date,Close,High,Low,Open,Volume,aVWAP_peak_186,aVWAP_peak_158,aVWAP_peak_149,aVWAP_peak_124,aVWAP_peak_119,aVWAP_peak_102,aVWAP_peak_84,aVWAP_peak_76,aVWAP_peak_57,aVWAP_peak_46,aVWAP_peak_32,aVWAP_peak_14,aVWAP_valley_171,aVWAP_valley_166,aVWAP_valley_150,aVWAP_valley_140,aVWAP_valley_131,aVWAP_valley_121,aVWAP_valley_116,aVWAP_valley_115,aVWAP_valley_107,aVWAP_valley_96,aVWAP_valley_86,aVWAP_valley_79,aVWAP_valley_74,aVWAP_valley_70,aVWAP_valley_63,aVWAP_valley_52,aVWAP_valley_45,aVWAP_valley_24,aVWAP_valley_19,aVWAP_valley_8,aVWAP_valley_4,aVWAP_OB_bull_171,aVWAP_OB_bear_158,aVWAP_OB_bear_102,aVWAP_OB_bear_76,aVWAP_OB_bear_57,aVWAP_OB_bear_32,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,10.98,11.9582,9.82,9.88,35288524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.351697636063024,9.944362830741568,,,,,,,10.148030233402295,#000000,,10.148030233402295,,26.181420043805783,-26.8321098651284,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-49839625,-34820928.913514584,False,False,False,False,22279246.579335548,False,False,False,False
2022-03-18 00:00:00+00:00,11.75,11.945,9.435,10.95,27554229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.520950676863816,10.085061461207053,,,,,,,10.303006069035433,#000000,,10.303006069035433,,34.2757973948336,-19.770143719366338,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-22285396,-33892370.919920914,False,False,False,False,22669986.017903287,False,False,False,False
2022-03-25 00:00:00+00:00,11.79,12.5,11.175,11.78,29070413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.787858828878814,10.291715686309361,,,,,,,10.539787257594089,#000000,,10.539787257594089,,40.16974940579509,-14.925739208126537,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6785017,-30879231.074000847,False,False,False,False,23144091.720280822,False,False,False,False
2022-04-01 00:00:00+00:00,11.56,12.415,11.34,11.79,15881528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.887029986941547,10.382055183219219,,,,,,,10.634542585080382,#000000,,10.634542585080382,,43.587164912379045,-12.419156406940772,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9096511,-29265696.25370449,False,False,False,False,22606124.03729706,False,False,False,False
2022-04-08 00:00:00+00:00,10.68,12.57,10.66,11.59,17625979,,,,,,,,,,,,11.303333333333333,,,,,,,,,,,,,,,,,,,,10.92891799444732,10.440509102268432,,,,,,,10.890920143349694,#000000,,10.890920143349694,,43.47263922995466,-12.419156406940772,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-26722490,-29077310.605281934,False,False,False,False,22237224.404904686,False,False,False,False
2022-04-15 00:00:00+00:00,10.15,11.08,10.14,10.5,10885658,,,,,,,,,,,,10.980078524311553,,,,,,,,,,,,,,,,,,,,10.901288554817073,10.441118368570644,,,,,,,10.774161815899758,#000000,,10.774161815899758,,42.160883844355595,-12.419156406940772,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-37608148,-29709224.486372158,False,False,False,False,21396367.634171005,False,False,False,False
2022-04-22 00:00:00+00:00,8.84,10.535,8.755,10.12,18181864,,,,,,,,,,,,10.355730045244055,,,,,,,,,,,,,,,,,,,,10.76556561519607,10.378049488504061,,,,,,,10.499781716314729,#000000,,10.499781716314729,,38.90383209405804,-12.419156406940772,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-55790012,-31641134.672566812,False,False,False,False,21158256.253862046,False,False,False,False
2022-04-29 00:00:00+00:00,8.3,9.15,7.89,8.75,19912839,,,,,,,,,,,,9.784990507560291,,,,,,,,,,,,,,,,,,,,10.55956674273575,10.260357425365994,,,,,,,10.201638225220679,#000000,,10.201638225220679,,35.835147652261774,-6.353880507115903,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-75702851,-34904965.51163594,False,False,False,False,21066003.12394634,False,False,False,False
2022-05-06 00:00:00+00:00,7.83,9.18,7.59,8.25,20691260,,,,,,,,,,,,9.409316368873066,,,,,,,,,,,,,,,,,,,,10.360167206479353,10.137666724202113,,,,,,,9.96905009985151,#000000,,9.96905009985151,,33.05579511800573,-8.828800496764828,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-96394111,-39459717.02929253,False,False,False,False,21038244.374024387,False,False,False,False
2022-05-13 00:00:00+00:00,6.87,7.55,5.795,7.52,34279425,,,,,,,,,,,,8.656215504272566,,,,,,,,,,,,,,,,,,,6.738333333333333,9.915371218000706,9.832421833404963,,,,,,,8.785585472252892,#000000,,8.785585472252892,,30.04298834185705,-11.570566428897266,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-130673536,-46216296.2123079,False,False,False,False,22019072.568541102,False,False,False,False
2022-05-20 00:00:00+00:00,7.24,7.54,6.59,6.88,28594390,,,,,,,,,,,,8.364336849337583,,,,,,,,,,,,,,,,,,,6.913427530337284,9.655926369544655,9.643641965515153,,,,,,,8.644333178683668,#000000,,8.644333178683668,,29.082629137104085,-12.401928550147332,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-102079146,-50354285.08547028,False,False,False,False,22506133.11901954,False,False,False,False
2022-05-27 00:00:00+00:00,7.84,7.84,6.515,7.29,18270630,,,,,,,,,,,,8.25955604582969,,,,,,,,,,,,,,,,,,,7.022609797976107,9.529396584170666,9.547930861528023,,,,,,,8.589873322376121,#000000,,8.589873322376121,,30.188116016383027,-12.401928550147332,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-83808516,-52832376.26432434,False,False,False,False,22192392.147240315,False,False,False,False
2022-06-03 00:00:00+00:00,7.3,7.91,7.03,7.75,17122651,,,,,,,,,,,,8.181472355953959,,,,,,,,,,,,,,,,,,,7.090691821417686,9.42379731938346,9.46593200336425,,,,,,,8.540473375029839,#000000,,8.540473375029839,,30.260507139812105,-12.401928550147332,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-100931167,-56395249.652152166,False,False,False,False,21816855.765963256,False,False,False,False
2022-06-10 00:00:00+00:00,6.77,7.87,6.69,7.565,17912218,,,,,,,,,,,,8.087149879543583,,,,,,,,,,,,,,,,,,,7.09366870509897,9.30899897171048,9.374915092820308,,,,,,,8.466183162293335,#000000,,8.466183162293335,,29.667112819572196,-12.401928550147332,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-118843385,-61021037.45569645,False,False,False,False,21527623.338854868,False,False,False,False
2022-06-17 00:00:00+00:00,6.2,6.43,5.75,6.362,22102733,,,,,,,,,,,,7.89505791742964,,,,,,,,,,,,,,,,,,6.126666666666666,6.9391049831291545,9.125410143001865,9.227113135055435,,,,,,,7.862670569056552,#000000,,7.521559927556831,,28.609235829902687,-13.352975783356072,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-140946118,-66941413.79231153,False,False,False,False,21570224.05449525,False,False,False,False
2022-06-24 00:00:00+00:00,6.86,6.96,6.22,6.4,15047915,,,,,,,,,,,,7.819072905116054,,,,,,,,,,,,,,,,,,6.350795003988445,6.913676229926934,9.03299316951605,9.150578167715476,,,,,,,7.853423095252592,#000000,,7.529134327136871,,29.735978373049978,-13.352975783356072,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.28439370019573545,-0.28439370019573545,False,False,False,False,-125898203,-71308583.36325142,False,False,False,False,21087090.05045856,False,False,False,False
2022-07-01 00:00:00+00:00,6.41,6.99,6.02,6.9,15405545,,,,,,,,,,,,7.73809958188337,,,,,,,,,,,,,,,,,,6.386714077254416,6.873472941185205,8.937648372672632,9.070679017984281,,,,,,,7.801322798195981,#000000,,7.483983743248906,,29.973076220390315,-13.352975783356072,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8405852486760932,1.1412622154282905,False,False,False,False,-0.2935807311919419,-0.2889872156938387,False,False,False,False,-141303748,-76493410.37338094,False,False,False,False,20666234.861535706,False,False,False,False
2022-07-08 00:00:00+00:00,7.31,7.49,5.94,6.15,18118883,,,,,,,,,,,,7.683590245074153,,,,,,,,,,,,,,,,,,6.521722813381434,6.877338120813396,8.852686139243767,8.997523715638183,,,,,,,7.786572206830186,#000000,,7.483834329628188,,32.43712726442645,-13.352975783356072,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8448304023520445,1.1290357706756684,False,False,False,False,-0.2647422067750871,-0.2768647112344629,False,False,False,False,-123184865,-79952036.64201939,False,False,False,False,20477542.131051578,False,False,False,False
2022-07-15 00:00:00+00:00,6.32,7.24,6.03,7.18,19301585,,,,,,,,,,,,7.60771411996486,,,,,,,,,,,,,,,,,,6.523498416291161,6.844818198639808,8.753282119488208,8.911496174388962,,,,,,,7.7281618057546,#000000,,7.432328213596009,,32.874158716278814,-13.352975783356072,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8686382207310804,1.1001109337373847,False,False,False,False,-0.27454493167503635,-0.2757048214547496,False,False,False,False,-142486450,-84584215.40927722,False,False,False,False,20390434.195418127,False,False,False,False
2022-07-22 00:00:00+00:00,6.98,7.53,6.46,6.52,19944282,,,,,,,,,,,,7.568403498246214,,,,,,,,,,,,,,,,,,6.608141423210558,6.857624671423232,8.678608397932,8.844681634934165,,,,,,,7.711491925149235,#000000,,7.428194497703002,,34.67545459161364,-13.352975783356072,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9008933177658911,1.0716826413967253,False,False,False,False,-0.23080787966090105,-0.25325635055782536,False,False,False,False,-122542168,-87395915.60118261,False,False,False,False,20357385.884646416,False,False,False,False
2022-07-29 00:00:00+00:00,8.03,8.41,6.55,7.02,26096977,,,,,,,,,,,,7.575700757216825,,,,,,,,,,,,,,,,,,6.810595033801428,6.940998148939519,8.625302072281453,8.793270459876673,,,,,,,7.74917329442318,#000000,,7.488149003059807,,38.0227960555449,-18.791380198942022,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9362833769810198,1.0234887550959797,False,False,False,False,-0.1731972490937498,-0.21322679982578757,False,False,False,False,-96445191,-88066232.29739131,False,False,False,False,20782540.782080013,False,False,False,False
2022-08-05 00:00:00+00:00,8.77,8.9818,7.57,8.03,22220513,,,,,,,,,,,,7.628832328844482,,,,,,,,,,,,,,,,,,7.0394872558413155,7.062425872877189,8.617398255192423,8.78066929012007,,,,,,,7.825762600575095,#000000,,7.587035928188852,,41.67255503139421,-15.176315483058858,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9464832427351682,1.0252126408210611,False,False,False,False,-0.0808984440633404,-0.147062621944564,False,False,False,False,-74224678,-87040931.97906603,False,False,False,False,20889057.24266668,False,False,False,False
2022-08-12 00:00:00+00:00,8.97,9.28,7.96,9.1,31081518,,,,,,,,,,,8.736666666666666,7.716493855654372,,,,,,,,,,,,,,,,,,7.3181209240213665,7.232763256073518,8.62413409129508,8.77857475443946,,,,,,8.736666666666666,8.067792258025078,#000000,,7.751011175603981,,44.606308773138295,-12.322550590064651,False,False,False,True,True,,-1.0,9.28,7.96,0.0,0,0.9601964477933262,0.9965016146393971,False,False,False,False,-0.04150546391164222,-0.0942840429281031,False,False,False,False,-43143160,-83789245.16580188,False,False,False,False,21644054.335802484,False,False,False,True
2022-08-19 00:00:00+00:00,7.53,9.225,7.4,8.92,19739868,,,,,,,,,,,8.470601322049736,7.732531862739117,,,,,,,,,,,,,,,,,,7.387383856520989,7.282465286332768,8.604311773772006,8.757244494837595,,,,,,8.470601322049736,8.039089766042034,#000000,,7.718245581910653,,44.44532853888683,-12.322550590064651,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.947761194029851,1.0090618336886996,False,False,False,False,-0.07669864535356463,-0.08549134414083387,False,False,False,False,-62883028,-82240636.4868536,False,False,False,False,21503003.496113412,False,False,False,False
2022-08-26 00:00:00+00:00,7.99,8.59,7.115,7.26,16212903,,,,,,,,,,,8.332192672842401,7.738801543070697,,,,,,,,,,,,,,,,,,7.424156947518927,7.3117080725928565,8.584789386277452,8.737031126928306,,,,,,8.332192672842401,8.021446624871773,#000000,,7.70171480900622,,45.12122494110157,-11.669451951383188,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.959338754832689,1.0074656712438341,False,False,False,False,-0.12972938631722375,-0.10761036522902881,False,False,False,False,-46670125,-79605783.7841237,False,False,False,False,21111144.20010501,False,False,False,False
2022-09-02 00:00:00+00:00,7.26,8.21,7.17,7.86,12788230,,,,,,,,,,,8.206344887483025,7.733236754227703,,,,,,,,,,,,,,,,,,7.4307379615514035,7.320190181573354,8.56262942820888,8.715337493780554,,,,,,8.206344887483025,7.994746117804152,#000000,,7.672627446208871,,44.56633970642159,-11.669451951383188,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9234332425068121,1.0641689373297003,False,False,False,False,-0.14862250741678457,-0.1281164363229067,False,False,False,False,-59458355,-78113381.6519664,False,False,False,False,20494632.037134267,False,False,False,False
2022-09-09 00:00:00+00:00,8.08,8.12,7.055,7.32,10590607,,,,,,,,,,,8.153085824765459,7.733668454444215,,,,,,,,,,,,,,,,,,7.444407008327397,7.332715431549566,8.548542340403879,8.701009485524732,,,,,,8.153085824765459,7.985571424169208,#000000,,7.665969179771659,,45.55644159218254,-10.915762559672679,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9151822386262619,1.084063825717083,False,False,False,False,-0.16059326715424393,-0.14435485173857532,False,False,False,False,-48867748,-75947038.4184874,False,False,False,False,19761000.5529021,False,False,False,False
2022-09-16 00:00:00+00:00,7.28,8.14,7.05,8.13,14392540,,,,,,,,,,,8.062026919072613,7.726151091068075,,,,,,,,,,,,,,,,,,7.446901643101042,7.3386848004366225,8.524129856012582,8.677024828804784,,,,,,8.062026919072613,7.962486523082618,#000000,,7.643441113419588,,45.138980363756254,-10.915762559672679,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9227879555071088,1.0865888392700165,False,False,False,False,-0.15971584954739487,-0.1520353506429851,False,False,False,False,-63260288,-75007279.12822907,False,False,False,False,19363336.808242686,False,False,False,False
2022-09-23 00:00:00+00:00,6.43,7.34,6.29,7.16,14094036,,,,,,,,,,,7.8989955860724805,7.69566821099714,,,,,,,,,,,,,,,,,,7.408239410181255,7.315320550837804,8.483548989857402,8.639156796357407,,,,,,7.8989955860724805,7.906821590717247,#000000,,7.57955593952217,,43.765698224183446,-10.915762559672679,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8483093956599058,1.1273196698550743,False,False,False,False,-0.2525581129611651,-0.20229673180207508,False,False,False,False,-77354324,-75181134.3039158,False,False,False,False,18973018.22985434,False,False,False,False
2022-09-30 00:00:00+00:00,6.12,6.85,6.02,6.4,15430431,,,,,,,,,,,7.718765896802419,7.653186523433563,,,,,,,,,,,,,,,,,,7.3513717191379095,7.278124221470701,8.432706820984505,8.592039073928941,,,,,,7.718765896802419,7.83769904262634,#000000,,7.500362090211148,,42.41293027590121,-10.915762559672679,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8342597331492436,1.1402989871097515,False,False,False,False,-0.29724275214056023,-0.24976974197131765,False,False,False,False,-92784755,-76485106.20732945,False,False,False,False,18710604.36097624,False,False,False,False
2022-10-07 00:00:00+00:00,6.08,6.925,5.97,6.15,14432535,,,,,,,,,,,7.583546655591935,7.615635252031634,,,,,,,,,,,,,,,,,,7.303120603063026,7.245617994343617,8.387170448123227,8.54958259597488,,,,,,7.583546655591935,7.78077892485472,#000000,,7.436980126257553,,41.397139158978405,-10.915762559672679,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.8487066562945996,1.1468525471796351,False,False,False,False,-0.2852950724721869,-0.26753240722175226,False,False,False,False,-107217290,-78761564.26604578,False,False,False,False,18393710.334237263,False,False,False,False
2022-10-14 00:00:00+00:00,5.49,6.12,5.255,6.11,18299191,,,,,,,,,,,7.3686513057417855,7.546630742046017,,,,,,,,,,,,,,,,,,7.208533393962646,7.178305721894357,8.31343518839345,8.481671460787723,,,,,,7.3686513057417855,7.682871302137663,#000000,,7.3255302909112014,,39.94343362003313,-10.915762559672679,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.8423724859409151,1.1261634046315172,False,False,False,False,-0.34282825441539394,-0.3051803308185731,False,False,False,False,-125516481,-82224891.43152386,False,False,False,False,18386708.90207154,False,False,False,False
2022-10-21 00:00:00+00:00,5.69,6.025,5.36,5.69,16129205,,,,,,,,,,,7.220999840463469,7.491723889721556,,,,,,,,,,,,,,,,,,7.136876274067595,7.125906586417979,8.253236337424225,8.425775647357131,,,,,,7.220999840463469,7.6090864292419935,#000000,,7.2438766476676495,,39.32845498931488,-10.915762559672679,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.8841452173747211,1.1163315512780578,False,False,False,False,-0.3415659365119551,-0.3233731336652641,False,False,False,False,-109387276,-84236919.91807765,False,False,False,False,18219486.39080698,False,False,False,False
2022-10-28 00:00:00+00:00,5.6,5.96,5.27,5.73,18845670,,,,,,,,,,,7.070728299430605,7.428819736190265,,,,,,,,,,,,,,,,,,7.0570067492498945,7.065946450837975,8.184175687440941,8.361370289929472,,,,,,7.070728299430605,7.528007868846525,#000000,,7.155625308927185,,38.769406951415505,-5.9242231694308884,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.907095086722043,1.075748256818962,False,False,False,False,-0.34282825441539394,-0.33310069404032905,False,False,False,False,-128232946,-87495884.81303486,False,False,False,False,18265870.361858316,False,False,False,False
2022-11-04 00:00:00+00:00,5.37,5.93,5.13,5.59,18547257,,,,,,,,,,,6.936695586346216,7.3666402310440775,,,,,,,,,,,,,,,,,,6.979632835241382,7.006397608199508,8.116301198229543,8.297862744816769,,,,,,6.936695586346216,7.450588367312915,#000000,,7.072341565207796,,38.055323289030284,-6.815589011748159,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.9099721611332214,1.0797294513949334,False,False,False,False,-0.34282825441539394,-0.33796447422786147,False,False,False,False,-146780203,-91887315.78984709,False,False,False,False,18286713.816535477,False,False,False,False
2022-11-11 00:00:00+00:00,6.31,6.36,5.12,5.44,29464015,,,,,,,,,,,6.818073189267238,7.297448133953741,,,,,,,,,,,,,,,,,5.93,6.903886019653307,6.945926557244243,8.032567764521334,8.217849156125991,,,,,,6.818073189267238,7.163678688680837,#000000,,6.649471441541197,,39.62697659599104,-6.815589011748159,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.975261714004941,1.021155499747499,False,False,False,False,-0.2932742417525969,-0.3156193579902292,False,False,False,False,-117316188,-93770935.95356213,False,False,False,False,19114662.052347664,False,False,False,False
2022-11-18 00:00:00+00:00,6.25,6.605,5.89,6.27,17659982,,,,,,,,,,6.248333333333334,6.780488970448652,7.268012700812562,,,,,,,,,,,,,,,,,6.049297200886135,6.876706430696361,6.923202154062039,7.992528840208962,8.17875095045551,,,,,,6.780488970448652,7.039665072612944,#000000,,6.488706483841121,,40.6530408231845,-6.815589011748159,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9742018038098778,1.0125551221458595,False,False,False,False,-0.1786233791767259,-0.24712136858347755,False,False,False,False,-134976170,-96823175.51255754,False,False,False,False,19006907.974395983,False,False,False,False
2022-11-25 00:00:00+00:00,6.1,6.15,5.73,6.15,8321397,,,,,,,,,,6.166661138989839,6.756758763038943,7.251380477083738,,,,,,,,,,,,,,,,,6.040897989951458,6.8597793227284445,6.909144841078882,7.971610672197218,8.158497724222418,,,,,,6.756758763038943,7.014341366161368,#000000,,6.456024303677172,,41.134570300989246,-6.815589011748159,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9669223258380858,1.036084735449361,False,False,False,False,-0.2473512496714499,-0.24723630912746372,False,False,False,False,-143297567,-100265723.03014587,False,False,False,False,18215388.64295924,False,False,False,False
2022-12-02 00:00:00+00:00,6.3,6.33,5.5842,6.05,15421458,,,,,,,,,,6.131178892834486,6.7204945640050875,7.223520769023579,,,,,,,,,,,,,,,,,6.047535585013239,6.832742968378013,6.886314015848921,7.935464810606005,8.123257699379252,,,,,,6.7204945640050875,6.987563663136073,#000000,,6.432988002557706,,41.944097045059166,-6.815589011748159,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9432757725912287,1.0323468147273982,False,False,False,False,-0.24347439039390295,-0.24535534976068335,False,False,False,False,-127876109,-102310936.80569062,False,False,False,False,18008430.817554854,False,False,False,False
