date,Close,High,Low,Open,Volume,aVWAP_peak_881,aVWAP_peak_843,aVWAP_peak_778,aVWAP_peak_736,aVWAP_peak_721,aVWAP_peak_710,aVWAP_peak_687,aVWAP_peak_668,aVWAP_peak_635,aVWAP_peak_561,aVWAP_peak_545,aVWAP_peak_517,aVWAP_peak_490,aVWAP_peak_444,aVWAP_peak_416,aVWAP_peak_394,aVWAP_peak_358,aVWAP_peak_334,aVWAP_peak_294,aVWAP_peak_238,aVWAP_peak_211,aVWAP_peak_176,aVWAP_peak_157,aVWAP_peak_106,aVWAP_peak_75,aVWAP_peak_59,aVWAP_peak_31,aVWAP_valley_897,aVWAP_valley_869,aVWAP_valley_850,aVWAP_valley_819,aVWAP_valley_759,aVWAP_valley_758,aVWAP_valley_744,aVWAP_valley_713,aVWAP_valley_674,aVWAP_valley_651,aVWAP_valley_606,aVWAP_valley_590,aVWAP_valley_576,aVWAP_valley_530,aVWAP_valley_510,aVWAP_valley_461,aVWAP_valley_443,aVWAP_valley_397,aVWAP_valley_369,aVWAP_valley_353,aVWAP_valley_330,aVWAP_valley_307,aVWAP_valley_249,aVWAP_valley_194,aVWAP_valley_182,aVWAP_valley_169,aVWAP_valley_118,aVWAP_valley_94,aVWAP_valley_68,aVWAP_valley_44,aVWAP_valley_14,aVWAP_OB_bull_461,aVWAP_OB_bull_182,aVWAP_OB_bear_778,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-18 00:00:00+00:00,88.8456559962,91.0309525989,88.0447101826,90.5760944825,1567014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,35.02877925919527,-5.363443839060068,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4410747,-524062.07375865517,False,False,False,False,883409.563914146,False,False,False,False
2022-01-19 00:00:00+00:00,85.968183999,89.8344779884,85.6715374014,89.1324143739,971032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,29.561891870387644,-10.263712698824222,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5381779,-714560.7767485118,False,False,False,False,886845.7378782971,False,False,False,False
2022-01-20 00:00:00+00:00,87.4415287673,90.2794478848,86.9768813132,87.2437643689,1063954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,29.162134414134165,-10.519294039409388,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4317825,-855865.2560917075,False,False,False,False,893791.1599222855,False,False,False,False
2022-01-21 00:00:00+00:00,86.0374015385,88.9049853157,85.592431642,86.8086826923,1234042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,27.842096196017792,-11.91583375753686,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5551867,-1040022.187225366,False,False,False,False,907134.3301214116,False,False,False,False
2022-01-24 00:00:00+00:00,86.8185709123,87.0064470908,82.3787601674,82.6655185452,1071875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.40125939016666,,,,85.40125939016666,#000000,,85.40125939016666,,28.553812210193605,-11.91583375753686,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4479992,-1174922.9641969204,False,False,False,False,913594.7485480229,False,False,False,False
2022-01-25 00:00:00+00:00,86.7098004931,87.6294049458,83.070935562,85.4045554635,883328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.58293090394325,,,,85.58293090394325,#000000,,85.58293090394325,,28.931527153364055,-11.91583375753686,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5363320,-1339173.8283460608,False,False,False,False,912407.8172324143,False,False,False,False
2022-01-26 00:00:00+00:00,89.3400669923,92.0692156907,88.0150455228,88.3116921204,1214733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.2020373314544,,,,87.2020373314544,#000000,,87.2020373314544,,33.983938753159364,-11.91583375753686,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4148587,-1449346.8939011174,False,False,False,False,924263.7067527118,False,False,False,False
2022-01-27 00:00:00+00:00,85.7704196006,91.0177023842,84.9694737869,90.1805656856,624922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.21035257848085,,,,87.21035257848085,#000000,,87.21035257848085,,33.910788931625774,-11.91583375753686,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4773509,-1579706.1921795048,False,False,False,False,912524.8162918212,False,False,False,False
2022-01-28 00:00:00+00:00,88.6478915978,88.6577798177,84.826094598,86.1362837377,567404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.23206179568687,,,,87.23206179568687,#000000,,87.23206179568687,,37.65816350530072,-11.91583375753686,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4206105,-1682702.22385874,False,False,False,False,898990.6666333184,False,False,False,False
2022-01-31 00:00:00+00:00,90.5859827024,90.9815114993,87.2140997091,87.9161633236,700733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.55894206919201,,,,87.55894206919201,#000000,,87.55894206919201,,42.22220903406672,-16.616817858380273,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3505372,-1754179.4699819265,False,False,False,False,891215.8561771099,False,False,False,False
2022-02-01 00:00:00+00:00,91.8615630723,92.5438502469,90.635423802,91.1594994579,685595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.0504657333906,,,,88.0504657333906,#000000,,88.0504657333906,,46.49119047585636,-12.46191215622504,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2819777,-1795967.6084140078,False,False,False,False,883152.2931897723,False,False,False,False
2022-02-02 00:00:00+00:00,91.8615630723,92.8800497242,90.6749766817,92.2472036493,696368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.45619475010237,,,,88.45619475010237,#000000,,88.45619475010237,,49.33717810371611,-9.68361213231968,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2819777,-1836116.996319341,False,False,False,False,875827.4189470361,False,False,False,False
2022-02-03 00:00:00+00:00,91.5649164747,93.1865845418,90.0619070466,90.1410128059,762301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.7891830441411,,,,88.7891830441411,#000000,,88.7891830441411,,50.852315730616475,-8.09116374829501,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3582078,-1904586.05528721,False,False,False,False,871375.4025177406,False,False,False,False
2022-02-04 00:00:00+00:00,92.0889921305,92.6328442262,90.4920446132,91.0012879391,798030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.08314029316573,,,,89.08314029316573,#000000,,89.08314029316573,,52.46062306091632,-6.314764017547404,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2784048,-1939074.759001437,False,False,False,False,868499.1122229273,False,False,False,False
2022-02-07 00:00:00+00:00,94.5610471109,95.1741167461,92.4350798278,92.8306086246,841561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.5562571864047,,,,89.5562571864047,#000000,,89.5562571864047,,56.01483103907928,-2.696248451740857,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1942487,-1939208.57237393,False,False,False,False,867442.7156651655,False,False,False,False
2022-02-08 00:00:00+00:00,97.2209782699,97.7648303656,94.0270832352,94.3138416129,1675149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.63588197366123,,,,90.63588197366123,#000000,,90.63588197366123,,60.423091849193284,1.6312897681389131,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-267338,-1873645.0205161287,False,False,False,False,899117.4719135903,False,False,False,False
2022-02-09 00:00:00+00:00,97.2605311495,100.7115199022,97.0232138714,98.8821992167,1120328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.37644715510083,,,,91.37644715510083,#000000,,91.37644715510083,,63.38967422089741,4.538816312345439,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,852990,-1766718.1569664767,False,False,False,False,907792.3945836456,False,False,False,False
2022-02-10 00:00:00+00:00,99.5249335116,100.612637703,95.9453979,96.2420444976,1117075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.01712108340195,,,,92.01712108340195,#000000,,92.01712108340195,,66.85606339092087,7.921185891008932,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1970065,-1620177.641007007,False,False,False,False,915999.5555803655,False,False,False,False
2022-02-11 00:00:00+00:00,97.1418725105,101.5124657159,96.321150257,99.73258613,1529525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.69235075943713,,,,92.69235075943713,#000000,,92.69235075943713,,65.6196111074514,7.921185891008932,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,440540,-1539365.1844969285,False,False,False,False,940059.3769301551,False,False,False,False
2022-02-14 00:00:00+00:00,97.0331020913,99.8413565491,96.7166790539,97.3396369089,658414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.9201435830366,,,,92.9201435830366,#000000,,92.9201435830366,,64.64398746963215,7.921185891008932,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-217874,-1487542.0007911667,False,False,False,False,929014.460187796,False,False,False,False
2022-02-15 00:00:00+00:00,104.9733426885,105.3589832654,100.4346497444,100.4346497444,1832450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.08524338060745,,,,94.08524338060745,#000000,,94.08524338060745,,68.5450352937866,9.992256663541518,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1614576,-1365890.3144856307,False,False,False,False,964443.3048863139,False,False,False,False
2022-02-16 00:00:00+00:00,105.3886479252,106.8916573533,102.8770400651,103.4406686006,3013477,,,,,,,,,,,,,,,,,,,,,,,,,,,105.05244844786668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.75497372652451,,,,100.4037110871956,#000000,,100.4037110871956,,71.30833281977245,12.811837443018987,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4628053,-1130833.713917567,False,False,False,False,1044797.5674397917,False,False,False,False
2022-02-17 00:00:00+00:00,100.9587254003,103.3121217416,98.7536523577,98.8624227769,2471536,,,,,,,,,,,,,,,,,,,,,,,,,,,103.23010300791381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.33811180644001,,,,99.78410740717692,#000000,,99.78410740717692,,68.16053714494694,12.811837443018987,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2156517,-1001917.9996462899,False,False,False,False,1100748.094206859,False,False,False,False
2022-02-18 00:00:00+00:00,99.8710212089,103.1934631025,99.6831450304,101.116936919,1620653,,,,,,,,,,,,,,,,,,,,,,,,,,,102.702276591897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.64871787935081,,,,99.67549723562391,#000000,,99.67549723562391,,65.03109668105144,12.811837443018987,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,535864,-941612.8231895725,False,False,False,False,1121136.5218850214,False,False,False,False
2022-02-22 00:00:00+00:00,97.4385191081,100.6818552424,97.1913136101,99.1887340343,1010763,,,,,,,,,,,,,,,,,,,,,,,,,,,102.17113759277778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.72132975334159,,,,99.44623367305968,#000000,,99.44623367305968,,60.79938715867334,19.427168128815794,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-474899,-923310.3203193933,False,False,False,False,1116808.1484777657,False,False,False,False
2022-02-23 00:00:00+00:00,93.3151314008,98.0189576175,93.1371434422,97.586842407,1190981,,,,,,,,,,,,,,,,,,,,,,,,,,,101.23096132615747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.63469767674262,,,,98.93282950145004,#000000,,98.93282950145004,,55.01999701994902,13.978495562724575,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1665880,-952430.6999147112,False,False,False,False,1119716.8877531474,False,False,False,False
2022-02-24 00:00:00+00:00,94.5709353309,94.9763523476,89.8245897685,89.9531366274,1093164,,,,,,,,,,,,,,,,,,,,,,,,,,,100.37886576604798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.49349968429692,,,,98.43618272517244,#000000,,98.43618272517244,,52.18015326695847,11.356123255068027,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-572716,-937539.9273690362,False,False,False,False,1118675.5980373377,False,False,False,False
2022-02-25 00:00:00+00:00,97.8637125648,97.8736007847,93.0481494629,94.808252609,822559,,,,,,,,,,,,,,,,,,,,,,,,,,,100.07712183437106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.48669434360058,,,,98.28190808898582,#000000,,98.28190808898582,,52.68070006869185,11.356123255068027,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,249843,-890975.891001623,False,False,False,False,1107063.1824280303,False,False,False,False
2022-02-28 00:00:00+00:00,96.0245036593,96.8650023527,93.537616349,95.431210464,912455,,,,,,,,,,,,,,,,,,,,,,,,,,,99.7311490179945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.45479159583944,,,,98.09297030691697,#000000,,98.09297030691697,,51.65105688623347,10.554352443139308,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-662612,-882020.4442956771,False,False,False,False,1099431.4889994801,False,False,False,False
2022-03-01 00:00:00+00:00,90.9518468395,95.5300926633,90.0223541669,95.0060170074,1674572,,,,,,,,,,,,,,,,,,,,,,,,,,,98.81407972598953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.22012704039304,,,,97.51710338319128,#000000,,97.51710338319128,,47.860977123513194,6.686604140666589,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2337184,-939085.6817742779,False,False,False,False,1121986.018842638,False,False,False,False
2022-03-02 00:00:00+00:00,94.5116060113,95.9651743398,92.1779861098,92.9789319235,879929,,,,,,,,,,,,,,,,,,,,,,,,,,,98.5387921476216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.1641527299052,,,,97.35147243876341,#000000,,97.35147243876341,,47.85411192414468,6.381218249274212,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1457255,-959406.0471948944,False,False,False,False,1112493.586731162,False,False,False,False
2022-03-03 00:00:00+00:00,91.5550282547,96.7166790539,91.1001701383,95.4806515636,635941,,,,,,,,,,,,,,,,,,,,,,,,,,,98.31410810928959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.10393362676949,,,,97.20902086802954,#000000,,97.20902086802954,,46.196470562122684,4.417543566706101,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2093196,-1003868.3982852907,False,False,False,False,1093805.2499966067,False,False,False,False
2022-03-04 00:00:00+00:00,89.5773842704,90.9716232794,87.0756646302,90.645312022,865980,,,,,,,,,,,,,,,,,,,,,,,,,,,97.82710782526038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.92282290823061,,,,96.8749653667455,#000000,,96.8749653667455,,44.07841878194178,2.0351098232559295,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2959176,-1080547.127764299,False,False,False,False,1084870.926467328,False,False,False,False
2022-03-07 00:00:00+00:00,81.3108324159,89.8147015485,81.2020619968,89.7158193493,2066840,,,,,,,,,,,,,,,,,,,,,,,,,,,96.27428695252858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.22596736653979,,,,95.75012715953419,#000000,,95.75012715953419,,39.40242800703785,-2.6558328349350546,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5026016,-1235271.3972637383,False,False,False,False,1123379.5175862564,False,False,False,False
2022-03-08 00:00:00+00:00,83.6642287573,86.9174531115,80.8559742995,82.7050714248,1393090,,,,,,,,,,,,,,,,,,,,,,,,,,,95.39089741099399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.81255205609999,94.78953697198016,,,,91.33099547969137,#000000,,91.33099547969137,,37.95137751787877,-4.216949567780972,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3632926,-1329297.0679592781,False,False,False,False,1133956.3992495404,False,False,False,False
2022-03-09 00:00:00+00:00,87.8469457841,90.3288889845,86.9372295513,87.5305227466,702100,,,,,,,,,,,,,,,,,,,,,,,,,,,95.14875113834943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.34009913030938,94.66818025672427,,,,91.7190101751277,#000000,,91.7190101751277,,39.638044192462075,-4.216949567780972,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2930826,-1392102.1241177379,False,False,False,False,1117020.8541809309,False,False,False,False
2022-03-10 00:00:00+00:00,89.8443662083,90.259671445,85.3452261439,85.7506431607,545785,,,,,,,,,,,,,,,,,,,,,,,,,,,94.97468178643575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.98963051298018,94.57858989003287,,,,91.8476340631496,#000000,,91.8476340631496,,41.91173131678312,-4.216949567780972,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2385041,-1431040.903564101,False,False,False,False,1094619.4481346197,False,False,False,False
2022-03-11 00:00:00+00:00,89.4389491915,91.525363595,89.003867515,90.9716232794,503554,,,,,,,,,,,,,,,,,,,,,,,,,,,94.85739367547409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.63013871559092,94.51806824575071,,,,92.00186687893857,#000000,,92.00186687893857,,43.221130808240474,-4.216949567780972,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2888595,-1488199.8877380579,False,False,False,False,1071440.41095287,False,False,False,False
2022-03-14 00:00:00+00:00,88.3314685603,90.259671445,87.0163353107,89.5872724903,956742,,,,,,,,,,,,,,,,,,,,,,,,,,,94.5869072073135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.07469607546666,94.37183737873576,,,,92.01114688717196,#000000,,92.01114688717196,,43.505708479608145,-4.216949567780972,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3845337,-1580636.6372385263,False,False,False,False,1066942.4340527575,False,False,False,False
