date,Close,High,Low,Open,Volume,aVWAP_peak_845,aVWAP_peak_810,aVWAP_peak_788,aVWAP_peak_763,aVWAP_peak_693,aVWAP_peak_664,aVWAP_peak_646,aVWAP_peak_633,aVWAP_peak_593,aVWAP_peak_567,aVWAP_peak_550,aVWAP_peak_501,aVWAP_peak_480,aVWAP_peak_461,aVWAP_peak_430,aVWAP_peak_402,aVWAP_peak_320,aVWAP_peak_280,aVWAP_peak_263,aVWAP_peak_229,aVWAP_peak_226,aVWAP_peak_163,aVWAP_peak_162,aVWAP_peak_144,aVWAP_peak_107,aVWAP_peak_72,aVWAP_peak_40,aVWAP_peak_23,aVWAP_valley_819,aVWAP_valley_793,aVWAP_valley_773,aVWAP_valley_746,aVWAP_valley_699,aVWAP_valley_675,aVWAP_valley_642,aVWAP_valley_630,aVWAP_valley_615,aVWAP_valley_586,aVWAP_valley_534,aVWAP_valley_514,aVWAP_valley_489,aVWAP_valley_465,aVWAP_valley_456,aVWAP_valley_441,aVWAP_valley_440,aVWAP_valley_400,aVWAP_valley_372,aVWAP_valley_353,aVWAP_valley_335,aVWAP_valley_301,aVWAP_valley_287,aVWAP_valley_274,aVWAP_valley_241,aVWAP_valley_183,aVWAP_valley_132,aVWAP_valley_79,aVWAP_valley_49,aVWAP_valley_14,aVWAP_OB_bull_819,aVWAP_OB_bull_353,aVWAP_OB_bull_183,aVWAP_OB_bear_810,aVWAP_OB_bear_567,aVWAP_OB_bear_163,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-18 00:00:00+00:00,23.8873420246,24.0533910754,23.7212929738,23.8873420246,400983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,78.03239777225289,32.075787885120306,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2023666,500275.63636637025,False,False,False,False,385188.047987521,False,False,False,False
2022-01-19 00:00:00+00:00,24.1245549543,24.2273472239,23.9505988058,24.1640904426,452672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,77.69123984484385,31.90719882544292,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2476338,577768.2780774931,False,False,False,False,387834.47747820645,False,False,False,False
2022-01-20 00:00:00+00:00,23.5947794112,23.9901342941,23.5236155323,23.8557136339,386723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,72.09998809095079,26.784614237504613,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2089615,637056.3848195522,False,False,False,False,387790.8901261199,False,False,False,False
2022-01-21 00:00:00+00:00,23.4050090674,23.5868723136,23.2943097002,23.484080044,488354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,66.8277942578523,22.147104696117538,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1601261,674868.330512903,False,False,False,False,391734.54149372305,False,False,False,False
2022-01-24 00:00:00+00:00,23.1598890401,23.1677961377,22.4877857391,22.883140622,553347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.938490305633334,,,,,,,22.938490305633334,#000000,,22.938490305633334,,61.4830002318414,17.54070452934421,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1047914,689497.5724535735,False,False,False,False,398072.2849645575,False,False,False,False
2022-01-25 00:00:00+00:00,23.6580361925,23.7450142667,22.930583208,23.1994245283,577778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.196982525780776,,,,,,,23.196982525780776,#000000,,23.196982525780776,,60.856092539752936,17.310543094469693,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1625692,726211.0794161784,False,False,False,False,405119.5679071239,False,False,False,False
2022-01-26 00:00:00+00:00,23.8161781457,24.2115330286,23.7212929738,24.0533910754,509823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.420476683847415,,,,,,,23.420476683847415,#000000,,23.420476683847415,,61.23043593877865,17.310543094469693,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2135515,781477.8998312302,False,False,False,False,409225.58485194255,False,False,False,False
2022-01-27 00:00:00+00:00,24.3064182004,24.4724672513,24.0612981731,24.3538607864,622416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.656858972048045,,,,,,,23.656858972048045,#000000,,23.656858972048045,,63.59782147609621,17.310543094469693,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2757931,858985.864543731,False,False,False,False,417585.9932891213,False,False,False,False
2022-01-28 00:00:00+00:00,24.0612981731,24.1957188332,23.7212929738,24.0296697824,527254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.720325354632237,,,,,,,23.720325354632237,#000000,,23.720325354632237,,63.25885707761384,17.310543094469693,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2230677,912777.6737773102,False,False,False,False,421886.69943464594,False,False,False,False
2022-01-31 00:00:00+00:00,23.6896645831,23.8478065363,23.5473368253,23.7608284621,447199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.7168186393838,,,,,,,23.7168186393838,#000000,,23.7168186393838,,60.46504673634453,17.053729916330994,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1783478,946922.7846095726,False,False,False,False,422879.33867250296,False,False,False,False
2022-02-01 00:00:00+00:00,23.9901342941,24.0771123684,23.6659432902,23.7054787784,323867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.734481475612128,,,,,,,23.734481475612128,#000000,,23.734481475612128,,60.086659835877114,16.51678992146313,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2107345,992429.5381542953,False,False,False,False,418996.5018618166,False,False,False,False
2022-02-02 00:00:00+00:00,24.0612981731,24.0929265637,23.8715278293,24.0929265637,257963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.752993227660493,,,,,,,23.752993227660493,#000000,,23.752993227660493,,60.174174549326395,16.322876487544377,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,2365308,1046267.909207068,False,False,False,False,412681.4625731179,False,False,False,False
2022-02-03 00:00:00+00:00,24.2194401262,24.2194401262,23.8478065363,24.0692052707,373724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.78352386044396,,,,,,,23.78352386044396,#000000,,23.78352386044396,,60.99551173564694,16.322876487544377,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,2739032,1112650.8147283595,False,False,False,False,411153.71894279955,False,False,False,False
2022-02-04 00:00:00+00:00,24.4171175677,24.5743106691,24.3222323958,24.3933962747,582746,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.437886877533334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.863364331428397,,,,,,,24.150625604480865,#000000,,24.150625604480865,,62.45892510815962,16.322876487544377,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,3321778,1199283.2533664631,False,False,False,False,417882.82800386625,False,False,False,False
2022-02-07 00:00:00+00:00,23.8557136339,23.9664130012,23.7528422934,23.8873420246,919720,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.083112452444876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.86255029211138,,,,,,,23.97283137227813,#000000,,23.97283137227813,,59.362787337661814,14.896900036248496,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,2402058,1246450.8904893468,False,False,False,False,437562.71710175386,False,False,False,False
2022-02-08 00:00:00+00:00,23.7450142667,23.9268775129,23.4524516534,23.8794349269,734716,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.959958854732598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.84490539223332,,,,,,,23.90243212348296,#000000,,23.90243212348296,,56.608487552746396,12.170185618191063,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,1667342,1262956.424195647,False,False,False,False,449215.7870193322,False,False,False,False
2022-02-09 00:00:00+00:00,23.9189704152,24.1403691496,23.9105098207,23.9189704152,400355,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.964511216635948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.85340634875863,,,,,,,23.90895878269729,#000000,,23.90895878269729,,55.800335505069704,11.294044466320905,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,2067697,1294514.8781487588,False,False,False,False,447299.6777244564,False,False,False,False
2022-02-10 00:00:00+00:00,23.831992341,24.2668827122,23.7924568527,23.7924568527,519189,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.964390509161422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.861202624756775,,,,,,,23.9127965669591,#000000,,23.9127965669591,,54.65604847162569,10.045297003272559,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,1548508,1304475.3927311604,False,False,False,False,450118.86683330126,False,False,False,False
2022-02-11 00:00:00+00:00,24.3538607864,24.4566530559,24.0686517739,24.1008336613,702054,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.02418670501946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.89885515159723,,,,,,,23.961520928308346,#000000,,23.961520928308346,,56.76987657124323,10.045297003272559,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,2250562,1341576.8283103306,False,False,False,False,459998.6759770934,False,False,False,False
2022-02-14 00:00:00+00:00,23.9901342941,24.1482762473,23.6501290948,24.1403691496,662103,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.010321359752943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.901184529856227,,,,,,,23.955752944804587,#000000,,23.955752944804587,,55.69927413752454,10.045297003272559,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,1588459,1351258.4821020826,False,False,False,False,467924.3357426976,False,False,False,False
2022-02-15 00:00:00+00:00,23.6580361925,23.7619354557,23.4643122999,23.7371071691,447259,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.97591124501374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.88785246266843,,,,,,,23.931881853841084,#000000,,23.931881853841084,,53.03734040503001,8.30188507801406,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,1141200,1343020.8945686675,False,False,False,False,467113.9304194545,False,False,False,False
2022-02-16 00:00:00+00:00,23.8557136339,24.0771123684,23.6580361925,23.6580361925,423028,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.967100164801394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.886782959107393,,,,,,,23.926941561954393,#000000,,23.926941561954393,,52.42499299441093,7.60307850635288,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,1564228,1351695.683016955,False,False,False,False,465385.07040300535,False,False,False,False
2022-02-17 00:00:00+00:00,23.9505988058,24.0692052707,23.7608284621,23.9268775129,379136,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.96445734908869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.888308629673997,,,,,,,23.926382989381345,#000000,,23.926382989381345,,52.57003693903898,7.556332653644532,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,1943364,1374898.3621143291,False,False,False,False,462002.753916613,False,False,False,False
2022-02-18 00:00:00+00:00,24.0375768801,24.5040956419,23.9664130012,24.2115330286,599532,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.9837430514699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.904260258949975,,,,,,,23.944001655209938,#000000,,23.944001655209938,,53.18777379915634,7.556332653644532,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,2542896,1420702.1910510221,False,False,False,False,467396.05768458894,False,False,False,False
2022-02-22 00:00:00+00:00,24.1166478567,24.3380465911,23.9743200988,24.2589756145,796401,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.001442189708044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.92099819538919,,,,,,,23.961220192548616,#000000,,23.961220192548616,,54.0871936547439,7.556332653644532,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,3339297,1495941.2031666685,False,False,False,False,480298.2122851933,False,False,False,False
2022-02-23 00:00:00+00:00,24.0771123684,24.3064182004,23.9822271965,24.2036259309,894024,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.014805201300838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.93565737726837,,,,,,,23.975231289284604,#000000,,23.975231289284604,,54.363672862355244,7.556332653644532,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,2445273,1533169.9010817013,False,False,False,False,496522.7529798916,False,False,False,False
2022-02-24 00:00:00+00:00,23.6659432902,24.1878117356,23.2231458213,24.1403691496,1127963,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.97521392264969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.915144295097637,,,,,,,23.945179108873663,#000000,,23.945179108873663,,51.51693992045794,5.767335796919966,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,1317310,1524704.8069216346,False,False,False,False,521285.11560813116,False,False,False,False
2022-02-25 00:00:00+00:00,24.7017730833,24.7808440599,24.3064182004,24.3301394934,876844,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.029325335567435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.95703575092491,,,,,,,23.993180543246172,#000000,,23.993180543246172,,55.29914604831842,5.767335796919966,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,2194154,1550957.7164541194,False,False,False,False,535228.6012705574,False,False,False,False
2022-02-28 00:00:00+00:00,24.4882814466,24.7895418673,24.2273472239,24.2826969075,1062139,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.074417732713492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.99479764469772,,,,,,,24.034607688705606,#000000,,24.034607688705606,,56.42582752886292,1.9355671041155276,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,1132015,1534528.590318664,False,False,False,False,555891.7541619081,False,False,False,False
2022-03-01 00:00:00+00:00,24.9231718178,25.3896905796,24.8045653529,25.0180569897,772499,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.13704523436784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.04492822697028,,,,,,,24.09098673066906,#000000,,24.09098673066906,,58.96464360205776,4.330989098240586,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,1904514,1549037.8220708733,False,False,False,False,564386.1559594803,False,False,False,False
2022-03-02 00:00:00+00:00,25.6901602906,25.7455099742,25.3501550913,25.4292260679,447755,,,,,,,,,,,,,,,,,,,,,,,,,,,25.5952751187,24.189924900568027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.086895613409588,,,,,,,24.624031877559204,#000000,,24.624031877559204,,63.068121187185,8.121643621470348,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2352269,1580537.083950447,False,False,False,False,559812.3851375399,False,False,False,False
2022-03-03 00:00:00+00:00,24.3538607864,24.757122767,24.1482762473,24.7175872787,630061,,,,,,,,,,,,,,,,,,,,,,,,,,,24.908098018464926,24.20108310688839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.099109340534227,,,,,,,24.40276348862918,#000000,,24.40276348862918,,59.19329994153874,8.121643621470348,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,1722208,1586092.8061484687,False,False,False,False,562567.2327792051,False,False,False,False
2022-03-04 00:00:00+00:00,22.7091844735,22.7724412548,22.1635947352,22.7329057665,1148463,,,,,,,,,,,,,,,,,,,,,,,,,,,23.69081212055063,24.066718154893966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.001893899496366,,,,,,,23.919808058313652,#000000,,23.919808058313652,,51.918069865637705,8.004644205234491,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,573745,1546392.8921818621,False,False,False,False,585543.537376099,False,False,False,False
2022-03-07 00:00:00+00:00,23.0333754775,23.5394297276,22.8040696454,23.1598890401,1418974,,,,,,,,,,,,,,,,,,,,,,,,,,,23.470803824855263,23.980813353390463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.93889957676909,,,,,,,23.79683891833827,#000000,,23.79683891833827,,48.23717150991581,4.973470675685348,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1992719,1563895.8768021814,False,False,False,False,618227.0849299775,False,False,False,False
2022-03-08 00:00:00+00:00,23.5157084347,23.8557136339,23.3022167979,23.5552439229,1019487,,,,,,,,,,,,,,,,,,,,,,,,,,,23.489834391054796,23.954783180767496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.92018639257292,,,,,,,23.788267988131736,#000000,,23.788267988131736,,47.43798298296021,4.504959567324626,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3012206,1620692.3522217039,False,False,False,False,633962.7678739,False,False,False,False
2022-03-09 00:00:00+00:00,23.507801337,23.9901342941,23.2468671143,23.484080044,772504,,,,,,,,,,,,,,,,,,,,,,,,,,,23.502872247534434,23.93815483727716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.908038008377105,,,,,,,23.783021697729566,#000000,,23.783021697729566,,46.88209078960085,4.028723914537096,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2239702,1644967.2403698722,False,False,False,False,639395.7573690412,False,False,False,False
2022-03-10 00:00:00+00:00,23.1282606494,23.2784955049,22.7566270595,22.9859328916,914147,,,,,,,,,,,,,,,,,,,,,,,,,,,23.438333041626365,23.893893064048203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.873272438224244,,,,,,,23.735166181299604,#000000,,23.735166181299604,,45.383691939809665,2.51199109082183,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1325555,1632441.270159289,False,False,False,False,650170.3159035887,False,False,False,False
2022-03-11 00:00:00+00:00,22.5352283251,22.9543045009,22.4719715438,22.906861915,696257,,,,,,,,,,,,,,,,,,,,,,,,,,,23.360830249314798,23.84832474022717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.836582061180945,,,,,,,23.681912350240975,#000000,,23.681912350240975,,42.79200089065485,-0.07446594032326459,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,629298,1593102.3183883366,False,False,False,False,651977.636848546,False,False,False,False
