date,Open,High,Low,Close,Volume,aVWAP_peak_423,aVWAP_peak_393,aVWAP_peak_368,aVWAP_peak_334,aVWAP_peak_310,aVWAP_peak_295,aVWAP_peak_245,aVWAP_peak_217,aVWAP_peak_182,aVWAP_peak_152,aVWAP_peak_118,aVWAP_peak_84,aVWAP_peak_15,aVWAP_valley_345,aVWAP_valley_319,aVWAP_valley_272,aVWAP_valley_232,aVWAP_valley_195,aVWAP_valley_167,aVWAP_valley_131,aVWAP_valley_99,aVWAP_valley_24,aVWAP_OB_bull_345,aVWAP_OB_bear_217,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-01-02 17:00:00+00:00,58.01,58.26,57.65,57.88,6899.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,56.90838765951392,-12.040977643861325,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,47861.0,5799.882828039869,False,False,False,False,11983.453791173462,False,False,False,False
2024-01-03 17:00:00+00:00,59.6,59.85,59.51,59.73,5890.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,63.06528342795586,-4.270543569712032,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,53751.0,6543.311001248553,False,False,False,False,11888.981639372323,False,False,False,False
2024-01-04 17:00:00+00:00,59.84,59.98,58.91,59.01,9130.0,,,,,,,,,,,,,59.29999999999999,,,,,,,,,,,,59.29999999999999,#000000,,59.29999999999999,,64.02656535337697,-1.6792922412736289,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,44621.0,7133.662768671056,False,False,False,False,11846.206730234768,False,False,False,False
2024-01-05 17:00:00+00:00,59.2,59.37,58.65,58.83,15361.0,,,,,,,,,,,,,59.080476501572,,,,,,,,,,,,59.080476501572,#000000,,59.080476501572,,63.920247282789305,-0.12482739720295655,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,29260.0,7476.706756753675,False,False,False,False,11900.699649145858,False,False,False,False
2024-01-08 17:00:00+00:00,57.565,57.62,57.25,57.485,9271.0,,,,,,,,,,,,,58.633207501530315,,,,,,,,,,,,58.633207501530315,#000000,,58.633207501530315,,59.13025648446985,-0.12482739720295655,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,19989.0,7670.6957992846255,False,False,False,False,11859.929111949798,False,False,False,False
2024-01-09 17:00:00+00:00,57.62,58.205,57.62,58.155,12423.0,,,,,,,,,,,,,58.46109194904551,,,,,,,,,,,,58.46109194904551,#000000,,58.46109194904551,,57.799271186071074,-0.12482739720295655,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,32412.0,8054.281910923623,False,False,False,False,11868.658893159878,False,False,False,False
2024-01-10 17:00:00+00:00,58.04,58.305,57.78,57.895,16974.0,,,,,,,,,,,,,58.33538168220946,,,,,,,,,,,,58.33538168220946,#000000,,58.33538168220946,,56.06434567006371,-0.12482739720295655,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,15438.0,8168.758160366668,False,False,False,False,11947.811468459724,False,False,False,False
2024-01-11 17:00:00+00:00,58.09,58.48,57.985,58.445,6341.0,,,,,,,,,,,,,58.332457673860915,,,,,,,,,,,,58.332457673860915,#000000,,58.332457673860915,,56.470485668709976,-0.12482739720295655,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,21779.0,8379.76966175633,False,False,False,False,11860.8841588712,False,False,False,False
2024-01-12 17:00:00+00:00,58.45,58.51,58.04,58.165,5670.0,,,,,,,,,,,,,58.3253579663873,,,,,,,,,,,,58.3253579663873,#000000,,58.3253579663873,,55.71770050184654,-0.12482739720295655,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,16109.0,8499.602690256232,False,False,False,False,11764.90145873366,False,False,False,False
2024-01-15 17:00:00+00:00,58.165,58.165,58.165,58.165,0.0,,,,,,,,,,,,,58.3253579663873,,,,,,,,,,,,58.3253579663873,#000000,,58.3253579663873,,55.21584372393758,-0.12482739720295655,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,16109.0,8617.577842345283,False,False,False,False,11582.499885730038,False,False,False,False
2024-01-16 17:00:00+00:00,57.98,58.015,57.28,57.615,14609.0,,,,,,,,,,,,,58.21329288215136,,,,,,,,,,,,58.21329288215136,#000000,,58.21329288215136,,52.75627720201788,-0.12482739720295655,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1500.0,8507.227798277914,False,False,False,False,11629.422368121819,False,False,False,False
2024-01-17 17:00:00+00:00,54.9,55.35,54.58,55.24,12171.0,,,,,,,,,,,,,57.83644837338565,,,,,,,,,55.05666666666667,,,56.44655752002616,#000000,,56.44655752002616,,45.31919276677465,2.522416901218918,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10671.0,8209.890933188333,False,False,False,False,11637.818920554038,False,False,False,False
2024-01-18 17:00:00+00:00,55.72,55.72,55.24,55.57,6000.0,,,,,,,,,,,,,57.7071413771808,,,,,,,,,55.20635573166034,,,56.45674855442057,#000000,,56.45674855442057,,41.607920649354085,-1.0837063546510493,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4671.0,8010.187197790064,False,False,False,False,11550.41087527413,False,False,False,False
2024-01-19 17:00:00+00:00,55.305,55.905,55.285,55.845,19702.0,,,,,,,,,,,,,57.394012118885726,,,,,,,,,55.45188427991797,,,56.422948199401844,#000000,,56.422948199401844,,40.186660844854124,-2.587879827148427,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,15031.0,8119.037008677039,False,False,False,False,11676.792102014067,False,False,False,False
2024-01-22 17:00:00+00:00,55.47,55.685,54.855,55.19,17272.0,,,,,,,,,,,,,57.13769484925432,,,,,,,,,55.38656390727476,,,56.26212937826455,#000000,,56.26212937826455,,37.820699575621965,-5.059328090095619,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2241.0,7958.416279860341,False,False,False,False,11763.539511285166,False,False,False,False
2024-01-23 17:00:00+00:00,55.285,55.41,54.97,55.1,10594.0,,,,,,,,,,,,,57.00297282844001,,,,,,,,,55.350052581674,,,56.17651270505701,#000000,,56.17651270505701,,36.052475236899426,-7.003040564294814,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12835.0,7636.037732885762,False,False,False,False,11745.407115761363,False,False,False,False
2024-01-24 17:00:00+00:00,55.59,55.745,55.18,55.62,30858.0,,,,,,,,,,,,,56.756611357327834,,,,,,,,,55.40274518532321,,,56.07967827132552,#000000,,56.07967827132552,,37.148614286294105,-7.003040564294814,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,18023.0,7797.075907569703,False,False,False,False,12041.726385284443,False,False,False,False
2024-01-25 17:00:00+00:00,56.13,56.97,55.985,56.77,6273.0,,,,,,,,,,,,,56.75069776294365,,,,,,,,,55.474229140338934,,,56.11246345164129,#000000,,56.11246345164129,,41.944215914149694,-7.003040564294814,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,24296.0,8052.87318032056,False,False,False,False,11952.28876690794,False,False,False,False
2024-01-26 17:00:00+00:00,56.27,57.4,56.095,57.39,15809.0,,,,,,,,,,,,,56.76669718440485,,,,,,,,,55.67236781570454,,,56.2195325000547,#000000,,56.2195325000547,,46.8969914612586,-10.049322686180915,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,40105.0,8549.80537907528,False,False,False,False,12012.082739514017,False,False,False,False
2024-01-29 17:00:00+00:00,56.865,57.465,56.745,57.19,5191.0,,,,,,,,,,,,,56.7756052918572,,,,,,,,,55.733592260703425,,,56.25459877628031,#000000,,56.25459877628031,,49.48040788203037,-7.605636138612077,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,34914.0,8958.55258250047,False,False,False,False,11906.329518746357,False,False,False,False
2024-01-30 17:00:00+00:00,58.23,59.05,58.18,58.85,10010.0,,,,,,,,,,,,,56.86143442323655,,,,,,,,,55.95488751120406,,,56.40816096722031,#000000,,57.16988508925798,,55.157613437158915,-2.3021364970205624,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,44924.0,9516.156418430695,False,False,False,False,11876.929061091374,False,False,False,False
2024-01-31 17:00:00+00:00,58.245,58.45,57.54,57.66,14169.0,,,,,,,,,,,,,56.922315756204746,,,,,,,,,56.13944903376585,,,56.5308823949853,#000000,,57.09347819076286,,55.07974036180917,-2.3021364970205624,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,30755.0,9845.440815044172,False,False,False,False,11912.465044640345,False,False,False,False
2024-02-01 17:00:00+00:00,58.08,58.31,56.97,57.21,8654.0,,,,,,,,,,,,,56.94248125623776,,,,,,,,,56.214402042930466,,,56.578441649584114,#000000,,57.06175006204723,,53.76449695615282,-2.3021364970205624,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,22101.0,10035.449484578372,False,False,False,False,11861.946206738943,False,False,False,False
2024-02-02 17:00:00+00:00,58.42,58.725,56.16,56.435,24657.0,,,,,,,,,,,,,56.95741204695745,,,,,,,,,56.33571086972504,,,56.646561458341246,#000000,,56.975393323361025,,50.877607489647154,-2.3021364970205624,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2556.0,9840.233213499638,False,False,False,False,12060.319133766247,False,False,False,False
2024-02-05 17:00:00+00:00,55.86,57.18,55.86,56.42,10710.0,,,,,,,,,,,,,56.93952416009989,,,,,,,,,56.344128303916975,,,56.641826232008434,#000000,,56.91222750755597,,48.914507394188306,-2.3021364970205624,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13266.0,9481.99703964693,False,False,False,False,12039.383953397777,False,False,False,False
2024-02-06 17:00:00+00:00,57.64,57.92,57.27,57.445,4914.0,,,,,,,,,,,,,56.94989965581332,,,,,,,,,56.374085475639305,,,56.66199256572631,#000000,,56.92773216666679,,50.622332870447266,-2.3021364970205624,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8352.0,9205.50096151287,False,False,False,False,11928.91288435285,False,False,False,False
2024-02-07 17:00:00+00:00,56.98,57.22,56.53,57.16,14730.0,,,,,,,,,,,,,56.95088169542907,,,,,,,,,56.41554622430889,,,56.68321395986898,#000000,,56.914535518196885,,50.87935219415472,-2.3021364970205624,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-23082.0,8704.919551256857,False,False,False,False,11972.340591572185,False,False,False,False
2024-02-08 17:00:00+00:00,58.26,58.98,58.2,58.89,8248.0,,,,,,,,,,,,,56.99719215409002,,,,,,,,,56.50083229527524,,,56.74901222468263,#000000,,56.99596277660439,,55.10919181400398,-1.142469957414228,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-14834.0,8339.975062090083,False,False,False,False,11914.598876974167,False,False,False,False
2024-02-09 17:00:00+00:00,58.2,58.37,57.9,58.345,8967.0,,,,,,,,,,,,,57.031174397881436,,,,,,,,,56.56758343562122,,,56.79937891675133,#000000,,57.04988668027793,,56.20134423589065,0.13693926788035782,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-23801.0,7841.665371204965,False,False,False,False,11868.89966957922,False,False,False,False
2024-02-12 17:00:00+00:00,59.47,60.06,59.46,59.825,22129.0,,,,,,,,,,,,,57.20975138164773,,,,,,,,,56.85088230608066,,,57.0303168438642,#000000,,57.33321962800858,,59.695736719031714,3.644313055608791,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1672.0,7694.166683279306,False,False,False,False,12027.97099253148,False,False,False,False
2024-02-13 17:00:00+00:00,58.695,59.11,58.015,58.605,4352.0,,,,,,,,,,,,,57.226984883643446,,,,,,,,,56.880288412095574,,,57.05363664786951,#000000,,57.35579828524026,,58.55608888751648,3.644313055608791,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6024.0,7481.481928499782,False,False,False,False,11908.963690321689,False,False,False,False
2024-02-14 17:00:00+00:00,59.31,59.31,58.57,58.915,12746.0,,,,,,,,,,,,,57.287688290704544,,,,,,,,,56.97779459220254,,,57.13274144145355,#000000,,57.43714307365571,,58.418795356386546,3.644313055608791,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6722.0,7469.70701487963,False,False,False,False,11921.940997448484,False,False,False,False
2024-02-15 17:00:00+00:00,60.65,60.79,60.21,60.35,6263.0,,,,,,,,,,,,,57.342069583944266,,,,,,,,,57.05703991584644,,,57.199554749895356,#000000,,57.51502235023663,,60.86581709556183,5.438960735013495,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12985.0,7555.215433253589,False,False,False,False,11834.205478108197,False,False,False,False
2024-02-16 17:00:00+00:00,60.505,60.68,59.79,59.87,10149.0,,,,,,,,,,,,,57.41720189645792,,,,,,,,,57.16604135625462,,,57.29162162635627,#000000,,57.61781728782714,,61.09250515190779,5.973973851114188,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2836.0,7482.049302505471,False,False,False,False,11808.07826139334,False,False,False,False
2024-02-19 17:00:00+00:00,59.87,59.87,59.87,59.87,0.0,,,,,,,,,,,,,57.41720189645792,,,,,,,,,57.16604135625462,,,57.29162162635627,#000000,,57.61781728782714,,61.24363052280509,6.512055975196532,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2836.0,7410.017530373603,False,False,False,False,11625.007280596545,False,False,False,False
2024-02-20 17:00:00+00:00,58.89,59.09,58.65,59.045,5716.0,,,,,,,,,,,,,57.43992872672863,,,,,,,,,57.2007427553706,,,57.32033574104962,#000000,,57.644495136003634,,58.83450371697938,6.512055975196532,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2880.0,7250.482374863935,False,False,False,False,11533.394764618302,False,False,False,False
2024-02-21 17:00:00+00:00,60.6,60.98,60.425,60.935,3388.0,,,,,,,,,,,,,57.46944008925955,,,,,,,,,57.24203550219291,,,57.35573779572623,#000000,,57.684638490803955,,60.902855549116325,6.512055975196532,True,False,True,False,False,11.516124046047434,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,508.0,7145.947764400928,False,False,False,False,11407.109574469181,False,False,False,False
2024-02-22 17:00:00+00:00,61.34,61.72,61.25,61.59,10444.0,,,,,,,,,,,,,57.57683939036206,,,,,,,,,57.38895003880097,,,57.48289471458152,#000000,,57.830782260753985,,63.2778297995919,8.846230323596743,True,False,True,False,True,13.223590365334275,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,10952.0,7204.956326193161,False,False,False,False,11392.177643082061,False,False,False,False
2024-02-23 17:00:00+00:00,61.48,61.915,61.44,61.67,16850.0,,,,,,,,,,,,,57.74495831152336,,,,,,,,,57.61395811394352,,,57.67945821273344,#000000,,58.05154611367132,,64.9848595619085,10.562344657071208,True,False,True,False,True,13.429976559041886,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,27802.0,7524.290336639779,False,False,False,False,11476.795043964508,False,False,False,False
2024-02-26 17:00:00+00:00,62.23,62.69,62.215,62.6,4181.0,,,,,,,,,,,,,57.79288926218168,,,,,,,,,57.67680817701941,,,57.73484871960055,#000000,,58.114133534830245,,67.51126386274233,13.018823249556178,True,False,True,False,True,15.77698876928666,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,31983.0,7903.495137622107,False,False,False,False,11363.681942507694,False,False,False,False
2024-02-27 17:00:00+00:00,62.97,63.31,62.9,63.075,7315.0,,,,,,,,,,,,,57.88474424558486,,,,,,,,,57.79602202156436,,,57.84038313357461,#000000,,58.233846291959416,,69.83938479948412,15.249077263807976,True,False,True,False,True,16.93064812987581,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,39298.0,8390.231647116338,False,False,False,False,11300.911679833154,False,False,False,False
2024-02-28 17:00:00+00:00,62.495,62.74,61.98,62.085,3715.0,,,,,,,,,,,,,57.92297597247916,,,,,,,,,57.84544430959484,,,57.884210141037,#000000,,58.28200650184186,,67.87313200662336,15.249077263807976,True,False,True,False,True,13.273577519140861,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,35583.0,8811.824954912983,False,False,False,False,11183.30064603729,False,False,False,False
2024-02-29 17:00:00+00:00,62.475,63.09,62.33,62.585,18437.0,,,,,,,,,,,,,58.11985160657346,,,,,,,,,58.096194716884646,,,58.10802316172905,#000000,,58.52685127653738,,67.45783795750233,15.249077263807976,True,False,True,False,False,14.5136278009236,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,54020.0,9512.726893596504,False,False,False,False,11295.761101137487,False,False,False,False
2024-03-01 17:00:00+00:00,63.77,63.925,63.355,63.54,14093.0,,,,,,,,,,,,,58.288506013996795,,,,,,,,,58.30682017609285,,,58.297663095044825,#000000,,58.73467184526347,,68.71612996240782,15.249077263807976,True,False,True,False,False,16.79267399775176,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,68113.0,10421.258259587255,False,False,False,False,11339.129146081092,False,False,False,False
2024-03-04 17:00:00+00:00,62.53,62.91,62.365,62.445,8303.0,,,,,,,,,,,,,58.36472229422716,,,,,,,,,58.40078282627339,,,58.382752560250275,#000000,,58.8238116275625,,65.96697924461611,15.249077263807976,True,False,True,False,False,12.916949708860717,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,59810.0,11186.975185795203,False,False,False,False,11292.057376374407,False,False,False,False
2024-03-05 17:00:00+00:00,63.31,63.56,63.07,63.35,3994.0,,,,,,,,,,,,,58.40681813418638,,,,,,,,,58.452420027086326,,,58.42961908063636,#000000,,58.87380265027491,,65.75754151105372,15.249077263807976,True,False,True,False,False,15.051619445696847,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,63804.0,12002.743012372022,False,False,False,False,11178.909199996508,False,False,False,False
2024-03-06 17:00:00+00:00,64.3,64.62,63.77,63.825,12377.0,,,,,,,,,,,,,58.55193327262191,,,,,,,,,58.629219149713215,,,58.59057621116756,#000000,,59.04707705869268,,66.40136932956993,15.249077263807976,True,False,True,False,False,16.135619193591484,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,76181.0,12997.754748614316,False,False,False,False,11197.484251159352,False,False,False,False
2024-03-07 17:00:00+00:00,64.49,64.755,64.28,64.46,6661.0,,,,,,,,,,,,,58.632797447094624,,,,,,,,,58.72694431251386,,,58.67987087980424,#000000,,59.14309293310924,,67.8273144657005,15.249077263807976,True,False,True,False,False,17.552638770595934,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,82842.0,14080.611264139674,False,False,False,False,11127.151161994092,False,False,False,False
2024-03-08 17:00:00+00:00,64.47,64.615,64.05,64.195,6418.0,,,,,,,,,,,,,58.70592054433449,,,,,,,,,58.814732281979374,,,58.76032641315693,#000000,,59.22865552235635,,67.79693913609893,15.249077263807976,True,False,True,False,False,16.61350203663219,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,76424.0,15047.17543058712,False,False,False,False,11054.1410664593,False,False,False,False
2024-03-11 17:00:00+00:00,64.89,65.655,64.7,65.53,8358.0,,,,,,,,,,,,,58.81506016682621,,,,,,,,,58.94530057358489,,,58.88018037020555,#000000,,59.357677954710276,,69.83006866805088,16.215736544850714,True,False,True,False,True,19.508040971574452,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,84782.0,16128.33550143073,False,False,False,False,11012.340429770009,False,False,False,False
2024-03-12 17:00:00+00:00,65.88,66.235,65.67,66.15,8923.0,,,,,,,,,,,,,58.94022531417148,,,,,,,,,59.09424219432783,,,59.01723375424966,#000000,,59.50563966347144,,71.97475169143873,18.359184355726867,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,93705.0,17331.07448590467,False,False,False,False,10979.947554889854,False,False,False,False
