date,Open,High,Low,Close,Volume,aVWAP_peak_868,aVWAP_peak_802,aVWAP_peak_726,aVWAP_peak_690,aVWAP_peak_656,aVWAP_peak_624,aVWAP_peak_602,aVWAP_peak_562,aVWAP_peak_520,aVWAP_peak_471,aVWAP_peak_450,aVWAP_peak_409,aVWAP_peak_364,aVWAP_peak_336,aVWAP_peak_284,aVWAP_peak_263,aVWAP_peak_233,aVWAP_peak_197,aVWAP_peak_173,aVWAP_peak_96,aVWAP_peak_78,aVWAP_peak_47,aVWAP_valley_828,aVWAP_valley_777,aVWAP_valley_750,aVWAP_valley_711,aVWAP_valley_679,aVWAP_valley_613,aVWAP_valley_578,aVWAP_valley_553,aVWAP_valley_504,aVWAP_valley_486,aVWAP_valley_466,aVWAP_valley_444,aVWAP_valley_443,aVWAP_valley_414,aVWAP_valley_348,aVWAP_valley_309,aVWAP_valley_293,aVWAP_valley_259,aVWAP_valley_216,aVWAP_valley_185,aVWAP_valley_131,aVWAP_valley_102,aVWAP_valley_73,aVWAP_valley_26,aVWAP_valley_12,aVWAP_OB_bull_828,aVWAP_OB_bull_578,aVWAP_OB_bull_267,aVWAP_OB_bear_690,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-10 19:00:00+00:00,63.08,63.13,62.45,62.465,1741.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,30.17765496357197,-28.303004866123608,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13697.0,-1066.9530391803025,False,False,False,False,7031.48369721191,False,False,False,False
2025-02-10 20:00:00+00:00,62.465,62.68,61.775,61.86,8300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,27.43370490849088,-28.303004866123608,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-21997.0,-1391.4498912860342,False,False,False,False,7051.150616634981,False,False,False,False
2025-02-11 15:00:00+00:00,60.145,60.33,59.335,60.115,4017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.92666666666667,,,,,59.92666666666667,#000000,,59.92666666666667,,23.03595556359027,-28.303004866123608,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-26014.0,-1773.194854211832,False,False,False,False,7004.109521803431,False,False,False,False
2025-02-11 16:00:00+00:00,59.955,60.31,59.65,59.685,3457.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.90585251092677,,,,,59.90585251092677,#000000,,59.90585251092677,,19.683076257248143,-20.287205301473822,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-29471.0,-2202.618189805447,False,False,False,False,6949.115575728959,False,False,False,False
2025-02-11 17:00:00+00:00,59.545,60.21,59.545,60.14,2595.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.92109610355215,,,,,59.92109610355215,#000000,,59.92109610355215,,20.218206780787074,-20.287205301473822,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-26876.0,-2585.1512411262925,False,False,False,False,6881.6099078882,False,False,False,False
2025-02-11 18:00:00+00:00,60.14,60.25,60.035,60.06,1842.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.95108275263761,,,,,59.95108275263761,#000000,,59.95108275263761,,20.443390997024967,-20.731932680297305,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-28718.0,-2990.3116870003037,False,False,False,False,6803.476420944196,False,False,False,False
2025-02-11 19:00:00+00:00,60.09,60.325,60.09,60.24,2200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.992748919282825,,,,,59.992748919282825,#000000,,59.992748919282825,,21.775569969106364,-20.731932680297305,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-26518.0,-3355.0820484421592,False,False,False,False,6732.104693487698,False,False,False,False
2025-02-11 20:00:00+00:00,60.21,60.515,59.94,59.965,16949.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.07310173857051,,,,,60.07310173857051,#000000,,60.07310173857051,,22.080908878376647,-20.731932680297305,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-43467.0,-3976.9722492415053,False,False,False,False,6890.506171108043,False,False,False,False
2025-02-12 15:00:00+00:00,59.54,59.755,59.37,59.58,3419.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0230479905643,,,,,60.0230479905643,#000000,,60.0230479905643,,21.518546735679692,-21.737511829350154,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-46886.0,-4642.228493439311,False,False,False,False,6836.684370005593,False,False,False,False
2025-02-12 16:00:00+00:00,59.58,59.655,59.35,59.655,1882.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.99873614587057,,,,,59.99873614587057,#000000,,59.99873614587057,,21.7197238935343,-22.23497678962674,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-45004.0,-5267.992392765833,False,False,False,False,6759.867558067522,False,False,False,False
2025-02-12 17:00:00+00:00,59.635,59.705,59.44,59.57,2486.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.97140598587621,,,,,59.97140598587621,#000000,,59.97140598587621,,21.655224253817686,-22.981969393649212,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-47490.0,-5922.597161870239,False,False,False,False,6693.6060455393435,False,False,False,False
2025-02-12 18:00:00+00:00,59.56,59.89,59.5,59.89,6236.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.94216374982439,,,,,59.94216374982439,#000000,,59.94216374982439,,24.29068441194344,-22.981969393649212,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-41254.0,-6470.370849283103,False,False,False,False,6686.5113781666405,False,False,False,False
2025-02-12 19:00:00+00:00,59.89,60.215,59.86,60.205,2676.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.9506339817277,,,,,59.9506339817277,#000000,,59.9506339817277,,28.43895630897022,-26.50374620245304,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-38578.0,-6968.163549294217,False,False,False,False,6624.332907187312,False,False,False,False
2025-02-12 20:00:00+00:00,60.18,60.65,59.8,59.85,10239.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.97700314378656,,,,,59.97700314378656,#000000,,59.97700314378656,,29.80411654573487,-25.056694941282103,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-48817.0,-7616.982719072601,False,False,False,False,6680.374257463478,False,False,False,False
2025-02-13 15:00:00+00:00,61.14,61.16,60.21,60.225,2002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.99551041666666,,,,,59.99551041666666,#000000,,59.99551041666666,,33.40481863904417,-21.569220342203028,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-46815.0,-8224.703917226514,False,False,False,False,6607.841323239238,False,False,False,False
2025-02-13 16:00:00+00:00,60.225,60.225,59.35,59.35,872.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.99044155495684,,,,,59.99044155495684,#000000,,59.99044155495684,,32.57030419525731,-21.569220342203028,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-47687.0,-8836.522461145483,False,False,False,False,6518.9135507859155,False,False,False,False
2025-02-13 17:00:00+00:00,59.35,59.845,59.3,59.845,2573.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.66333333333334,59.97717574276932,,,,,59.82025453805133,#000000,,59.82025453805133,,35.05488888167386,-19.89977577926294,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-45114.0,-9398.963973375785,False,False,False,False,6457.736596510164,False,False,False,False
2025-02-13 18:00:00+00:00,59.765,59.8,59.34,59.75,1536.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.65087288066845,59.9689693141072,,,,,59.80992109738783,#000000,,59.80992109738783,,36.341517334779994,-18.55877251191216,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-46650.0,-9976.499415649028,False,False,False,False,6381.43060276582,False,False,False,False
2025-02-13 19:00:00+00:00,59.75,60.43,59.75,60.32,1801.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.808054709531866,59.97430088446986,,,,,59.891177797000864,#000000,,59.891177797000864,,40.40820266932819,-14.667944235834518,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-44849.0,-10517.158339437416,False,False,False,False,6310.416174815962,False,False,False,False
2025-02-13 20:00:00+00:00,60.32,61.09,60.31,60.99,7713.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.367781937409774,60.05944629393471,,,,,60.21361411567224,#000000,,60.21361411567224,,46.07749292757033,-9.475085644631243,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-37136.0,-10929.853558981022,False,False,False,False,6332.16166047773,False,False,False,False
2025-02-14 15:00:00+00:00,61.08,61.575,61.08,61.495,2224.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.510306472308116,60.09782433295532,,,,,60.30406540263172,#000000,,60.30406540263172,,51.66797042846591,-4.526469017842032,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-34912.0,-11301.669782872788,False,False,False,False,6268.469231633114,False,False,False,False
2025-02-14 16:00:00+00:00,61.495,61.89,61.445,61.79,2110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.651078131090934,60.140932503689406,,,,,60.39600531739017,#000000,,60.39600531739017,,56.35291943631424,-0.473028292354293,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-32802.0,-11635.008235851505,False,False,False,False,6203.996840445003,False,False,False,False
2025-02-14 17:00:00+00:00,61.84,62.3,61.81,62.3,1029.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.73159380596228,60.16664827986341,,,,,60.44912104291284,#000000,,60.44912104291284,,60.970439910866105,3.551612743178346,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-31773.0,-11947.225162427449,False,False,False,False,6123.764331290816,False,False,False,False
2025-02-14 18:00:00+00:00,62.3,62.43,62.135,62.43,579.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.778945821620226,60.182232471789504,,,,,60.480589146704865,#000000,,60.480589146704865,,64.40777727502112,6.5625266166530665,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-31194.0,-12245.624772312294,False,False,False,False,6037.798992821191,False,False,False,False
2025-02-14 19:00:00+00:00,62.43,62.57,62.43,62.52,795.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.846408398821204,60.204981206092825,,,,,60.52569480245701,#000000,,60.52569480245701,,66.96144809770921,8.901729349371678,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-30399.0,-12527.072450260941,False,False,False,False,5956.515287506134,False,False,False,False
2025-02-14 20:00:00+00:00,62.55,62.92,62.26,62.5,5403.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.20578174125683,60.35185217675688,,,,,60.77881695900685,#000000,,60.77881695900685,,68.50056569836477,10.472064362314725,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-35802.0,-12887.924040179376,False,False,False,False,5947.933655141697,False,False,False,False
2025-02-17 15:00:00+00:00,62.5,62.5,62.5,62.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.20578174125683,60.35185217675688,,,,,60.77881695900685,#000000,,60.77881695900685,,69.52664409880181,11.736654120014052,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-35802.0,-13243.1810318045,False,False,False,False,5855.717629480586,False,False,False,False
2025-02-17 16:00:00+00:00,62.5,62.5,62.5,62.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.20578174125683,60.35185217675688,,,,,60.77881695900685,#000000,,60.77881695900685,,70.21069636575983,12.816548028075637,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-35802.0,-13592.930163094354,False,False,False,False,5764.931309643677,False,False,False,False
2025-02-17 17:00:00+00:00,62.5,62.5,62.5,62.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.20578174125683,60.35185217675688,,,,,60.77881695900685,#000000,,60.77881695900685,,70.66673121039851,13.776083972064107,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-35802.0,-13937.256827232426,False,False,False,False,5675.5525296492015,False,False,False,False
2025-02-17 18:00:00+00:00,62.5,62.5,62.5,62.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.20578174125683,60.35185217675688,,,,,60.77881695900685,#000000,,60.77881695900685,,70.97075444015763,14.647571471964554,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-35802.0,-14276.245093476884,False,False,False,False,5587.55946717402,False,False,False,False
2025-02-17 19:00:00+00:00,62.5,62.5,62.5,62.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.20578174125683,60.35185217675688,,,,,60.77881695900685,#000000,,60.77881695900685,,71.17343659333038,15.446089861438196,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-35802.0,-14609.977727686544,False,False,False,False,5500.930638225585,False,False,False,False
2025-02-17 20:00:00+00:00,62.5,62.5,62.5,62.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.20578174125683,60.35185217675688,,,,,60.77881695900685,#000000,,60.77881695900685,,71.30855802877888,16.1781282138501,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-35802.0,-14938.536212528614,False,False,False,False,5415.644891896506,False,False,False,False
2025-02-18 15:00:00+00:00,62.52,63.025,62.3,63.025,1683.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.30251785323908,60.39818681733431,,,,,60.8503523352867,#000000,,60.8503523352867,,74.13927248626973,19.313015245045605,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-34119.0,-15235.907744117316,False,False,False,False,5357.7744284562505,False,False,False,False
2025-02-18 16:00:00+00:00,63.025,63.09,62.525,62.73,1776.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.39241479022653,60.44517174654618,,,,,60.91879326838635,#000000,,60.91879326838635,,71.91403685401855,19.313015245045605,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-35895.0,-15556.203748084488,False,False,False,False,5302.243041968557,False,False,False,False
2025-02-18 17:00:00+00:00,62.73,63.125,62.71,63.11,1539.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.47192646532947,60.48777283656905,,,,,60.97984965094926,#000000,,60.97984965094926,,72.41561509346236,19.313015245045605,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-34356.0,-15847.673457416513,False,False,False,False,5243.898188604703,False,False,False,False
2025-02-18 18:00:00+00:00,62.96,63.11,62.9,63.11,1628.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.550744079780166,60.53232549869004,,,,,61.0415347892351,#000000,,61.0415347892351,,72.7500005864249,19.313015245045605,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-34356.0,-16134.624256526335,False,False,False,False,5187.837751572071,False,False,False,False
2025-02-18 19:00:00+00:00,63.13,63.26,62.86,63.26,728.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.58538706203259,60.552420194561755,,,,,61.06890362829717,#000000,,61.06890362829717,,73.7152477080846,19.85357217458281,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-33628.0,-16405.83938433213,False,False,False,False,5118.692980229868,False,False,False,False
2025-02-18 20:00:00+00:00,63.26,63.46,62.93,63.45,4859.0,,,,,,,,,,,,,,,,,,,,,,63.28,,,,,,,,,,,,,,,,,,,,,,,,61.80221148444631,60.68649787215386,,,,,61.92290311886672,#000000,,61.92290311886672,,75.22456644728906,21.53229066852863,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-28769.0,-16597.516293102173,False,False,False,False,5114.666732474366,False,False,False,False
2025-02-19 15:00:00+00:00,62.155,62.505,62.155,62.46,1150.0,,,,,,,,,,,,,,,,,,,,,,63.10648249847451,,,,,,,,,,,,,,,,,,,,,,,,61.8189980234797,60.705896867937334,,,,,61.877125796630516,#000000,,61.877125796630516,,66.19777390621846,20.536622064901053,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-29919.0,-16804.05092421687,False,False,False,False,5053.199031195692,False,False,False,False
2025-02-19 16:00:00+00:00,62.46,63.12,62.46,63.12,565.0,,,,,,,,,,,,,,,,,,,,,,63.08873643646689,,,,,,,,,,,,,,,,,,,,,,,,61.83438604889437,60.718224148046474,,,,,61.880448877802586,#000000,,61.880448877802586,,64.05029528466501,18.84414370230583,True,False,True,False,False,1.1252483426095168,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-29354.0,-16998.62377810498,False,False,False,False,4983.614550091884,False,False,False,False
2025-02-19 17:00:00+00:00,63.16,63.39,62.565,62.565,2687.0,,,,,,,,,,,,,,,,,,,,,,63.01656768527517,,,,,,,,,,,,,,,,,,,,,,,,61.898147545109886,60.773441694915235,,,,,61.89605230843343,#000000,,61.89605230843343,,59.13691746043929,14.52154988953032,True,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-32041.0,-17231.838913328156,False,False,False,False,4948.008122958676,False,False,False,False
2025-02-19 18:00:00+00:00,62.54,63.14,62.52,63.02,3587.0,,,,,,,,,,,,,,,,,,,,,,62.98216220423413,,,,,,,,,,,,,,,,,,,,,,,,61.97580949272998,60.84461601941897,,,,,61.934195905461024,#000000,,61.934195905461024,,58.20716140715695,13.847485911740705,True,False,True,False,False,0.44426071794977773,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-28454.0,-17405.825906919967,False,False,False,False,4926.907221827533,False,False,False,False
2025-02-19 19:00:00+00:00,62.95,63.4,62.95,63.4,2163.0,,,,,,,,,,,,,,,,,,,,,,63.0207561121844,,,,,,,,,,,,,,,,,,,,,,,,62.03307499445922,60.89234854740059,,,,,61.982059884681405,#000000,,61.982059884681405,,59.26635647958263,13.847485911740705,True,False,True,False,False,2.8881510183751082,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-26291.0,-17543.58054402198,False,False,False,False,4884.0559470705175,False,False,False,False
