date,Close,High,Low,Open,Volume,aVWAP_peak_169,aVWAP_peak_163,aVWAP_peak_146,aVWAP_peak_129,aVWAP_peak_112,aVWAP_peak_101,aVWAP_peak_95,aVWAP_peak_88,aVWAP_peak_84,aVWAP_peak_76,aVWAP_peak_72,aVWAP_peak_67,aVWAP_peak_46,aVWAP_peak_33,aVWAP_peak_25,aVWAP_peak_14,aVWAP_peak_13,aVWAP_valley_185,aVWAP_valley_181,aVWAP_valley_171,aVWAP_valley_155,aVWAP_valley_136,aVWAP_valley_119,aVWAP_valley_107,aVWAP_valley_92,aVWAP_valley_73,aVWAP_valley_51,aVWAP_valley_45,aVWAP_valley_19,aVWAP_valley_6,aVWAP_OB_bull_136,aVWAP_OB_bear_163,aVWAP_OB_bear_67,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-04-29 00:00:00+00:00,2.99,3.78,2.93,3.71,971900,,,,,,,,,,,,,,,,3.771553962591632,3.8729206312273323,,,,,,,,,,,,,4.057730510951252,,,,3.9007350349234056,#000000,,3.9007350349234056,,17.69378072726299,-28.477697825373358,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2567401,-636458.9587200814,False,False,False,False,471764.4200421753,False,False,False,False
2022-05-06 00:00:00+00:00,2.49,3.07,2.4601,3.03,872945,,,,,,,,,,,,,,,,3.501578303156024,3.6243298570646174,,,,,,,,,,,,,3.877935843486587,,,,3.667948001235743,#000000,,3.667948001235743,,15.001633146953548,-30.848344233536203,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3440346,-844154.2951111863,False,False,False,False,501481.50003905117,False,False,False,False
2022-05-13 00:00:00+00:00,3.15,3.34,2.45,2.46,1203043,,,,,,,,,,,,,,,,3.369586635906249,3.48118966594317,,,,,,,,,,,,2.98,3.7416165836872173,,,,3.393098221384159,#000000,,3.393098221384159,,18.899964409233778,-30.848344233536203,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2237303,-947350.4954733206,False,False,False,False,553449.018554677,False,False,False,False
2022-05-20 00:00:00+00:00,3.29,3.43,3.06,3.11,939915,,,,,,,,,,,,,,,,3.351496601573157,3.4484767953612128,,,,,,,,,,,,3.1028097797530334,3.690549355620468,,,,3.398333133076968,#000000,,3.398333133076968,,22.664185924420167,-32.31721509497346,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1297388,-973279.199512334,False,False,False,False,582076.1282913677,False,False,False,False
2022-05-27 00:00:00+00:00,3.3,3.6,3.17,3.32,813543,,,,,,,,,,,,,,,,3.352142953161705,3.4380578636747123,,,,,,,,,,,,3.172663804274039,3.6624825597503325,,,,3.4063367952151973,#000000,,3.4063367952151973,,25.424027985949948,-29.964956188015634,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-483845,-937024.8143632722,False,False,False,False,599221.8224920072,False,False,False,False
2022-06-03 00:00:00+00:00,3.51,3.58,3.17,3.25,980727,,,,,,,,,,,,,,,,3.361030250520936,3.43588475812962,,,,,,,,,,,,3.234272958030371,3.640171152262089,,,,3.4178397797357545,#000000,,3.4178397797357545,,28.868089446707,-26.937094813394673,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,496882,-830809.4947808076,False,False,False,False,627481.465270377,False,False,False,False
2022-06-10 00:00:00+00:00,3.83,4.02,3.26,3.55,1173530,,,,,,,,,,,,,,,,3.407407381090923,3.4695494797445896,,,,,,,,,,,,3.3419783947247486,3.646435661066988,,,,3.4663427291568123,#000000,,3.4663427291568123,,33.30379933080232,-22.97191000046967,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1670412,-645533.8285007478,False,False,False,False,667929.5048799787,False,False,False,False
2022-06-17 00:00:00+00:00,3.81,3.92,3.71,3.71,1182325,,,,,,,,,,,,,,,,3.456161661139603,3.50824043987448,,,,,,,,,,,,3.430535104971601,3.6615977811376226,,,,3.5141337467808267,#000000,,3.5141337467808267,,36.37891624722311,-20.327151339729294,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,488087,-561561.9152784701,False,False,False,False,706032.8748888692,False,False,False,False
2022-06-24 00:00:00+00:00,4.31,4.52,3.77,3.83,7465831,,,,,,,,,,,,,,,4.199999999999999,3.776983750135376,3.79561965414512,,,,,,,,,,,,3.8480604174137576,3.857865192352354,,,,3.8957058028093217,#000000,,3.905165955423563,,41.20466129097792,-15.99002496151401,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.007953363934224607,0.007953363934224607,False,False,False,False,7953918,69214.37474215729,False,False,False,False,1206758.6619341383,False,False,False,False
2022-07-01 00:00:00+00:00,4.14,4.39,3.85,4.33,651409,,,,,,,,,,,,,,,4.194114995573207,3.7896658806122634,3.8071994803083657,,,,,,,,,,,,3.8606546263166104,3.8661512949577443,,,,3.9035572555536384,#000000,,3.912908745702612,,43.79103064940698,-13.806779370482552,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8653471313289203,1.1177035565306643,False,False,False,False,0.013296035061562742,0.010624699497893676,False,False,False,False,7302509,605013.9766131085,False,False,False,False,1165621.649939017,False,False,False,False
2022-07-08 00:00:00+00:00,4.11,4.33,3.91,4.18,503618,,,,,,,,,,,,,,,4.189590576715218,3.798584639459612,3.8153481310568544,,,,,,,,,,,,3.869299710250965,3.871982679727083,,,,3.9089611474419463,#000000,,3.9182057643706623,,45.486545124849854,-12.393914195768474,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8731469735830888,1.104630598431467,False,False,False,False,0.0514038761206762,0.03101428780928494,False,False,False,False,6798891,1063819.6820491746,False,False,False,False,1116584.3425361267,False,False,False,False
2022-07-15 00:00:00+00:00,3.91,4.28,3.82,4.04,311422,,,,,,,,,,,,,,,4.183096758423754,3.8019805889598746,3.818359946746405,,,,,,,,,,,,3.8720412553272667,3.8738465293741915,,,,3.909865015766299,#000000,,3.9188696373643253,,45.69957016191974,-12.285810159399176,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8971524072764673,1.0918282077888688,False,False,False,False,0.07690777103805979,0.05396102942367237,False,False,False,False,6487469,1465571.4833788653,False,False,False,False,1056942.6875334508,False,False,False,False
2022-07-22 00:00:00+00:00,3.88,4.09,3.83,3.91,280120,,,,,,,,,,,,,,,4.1755022411821745,3.803911413234987,3.819993310268225,,,,,,,,,,,,3.873148549881784,3.8745962267914025,,,,3.909430348271715,#000000,,3.918138878641793,,45.70426209385814,-12.236933391129426,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9268971592985875,1.0937215906428361,False,False,False,False,0.0735528818061971,0.06375695561493473,False,False,False,False,6207349,1816814.2623878382,False,False,False,False,999400.2662346767,False,False,False,False
2022-07-29 00:00:00+00:00,3.87,4.09,3.81,3.87,295438,,,,,,,,,,,,,,,4.167666571517099,3.805734588923914,3.8215188285567296,,,,,,,,,,,,3.8740868807584055,3.875235538677985,,,,3.9088484816868267,#000000,,3.917251717439037,,45.65574085301071,-12.130197942566582,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.931066393450363,1.076487974390693,False,False,False,False,0.12602822329247942,0.09489258945370707,False,False,False,False,5911911,2120154.7614702205,False,False,False,False,947254.9131802563,False,False,False,False
2022-08-05 00:00:00+00:00,3.85,4.09,3.74,3.87,391625,,,,,,,,,,,,,,,4.156813886436735,3.8074721708437154,3.8228971444593283,,,,,,,,,,,,3.874552366049579,3.8755448501360856,,,,3.907456083585089,#000000,,3.9154338919473393,,45.511302876712655,-12.04201117418281,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9552234494313859,1.064516750281659,False,False,False,False,0.13073365669749556,0.11281312307560132,False,False,False,False,5520286,2372016.3346946486,False,False,False,False,906097.1418335706,False,False,False,False
2022-08-12 00:00:00+00:00,3.84,4.01,3.79,3.82,283814,,,,,,,,,,,,,,,4.149098918419548,3.8084999904879657,3.823680499776939,,,,,,,,,,,,3.8746462044205545,3.8755993568390137,,,,3.9063049939888037,#000000,,3.9139814032762517,,45.350080888248144,-11.9159261379492,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9654329642937126,1.0457648078364932,False,False,False,False,0.1246351017195874,0.11872411239759437,False,False,False,False,5236472,2584198.2358283782,False,False,False,False,860002.0942903431,False,False,False,False
2022-08-19 00:00:00+00:00,4.0,4.125,3.72,3.8,313238,,,,,,,,,,,,,,3.948333333333334,4.143107652714575,3.8106533847824124,3.825539663244773,,,,,,,,,,,,3.876020960914807,3.8765683942489857,,,,3.913370564873148,#000000,,3.9445288329362826,,46.36146390683718,-10.626352327620424,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9487670252974897,1.0439830254521552,False,False,False,False,0.1594798896344223,0.13910200101600834,False,False,False,False,5549710,2803865.773915165,False,False,False,False,819501.0502688362,False,False,False,False
2022-08-26 00:00:00+00:00,3.84,4.0,3.76,3.92,165738,,,,,,,,,,,,,,3.920074568802334,4.138810551891174,3.811106102112277,3.8258616784139106,,,,,,,,,,,,3.875929522914398,3.876499081827619,,,,3.9080469176602857,#000000,,3.936480186430046,,46.08838353669784,-10.592192326912617,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9538678891676037,1.0403655969783467,False,False,False,False,0.1434580082841256,0.14128000465006696,False,False,False,False,5383972,2994984.7536251526,False,False,False,False,771074.1576563298,False,False,False,False
2022-09-02 00:00:00+00:00,3.74,3.97,3.71,3.77,218360,,,,,,,,,,,,,,3.884562635515734,4.132144848517878,3.8110593270132425,3.8256656894939938,,,,,,,,,,,,3.875048859993018,3.875860934132744,,,,3.9007237157777688,#000000,,3.925703917759969,,45.30240799226979,-10.592192326912617,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9499518584543228,1.0419451091049485,False,False,False,False,0.126940992743597,0.13411049869683198,False,False,False,False,5165612,3155771.9570603264,False,False,False,False,730132.3682003054,False,False,False,False
2022-09-09 00:00:00+00:00,3.63,3.81,3.6086,3.71,199168,,,,,,,,,,,,,,3.839753708033279,4.1240687108286105,3.809839093725606,3.8243480731222443,,,,,,,,,,,,3.872845622629252,3.874265605555588,,,,3.89085346898243,#000000,,3.911626783804187,,44.11014650293653,-10.592192326912617,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.94027224655435,1.0520276597958627,False,False,False,False,0.07090637473408767,0.10250843671545982,False,False,False,False,4966444,3289895.8120928947,False,False,False,False,690801.674259542,False,False,False,False
2022-09-16 00:00:00+00:00,3.52,3.7,3.51,3.62,269282,,,,,,,,,,,,,,3.778983888638223,4.111080368332316,3.8068763704069366,3.8212962421904026,,,,,,,,,,,,3.868324876591921,3.870976346764665,,,,3.876256348820744,#000000,,3.891316375992349,,42.65026067433335,-10.592192326912617,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9305900781330607,1.060968174612852,False,False,False,False,0.02652376814908106,0.06451610243227045,False,False,False,False,4697162,3394137.7519378653,False,False,False,False,659577.9946847612,False,False,False,False
2022-09-23 00:00:00+00:00,3.39,3.69,3.36,3.5,218343,,,,,,,,,,,,,,3.7318199037806443,4.099168278373446,3.8035430434248756,3.8179201591879934,,,,,,,,,,,,3.8635776371109802,3.867503590166227,,,,3.863922102007361,#000000,,3.8745272156724866,,40.92206465187396,-10.592192326912617,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.9184331839469173,1.0586547890718796,False,False,False,False,-0.007438660789695584,0.02853872082128743,False,False,False,False,4478819,3474484.511053579,False,False,False,False,626893.9210044084,False,False,False,False
2022-09-30 00:00:00+00:00,3.34,3.45,3.29,3.29,262085,,,,,,,,,,,,,,3.6726244289017096,4.082791841023985,3.798179530044003,3.812546773990793,,,,,,,,,,,,3.8562949991688074,3.862149815836695,,,,3.847431231494332,#000000,,3.8524726997846264,,39.42911264051744,-10.592192326912617,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.9315280500501816,1.0919212478778384,False,False,False,False,-0.07335973227729069,-0.02241050572800163,False,False,False,False,4216734,3529465.9546792395,False,False,False,False,599871.0379670449,False,False,False,False
2022-10-07 00:00:00+00:00,3.32,3.51,3.3,3.32,141237,,,,,,,,,,,,,,3.6492390681478812,4.074460601583017,3.7954504905977897,3.8098077620807316,,,,,,,,,,,,3.8525859558153903,3.8594054660355197,,,,3.8401582240433876,#000000,,3.8429340290360194,,38.25579328355193,-6.259805625885598,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.91456441936665,1.0863744331677825,False,False,False,False,-0.05170606989605071,-0.03705828781202617,False,False,False,False,4075497,3569912.6987770735,False,False,False,False,565898.1462657823,False,False,False,False
2022-10-14 00:00:00+00:00,3.36,3.47,3.16,3.28,177407,,,,,,,,,,,,,,3.62041497736732,4.063588766363452,3.7916957741272777,3.8060502366833795,,,,,,,,,,,,3.847558608561899,3.855672937014883,,,,3.8308302166863686,#000000,,3.830814531604987,,37.82372944993407,-6.849929797246787,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.9029242901916553,1.0818209554098908,False,False,False,False,-0.06707131797644042,-0.05206480289423329,False,False,False,False,4252904,3620504.6470158086,False,False,False,False,537121.0243201688,False,False,False,False
2022-10-21 00:00:00+00:00,2.85,3.4,2.84,3.32,177475,,,,,,,,,,,,,,3.571503861257796,4.048706244012805,3.7855981454825844,3.800017674849277,,,,,,,,,,,,3.8397655688434544,3.849890154274043,,,,3.815913608119993,#000000,,3.81139345489916,,35.09153296602972,-9.636948306285163,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9269409814261494,1.0861721757537723,False,False,False,False,-0.161628049616431,-0.10684642625533215,False,False,False,False,4075429,3654202.74723686,False,False,False,False,510480.57807423035,False,False,False,False
2022-10-28 00:00:00+00:00,2.77,2.88,2.5675,2.88,143824,,,,,,,,,,,,,,3.519140850023277,4.033601851931157,3.7788532373620844,3.793376678202473,,,,,,,,,,,,3.8313289323033426,3.8436215481384877,,,,3.7999871829934704,#000000,,3.7907312179049653,,32.838375150156516,-11.891227147216107,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9642462618850356,1.0887679015268077,False,False,False,False,-0.34282825441539394,-0.22483734033536304,False,False,False,False,3931605,3674751.062256352,False,False,False,False,483320.8315502133,False,False,False,False
2022-11-04 00:00:00+00:00,2.22,2.83,2.22,2.69,168636,,,,,,,,,,,,,,3.443862569376181,4.012115245044009,3.7686855967911583,3.7833937944945393,,,,,,,,,,,,3.8187867091314147,3.834284791700987,,,,3.776854784423048,#000000,,3.760862530085691,,29.55184752946407,-15.081231037565331,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9763189300614465,1.0236712069356635,False,False,False,False,-0.34282825441539394,-0.2838327973753785,False,False,False,False,3762969,3681285.724311437,False,False,False,False,460010.8440279753,False,False,False,False
2022-11-11 00:00:00+00:00,3.41,3.42,1.925,2.1,470265,,,,,,,,,,,,,,3.359372618685395,3.9728755284277777,3.751262917638245,3.7661662125638333,,,,,,,,,,,2.918333333333333,3.7969608968753374,3.817795768037152,,,,3.626109610794439,#000000,,3.5118855943304608,,34.6979723574732,-15.081231037565331,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9511350626867336,0.992553914314169,False,False,False,False,-0.2767639559881661,-0.28029837668177227,False,False,False,False,4233234,3722170.7817698494,False,False,False,False,460770.41113701416,False,False,False,False
2022-11-18 00:00:00+00:00,2.91,3.65,2.89,3.32,333403,,,,,,,,,,,,,3.15,3.3379497877269864,3.952465283130302,3.7426540863586952,3.7575876670902097,,,,,,,,,,,3.014440633445651,3.7860310432982045,3.8093801656459236,,,,3.5688135833369965,#000000,,3.3637139260757345,,36.60024590228661,-19.261923154350644,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9847313160707389,0.9802405266797799,False,False,False,False,-0.02648769304903618,-0.15339303486540423,False,False,False,False,3899831,3735330.797935046,False,False,False,False,451335.7880898279,False,False,False,False
2022-11-25 00:00:00+00:00,2.8,3.09,2.77,2.91,103381,,,,,,,,,,,,,3.087672480371686,3.3240722466830177,3.944330742062879,3.7388705794986126,3.7538440197500877,,,,,,,,,,,2.999877582872222,3.781344268326332,3.8057885827632534,,,,3.554475062791011,#000000,,3.3389882629974514,,37.60637254219309,-18.390551241297377,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9637152006095847,1.0462631192227798,False,False,False,False,-0.16652233104470968,-0.15995768295505697,False,False,False,False,3796450,3739858.146236154,False,False,False,False,425561.3593424333,False,False,False,False
2022-12-02 00:00:00+00:00,2.73,2.95,2.6275,2.73,203042,,,,,,,,,,,,,2.9865980360285453,3.2924669717911335,3.9269751361606353,3.730524979150547,3.745600660778405,,,,,,,,,,,2.957679235305934,3.7710896870939408,3.79792397430728,,,,3.526107335077053,#000000,,3.2909298448215623,,38.096425443202406,-17.936767761941965,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9503950111554076,1.0576057934969458,False,False,False,False,-0.22633350378262126,-0.19314559336883913,False,False,False,False,3593408,3729009.987255698,False,False,False,False,409078.44383558637,False,False,False,False
2022-12-09 00:00:00+00:00,2.81,3.31,2.54,2.71,384883,,,,,,,,,,,,,2.9490635894353097,3.2529239711945874,3.8986445766106725,3.7169792342259464,3.7321830516164765,,,,,,,,,,,2.9393969571823098,3.7544247860399564,3.785004663827808,,,,3.503577603766633,#000000,,3.2600072736057197,,38.859725569444635,-17.148710743476997,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9342249506687129,1.0648615069794636,False,False,False,False,-0.16861710524714943,-0.18088134930799427,False,False,False,False,3978291,3747475.2474589795,False,False,False,False,407286.18873665406,False,False,False,False
2022-12-16 00:00:00+00:00,2.24,2.79,2.2,2.63,198991,,,,,,,,,,,,,2.8614041935659613,3.212493971673771,3.8779757132605392,3.706221586573527,3.7215900711389702,,,,,,,,,,,2.877208405525891,3.741453784729861,3.77499924145517,,,,3.4716683709904617,#000000,,3.207270571006541,,37.61164798359738,-17.148710743476997,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8651554678135795,1.0978283860960305,False,False,False,False,-0.34282825441539394,-0.2618548018616941,False,False,False,False,3779300,3749832.6365360925,False,False,False,False,391856.91549690196,False,False,False,False
