date,Close,High,Low,Open,Volume,aVWAP_peak_174,aVWAP_peak_158,aVWAP_peak_154,aVWAP_peak_135,aVWAP_peak_124,aVWAP_peak_112,aVWAP_peak_103,aVWAP_peak_82,aVWAP_peak_71,aVWAP_peak_63,aVWAP_peak_50,aVWAP_peak_33,aVWAP_peak_26,aVWAP_valley_187,aVWAP_valley_181,aVWAP_valley_174,aVWAP_valley_166,aVWAP_valley_159,aVWAP_valley_145,aVWAP_valley_128,aVWAP_valley_121,aVWAP_valley_110,aVWAP_valley_92,aVWAP_valley_85,aVWAP_valley_79,aVWAP_valley_70,aVWAP_valley_52,aVWAP_valley_43,aVWAP_valley_24,aVWAP_valley_19,aVWAP_valley_13,aVWAP_OB_bull_92,aVWAP_OB_bear_176,aVWAP_OB_bear_158,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,15.89,19.926,15.885,19.56,5333304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,11.582292575241535,-39.95875860987377,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-22366629,-8511794.374116434,False,False,False,False,4218096.473333828,False,False,False,False
2022-03-18 00:00:00+00:00,17.9,17.94,13.9,16.1,8904779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,14.738831971509779,-37.17769257724748,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13461850,-8878465.16121892,False,False,False,False,4565258.141975767,False,False,False,False
2022-03-25 00:00:00+00:00,17.59,18.145,16.69,17.71,4559944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,16.874410529115227,-35.41642956997511,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-18021794,-9555748.778906409,False,False,False,False,4564864.501829414,False,False,False,False
2022-04-01 00:00:00+00:00,12.38,18.16,11.0,17.61,36779665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.846666666666666,,,,13.846666666666666,#000000,,13.846666666666666,,16.819108386424652,-35.41642956997511,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-54801459,-12907282.869357787,False,False,False,False,6951146.02021242,False,False,False,False
2022-04-08 00:00:00+00:00,13.71,14.41,11.25,12.43,23529363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.564460616686885,,,,13.564460616686885,#000000,,13.564460616686885,,18.297848004713426,-34.482243070260566,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-31272096,-14267639.397553507,False,False,False,False,8179162.092789278,False,False,False,False
2022-04-15 00:00:00+00:00,12.31,14.265,12.29,13.58,7150882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.49985660293153,,,,13.49985660293153,#000000,,13.49985660293153,,18.932406171519432,-34.01920381751013,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-38422978,-16056923.73847547,False,False,False,False,8102993.19702711,False,False,False,False
2022-04-22 00:00:00+00:00,11.23,12.27,11.03,12.25,9919525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.244770321683879,,,,13.244770321683879,#000000,,13.244770321683879,,19.077600205663085,-33.96715034460392,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-48342503,-18448448.12821803,False,False,False,False,8237551.108358434,False,False,False,False
2022-04-29 00:00:00+00:00,9.45,11.56,9.34,11.0,9930117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.888996702750998,,,,12.888996702750998,#000000,,12.888996702750998,,18.70966340627875,-33.96715034460392,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-58272620,-21398386.78538706,False,False,False,False,8362926.359591143,False,False,False,False
2022-05-06 00:00:00+00:00,9.51,10.335,9.12,9.5,15212292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.409133092715996,,,,12.409133092715996,#000000,,12.409133092715996,,18.518663540632467,-33.96715034460392,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-43060328,-23002975.023506537,False,False,False,False,8870286.777399207,False,False,False,False
2022-05-13 00:00:00+00:00,9.74,9.84,7.26,9.24,14616851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.946666666666667,11.977078118549983,,,,10.461872392608324,#000000,,10.461872392608324,,18.672629589766927,-33.96715034460392,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-28443477,-23405975.169913463,False,False,False,False,9295958.201295562,False,False,False,False
2022-05-20 00:00:00+00:00,8.79,9.69,8.16,9.55,6598724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.925931195988483,11.811915762037998,,,,10.36892347901324,#000000,,10.36892347901324,,18.49932578346859,-33.96715034460392,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-35042201,-24267917.823993947,False,False,False,False,9096163.07527367,False,False,False,False
2022-05-27 00:00:00+00:00,8.89,8.95,7.66,8.82,8421697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.804899021520379,11.60086750534863,,,,10.202883263434504,#000000,,10.202883263434504,,18.512093391231932,-33.96715034460392,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-26620504,-24442183.466661062,False,False,False,False,9046202.625253398,False,False,False,False
2022-06-03 00:00:00+00:00,8.07,8.81,7.91,8.68,8447495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.6847755757571,11.400352017279378,,,,10.04256379651824,#000000,,10.04256379651824,,18.26291456198367,-33.96715034460392,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-35067999,-25229280.913575057,False,False,False,False,9001853.912271664,False,False,False,False
2022-06-10 00:00:00+00:00,7.71,8.84,7.53,8.22,8128374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.569021588253436,11.215979952508597,,,,9.892500770381016,#000000,,9.892500770381016,,17.971944569699208,-33.96715034460392,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-43196373,-26560176.623680606,False,False,False,False,8937151.696547836,False,False,False,False
2022-06-17 00:00:00+00:00,7.55,7.76,6.85,7.5,12357947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.386666666666667,8.319555854303633,10.922221250340147,,,,8.87614792377015,#000000,,8.87614792377015,,17.712068094347106,-33.96715034460392,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-55554320,-28707890.94785241,False,False,False,False,9190543.941247996,False,False,False,False
2022-06-24 00:00:00+00:00,9.69,9.76,7.32,7.66,13623829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.192434674853121,8.433494085278422,10.766354652220995,,,,9.130761137450847,#000000,,9.130761137450847,,20.64166538783025,-31.93499971438141,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.3082472797161947,-0.3082472797161947,False,False,False,False,-41930491,-29687342.803567044,False,False,False,False,9518935.427081479,False,False,False,False
2022-07-01 00:00:00+00:00,8.37,9.89,7.94,9.74,9133212,,,,,,,,,,,,,8.733333333333334,,,,,,,,,,,,,,,,8.333119390975348,8.467166265520095,10.665359180734466,,,,9.049744542640811,#000000,,9.049744542640811,,22.095524901474327,-30.547401812283137,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.6591831362828752,1.331768628397201,False,False,False,False,-0.29446596948203646,-0.3013566245991156,False,False,False,False,-51063703,-31270776.892191708,False,False,False,False,9490363.32137174,False,False,False,False
2022-07-08 00:00:00+00:00,8.94,9.34,8.15,8.34,5086266,,,,,,,,,,,,,8.76075677742882,,,,,,,,,,,,,,,,8.393454365295835,8.487345120759876,10.615411905565315,,,,9.064242042262462,#000000,,9.064242042262462,,23.89079970645492,-28.85974191463722,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.6953955880013327,1.380474099244455,False,False,False,False,-0.28753038126319197,-0.2944435029311538,False,False,False,False,-45977437,-32360159.12239973,False,False,False,False,9164133.890159018,False,False,False,False
2022-07-15 00:00:00+00:00,8.25,8.94,8.069,8.88,4765455,,,,,,,,,,,,,8.67513890488842,,,,,,,,,,,,,,,,8.396232276897708,8.483807950788103,10.56139211404281,,,,9.02914281165426,#000000,,9.02914281165426,,24.814657254274714,-28.025823277062365,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.7371284804182847,1.2998172542450315,False,False,False,False,-0.28681509369132574,-0.29062929831123974,False,False,False,False,-50742892,-33721843.03925901,False,False,False,False,8838305.824221313,False,False,False,False
2022-07-22 00:00:00+00:00,9.48,9.71,7.77,8.42,13229285,,,,,,,,,,,,,8.803072773901677,,,,,,,,,,,,,,,,8.530451563813825,8.5475232690607,10.460718489239191,,,,9.085441524003848,#000000,,9.085441524003848,,27.09586425368751,-25.893846755284095,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.7770653715142526,1.2376256987792753,False,False,False,False,-0.27452890413229797,-0.2825791012217689,False,False,False,False,-37513607,-34002714.44375834,False,False,False,False,9163563.54094566,False,False,False,False
2022-07-29 00:00:00+00:00,10.12,10.16,8.87,9.42,9361062,,,,,,,,,,,,,9.008776958527601,,,,,,,,,,,,,,,,8.694819784997735,8.643720903594813,10.42851612427878,,,,9.193958442849732,#000000,,9.193958442849732,,29.524106205763367,-23.66593963488614,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8147616069768621,1.2171818750316898,False,False,False,False,-0.23869202059899483,-0.26063556091038187,False,False,False,False,-28152545,-33569368.559035495,False,False,False,False,9178193.056431167,False,False,False,False
2022-08-05 00:00:00+00:00,10.21,10.95,9.62,10.05,8497783,,,,,,,,,,,,,9.221119109257074,,,,,,,,,,,,,,,,8.869700989111292,8.75605439457657,10.422145669288245,,,,9.317255040558296,#000000,,9.317255040558296,,31.37319507484274,-22.021509702577788,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8030097637146729,1.2071142989515589,False,False,False,False,-0.20367286438788765,-0.23215421264913477,False,False,False,False,-19654762,-32538656.962069903,False,False,False,False,9127792.31151034,False,False,False,False
2022-08-12 00:00:00+00:00,12.62,12.9,10.1,10.36,13828097,,,,,,,,,,,,,9.795053534787161,,,,,,,,,,,,,,,,9.331796702231296,9.072786783131646,10.506243140674808,,,,9.67647004020623,#000000,,9.67647004020623,,35.46672582956167,-18.25549364732567,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8066453914022901,1.182773862143113,False,False,False,False,-0.13090871396993833,-0.18153146330953657,False,False,False,False,-5826665,-30559990.890805464,False,False,False,False,9475963.02917624,False,False,False,True
2022-08-19 00:00:00+00:00,11.14,12.98,11.12,12.66,8978959,,,,,,,,,,,,11.746666666666668,10.03549570935342,,,,,,,,,,,,,,,,9.551123050375812,9.238278093746835,10.55122638918148,,,,10.224557981864844,#000000,,10.142890880035685,,37.20618241892322,-16.803757352647743,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8517985863865163,1.170650858515881,False,False,False,False,-0.09472760901110583,-0.1381295361603212,False,False,False,False,-14805624,-29393000.7507458,False,False,False,False,9439147.915903928,False,False,False,False
2022-08-26 00:00:00+00:00,10.7,11.7,10.34,10.652,4853130,,,,,,,,,,,,11.454283137324135,10.090301859396957,,,,,,,,,,,,,,,,9.614864862042248,9.292499132073246,10.558187577552484,,,,10.202027313677814,#000000,,10.112987247709146,,38.11521297456734,-16.102069947201755,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8668657912470177,1.1660990401952391,False,False,False,False,-0.14661895820971138,-0.1423742471850163,False,False,False,False,-19658754,-28671945.43587574,False,False,False,False,9099442.88509623,False,False,False,False
2022-09-02 00:00:00+00:00,9.8,10.855,9.59,10.53,4473325,,,,,,,,,,,,11.118854527318165,10.089831969683267,,,,,,,,,,,,,,,,9.634165980717887,9.315362919455229,10.549890811111675,,,,10.141621241657244,#000000,,10.039553849293636,,38.095471957697185,-16.102069947201755,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8167950347715546,1.204049203619233,False,False,False,False,-0.14945585714901677,-0.14591505216701653,False,False,False,False,-24132079,-28335659.033218276,False,False,False,False,8756767.486200212,False,False,False,False
2022-09-09 00:00:00+00:00,10.45,10.79,9.69,9.83,3721800,,,,,,,,,,,,10.982187458129445,10.099368067448049,,,,,,,,,,,,,,,,9.656642217707686,9.338774020141033,10.546465365933905,,,,10.124687425872022,#000000,,10.019242940856552,,38.84143472365705,-15.515128362234151,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8748788352357024,1.177365432929121,False,False,False,False,-0.13933983517608703,-0.14262744367155178,False,False,False,False,-20410279,-27748593.84557248,False,False,False,False,8383806.931666863,False,False,False,False
2022-09-16 00:00:00+00:00,9.97,10.76,9.67,10.5,6583255,,,,,,,,,,,,10.786866536919288,10.10178508257234,,,,,,,,,,,,,,,,9.683126216293077,9.370532239218553,10.536287729047054,,,,10.095719560810062,#000000,,9.985577518750814,,38.99212296435252,-15.339329549823205,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9084052856032435,1.1472658137434086,False,False,False,False,-0.14100374879743646,-0.14181559623449413,False,False,False,False,-26993534,-27692663.486641183,False,False,False,False,8250432.714506355,False,False,False,False
2022-09-23 00:00:00+00:00,8.94,9.88,8.451,9.77,5279153,,,,,,,,,,,,10.522589220656792,10.047182711805426,,,,,,,,,,,,,,,,9.657842386201631,9.361830254855734,10.50827597420915,,,,10.019544109545745,#000000,,9.897361143379895,,38.30972045425613,-15.339329549823205,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8225322563726004,1.1679429350676596,False,False,False,False,-0.16263117014913764,-0.1522233831918159,False,False,False,False,-32272687,-28031924.487630725,False,False,False,False,8030337.9208392175,False,False,False,False
2022-09-30 00:00:00+00:00,8.61,9.28,8.225,8.87,5256892,,,,,,,,,,,,10.278509499194062,9.978712369037396,,,,,,,,,,,,,,,,9.61902187261125,9.342126792972378,10.474147677537145,,,,9.938503642270447,#000000,,9.804592633453773,,37.57607588078172,-15.339329549823205,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9279355149181905,1.2074109720885469,False,False,False,False,-0.1717097708049222,-0.16196657699836903,False,False,False,False,-37529579,-28735454.45150993,False,False,False,False,7824897.482258535,False,False,False,False
2022-10-07 00:00:00+00:00,8.25,9.43,8.195,8.71,4350570,,,,,,,,,,,,10.113125796187472,9.923875155671384,,,,,,,,,,,,,,,,9.586599012438292,9.324754693197923,10.445631482833276,,,,9.87879722806567,#000000,,9.737088664373768,,36.77856190579078,-15.339329549823205,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9173710104705436,1.119086665825659,False,False,False,False,-0.16488977298056492,-0.163428174989467,False,False,False,False,-41880149,-29709135.52917586,False,False,False,False,7567539.8909801245,False,False,False,False
2022-10-14 00:00:00+00:00,7.05,8.22,7.03,8.21,4996590,,,,,,,,,,,,9.837010931762633,9.81315639822319,,,,,,,,,,,,,,,,9.508847535801026,9.273556525362018,10.393208595451073,,,,9.765155997319988,#000000,,9.608142847787217,,35.34132408370298,-15.339329549823205,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8582818930041153,1.148019547325103,False,False,False,False,-0.293649116812891,-0.228538645901179,False,False,False,False,-46876739,-30980809.86034802,False,False,False,False,7377099.15831493,False,False,False,False
2022-10-21 00:00:00+00:00,6.45,7.98,6.02,7.27,6341871,,,,,,,,,,,,9.487700394139116,9.653110258064963,,,,,,,,,,,,,,,,9.390870456006235,9.191949935621455,10.315915361032632,,,,9.60790928097288,#000000,,9.430907760957943,,33.909472666847975,-12.003789719551726,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8670374115267947,1.102123356926188,False,False,False,False,-0.34282825441539394,-0.28568345015828644,False,False,False,False,-53218610,-32628054.315137055,False,False,False,False,7300415.591032343,False,False,False,False
2022-10-28 00:00:00+00:00,7.49,8.33,6.0,6.46,9392663,,,,,,,,,,,,9.163873773280425,9.47865811631101,,,,,,,,,,,,,,,7.273333333333333,9.261812218768984,9.101991201105083,10.221550781467423,,,,9.083536570711043,#000000,,8.794419360423438,,34.41176590538326,-12.003789719551726,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9095034030753717,1.0751197378371566,False,False,False,False,-0.3188156618440775,-0.302249556001182,False,False,False,False,-43825947,-33457527.847349126,False,False,False,False,7455396.880585503,False,False,False,False
2022-11-04 00:00:00+00:00,7.31,7.85,6.97,7.4,7223832,,,,,,,,,,,,8.983186365511749,9.366474340104263,,,,,,,,,,,,,,,7.318256323410362,9.177404143709461,9.0419402849011,10.155272304060224,,,,9.00708896028286,#000000,,8.71133029318396,,34.62779418105335,-12.003789719551726,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.938985636201856,1.056819626287022,False,False,False,False,-0.28379722361189297,-0.29302338980653747,False,False,False,False,-51049779,-34760657.5623603,False,False,False,False,7438243.9264680585,False,False,False,False
2022-11-11 00:00:00+00:00,11.25,11.39,7.005,7.41,11073529,,,,,,,,,,,,9.10374715402043,9.405435786608788,,,,,,,,,,,,,,,8.343390818597099,9.222637825606881,9.084473742180743,10.145837954448337,,,,9.217587213577046,#000000,,9.0188028962083,,39.36266915024325,-14.713991970862466,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.987724842002917,0.9562469615945552,False,False,False,False,-0.04282815254234281,-0.16792577117444013,False,False,False,False,-39976250,-35146997.7429262,False,False,False,False,7707524.30228524,False,False,False,False
2022-11-18 00:00:00+00:00,10.17,11.99,9.54,11.1,6435328,,,,,,,,,,,,9.209573053027256,9.454322356262244,,,,,,,,,,,,,,,8.762654166175341,9.27099994292786,9.12685588861601,10.154105188610416,,,,9.329751765936521,#000000,,9.174387379598175,,41.75425440675515,-12.488179020286928,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,1.028088550345156,0.9404903594382288,False,False,False,False,0.16350091606987963,-0.0022124275522802522,False,False,False,False,-46411578,-35981411.09530204,False,False,False,False,7613287.539152999,False,False,False,False
2022-11-25 00:00:00+00:00,10.26,10.4,9.78,10.07,2670404,,,,,,,,,,,,9.236882700570481,9.466209514762753,,,,,,,,,,,,,,,8.863097068268779,9.283882590374072,9.138814515658865,10.154045040523972,,,,9.357155238359821,#000000,,9.212517968494021,,43.55226462063575,-10.849128889412924,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,1.04644412191582,0.9600870827285922,False,False,False,False,0.07397622594358277,0.03588189919565126,False,False,False,False,-43741174,-36556208.34750189,False,False,False,False,7247148.017734258,False,False,False,False
2022-12-02 00:00:00+00:00,11.62,11.65,9.82,10.24,5647096,,,,,,,,,,,,9.340974727592053,9.520998565920284,,,,,,,,,,,,,,,9.151407309017154,9.33656704437627,9.184576615518514,10.168771613822813,,,,9.450549312707848,#000000,,9.33748691172644,,46.15263989344716,-8.443893679290802,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,1.042427115430197,0.929841194595876,False,False,False,False,0.15947697803939037,0.09767943861752082,False,False,False,False,-38094078,-36670124.6180573,False,False,False,False,7128625.64605024,False,False,False,False
2022-12-09 00:00:00+00:00,11.74,12.24,11.26,11.59,6202043,,,,,,,,,,,,9.485158544851569,9.603466945148092,,,,,,,,,,,,,,,9.48229321456376,9.41386990183015,9.250902784986506,10.197377927336325,,,,9.572178219786068,#000000,,9.496197151598393,,48.12249640221548,-6.659346971768201,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,1.0862398471094123,0.915910176779742,False,False,False,False,0.2994312770957438,0.1985553578566323,False,False,False,False,-31892035,-36316192.05375676,False,False,False,False,7059989.894490963,False,False,False,False
2022-12-16 00:00:00+00:00,11.02,13.05,10.54,11.82,8497592,,,,,,,,,,,11.536666666666667,9.640839786006719,9.696869367010358,,,,,,,,,,,,,,,9.78779667316545,9.503231708549022,9.329199907379293,10.229839024447232,,,,9.96063473331782,#000000,,10.165543123212299,,48.76071905882574,-6.123188630551574,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,1.0821445006902901,0.8755177174413254,False,False,False,False,0.3058678291337793,0.25221159349520583,False,False,False,False,-40389627,-36617927.975700706,False,False,False,False,7166478.939343484,False,False,False,False
2022-12-23 00:00:00+00:00,9.17,11.01,9.04,11.01,4425306,,,,,,,,,,,10.92141768923142,9.644609560117026,9.697927944311923,,,,,,,,,,,,,,,9.784361193440864,9.508310922596817,9.33639959184064,10.22373322790979,,,,9.873822875635495,#000000,,10.012079096775308,,47.45361358377797,-6.123188630551574,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,1.0369767441860467,0.9679069767441861,False,False,False,False,0.0654397794258972,0.1588256864605515,False,False,False,False,-44814933,-37225113.53305621,False,False,False,False,6963429.091984707,False,False,False,False
2022-12-30 00:00:00+00:00,9.24,9.545,8.7,9.11,2980187,,,,,,,,,,,10.591646005266693,9.632553791678264,9.68920840024177,,,,,,,,,,,,,,9.161666666666665,9.755611321893161,9.503374323104422,9.334361320338733,10.214892043064545,,,,9.735414234031783,#000000,,9.785369446376196,,46.598793862657956,-6.123188630551574,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,1.0150375939849625,1.0051318773123283,False,False,False,False,-0.05265256810798228,0.05308655917628462,False,False,False,False,-41834746,-37566567.78986686,False,False,False,False,6668374.122208062,False,False,False,False
