date,Open,High,Low,Close,Volume,aVWAP_peak_886,aVWAP_peak_843,aVWAP_peak_768,aVWAP_peak_720,aVWAP_peak_690,aVWAP_peak_666,aVWAP_peak_650,aVWAP_peak_623,aVWAP_peak_575,aVWAP_peak_561,aVWAP_peak_537,aVWAP_peak_490,aVWAP_peak_463,aVWAP_peak_446,aVWAP_peak_431,aVWAP_peak_384,aVWAP_peak_357,aVWAP_peak_300,aVWAP_peak_286,aVWAP_peak_270,aVWAP_peak_253,aVWAP_peak_215,aVWAP_peak_120,aVWAP_peak_73,aVWAP_peak_54,aVWAP_peak_12,aVWAP_valley_852,aVWAP_valley_805,aVWAP_valley_774,aVWAP_valley_758,aVWAP_valley_726,aVWAP_valley_700,aVWAP_valley_672,aVWAP_valley_602,aVWAP_valley_504,aVWAP_valley_467,aVWAP_valley_438,aVWAP_valley_396,aVWAP_valley_372,aVWAP_valley_335,aVWAP_valley_332,aVWAP_valley_318,aVWAP_valley_284,aVWAP_valley_264,aVWAP_valley_246,aVWAP_valley_204,aVWAP_valley_191,aVWAP_valley_155,aVWAP_valley_126,aVWAP_valley_96,aVWAP_valley_42,aVWAP_valley_23,aVWAP_OB_bull_852,aVWAP_OB_bull_805,aVWAP_OB_bull_602,aVWAP_OB_bull_504,aVWAP_OB_bull_318,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-04 19:00:00+00:00,21.46,21.955,21.405,21.5,8575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,61.65229436958377,-5.905831636893836,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,14637.0,1400.759030975254,False,False,False,False,13762.124999662301,False,False,False,False
2025-02-04 20:00:00+00:00,21.5,21.745,21.43,21.57,16519.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,62.755434817693015,-3.1973584098987544,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,31156.0,1862.0805963864905,False,False,False,False,13804.867247729551,False,False,False,False
2025-02-05 15:00:00+00:00,21.8,21.975,21.41,21.66,5351.0,,,,,,,,,,,,,,,,,,,,,,,,,,21.681666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.681666666666665,#000000,,21.681666666666665,,64.58410557916903,0.11396998302026873,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,36507.0,2399.2111297758474,False,False,False,False,13673.799538462426,False,False,False,False
2025-02-05 16:00:00+00:00,21.64,21.72,21.37,21.475,4545.0,,,,,,,,,,,,,,,,,,,,,,,,,,21.60818243061169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.60818243061169,#000000,,21.60818243061169,,61.7555371999073,0.11396998302026873,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,31962.0,2857.548941717307,False,False,False,False,13532.267762672313,False,False,False,False
2025-02-05 17:00:00+00:00,21.48,21.63,21.17,21.185,8040.0,,,,,,,,,,,,,,,,,,,,,,,,,,21.482737139458813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.482737139458813,#000000,,21.482737139458813,,55.403431982347755,0.11396998302026873,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,23922.0,3184.1295782798293,False,False,False,False,13447.116324491346,False,False,False,False
2025-02-05 18:00:00+00:00,21.185,21.25,20.86,20.985,7918.0,,,,,,,,,,,,,,,,,,,,,,,,,,21.344593099713776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.344593099713776,#000000,,21.344593099713776,,48.94345500011006,11.180920044809525,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,16004.0,3382.887259236731,False,False,False,False,13361.393590778302,False,False,False,False
2025-02-05 19:00:00+00:00,20.995,21.06,20.89,20.97,7544.0,,,,,,,,,,,,,,,,,,,,,,,,,,21.260732279378008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.260732279378008,#000000,,21.260732279378008,,44.48046547072981,6.484448308313702,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8460.0,3461.602185450115,False,False,False,False,13271.201442084064,False,False,False,False
2025-02-05 20:00:00+00:00,20.98,21.045,20.79,20.825,13429.0,,,,,,,,,,,,,,,,,,,,,,,,,,21.15345811889152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.15345811889152,#000000,,21.15345811889152,,40.03522120040434,1.854140538963449,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4969.0,3330.895174822981,False,False,False,False,13273.647931354079,False,False,False,False
2025-02-06 15:00:00+00:00,21.12,21.445,20.845,21.255,5940.0,,,,,,,,,,,,,,,,,,,,,,,,,,21.15663356517015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.15663356517015,#000000,,21.15663356517015,,43.78919891356672,1.854140538963449,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,971.0,3294.3076527327025,False,False,False,False,13159.94796342611,False,False,False,False
2025-02-06 16:00:00+00:00,21.255,21.325,20.87,20.895,5023.0,,,,,,,,,,,,,,,,,,,,,,,,,,21.145626809713328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.145626809713328,#000000,,21.145626809713328,,42.5968621664651,1.854140538963449,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4052.0,3180.4114100546763,False,False,False,False,13033.793731435007,False,False,False,False
2025-02-06 17:00:00+00:00,20.895,21.145,20.825,20.975,3349.0,,,,,,,,,,,,,,,,,,,,,,,,,,21.13664559446507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.13664559446507,#000000,,21.13664559446507,,42.823433149556315,1.854140538963449,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-703.0,3120.2034812166194,False,False,False,False,12883.641890637564,False,False,False,False
2025-02-06 18:00:00+00:00,20.975,21.06,20.82,20.845,4598.0,,,,,,,,,,,,,,,,,,,,,,,,,,21.120676204674176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.120676204674176,#000000,,21.120676204674176,,41.73861720565647,1.3523798689313224,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5301.0,2989.642186934191,False,False,False,False,12755.18232644163,False,False,False,False
2025-02-06 19:00:00+00:00,20.84,20.905,20.57,20.625,5585.0,,,,,,,,,,,,,,,,,,,,,,,,,,21.087734383032814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.087734383032814,#000000,,21.087734383032814,,39.165776370140065,-1.8437816167923913,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10886.0,2774.515951477847,False,False,False,False,12644.01670897742,False,False,False,False
2025-02-06 20:00:00+00:00,20.62,21.1,20.56,21.09,13069.0,,,,,,,,,,,,,,,,,,,,,,,,,,21.06124241131558,,,,,,,,,,,,,,,,,,,,,,,,,,20.916666666666668,,,,,,20.988954538991123,#000000,,20.988954538991123,,42.95034933160251,-1.8437816167923913,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2183.0,2765.345161532454,False,False,False,False,12650.605597210328,False,False,False,False
2025-02-07 15:00:00+00:00,21.45,21.57,21.045,21.11,9580.0,,,,,,,,,,,,,,,,,,,,,,,,,,21.07963600472486,,,,,,,,,,,,,,,,,,,,,,,,,,21.054134104522646,,,,,,21.066885054623754,#000000,,21.066885054623754,,45.67058370000305,-1.8437816167923913,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,11763.0,2904.8436861598575,False,False,False,False,12602.999308881486,False,False,False,False
2025-02-07 16:00:00+00:00,21.14,21.19,20.87,21.075,3095.0,,,,,,,,,,,,,,,,,,,,,,,,,,21.078531617662208,,,,,,,,,,,,,,,,,,,,,,,,,,21.053035982494304,,,,,,21.065783800078258,#000000,,21.065783800078258,,47.09229247218829,-1.8437816167923913,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,8668.0,2994.1949468395496,False,False,False,False,12455.588466883322,False,False,False,False
2025-02-07 17:00:00+00:00,21.04,21.33,20.94,21.14,2949.0,,,,,,,,,,,,,,,,,,,,,,,,,,21.080245763135526,,,,,,,,,,,,,,,,,,,,,,,,,,21.061631350271266,,,,,,21.070938556703396,#000000,,21.070938556703396,,48.805121041261856,-8.702475005190266,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,11617.0,3127.881846888549,False,False,False,False,12308.19949840451,False,False,False,False
2025-02-07 18:00:00+00:00,21.13,21.455,21.05,21.075,4871.0,,,,,,,,,,,,,,,,,,,,,,,,,,21.08549765141836,,,,,,,,,,,,,,,,,,,,,,,,,,21.080744696698847,,,,,,21.083121174058604,#000000,,21.083121174058604,,49.09314810952189,-7.889837028815606,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,6746.0,3183.9767019755477,False,False,False,False,12192.894079824595,False,False,False,False
2025-02-07 19:00:00+00:00,21.075,21.1,20.82,20.86,5551.0,,,,,,,,,,,,,,,,,,,,,,,,,,21.077514178521085,,,,,,,,,,,,,,,,,,,,,,,,,,21.058878733648644,,,,,,21.068196456084863,#000000,,21.068196456084863,,46.729972387462276,-7.889837028815606,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,1195.0,3153.1398538829035,False,False,False,False,12089.91897781181,False,False,False,False
2025-02-07 20:00:00+00:00,20.85,20.99,20.67,20.865,19615.0,,,,,,,,,,,,,,,,,,,,,,,,,,21.041942646018512,,,,,,,,,,,,,,,,,,,,,,,,,,20.986332936034962,,,,,,21.014137791026737,#000000,,21.014137791026737,,45.23226674164645,-7.889837028815606,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,20810.0,3426.889623590145,False,False,False,False,12206.586900636434,False,False,False,False
2025-02-10 15:00:00+00:00,20.755,20.985,20.63,20.75,7249.0,,,,,,,,,,,,,,,,,,,,,,,,,,21.028552984561898,,,,,,,,,,,,,,,,,,,,,,,,,,20.964579057983094,,,,,,20.996566021272496,#000000,,20.996566021272496,,42.90685713195228,-7.889837028815606,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,13561.0,3584.007613922081,False,False,False,False,12129.725088223466,False,False,False,False
2025-02-10 16:00:00+00:00,20.77,20.965,20.57,20.86,6210.0,,,,,,,,,,,,,,,,,,,,,,,,,,21.018590932634662,,,,,,,,,,,,,,,,,,,,,,,,,,20.950277904759265,,,,,,20.984434418696964,#000000,,20.984434418696964,,43.251753012011676,-7.889837028815606,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,19771.0,3834.9687361868546,False,False,False,False,12037.946404685117,False,False,False,False
2025-02-10 17:00:00+00:00,20.87,20.99,20.75,20.935,4594.0,,,,,,,,,,,,,,,,,,,,,,,,,,21.014653927956516,,,,,,,,,,,,,,,,,,,,,,,,,,20.94677113857668,,,,,,20.980712533266598,#000000,,20.980712533266598,,44.714435900434154,-7.889837028815606,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,24365.0,4153.263794540547,False,False,False,False,11922.536382907052,False,False,False,False
2025-02-10 18:00:00+00:00,20.935,21.005,20.835,20.85,10263.0,,,,,,,,,,,,,,,,,,,,,,,,,,21.00700779197818,,,,,,,,,,,,,,,,,,,,,,,,,,20.940863662125004,,,,,,20.97393572705159,#000000,,20.97393572705159,,44.45747461484241,-7.889837028815606,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,14102.0,4307.507766718213,False,False,False,False,11896.80713666043,False,False,False,False
2025-02-10 19:00:00+00:00,20.85,20.895,20.63,20.675,4174.0,,,,,,,,,,,,,,,,,,,,,,,,,,20.999979964152853,,,,,,,,,,,,,,,,,,,,,,,,,,20.931367591171526,,,,,,20.96567377766219,#000000,,20.96567377766219,,42.054840981314946,-3.2094168603852253,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,9928.0,4394.647181187697,False,False,False,False,11777.0736926812,False,False,False,False
2025-02-10 20:00:00+00:00,20.675,20.885,20.64,20.8,12241.0,,,,,,,,,,,,,,,,,,,,,,,,,,20.984223398919422,,,,,,,,,,,,,,,,,,,,,,,,,,20.9128669418106,,,,,,20.94854517036501,#000000,,20.94854517036501,,42.734256451066756,-3.2094168603852253,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,22169.0,4670.21854271967,False,False,False,False,11784.266348608622,False,False,False,False
2025-02-11 15:00:00+00:00,20.94,20.98,20.61,20.79,7381.0,,,,,,,,,,,,,,,,,,,,,,,,,,20.976488832407426,,,,,,,,,,,,,,,,,,,,,,,,,,20.904907165154,,,,,,20.940697998780713,#000000,,20.940697998780713,,43.04433956564958,-3.2094168603852253,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,14788.0,4827.083371514714,False,False,False,False,11715.998653281356,False,False,False,False
2025-02-11 16:00:00+00:00,20.82,20.895,20.42,20.445,9579.0,,,,,,,,,,,,,,,,,,,,,,,,,,20.95701429343792,,,,,,,,,,,,,,,,,,,,,,,,,,20.879592429891794,,,,,,20.918303361664854,#000000,,20.918303361664854,,39.26423211301169,-6.549942535901955,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,5209.0,4833.004559553246,False,False,False,False,11682.866891214979,False,False,False,False
2025-02-11 17:00:00+00:00,20.445,20.52,20.25,20.34,8942.0,,,,,,,,,,,,,,,,,,,,,,,,,,20.930858468080157,,,,,,,,,,,,,,,,,,,,,,,,,,20.844367709468703,,,,,,20.88761308877443,#000000,,20.88761308877443,,35.83800370180983,-9.792858908005954,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3733.0,4700.19828731211,False,False,False,False,11640.372830886065,False,False,False,False
2025-02-11 18:00:00+00:00,20.335,20.445,20.185,20.27,10458.0,,,,,,,,,,,,,,,,,,,,,,,,,,20.899611787587872,,,,,,,,,,,,,,,,,,,,,,,,,,20.803651382839487,,,,,,20.85163158521368,#000000,,20.85163158521368,,32.97005143341324,-12.431461740147626,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-14191.0,4407.3114921599845,False,False,False,False,11622.041469166901,False,False,False,False
2025-02-11 19:00:00+00:00,20.27,20.36,20.035,20.16,14007.0,,,,,,,,,,,,,,,,,,,,,,,,,,20.855154459989635,,,,,,,,,,,,,,,,,,,,,,,,,,20.747319311178718,,,,,,20.801236885584174,#000000,,20.801236885584174,,30.181957022602433,-14.977902543731766,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-28198.0,3901.8027868551785,False,False,False,False,11659.017570420127,False,False,False,False
2025-02-11 20:00:00+00:00,20.165,20.28,20.11,20.125,10218.0,,,,,,,,,,,,,,,,,,,,,,,,,,20.82548229439289,,,,,,,,,,,,,,,,,,,,,,,,,,20.71146340050961,,,,,,20.76847284745125,#000000,,20.76847284745125,,28.049342717027756,-16.936202727470544,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-38416.0,3245.7128211675013,False,False,False,False,11636.676212739194,False,False,False,False
2025-02-12 15:00:00+00:00,19.89,20.14,19.66,20.03,10021.0,,,,,,,,,,,,,,,,,,,,,,,,,,20.78945779965687,,,,,,,,,,,,,,,,,,,,,,,,,19.94333333333333,20.667242316655845,,,,,,20.466677816548682,#000000,,20.466677816548682,,25.89400332190797,-18.96502532732344,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-48437.0,2444.4304518470744,False,False,False,False,11611.626969130833,False,False,False,False
2025-02-12 16:00:00+00:00,20.025,20.38,19.835,20.355,5212.0,,,,,,,,,,,,,,,,,,,,,,,,,,20.77699027537799,,,,,,,,,,,,,,,,,,,,,,,,,20.0277308037375,20.653367925598275,,,,,,20.486029668237922,#000000,,20.486029668237922,,31.321325921139493,-24.237709584492315,False,True,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-43225.0,1736.3772665471197,False,False,False,False,11512.40794635361,False,False,False,False
2025-02-12 17:00:00+00:00,20.36,20.515,20.195,20.375,8024.0,,,,,,,,,,,,,,,,,,,,,,,,,,20.764104604478817,,,,,,,,,,,,,,,,,,,,,,,,,20.14294348654885,20.64087153791806,,,,,,20.515973209648575,#000000,,20.515973209648575,,35.28370484991019,-20.716768187485876,False,True,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-35201.0,1163.7047507866992,False,False,False,False,11458.324102224098,False,False,False,False
2025-02-12 18:00:00+00:00,20.375,20.405,20.18,20.26,3053.0,,,,,,,,,,,,,,,,,,,,,,,,,,20.758475995944128,,,,,,,,,,,,,,,,,,,,,,,,,20.159040858988977,20.635110477211118,,,,,,20.517542444048075,#000000,,20.517542444048075,,36.433957168289275,-19.72404219977798,False,True,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-38254.0,552.5775453481456,False,False,False,False,11328.008999864034,False,False,False,False
2025-02-12 19:00:00+00:00,20.26,20.29,20.095,20.235,3707.0,,,,,,,,,,,,,,,,,,,,,,,,,,20.750768110481,,,,,,,,,,,,,,,,,,,,,,,,,20.1649224883677,20.626926324612793,,,,,,20.514205641153833,#000000,,20.514205641153833,,36.88190465628718,-19.175386337486735,False,True,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-41961.0,-106.54768791306594,False,False,False,False,11209.853821571567,False,False,False,False
2025-02-12 20:00:00+00:00,20.235,20.415,20.205,20.305,18377.0,,,,,,,,,,,,,,,,,,,,,,,,,,20.72211514109242,,,,,,,,,,,,,,,,,,,,,,,,,20.21938091498946,20.599366621163618,,,,,,20.513620892415165,#000000,,20.513620892415165,,38.677661567503016,-17.252460118093794,False,True,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-23584.0,-470.539196627592,False,False,False,False,11320.972366973558,False,False,False,False
2025-02-13 15:00:00+00:00,19.905,20.525,19.87,20.28,13347.0,,,,,,,,,,,,,,,,,,,,,,,,,,20.699783283800446,,,,,,,,,,,,,,,,,,,,,,,,,20.220595633371666,20.577236599095606,,,,,,20.499205172089237,#000000,,20.499205172089237,,39.47771920341501,-16.21381502111577,False,True,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-36931.0,-1035.8176586953812,False,False,False,False,11352.38364810575,False,False,False,False
2025-02-13 16:00:00+00:00,20.285,20.285,19.915,20.005,18731.0,,,,,,,,,,,,,,,,,,,,,,,,,,20.66233492696724,,,,,,,,,,,,,,,,,,,,,,,,,20.185154422242103,20.538252691690044,,,,,,20.46191401363313,#000000,,20.46191401363313,,36.4702931517063,-16.21381502111577,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-55662.0,-1882.7352143745225,False,False,False,False,11466.780800848297,False,False,False,False
2025-02-13 17:00:00+00:00,19.99,20.24,19.915,19.93,7998.0,,,,,,,,,,,,,,,,,,,,,,,,,,20.646676651082743,,,,,,,,,,,,,,,,,,,,,,,,,20.17097724275649,20.522101893213364,,,,,,20.446585262350865,#000000,,20.446585262350865,,33.71909815283959,-10.669293073952367,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-63660.0,-2840.5222653144524,False,False,False,False,11413.001253548324,False,False,False,False
