date,Close,High,Low,Open,Volume,aVWAP_peak_878,aVWAP_peak_863,aVWAP_peak_824,aVWAP_peak_739,aVWAP_peak_703,aVWAP_peak_683,aVWAP_peak_660,aVWAP_peak_635,aVWAP_peak_598,aVWAP_peak_571,aVWAP_peak_522,aVWAP_peak_496,aVWAP_peak_481,aVWAP_peak_463,aVWAP_peak_430,aVWAP_peak_416,aVWAP_peak_385,aVWAP_peak_335,aVWAP_peak_320,aVWAP_peak_266,aVWAP_peak_189,aVWAP_peak_151,aVWAP_peak_124,aVWAP_peak_104,aVWAP_peak_72,aVWAP_peak_47,aVWAP_valley_896,aVWAP_valley_870,aVWAP_valley_843,aVWAP_valley_817,aVWAP_valley_791,aVWAP_valley_751,aVWAP_valley_722,aVWAP_valley_695,aVWAP_valley_672,aVWAP_valley_649,aVWAP_valley_616,aVWAP_valley_580,aVWAP_valley_530,aVWAP_valley_514,aVWAP_valley_489,aVWAP_valley_439,aVWAP_valley_424,aVWAP_valley_408,aVWAP_valley_372,aVWAP_valley_352,aVWAP_valley_330,aVWAP_valley_287,aVWAP_valley_240,aVWAP_valley_183,aVWAP_valley_167,aVWAP_valley_141,aVWAP_valley_126,aVWAP_valley_90,aVWAP_valley_23,aVWAP_OB_bull_896,aVWAP_OB_bull_751,aVWAP_OB_bull_616,aVWAP_OB_bull_580,aVWAP_OB_bull_530,aVWAP_OB_bull_439,aVWAP_OB_bull_287,aVWAP_OB_bull_183,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-20 00:00:00+00:00,6.9877983392,7.2502052309,6.9489232441,7.2502052309,6196856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,42.444356891263254,-53.49060615668806,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11523956,-1526797.5335173854,False,False,False,False,2841930.929092697,False,False,False,False
2022-01-21 00:00:00+00:00,6.8322979589,7.0558297556,6.7982822507,7.0169546605,3556396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,42.63675933781464,-49.17345985275553,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-15080352,-2058309.473379449,False,False,False,False,2869949.167167493,False,False,False,False
2022-01-24 00:00:00+00:00,6.8517355064,6.8614542802,6.5893286147,6.744828995,4707234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,43.00094244085765,-44.813824907602246,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10373118,-2384380.3959920197,False,False,False,False,2941999.5527687683,False,False,False,False
2022-01-25 00:00:00+00:00,6.9586420179,7.0461109818,6.7545477688,6.7739853163,5186238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,44.55476464489051,-39.564458348316094,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5186880,-2494282.3412472345,False,False,False,False,3030008.9036405813,False,False,False,False
2022-01-26 00:00:00+00:00,6.6962351261,7.036392208,6.6282037098,6.9003293753,4680423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,43.06837404354121,-37.660608392151765,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9867303,-2783420.406296362,False,False,False,False,3094731.025066441,False,False,False,False
2022-01-27 00:00:00+00:00,6.4629845557,6.701094513,6.4532657819,6.5601722934,3196062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,40.281539096032915,-37.471763019354256,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-13063365,-3186555.488402387,False,False,False,False,3098704.788789326,False,False,False,False
2022-01-28 00:00:00+00:00,6.5407347459,6.5407347459,6.3463592705,6.3852343656,4004309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,39.445605957752484,-35.53998752685161,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-9059056,-3416849.626112098,False,False,False,False,3134218.679425039,False,False,False,False
2022-01-31 00:00:00+00:00,6.6379224835,6.6573600311,6.5018596508,6.5796098409,4498415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,40.14630379354713,-32.28161703142371,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-4560641,-3461704.1897939765,False,False,False,False,3187716.5743495473,False,False,False,False
2022-02-01 00:00:00+00:00,6.6573600311,6.7594071556,6.5650316803,6.7351102212,4385677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,40.86998462513147,-29.219083565921334,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-174964,-3332812.417645193,False,False,False,False,3234695.414571134,False,False,False,False
2022-02-02 00:00:00+00:00,6.5796098409,6.7302508343,6.5455941327,6.6476412573,3436383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,40.57997024321695,-27.35103292302308,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-3611347,-3343735.342443421,False,False,False,False,3242604.7316467757,False,False,False,False
2022-02-03 00:00:00+00:00,6.3949531393,6.5893286147,6.3852343656,6.5212971983,5438575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,38.717820166850906,-27.35103292302308,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9049922,-3567507.3682299536,False,False,False,False,3328721.2127586673,False,False,False,False
2022-02-04 00:00:00+00:00,6.4435470082,6.5018596508,6.326921723,6.365796818,6665163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.424109460666667,,,,,,,,,6.424109460666667,#000000,,6.424109460666667,,38.23401487052412,-26.169954456650295,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2384759,-3521125.0792797594,False,False,False,False,3459562.067160288,False,False,False,False
2022-02-07 00:00:00+00:00,6.8906106015,6.9197669228,6.5018596508,6.5407347459,4648307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5665301126955695,,,,,,,,,6.5665301126955695,#000000,,6.5665301126955695,,43.3767813166133,-19.88517403616053,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2263548,-3294275.154602122,False,False,False,False,3506179.515506943,False,False,False,False
2022-02-08 00:00:00+00:00,6.8906106015,6.9392044703,6.8225791851,6.8614542802,2440621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.622887484310507,,,,,,,,,6.622887484310507,#000000,,6.622887484310507,,46.805292280672745,-15.580919410417465,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,2263548,-3076321.305402039,False,False,False,False,3464392.9070556904,False,False,False,False
2022-02-09 00:00:00+00:00,6.8322979589,6.9197669228,6.8128604114,6.910048149,3031681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.664804865760003,,,,,,,,,6.664804865760003,#000000,,6.664804865760003,,48.38235564817427,-13.183061233730498,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-768133,-2985804.1169549003,False,False,False,False,3447423.81266135,False,False,False,False
2022-02-10 00:00:00+00:00,6.5698910672,6.871173054,6.5212971983,6.7934228638,3513093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.662955728779586,,,,,,,,,6.662955728779586,#000000,,6.662955728779586,,46.61734088696497,-13.183061233730498,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-4281226,-3036604.975113532,False,False,False,False,3449999.0749099245,False,False,False,False
2022-02-11 00:00:00+00:00,6.997517113,7.0558297556,6.574750454,6.6087661622,5985130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.711475439037244,,,,,,,,,6.711475439037244,#000000,,6.711475439037244,,49.74962276092775,-10.515267010610216,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,1703904,-2850702.662363982,False,False,False,False,3549415.9739330653,False,False,False,False
2022-02-14 00:00:00+00:00,7.0849860769,7.1238611719,6.9683607916,7.036392208,5128209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.768221989076654,,,,,,,,,6.768221989076654,#000000,,6.768221989076654,,52.55068351446141,-7.276135424494747,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6832113,-2470984.4010948064,False,False,False,False,3611329.4259356903,False,False,False,False
2022-02-15 00:00:00+00:00,6.9780795654,7.0169546605,6.7934228638,6.910048149,3621546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.78489231225946,,,,,,,,,6.78489231225946,#000000,,6.78489231225946,,53.22869709731843,-6.07743992483411,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3210567,-2248178.463796971,False,False,False,False,3611730.075898997,False,False,False,False
2022-02-16 00:00:00+00:00,7.162736267,7.2113301358,7.036392208,7.0655485293,3180448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.814182112816299,,,,,,,,,6.814182112816299,#000000,,6.814182112816299,,55.261259420332,-3.5941693247871385,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6391015,-1909386.563255913,False,False,False,False,3594817.053314723,False,False,False,False
2022-02-17 00:00:00+00:00,7.3279554211,7.4300025456,7.1335799457,7.2696427785,6145868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.881098987606459,,,,,,,,,6.881098987606459,#000000,,6.881098987606459,,57.87966258910287,-0.6349904292206716,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12536883,-1342866.1882262696,False,False,False,False,3694858.266910224,False,False,False,False
2022-02-18 00:00:00+00:00,7.1335799457,7.3376741948,7.0898454637,7.3279554211,5632187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.915565901945831,,,,,,,,,6.915565901945831,#000000,,6.915565901945831,,57.36122125903209,-0.6349904292206716,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6904696,-1019432.3769232786,False,False,False,False,3770831.9427176663,False,False,False,False
2022-02-22 00:00:00+00:00,7.0072358867,7.2404864572,6.9440638572,7.1821738145,4185294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.927027145651895,,,,,,,,,6.927027145651895,#000000,,6.927027145651895,,55.67421481038222,-0.6349904292206716,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2719402,-872811.420965503,False,False,False,False,3787085.3567287386,False,False,False,False
2022-02-23 00:00:00+00:00,7.1432987195,7.2987990998,7.0169546605,7.0461109818,4429306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.944106725110498,,,,,,,,,6.944106725110498,#000000,,6.944106725110498,,55.79023975753023,-0.6349904292206716,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7148708,-558242.0319080323,False,False,False,False,3812270.4799942784,False,False,False,False
2022-02-24 00:00:00+00:00,7.0169546605,7.5514872177,6.8906106015,7.5126121227,7829125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.968725742798169,,,,,,,,,6.968725742798169,#000000,,6.968725742798169,,54.48906960526414,-0.6349904292206716,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-680417,-563033.2071273251,False,False,False,False,3969794.1866611694,False,False,False,False
2022-02-25 00:00:00+00:00,7.2210489096,7.2404864572,6.9003293753,6.9683607916,4685523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.97873272285464,,,,,,,,,6.97873272285464,#000000,,6.97873272285464,,55.48138325444666,-0.6349904292206716,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4005106,-383890.49312233203,False,False,False,False,3997861.983262692,False,False,False,False
2022-02-28 00:00:00+00:00,7.1530174932,7.415424385,7.0753644908,7.3473929686,5028767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.994308928781594,,,,,,,,,6.994308928781594,#000000,,6.994308928781594,,55.361674757029775,-0.6100158708542693,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1023661,-408979.53260773077,False,False,False,False,4038289.6309778807,False,False,False,False
2022-03-01 00:00:00+00:00,7.5126121227,7.5223308964,7.1918925883,7.2016113621,4569835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.017782874989958,,,,,,,,,7.017782874989958,#000000,,7.017782874989958,,58.14927709909276,2.4196573445676037,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3546174,-253875.4725054668,False,False,False,False,4059134.5474101207,False,False,False,False
2022-03-02 00:00:00+00:00,7.4057056112,7.482483924,7.2307676834,7.3765492899,3809324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.033790114655427,,,,,,,,,7.033790114655427,#000000,,7.033790114655427,,58.754699303415364,3.301888575988258,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-263150,-254239.17946603676,False,False,False,False,4049338.055354822,False,False,False,False
2022-03-03 00:00:00+00:00,7.4931745751,7.4931745751,7.2550646178,7.4057056112,4622593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.053494124172483,,,,,,,,,7.053494124172483,#000000,,7.053494124172483,,59.831057019083474,4.632245271041754,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,4359443,-73310.46654580004,False,False,False,False,4071818.641419339,False,False,False,False
2022-03-04 00:00:00+00:00,7.6195186341,7.6924094374,7.4785964145,7.6875500505,6784103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.091916820602841,,,,,,,,,7.091916820602841,#000000,,7.091916820602841,,61.48838235844529,6.472259783031092,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,11143546,366566.2576324666,False,False,False,False,4178182.7339126985,False,False,False,False
2022-03-07 00:00:00+00:00,7.9888320373,8.0179883586,7.5466278308,7.6778312767,7104692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.144266112446215,,,,,,,,,7.144266112446215,#000000,,7.144266112446215,,64.85220381733454,9.821967006210194,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,18248238,1067808.286744919,False,False,False,False,4292947.803171024,False,False,False,False
2022-03-08 00:00:00+00:00,8.1929262864,8.5087864339,7.993399861,8.0957385487,10002198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.240484098091266,,,,,,,,,7.240484098091266,#000000,,7.240484098091266,,68.0873728221452,12.91746584168581,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,28250436,2133793.687264726,False,False,False,False,4516839.967752553,False,False,False,False
2022-03-09 00:00:00+00:00,8.1346136438,8.1443324176,7.6778312767,7.7361439193,4737693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.270455854282698,,,,,,,,,7.270455854282698,#000000,,7.270455854282698,,69.45182752998903,14.214831344628308,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,23512743,2972183.8563915994,False,False,False,False,4525500.870977943,False,False,False,False
2022-03-10 00:00:00+00:00,8.4456144044,8.4699113388,8.1734887389,8.1832075126,5657234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.320528021698937,,,,,,,,,7.320528021698937,#000000,,7.320528021698937,,71.8225777978753,16.486901480824812,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,29169977,3999548.293395851,False,False,False,False,4569882.562312141,False,False,False,False
2022-03-11 00:00:00+00:00,8.4747707257,8.5719584634,8.1540511913,8.1832075126,6277572,,,,,,,,,,,,,,,,,,,,,,,,,,8.4002601268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.372781571995092,,,,,,,,,7.886520849397545,#000000,,7.886520849397545,,73.52798427429252,18.12987611267411,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,35447549,5232803.223066602,False,False,False,False,4636850.775554802,False,False,False,False
2022-03-14 00:00:00+00:00,7.8430504308,8.3095515716,7.7750190144,8.2901140241,5510889,,,,,,,,,,,,,,,,,,,,,,,,,,8.201867253969802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.397359417717492,,,,,,,,,7.799613335843647,#000000,,7.799613335843647,,67.58846611544067,23.37494212231283,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,29936660,6201581.920201246,False,False,False,False,4671126.784356575,False,False,False,False
