date,Close,High,Low,Open,Volume,aVWAP_peak_891,aVWAP_peak_861,aVWAP_peak_849,aVWAP_peak_830,aVWAP_peak_808,aVWAP_peak_774,aVWAP_peak_743,aVWAP_peak_719,aVWAP_peak_689,aVWAP_peak_660,aVWAP_peak_631,aVWAP_peak_597,aVWAP_peak_581,aVWAP_peak_571,aVWAP_peak_519,aVWAP_peak_497,aVWAP_peak_475,aVWAP_peak_446,aVWAP_peak_428,aVWAP_peak_393,aVWAP_peak_358,aVWAP_peak_316,aVWAP_peak_305,aVWAP_peak_272,aVWAP_peak_230,aVWAP_peak_219,aVWAP_peak_204,aVWAP_peak_154,aVWAP_peak_128,aVWAP_peak_106,aVWAP_peak_59,aVWAP_peak_21,aVWAP_valley_869,aVWAP_valley_838,aVWAP_valley_817,aVWAP_valley_759,aVWAP_valley_726,aVWAP_valley_695,aVWAP_valley_673,aVWAP_valley_649,aVWAP_valley_605,aVWAP_valley_580,aVWAP_valley_544,aVWAP_valley_523,aVWAP_valley_504,aVWAP_valley_482,aVWAP_valley_457,aVWAP_valley_434,aVWAP_valley_408,aVWAP_valley_380,aVWAP_valley_329,aVWAP_valley_287,aVWAP_valley_254,aVWAP_valley_211,aVWAP_valley_140,aVWAP_valley_115,aVWAP_valley_98,aVWAP_valley_36,aVWAP_valley_14,aVWAP_OB_bull_869,aVWAP_OB_bull_544,aVWAP_OB_bull_457,aVWAP_OB_bull_380,aVWAP_OB_bull_287,aVWAP_OB_bull_254,aVWAP_OB_bear_774,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-18 00:00:00+00:00,135.4793335534,136.5737757108,134.8098420544,135.786991488,26945500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,31.14021560258366,-23.223589245223813,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-70010920,-22559545.61803147,False,False,False,False,26008399.063802328,False,False,False,False
2022-01-19 00:00:00+00:00,134.8446337433,137.575781321,134.6935384087,136.123476822,20055140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,29.857661639871687,-23.223589245223813,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-90066060,-25206859.907520432,False,False,False,False,25774937.924045373,False,False,False,False
2022-01-20 00:00:00+00:00,132.7119032144,137.0911827972,132.3520577465,135.7015033382,21930560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,27.5669972728599,-23.223589245223813,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-111996620,-28610379.911147084,False,False,False,False,25624178.005455356,False,False,False,False
2022-01-21 00:00:00+00:00,129.3177254514,133.9584397249,129.2272670603,132.2203463529,41919220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,24.38141328009322,-18.455448894722696,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-153915840,-33524319.52247465,False,False,False,False,26263199.260143384,False,False,False,False
2022-01-24 00:00:00+00:00,129.5960589625,130.0001395777,123.900112765,125.2774163232,55292040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.83210376840002,,,,,,,,127.83210376840002,#000000,,127.83210376840002,,22.78109437907781,-19.93478644305096,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-98623800,-36077240.32551486,False,False,False,False,27401585.171510313,False,False,False,False
2022-01-25 00:00:00+00:00,125.981202487,128.568710092,125.6258302362,127.6710845187,36008600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.39556421245598,,,,,,,,127.39556421245598,#000000,,127.39556421245598,,20.3120953190669,-22.31635739696909,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-134632400,-39942148.54804369,False,False,False,False,27739115.164784417,False,False,False,False
2022-01-26 00:00:00+00:00,128.470796339,132.0170634849,126.3967146572,129.8152466025,39630880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.86955548057111,,,,,,,,127.86955548057111,#000000,,127.86955548057111,,22.61439849519833,-22.31635739696909,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-95001520,-42101339.58537531,False,False,False,False,28205458.88381248,False,False,False,False
2022-01-27 00:00:00+00:00,128.3525045968,131.8206793119,128.1775521041,130.5791726856,30285020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.16649290357944,,,,,,,,128.16649290357944,#000000,,128.16649290357944,,24.083375319506736,-22.31635739696909,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-125286540,-45363504.307517454,False,False,False,False,28287010.300133556,False,False,False,False
2022-01-28 00:00:00+00:00,132.4961947433,132.5767126519,127.9285430165,129.226273012,30517560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.61756799751143,,,,,,,,128.61756799751143,#000000,,128.61756799751143,,30.38165168338604,-27.27233464661978,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-94768980,-47300973.942516774,False,False,False,False,28374482.83738322,False,False,False,False
2022-01-31 00:00:00+00:00,134.8908569871,135.0349939839,131.4867387415,133.399287582,34055560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.39986042213565,,,,,,,,129.39986042213565,#000000,,129.39986042213565,,36.90002785515538,-21.28253921792134,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-60713420,-47826952.21928082,False,False,False,False,28597270.177093685,False,False,False,False
2022-02-01 00:00:00+00:00,137.0578821807,137.3774686943,133.7673090969,137.0146410816,51203200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.63240920765682,,,,,,,,130.63240920765682,#000000,,130.63240920765682,,43.05319910686882,-15.781908667842245,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9510220,-46324335.2695051,False,False,False,False,29483777.228972364,False,False,False,False
2022-02-02 00:00:00+00:00,147.1554243442,151.194739424,144.6911836929,150.959647012,89750760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.68044915370004,,,,,,,,,,,,,,,,,,,,,,,,,,,134.80446417528717,,,,,,,,141.2424566644936,#000000,,141.2424566644936,,52.46744033326776,-7.359921148258422,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,80240540,-41361006.82756372,False,False,False,False,31847188.318032272,False,False,False,False
2022-02-03 00:00:00+00:00,141.8014804485,148.2302091973,141.3586319513,144.430241056,56930140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.17310785800044,,,,,,,,,,,,,,,,,,,,,,,,,,,136.0127841089988,,,,,,,,141.09294598349962,#000000,,141.09294598349962,,54.648061573466755,-5.777101155544109,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,23310400,-38824873.226482786,False,False,False,False,32830833.482031006,False,False,False,False
2022-02-04 00:00:00+00:00,142.1648050853,143.6750128951,138.985341745,142.1657991335,49224400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.02614722795948,,,,,,,,,,,,,,,,,,,,,,,,,,,136.59523546392475,,,,,,,,140.81069134594213,#000000,,140.81069134594213,,56.275346927198754,-4.410974816237172,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,72534800,-34457827.217601106,False,False,False,False,33473718.443519987,False,False,False,False
2022-02-07 00:00:00+00:00,138.1110763057,142.9903571899,137.873498773,142.8536805253,44610740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.03052482704112,,,,,,,,,,,,,,,,,,,,,,,,,,,136.85928127157004,,,,,,,,140.4449030493056,#000000,,140.4449030493056,,54.68421042613154,-4.410974816237172,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,27924060,-32011478.699263807,False,False,False,False,33910464.38691136,False,False,False,False
2022-02-08 00:00:00+00:00,138.3844395755,139.0048449718,136.0583666613,138.1640093752,34255040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.25576068828093,,,,,,,,,,,,,,,,,,,,,,,,,,,136.9186698131445,,,,,,,,140.08721525071272,#000000,,140.08721525071272,,53.783566812456414,-4.410974816237172,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,62179100,-28317730.514978953,False,False,False,False,33923977.1560521,False,False,False,False
2022-02-09 00:00:00+00:00,140.6111076644,141.3293075278,139.5415117431,140.0114480552,28627160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.99517228698784,,,,,,,,,,,,,,,,,,,,,,,,,,,137.09501788619446,,,,,,,,140.04509508659115,#000000,,140.04509508659115,,54.48777331511515,-4.410974816237172,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,90806260,-23646201.475175858,False,False,False,False,33716258.83620692,False,False,False,False
2022-02-10 00:00:00+00:00,137.7775731165,140.5892386028,137.2283614562,138.6697314244,33017700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.55710510275202,,,,,,,,,,,,,,,,,,,,,,,,,,,137.172350888902,,,,,,,,139.86472799582702,#000000,,139.86472799582702,,53.0490942737123,-4.410974816237172,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,57788560,-20452681.417325824,False,False,False,False,33688864.37204195,False,False,False,False
2022-02-11 00:00:00+00:00,133.3316923008,138.4542714654,132.4952006951,137.924195234,38808800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.7507051070327,,,,,,,,,,,,,,,,,,,,,,,,,,,137.02883225433078,,,,,,,,139.38976868068175,#000000,,139.38976868068175,,49.577943140463894,-4.410974816237172,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,18979760,-18906311.165665988,False,False,False,False,33889646.16137364,False,False,False,False
2022-02-14 00:00:00+00:00,134.4947287579,135.3560665997,132.5086203465,132.5717424106,26792800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.2421373114598,,,,,,,,,,,,,,,,,,,,,,,,,,,136.91404611978624,,,,,,,,139.07809171562303,#000000,,139.07809171562303,,48.05608676261478,-4.410974816237172,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,45772560,-16369884.845443795,False,False,False,False,33611338.46877075,False,False,False,False
2022-02-15 00:00:00+00:00,135.6135300677,137.0792542181,134.7328082849,136.6533045413,26577560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.9051945849507,,,,,,,,,,,,,,,,,,,,,,,,,,,136.8724043970019,,,,,,,,138.88879949097628,#000000,,138.88879949097628,,47.81135418246332,-4.410974816237172,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,72350120,-12890668.96915188,False,False,False,False,33335504.019015037,False,False,False,False
2022-02-16 00:00:00+00:00,136.6692093134,137.1249804378,134.0212039316,135.618500309,25609660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.625152897966,,,,,,,,,,,,,,,,,,,,,,,,,,,136.83969383968065,,,,,,,,138.73242336882333,#000000,,138.73242336882333,,48.381707127206525,-4.410974816237172,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,97959780,-8543592.538989061,False,False,False,False,33032529.743759546,False,False,False,False
2022-02-17 00:00:00+00:00,131.5210334062,136.0250660448,131.4151672672,135.3396697737,30968120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.1376225927502,,,,,,,,,,,,,,,,,,,,,,,,,,,136.68315579862838,,,,,,,,138.41038919568928,#000000,,138.41038919568928,,45.740046707457594,-4.410974816237172,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,66991660,-5581425.772754197,False,False,False,False,32951572.498906232,False,False,False,False
2022-02-18 00:00:00+00:00,129.6909905707,133.0275135351,129.5314706772,132.2456945833,31858600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.55917274492631,,,,,,,,,,,,,,,,,,,,,,,,,,,136.4450997396429,,,,,,,,138.00213624228462,#000000,,138.00213624228462,,43.078107667222945,0.5963913101210494,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,35133060,-3984779.2718618754,False,False,False,False,32908710.83228246,False,False,False,False
2022-02-22 00:00:00+00:00,128.6323291803,131.1157102307,126.9807180064,129.2113622882,38451520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.82198941945722,,,,,,,,,,,,,,,,,,,,,,,,,,,136.09703923884058,,,,,,,,137.4595143291489,#000000,,137.4595143291489,,40.79035075468151,-1.8787880078832657,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3318460,-3958649.1043378804,False,False,False,False,33126075.89768315,False,False,False,False
2022-02-23 00:00:00+00:00,126.8256464787,130.9648634081,126.7446315461,130.2983540539,26431280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.33854328688963,,,,,,,,,,,,,,,,,,,,,,,,,,,135.85335714889786,,,,,,,,137.09595021789374,#000000,,137.09595021789374,,38.40688663780022,-4.397419597635768,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-29749740,-4970064.433579532,False,False,False,False,32863534.882087737,False,False,False,False
2022-02-24 00:00:00+00:00,131.8838610189,132.2451975592,124.0219333785,124.2560317423,43165080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.72016087632116,,,,,,,,,,,,,,,,,,,,,,,,,,129.38366398553333,135.54377570211295,,,,,,,,134.21586685465581,#000000,,134.21586685465581,,40.79139737428863,-4.397419597635768,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,13415340,-4249068.181282296,False,False,False,False,33267517.043574493,False,False,False,False
2022-02-25 00:00:00+00:00,133.7188740957,134.5831990525,130.9807681802,132.7307901313,26235860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.53382414150542,,,,,,,,,,,,,,,,,,,,,,,,,,130.78640022925774,135.47454802212334,,,,,,,,134.59825746429553,#000000,,134.59825746429553,,43.59487317791354,-4.397419597635768,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,39651200,-2527489.0369182844,False,False,False,False,32991765.78696373,False,False,False,False
2022-02-28 00:00:00+00:00,134.088163022,134.8332021883,132.0347078414,132.4912245021,29675680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.3646661565456,,,,,,,,,,,,,,,,,,,,,,,,,,131.64471921939128,135.41809129338972,,,,,,,,134.80915888977552,#000000,,134.80915888977552,,45.71092557470886,-11.31946847831373,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,69326880,290329.35668635415,False,False,False,False,32861723.2070828,False,False,False,False
2022-03-01 00:00:00+00:00,133.3694661344,135.3009018918,132.5846650379,133.6796091897,24639920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.23850422554455,,,,,,,,,,,,,,,,,,,,,,,,,,132.06435016049798,135.3763049017541,,,,,,,,134.89305309593223,#000000,,134.89305309593223,,46.617363035126644,-10.265051975180832,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,44686960,2031373.6956398305,False,False,False,False,32539299.551903084,False,False,False,False
2022-03-02 00:00:00+00:00,133.9494932906,134.808350982,132.6383436437,133.8070958782,23966740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.1255101645874,,,,,,,,,,,,,,,,,,,,,,,,,,132.34581339742016,135.33874310561924,,,,,,,,134.93668888920894,#000000,,134.93668888920894,,47.671796545387664,-9.00454650526975,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,68653700,4644013.942869641,False,False,False,False,32203120.7459461,False,False,False,False
2022-03-03 00:00:00+00:00,133.50863289,135.9001092091,132.6368525713,135.1691904982,19779300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.04341556538,,,,,,,,,,,,,,,,,,,,,,,,,,132.54298737676422,135.31323690568226,,,,,,,,134.96654661594218,#000000,,134.96654661594218,,48.01923990111156,-8.357497261358702,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,48874400,6378538.886286518,False,False,False,False,31715912.08924233,False,False,False,False
2022-03-04 00:00:00+00:00,131.3356434069,133.4002816303,129.6323417237,132.588641231,24472240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.86672168718488,,,,,,,,,,,,,,,,,,,,,,,,,,132.4044047064482,135.2234107902369,,,,,,,,134.83151239462333,#000000,,134.83151239462333,,46.56093053915486,-8.357497261358702,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,24402160,7085347.557412537,False,False,False,False,31431846.517115183,False,False,False,False
2022-03-07 00:00:00+00:00,125.7118154102,131.1189408875,125.6576397804,131.1189408875,39177900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.4151745372309,,,,,,,,,,,,,,,,,,,,,,,,,,131.57236129383975,134.94567405735197,,,,,,,,134.31106996280755,#000000,,134.31106996280755,,42.263573097028726,-8.357497261358702,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-14775740,6228050.006141458,False,False,False,False,31735613.32036557,False,False,False,False
2022-03-08 00:00:00+00:00,126.5209706889,130.4653541605,125.1116587769,125.4990890839,35249560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.03914196928022,,,,,,,,,,,,,,,,,,,,,,,,,,131.01570373257596,134.70823725945726,,,,,,,,133.92102765377115,#000000,,133.92102765377115,,40.17056810448346,-3.703076376499567,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,20473820,6786707.65295944,False,False,False,False,31873415.150939472,False,False,False,False
2022-03-09 00:00:00+00:00,133.0692635617,133.3997846062,129.3137492584,130.6179405675,32257440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.8885199080592,,,,,,,,,,,,,,,,,,,,,,,,,,131.11420831713252,134.63074768203842,,,,,,,,133.87782530241006,#000000,,133.87782530241006,,43.83449432093105,-3.703076376499567,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,52731260,8588454.803823777,False,False,False,False,31888474.948941845,False,False,False,False
2022-03-10 00:00:00+00:00,131.8923104291,132.7437127586,130.6189346158,130.6800685834,24265200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.77757605159337,,,,,,,,,,,,,,,,,,,,,,,,,,131.16211304133253,134.57163252944858,,,,,,,,133.83710720745816,#000000,,133.83710720745816,,45.51348421660798,-3.703076376499567,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,28466060,9367968.73308559,False,False,False,False,31589522.990159813,False,False,False,False
