date,Close,High,Low,Open,Volume,aVWAP_peak_186,aVWAP_peak_179,aVWAP_peak_178,aVWAP_peak_167,aVWAP_peak_153,aVWAP_peak_147,aVWAP_peak_133,aVWAP_peak_115,aVWAP_peak_109,aVWAP_peak_81,aVWAP_peak_59,aVWAP_peak_47,aVWAP_peak_37,aVWAP_peak_16,aVWAP_peak_7,aVWAP_valley_182,aVWAP_valley_171,aVWAP_valley_162,aVWAP_valley_150,aVWAP_valley_141,aVWAP_valley_135,aVWAP_valley_126,aVWAP_valley_120,aVWAP_valley_111,aVWAP_valley_92,aVWAP_valley_63,aVWAP_valley_53,aVWAP_valley_41,aVWAP_valley_24,aVWAP_valley_20,aVWAP_valley_10,aVWAP_valley_4,aVWAP_OB_bull_63,aVWAP_OB_bull_24,aVWAP_OB_bear_147,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-04-01 00:00:00+00:00,52.103143983,52.9220099526,50.3938172052,51.163461723,4310501,,,,,,,,,,,,,,,50.57888430696289,,,,,,,,,,,,,,,,50.846139064777226,50.32305482544316,,,,50.58269273239443,#000000,,50.58269273239443,,41.16375294452789,-14.763668520403293,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-20560911,-14697767.29324427,False,False,False,False,5474819.868155491,False,False,False,False
2022-04-08 00:00:00+00:00,52.9354339848,53.4231738246,51.5796067239,51.9510049505,5203528,,,,,,,,,,,,,,,50.76808979145659,,,,,,,,,,,,,,,,51.1051069452783,50.487776460181784,,,,50.78699106563889,#000000,,50.78699106563889,,45.3661954774934,-11.2149977735885,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-15357383,-14746627.715966918,False,False,False,False,5454724.174218047,False,False,False,False
2022-04-15 00:00:00+00:00,54.0809514067,54.2062423747,52.4969155968,52.8280417265,3663933,,,,,,,,,,,,,,,50.93922755459314,,,,,,,,,,,,,,,,51.33411979217925,50.635523656136584,,,,50.969623667636334,#000000,,50.969623667636334,,49.913925739754106,-7.3136843892686585,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11693450,-14520466.403673071,False,False,False,False,5322072.976127821,False,False,False,False
2022-04-22 00:00:00+00:00,51.8078152727,55.2980636673,51.7720178533,53.7856226963,4817105,,,,,,,,,,,,,,52.9592989311,51.08817103911429,,,,,,,,,,,,,,,,51.50946279725024,50.772259817716275,,,,51.5822981462952,#000000,,51.5822981462952,,49.54146312170471,-7.3136843892686585,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-16510555,-14667880.373771364,False,False,False,False,5284667.940859093,False,False,False,False
2022-04-29 00:00:00+00:00,51.0918668841,52.738548178,51.0471201098,51.5482839819,7222361,,,,,,,,,,,,,,52.15937265086198,51.14169273807387,,,,,,,,,,,,,,,,51.52566781007972,50.84146064578846,,,,51.417048461201006,#000000,,51.417048461201006,,48.36943654558992,-7.3136843892686585,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-23732916,-15339364.494232744,False,False,False,False,5428200.760054716,False,False,False,False
2022-05-06 00:00:00+00:00,46.9930623592,52.2642323705,46.6798349391,50.9486772064,11055558,,,,,,,,,,,,,,50.477386849523484,50.81165753244358,,,,,,,,,,,,,,,,51.019680710593605,50.599053947829454,,,,50.72694476009753,#000000,,50.72694476009753,,43.822096993235526,-7.3136843892686585,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-34788474,-16780039.272437725,False,False,False,False,5845042.037087699,False,False,False,False
2022-05-13 00:00:00+00:00,46.3218607448,46.7782778426,44.1829649338,46.2413165511,8126544,,,,,,,,,,,,,,49.24978531360836,50.3642482053169,,,,,,,,,,,,,,,,50.418226379343665,50.23591855061935,,,,50.06704461222207,#000000,,50.06704461222207,,40.1312674332031,-1.3486438462605435,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-42915018,-18715963.622627523,False,False,False,False,6014042.18248861,False,False,False,False
2022-05-20 00:00:00+00:00,45.0868497744,47.0378091334,44.165066224,46.1160255831,9110624,,,,,,,,,,,,,,48.38691471899052,49.91847870950978,,,,,,,,,,,,,,,45.42990837726667,49.851296234050345,49.862892324675535,,,,48.68989807289857,#000000,,48.39664950995433,,36.73532740504397,-4.448494055327963,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-52025642,-21183347.20613659,False,False,False,False,6243418.61341538,False,False,False,False
2022-05-27 00:00:00+00:00,45.7670007436,46.1339242928,44.2993065469,45.426925259,7843676,,,,,,,,,,,,,,47.90061760012452,49.59241039048404,,,,,,,,,,,,,,,45.41610738678983,49.454576194415665,49.583353126616586,,,,48.38941293968613,#000000,,48.090927892953516,,35.30009674482341,-5.716294560757305,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-44181966,-22886948.59827462,False,False,False,False,6361956.197606834,False,False,False,False
2022-06-03 00:00:00+00:00,46.5992907454,47.3241884889,46.1607723574,46.8588220363,6189856,,,,,,,,,,,,,,47.76332257365333,49.43628334806842,,,,,,,,,,,,,,,45.758077814891244,49.27322168851332,49.447293634163216,,,,48.33563981185792,#000000,,48.057726356281584,,35.437139890303236,-5.716294560757305,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-37992110,-24005849.44284687,False,False,False,False,6349208.034821142,False,False,False,False
2022-06-10 00:00:00+00:00,44.8899639675,47.0378091334,44.5856859024,46.8051259071,5529280,,,,,,,,,,,,,,47.5547953642588,49.25573456371405,,,,,,,,,,,,,,,45.70917616595505,49.06426433756477,49.28809642093124,,,,48.174413370484785,#000000,,47.89599260787317,,34.35035370146975,-6.755172716756675,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-43521390,-25451445.039673027,False,False,False,False,6288472.624834391,False,False,False,False
2022-06-17 00:00:00+00:00,42.7689668662,44.3082559018,41.775588477,43.8697375137,12440467,,,,,,,,,,,,,,46.76301027949363,48.66533988938857,,,,,,,,,,,,,,42.950937081666666,44.87457327490382,48.386228086655436,48.76034447553807,,42.950937081666666,,46.7334055146077,#000000,,45.743687180679885,,32.36750163459369,-8.83322034871749,False,False,False,True,False,,1.0,44.308254,41.77559,0.0,0,,,False,False,False,False,,,False,False,False,False,-55961857,-27711475.555252805,False,False,False,False,6744175.911883695,False,False,False,False
2022-06-24 00:00:00+00:00,45.0211229091,45.0663702688,43.0664369697,43.3469705999,7169231,,,,,,,,,,,,,,46.54854420065641,48.44616253221898,,,,,,,,,,,,,,43.47509465191934,44.801826949609165,48.145827380420705,48.559961563815705,,43.47509465191934,,46.662902879773384,#000000,,45.742823295651405,,33.68580674233933,-8.83322034871749,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.2720827734421621,-0.2720827734421621,False,False,False,False,-48792626,-29273042.25486371,False,False,False,False,6775661.473966384,False,False,False,False
2022-07-01 00:00:00+00:00,46.6862257463,47.0301056801,44.0800683219,45.1387660443,6171881,,,,,,,,,,,,,,46.50413982661589,48.340026359822,,,,,,,,,,,,,,44.06328786678268,44.929934819491585,48.03696779937599,48.46029204662794,,44.06328786678268,,46.72244145311935,#000000,,45.88358257806654,,36.330207782399725,-8.83322034871749,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8564686534433281,1.0774300472658365,False,False,False,False,-0.17365069859674362,-0.22286673601945284,False,False,False,False,-42620745,-30261760.97672566,False,False,False,False,6730936.994413319,False,False,False,False
2022-07-08 00:00:00+00:00,47.1206003995,47.2925403664,45.645536473,45.9260701032,4172172,,,,,,,,,,,,,,46.51259507761742,48.294138250683815,,,,,,,,,,,,,,44.4286293553549,45.054920311780066,47.99351038692939,48.415942914747575,,44.4286293553549,,46.78328938285219,#000000,,45.99741378292044,,38.638885777557284,-8.83322034871749,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8948360460934094,1.0722615092793946,False,False,False,False,-0.11494354620626704,-0.16890514111285992,False,False,False,False,-38448573,-30868191.496968202,False,False,False,False,6541398.846678999,False,False,False,False
2022-07-15 00:00:00+00:00,47.2110951189,47.6273708282,45.3921512587,46.6681268024,4080505,,,,,,,,,,,,,,46.522627820448825,48.253170726502034,,,,,,,,,,,,,,44.70617327050454,45.164801844021724,47.955378505440684,48.37602961245194,,44.70617327050454,,46.82969696322829,#000000,,46.08724536010394,,40.378716340081404,-8.83322034871749,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9098928353259702,1.056324228429967,False,False,False,False,-0.11234893421519872,-0.14062703766402931,False,False,False,False,-34368068,-31127441.60830389,False,False,False,False,6359110.413591666,False,False,False,False
2022-07-22 00:00:00+00:00,47.1477488153,48.595664326,46.6047804988,47.5640245246,6225279,,,,,,,,,,,,,,46.58023282015593,48.222027994713315,,,,,,,,,,,,,,45.130354487549965,45.37112180267353,47.93287703761137,48.34347616725617,,45.130354487549965,,46.93001505166004,#000000,,46.2536465369977,,41.56690690027484,-16.673780856182773,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9426018356639582,1.0040126617650516,False,False,False,False,-0.04331744564905663,-0.09197224165654297,False,False,False,False,-40593347,-31828619.785466567,False,False,False,False,6349196.975547839,False,False,False,False
2022-07-29 00:00:00+00:00,48.5142190785,48.6409116857,45.9260701032,47.2472930067,6358793,,,,,,,,,,,,,,46.646708264818834,48.20191583531365,,,,,,,,,,,,,,45.480002319180784,45.56727881901622,47.922486010782855,48.320968231347024,,45.480002319180784,,47.02322658007656,#000000,,46.404118853449674,,43.83847081243418,-14.288642920606954,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9579901472862611,0.9862142942449181,False,False,False,False,-0.06329666347187712,-0.07763445256421005,False,False,False,False,-34234554,-32006837.134691264,False,False,False,False,6349907.792173925,False,False,False,False
2022-08-05 00:00:00+00:00,53.9258032995,54.2425348175,48.2065370325,48.2065370325,11702471,,,,,,,,,,,,,,47.18901362090318,48.45877761045517,,,,,,,,,,,,,,46.81335863405344,46.449418364547746,48.23365613297922,48.54894785856138,,46.81335863405344,,47.61552870358336,#000000,,47.171361688120896,,49.44024412991365,-8.779275317670141,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9771781815540257,0.9253197085813097,False,False,False,False,0.18681642289036615,0.05459098516307805,False,False,False,False,-22532083,-31305003.495084506,False,False,False,False,6746393.955716597,False,False,False,False
2022-08-12 00:00:00+00:00,54.7312063023,55.1746304274,53.1837466003,54.16108957,7161519,,,,,,,,,,,,,,47.598800904996466,48.686244959270674,,,,,,,,,,,,,,47.63905164930434,47.051342892176386,48.49936258891893,48.75464798190007,,47.63905164930434,,48.03824182942782,#000000,,47.697139508849034,,53.88162182598491,-4.523103598180995,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,1.0368059766979116,0.9274383354795831,False,False,False,False,0.34282824776513,0.198709616464104,False,False,False,False,-15370564,-30124674.643596765,False,False,False,False,6777143.958996849,False,False,False,False
2022-08-19 00:00:00+00:00,53.4914286463,55.2786993548,53.382834983,54.6769094707,5277769,,,,,,,,,,,,,,47.859434845735755,48.8343526920565,,,,,,,,,,,,,,48.117297487448184,47.42287260428208,48.67122568581485,48.88922906670127,,48.117297487448184,,48.29906873033977,#000000,,48.01770765582022,,55.847502204148014,-2.675206794266778,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.0275171542966173,0.9399708507291817,False,False,False,False,0.34282824785442506,0.27076893215926456,False,False,False,False,-20648333,-29422723.410737745,False,False,False,False,6666079.147219305,False,False,False,False
2022-08-26 00:00:00+00:00,53.5185770621,55.1112841238,52.7403224752,52.8579656104,5742058,,,,,,,,,,,,,,48.109102825375565,48.97886314760138,,,,,,,,,,,,,,48.54308082168953,47.77048909456319,48.838013576493566,49.02107048600557,,48.54308082168953,,48.54343665862146,#000000,,48.31517157953046,,57.26876849527423,-1.2888298493706003,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.0494000295620136,0.9125668342020588,False,False,False,False,0.3164835371099679,0.29362623463461623,False,False,False,False,-14906275,-28347430.935868282,False,False,False,False,6597633.136314171,False,False,False,False
2022-09-02 00:00:00+00:00,53.5909728377,54.2832574412,52.7584214191,53.2199444881,5492606,,,,,,,,,,,,,,48.319498156625336,49.10275156252566,,,,,,,,,,,,,,48.8780933867957,48.05704672845409,48.98026140477381,49.134545227073964,,48.8780933867957,,48.7453660777081,#000000,,48.55872491916224,,58.33243370034259,-0.17633351677670817,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.0521671895712217,0.9178656442838207,False,False,False,False,0.2905573706790631,0.29209180265683965,False,False,False,False,-9413669,-26944930.051729888,False,False,False,False,6515779.274364973,False,False,False,False
2022-09-09 00:00:00+00:00,55.1022346519,55.3284714504,52.8308171946,53.6452696693,4801968,,,,,,,,,,,,,,48.51921530706162,49.2259889181326,,,,,,,,,,,,,,49.18472360043221,48.321679059377885,49.120319130187994,49.2479943040131,,49.18472360043221,,48.93665338653423,#000000,,48.78648427426493,,60.07637002775098,1.642567112505752,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.0605298273312134,0.9223770680185932,False,False,False,False,0.32643978692278436,0.309265794789812,False,False,False,False,-4611701,-25290616.788638785,False,False,False,False,6388830.291078679,False,False,False,False
2022-09-16 00:00:00+00:00,53.6181212535,55.9166871266,52.8217677226,55.2832240907,6853593,,,,,,,,,,,,,54.1188587009,48.76915895735511,49.382643961663625,,,,,,,,,,,,,,49.54581747255535,48.646485243463076,49.297476455528496,49.39276422372791,,49.54581747255535,,49.8790292878848,#000000,,50.27008009356838,,59.75691156134823,1.642567112505752,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.038236975551735,0.9179348399637681,False,False,False,False,0.34282824787670185,0.3260470213332569,False,False,False,False,-11465294,-24266518.80429517,False,False,False,False,6423257.158406185,False,False,False,False
2022-09-23 00:00:00+00:00,50.588192667,53.9583033538,50.1726370132,53.391884455,10553920,,,,,,,,,,,,,52.575368769251625,48.949488755276015,49.4855636989528,,,,,,,,,,,,,,49.75113725486624,48.87892964961697,49.41524325588495,49.48818533556355,,49.75113725486624,,49.79198810277317,#000000,,50.03873110725271,,56.887392658161374,1.642567112505752,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,0.9846022617920961,0.9546327391793429,False,False,False,False,0.19832871852491607,0.2621878699290865,False,False,False,False,-22019214,-24100051.781754788,False,False,False,False,6729232.1837094305,False,False,False,False
2022-09-30 00:00:00+00:00,48.5697794914,51.1864101466,48.5423802175,50.4785955715,5658499,,,,,,,,,,,,,51.80445519032364,48.965600754948284,49.48426853019204,,,,,,,,,,,,,,49.73474415553032,48.90155475371342,49.4157187842876,49.48691681576681,,49.73474415553032,,49.68475128353744,#000000,,49.851588713628914,,53.40810770113122,1.642567112505752,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,0.9594549932104856,1.0043913260072246,False,False,False,False,0.06762304429936355,0.16490545711422502,False,False,False,False,-27677713,-24365063.723847024,False,False,False,False,6649918.614545769,False,False,False,False
2022-10-07 00:00:00+00:00,47.775200549,50.7617214015,47.3824776235,49.117764969,6367095,,,,,,,,,,,,,51.11986347721767,48.95382271512304,49.46154709606186,,,,,,,,,,,,,,49.67476287015798,48.89005316110108,49.39284207280593,49.465612467862954,,49.67476287015798,,49.56550055147579,#000000,,49.65962555589994,,50.40268599852458,8.56909109450713,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,0.9269311364806291,1.0174825935852687,False,False,False,False,0.02135927758130333,0.09313236734776417,False,False,False,False,-34044808,-25082081.818376876,False,False,False,False,6628968.717172009,False,False,False,False
2022-10-14 00:00:00+00:00,48.9990347822,49.7844806333,46.8162259633,47.9030638271,6650380,,,,,,,,,,,,,50.64313622388881,48.93851983304938,49.4361719289322,,,,,,,,,,,,,48.533247126266666,49.61298307892895,48.87439602685721,49.36716154965651,49.4417478074493,,49.61298307892895,,49.35592044687863,#000000,,49.41594061398541,,49.283503272108575,7.40225273653202,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,0.9074595257654248,1.0418058037979423,False,False,False,False,-0.02361514367310693,0.03475861183732862,False,False,False,False,-27394428,-25253366.72071933,False,False,False,False,6630554.73812223,False,False,False,False
2022-10-21 00:00:00+00:00,51.7937607175,51.91705745,49.400890799,49.4282900729,7280330,,,,,,,,,,,,,50.70930149638996,49.018913956878734,49.482690743465575,,,,,,,,,,,,,49.84185721595963,49.69264650021619,48.97353219331378,49.42005163140703,49.48523543412868,,49.69264650021619,,49.578028646469946,#000000,,49.80433435146989,,50.52535513760967,7.40225273653202,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,0.9477007387462524,1.0218055390888967,False,False,False,False,0.11431265172841008,0.07453563178286934,False,False,False,False,-20114098,-24872680.148814198,False,False,False,False,6678686.239002065,False,False,False,False
2022-10-28 00:00:00+00:00,54.1592313622,54.1866306361,51.24577524,51.775494535,6893020,,,,,,,,,,,,,51.050533072599244,49.16515059258912,49.5821386123,,,,,,,,,,,,,50.9525386586548,49.86890637724213,49.149206124729204,49.530010833256334,49.57861896492404,,49.86890637724213,,49.85963790453686,#000000,,50.25529605830634,,52.84317858597625,7.40225273653202,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,0.9842448373624848,0.9544576038385144,False,False,False,False,0.23808315976535369,0.15630939577411151,False,False,False,False,-13221078,-24009598.508161295,False,False,False,False,6694562.813890801,False,False,False,False
2022-11-04 00:00:00+00:00,55.4926626908,55.6570583341,52.3782785602,54.0861666319,10738110,,,,,,,,,,,,,51.659451975057024,49.44146308122949,49.77941038520138,,,,,,,,,,,,,52.1626471624376,50.20606621152124,49.475376191459475,49.74603016972803,49.764569698528774,,50.20606621152124,,50.27937685939538,#000000,,50.875885385118835,,55.22239639105159,7.40225273653202,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.0625151398970478,0.9250926564612248,False,False,False,False,0.3200099949003669,0.2381596953372392,False,False,False,False,-2482968,-22415033.285334535,False,False,False,False,6994084.827676667,False,False,False,False
2022-11-11 00:00:00+00:00,55.4561303257,56.7758620174,54.9629433959,55.4378641431,6255158,,,,,,,,,,,,,52.03822034007847,49.62537327616112,49.91506769257964,,,,,,,,,,,,,52.7529808244714,50.43043545852523,49.68955031439881,49.89356775632609,49.89283895176655,,50.43043545852523,,50.52975432678842,#000000,,51.22779673436848,,56.89047998703725,7.40225273653202,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.140396584549758,0.83113670629842,False,False,False,False,0.34282824864140266,0.2904939719893209,False,False,False,False,-8738126,-21401929.041976422,False,False,False,False,6939349.507108025,False,False,False,False
2022-11-18 00:00:00+00:00,60.9542512835,61.4748374872,54.3875586445,55.4378641431,18498671,,,,,,,,,,,,,53.526907227639896,50.36658465372043,50.484874988669276,,,,,,,,,,,,,54.78493678704829,51.34262943970259,50.53986967400345,50.50812551282585,50.43353750459616,,51.34262943970259,,51.498433223525744,#000000,,52.548585782098556,,60.578468459809685,2.719717977314282,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.1246585035191528,0.7800853389083912,False,False,False,False,0.34282824944095713,0.316661110715139,False,False,False,False,9760545,-19093597.63145965,False,False,False,False,7795595.543618541,False,False,False,False
