date,Close,High,Low,Open,Volume,aVWAP_peak_883,aVWAP_peak_857,aVWAP_peak_841,aVWAP_peak_822,aVWAP_peak_808,aVWAP_peak_788,aVWAP_peak_755,aVWAP_peak_719,aVWAP_peak_663,aVWAP_peak_629,aVWAP_peak_611,aVWAP_peak_581,aVWAP_peak_533,aVWAP_peak_493,aVWAP_peak_473,aVWAP_peak_414,aVWAP_peak_380,aVWAP_peak_332,aVWAP_peak_274,aVWAP_peak_260,aVWAP_peak_237,aVWAP_peak_191,aVWAP_peak_165,aVWAP_peak_147,aVWAP_peak_102,aVWAP_peak_56,aVWAP_peak_23,aVWAP_peak_10,aVWAP_valley_906,aVWAP_valley_865,aVWAP_valley_844,aVWAP_valley_829,aVWAP_valley_816,aVWAP_valley_781,aVWAP_valley_751,aVWAP_valley_713,aVWAP_valley_681,aVWAP_valley_659,aVWAP_valley_642,aVWAP_valley_573,aVWAP_valley_515,aVWAP_valley_489,aVWAP_valley_488,aVWAP_valley_447,aVWAP_valley_403,aVWAP_valley_363,aVWAP_valley_330,aVWAP_valley_315,aVWAP_valley_303,aVWAP_valley_251,aVWAP_valley_215,aVWAP_valley_188,aVWAP_valley_164,aVWAP_valley_139,aVWAP_valley_115,aVWAP_valley_90,aVWAP_valley_76,aVWAP_valley_49,aVWAP_valley_48,aVWAP_valley_18,aVWAP_OB_bull_844,aVWAP_OB_bull_573,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-18 00:00:00+00:00,33.9,34.5,32.7,33.3,3892,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.699999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.699999999999996,#000000,,33.699999999999996,,61.89083465587714,0.9587579848524683,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,34400,3066.516757207639,False,False,False,False,5848.832577550322,False,False,False,False
2022-01-19 00:00:00+00:00,33.0,34.2,32.1,34.2,2943,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.441653255303585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.441653255303585,#000000,,33.441653255303585,,61.60782522399788,0.9587579848524683,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,31457,4179.869041238711,False,False,False,False,5734.878358822858,False,False,False,False
2022-01-20 00:00:00+00:00,32.1,33.6,31.8,32.4,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.22997618237496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.22997618237496,#000000,,33.22997618237496,,58.563489862824085,0.9587579848524683,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,29475,5171.834961190135,False,False,False,False,5587.706658476864,False,False,False,False
2022-01-21 00:00:00+00:00,29.4,32.1,28.5,29.7,12052,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.36464133403613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.36464133403613,#000000,,31.36464133403613,,50.99714696223308,0.9587579848524683,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,17423,5652.272805849345,False,False,False,False,5841.208358144438,False,False,False,False
2022-01-24 00:00:00+00:00,29.028,30.0,27.6,27.6,4192,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.948361677506885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.948361677506885,#000000,,30.948361677506885,,45.40565959665272,8.128075678002489,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,13231,5949.477793855253,False,False,False,False,5776.533520570146,False,False,False,False
2022-01-25 00:00:00+00:00,29.52,30.897,28.5,28.5,3469,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.789154679284962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.789154679284962,#000000,,30.789154679284962,,43.047048591713235,5.944637489179669,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,16700,6371.066899978577,False,False,False,False,5686.042009959552,False,False,False,False
2022-01-26 00:00:00+00:00,29.994,31.8,29.1,30.6,2538,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.74903138277327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.74903138277327,#000000,,30.74903138277327,,42.75048182876441,5.436166053850187,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,19238,6875.652511744122,False,False,False,False,5562.589382118002,False,False,False,False
2022-01-27 00:00:00+00:00,28.5,30.6,28.5,30.6,1821,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.663264526133357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.663264526133357,#000000,,30.663264526133357,,40.06438394004607,2.4743735160083276,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,17417,7289.038687754157,False,False,False,False,5415.860386740825,False,False,False,False
2022-01-28 00:00:00+00:00,28.68,28.68,26.403,28.41,4168,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.354827293089023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.921,,,29.13791364654451,#000000,,29.13791364654451,,38.77282370226598,0.7542667479307283,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,21585,7849.664621567719,False,False,False,False,5366.924685300008,False,False,False,False
2022-01-31 00:00:00+00:00,30.3,31.2,27.8328,27.8328,2031,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.324834747237006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.529284336183256,,,29.42705954171013,#000000,,29.42705954171013,,41.84695227542889,0.7542667479307283,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,23616,8467.952283467024,False,False,False,False,5236.10410940589,False,False,False,False
2022-02-01 00:00:00+00:00,31.5,32.997,30.3,32.4,6016,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.49478371319617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.04114757265657,,,30.26796564292637,#000000,,30.26796564292637,,46.167252843078955,0.7542667479307283,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,29632,9297.914939017337,False,False,False,False,5266.688261978208,False,False,False,False
2022-02-02 00:00:00+00:00,31.5,33.0,30.3,31.8,2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.542630705270977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.26432502805836,,,30.403477866664666,#000000,,30.403477866664666,,49.04745322151234,0.7542667479307283,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,29632,10095.33003944803,False,False,False,False,5140.190683077102,False,False,False,False
2022-02-03 00:00:00+00:00,31.2,31.5,30.453,30.6,1609,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.55940812241047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.344108200441223,,,30.451758161425847,#000000,,30.451758161425847,,50.27121448665492,0.7542667479307283,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,28023,10798.375920253991,False,False,False,False,5001.7126170740785,False,False,False,False
2022-02-04 00:00:00+00:00,31.8,34.2,29.1,31.2,13113,,,,,,,,,,,,,,,,,,,,,,,,,,,31.700000000000003,30.80116190537767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.95767052936711,,,31.152944144914926,#000000,,31.152944144914926,,52.306432920276805,-8.094310667489871,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,41136,11988.086668479325,False,False,False,False,5319.802318365291,False,False,False,False
2022-02-07 00:00:00+00:00,31.2,31.8,30.048,31.2,2147,,,,,,,,,,,,,,,,,,,,,,,,,,,31.603764875491485,30.808367475864657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.961694091566265,,,31.124608814307468,#000000,,31.124608814307468,,52.18933715566844,-7.664495666023839,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,38989,13046.946014813471,False,False,False,False,5195.378698037241,False,False,False,False
2022-02-08 00:00:00+00:00,30.921,31.2,30.291,30.3,1150,,,,,,,,,,,,,,,,,,,,,,,,,,,31.54771797684339,30.80829039960715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.956075247095274,,,31.10402787451527,#000000,,31.10402787451527,,51.44329688156829,-7.664495666023839,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,37839,14019.183425997257,False,False,False,False,5036.736396153427,False,False,False,False
2022-02-09 00:00:00+00:00,31.65,33.0,30.0,31.2,11462,,,,,,,,,,,,,,,,,,,,,,,,,,,31.548656429391503,30.919238060188448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.11172299426115,,,31.193205827947036,#000000,,31.193205827947036,,52.61081803141742,-6.081012809972137,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,49301,15402.784075958149,False,False,False,False,5288.707517872901,False,False,False,False
2022-02-10 00:00:00+00:00,31.5,33.0,31.2,32.4,3877,,,,,,,,,,,,,,,,,,,,,,,,,,,31.591560427100067,30.96647125697179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.175908946948375,,,31.244646877006744,#000000,,31.244646877006744,,52.984607564027286,-5.100644269446136,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,45424,16580.086661214693,False,False,False,False,5233.34643874063,False,False,False,False
2022-02-11 00:00:00+00:00,30.6,31.8,29.7,31.2,4543,,,,,,,,,,,,,,,,,,,,,,,,,,,31.47995569271465,30.95223685534887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.134456134363557,,,31.188882894142356,#000000,,31.188882894142356,,50.954921546727064,-5.100644269446136,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,40881,17533.063654892547,False,False,False,False,5206.274029378253,False,False,False,False
2022-02-14 00:00:00+00:00,30.9,31.2,30.0,31.2,603,,,,,,,,,,,,,,,,,,,,,,,,,,,31.467208348014644,30.950461016474215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.129490686125855,,,31.182386683538237,#000000,,31.182386683538237,,50.39081459277055,-5.100644269446136,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,41484,18472.316060583038,False,False,False,False,5025.753479206557,False,False,False,False
2022-02-15 00:00:00+00:00,31.128,31.8,30.066,30.066,1028,,,,,,,,,,,,,,,,,,,,,,,,,,,31.454489254542104,30.951024834731246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.126977626979997,,,31.177497238751116,#000000,,31.177497238751116,,50.62231966734913,-5.100644269446136,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,42512,19415.048764089588,False,False,False,False,4868.978832963163,False,False,False,False
2022-02-16 00:00:00+00:00,31.8,33.9,30.3,30.3,15600,,,,,,,,,,,,,,,,,,,,,,,,,,,31.613485716420982,31.111021828954705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.323252905401514,,,31.349253483592403,#000000,,31.349253483592403,,52.47760476188829,-3.722100741693893,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,58112,20932.576263537056,False,False,False,False,5289.803192454804,False,False,False,False
2022-02-17 00:00:00+00:00,30.3,32.4,29.4,31.8,5245,,,,,,,,,,,,,,,,,,,,,,,,,,,31.531957800163358,31.090971890403825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.27945242185093,,,31.300794037472702,#000000,,31.300794037472702,,49.895270215375774,-3.722100741693893,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,52867,22184.906606143446,False,False,False,False,5288.0462045154,False,False,False,False
2022-02-18 00:00:00+00:00,29.997,31.2,28.95,30.0,3173,,,,,,,,,,,,,,,,,,,,,,,,,,,31.45599155648117,31.06110444554858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.22927344420739,,,31.24878981541238,#000000,,31.24878981541238,,47.52741963971638,-3.722100741693893,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,49694,23263.694582373115,False,False,False,False,5205.103216103031,False,False,False,False
2022-02-22 00:00:00+00:00,28.236,30.0,27.72,29.4,1979,,,,,,,,,,,,,,,,,,,,,,,,,,,31.369178363579476,31.01879106626196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.165346338284145,,,31.18443858937519,#000000,,31.18443858937519,,42.853818060876876,-1.1637864540071519,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,47715,24222.56930463299,False,False,False,False,5078.5893644911475,False,False,False,False
2022-02-23 00:00:00+00:00,27.3,28.87503,26.7,28.35,2562,,,,,,,,,,,,,,,,,,,,,,,,,,,31.22489029541831,30.943338368391824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.055198528422412,,,31.074475730744183,#000000,,31.074475730744183,,38.48068138929213,-5.242346924771354,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,45153,25043.370508372875,False,False,False,False,4979.899585491495,False,False,False,False
2022-02-24 00:00:00+00:00,27.3,28.02,25.2,25.8,3892,,,,,,,,,,,,,,,,,,,,,,,,,,,30.982386060476877,30.80927926448862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.86496496040075,,,30.885543428455417,#000000,,30.885543428455417,,35.56525694156896,-7.88461285366823,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,45153,25831.983429613156,False,False,False,False,4937.236856648691,False,False,False,False
2022-02-25 00:00:00+00:00,27.603,28.40997,25.8,27.54,2821,,,,,,,,,,,,,,,,,,,,,,,,,,,30.839345575654068,30.727429359896348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.751124814843926,,,30.77263325013145,#000000,,30.77263325013145,,34.610870834614396,-8.751721430435069,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,47974,26700.297804922444,False,False,False,False,4854.247175995802,False,False,False,False
2022-02-28 00:00:00+00:00,27.0,28.41,26.7,27.0,3759,,,,,,,,,,,,,,,,,,,,,,,,,,,30.669877191698934,30.627033386976166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.614195434232215,,,30.63703533763577,#000000,,30.63703533763577,,33.05205687325791,-10.304397269463436,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,44215,27387.148871396075,False,False,False,False,4811.296306348907,False,False,False,False
2022-03-01 00:00:00+00:00,26.4,27.903,25.50048,27.486,3845,,,,,,,,,,,,,,,,,,,,,,,,,,,30.476258240943572,30.507549599083003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.45456908683688,,,30.479458975621153,#000000,,30.479458975621153,,31.166905338805638,-12.212733198241239,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,40370,27896.280288204074,False,False,False,False,4773.402333550911,False,False,False,False
2022-03-02 00:00:00+00:00,27.207,27.42,26.1,27.0,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,30.389839304510595,30.452679232967718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.38248626948414,,,30.408334935654153,#000000,,30.408334935654153,,32.60739663787458,-12.212733198241239,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,42376,28464.112433764698,False,False,False,False,4664.876751843032,False,False,False,False
2022-03-03 00:00:00+00:00,26.1,27.0,26.09847,26.9997,821,,,,,,,,,,,,,,,,,,,,,,,,,,,30.350663966948076,30.427541988971143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.349618573539317,,,30.375941509819512,#000000,,30.375941509819512,,31.86473517314526,-12.212733198241239,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,41555,28977.480573617064,False,False,False,False,4514.136487064874,False,False,False,False
2022-03-04 00:00:00+00:00,26.154,26.7,25.5,26.1,1071,,,,,,,,,,,,,,,,,,,,,,,,,,,30.297141609502106,30.39295611497853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.304551217159567,,,30.331549647213404,#000000,,30.331549647213404,,31.547521100087607,-12.359512362648573,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,42626,29512.71662955365,False,False,False,False,4379.11152678782,False,False,False,False
2022-03-07 00:00:00+00:00,26.256,27.0,25.5,26.1,4723,,,,,,,,,,,,,,,,,,,,,,,,,,,30.083484666741217,30.25141186113162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.12275704516313,,,30.15255119101199,#000000,,30.15255119101199,,31.697084593810345,-12.555707010715054,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,47349,30212.178722512333,False,False,False,False,4392.597349266729,False,False,False,False
2022-03-08 00:00:00+00:00,27.0,27.72,24.9,26.04,5050,,,,,,,,,,,,,,,,,,,,,,,,,,,29.89406371228961,30.120549506367645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.958775325146146,,,29.99112951460113,#000000,,29.99112951460113,,34.329589717937225,-12.555707010715054,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,52399,31082.25014515891,False,False,False,False,4418.377845373916,False,False,False,False
2022-03-09 00:00:00+00:00,26.844,27.45,26.43,26.61,2307,,,,,,,,,,,,,,,,,,,,,,,,,,,29.82288100375089,30.069623231476452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.89629295910939,,,29.929599064778913,#000000,,29.929599064778913,,35.75300652741448,-12.555707010715054,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,50092,31827.730531623267,False,False,False,False,4335.578714182781,False,False,False,False
2022-03-10 00:00:00+00:00,26.82,27.297,26.4,26.844,1051,,,,,,,,,,,,,,,,,,,,,,,,,,,29.790824139305716,30.046459507306487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.868030753872272,,,29.901771466828155,#000000,,29.901771466828155,,36.647477817439935,-12.555707010715054,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,49041,32502.760706853725,False,False,False,False,4206.771705783456,False,False,False,False
2022-03-11 00:00:00+00:00,27.0,27.3,26.4,27.15,970,,,,,,,,,,,,,,,,,,,,,,,,,,,29.76244199174072,30.02577482853502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.84292248153284,,,29.877046433936197,#000000,,29.877046433936197,,37.93636488598635,-17.11374749724169,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,50011,33189.35832619279,False,False,False,False,4079.8394820272424,False,False,False,False
2022-03-14 00:00:00+00:00,24.63,25.797,24.06,25.56,3801,,,,,,,,,,,,,,,,,,,,,,,,,,,29.579672052359182,29.89526574630169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.828999999999997,29.68204728440708,,,28.496496270766986,#000000,,28.496496270766986,,34.36177974299049,-17.11374749724169,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,46210,33699.971725165626,False,False,False,False,4068.9046003791154,False,False,False,False
2022-03-15 00:00:00+00:00,25.374,25.5,24.06,24.09,1777,,,,,,,,,,,,,,,,,,,,,,,,,,,29.501328647390203,29.838203242343106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.977999999999998,24.876467371817856,29.612527802496654,,,27.761305412809566,#000000,,27.761305412809566,,34.4493443279525,-17.11374749724169,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,47987,34260.24734378658,False,False,False,False,3979.0259885995424,False,False,False,False
