date,Close,High,Low,Open,Volume,aVWAP_peak_816,aVWAP_peak_343,aVWAP_peak_272,aVWAP_peak_170,aVWAP_peak_125,aVWAP_peak_124,aVWAP_peak_101,aVWAP_peak_40,aVWAP_peak_39,aVWAP_valley_819,aVWAP_valley_694,aVWAP_valley_201,aVWAP_valley_132,aVWAP_valley_114,aVWAP_valley_113,aVWAP_valley_90,aVWAP_valley_86,aVWAP_valley_74,aVWAP_valley_61,aVWAP_OB_bull_201,aVWAP_OB_bull_114,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-18 00:00:00+00:00,43.1602880641,43.1861670416,43.1602880641,43.177483398,675016,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,19.463854349611083,-32.26149894814509,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-990095,-99078.96183157826,False,False,False,False,509801.9020893619,False,False,False,False
2022-01-19 00:00:00+00:00,43.177483398,43.177483398,43.1602880641,43.1602880641,336859,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,23.648019664876813,-31.276802797500054,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-653236,-120810.61038720264,False,False,False,False,503019.8274976223,False,False,False,False
2022-01-20 00:00:00+00:00,43.1602880641,43.1781712113,43.1602880641,43.168885731,548568,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,24.53259154679384,-30.73834822390043,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1201804,-163202.50801907707,False,False,False,False,504806.0303408528,False,False,False,False
2022-01-21 00:00:00+00:00,43.168885731,43.177483398,43.1602880641,43.1602880641,514230,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,27.318366918425518,-28.27866504816141,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-687574,-183766.09593989758,False,False,False,False,505175.5977784664,False,False,False,False
2022-01-24 00:00:00+00:00,43.1777327303,43.1949350143,43.1691315883,43.1691315883,1411144,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,31.23107480649115,-24.762995954399294,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,723570,-148184.28825598003,False,False,False,False,540703.7704146049,False,False,False,False
2022-01-25 00:00:00+00:00,43.1863338723,43.1949350143,43.1777327303,43.1863338723,576846,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,35.657183383936655,-20.814949177760287,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1300416,-91376.43381456907,False,False,False,False,542121.1127512871,False,False,False,False
2022-01-26 00:00:00+00:00,43.1519293044,43.1863338723,43.1433281624,43.1863338723,487671,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,34.416918329321845,-20.814949177760287,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,812745,-55920.69131203695,False,False,False,False,539985.814212021,False,False,False,False
2022-01-27 00:00:00+00:00,43.1347270204,43.1552837498,43.1261258785,43.1433281624,610669,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,32.15855959370997,-20.814949177760287,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,202076,-45803.174005682566,False,False,False,False,542757.7038507652,False,False,False,False
2022-01-28 00:00:00+00:00,43.1261258785,43.1433281624,43.1261258785,43.1347270204,526335,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,30.01845738846783,-20.814949177760287,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-324259,-56723.01031918521,False,False,False,False,542113.6762487745,False,False,False,False
2022-01-31 00:00:00+00:00,43.1261258785,43.1433281624,43.1175247365,43.1261258785,943723,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,28.59172258497307,-14.390322498615987,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-324259,-67214.61775764854,False,False,False,False,557863.0614939206,False,False,False,False
2022-02-01 00:00:00+00:00,43.1261258785,43.1433281624,43.1175247365,43.1261258785,970837,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,27.640566049309896,-15.456591561637751,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-324259,-77294.78961028978,False,False,False,False,574058.1179059237,False,False,False,False
2022-02-02 00:00:00+00:00,43.1261258785,43.1433281624,43.1261258785,43.1433281624,1094600,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,27.006461692201114,-16.30953876601572,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-324259,-86979.6606059647,False,False,False,False,594471.5250468679,False,False,False,False
2022-02-03 00:00:00+00:00,43.1347270204,43.1347270204,43.1175247365,43.1261258785,449718,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,28.850987928409197,-16.30953876601572,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,125459,-78648.73273906413,False,False,False,False,588794.9162215005,False,False,False,False
2022-02-04 00:00:00+00:00,43.1089235945,43.1347270204,43.1003224525,43.1347270204,445221,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,27.563151558550594,-16.30953876601572,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-319762,-88104.15498459103,False,False,False,False,583164.5665657554,False,False,False,False
2022-02-07 00:00:00+00:00,43.1089235945,43.1175247365,43.1003224525,43.1089235945,451780,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,26.70459397864486,-17.239293124574644,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-319762,-97188.77635774433,False,False,False,False,578012.2306220003,False,False,False,False
2022-02-08 00:00:00+00:00,43.0917213105,43.1089235945,43.0917213105,43.1003224525,451877,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,24.818700012834725,-19.304997071135908,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-771639,-123637.80473587199,False,False,False,False,573065.7509897649,False,False,False,False
2022-02-09 00:00:00+00:00,43.0917213105,43.1003224525,43.0831201686,43.0831201686,483116,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,23.561437368961307,-20.74558650676453,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-771639,-149049.6163148574,False,False,False,False,569538.30977448,False,False,False,False
2022-02-10 00:00:00+00:00,43.0401144587,43.1002364411,43.0401144587,43.0831201686,1274017,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,20.169201511095206,-24.140584540868296,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2045656,-223426.33724368655,False,False,False,False,597164.9250774415,False,False,False,False
2022-02-11 00:00:00+00:00,43.0573167426,43.0659178846,43.0487156007,43.0573167426,1470748,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,21.307818023380385,-24.140584540868296,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-574908,-237209.9318615812,False,False,False,False,631423.0848783262,False,False,False,False
2022-02-14 00:00:00+00:00,43.0401144587,43.0573167426,43.0401144587,43.0401144587,400463,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,21.1652724874461,-24.140584540868296,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-975371,-266157.4247297545,False,False,False,False,622365.8266478037,False,False,False,False
2022-02-15 00:00:00+00:00,43.0487156007,43.0659178846,43.0401144587,43.0401144587,428046,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,22.63508755849398,-24.140584540868296,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-547325,-277183.6041521171,False,False,False,False,614745.4412890662,False,False,False,False
2022-02-16 00:00:00+00:00,43.0573167426,43.0745190266,43.0488016121,43.0573167426,494502,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,25.13495334183638,-24.140584540868296,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-52823,-268385.14908732823,False,False,False,False,610030.0122189068,False,False,False,False
2022-02-17 00:00:00+00:00,43.0659178846,43.0745190266,43.0573167426,43.0745190266,392217,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,28.271975338786326,-27.035897666764022,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,339394,-244550.67265253104,False,False,False,False,601488.3254652242,False,False,False,False
2022-02-18 00:00:00+00:00,43.0659178846,43.0831201686,43.0659178846,43.0745190266,408869,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,30.363323336752956,-25.028278967355085,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,339394,-221650.88156811806,False,False,False,False,593934.6264273723,False,False,False,False
2022-02-22 00:00:00+00:00,43.0401144587,43.0616259113,43.0401144587,43.0487190397,454729,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,29.610372036359493,-25.028278967355085,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-115335,-217481.63131054482,False,False,False,False,588475.58225375,False,False,False,False
2022-02-23 00:00:00+00:00,43.0401144587,43.0487190397,43.0401144587,43.0401144587,530635,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,29.108404502763854,-25.028278967355085,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-115335,-213475.8810630725,False,False,False,False,586207.3241261519,False,False,False,False
2022-02-24 00:00:00+00:00,43.0401144587,43.0659282019,43.0315098776,43.0315098776,930007,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,28.77375948036676,-25.028278967355085,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-115335,-209627.2190605991,False,False,False,False,599689.6643564989,False,False,False,False
2022-02-25 00:00:00+00:00,43.0401144587,43.0487190397,43.0229052966,43.0229052966,397987,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,28.5506627987687,-25.028278967355085,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-115335,-205929.4849797913,False,False,False,False,591779.7559503617,False,False,False,False
2022-02-28 00:00:00+00:00,43.0573236208,43.0573236208,43.0315098776,43.0315098776,353891,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,32.093252676285815,-22.651778777740276,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,238556,-188498.6816472505,False,False,False,False,582450.7851287789,False,False,False,False
2022-03-01 00:00:00+00:00,43.091741945,43.1003465261,43.0573236208,43.0745327829,643447,,,,,,,,,43.083137363966664,,,,,,,,,,,,,43.083137363966664,#000000,,43.083137363966664,,39.58624073039975,-15.637125949235617,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,882003,-146518.22354343673,False,False,False,False,584842.7935551013,False,False,False,False
2022-03-02 00:00:00+00:00,43.0401144587,43.1003465261,43.0401144587,43.1003465261,806247,,,,,,,,43.0601918145,43.07037620166562,,,,,,,,,,,,,43.06528400808281,#000000,,43.06528400808281,,39.22279681772161,-15.637125949235617,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,75756,-137801.58732604704,False,False,False,False,593525.3114549012,False,False,False,False
2022-03-03 00:00:00+00:00,43.0401144587,43.0401144587,43.0229052966,43.0315098776,241459,,,,,,,,43.05424266405963,43.06523647004352,,,,,,,,,,,,,43.05973956705158,#000000,,43.05973956705158,,38.98050087593618,-15.637125949235617,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,75756,-129426.77997992757,False,False,False,False,579718.789437062,False,False,False,False
2022-03-04 00:00:00+00:00,43.0487190397,43.0573236208,43.0315098776,43.0401144587,379472,,,,,,,,43.05201136567213,43.06168377386995,,,,,,,,,,,,,43.05684756977104,#000000,,43.05684756977104,,39.96862679750924,-15.436675526573346,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,455228,-106499.14154934218,False,False,False,False,571865.9741650204,False,False,False,False
2022-03-07 00:00:00+00:00,43.0315098776,43.0401144587,43.0143007155,43.0315098776,616138,,,,,,,,43.044964511946525,43.054106444864985,,,,,,,,,,,,,43.04953547840576,#000000,,43.04953547840576,,39.09190123214708,-15.436675526573346,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-160910,-108632.90070426994,False,False,False,False,573602.132040902,False,False,False,False
2022-03-08 00:00:00+00:00,42.9798823913,43.0229052966,42.9798823913,43.0229052966,612156,,,,,,,,43.03326734444703,43.042994383652854,,,,,,,,,,,,,43.03813086404995,#000000,,43.03813086404995,,35.19666462460424,-15.436675526573346,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-773066,-134689.10067665152,False,False,False,False,575114.0484314549,False,False,False,False
2022-03-09 00:00:00+00:00,42.9755801007,42.9927892629,42.9540686481,42.9798823913,744257,,,,,,,,43.020324703562565,43.030320958461935,,,,,,,,,,,,,43.02532283101225,#000000,,43.02532283101225,,32.38238598468246,-12.077991709131624,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1517323,-188910.03790501814,False,False,False,False,581747.1053557117,False,False,False,False
2022-03-10 00:00:00+00:00,42.9626732291,42.9884869723,42.9540686481,42.9884869723,505667,,,,,,,,43.01360278692987,43.023438653982346,,,,,,,,,,,,,43.01852072045611,#000000,,43.01852072045611,,29.856701684172947,-14.441166365135622,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2022990,-260834.74230089976,False,False,False,False,578763.5718123504,False,False,False,False
2022-03-11 00:00:00+00:00,42.9626732291,42.9712778102,42.945464067,42.945464067,269632,,,,,,,,43.01012841613966,43.01987784691442,,,,,,,,,,,,,43.01500313152704,#000000,,43.01500313152704,,28.17291215049994,-16.030178738726264,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2022990,-329938.87005380564,False,False,False,False,566640.7650746113,False,False,False,False
2022-03-14 00:00:00+00:00,42.9282549049,42.9497663576,42.9196503238,42.936859486,358972,,,,,,,,43.00398684220067,43.01382357559045,,,,,,,,,,,,,43.008905208895555,#000000,,43.008905208895555,,25.47703886954559,-18.59660369373204,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2381962,-410410.3653458133,False,False,False,False,558496.8919344305,False,False,False,False
2022-03-15 00:00:00+00:00,42.9282549049,42.936859486,42.9196503238,42.9282549049,289941,,,,,,,,42.99943500509634,43.009285784244994,,,,,,,,,,,,,43.00436039467067,#000000,,43.00436039467067,,23.679790015576028,-20.31880817898214,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-2381962,-487726.1157244088,False,False,False,False,547965.2883291587,False,False,False,False
2022-03-16 00:00:00+00:00,42.9024411617,42.9540686481,42.8938365807,42.9540686481,460650,,,,,,,,42.99223027594391,43.00209760356006,,,,,,,,,,,,,42.997163939751985,#000000,,42.997163939751985,,21.495744405316223,-22.43544144914961,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.7170210822475389,1.1771800327621458,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-2842612,-580074.581774432,False,False,False,False,544541.159375074,False,False,False,False
2022-03-17 00:00:00+00:00,42.9196503238,42.9196503238,42.8852319996,42.8852319996,549884,,,,,,,,42.984308526400696,42.99412511867292,,,,,,,,,,,,,42.989216822536804,#000000,,42.989216822536804,,22.73200787780548,-22.43544144914961,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.720694978217401,1.1943680743500058,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-2292728,-647237.4609205327,False,False,False,False,544750.6825368358,False,False,False,False
2022-03-18 00:00:00+00:00,42.9196503238,42.936859486,42.9196503238,42.9196503238,661754,,,,,,,,42.97830631390228,42.98775397296563,,,,,,,,,,,,,42.98303014343395,#000000,,42.98303014343395,,23.556183526131644,-22.43544144914961,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.7466794977783635,1.181375243336503,False,False,False,False,-0.28220107997696514,-0.31251466719617954,False,False,False,False,-2292728,-711766.5016687472,False,False,False,False,549339.0479275481,False,False,False,False
2022-03-21 00:00:00+00:00,42.9053667193,42.9225839612,42.8881494774,42.9139753402,414563,,,,,,,,42.97393083028809,42.98323270920347,,,,,,,,,,,,,42.97858176974578,#000000,,42.97858176974578,,23.356602977201064,-22.43544144914961,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.7375923470368514,1.1909061796381357,False,False,False,False,-0.3357434800320135,-0.3241290736140965,False,False,False,False,-2707291,-790022.3643484041,False,False,False,False,544053.712714703,False,False,False,False
2022-03-22 00:00:00+00:00,42.9053667193,42.9053667193,42.8881494774,42.9053667193,836580,,,,,,,,42.96590739162442,42.97489713076832,,,,,,,,,,,,,42.97040226119637,#000000,,42.97040226119637,,23.22354927791401,-22.43544144914961,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.7392777986368366,1.19610301165969,False,False,False,False,-0.34282825441539394,-0.33347866401474524,False,False,False,False,-2707291,-865209.3696680747,False,False,False,False,555525.3318239304,False,False,False,False
2022-03-23 00:00:00+00:00,42.9225839612,42.9225839612,42.8967580984,42.8967580984,296738,,,,,,,,42.963991677759765,42.97281624539745,,,,,,,,,,,,,42.96840396157861,#000000,,42.96840396157861,,26.089944278062056,-22.43544144914961,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.7536834746521961,1.1821021479518785,False,False,False,False,-0.3119341952196279,-0.32270642961718654,False,False,False,False,-2410553,-925811.0806614835,False,False,False,False,545376.8090073058,False,False,False,False
2022-03-24 00:00:00+00:00,42.9053667193,42.9225839612,42.9053667193,42.9053667193,286062,,,,,,,,42.96217555199636,42.970849033122185,,,,,,,,,,,,,42.96651229255927,#000000,,42.96651229255927,,26.80905506281176,-22.43544144914961,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.7649305276642151,1.1832658019147917,False,False,False,False,-0.30176563447022337,-0.312236032043705,False,False,False,False,-2696615,-995254.3716159351,False,False,False,False,535207.6008109408,False,False,False,False
2022-03-25 00:00:00+00:00,42.8967580984,42.9057110641,42.8795408565,42.9053667193,375936,,,,,,,,42.95923182687667,42.967759146746324,,,,,,,,,,,,,42.963495486811496,#000000,,42.963495486811496,,26.740473958471238,-22.43544144914961,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.7410122603298133,1.1945374528651653,False,False,False,False,-0.34282825441539394,-0.3275321432295495,False,False,False,False,-3072551,-1076716.9844937415,False,False,False,False,528961.6556811001,False,False,False,False
2022-03-28 00:00:00+00:00,42.8709322356,42.8967580984,42.8709322356,42.8795408565,659018,,,,,,,,42.953624023640096,42.961950382481966,,,,,,,,,,,,,42.95778720306103,#000000,,42.95778720306103,,25.266032443678203,-22.43544144914961,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.736324682225007,1.199887400947929,False,False,False,False,-0.34282825441539394,-0.33518019882247174,False,False,False,False,-3731569,-1180828.8282390852,False,False,False,False,534061.9044779197,False,False,False,False
2022-03-29 00:00:00+00:00,42.8795408565,42.8924537879,42.8709322356,42.8709322356,719753,,,,,,,,42.948439142228345,42.95651786454559,,,,,,,,,,,,,42.95247850338697,#000000,,42.95247850338697,,25.727451510191802,-22.43544144914961,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.7434644356189654,1.196105700090194,False,False,False,False,-0.34282825441539394,-0.3390042266189328,False,False,False,False,-3011816,-1252632.246739513,False,False,False,False,541343.9082238836,False,False,False,False
2022-03-30 00:00:00+00:00,42.8967580984,42.9053667193,42.8881494774,42.8881494774,335222,,,,,,,,42.946776526589076,42.95470716255939,,,,,,,,,,,,,42.95074184457423,#000000,,42.95074184457423,,28.707502048741706,-25.705599662818056,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.7686771784526262,1.1677897560200547,False,False,False,False,-0.3066229060720508,-0.3228135663454918,False,False,False,False,-2676594,-1308473.8841222771,False,False,False,False,533260.6961366725,False,False,False,False
2022-03-31 00:00:00+00:00,42.8967580984,42.9139753402,42.8451063728,42.8451063728,449181,,,,,,,,42.94423513521213,42.95199838772901,,,,,,,,,,42.88527993713333,,,42.92717115335816,#000000,,42.92717115335816,,30.694202407774974,-23.7411356254797,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.7467146888082657,1.14944925724927,False,False,False,False,-0.34282825441539394,-0.33282091038044287,False,False,False,False,-2676594,-1362125.653372384,False,False,False,False,529963.4531509207,False,False,False,False
2022-04-01 00:00:00+00:00,42.8623236146,42.8967580984,42.8623236146,42.8709322356,547227,,,,,,,,42.94085905624311,42.94845017434253,,,,,,,,,,42.87897613411743,,,42.92276178823436,#000000,,42.92276178823436,,29.601398322008713,-23.7411356254797,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.7616639798973923,1.160224382947717,False,False,False,False,-0.34282825441539394,-0.3378245823979184,False,False,False,False,-3223821,-1435133.3140244472,False,False,False,False,530640.4549881394,False,False,False,False
