date,Close,High,Low,Open,Volume,aVWAP_peak_890,aVWAP_peak_852,aVWAP_peak_815,aVWAP_peak_785,aVWAP_peak_771,aVWAP_peak_756,aVWAP_peak_735,aVWAP_peak_701,aVWAP_peak_689,aVWAP_peak_646,aVWAP_peak_606,aVWAP_peak_568,aVWAP_peak_521,aVWAP_peak_498,aVWAP_peak_428,aVWAP_peak_389,aVWAP_peak_365,aVWAP_peak_332,aVWAP_peak_277,aVWAP_peak_225,aVWAP_peak_173,aVWAP_peak_155,aVWAP_peak_128,aVWAP_peak_106,aVWAP_peak_75,aVWAP_peak_54,aVWAP_peak_26,aVWAP_peak_10,aVWAP_valley_897,aVWAP_valley_869,aVWAP_valley_817,aVWAP_valley_800,aVWAP_valley_773,aVWAP_valley_760,aVWAP_valley_746,aVWAP_valley_722,aVWAP_valley_711,aVWAP_valley_696,aVWAP_valley_649,aVWAP_valley_615,aVWAP_valley_603,aVWAP_valley_574,aVWAP_valley_530,aVWAP_valley_511,aVWAP_valley_457,aVWAP_valley_440,aVWAP_valley_422,aVWAP_valley_411,aVWAP_valley_350,aVWAP_valley_335,aVWAP_valley_307,aVWAP_valley_245,aVWAP_valley_196,aVWAP_valley_167,aVWAP_valley_133,aVWAP_valley_118,aVWAP_valley_90,aVWAP_valley_44,aVWAP_OB_bull_817,aVWAP_OB_bull_615,aVWAP_OB_bull_574,aVWAP_OB_bull_530,aVWAP_OB_bull_457,aVWAP_OB_bear_735,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-02-07 00:00:00+00:00,99.9370141486,100.7274764074,99.7719725781,100.2670972897,1482920,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.03506467833915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.03506467833915,#000000,,99.03506467833915,,63.12447189569421,4.744734677476025,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2610902,1786051.8134998933,False,False,False,False,1704371.0496552764,False,False,False,False
2022-02-08 00:00:00+00:00,100.7882811966,100.9750387632,99.9152981525,100.0499373285,1555580,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.10627119779146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.10627119779146,#000000,,99.10627119779146,,64.53837741423229,6.5992000055113635,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1055322,1674625.389441074,False,False,False,False,1698536.10653154,False,False,False,False
2022-02-09 00:00:00+00:00,100.3973932664,101.4918794709,100.1281149145,101.3094651035,1182679,,,,,,,,,,,,,,,,,,,,,,,,,,,100.6724625506,99.1599822667376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.9162224086688,#000000,,99.9162224086688,,64.18909530207105,6.747288068618701,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2238001,1521189.0604433848,False,False,False,False,1678306.4160793228,False,False,False,False
2022-02-10 00:00:00+00:00,99.4245166402,100.892517978,99.2247294759,99.789345375,1187464,,,,,,,,,,,,,,,,,,,,,,,,,,,100.25902563247303,99.18285927212305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.72094245229803,#000000,,99.72094245229803,,61.07641993739538,6.747288068618701,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3425465,1327202.626700507,False,False,False,False,1659057.6938801336,False,False,False,False
2022-02-11 00:00:00+00:00,99.6243038045,100.7882811966,99.1726110852,99.4418894371,1553514,,,,,,,,,,,,,,,,,,,,,,,,,,,100.10172310183177,99.21118891216233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.65645600699705,#000000,,99.65645600699705,,59.45010837291366,6.747288068618701,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-1871951,1201745.6217318596,False,False,False,False,1654918.7254926774,False,False,False,False
2022-02-14 00:00:00+00:00,98.9380783271,99.3897710464,98.199734459,99.3550254526,1415234,,,,,,,,,,,,,,,,,,,,,,,,,,,99.76793546695347,99.19768719850039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.48281133272693,#000000,,99.48281133272693,,56.46897011758083,13.223997146315398,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-3287185,1025709.1267619829,False,False,False,False,1645519.3244929644,False,False,False,False
2022-02-15 00:00:00+00:00,98.9467647255,99.6764221952,98.6340543814,99.5548126169,1025498,,,,,,,,,,,,,,,,,,,,,,,,,,,99.65801402669958,99.19479332897046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.42640367783503,#000000,,99.42640367783503,,54.504773836855406,11.147151689601465,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-2261687,896791.6315948464,False,False,False,False,1621204.7627481425,False,False,False,False
2022-02-16 00:00:00+00:00,99.3029070619,99.8762093595,98.8077823504,99.03362871,963568,,,,,,,,,,,,,,,,,,,,,,,,,,,99.61474686491124,99.19797519922069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.40636103206597,#000000,,99.40636103206597,,54.1790060211202,10.585792101498122,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-1298119,810716.7048656368,False,False,False,False,1595415.085777627,False,False,False,False
2022-02-17 00:00:00+00:00,96.7143603243,98.8077823504,96.6969875274,98.781723155,1113402,,,,,,,,,,,,,,,,,,,,,,,,,,,99.32346631157145,99.15019066693094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.2368284892512,#000000,,99.2368284892512,,48.19637590274325,4.760142815497538,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2411521,684354.4419297294,False,False,False,False,1576512.6118255632,False,False,False,False
2022-02-18 00:00:00+00:00,96.0020756515,97.1573666452,95.7675428934,96.6709283321,1280974,,,,,,,,,,,,,,,,,,,,,,,,,,,98.92629216698107,99.06560244606534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.9959473065232,#000000,,98.9959473065232,,43.131979402017656,0.04446696473949885,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3692495,512713.28734424984,False,False,False,False,1564922.8623422077,False,False,False,False
2022-02-22 00:00:00+00:00,96.8794018948,97.1313074498,95.7154245027,95.8544068779,2080100,,,,,,,,,,,,,,,,,,,,,,,,,,,98.51195923540548,98.95076411343373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.73136167441962,#000000,,98.73136167441962,,42.16108697483352,-0.7953641855552078,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1612395,429375.7074483969,False,False,False,False,1585125.8873483958,False,False,False,False
2022-02-23 00:00:00+00:00,95.4722053462,97.4266449971,95.333222971,97.0705026607,1572044,,,,,,,,,,,,,,,,,,,,,,,,,,,98.22579472790147,98.85399257969935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.53989365380042,#000000,,98.53989365380042,,39.37296235189055,-3.455784448735592,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3184439,287657.48362689116,False,False,False,False,1584612.8721582626,False,False,False,False
2022-02-24 00:00:00+00:00,93.3614105232,93.8478488363,91.6083215884,92.1018827482,2299471,,,,,,,,,,,,,,,,,,,,,,,,,,,97.450215667105,98.57629648312727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.01325607511613,#000000,,98.01325607511613,,35.16489407003029,-7.423698268366081,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5483910,61321.503876817005,False,False,False,False,1612646.5242304876,False,False,False,False
2022-02-25 00:00:00+00:00,95.9760164562,96.3234723941,93.9347128208,94.5080151184,1802815,,,,,,,,,,,,,,,,,,,,,,,,,,,97.23990175126922,98.46393596683997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.85191885905459,#000000,,97.85191885905459,,37.76234054174125,-7.423698268366081,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3681095,-85439.92764776404,False,False,False,False,1620104.1115155667,False,False,False,False
2022-02-28 00:00:00+00:00,95.915211667,96.2713540034,94.2734823603,94.6643702905,2782911,,,,,,,,,,,,,,,,,,,,,,,,,,,96.99907592912261,98.30925140452605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.65416366682433,#000000,,97.65416366682433,,39.41337522518596,-7.423698268366081,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6464006,-335579.77362236154,False,False,False,False,1665704.3816522113,False,False,False,False
2022-03-01 00:00:00+00:00,93.6393752736,96.0541940422,93.2919193356,95.7327972996,1601497,,,,,,,,,,,,,,,,,,,,,,,,,,,96.80343565912008,98.19368574678705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.49856070295357,#000000,,97.49856070295357,,37.83525721261337,-7.423698268366081,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8065503,-638714.0177940336,False,False,False,False,1663186.4451168305,False,False,False,False
2022-03-02 00:00:00+00:00,94.6730566889,95.7414836981,94.403778337,94.4645831262,1681247,,,,,,,,,,,,,,,,,,,,,,,,,,,96.67032113260888,98.09744013845899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.38388063553393,#000000,,97.38388063553393,,38.65399567505469,-7.423698268366081,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6384256,-864029.3896452481,False,False,False,False,1663894.7021710724,False,False,False,False
2022-03-03 00:00:00+00:00,95.2376725881,96.5319459569,94.577506306,94.7078022827,1378216,,,,,,,,,,,,,,,,,,,,,,,,,,,96.60277923263615,98.03475047936543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.3187648560008,#000000,,97.3187648560008,,40.17686334847242,-7.423698268366081,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5006040,-1026461.1782866109,False,False,False,False,1652691.6158114227,False,False,False,False
2022-03-04 00:00:00+00:00,94.4211511339,94.6904294858,93.1963689527,93.8739080317,1464626,,,,,,,,,,,,,,,,,,,,,,,,,,,96.46399892551632,97.93826606426859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.20113249489245,#000000,,97.20113249489245,,40.14849611646114,-7.423698268366081,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6470666,-1239959.4065890969,False,False,False,False,1645316.4936227393,False,False,False,False
2022-03-07 00:00:00+00:00,92.4232794908,94.2126775712,92.1192555451,94.073695196,1790516,,,,,,,,,,,,,,,,,,,,,,,,,,,96.23868324720758,97.79206866781404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0153759575108,#000000,,97.0153759575108,,37.94924923186967,-7.423698268366081,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8261182,-1515301.469075799,False,False,False,False,1651010.5919120437,False,False,False,False
2022-03-08 00:00:00+00:00,91.2245565049,93.0139545853,90.5817630197,92.2929835141,2051073,,,,,,,,,,,,,,,,,,,,,,,,,,,95.92437934019338,97.59237704166522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.60675803663332,,,,,,,95.04117147283064,#000000,,95.04117147283064,,35.395907644935406,-8.105532090075052,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10312255,-1860280.0389159638,False,False,False,False,1666699.313797846,False,False,False,False
2022-03-09 00:00:00+00:00,93.4917064999,94.1344999851,92.6751850458,92.6751850458,1166018,,,,,,,,,,,,,,,,,,,,,,,,,,,95.83187222280138,97.51742751454461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.26895892690791,,,,,,,95.20608622141795,#000000,,95.20608622141795,,37.602626595468976,-8.105532090075052,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9146237,-2146003.8413114166,False,False,False,False,1647064.7524724402,False,False,False,False
2022-03-10 00:00:00+00:00,94.0563223991,94.2734823603,92.9444633977,93.0921321713,902361,,,,,,,,,,,,,,,,,,,,,,,,,,,95.77392865433767,97.46571510210286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.59515116071137,,,,,,,95.27826497238397,#000000,,95.27826497238397,,39.92523726989195,-8.105532090075052,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8243876,-2385136.0828286163,False,False,False,False,1617860.683748031,False,False,False,False
2022-03-11 00:00:00+00:00,94.1431863836,95.4461461508,94.1084407898,94.6817430874,633125,,,,,,,,,,,,,,,,,,,,,,,,,,,95.7507019333621,97.43799545299179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.85769205869913,,,,,,,95.34879648168435,#000000,,95.34879648168435,,41.61037124364112,-8.105532090075052,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7610751,-2590062.1580118076,False,False,False,False,1579243.5981108532,False,False,False,False
