date,Close,High,Low,Open,Volume,aVWAP_peak_33,aVWAP_peak_24,aVWAP_peak_16,aVWAP_peak_15,aVWAP_valley_36,aVWAP_valley_27,aVWAP_valley_26,aVWAP_valley_21,aVWAP_valley_4,aVWAP_OB_bull_21,aVWAP_OB_bear_1,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,9.75,9.75,9.725,9.74,610404,,,,,,,,,9.71967405837202,,9.71800121931001,9.71967405837202,#000000,,9.71967405837202,,59.9855373414865,-5.739058629232375,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,704677,32634.795605031748,False,False,False,False,83916.41873336468,False,False,False,False
2022-03-18 00:00:00+00:00,9.7451,9.76,9.74,9.7401,160572,,,,,,,,,9.723448653669116,,9.72134222291353,9.723448653669116,#000000,,9.723448653669116,,61.331280866894794,-5.739058629232375,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,544105,70521.47741206644,False,False,False,False,89594.60993830064,False,False,False,False
2022-03-25 00:00:00+00:00,9.75,9.755,9.7451,9.7451,518,,,,,,,,,9.723459931029796,,9.721352402975887,9.723459931029796,#000000,,9.723459931029796,,62.57546782935184,-5.739058629232375,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,544623,105640.10871487633,False,False,False,False,82996.34253546355,False,False,False,False
2022-04-01 00:00:00+00:00,9.74,9.7501,9.72,9.75,13852,,,,,,,,,9.723608439146563,,9.7214966560001,9.723608439146563,#000000,,9.723608439146563,,62.37960737258225,-5.739058629232375,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,530771,137131.2858471077,False,False,False,False,77874.53938468847,False,False,False,False
2022-04-08 00:00:00+00:00,9.77,9.77,9.74,9.74,93826,,,,,,,,,9.726178060709595,,9.723801222088259,9.726178060709595,#000000,,9.726178060709595,,63.94544791265537,-5.739058629232375,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,624597,173239.85726584046,False,False,False,False,79056.12905989673,False,False,False,False
2022-04-15 00:00:00+00:00,9.79,9.8,9.75,9.75,14688,,,,9.78,,,,,9.726766488347737,,9.72432290516163,9.753383244173868,#000000,,9.753383244173868,,65.98802190029583,-5.739058629232375,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,639285,207761.71969059302,False,False,False,False,74288.11949990438,False,False,False,False
2022-04-22 00:00:00+00:00,9.77,9.8,9.76,9.772,198282,,,9.776666666666667,9.776896558200686,,,,,9.733184049605807,,9.73015187229486,9.762249091491054,#000000,,9.762249091491054,,65.46998837047076,-5.739058629232375,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,441003,225038.8515653639,False,False,False,False,83472.85138880037,False,False,False,False
2022-04-29 00:00:00+00:00,9.79,9.79,9.77,9.78,35254,,,9.77767304969398,9.777810740836234,,,,,9.734305135692525,,9.731184389517136,9.76326297540758,#000000,,9.76326297540758,,66.06656080128518,-5.739058629232375,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,476257,243647.60330126286,False,False,False,False,79901.0846192596,False,False,False,False
2022-05-06 00:00:00+00:00,9.79,9.79,9.77,9.79,14981,,,9.778014260593842,9.778125073611823,,,,,9.734766502553407,,9.731611113059264,9.763635278919692,#000000,,9.763635278919692,,66.49268396615263,-5.099849015132229,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,476257,260877.9289826508,False,False,False,False,75092.18946227741,False,False,False,False
2022-05-13 00:00:00+00:00,9.74,9.79,9.74,9.78,15387,,,9.776769582878623,9.776939897771653,,,,,9.734976147101769,,9.731819938518159,9.762895209250681,#000000,,9.762895209250681,,62.681292960842434,-5.099849015132229,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,460870,275692.1564654174,False,False,False,False,70669.58283544205,False,False,False,False
2022-05-20 00:00:00+00:00,9.73,9.75,9.73,9.74,189369,,,9.760015332922984,9.760642596284734,,,,,9.73515432031016,,9.732270833662893,9.75193741650596,#000000,,9.75193741650596,,59.295296242493876,-5.099849015132229,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,271501,275381.70043094206,False,False,False,False,79462.13225503893,False,False,False,False
2022-05-27 00:00:00+00:00,9.75,9.77,9.725,9.74,182806,,,9.756657983258892,9.757184819349066,,,,9.748333333333333,9.736371364699352,9.748333333333333,9.733594480539727,9.74963687516016,#000000,,9.74963687516016,,58.079498174923884,-5.099849015132229,False,False,True,False,False,,1.0,9.77,9.725,0.0,0,,,False,False,False,False,,,False,False,False,False,454307,288635.42632494634,False,False,False,False,87117.2335694805,False,False,False,False
2022-06-03 00:00:00+00:00,9.75,9.75,9.75,9.75,46811,,,9.756201589323805,9.756702681755064,,,,9.748673109279075,9.736686199724991,9.748673109279075,9.733933510038403,9.749565895020734,#000000,,9.749565895020734,,57.21107098380246,-5.099849015132229,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,454307,300907.39474532066,False,False,False,False,84131.58663840785,False,False,False,False
2022-06-10 00:00:00+00:00,9.78,9.78,9.75,9.75,715543,,,9.763261889081088,9.763435865246736,,,,9.764818849013219,9.74537995384719,9.764818849013219,9.742591553178643,9.759224139297059,#000000,,9.759224139297059,,58.24122621521098,-5.099849015132229,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1169850,365273.5136530747,False,False,False,False,130902.80244297023,False,False,False,False
2022-06-17 00:00:00+00:00,9.76,9.78,9.75,9.78,41542,,9.763333333333334,9.763263950184319,9.763432937159099,,,,9.764756306024175,9.745647901834943,9.764756306024175,9.742876656719343,9.760086885707173,#000000,,9.76369663167523,,57.516420925256135,-5.099849015132229,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1128308,421794.5867158099,False,False,False,False,124283.48374349096,False,False,False,False
2022-06-24 00:00:00+00:00,9.7712,9.7712,9.75,9.76,523,,9.763343279844685,9.763264265830289,9.763433188884445,,,,9.764755975993314,9.745651374529404,9.764755975993314,9.742880334544584,9.760089617016428,#000000,,9.763699177638184,,57.606362560000214,-5.099849015132229,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.21693991179447653,0.21693991179447653,False,False,False,False,1128831,474167.65436649066,False,False,False,False,115116.04050323238,False,False,False,False
2022-07-01 00:00:00+00:00,9.75,9.7712,9.75,9.7712,215,,9.763311362346263,9.763263340952244,9.763432248386069,,,9.757066666666667,9.764754301763482,9.745652256039406,9.764754301763482,9.742881343499425,9.759580029359022,#000000,,9.762098917932164,,56.2044238150263,-5.099849015132229,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,1.022273936170214,0.9212101063829792,False,False,False,False,0.21693991179447653,0.21693991179447653,False,False,False,False,1128616,522645.3095986025,False,False,False,False,106604.85231780776,False,False,False,False
2022-07-08 00:00:00+00:00,9.76,9.77,9.75,9.77,151931,,9.760720888106237,9.762952033055305,9.763107819500473,,9.760000000000002,9.759995854858712,9.764120332826913,9.746394687995517,9.764120332826913,9.743700530427729,9.759613088049022,#000000,,9.761209268947965,,55.78308974866215,-5.099849015132229,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,1.0235804786485232,0.9414594087282974,False,False,False,False,0.2131708330084225,0.2150553724014495,False,False,False,False,1280547,578786.1755542615,False,False,False,False,109962.34473871089,False,False,False,False
2022-07-15 00:00:00+00:00,9.79,9.8,9.76,9.77,103250,,9.768569765672364,9.764192894367218,9.764328622889753,,9.769441011151564,9.769430594057857,9.765716750642392,9.747649526628406,9.765716750642392,9.74494881358676,9.764189880772793,#000000,,9.768289530381045,,57.050227843690976,-4.157578607217069,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,1.0594729344729352,0.9051519468186129,False,False,False,False,0.3428275810910518,0.2789414767462507,False,False,False,False,1383797,638416.6069946866,False,False,False,False,109465.13401732489,False,False,False,False
2022-07-22 00:00:00+00:00,9.79,9.79,9.79,9.79,6024,,9.768995143307468,9.764284239546205,9.764418710175777,,9.769915149658953,9.769904582663914,9.765833903471362,9.747733298876893,9.765833903471362,9.74503144822457,9.76444071824294,#000000,,9.768662194775425,,57.95532648299728,-2.5270215630838635,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,1.170645330535151,0.9083158447009457,False,False,False,False,0.3428276372013555,0.31088455697380313,False,False,False,False,1383797,693629.9694395247,False,False,False,False,101802.82779381934,False,False,False,False
2022-07-29 00:00:00+00:00,9.82,9.83,9.79,9.79,7760,,9.77010058871093,9.764506866829114,9.764638835993441,,9.771167822331284,9.771156559427398,9.766127276687586,9.747900030318403,9.766127276687586,9.74519245360509,9.76508542575688,#000000,,9.7696380617893,,59.990438575374355,0.11601111615695459,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,1.1800941306755246,0.8478682170542637,False,False,False,False,0.3428277253747111,0.3268561411742571,False,False,False,False,1391557,745328.2679995599,False,False,False,False,94836.69240168457,False,False,False,False
2022-08-05 00:00:00+00:00,9.83,9.83,9.81,9.81,369649,,9.798999992754624,9.774964646926627,9.774999966284865,,9.8013627898334,9.801347881827532,9.779131864255431,9.756046531728408,9.779131864255431,9.753080988291563,9.783836239087268,#000000,,9.795210632167747,,61.861234440017995,2.5042249603207267,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,1.1939368770764127,0.7786544850498329,False,False,False,False,0.3428277057806299,0.33484192347744346,False,False,False,False,1761206,820578.4703699629,False,False,False,False,115193.15963118941,False,False,False,False
2022-08-12 00:00:00+00:00,9.83,9.8499,9.82,9.8499,8885,,9.799441808994862,9.775212854298317,9.77524629078891,,9.80180103315475,9.801786184180056,9.779426238471283,9.756246549231644,9.779426238471283,9.753275171062537,9.784165851302832,#000000,,9.795613816200238,,63.19751720047773,4.309781171008183,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.1939637269832488,0.778762287138307,False,False,False,False,0.34282774344127975,0.3388348334593616,False,False,False,False,1761206,890254.5836758915,False,False,False,False,107318.4811399902,False,False,False,False
2022-08-19 00:00:00+00:00,9.85,9.85,9.81,9.83,170769,9.836666666666666,9.806828789988087,9.779858491461415,9.77985940561269,,9.809077340390516,9.80906367817047,9.784839567028556,9.760058745871563,9.784839567028556,9.756982466590596,9.795781585648745,#000000,,9.815409118803935,,64.98932176260115,6.501754781931545,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.1617944227401333,0.7845884413309973,False,False,False,False,0.3159050081151296,0.3273699207872456,False,False,False,False,1931975,967419.0589591587,False,False,False,False,112018.519574065,False,False,False,False
2022-08-26 00:00:00+00:00,9.83,9.84,9.765,9.84,213656,9.822772148880363,9.807791029357553,9.782606977179963,9.782591582617203,,9.809613450699858,9.80960250492747,9.78767797100143,9.76294816518217,9.78767797100143,9.759863811193739,9.795700478730751,#000000,,9.812444783466312,,64.56646839967804,6.501754781931545,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.0816505706760333,0.8244073748902553,False,False,False,False,0.14468501575385342,0.2360274682705495,False,False,False,False,1718319,1023041.2768140358,False,False,False,False,119547.22182783796,False,False,False,False
2022-09-02 00:00:00+00:00,9.82,9.82,9.8,9.8,7058,9.822601977608223,9.807827207066063,9.7826944341542,9.782678568166958,,9.809638720561729,9.809627843902552,9.787767328276145,9.763041181894177,9.787767328276145,9.759956718725931,9.795734657703756,#000000,,9.812423937284642,,63.4671545419403,6.501754781931545,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.117294408966509,0.8827055910334936,False,False,False,False,0.16669160340545372,0.2013595358380016,False,False,False,False,1711261,1074020.5155685518,False,False,False,False,111214.68687762774,False,False,False,False
2022-09-09 00:00:00+00:00,9.83,9.83,9.76,9.82,218523,9.816893456785671,9.807632094205324,9.784635894838742,9.78461079554544,9.806666666666668,9.809122251733923,9.809113353131064,9.789606990327156,9.765399890615091,9.789606990327156,9.762341301716747,9.797075710427675,#000000,,9.810448932079332,,63.186521770658075,6.501754781931545,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.0184660839591293,0.8768927736058104,False,False,False,False,0.06616204044793514,0.13376078814296838,False,False,False,False,1929784,1137410.4033042146,False,False,False,False,119163.45081261828,False,False,False,False
2022-09-16 00:00:00+00:00,9.82,9.82,9.78,9.82,25411,9.816484476598308,9.807613581865123,9.784841438230634,9.78481546934364,9.806666666666667,9.809073613419221,9.8090648991932,9.789797931058683,9.765657722861796,9.789797931058683,9.76260288466518,9.79711286658192,#000000,,9.810322413969349,,62.16560064714055,6.501754781931545,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.0118722545411372,0.8931497091297634,False,False,False,False,0.09942499558433439,0.11659289186365138,False,False,False,False,1904373,1194222.4475039025,False,False,False,False,112218.8248264984,False,False,False,False
2022-09-23 00:00:00+00:00,9.82,9.82,9.8,9.82,23509,9.816372050882801,9.807713281678847,9.785085261424799,9.785058216882598,9.807252685618993,9.809150266694735,9.80914169664177,9.7900391369588,9.765931717608934,9.7900391369588,9.76287835417833,9.797304923821365,#000000,,9.810479174959575,,61.43637127319947,6.501754781931545,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.0292116377287668,0.888549976536838,False,False,False,False,0.16669160340545372,0.14164224763455255,False,False,False,False,1904373,1246826.1921332432,False,False,False,False,105647.72669120222,False,False,False,False
2022-09-30 00:00:00+00:00,9.82,9.84,9.8,9.8,289705,9.8174800001265,9.80988582928978,9.788416014558539,9.788375505574088,9.813881015457293,9.811119543625312,9.811112263639753,9.793398756333291,9.769507681477775,9.793398756333291,9.766460946278162,9.800352956675816,#000000,,9.813398205712215,,60.91549314895583,6.501754781931545,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.057984460164677,0.8609532645251072,False,False,False,False,0.23005607609930084,0.18584916186692668,False,False,False,False,1904373,1295533.3630863363,False,False,False,False,119281.59878815021,False,False,False,False
2022-10-07 00:00:00+00:00,9.84,9.84,9.82,9.82,8424,9.817619541196693,9.810005769595884,9.788540267536476,9.78849927364945,9.814170751027278,9.811236167288024,9.811228909892952,9.793528544008975,9.76963019210525,9.793528544008975,9.766582681018408,9.80049549070011,#000000,,9.813563842351238,,61.71544344007545,6.501754781931545,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.0586647893934071,0.8826704212131877,False,False,False,False,0.30468237444298046,0.24526576815495357,False,False,False,False,1912797,1341256.5954503114,False,False,False,False,111069.92480384279,False,False,False,False
2022-10-14 00:00:00+00:00,9.85,9.87,9.83,9.83,68474,9.81978156639159,9.811602313734133,9.78989182301932,9.789845380828524,9.818040142197885,9.81282270061629,9.812815536356645,9.794981982455718,9.770864874179251,9.794981982455718,9.7677990128731,9.802294035531041,#000000,,9.815864986390602,,62.821816784860516,7.169783061180212,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.059361272705688,0.8812774545886282,False,False,False,False,0.3428275810910518,0.2940466746230027,False,False,False,False,1981271,1388665.0698613995,False,False,False,False,107914.67111466925,False,False,False,False
2022-10-21 00:00:00+00:00,9.89,9.9,9.85,9.86,330623,9.834462516001157,9.822655398235165,9.798541267676702,9.798462536816446,9.83927577231154,9.823907645177062,9.823900473634465,9.804379527369779,9.778401175583046,9.804379527369779,9.775178935088938,9.813776256978374,#000000,,9.830386601781056,,65.39273251311742,9.89692504368766,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.0703977472720883,0.8474715475771444,False,False,False,False,0.3428277057806299,0.31843719020181627,False,False,False,False,2311894,1457052.3980198144,False,False,False,False,124411.58436543451,False,False,False,False
2022-10-28 00:00:00+00:00,9.9,9.91,9.88,9.88,189833,9.842100624089714,9.828939505645499,9.80366686732539,9.80357160015548,9.848712469387957,9.830204505936674,9.830197337845044,9.809887092000102,9.782911457094048,9.809887092000102,9.77960000114381,9.820021273275547,#000000,,9.837803734314848,,67.60160951262168,12.19048679990194,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.092775136263484,0.8260466195059708,False,False,False,False,0.3428277765721554,0.3306324833869858,False,False,False,False,2501727,1534435.7018701984,False,False,False,False,129257.6151531801,False,False,False,False
2022-11-04 00:00:00+00:00,9.92,9.92,9.895,9.9,153314,9.848377005263153,9.83424834527518,9.808038572446831,9.807930258665227,9.856092528816491,9.835526348596398,9.835519161234584,9.81456709196124,9.786758667726632,9.81456709196124,9.783370664899495,9.825228664442859,#000000,,9.843878760977656,,69.87201149761168,14.486111735580153,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.109535339559554,0.8155194281102259,False,False,False,False,0.34282781223207204,0.3367301478095289,False,False,False,False,2655041,1617443.501731665,False,False,False,False,131039.56958627788,False,False,False,False
2022-11-11 00:00:00+00:00,9.92,9.925,9.9,9.92,1039816,9.873668260247078,9.858736376287322,9.831078280291903,9.830923336992278,9.882183897078702,9.859927704732023,9.859921174988955,9.838442367553457,9.808368084521726,9.838442367553457,9.804724599924644,9.849249942521494,#000000,,9.86892525926169,,71.49372720117596,16.122605867008176,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.1543393090347873,0.8041078000712316,False,False,False,False,0.34282782504897064,0.33977898642924975,False,False,False,False,2655041,1694302.5756774675,False,False,False,False,198356.34220951656,False,False,False,False
2022-11-18 00:00:00+00:00,9.93,9.94,9.92,9.93,90267,9.875465436150606,9.860564298772731,9.832894080228394,9.83273656525857,9.883954362615787,9.861746926004466,9.861740453288224,9.840293630670077,9.81012167510213,9.840293630670077,9.80646436257514,9.85105749201011,#000000,,9.87072679451477,,72.99598898248027,17.637951211826945,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.1899560726581988,0.7388104000949782,False,False,False,False,0.34282784857588205,0.3413034175025659,False,False,False,False,2745308,1772154.8293309885,False,False,False,False,190349.7242680709,False,False,False,False
2022-11-25 00:00:00+00:00,9.948,9.98,9.92,9.92,87096,9.877671384000385,9.862708191411024,9.834920458123614,9.834759746639259,9.886209514342273,9.863887351078118,9.863880907416512,9.842380216439555,9.812031641589334,9.842380216439555,9.808353443541854,9.853161045671119,#000000,,9.87291228920932,,74.64493769143385,19.29045948174185,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.192464714802288,0.720051323923946,False,False,False,False,0.34282788408681725,0.34206565079469153,False,False,False,False,2832404,1850691.8049361003,False,False,False,False,182701.30024821378,False,False,False,False
2022-12-02 00:00:00+00:00,9.96,9.97,9.94,9.97,80183,9.879785096145344,9.864751862926475,9.83684026541076,9.836676551354127,9.888378067064899,9.865928788298723,9.865922365974964,9.844358761745402,9.813835724663857,9.844358761745402,9.8101371438315,9.855164164842728,#000000,,9.875003579370983,,76.17654330054434,20.82469441999156,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.180322326158008,0.7182463653781127,False,False,False,False,0.3428278745912187,0.34244676269295515,False,False,False,False,2912587,1929350.7082741668,False,False,False,False,175107.35208167945,False,False,False,False
2022-12-09 00:00:00+00:00,9.98,9.98,9.9579,9.96,212088,9.885922066325538,9.870620838420727,9.842277360414775,9.842105148382359,9.894720929582084,9.871797382213662,9.871790985911185,9.849975452444502,9.818907541841392,9.849975452444502,9.815146926430863,9.860901967281803,#000000,,9.881057841008117,,77.80935269677678,22.453845271248397,False,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,1.2022970206959305,0.7384580395724348,False,False,False,False,0.3428278999491708,0.342637331321063,False,False,False,False,3124675,2017893.2484020062,False,False,False,False,177846.65933488836,False,False,False,False
2022-12-16 00:00:00+00:00,9.98,9.99,9.96,9.97,47520,9.887246337572234,9.871897887700982,9.843472271545172,9.84329831160391,9.896080214857234,9.873073940758436,9.873067552010347,9.851206307174017,9.820028469648566,9.851206307174017,9.816255008588191,9.862152365874545,#000000,,9.882367011299563,,78.9756451226571,23.637234810115302,False,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,1.2046850125085307,0.7270866499886279,False,False,False,False,0.3428279099236797,0.3427326206223713,False,False,False,False,3124675,2099877.081853709,False,False,False,False,168192.83271748922,False,False,False,False
2022-12-23 00:00:00+00:00,9.96,9.97,9.96,9.97,6723,9.88740310561595,9.8720534040466,9.843622859322876,9.843448705136073,9.89623767308408,9.873229116642047,9.87322273034588,9.851360215017323,9.8201723807885,9.851360215017323,9.81639762200772,9.862305576666593,#000000,,9.882523156421989,,77.52289766099841,23.637234810115302,False,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,1.1935777727169234,0.7280801639717603,False,False,False,False,0.30875278366533393,0.3257427021438526,False,False,False,False,3117952,2175290.0387534346,False,False,False,False,156232.10436804558,False,False,False,False
2022-12-30 00:00:00+00:00,10.03,10.03,9.97,9.97,34360,9.888680624452592,9.873242189927215,9.844684348621614,9.844508415403581,9.897582838180247,9.87442040309423,9.874414007496963,9.852465353179692,9.821141683973504,9.852465353179692,9.817352318986757,9.863459984925516,#000000,,9.883774468306008,,78.48535974736475,23.637234810115302,False,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,1.183387270765914,0.6668824163969803,False,False,False,False,0.3428279458082146,0.3342853239760336,False,False,False,False,3152312,2247662.0358828097,False,False,False,False,147204.5410815237,False,False,False,False
2023-01-06 00:00:00+00:00,10.0389,10.06,10.03,10.03,29139,9.890032120964705,9.874473581623418,9.84575139670634,9.845573521044997,9.899026220746245,9.875656256625376,9.875649841062556,9.853584187421774,9.822098119285442,9.853584187421774,9.818291892279445,9.864649471720094,#000000,,9.88509110984972,,79.36521798800965,24.155138994562094,False,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,1.2454642475987203,0.6371398078975445,False,False,False,False,0.3428279749220858,0.3385566494490597,False,False,False,False,3181451,2316831.5887803794,False,False,False,False,138458.94544585526,False,False,False,False
