date,Close,High,Low,Open,Volume,aVWAP_peak_183,aVWAP_peak_163,aVWAP_peak_154,aVWAP_peak_147,aVWAP_peak_134,aVWAP_peak_132,aVWAP_peak_115,aVWAP_peak_103,aVWAP_peak_84,aVWAP_peak_58,aVWAP_peak_48,aVWAP_peak_37,aVWAP_peak_32,aVWAP_peak_13,aVWAP_valley_187,aVWAP_valley_171,aVWAP_valley_158,aVWAP_valley_148,aVWAP_valley_136,aVWAP_valley_120,aVWAP_valley_107,aVWAP_valley_96,aVWAP_valley_70,aVWAP_valley_63,aVWAP_valley_52,aVWAP_valley_41,aVWAP_valley_25,aVWAP_valley_20,aVWAP_valley_8,aVWAP_valley_4,aVWAP_OB_bull_171,aVWAP_OB_bull_96,aVWAP_OB_bear_84,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,9.50446955,9.7160784947,9.2103689828,9.6909723487,118306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5910107292363,9.79148112981105,,,,9.691245929523674,#000000,,9.691245929523674,,20.137788773458823,-32.78832795235118,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-582939,-231163.80641752458,False,False,False,False,113293.33757580805,False,False,False,False
2022-03-18 00:00:00+00:00,9.9164503594,9.9742722273,9.258726611,9.533380484,97255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.6179061721754,9.785178589066966,,,,9.701542380621184,#000000,,9.701542380621184,,24.86325315782105,-28.604047075039848,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-485684,-250017.15409030052,False,False,False,False,112105.31257019263,False,False,False,False
2022-03-25 00:00:00+00:00,10.5524909072,10.6030850417,9.8297175574,9.9598167604,145908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.790800852652968,9.846001448177686,,,,9.818401150415326,#000000,,9.818401150415326,,32.70035946098974,-21.53479703999751,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-339776,-256665.95749101898,False,False,False,False,114609.21534277096,False,False,False,False
2022-04-01 00:00:00+00:00,10.6175405087,10.7837783791,10.2127874328,10.5163522397,92749,,,,,,,,,,,,,,10.5380354402,,,,,,,,,,,,,,,9.890899442656,9.891980955244573,,,,10.106971946033523,#000000,,10.106971946033523,,38.65694129407602,-16.425681410864442,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-247027,-255951.9606398324,False,False,False,False,112989.94013219532,False,False,False,False
2022-04-08 00:00:00+00:00,10.5018967727,10.7289198819,10.2551419511,10.4223917042,133469,,,,,,,,,,,,,,10.512832984515677,,,,,,,,,,,,,,,9.988583549771556,9.944632697977323,,,,10.148683077421518,#000000,,10.148683077421518,,42.18145027858412,-13.663344344083612,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-380496,-265177.44503688184,False,False,False,False,114506.90752981047,False,False,False,False
2022-04-15 00:00:00+00:00,10.4232600538,10.7435278209,10.252207951,10.5018967727,79601,,,,,,,,,,,,,,10.502464576536065,,,,,,,,,,,,,,,10.031170494345629,9.970771742697998,,,,10.168135604526563,#000000,,10.168135604526563,,44.20937973629304,-12.238530237123918,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-460097,-279615.9305897054,False,False,False,False,111921.28474982451,False,False,False,False
2022-04-22 00:00:00+00:00,9.8191185842,10.7678390559,9.7390516425,10.4596541183,127344,,,,,,,,,,,,,,10.386694284506033,,,,,,,,,,,,,,,10.040726283935568,9.980885062439201,,,,10.136101876960268,#000000,,10.136101876960268,,42.607218462938256,-12.238530237123918,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-587441,-302417.78758306056,False,False,False,False,113063.70810168936,False,False,False,False
2022-04-29 00:00:00+00:00,9.3532745595,9.702657578,9.2804864306,9.5643601332,103811,,,,,,,,,,,,,,10.204731772892474,,,,,,,,,,,,,,,9.986358761991552,9.95068063355403,,,,10.047257056146018,#000000,,10.047257056146018,,39.78829772064851,-12.238530237123918,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-691252,-331220.3218361672,False,False,False,False,112378.32231637904,False,False,False,False
2022-05-06 00:00:00+00:00,9.1567466115,9.5570813203,9.0038915409,9.3605533724,135005,,,,,,,,,,,,,,10.010758091380511,,,,,,,,,,,,,,,9.907037597952508,9.902053329994905,,,,9.939949673109309,#000000,,9.939949673109309,,37.17403100122312,-5.21192386879185,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-826257,-367889.70540385856,False,False,False,False,114054.37251516577,False,False,False,False
2022-05-13 00:00:00+00:00,8.5748174229,9.2053690816,8.519022378,9.0475644182,139326,,,,,,,,,,,,,,9.797064076283087,,,,,,,,,,,,,,,9.794402306341704,9.82722496596714,,,,9.806230449530643,#000000,,9.806230449530643,,33.82505143250094,-8.24589006580716,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-965583,-412163.28278135054,False,False,False,False,115926.34492144978,False,False,False,False
2022-05-20 00:00:00+00:00,8.6996221286,9.1768165913,8.4727712224,8.6188661426,115005,,,,,,,,,,,,,,9.67117275377241,,,,,,,,,,,,,,8.783069980766665,9.718181118029285,9.773364449832055,,,,9.486447075600104,#000000,,9.486447075600104,,32.23030192590538,-9.636136135136645,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-850578,-444638.447019769,False,False,False,False,115858.09714949054,False,False,False,False
2022-05-27 00:00:00+00:00,9.0226460726,9.0226460726,8.5307687033,8.684939222,91438,,,,,,,,,,,,,,9.59817621929525,,,,,,,,,,,,,,8.816562346151002,9.669589592049759,9.73732919313606,,,,9.455414337658018,#000000,,9.455414337658018,,33.01944751968255,-9.636136135136645,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-759140,-467934.85835163796,False,False,False,False,114049.20106434308,False,False,False,False
2022-06-03 00:00:00+00:00,8.9345486333,9.0593533389,8.8831584604,8.9639144464,91236,,,,,,,,,,,,,,9.545592914515929,,,,,,,,,,,,,,8.860224410531757,9.631646642015069,9.707891331244939,,,,9.436338824576923,#000000,,9.436338824576923,,33.31570408510174,-9.636136135136645,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-850376,-496263.8318070722,False,False,False,False,112359.33431883619,False,False,False,False
2022-06-10 00:00:00+00:00,8.6555734089,9.1107435119,8.6333606457,8.9785973529,118271,,,,,,,,,,,,,,9.4737295029971,,,,,,,,,,,,,,8.843069673739288,9.577799313839217,9.665452502971352,,,,9.390012748386738,#000000,,9.390012748386738,,32.71774059169852,-9.636136135136645,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-968647,-531255.1775991409,False,False,False,False,112797.23548040388,False,False,False,False
2022-06-17 00:00:00+00:00,7.7744671338,8.6481691545,7.7004245896,8.5148925751,184171,,,,,,,,,,,,,,9.286781347031498,,,,,,,,,,,,,,8.596928917845618,9.437061613967206,9.555244941140696,,,,9.219004204996255,#000000,,9.219004204996255,,30.330775939278016,-11.757417816739604,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1152818,-577296.8681473527,False,False,False,False,118084.18100037395,False,False,False,False
2022-06-24 00:00:00+00:00,7.9817862573,8.1002543279,7.6189777911,7.88553095,104342,,,,,,,,,,,,,,9.19134186057623,,,,,,,,,,,,,7.900339458766667,8.493753112531193,9.361262475786031,9.4939900434094,,,,8.888137390213904,#000000,,8.736674226915031,,29.7598862686969,-12.49740244021391,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-1048476,-612199.0260623636,False,False,False,False,117066.24166701292,False,False,False,False
2022-07-01 00:00:00+00:00,8.3445947236,8.3445947236,7.7152330985,7.9817862573,122005,,,,,,,,,,,,,,9.112635914878286,,,,,,,,,,,,,8.026721850533361,8.440764784370483,9.294383938763838,9.437605113358785,,,,8.86242232038095,#000000,,8.718626622136492,,31.186434098549164,-12.49740244021391,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8013150676542852,1.1548279290839292,False,False,False,False,-0.30157340264979465,-0.3222008285325943,False,False,False,False,-926471,-635478.4315392256,False,False,False,False,117432.07561760455,False,False,False,False
2022-07-08 00:00:00+00:00,8.4852755574,8.5297010839,8.0262117838,8.2039138897,49571,,,,,,,,,,,,,,9.090144813797009,,,,,,,,,,,,,8.084273810248765,8.435462622420518,9.273850325107784,9.41952843235672,,,,8.860652000786159,#000000,,8.720932892893519,,32.87430756568339,-12.49740244021391,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8284768769520456,1.1435595218642771,False,False,False,False,-0.2404764806872111,-0.2813386546099027,False,False,False,False,-876900,-653361.5106844681,False,False,False,False,112405.32927555978,False,False,False,False
2022-07-15 00:00:00+00:00,7.99276637,8.4938036719,7.9559374763,8.4926798118,77041,,,,,,,,,,,,,,9.048984802784757,,,,,,,,,,,,,8.098074852167251,8.412185735565252,9.237143581416461,9.387582174348879,,,,8.83679422925652,#000000,,8.69909724298343,,32.822706345274895,-12.49740244021391,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8299575192334825,1.1380247189323236,False,False,False,False,-0.2433317415887628,-0.26233519809933276,False,False,False,False,-953941,-675626.6580411742,False,False,False,False,109785.74932922202,False,False,False,False
2022-07-22 00:00:00+00:00,8.2472816656,8.4041593059,7.9783485678,7.9932892954,92785,,,,,,,,,,,,,,9.00706526169532,,,,,,,,,,,,,8.121358319006914,8.39424239424194,9.198349061898762,9.3530076909576,,,,8.814804545560108,#000000,,8.680253759210734,,33.97107304837037,-12.49740244021391,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8649284687367362,1.1369330059251703,False,False,False,False,-0.25226716503006347,-0.2573011815646981,False,False,False,False,-861156,-689369.5722603465,False,False,False,False,108526.43456409447,False,False,False,False
2022-07-29 00:00:00+00:00,8.5909184016,8.6282702208,8.142696572,8.3369260315,131375,,,,,,,,,,,,,,8.970523983381886,,,,,,,,,,,,,8.197071947066117,8.40090681944657,9.160564049061287,9.31712646686609,,,,8.80923865316439,#000000,,8.682266699738966,,36.268507920711585,-12.49740244021391,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9285506043603791,1.0799798732272867,False,False,False,False,-0.20113592601580513,-0.22921855379025163,False,False,False,False,-729781,-692363.0113521726,False,False,False,False,110218.92089268006,False,False,False,False
2022-08-05 00:00:00+00:00,8.5386258548,8.6282702208,8.4041593059,8.6058591293,143445,,,,,,,,,,,,,,8.940459677390868,,,,,,,,,,,,,8.26209188647403,8.414242273662305,9.127119646856444,9.283994414553202,,,,8.805581579787368,#000000,,8.685978371095912,,37.7514361995069,-18.894611126731732,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9145703887417119,1.1054685910203865,False,False,False,False,-0.16731129617769316,-0.1982649249839724,False,False,False,False,-873226,-705760.2697705302,False,False,False,False,112680.11193766672,False,False,False,False
2022-08-12 00:00:00+00:00,8.8821992827,9.0629320739,8.4863333081,8.5460962187,149220,,,,,,,,,,,,,8.810488221566668,8.931957899545738,,,,,,,,,,,,,8.35617467153621,8.454467880314633,9.110718913428576,9.26428226758672,,,,8.821348308996425,#000000,,8.638272168240812,,40.22987693634217,-16.336155309854163,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9067593120572139,1.085258284979355,False,False,False,False,-0.10147717112410629,-0.14987104805403934,False,False,False,False,-724006,-707111.8053430835,False,False,False,False,115386.77031265436,False,False,False,False
2022-08-19 00:00:00+00:00,8.5507177149,9.0065048707,8.5507177149,8.9424686587,152513,,,,,,,,,,,,,8.755979023746923,8.917587764249582,,,,,,,,,,,,,8.40786366081237,8.477797568791724,9.090201521634674,9.241360599457249,,,,8.815131689782087,#000000,,8.639807004400149,,40.93056041893922,-15.50993465570744,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9136411276241475,1.0814893010309563,False,False,False,False,-0.10047183713357127,-0.1251714425938053,False,False,False,False,-876519,-719660.4864287811,False,False,False,False,118136.86140060589,False,False,False,False
2022-08-26 00:00:00+00:00,8.5582513869,8.8671319388,8.366142751,8.513049355,122373,,,,,,,,,,,,,8.710157269566805,8.902248032377287,,,,,,,,,,,,,8.42810236754014,8.48617027263357,9.071082858391954,9.220934413798764,,,,8.80311586905142,#000000,,8.63166948552945,,41.46314238375908,-14.8097311345796,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9508869765634262,1.0606514304088734,False,False,False,False,-0.14158768051012827,-0.13337956155196679,False,False,False,False,-754146,-722214.9689155379,False,False,False,False,118450.64944500546,False,False,False,False
2022-09-02 00:00:00+00:00,8.7315258428,8.8294635788,8.490448339,8.5582513869,75976,,,,,,,,,,,,,8.706154798746368,8.895942790192379,,,,,,,,,,,,,8.444018398579075,8.494417386331357,9.061978266418208,9.210564539849994,,,,8.802179363352897,#000000,,8.635133343462295,,42.59652650616151,-13.511980053598705,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9215166805498407,1.0651172373304156,False,False,False,False,-0.13055059855006335,-0.13196508005101507,False,False,False,False,-678170,-718952.3786254982,False,False,False,False,115304.3791157458,False,False,False,False
2022-09-09 00:00:00+00:00,9.3417532745,9.3417532745,8.8746656107,9.0178053787,134007,,,,,,,,,,,,,8.807576375348447,8.909997843108918,,,,,,,,,,,,,8.517423483618014,8.541831870824977,9.066918537581335,9.209757487095303,,,,8.842250932929499,#000000,,8.694207393225089,,45.71500439888443,-10.342755052976187,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9632171309985542,1.0137244521076834,False,False,False,False,-0.01769580386336082,-0.07483044195718794,False,False,False,False,-544163,-706005.0172458316,False,False,False,False,116689.75844050536,False,False,False,True
2022-09-16 00:00:00+00:00,9.1810168722,9.6442443571,8.9987634355,9.4392092408,140827,,,,,,,,,,,,9.274674888266668,8.892463101495196,8.927664865791602,,,,,,,,,,,,,8.588732657637363,8.591079835307367,9.075262321501425,9.211928953398422,,,,8.937400946199721,#000000,,8.836737620676649,,47.329145886605396,-8.683381181944007,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9683203468798174,1.0107017269428717,False,False,False,False,0.03567171821393037,-0.019579361871628783,False,False,False,False,-684990,-704448.3493016959,False,False,False,False,118477.7022597272,False,False,False,False
2022-09-23 00:00:00+00:00,8.3608764072,9.4012397748,8.2469680093,9.3784580953,136122,,,,,,,,,,,,8.977323718756798,8.859178346956217,8.916125237906074,,,,,,,,,,,,,8.595487196595474,8.595874882342477,9.060106682945152,9.194946444874738,,,,8.885577501482418,#000000,,8.75696603616274,,45.84247008925967,-8.683381181944007,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.879262103963925,1.0696613265477177,False,False,False,False,-0.08899039900311333,-0.05428488043737106,False,False,False,False,-821112,-713090.101205274,False,False,False,False,119784.68727752518,False,False,False,False
2022-09-30 00:00:00+00:00,7.4534061704,8.1710290773,7.1107697095,8.1710290773,234848,,,,,,,,,,,,8.335401141172792,8.59668465634202,8.820282164950012,,,,,,,,,,,,,8.467511356962364,8.498998873865311,8.970364392231977,9.11207474277292,,,,8.685902475471057,#000000,,8.474649007085622,,42.66516376351261,-8.683381181944007,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.7834464046412829,1.1458952560869573,False,False,False,False,-0.34282825441539394,-0.1985565674263825,False,False,False,False,-1055960,-738487.8714863647,False,False,False,False,128307.89562733813,False,False,False,False
2022-10-07 00:00:00+00:00,6.8800672343,7.6014870877,6.8345038751,7.495172583,237460,,,,,,,,,,,,7.94556521684362,8.340688196550191,8.70443914366805,,,,,,,,,,,,,8.313769900818093,8.376612994132325,8.862740990881338,9.013182606538628,,,,8.508142721347463,#000000,,8.244159077086056,,39.34086181585727,-4.527668900366308,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7671858734448311,1.1759723756284253,False,False,False,False,-0.34282825441539394,-0.27069241092088825,False,False,False,False,-1293420,-779593.9550799674,False,False,False,False,136393.23669197975,False,False,False,False
2022-10-14 00:00:00+00:00,6.7408624035,7.0855655945,6.7255422616,6.8952550206,157405,,,,,,,,,,,,7.755478870752326,8.188464768273633,8.624990411189604,,,,,,,,,,,,6.8506567532,8.211925918444638,8.292671524847687,8.788610540457842,8.9447750899951,,,,8.207196734645104,#000000,,7.751631577667649,,36.727740966827206,-7.000390725105866,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7584064527431961,1.2115562185038065,False,False,False,False,-0.34282825441539394,-0.30676033266814107,False,False,False,False,-1450825,-829314.7732221921,False,False,False,False,137949.66360368495,True,False,False,False
2022-10-21 00:00:00+00:00,6.9783246018,7.1545062328,6.8174631126,6.8174631126,194025,,,,,,,,,,,,7.61938520664749,8.053688511495158,8.542620931501434,,,,,,,,,,,,6.923961776947346,8.114848256983878,8.209533389039896,8.710191473978119,8.87116743699849,,,,8.130674622948977,#000000,,7.677970938018468,,35.79632583451232,-7.871374031713415,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7838264277431376,1.2121522888466458,False,False,False,False,-0.31996201663341695,-0.313361174650779,False,False,False,False,-1256800,-860980.3455761038,False,False,False,False,142103.39222563422,False,False,False,False
2022-10-28 00:00:00+00:00,7.0013048145,7.1085458073,6.8787436799,6.9630044599,119192,,,,,,,,,,,,7.558494808871984,7.985702226370827,8.496378289189403,,,,,,,,,,,,6.942256697042102,8.063058592126856,8.163978848211748,8.665640001162219,8.828914782630045,,,,8.088053030700648,#000000,,7.637378081102941,,35.22299368426049,-8.466026153031386,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8177704792811393,1.154942607896064,False,False,False,False,-0.31605441551512586,-0.31470779508295244,False,False,False,False,-1137608,-881471.2829408367,False,False,False,False,140406.25206077244,False,False,False,False
2022-11-04 00:00:00+00:00,7.0013048145,7.1238659491,6.8864037508,6.955344389,112770,,,,,,,,,,,,7.511560939863568,7.929404664584996,8.455313965410028,,,,,,,,,,,,6.954164296513569,8.018610282469865,8.124182689117971,8.62575383329032,8.790815183534223,,,,8.051225731848067,#000000,,7.603435045857999,,34.8134707197949,-8.968085498267591,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8336041286300354,1.147122389451689,False,False,False,False,-0.31259502040652687,-0.31365140774473965,False,False,False,False,-1137608,-900444.3730933673,False,False,False,False,138359.122278493,False,False,False,False
2022-11-11 00:00:00+00:00,7.292257952,7.4467549425,6.9017238926,6.9783246018,163221,,,,,,,,,,,,7.479046803080477,7.8745501850469015,8.407758906827102,,,,,,,,,,,,7.010876295547216,7.97251417219843,8.081109669610663,8.578341865541685,8.744556285099373,,,,8.018594272868981,#000000,,7.584246863968255,,35.76374238455204,-8.968085498267591,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8672259171301717,1.1010065217600644,False,False,False,False,-0.2624645930894513,-0.2880580004170955,False,False,False,False,-974387,-905921.6047160808,False,False,False,False,140200.7428504565,False,False,False,False
2022-11-18 00:00:00+00:00,7.1841100586,7.3540567482,7.0605124662,7.292257952,199861,,,,,,,,,,,,7.446106106482107,7.816646887021029,8.353639190803705,,,,,,,,,,,,7.050719403147272,7.921870239420547,8.032845813801387,8.52389782177975,8.690994527372428,,,,7.979589998728528,#000000,,7.558835659017738,,36.16467281991618,-8.968085498267591,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8781604102519373,1.1086776578101691,False,False,False,False,-0.25282447586091056,-0.270441238139003,False,False,False,False,-1174248,-925797.6339963712,False,False,False,False,144620.0211578301,False,False,False,False
2022-11-25 00:00:00+00:00,7.2304591558,7.2613585539,7.1081747878,7.1377609615,179952,,,,,,,,,,,,7.422494581451691,7.772432794807406,8.308914767256466,,,,,,,,,,,,7.074567300776484,7.88165694787621,7.993719223967552,8.478444453679218,8.645862617188227,,,,7.947261585875406,#000000,,7.537787906227948,,36.658797453010315,-8.968085498267591,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8743176905129555,1.10684095660666,False,False,False,False,-0.25938842754092223,-0.26491483283996264,False,False,False,False,-994296,-930871.5870336769,False,False,False,False,147237.20477576862,False,False,False,False
2022-12-02 00:00:00+00:00,7.4235803939,7.4776543406,7.1300361119,7.1686603596,153091,,,,,,,,,,,7.343756948799999,7.4165530507931345,7.74778773648442,8.27809902054112,,,,,,,,,,,,7.106775167030365,7.857318415152266,7.968740643398753,8.446242899865172,8.613173435136744,,,,7.864271924133553,#000000,,7.40371822577698,,37.88341598540492,-8.968085498267591,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8515979607133043,1.0922889997396485,False,False,False,False,-0.22491014325596254,-0.2449124880479626,False,False,False,False,-841205,-924229.6176237749,False,False,False,False,147670.8192368228,False,False,False,False
