date,Close,High,Low,Open,Volume,aVWAP_peak_890,aVWAP_peak_845,aVWAP_peak_832,aVWAP_peak_810,aVWAP_peak_775,aVWAP_peak_748,aVWAP_peak_713,aVWAP_peak_679,aVWAP_peak_645,aVWAP_peak_583,aVWAP_peak_565,aVWAP_peak_506,aVWAP_peak_462,aVWAP_peak_419,aVWAP_peak_400,aVWAP_peak_380,aVWAP_peak_338,aVWAP_peak_317,aVWAP_peak_304,aVWAP_peak_272,aVWAP_peak_261,aVWAP_peak_232,aVWAP_peak_219,aVWAP_peak_192,aVWAP_peak_156,aVWAP_peak_137,aVWAP_peak_121,aVWAP_peak_60,aVWAP_peak_31,aVWAP_valley_897,aVWAP_valley_894,aVWAP_valley_869,aVWAP_valley_855,aVWAP_valley_837,aVWAP_valley_825,aVWAP_valley_801,aVWAP_valley_746,aVWAP_valley_725,aVWAP_valley_724,aVWAP_valley_696,aVWAP_valley_672,aVWAP_valley_654,aVWAP_valley_622,aVWAP_valley_621,aVWAP_valley_577,aVWAP_valley_551,aVWAP_valley_546,aVWAP_valley_509,aVWAP_valley_489,aVWAP_valley_468,aVWAP_valley_467,aVWAP_valley_413,aVWAP_valley_367,aVWAP_valley_329,aVWAP_valley_300,aVWAP_valley_248,aVWAP_valley_182,aVWAP_valley_125,aVWAP_valley_114,aVWAP_valley_90,aVWAP_valley_49,aVWAP_valley_18,aVWAP_valley_17,aVWAP_OB_bear_713,aVWAP_OB_bear_645,aVWAP_OB_bear_272,aVWAP_OB_bear_232,aVWAP_OB_bear_60,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-28 00:00:00+00:00,5.48,5.52,5.15,5.24,19750637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.383333333333333,5.3549551427638145,,,,,,5.369144238048573,#000000,,5.369144238048573,,23.997768354975392,-19.781132507016366,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-134509840,-39207958.024725735,False,False,False,False,24493017.048524503,False,False,False,False
2022-01-31 00:00:00+00:00,5.96,6.01,5.47,5.501,18665895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.592262521683807,5.491887512205986,,,,,,5.542075016944897,#000000,,5.542075016944897,,30.264753891525736,-27.90555164315945,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-115843945,-42213290.84728551,False,False,False,False,24264502.458386287,False,False,False,False
2022-02-01 00:00:00+00:00,6.22,6.36,5.84,6.05,20392730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.78219625195546,5.65136331498698,,,,,,5.71677978347122,#000000,,5.71677978347122,,36.51735072500759,-22.04678956538698,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-95451215,-44301052.578764506,False,False,False,False,24112668.244331922,False,False,False,False
2022-02-02 00:00:00+00:00,5.98,6.25,5.89,6.17,15233749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.835237282242164,5.711707660669004,,,,,,5.773472471455584,#000000,,5.773472471455584,,39.06002809887522,-19.751605544962207,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-110684964,-46904343.222734526,False,False,False,False,23764475.332789496,False,False,False,False
2022-02-03 00:00:00+00:00,5.65,5.92,5.63,5.82,11710902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.821320865867271,5.71401374036914,,,,,,5.7676673031182055,#000000,,5.7676673031182055,,38.83048990094961,-19.751605544962207,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-122395866,-49864795.09635278,False,False,False,False,23291786.182484027,False,False,False,False
2022-02-04 00:00:00+00:00,5.95,6.02,5.63,5.6727,14283887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8277955613777985,5.731583362525023,,,,,,5.779689461951411,#000000,,5.779689461951411,,41.053574123156,-17.608933881777723,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-108111979,-52148998.38669189,False,False,False,False,22938535.234151322,False,False,False,False
2022-02-07 00:00:00+00:00,6.03,6.23,5.91,6.03,14856063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8573891660340465,5.76633741190404,,,,,,5.811863288969043,#000000,,5.811863288969043,,43.13177768922038,-15.397068859149869,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-93255916,-53761034.37152751,False,False,False,False,22621575.538694408,False,False,False,False
2022-02-08 00:00:00+00:00,6.25,6.26,5.92,6.01,12634797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.885718849002256,5.797758246103903,,,,,,5.84173854755308,#000000,,5.84173854755308,,46.10391288897047,-12.342878732644024,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-80621119,-54814371.02362447,False,False,False,False,22229937.16462796,False,False,False,False
2022-02-09 00:00:00+00:00,6.92,6.97,6.35,6.42,28831194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.044469019969794,5.9493883322242604,,,,,,5.996928676097028,#000000,,5.996928676097028,,51.797657029831655,-6.83199758156271,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-51789925,-54695765.29720783,False,False,False,False,22488809.981701378,False,False,False,False
2022-02-10 00:00:00+00:00,7.0,7.39,6.54,6.7,30866163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.198151531472252,6.099455371150322,,,,,,6.148803451311287,#000000,,6.148803451311287,,55.956749585845884,-2.9067716311358467,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-20923762,-53371373.01104282,False,False,False,False,22817333.629477795,False,False,False,False
2022-02-11 00:00:00+00:00,7.12,7.3592,6.84,6.92,31709627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.329698042739902,6.230852370910286,,,,,,6.2802752068250935,#000000,,6.2802752068250935,,59.28403301223135,0.2270397340868726,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,10785865,-50855402.89296271,False,False,False,False,23166051.0165571,False,False,False,False
2022-02-14 00:00:00+00:00,6.72,7.33,6.69,7.11,20311903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.379248157499952,6.283498452027054,,,,,,6.331373304763503,#000000,,6.331373304763503,,58.29655725346004,0.2270397340868726,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9526038,-49234643.48539554,False,False,False,False,23054123.643358782,False,False,False,False
2022-02-15 00:00:00+00:00,7.15,7.187,6.845,6.91,14703290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.418701045586499,6.324599855564022,,,,,,6.3716504505752605,#000000,,6.3716504505752605,,59.779879391695296,0.9090889186816185,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5177252,-47100843.662438855,False,False,False,False,22726639.971070204,False,False,False,False
2022-02-16 00:00:00+00:00,7.2,7.48,6.92,7.07,17451626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.468939856966097,6.376304515001283,,,,,,6.681748123989127,#000000,,6.681748123989127,,60.99808272287078,2.3772312236689856,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,22628878,-44366344.773715764,False,False,False,False,22519776.67808706,False,False,False,False
2022-02-17 00:00:00+00:00,6.71,7.185,6.66,7.06,15178934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.037963900200712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.489211183176693,6.399531697948055,,,,,,6.642235593775154,#000000,,6.642235593775154,,58.29965940164268,2.3772312236689856,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7449944,-42334333.44925632,False,False,False,False,22231900.494632665,False,False,False,False
2022-02-18 00:00:00+00:00,6.39,6.8,6.3243,6.73,14586991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.873242454846927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.489964607861056,6.404251543547168,,,,,,6.589152868751717,#000000,,6.589152868751717,,54.621641921214135,2.3772312236689856,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7137047,-40954047.70614824,False,False,False,False,21932100.12229413,False,False,False,False
2022-02-22 00:00:00+00:00,6.09,6.36,6.03,6.17,14104648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.709190383520004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.47520269004726,6.394099247571882,,,,,,6.526164107046381,#000000,,6.526164107046381,,50.60974005281246,9.045153753619225,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-21241695,-40181014.26669145,False,False,False,False,21625141.2155375,False,False,False,False
2022-02-23 00:00:00+00:00,5.91,6.38,5.8909,6.21,14026838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.588394144420186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.457529519546571,6.380849148951439,,,,,,6.4755909376393985,#000000,,6.4755909376393985,,47.06443877828394,5.603437302146027,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-35268533,-39988367.94250747,False,False,False,False,21327168.540418383,False,False,False,False
2022-02-24 00:00:00+00:00,6.17,6.18,5.43,5.5,22123885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.438198763808133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.424109045241398,6.354088764986881,,,,,,6.405465524678804,#000000,,6.405465524678804,,46.477745723149766,4.900374836398612,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13144648,-38935673.04280129,False,False,False,False,21358412.323147073,False,False,False,False
2022-02-25 00:00:00+00:00,6.06,6.23,5.93,6.22,11057533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.401024760086926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.413408592292169,6.346057527291934,,,,,,6.386830293223675,#000000,,6.386830293223675,,45.48727792911832,3.677672014687019,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-24202181,-38357889.04112281,False,False,False,False,20954456.271258954,False,False,False,False
2022-02-28 00:00:00+00:00,6.1,6.2,5.87,5.93,13842795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.362071161209659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.400286112188101,6.336052367467499,,,,,,6.366136546955087,#000000,,6.366136546955087,,45.12124015221298,2.953352114257882,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10359386,-37259908.529706225,False,False,False,False,20675567.593954682,False,False,False,False
2022-03-01 00:00:00+00:00,5.85,6.12,5.78,6.11,14021572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.31628297733448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.382914060726453,6.321862538835077,,,,,,6.340353192298671,#000000,,6.340353192298671,,43.44177938887546,0.9474807186946137,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-24380958,-36754851.64618833,False,False,False,False,20414626.590270184,False,False,False,False
2022-03-02 00:00:00+00:00,5.83,5.88,5.59,5.87,15712816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.25950726196822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3590677860899225,6.301580811834472,,,,,,6.3067186199642045,#000000,,6.3067186199642045,,42.20904054683429,-0.6176956402726503,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-40093774,-36885789.77771036,False,False,False,False,20230241.86123998,False,False,False,False
2022-03-03 00:00:00+00:00,5.42,5.86,5.37,5.84,23185339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.165663420228371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.315366490270026,6.263139968487665,,,,,,6.248056626328687,#000000,,6.248056626328687,,39.26376444246117,-3.7476487841715027,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-63279113,-37920822.06093741,False,False,False,False,20346128.023544297,False,False,False,False
2022-03-04 00:00:00+00:00,5.24,5.6156,5.16,5.48,21603864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.074909267866989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.268558284964928,6.221079635448052,,,,,,6.188182396093324,#000000,,6.188182396093324,,36.501011098514844,-6.602548037275362,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-84882977,-39762475.195802614,False,False,False,False,20395451.00301315,False,False,False,False
2022-03-07 00:00:00+00:00,5.12,5.38,5.11,5.29,18564922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.999811306092239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.226429424044931,6.182791578924161,,,,,,6.136344103020444,#000000,,6.136344103020444,,34.14240500625063,-9.020161638327238,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-103447899,-42259942.79596722,False,False,False,False,20323665.551914595,False,False,False,False
2022-03-08 00:00:00+00:00,5.3,5.45,5.0,5.1,24246696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.923967312634413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.178470867197918,6.1391061271850536,,,,,,6.080514769005795,#000000,,6.080514769005795,,34.36453729025169,-9.020161638327238,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-79201203,-43708619.6667136,False,False,False,False,20477509.883212063,False,False,False,False
2022-03-09 00:00:00+00:00,5.5,5.62,5.39,5.41,15836409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.897900141778493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.157485893207743,6.120236076871997,,,,,,6.058540703952744,#000000,,6.058540703952744,,36.36585237833699,-9.020161638327238,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-63364794,-44479450.032724835,False,False,False,False,20295505.927007668,False,False,False,False
2022-03-10 00:00:00+00:00,5.42,5.43,5.22,5.35,12281633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.873080973832756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.138636151903491,6.103055580588509,,,,,,6.038257568774919,#000000,,6.038257568774919,,37.21339036885172,-9.020161638327238,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-75646427,-45701684.42359837,False,False,False,False,19981236.40045835,False,False,False,False
2022-03-11 00:00:00+00:00,5.19,5.46,5.18,5.46,10546191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.850485728755677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1215591407772765,6.087391667455546,,,,,,6.019812178996166,#000000,,6.019812178996166,,36.44723878455534,-9.020161638327238,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-86192618,-47289564.17169255,False,False,False,False,19611234.62004822,False,False,False,False
