date,Open,High,Low,Close,Volume,aVWAP_peak_856,aVWAP_peak_782,aVWAP_peak_768,aVWAP_peak_755,aVWAP_peak_738,aVWAP_peak_680,aVWAP_peak_618,aVWAP_peak_595,aVWAP_peak_541,aVWAP_peak_510,aVWAP_peak_469,aVWAP_peak_434,aVWAP_peak_411,aVWAP_peak_356,aVWAP_peak_327,aVWAP_peak_278,aVWAP_peak_257,aVWAP_peak_225,aVWAP_peak_182,aVWAP_peak_145,aVWAP_peak_36,aVWAP_valley_878,aVWAP_valley_822,aVWAP_valley_744,aVWAP_valley_696,aVWAP_valley_630,aVWAP_valley_607,aVWAP_valley_572,aVWAP_valley_538,aVWAP_valley_503,aVWAP_valley_476,aVWAP_valley_445,aVWAP_valley_366,aVWAP_valley_342,aVWAP_valley_304,aVWAP_valley_234,aVWAP_valley_210,aVWAP_valley_174,aVWAP_valley_156,aVWAP_valley_126,aVWAP_valley_96,aVWAP_valley_66,aVWAP_valley_16,aVWAP_OB_bull_696,aVWAP_OB_bull_572,aVWAP_OB_bull_445,aVWAP_OB_bull_304,aVWAP_OB_bear_856,aVWAP_OB_bear_768,aVWAP_OB_bear_182,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-11 19:00:00+00:00,133.315,133.685,132.915,133.585,178683.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,41.641559908949375,-40.859879963133224,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-222466.0,-25691.125658099227,False,False,False,False,479786.07044170133,False,False,False,False
2025-02-11 20:00:00+00:00,133.585,133.74,132.41,132.825,378736.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,40.76238241176572,-38.39380017549824,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-601202.0,-34613.77487270234,False,False,False,False,478219.4026829153,False,False,False,False
2025-02-12 15:00:00+00:00,131.955,132.0,130.36,131.4,339687.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,36.25396056690009,-38.39380017549824,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-940889.0,-48664.55355684649,False,False,False,False,476071.6134940329,False,False,False,False
2025-02-12 16:00:00+00:00,131.4,131.73,130.36,131.66,176991.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,34.66270260264063,-38.39380017549824,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-763898.0,-59753.444199376,False,False,False,False,471434.70475769124,False,False,False,False
2025-02-12 17:00:00+00:00,131.665,132.0,130.9,131.39,170434.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,32.93258564714282,-38.13473694080418,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-934332.0,-73312.80165364924,False,False,False,False,466768.02716454875,False,False,False,False
2025-02-12 18:00:00+00:00,131.39,131.435,130.625,130.825,158059.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,30.496647006732925,-38.13473694080418,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1092391.0,-89112.46364351513,False,False,False,False,461981.84069688135,False,False,False,False
2025-02-12 19:00:00+00:00,130.825,131.185,130.19,130.995,201910.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.79000000000002,,,,,,,,130.79000000000002,#000000,,130.79000000000002,,29.92187645828043,-36.829847851426635,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-890481.0,-101536.78203663892,False,False,False,False,457949.7191356894,False,False,False,False
2025-02-12 20:00:00+00:00,130.99,131.705,130.89,131.09,279703.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.04456777191092,,,,,,,,131.04456777191092,#000000,,131.04456777191092,,30.154011066088465,-34.60102780576449,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-610778.0,-109431.99471824142,False,False,False,False,455186.20411032985,False,False,False,False
2025-02-13 15:00:00+00:00,133.945,136.5,133.585,136.13,686640.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.60740919846415,,,,,,,,133.60740919846415,#000000,,133.60740919846415,,44.35504649904503,-19.952015681002827,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,75862.0,-106559.21960633069,False,False,False,False,458774.6350543557,False,False,False,False
2025-02-13 16:00:00+00:00,136.13,136.185,134.63,134.91,422221.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.0412533370555,,,,,,,,134.0412533370555,#000000,,134.0412533370555,,50.38048309175777,-13.670135177604188,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-346359.0,-110277.04565894572,False,False,False,False,458207.91203025717,False,False,False,False
2025-02-13 17:00:00+00:00,134.92,135.58,134.715,135.34,204616.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.17466463891319,,,,,,,,134.17466463891319,#000000,,134.17466463891319,,55.064609131962555,-8.728272907806428,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-141743.0,-110764.88991229539,False,False,False,False,454276.25447940046,False,False,False,False
2025-02-13 18:00:00+00:00,135.345,135.45,133.425,135.005,246558.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.22925030498237,,,,,,,,134.22925030498237,#000000,,134.22925030498237,,57.22922528346467,-6.063451902924257,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-388301.0,-115067.77534001174,False,False,False,False,451055.81642545626,False,False,False,False
2025-02-13 19:00:00+00:00,134.99,135.57,134.74,135.32,175572.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.30691160402066,,,,,,,,134.30691160402066,#000000,,134.30691160402066,,59.249749916891886,-3.393141539220977,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-212729.0,-116581.90285412008,False,False,False,False,446784.7495041313,False,False,False,False
2025-02-13 20:00:00+00:00,135.32,135.525,134.73,135.255,359182.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.42723669934531,,,,,,,,134.42723669934531,#000000,,134.42723669934531,,60.378348719694166,-1.455824091077723,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-571911.0,-123641.26870134303,False,False,False,False,445426.56734127656,False,False,False,False
2025-02-14 15:00:00+00:00,136.7,138.31,135.89,137.78,716034.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.05780034195553,,,,,,,,135.05780034195553,#000000,,135.05780034195553,,65.01051464014331,3.7040720827756104,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,144123.0,-119489.8846904695,False,False,False,False,449622.0314135048,False,False,False,False
2025-02-14 16:00:00+00:00,137.78,137.97,136.01,136.51,390059.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.24551612335296,,,,,,,,135.24551612335296,#000000,,135.24551612335296,,64.38858284265967,3.8099521700169845,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-245936.0,-121450.28957898934,False,False,False,False,448698.5735621326,False,False,False,False
2025-02-14 17:00:00+00:00,136.51,137.46,136.305,137.37,246495.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.35841123842684,,,,,,,,135.35841123842684,#000000,,135.35841123842684,,65.23270554772611,5.458607437706505,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,559.0,-119558.67268629181,False,False,False,False,445563.6344371383,False,False,False,False
2025-02-14 18:00:00+00:00,137.37,137.74,137.08,137.41,197235.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.45647789969442,,,,,,,,135.45647789969442,#000000,,135.45647789969442,,65.85425472583582,6.9238664624847885,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,197794.0,-114638.47621053534,False,False,False,False,441713.57808927563,False,False,False,False
2025-02-14 19:00:00+00:00,137.41,138.28,137.37,138.195,235362.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.5909445694117,,,,,,,,135.5909445694117,#000000,,135.5909445694117,,67.42388935428946,9.233727460495004,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,433156.0,-106145.53859486812,False,False,False,False,438514.32881657366,False,False,False,False
2025-02-14 20:00:00+00:00,138.19,139.21,138.02,138.8,771191.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.05456896733114,,,,,,,,136.05456896733114,#000000,,136.05456896733114,,69.29146832319773,11.715899884780434,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1204347.0,-85827.8248182035,False,False,False,False,443672.1066643787,False,False,False,False
2025-02-17 15:00:00+00:00,138.8,138.8,138.8,138.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.05456896733114,,,,,,,,136.05456896733114,#000000,,136.05456896733114,,70.53652096913657,13.532809815103462,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1204347.0,-65825.11435590577,False,False,False,False,436793.46935175266,False,False,False,False
2025-02-17 16:00:00+00:00,138.8,138.8,138.8,138.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.05456896733114,,,,,,,,136.05456896733114,#000000,,136.05456896733114,,71.36655606642914,14.925978510833971,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1204347.0,-46132.52343565916,False,False,False,False,430021.4775788573,False,False,False,False
2025-02-17 17:00:00+00:00,138.8,138.8,138.8,138.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.05456896733114,,,,,,,,136.05456896733114,#000000,,136.05456896733114,,71.91991279795752,16.04202817443361,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1204347.0,-26745.244002548163,False,False,False,False,423354.47792647185,False,False,False,False
2025-02-17 18:00:00+00:00,138.8,138.8,138.8,138.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.05456896733114,,,,,,,,136.05456896733114,#000000,,136.05456896733114,,72.2888172856431,16.96928107481719,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1204347.0,-7658.542545144312,False,False,False,False,416790.84260978235,False,False,False,False
2025-02-17 19:00:00+00:00,138.8,138.8,138.8,138.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.05456896733114,,,,,,,,136.05456896733114,#000000,,136.05456896733114,,72.53475361076683,17.7607481999883,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1204347.0,11132.241060206765,False,False,False,False,410328.9690809485,False,False,False,False
2025-02-17 20:00:00+00:00,138.8,138.8,138.8,138.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.05456896733114,,,,,,,,136.05456896733114,#000000,,136.05456896733114,,72.69871116084931,18.44840992352401,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1204347.0,29631.694687180305,False,False,False,False,403967.279637833,False,False,False,False
2025-02-18 15:00:00+00:00,141.3,141.595,138.985,140.085,582509.0,,,,,,,,,,,,,,,,,,,,,140.2216666666667,,,,,,,,,,,,,,,,,,,,,,136.47928463143379,,,,,,,,138.35047564905022,#000000,,138.35047564905022,,75.40153134302346,21.386130807983818,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1786856.0,56875.48236644882,False,False,False,False,406735.3683256185,False,False,False,False
2025-02-18 16:00:00+00:00,140.085,141.245,139.87,140.28,303981.0,,,,,,,,,,,,,,,,,,,,,140.3051066490692,,,,,,,,,,,,,,,,,,,,,,136.6805685323088,,,,,,,,138.492837590689,#000000,,138.492837590689,,77.5036730355418,23.589010802114714,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2090837.0,88409.76946154263,False,False,False,False,405142.27734382596,False,False,False,False
2025-02-18 17:00:00+00:00,140.275,140.545,139.855,140.26,189126.0,,,,,,,,,,,,,,,,,,,,,140.29014231225023,,,,,,,,,,,,,,,,,,,,,,136.7883900584166,,,,,,,,138.53926618533342,#000000,,138.53926618533342,,78.75840171339425,24.939325614551052,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1901711.0,116522.96683423189,False,False,False,False,401793.1877726038,False,False,False,False
2025-02-18 18:00:00+00:00,140.255,140.7,139.685,140.0,278101.0,,,,,,,,,,,,,,,,,,,,,140.25690106696354,,,,,,,,,,,,,,,,,,,,,,136.93158627836246,,,,,,,,138.594243672663,#000000,,138.594243672663,,77.61679058395924,24.939325614551052,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1623610.0,139888.65727091045,False,False,False,False,399875.47943504405,False,False,False,False
2025-02-18 19:00:00+00:00,140.0,140.235,139.095,140.03,246935.0,,,,,,,,,,,,,,,,,,,,,140.18435729627677,,,,,,,,,,,,,,,,,,,,,,137.03629060820413,,,,,,,,138.61032395224044,#000000,,138.61032395224044,,76.93292023567868,24.939325614551052,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1870545.0,166720.53855353198,False,False,False,False,397504.3092112449,False,False,False,False
2025-02-18 20:00:00+00:00,140.035,140.085,137.93,139.41,503769.0,,,,,,,,,,,,,,,,,,,,,139.9347517203069,,,,,,,,,,,,,,,,,,,,,,137.18284222183195,,,,,,,,138.55879697106943,#000000,,138.55879697106943,,71.96345514424193,25.80014114395769,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1366776.0,185326.04958370977,False,False,False,False,399151.8237971171,False,False,False,False
2025-02-19 15:00:00+00:00,138.28,140.405,137.22,139.83,330014.0,,,,,,,,,,,,,,,,,,,,,139.8285960698615,,,,,,,,,,,,,,,,,,,,,,137.2687046959473,,,,,,,,138.54865038290438,#000000,,138.54865038290438,,70.17143602521764,24.201299185761428,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1696790.0,208759.59920256698,False,False,False,False,398079.9195522006,False,False,False,False
2025-02-19 16:00:00+00:00,139.825,140.49,139.475,139.915,311979.0,,,,,,,,,,,,,,,,,,,,,139.84352290417004,,,,,,,,,,,,,,,,,,,,,,137.37526735080618,,,,,,,,138.6093951274881,#000000,,138.6093951274881,,69.27332527980482,23.35543837139808,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2008769.0,236666.72169555043,False,False,False,False,396745.0215746471,False,False,False,False
2025-02-19 17:00:00+00:00,139.915,141.375,139.56,141.225,207053.0,,,,,,,,,,,,,,,,,,,,,139.90496838912821,,,,,,,,,,,,,,,,,,,,,,137.46091117302694,,,,,,,,138.68293978107758,#000000,,138.68293978107758,,72.09876607416278,23.35543837139808,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2215822.0,267351.29965375894,False,False,False,False,393804.0599998464,False,False,False,False
2025-02-19 18:00:00+00:00,141.23,141.255,140.12,140.22,163087.0,,,,,,,,,,,,,,,,,,,,,139.93776305335956,,,,,,,,,,,,,,,,,,,,,,137.52161915534492,,,,,,,,138.72969110435224,#000000,,138.72969110435224,,68.43078076873161,22.960727085834222,True,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,2052735.0,295031.66710098746,False,False,False,False,390227.05131767824,False,False,False,False
2025-02-19 19:00:00+00:00,140.245,140.86,140.205,140.67,163304.0,,,,,,,,,,,,,,,,,,,,,139.96965702224506,,,,,,,,,,,,,,,,,,,,,,137.58095533155918,,,,,,,,138.77530617690212,#000000,,138.77530617690212,,67.24851951654955,21.904379683060256,True,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,2216039.0,324814.7265257783,False,False,False,False,386708.86447554367,False,False,False,False
2025-02-19 20:00:00+00:00,140.67,140.79,138.775,139.245,263747.0,,,,,,,,,,,,,,,,,,,,,139.94239191397838,,,,,,,,,,,,,,,,,,,,,,137.64243211639382,,,,,,,,138.7924120151861,#000000,,138.7924120151861,,60.88911127550159,16.075262723077856,True,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,1952292.0,350046.9323160763,False,False,False,False,384802.4789797988,False,False,False,False
2025-02-20 15:00:00+00:00,137.15,139.085,136.8,137.235,564662.0,,,,,,,,,,,,,,,,,,,,,139.63510198136262,,,,,,,,,,,,,,,,,,,,,,137.64635708479577,,,,,,,,138.6407295330792,#000000,,138.6407295330792,,51.99053802719425,8.198487161580147,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1387630.0,366133.4915049743,False,False,False,False,387590.99868553836,False,False,False,False
2025-02-20 16:00:00+00:00,137.245,138.975,137.16,138.725,331519.0,,,,,,,,,,,,,,,,,,,,,139.53441426193365,,,,,,,,,,,,,,,,,,,,,,137.66853241757727,,,,,,,,138.60147333975544,#000000,,138.60147333975544,,50.33190504552661,7.11135003226201,False,False,False,False,False,9.82511656295619,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1719149.0,387110.4761328041,False,False,False,False,386721.66537258425,False,False,False,False
2025-02-20 17:00:00+00:00,138.73,139.97,138.67,139.18,288211.0,,,,,,,,,,,,,,,,,,,,,139.51849919356266,,,,,,,,,,,,,,,,,,,,,,137.71543758240773,,,,,,,,138.6169683879852,#000000,,138.6169683879852,,50.3341402293372,7.11135003226201,False,False,False,False,False,11.209379825791697,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2007360.0,412230.6237896599,False,False,False,False,385194.3682350248,False,False,False,False
2025-02-20 18:00:00+00:00,139.155,139.835,139.09,139.59,189396.0,,,,,,,,,,,,,,,,,,,,,139.51797926496147,,,,,,,,,,,,,,,,,,,,,,137.74916198009632,,,,,,,,138.6335706225289,#000000,,138.6335706225289,,51.32543046553042,7.11135003226201,False,False,False,False,False,12.431297546599907,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2196756.0,439897.6838859442,False,False,False,False,382158.7346189779,False,False,False,False
2025-02-20 19:00:00+00:00,139.59,140.225,139.38,140.145,152919.0,,,,,,,,,,,,,,,,,,,,,139.5300035504061,,,,,,,,,,,,,,,,,,,,,,137.78164749665706,,,,,,,,138.65582552353158,#000000,,138.65582552353158,,53.28521948756689,7.11135003226201,False,False,True,False,True,14.04410999264077,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,2349675.0,469506.63452337135,False,False,False,False,378604.63020628056,False,False,False,False
2025-02-20 20:00:00+00:00,140.145,140.315,139.63,140.09,337509.0,,,,,,,,,,,,,,,,,,,,,139.56006475929337,,,,,,,,,,,,,,,,,,,,,,137.85305250315156,,,,,,,,138.70655863122246,#000000,,138.70655863122246,,54.41596304741927,7.11135003226201,False,False,True,False,True,13.812613190043912,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,2012166.0,493423.83398812526,False,False,False,False,377967.48865269485,False,False,False,False
2025-02-21 15:00:00+00:00,139.98,140.58,138.74,139.48,400025.0,,,,,,,,,,,,,,,,,,,,,139.56281536505386,,,,,,,,,,,,,,,,,,,,,,137.9169266178663,,,,,,,,138.73987099146007,#000000,,138.73987099146007,,53.2208932791667,7.11135003226201,False,False,True,False,True,11.274202870347793,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,1612141.0,510768.2861743559,False,False,False,False,378309.4655728081,False,False,False,False
