date,Close,High,Low,Open,Volume,aVWAP_peak_890,aVWAP_peak_856,aVWAP_peak_840,aVWAP_peak_825,aVWAP_peak_815,aVWAP_peak_786,aVWAP_peak_754,aVWAP_peak_731,aVWAP_peak_683,aVWAP_peak_664,aVWAP_peak_646,aVWAP_peak_633,aVWAP_peak_588,aVWAP_peak_568,aVWAP_peak_548,aVWAP_peak_533,aVWAP_peak_505,aVWAP_peak_491,aVWAP_peak_490,aVWAP_peak_418,aVWAP_peak_388,aVWAP_peak_375,aVWAP_peak_358,aVWAP_peak_340,aVWAP_peak_321,aVWAP_peak_288,aVWAP_peak_284,aVWAP_peak_255,aVWAP_peak_216,aVWAP_peak_153,aVWAP_peak_121,aVWAP_peak_106,aVWAP_peak_67,aVWAP_peak_66,aVWAP_peak_65,aVWAP_peak_12,aVWAP_valley_903,aVWAP_valley_902,aVWAP_valley_871,aVWAP_valley_855,aVWAP_valley_819,aVWAP_valley_796,aVWAP_valley_773,aVWAP_valley_759,aVWAP_valley_746,aVWAP_valley_726,aVWAP_valley_715,aVWAP_valley_656,aVWAP_valley_638,aVWAP_valley_615,aVWAP_valley_573,aVWAP_valley_554,aVWAP_valley_530,aVWAP_valley_488,aVWAP_valley_455,aVWAP_valley_439,aVWAP_valley_405,aVWAP_valley_380,aVWAP_valley_353,aVWAP_valley_324,aVWAP_valley_298,aVWAP_valley_245,aVWAP_valley_196,aVWAP_valley_115,aVWAP_valley_90,aVWAP_valley_36,aVWAP_valley_14,aVWAP_OB_bull_746,aVWAP_OB_bear_340,aVWAP_OB_bear_216,aVWAP_OB_bear_153,aVWAP_OB_bear_106,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-24 00:00:00+00:00,11.1680298067,11.2569858733,10.9173354374,11.184203637,3688815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.286565979452208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.114117039133333,,,,,,11.20034150929277,#000000,,11.20034150929277,,38.647843555596864,-15.571070126246191,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-19255097,-5802515.0672291275,False,False,False,False,1847382.7984313173,False,False,False,False
2022-01-25 00:00:00+00:00,11.0628999099,11.2165512976,10.9658569283,11.0305522494,2674572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.236036233524297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.100521111818532,,,,,,11.168278672671414,#000000,,11.168278672671414,,35.41036413846085,-15.571070126246191,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-21929669,-6434952.476357397,False,False,False,False,1879821.590649697,False,False,False,False
2022-01-26 00:00:00+00:00,11.1033344856,11.297420449,11.0548129948,11.1761167219,2916397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.21818978989527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.116654337037485,,,,,,11.167422063466377,#000000,,11.167422063466377,,34.45813558941937,-15.571070126246191,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-19013272,-6928219.9086571075,False,False,False,False,1920471.60670265,False,False,False,False
2022-01-27 00:00:00+00:00,11.1599428916,11.3135942792,11.1275952311,11.2084643824,2133442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.215798228918642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.13230446457141,,,,,,11.174051346745026,#000000,,11.174051346745026,,35.457956445107236,-15.571070126246191,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-16879830,-7318479.127925456,False,False,False,False,1928823.3868319578,False,False,False,False
2022-01-28 00:00:00+00:00,11.3135942792,11.3135942792,11.0952475705,11.1518559765,1842549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.218397378930133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.147386987476679,,,,,,11.182892183203407,#000000,,11.182892183203407,,39.8429805962214,-15.571070126246191,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-15037281,-7621177.24055583,False,False,False,False,1925440.0775444303,False,False,False,False
2022-01-31 00:00:00+00:00,11.5562017334,11.588549394,11.2893335338,11.297420449,1915573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.243710001694652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.189134590819153,,,,,,11.216422296256901,#000000,,11.216422296256901,,46.817692522372795,-11.648885381373177,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-13121708,-7836884.329161484,False,False,False,False,1925053.1333270017,False,False,False,False
2022-02-01 00:00:00+00:00,11.4672456669,11.6289839697,11.3944634306,11.6128101394,1706716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.263945341862774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.220255707790187,,,,,,11.24210052482648,#000000,,11.24210052482648,,49.70345657043336,-9.062953386184219,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-14828424,-8111062.355468877,False,False,False,False,1916490.8928043742,False,False,False,False
2022-02-02 00:00:00+00:00,11.5562017334,11.6128101394,11.4672456669,11.4672456669,1626144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.283862675286322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.248830971816108,,,,,,11.266346823551215,#000000,,11.266346823551215,,52.92479869129306,-6.074761757762069,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-13202280,-8310717.949372058,False,False,False,False,1905104.7401453792,False,False,False,False
2022-02-03 00:00:00+00:00,11.4268110912,11.5562017334,11.4025503458,11.4834194972,1466704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.294541097305657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.26447584070039,,,,,,11.279508469003023,#000000,,11.279508469003023,,52.64399509828655,-6.074761757762069,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-14668984,-8560061.71606335,False,False,False,False,1887912.5542573251,False,False,False,False
2022-02-04 00:00:00+00:00,11.3540288549,11.4025503458,11.240812043,11.3459419398,1017583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.296056481427083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.267772091268709,,,,,,11.281914286347895,#000000,,11.281914286347895,,51.23164561554427,-6.074761757762069,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-15686567,-8839532.511511847,False,False,False,False,1853781.9835021358,False,False,False,False
2022-02-07 00:00:00+00:00,11.4268110912,11.475332582,11.3297681095,11.3297681095,1917093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.304078549554806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.279729252841857,,,,,,11.291903901198332,#000000,,11.291903901198332,,51.52891269218028,-6.074761757762069,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-13769474,-9032863.55027609,False,False,False,False,1856264.7684628365,False,False,False,False
2022-02-08 00:00:00+00:00,11.4348980063,11.5076802426,11.4187241761,11.4591587517,1391631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.311318170373204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.289697347755936,,,,,,11.300507759064569,#000000,,11.300507759064569,,51.86637044056278,-6.074761757762069,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-12377843,-9164039.214971144,False,False,False,False,1838043.8363662548,False,False,False,False
2022-02-09 00:00:00+00:00,11.5723755637,11.5804624788,11.4915064123,11.5076802426,2169572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.327920969189995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.310880698179147,,,,,,11.319400833684572,#000000,,11.319400833684572,,54.31090307698889,-3.34121849596562,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-10208271,-9204989.481050706,False,False,False,False,1851044.94082248,False,False,False,False
2022-02-10 00:00:00+00:00,11.3863765155,11.5723755637,11.3459419398,11.4834194972,1592551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.333157216403261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.317919490753765,,,,,,11.325538353578512,#000000,,11.325538353578512,,52.53190248117923,-3.34121849596562,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-11800822,-9306786.834734993,False,False,False,False,1840907.923535324,False,False,False,False
2022-02-11 00:00:00+00:00,11.3055073641,11.4672456669,11.2488989581,11.3782896004,1936750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.333572595791527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.319380711865916,,,,,,11.32647665382872,#000000,,11.32647665382872,,50.100177761475486,-3.34121849596562,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-13737572,-9480543.115725778,False,False,False,False,1844666.4363378603,False,False,False,False
2022-02-14 00:00:00+00:00,11.2569858733,11.3378550247,11.184203637,11.2569858733,1635206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.330226318280014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.316294512546465,,,,,,11.32326041541324,#000000,,11.32326041541324,,47.756004419166906,-3.34121849596562,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-15372778,-9711611.150403198,False,False,False,False,1836452.301579513,False,False,False,False
2022-02-15 00:00:00+00:00,11.2569858733,11.3297681095,11.2246382127,11.3055073641,1179023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.328336620384304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.314647617608708,,,,,,11.321492118996506,#000000,,11.321492118996506,,46.19322219096119,3.042549596071538,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-15372778,-9933617.69352464,False,False,False,False,1810670.7603411006,False,False,False,False
2022-02-16 00:00:00+00:00,11.3135942792,11.3702026852,11.2488989581,11.2650727884,2022851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.327439275867789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.314429904980669,,,,,,11.32093459042423,#000000,,11.32093459042423,,46.35448448460879,2.9123767127108664,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-13349927,-10067590.607504068,False,False,False,False,1818991.5540532144,False,False,False,False
2022-02-17 00:00:00+00:00,11.3216811944,11.4025503458,11.2569858733,11.2569858733,1190355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.327428494975734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.314847663682428,,,,,,11.321138079329081,#000000,,11.321138079329081,,46.63732129021166,2.834234039522059,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-12159572,-10149629.093484301,False,False,False,False,1794339.1401687746,False,False,False,False
2022-02-18 00:00:00+00:00,11.2569858733,11.4429849215,11.2327251279,11.3378550247,1421724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.32686790727652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.314697726899622,,,,,,11.320782817088071,#000000,,11.320782817088071,,45.56915754390002,1.4322672798724412,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-13581296,-10284204.26628884,False,False,False,False,1779726.7817307836,False,False,False,False
2022-02-22 00:00:00+00:00,11.2084643824,11.2893335338,11.1356821462,11.2569858733,2092416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.321367216478475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.309218295024035,,,,,,11.315292755751255,#000000,,11.315292755751255,,43.96203884569352,-0.43559666763412963,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-15673712,-10495557.510748101,False,False,False,False,1791989.104015851,False,False,False,False
2022-02-23 00:00:00+00:00,11.2165512976,11.3621157701,11.184203637,11.2569858733,1382552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.319324400311253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.307362466750472,,,,,,11.313343433530862,#000000,,11.313343433530862,,43.11196691505775,-1.551523596249531,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-14291160,-10644404.667189354,False,False,False,False,1775932.7469956216,False,False,False,False
2022-02-24 00:00:00+00:00,11.3540288549,11.3782896004,10.9901176737,11.0790737402,3167806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.31420314655817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.240812043,11.30258069592587,,,,,,11.285865295161345,#000000,,11.285865295161345,,45.928850290576065,-1.551523596249531,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-11123354,-10663186.993966242,False,False,False,False,1830516.0118193228,False,False,False,False
2022-02-25 00:00:00+00:00,11.531940988,11.5642886485,11.3459419398,11.4106372609,2186633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.321377736721738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.338786656856897,11.310998558648746,,,,,,11.323720984075793,#000000,,11.323720984075793,,51.001076388169295,-4.446352867691182,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-8936721,-10595482.445183253,False,False,False,False,1844481.3839048396,False,False,False,False
2022-02-28 00:00:00+00:00,11.709853121,11.7826353573,11.4510718366,11.4510718366,2587177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.337213408820999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.43947277268189,11.32883463044121,,,,,,11.3685069373147,#000000,,11.3685069373147,,56.697371578392286,0.7814036839709999,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-6349544,-10428975.055176066,False,False,False,False,1873606.7021830813,False,False,False,False
2022-03-01 00:00:00+00:00,11.6694185454,11.8392437633,11.5642886485,11.709853121,2432954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.352646165599687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.49845491853022,11.346011656192712,,,,,,11.399037580107539,#000000,,11.399037580107539,,59.52413827882429,3.211564879655924,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-8782498,-10364407.327522103,False,False,False,False,1895541.8903327645,False,False,False,False
2022-03-02 00:00:00+00:00,11.7988091876,11.8392437633,11.6775054605,11.7017662059,2452992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.37030732403568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.550736312717492,11.365446596741261,,,,,,11.428830077831478,#000000,,11.428830077831478,,62.92752962695002,6.231269053784828,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6329506,-10206175.902913392,False,False,False,False,1917402.678947166,False,False,False,False
2022-03-03 00:00:00+00:00,11.8068961027,11.8635045087,11.6775054605,11.8311568481,2371589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.386444901503152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.586920519535516,11.383076877969735,,,,,,11.452147433002802,#000000,,11.452147433002802,,65.28640683242284,8.313130970558369,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3957917,-9961146.142014828,False,False,False,False,1935213.907223748,False,False,False,False
2022-03-04 00:00:00+00:00,11.8877652541,11.9039390844,11.5966363091,11.6855923756,2693688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.403880909999721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.618413607563127,11.40199430825967,,,,,,11.474762941940838,#000000,,11.474762941940838,,67.75203012036809,10.574616030185474,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1264229,-9620090.567818167,False,False,False,False,1964957.989293405,False,False,False,False
2022-03-07 00:00:00+00:00,12.1222857931,12.1869811142,11.823069933,11.879678339,3344601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.436016294723405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.685455219257639,11.43654561609987,,,,,,11.519339043360304,#000000,,11.519339043360304,,71.41485545271212,13.989815873229418,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2080372,-9161248.898491964,False,False,False,False,2019061.6367720952,False,False,False,False
2022-03-08 00:00:00+00:00,12.0656773872,12.3001979262,12.057590472,12.1546334537,3236884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.468682886322968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.745724429410478,11.47142222175812,,,,,,11.561943179163855,#000000,,11.561943179163855,,72.39735360822853,14.924728136535592,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1156512,-8847337.64757071,False,False,False,False,2066819.376506523,False,False,False,False
