date,Close,High,Low,Open,Volume,aVWAP_peak_181,aVWAP_peak_180,aVWAP_peak_159,aVWAP_peak_139,aVWAP_peak_134,aVWAP_peak_119,aVWAP_peak_94,aVWAP_peak_84,aVWAP_peak_76,aVWAP_peak_56,aVWAP_peak_45,aVWAP_peak_32,aVWAP_peak_23,aVWAP_peak_12,aVWAP_peak_5,aVWAP_valley_182,aVWAP_valley_171,aVWAP_valley_166,aVWAP_valley_162,aVWAP_valley_158,aVWAP_valley_141,aVWAP_valley_137,aVWAP_valley_127,aVWAP_valley_122,aVWAP_valley_116,aVWAP_valley_102,aVWAP_valley_86,aVWAP_valley_79,aVWAP_valley_74,aVWAP_valley_63,aVWAP_valley_50,aVWAP_valley_44,aVWAP_valley_28,aVWAP_valley_19,aVWAP_valley_11,aVWAP_OB_bull_182,aVWAP_OB_bear_139,aVWAP_OB_bear_94,aVWAP_OB_bear_56,aVWAP_OB_bear_23,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,20.5284408667,21.3017725432,19.8341999299,21.1787425037,2385655,,,,,,,,,,,,,,,20.06529238164617,,,,,,,,,,,,,,,,,,,,,,,,,,20.06529238164617,#000000,,20.06529238164617,,87.41923336213085,38.96982204525381,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,10769159,5073810.310131482,False,False,False,False,1939421.1845457563,False,False,False,False
2022-03-18 00:00:00+00:00,20.8799552651,21.0293488844,18.6654145552,19.4914733914,1963121,,,,,,,,,,,,,,,20.082150919581043,,,,,,,,,,,,,,,,,,,,20.19157290156667,,,,,,20.136861910573856,#000000,,20.136861910573856,,85.41969610656383,37.33475970279386,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12732280,5641104.3612328535,False,False,False,False,1941176.726431256,False,False,False,False
2022-03-25 00:00:00+00:00,22.3826793183,22.7605572966,20.906318845,21.0469246043,1431157,,,,,,,,,,,,,,22.016518486633334,20.253715464593316,,,,,,,,,,,,,,,,,,,,20.961039530018212,,,,,,21.077091160414952,#000000,,21.077091160414952,,85.06468845442002,37.24829476828316,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,14163437,6272388.26040079,False,False,False,False,1903397.487436348,False,False,False,False
2022-04-01 00:00:00+00:00,21.8026805609,22.2772249988,20.8360159653,22.1454070994,1185787,,,,,,,,,,,,,,21.845294801963572,20.34852185283514,,,,,,,,,,,,,,,,,,,,21.136471632242383,,,,,,21.110096095680365,#000000,,21.110096095680365,,83.04324947999147,35.508887407302424,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12977650,6769074.315185917,False,False,False,False,1850241.1550336557,False,False,False,False
2022-04-08 00:00:00+00:00,22.3123764386,22.4705579179,21.2710150333,21.776316981,985206,,,,,,,,,,,,,,21.892525921391073,20.438364774805727,,,,,,,,,,,,,,,,,,,,21.29252340700665,,,,,,21.20780470106782,#000000,,21.20780470106782,,82.00643085089834,34.706174658419556,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,13962856,7301947.032579552,False,False,False,False,1786164.4768830147,False,False,False,False
2022-04-15 00:00:00+00:00,22.0751042197,22.663890837,21.6357112217,22.0575284998,970492,,,,,,,,,,,,,,21.941845158572335,20.52327014367754,,,,,,,,,,,,,,,,,,,,21.41612287894787,,,,,,21.293746060399247,#000000,,21.293746060399247,,80.55620837321223,33.47231504002538,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12992364,7723459.400536622,False,False,False,False,1725744.2934101988,False,False,False,False
2022-04-22 00:00:00+00:00,21.3281361231,22.3475278784,21.2226818035,22.2069221191,1241878,,,,,,,,,,,,,,21.875834753936427,20.59041994586706,,,,,,,,,,,,,,,,,,,,21.450717444988125,,,,,,21.305657381597204,#000000,,21.305657381597204,,77.42284804631187,30.630399003478814,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,11750486,8021757.667163539,False,False,False,False,1689902.345750184,False,False,False,False
2022-04-29 00:00:00+00:00,21.3193482631,21.8905591605,19.6320791508,20.1154114486,1847985,,,,,,,,,,,,,,21.65190472480683,20.619907536016317,,,,,,,,,,,,,,,,,,,,21.354073906409038,,,,,,21.208628722410726,#000000,,21.208628722410726,,75.16084631319501,28.66511954123817,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9902501,8161071.988114388,False,False,False,False,1701612.171990911,False,False,False,False
2022-05-06 00:00:00+00:00,20.897530985,22.3651035984,20.3966229673,20.8711674051,1340114,,,,,,,,,,,,,,21.587575308672832,20.653814879726642,,,,,,,,,,,,,,,,,,,,21.337658600685895,,,,,,21.193016263028454,#000000,,21.193016263028454,,72.38952257422542,26.217776288694907,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8562387,8190799.026031841,False,False,False,False,1674834.529621214,False,False,False,False
2022-05-13 00:00:00+00:00,21.3281361231,21.565408342,19.1311711331,20.3526836675,1636316,,,,,,,,,,,,,,21.447202545560277,20.65517656633816,,,,,,,,,,,,,,,,,,,20.6749051994,21.251603278079923,,,,,,21.00722189734459,#000000,,21.00722189734459,,71.00050179081396,25.092948675007833,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,10198703,8339532.6537331855,False,False,False,False,1671981.3052048278,False,False,False,False
2022-05-20 00:00:00+00:00,21.6005597818,22.1717706792,20.9151067049,21.3105604031,1595676,,,,,,,,,,,,,,21.46223726631727,20.70891763732732,,,,,,,,,,,,,,,,,,,21.113111822463143,21.286542451230353,,,,,,21.142702294334523,#000000,,21.142702294334523,,70.36998793458837,24.635244458299283,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,11794379,8595447.197901098,False,False,False,False,1666329.0603748406,False,False,False,False
2022-05-27 00:00:00+00:00,22.9363144958,23.0066173754,21.3017725432,21.9520741802,1363469,,,,,,,,,,,,,,21.557760171840023,20.79110163510191,,,,,,,,,,,,,,,,,,,21.49935159926403,21.385409019753094,,,,,,21.308405606489764,#000000,,21.308405606489764,,71.43510533848975,24.635244458299283,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,13157848,8933402.812871387,False,False,False,False,1643894.981828556,False,False,False,False
2022-06-03 00:00:00+00:00,23.5602525529,24.2632813497,22.452982198,23.1296474149,1157408,,,,,,,,,,,,,,21.70426452538532,20.894599079976008,,,,,,,,,,,,,,,,,,,21.88687055369415,21.5266422905904,,,,,,21.503094112411468,#000000,,21.503094112411468,,72.77608799565814,24.635244458299283,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,14315256,9332058.604510544,False,False,False,False,1607858.9091005146,False,False,False,False
2022-06-10 00:00:00+00:00,22.7429815766,24.9267647767,22.5672243774,24.7641893675,1251823,,,,,,,,,,,,,23.412323576899997,21.837840215021405,20.99722081582068,,,,,,,,,,,,,,,,,,,22.159487419627528,21.65799913303425,,,,,23.412323576899997,22.012974232080772,#000000,,22.266912586145796,,71.5780052127473,24.635244458299283,False,False,True,False,False,,-1.0,24.926765,22.567225,0.0,1,,,False,False,False,False,,,False,False,False,False,13063433,9608456.707880134,False,False,False,False,1581485.8787967728,False,False,False,False
2022-06-17 00:00:00+00:00,20.3175322277,22.3299521585,20.1066235886,22.1102556595,2174111,,,,,,,,,,,,,21.829439004002754,21.727851211961745,20.99198592391451,,,,,,,,,,,,,,,,,,,21.865434567023506,21.57813819970919,,,,,21.829439004002754,21.598569781322343,#000000,,21.7502157456743,,66.02643281498034,20.87408909980263,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,10889322,9703335.61840753,False,False,False,False,1625384.0359229378,False,False,False,False
2022-06-24 00:00:00+00:00,20.3790472474,22.00480134,19.3772312119,21.9344984603,1337876,,,,,,,,,,,,,21.48051792240425,21.64965773036906,20.976155470120926,,,,,,,,,,,,,,,,,,,21.70280230092489,21.516414032478085,,,,,21.48051792240425,21.465109491259444,#000000,,21.58734799654407,,62.14948094494053,17.353306437783345,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,0.11417402513365649,0.11417402513365649,False,False,False,False,12227198,9890288.38741438,False,False,False,False,1604087.1443730905,False,False,False,False
2022-07-01 00:00:00+00:00,19.0520803934,21.0996517641,18.6038995355,20.1154114486,1543136,,,,,,,,,,,,,21.01678840651746,21.498406325046783,20.916145008686346,,,,,,,,,,,,,,,,,,,21.43184192201054,21.386987853824888,,,,,21.01678840651746,21.250033903217204,#000000,,21.33350612684992,,57.43059865646009,13.083870301019225,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,1.0747648004748354,0.8543518843704236,False,False,False,False,0.05129792259664487,0.08273597386515068,False,False,False,False,10684062,9949086.432791093,False,False,False,False,1599572.2447898986,False,False,False,False
2022-07-08 00:00:00+00:00,19.5090491113,19.8298059999,17.5317806203,18.920262494,1288225,,,,,,,,,,,,,20.667404917993576,21.351920282598872,20.848031809767996,,,,,,,,,,,,,,,,,,,21.192982160209446,21.258232575010855,,,,,20.667404917993576,21.063714349116147,#000000,,21.117634983953185,,54.771362640197516,10.825836094857578,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,1.0458331104091532,0.8847930376487854,False,False,False,False,-0.08320641936848455,-0.00023522275166693724,False,False,False,False,11972287,10098953.141473236,False,False,False,False,1576509.4859165729,False,False,False,False
2022-07-15 00:00:00+00:00,17.2769326815,19.1048075532,16.4420859853,18.9993532337,1607295,,,,,,,,,,,,,20.133041701339675,21.100743681464174,20.713334732496723,,,,,,,,,,,,,,,,,,17.607942073333334,20.807687079461637,21.031888039844247,,,,,20.133041701339675,20.2324395513233,#000000,,19.912353633899706,,50.21353663607085,6.7298351884610526,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,1.005657782499405,0.9290601117650472,False,False,False,False,-0.3292518554902379,-0.1647435391209524,False,False,False,False,10364992,10118659.723586328,False,False,False,False,1578789.894367197,False,False,False,False
2022-07-22 00:00:00+00:00,17.821779999,18.269960857,17.4175384408,17.7866285592,855184,,,,,,,,,,,,,19.937764610541432,20.988239092869303,20.65107751979754,,,,,,,,,,,,,,,,,,17.687291447687407,20.64697290143176,20.929830928751375,,,,,19.937764610541432,20.140196083513136,#000000,,19.815067013132474,,47.7992945113208,4.69938960547681,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,0.9854196490132077,0.9685417881732318,False,False,False,False,-0.33413621444092156,-0.249439876780937,False,False,False,False,11220176,10200253.521839192,False,False,False,False,1525189.4577474047,False,False,False,False
2022-07-29 00:00:00+00:00,18.489657356,18.920262494,17.8481435789,18.261172997,1028125,,,,,,,,,,,,,19.796943114591265,20.88603300114653,20.59448801017588,,,,,,,,,,,,,,,,,,17.902913815991667,20.51096015638301,20.837000833947744,,,,,19.796943114591265,20.088056488706016,#000000,,19.77421252202812,,47.064111231904974,4.190441903097295,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,1.0036661595166856,0.9758033472082319,False,False,False,False,-0.2688122753098104,-0.2591260760453737,False,False,False,False,12248301,10351960.742443698,False,False,False,False,1488369.868284634,False,False,False,False
2022-08-05 00:00:00+00:00,17.7778406992,18.3578394566,17.1802662219,18.3490515966,956094,,,,,,,,,,,,,19.636166323918506,20.774927814261197,20.52946557646049,,,,,,,,,,,,,,,,,,17.87476191466927,20.363797525436908,20.735109412092648,,,,,19.636166323918506,19.98570476113984,#000000,,19.662413394571473,,45.71745710712674,2.9792956226989205,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9361224072949262,1.0222828811785967,False,False,False,False,-0.34282825441539394,-0.3009771652303838,False,False,False,False,11292207,10421608.613373794,False,False,False,False,1448942.026189476,False,False,False,False
2022-08-12 00:00:00+00:00,19.5705641311,19.6032549701,18.041476498,18.2260215572,775637,,,,,,,,,,,,19.071765199733335,19.602012222897635,20.72701731383297,20.50272240338077,,,,,,,,,,,,,,,,,,18.052544465389825,20.309832644436295,20.69142894447388,,,,,19.602012222897635,19.851046170592102,#000000,,19.259038633114272,,47.16751257055092,2.9792956226989205,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,0.9617637696175946,0.9716942126104747,False,False,False,False,-0.21705364826914367,-0.25901540674976375,False,False,False,False,12067844,10543551.975346107,False,False,False,False,1399067.5798050703,False,False,False,False
2022-08-19 00:00:00+00:00,17.1187512022,19.4211705117,17.0484483225,19.1223832731,1543277,,,,,,,,,,,,18.267171497425373,19.41510725847044,20.575201989766057,20.40975039253837,,,,,,,,,,,,,,,,,,18.00926032740522,20.122076357688737,20.550970166979596,,,,,19.41510725847044,19.621362570039114,#000000,,18.953403860247445,,45.63943820940773,2.9792956226989205,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9417840776769102,0.975609842942175,False,False,False,False,-0.2861394756947684,-0.27257744122226607,False,False,False,False,10524567,10542145.680876026,False,False,False,False,1409749.7590787688,False,False,False,False
2022-08-26 00:00:00+00:00,18.252385137,18.7972324546,17.0396604626,17.2066298018,1108668,,,,,,,,,,,,18.190379388845724,19.315821841461396,20.48183370210824,20.35102289453978,,,,,,,,,,,,,,,,,,18.012146510260575,20.012772336699133,20.464130955405896,,,,,19.315821841461396,19.546872518474395,#000000,,18.882780019316705,,45.8857190439836,2.9792956226989205,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9400494372378504,0.9894515138836335,False,False,False,False,-0.3244289171590952,-0.29850317919068065,False,False,False,False,11633235,10622967.111922245,False,False,False,False,1387447.4065544156,False,False,False,False
2022-09-02 00:00:00+00:00,17.0484483225,19.148746853,16.503601005,18.7620810147,1346174,,,,,,,,,,,,18.01457053220596,19.175814559398155,20.357543981852288,20.270033490236724,,,,,,,,,,,,,,,,,,17.947145793686236,19.866881937968014,20.347827901470033,,,,,19.175814559398155,19.425688313831056,#000000,,18.75110320581459,,44.94706298380834,2.0895538723437,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9117785376093352,1.0355007407778045,False,False,False,False,-0.33576741386223913,-0.3171352965264599,False,False,False,False,10287061,10598085.177705783,False,False,False,False,1384390.1171800145,False,False,False,False
2022-09-09 00:00:00+00:00,17.2312399277,17.2588688533,16.1872380464,17.2329933817,1216142,,,,,,,,,,,,17.786743748780147,19.02181429818658,20.22901697916821,20.183543033253635,,,,,,,,,,,,,,,,,,17.824245459320906,19.71479498183318,20.226901685363472,,,,,19.02181429818658,19.283865740843734,#000000,,18.586899622030202,,44.49738435944517,1.455748893566387,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9019286962302073,1.0483323100777138,False,False,False,False,-0.34282825441539394,-0.3299817754709269,False,False,False,False,11503203,10665130.942320168,False,False,False,False,1371927.2936851985,False,False,False,False
2022-09-16 00:00:00+00:00,16.2458082483,17.7009316628,16.0381308242,17.553577393,1197177,,,,,,,,,,,,17.599328424719204,18.874870917140694,20.103347633589284,20.09694589686442,,,,,,,,,,,,,,,,,,17.704605495957743,19.568481078146206,20.10816567715117,,,,,18.874870917140694,19.150820731938385,#000000,,18.43682147899096,,43.28205195447606,0.05718379355005254,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9215018866770215,1.0343232072026054,False,False,False,False,-0.3274596445011123,-0.3287207099860196,False,False,False,False,10306026,10638530.576222379,False,False,False,False,1358982.827486295,False,False,False,False
2022-09-23 00:00:00+00:00,15.0485548059,16.8536446113,14.9380391036,15.9971479179,1199235,,,,,,,,,,,,17.315344231919163,18.6834072200182,19.950308243128074,19.989169610484197,,,,,,,,,,,,,,,,,,17.509185106252723,19.38731735016047,19.963058516921294,,,,,18.6834072200182,18.971112896983445,#000000,,18.22381347708764,,41.42673462901824,-1.9428198328028543,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8533808272890148,1.0878769778240196,False,False,False,False,-0.34282825441539394,-0.33577448220070677,False,False,False,False,9106791,10525068.385391092,False,False,False,False,1347149.6550799028,False,False,False,False
2022-09-30 00:00:00+00:00,14.505185936,15.3708922712,14.4130895173,15.0209258804,2061200,,,,,,,,,,,,16.81180064182749,18.32409858263927,19.663236080598335,19.781814389760857,,,,,,,,,,,,,,,,,,17.129150027979676,19.049825529954173,19.689689595844165,,,,,18.32409858263927,18.635659264086282,#000000,,17.828718695600152,,39.68026101895467,-3.8081593279729233,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8443127080890366,1.1119588265371436,False,False,False,False,-0.34282825441539394,-0.33930136830805036,False,False,False,False,7045591,10267329.319806566,False,False,False,False,1400042.2732221321,False,False,False,False
2022-10-07 00:00:00+00:00,16.2089696808,16.3655335925,15.1314415827,15.2972151363,1580992,,,,,,,,,,,,16.69221662404497,18.165008905828515,19.51007750619878,19.66722645803306,,,,,,,,,,,,,,,,,,17.01138857817776,18.88295177509071,19.542877000622276,,,,,18.165008905828515,18.49596383542801,#000000,,17.687891470785488,,40.625886470035475,-3.8081593279729233,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8393830341512889,1.0811196400763292,False,False,False,False,-0.27272837684845846,-0.30601487257825444,False,False,False,False,8626583,10145792.55537645,False,False,False,False,1413445.9566871594,False,False,False,False
2022-10-14 00:00:00+00:00,15.3248440619,16.3286950251,15.2787958525,16.1537118296,1030045,,,,,,,,,,,,16.60954316185999,18.06155892247027,19.41016460988225,19.591274762482307,,,,,,,,,,,,,,,,,,16.930935161668017,18.77482224916651,19.44684645569238,,,,,18.06155892247027,18.403592189031677,#000000,,17.594214873791195,,40.541125056408404,-3.8081593279729233,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8349928125851331,1.0858086878972077,False,False,False,False,-0.2683009600460007,-0.28715791631212756,False,False,False,False,7596538,9956958.884607824,False,False,False,False,1385045.885821444,False,False,False,False
2022-10-21 00:00:00+00:00,15.0761837315,16.2273889646,14.3553450628,15.9787286342,1087286,,,,,,,,,,,,16.502711484893,17.943565389865693,19.298881157048722,19.50585918215896,,,,,,,,,,,,,,,,,,16.830859056731672,18.653800596197122,19.339725076494275,,,,,17.943565389865693,18.296485991912782,#000000,,17.482734131921873,,40.26961347440632,-3.8081593279729233,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8271654746049463,1.0801640971983306,False,False,False,False,-0.30977550136178894,-0.29846670883695825,False,False,False,False,6509252,9701573.189451689,False,False,False,False,1362989.5979828185,False,False,False,False
2022-10-28 00:00:00+00:00,16.061615411,16.40237216,14.8459426849,14.9472487454,950446,,,,,,,,,,,,16.45657926939997,17.867440864841488,19.218820474891828,19.443123435103683,,,,,,,,,,,,,,,,,,16.779264494499177,18.570467239935944,19.262362926437127,,,,,17.867440864841488,18.22829410072989,#000000,,17.418437967169147,,41.32067281909346,-3.8081593279729233,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8673624518142511,1.0683569880589336,False,False,False,False,-0.28272863064594317,-0.29059766974145074,False,False,False,False,7459698,9535508.360603416,False,False,False,False,1332430.8129470542,False,False,False,False
2022-11-04 00:00:00+00:00,15.7024393783,15.7945357969,14.0354942009,15.3616826293,1737547,,,,,,,,,,,,16.324554732367808,17.705577525562397,19.05788048836869,19.316071148887378,,,,,,,,,,,,,,,,,15.177489792033333,16.648480175985902,18.400218835015924,19.10669306337564,,,,,17.705577525562397,17.717120720199635,#000000,,16.46402555648736,,41.72740698206982,-3.8081593279729233,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.8297825895247422,1.084978441535266,False,False,False,False,-0.34090367376619524,-0.315750671753823,False,False,False,False,5722151,9253037.445003163,False,False,False,False,1362439.4193954205,False,False,False,False
2022-11-11 00:00:00+00:00,16.5865649973,16.7431289089,15.453779048,15.9971479179,1450385,,,,,,,,,,,16.261157651399998,16.31952579372345,17.636496229226466,18.9679030312426,19.241960781945394,,,,,,,,,,,,,,,,,15.67051649655762,16.62376639178037,18.314227908428823,19.018965373678334,,,,,17.636496229226466,17.56161329533145,#000000,,16.218741583365357,,43.12031950948512,-3.8081593279729233,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.8819935983103543,1.0503439670510104,False,False,False,False,-0.24485616442819816,-0.28030341809101056,False,False,False,False,7172536,9098926.22685478,False,False,False,False,1368953.9068476115,False,False,False,False
2022-11-18 00:00:00+00:00,15.8313743644,16.3379046669,15.6840200946,16.1537118296,956851,,,,,,,,,,,16.137912879140764,16.301204098801172,17.58494500641662,18.905202544589443,19.190121975298062,,,,,,,,,,,,,,,,,15.73529101600963,16.596594477321766,18.253174506555432,18.957811287174774,,,,,17.58494500641662,17.51802864347863,#000000,,16.192750617818334,,43.34179156994867,-3.8081593279729233,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.843017795875814,1.0668451337708234,False,False,False,False,-0.25178774732217324,-0.2660455827065919,False,False,False,False,6215685,8885352.802643316,False,False,False,False,1338427.7655996403,False,False,False,False
