date,Close,High,Low,Open,Volume,aVWAP_peak_875,aVWAP_peak_837,aVWAP_peak_811,aVWAP_peak_778,aVWAP_peak_739,aVWAP_peak_703,aVWAP_peak_685,aVWAP_peak_661,aVWAP_peak_632,aVWAP_peak_604,aVWAP_peak_571,aVWAP_peak_552,aVWAP_peak_526,aVWAP_peak_525,aVWAP_peak_496,aVWAP_peak_462,aVWAP_peak_430,aVWAP_peak_429,aVWAP_peak_418,aVWAP_peak_416,aVWAP_peak_385,aVWAP_peak_338,aVWAP_peak_321,aVWAP_peak_320,aVWAP_peak_292,aVWAP_peak_271,aVWAP_peak_267,aVWAP_peak_231,aVWAP_peak_189,aVWAP_peak_145,aVWAP_peak_104,aVWAP_peak_72,aVWAP_peak_47,aVWAP_peak_46,aVWAP_peak_32,aVWAP_peak_11,aVWAP_valley_893,aVWAP_valley_870,aVWAP_valley_845,aVWAP_valley_817,aVWAP_valley_793,aVWAP_valley_751,aVWAP_valley_721,aVWAP_valley_695,aVWAP_valley_670,aVWAP_valley_669,aVWAP_valley_649,aVWAP_valley_617,aVWAP_valley_616,aVWAP_valley_612,aVWAP_valley_577,aVWAP_valley_531,aVWAP_valley_520,aVWAP_valley_487,aVWAP_valley_468,aVWAP_valley_467,aVWAP_valley_438,aVWAP_valley_402,aVWAP_valley_377,aVWAP_valley_373,aVWAP_valley_372,aVWAP_valley_369,aVWAP_valley_368,aVWAP_valley_351,aVWAP_valley_350,aVWAP_valley_330,aVWAP_valley_301,aVWAP_valley_287,aVWAP_valley_241,aVWAP_valley_227,aVWAP_valley_211,aVWAP_valley_184,aVWAP_valley_170,aVWAP_valley_130,aVWAP_valley_90,aVWAP_valley_49,aVWAP_valley_48,aVWAP_valley_37,aVWAP_valley_18,aVWAP_OB_bull_893,aVWAP_OB_bull_793,aVWAP_OB_bull_751,aVWAP_OB_bull_649,aVWAP_OB_bull_531,aVWAP_OB_bull_438,aVWAP_OB_bull_301,aVWAP_OB_bull_211,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-18 00:00:00+00:00,1.63,1.71,1.59,1.61,8086232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,70.19767401093347,-11.04814847188726,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5384988,1667491.7653204822,False,False,False,False,6624722.104816457,False,False,False,False
2022-01-19 00:00:00+00:00,1.8,1.82,1.65,1.67,12316546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7566666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7566666666666666,#000000,,1.7566666666666666,,73.0292331510251,-5.775707739374283,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6931558,1873925.7353079144,False,False,False,False,6847930.885019734,False,False,False,False
2022-01-20 00:00:00+00:00,1.72,1.81,1.72,1.81,9096202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7538346459159126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7538346459159126,#000000,,1.7538346459159126,,70.58908666829265,-5.775707739374283,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2164644,1715550.4515703493,False,False,False,False,6936098.379724842,False,False,False,False
2022-01-21 00:00:00+00:00,1.63,1.73,1.62,1.72,11299928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7214213776539302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7214213776539302,#000000,,1.7214213776539302,,65.24852346431351,-5.775707739374283,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13464572,1120251.5319009237,False,False,False,False,7107228.953068966,False,False,False,False
2022-01-24 00:00:00+00:00,1.64,1.66,1.5401,1.62,13130095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.690472798641106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.690472798641106,#000000,,1.690472798641106,,61.99561923760048,-5.775707739374283,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-334477,1063203.3541793188,False,False,False,False,7343419.778438811,False,False,False,False
2022-01-25 00:00:00+00:00,1.73,1.73,1.59,1.62,8241574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6893848603170967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6893848603170967,#000000,,1.6893848603170967,,62.31008644531306,-5.775707739374283,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7907097,1331591.3402899338,False,False,False,False,7378641.512617682,False,False,False,False
2022-01-26 00:00:00+00:00,1.61,1.74,1.6,1.72,11827240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6823176020295472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6823176020295472,#000000,,1.6823176020295472,,58.384966011107764,-5.775707739374283,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3920143,1125640.9740040542,False,False,False,False,7553096.355260126,False,False,False,False
2022-01-27 00:00:00+00:00,1.52,1.6053,1.51,1.55,11544836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6618653955979539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6618653955979539,#000000,,1.6618653955979539,,53.41237556434841,-5.775707739374283,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-15464979,475028.42600389535,False,False,False,False,7709635.164857769,False,False,False,False
2022-01-28 00:00:00+00:00,1.53,1.53,1.44,1.49,9668659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.643902470181567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,1.5719512350907836,#000000,,1.5719512350907836,,50.41401406223926,-5.775707739374283,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5796320,229093.19361158574,False,False,False,False,7786459.628980994,False,False,False,False
2022-01-31 00:00:00+00:00,1.55,1.59,1.5,1.54,7006130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6366652671319104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5196076084281087,,,,,,,,,1.5781364377800096,#000000,,1.5781364377800096,,49.075709534330805,-5.775707739374283,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1209810,267552.67621505295,False,False,False,False,7755858.467060172,False,False,False,False
2022-02-01 00:00:00+00:00,1.58,1.63,1.55,1.58,9963755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6318795043874919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5446900613887404,,,,,,,,,1.5882847828881161,#000000,,1.5882847828881161,,49.1762345921656,-5.775707739374283,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,11173565,695239.4340105411,False,False,False,False,7842442.644822518,False,False,False,False
2022-02-02 00:00:00+00:00,1.6,1.62,1.56,1.6,6538250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6296014859560934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5542763364456893,,,,,,,,,1.5919389112008915,#000000,,1.5919389112008915,,49.903884653677174,-5.775707739374283,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,17711815,1362556.1228728727,False,False,False,False,7791297.835221635,False,False,False,False
2022-02-03 00:00:00+00:00,1.56,1.605,1.515,1.57,7338792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.625271722978316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5553130924314738,,,,,,,,,1.590292407704895,#000000,,1.590292407704895,,49.03137886561279,-5.775707739374283,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,10373023,1715907.7651131523,False,False,False,False,7773552.508350199,False,False,False,False
2022-02-04 00:00:00+00:00,1.58,1.605,1.5428,1.55,6280869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6227777126020002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5580806745453972,,,,,,,,,1.5904291935736987,#000000,,1.5904291935736987,,49.18405435685732,-5.775707739374283,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,16653892,2301711.0684420485,False,False,False,False,7715015.900179603,False,False,False,False
2022-02-07 00:00:00+00:00,1.72,1.72,1.57,1.61,8794767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6258992185941994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5757867863155324,,,,,,,,,1.6008430024548659,#000000,,1.6008430024548659,,53.38489868864862,-5.775707739374283,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,25448659,3209434.5167384385,False,False,False,False,7757359.080564717,False,False,False,False
2022-02-08 00:00:00+00:00,1.73,1.74,1.68,1.7,8233724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6311890464850423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.593960966235156,,,,,,,,,1.6125750063600992,#000000,,1.6125750063600992,,56.4245470903284,-3.7537674718604706,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,33682383,4404452.104317323,False,False,False,False,7776040.057797474,False,False,False,False
2022-02-09 00:00:00+00:00,1.72,1.76,1.7095,1.71,5677098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6349997373736405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.60505935556466,,,,,,,,,1.62002954646915,#000000,,1.62002954646915,,58.02951446955381,-1.6032675120609525,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,28005285,5329974.962971546,False,False,False,False,7693728.604550514,False,False,False,False
2022-02-10 00:00:00+00:00,1.72,1.79,1.68,1.7,12076177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6422135115054577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.623554553403005,,,,,,,,,1.6328840324542313,#000000,,1.6328840324542313,,59.09949272237075,0.023965233464792846,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,28005285,6219202.8075608965,False,False,False,False,7865589.32594069,False,False,False,False
2022-02-11 00:00:00+00:00,1.86,1.9,1.73,1.74,14542151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6579461415664785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.654787899625135,,,,,,,,,1.6563670205958068,#000000,,1.6563670205958068,,63.11031571854966,4.339633252368401,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,42547436,7643839.403342823,False,False,False,False,8127415.273943016,False,False,False,False
2022-02-14 00:00:00+00:00,1.92,1.93,1.84,1.87,16112321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6782232236224515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6895124369545331,,,,,,,,,1.6838678302884924,#000000,,1.6838678302884924,,66.81764198349188,8.193343662851518,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,58659757,9644463.622819575,False,False,False,False,8440548.831827603,False,False,False,False
2022-02-15 00:00:00+00:00,1.88,1.89,1.77,1.82,11478637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6878346107763234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7040940953675514,,,,,,,,,1.6959643530719375,#000000,,1.6959643530719375,,67.48268340599739,9.144184465680539,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,47181120,11116489.36310116,False,False,False,False,8559689.544304952,False,False,False,False
2022-02-16 00:00:00+00:00,1.93,1.95,1.87,1.88,10061894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.698734993107462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.720082965305523,,,,,,,,,1.7094089792064926,#000000,,1.7094089792064926,,68.87442353597203,10.850043013946298,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,57243014,12925372.682195231,False,False,False,False,8618599.52295966,False,False,False,False
2022-02-17 00:00:00+00:00,2.01,2.02,1.94,1.95,14625056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9899999999999998,1.7175956456322183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.746684026636966,,,,,,,,,1.818093224089728,#000000,,1.818093224089728,,71.10926945618621,13.339689023567743,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,71868070,15236851.008383654,False,False,False,False,8854146.835784772,False,False,False,False
2022-02-18 00:00:00+00:00,1.99,2.01,1.91,2.0,11945386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9810085154021901,1.7302746462122474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7633207642664224,,,,,,,,,1.82486797529362,#000000,,1.82486797529362,,71.67581496269452,14.251788589750348,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,59922684,16989236.61589802,False,False,False,False,8975371.901048115,False,False,False,False
2022-02-22 00:00:00+00:00,1.87,1.9901,1.865,1.97,10825250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9599802597136948,1.7380288464385267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7724939143432636,,,,,,,,,1.8235010068318285,#000000,,1.8235010068318285,,67.32625792913511,14.251788589750348,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,49097434,18248381.611353002,False,False,False,False,9047916.140222698,False,False,False,False
2022-02-23 00:00:00+00:00,1.67,1.79,1.65,1.76,18293692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.875672991672285,1.7356509379285705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7658160670313723,,,,,,,,,1.792379998877409,#000000,,1.792379998877409,,59.28429983447532,17.03271981772029,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,30803742,18740748.685417593,False,False,False,False,9410495.58570416,False,False,False,False
2022-02-24 00:00:00+00:00,1.65,1.79,1.5901,1.79,9524482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8466129957863053,1.733619864219686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7615505421857598,,,,,,,,,1.7805944673972505,#000000,,1.7805944673972505,,53.51791238524357,11.815048528591966,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,21279260,18840298.14873455,False,False,False,False,9414965.641166743,False,False,False,False
2022-02-25 00:00:00+00:00,1.7,1.74,1.59,1.65,6879862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.830395117696415,1.732236885697743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6766666666666667,1.7587138102872057,,,,,,,,,1.7495031200870077,#000000,,1.7495031200870077,,51.06222167279071,9.714575593822318,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,28159122,19205742.2213332,False,False,False,False,9315549.81210138,False,False,False,False
2022-02-28 00:00:00+00:00,1.73,1.75,1.69,1.7,8579263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8190095077925976,1.731975202835213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7025650022236059,1.757298357853817,,,,,,,,,1.7527120176763085,#000000,,1.7527120176763085,,50.237255131855704,8.964692112438804,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,36738385,19893296.840104446,False,False,False,False,9286675.819469955,False,False,False,False
2022-03-01 00:00:00+00:00,1.77,1.7997,1.71,1.75,11747657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8114960544895409,1.7330555605573985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7273217664735212,1.75743347733915,,,,,,,,,1.7573267147149028,#000000,,1.7573267147149028,,50.75377584190633,8.964692112438804,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,48486042,21014580.96402192,False,False,False,False,9383184.885373095,False,False,False,False
2022-03-02 00:00:00+00:00,1.72,1.76,1.69,1.76,9827896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8030220555385121,1.7327507577309205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7262633555942712,1.7560135546273,,,,,,,,,1.7545124308727509,#000000,,1.7545124308727509,,49.73744715693099,8.06174205802158,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,38658146,21706485.47523675,False,False,False,False,9400624.536927091,False,False,False,False
2022-03-03 00:00:00+00:00,1.71,1.75,1.69,1.7,5049539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7989580975275516,1.732495780729017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7251118822281204,1.7551893850164146,,,,,,,,,1.752938786375276,#000000,,1.752938786375276,,48.78884216207863,6.783250342878048,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,33608607,22173235.338952955,False,False,False,False,9229993.7315574,False,False,False,False
2022-03-04 00:00:00+00:00,1.77,1.785,1.685,1.71,9468619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7947177822038685,1.7329048667480025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.729070811693722,1.7548672871608493,,,,,,,,,1.7528901869516105,#000000,,1.7528901869516105,,49.946623947250956,6.783250342878048,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,43077226,22992999.67860186,False,False,False,False,9239351.585221818,False,False,False,False
