date,Close,High,Low,Open,Volume,aVWAP_peak_189,aVWAP_peak_161,aVWAP_peak_152,aVWAP_peak_135,aVWAP_peak_114,aVWAP_peak_102,aVWAP_peak_89,aVWAP_peak_83,aVWAP_peak_57,aVWAP_peak_48,aVWAP_peak_30,aVWAP_peak_23,aVWAP_peak_13,aVWAP_valley_170,aVWAP_valley_155,aVWAP_valley_141,aVWAP_valley_136,aVWAP_valley_129,aVWAP_valley_122,aVWAP_valley_107,aVWAP_valley_96,aVWAP_valley_85,aVWAP_valley_70,aVWAP_valley_63,aVWAP_valley_51,aVWAP_valley_41,aVWAP_valley_28,aVWAP_valley_19,aVWAP_valley_10,aVWAP_valley_4,aVWAP_OB_bull_170,aVWAP_OB_bull_96,aVWAP_OB_bear_161,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,37.4687982923,38.78333819,35.3337737604,38.4127967423,13874406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.19530341423334,41.195203523370154,,,,39.195253468801745,#000000,,39.195253468801745,,16.197465637146543,-39.07288445364605,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-43411061,-11188425.124268832,False,False,False,False,8967844.617036084,False,False,False,False
2022-03-18 00:00:00+00:00,41.7300249405,42.2505474504,36.5953791656,37.6893586778,12006982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.58553364755844,41.09358006219985,,,,39.83955685487915,#000000,,39.83955685487915,,22.99754098799094,-32.60719711234922,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-31404079,-12685880.966915585,False,False,False,False,9192965.904663041,False,False,False,False
2022-03-25 00:00:00+00:00,40.8301385676,42.2329026195,40.5125316124,41.7741370176,7403731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.16526783572523,41.099357770929956,,,,40.13231280332759,#000000,,40.13231280332759,,27.17864496262837,-28.823189048316824,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-38807810,-14620838.673069987,False,False,False,False,9060429.985799113,False,False,False,False
2022-04-01 00:00:00+00:00,43.6003770097,44.464973721,40.1419901648,40.838960983,11193244,,,,,,,,,,,,,42.7357802985,,,,,,,,,,,,,,,,40.0638084857235,41.23293176979888,,,,41.34417351800746,#000000,,41.34417351800746,,33.07461310409192,-23.45990456472552,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-27614566,-15583336.993583322,False,False,False,False,9218416.209073253,False,False,False,False
2022-04-08 00:00:00+00:00,39.0480106526,44.1870676352,38.1348906565,43.6003770097,10628795,,,,,,,,,,,,,41.625694224385434,,,,,,,,,,,,,,,,40.13957902430027,41.177091267872605,,,,40.9807881721861,#000000,,40.9807881721861,,34.235652862520396,-22.668093255069262,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-38243361,-17261857.290354926,False,False,False,False,9322888.712104863,False,False,False,False
2022-04-15 00:00:00+00:00,37.6893586778,39.1362348068,37.274705153,38.8539175133,6731861,,,,,,,,,,,,,40.77878350285663,,,,,,,,,,,,,,,,39.91030172780077,41.04010692919989,,,,40.5763973866191,#000000,,40.5763973866191,,34.357841704131445,-22.668093255069262,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-44975222,-19314699.120699007,False,False,False,False,9130960.733430427,False,False,False,False
2022-04-22 00:00:00+00:00,35.1396806212,40.5831109358,35.0117555976,37.5217327848,10265507,,,,,,,,,,,,,39.75611294752674,,,,,,,,,,,,,,,,39.48336516111342,40.78286420439022,,,,40.007447437676795,#000000,,40.007447437676795,,33.27487979955283,-22.668093255069262,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-55240729,-21975886.519165747,False,False,False,False,9215001.197620764,False,False,False,False
2022-04-29 00:00:00+00:00,32.0165455622,35.9601652553,31.9292036495,35.0911573363,14167463,,,,,,,,,,,,,38.03042486082821,,,,,,,,,,,,,,,,38.46826550764303,40.19051186324012,,,,38.89640074390379,#000000,,38.89640074390379,,31.328808711406797,-22.668093255069262,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-69408192,-25489390.628857173,False,False,False,False,9581850.220019227,False,False,False,False
2022-05-06 00:00:00+00:00,33.2516837211,35.8895859319,31.7959851767,31.9106765771,23589842,,,,,,,,,,,,,36.67970417160584,,,,,,,,,,,,,,,,37.43276173117164,39.42813995788858,,,,37.84686862022202,#000000,,37.84686862022202,,31.069658768929557,-22.668093255069262,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-45818350,-26995239.471164048,False,False,False,False,10619479.240758544,False,False,False,False
2022-05-13 00:00:00+00:00,33.538122861,34.054504896,30.8226656078,32.7368403928,16028564,,,,,,,,,,,,,36.00906877076583,,,,,,,,,,,,,,,32.805097788266664,36.84356024618667,38.942382998909,,,,36.15002745103204,#000000,,36.15002745103204,,31.14691660730987,-22.668093255069262,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-29789786,-27202242.917744488,False,False,False,False,11020152.185887542,False,False,False,False
2022-05-20 00:00:00+00:00,32.7101309772,34.9982375807,31.241113119,33.6093479692,14023950,,,,,,,,,,,,,35.6110992172134,,,,,,,,,,,,,,,32.88819045043657,36.45662313696038,38.583034760082434,,,,35.8847368911732,#000000,,35.8847368911732,,30.850466887402163,-22.668093255069262,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-43813736,-28432723.88680045,False,False,False,False,11242655.72767365,False,False,False,False
2022-05-27 00:00:00+00:00,35.2564285982,35.2653317367,30.99182524,32.9683219947,11578093,,,,,,,,,,,,,35.43741532668735,,,,,,,,,,,,,,,33.15230823953543,36.25647940682166,38.35800261405063,,,,35.801051396773765,#000000,,35.801051396773765,,32.92648446166463,-22.668093255069262,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-32235643,-28714421.598889306,False,False,False,False,11267502.933031157,False,False,False,False
2022-06-03 00:00:00+00:00,35.3721693992,35.5913646699,33.6004448307,35.2564285982,8289455,,,,,,,,,,,,,35.39922678682305,,,,,,,,,,,,,,,33.434991487655644,36.183753256737845,38.24295881475807,,,,35.81523258649365,#000000,,35.81523258649365,,34.50745923929788,-22.034817587874116,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-23946188,-28361219.110082693,False,False,False,False,11046906.789843664,False,False,False,False
2022-06-10 00:00:00+00:00,32.0156861715,36.2624832526,31.6684637686,35.8618420186,11162369,,,,,,,,,,,,33.31554439756667,35.23026720156919,,,,,,,,,,,,,,,33.41316340266097,35.99646410599035,38.03429921608217,,,,35.19794766477387,#000000,,34.488859776946796,,34.02084713009009,-22.034817587874116,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-35108557,-28861021.916743234,False,False,False,False,11055459.54615154,False,False,False,False
2022-06-17 00:00:00+00:00,28.8105562989,31.1609848721,27.795598506,30.9384064088,17932889,,,,,,,,,,,,30.813263724735968,34.54166501611558,,,,,,,,,,,,,,,32.469611031461696,35.35646537309175,37.47511684609708,,,,34.13122439830041,#000000,,33.295251286351245,,32.44755511239761,-22.034817587874116,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-53041446,-30652164.441428922,False,False,False,False,11564898.764955128,False,False,False,False
2022-06-24 00:00:00+00:00,30.3686055425,30.5822808674,28.1695303244,29.709773291,11667937,,,,,,,,,,,,30.496554400354373,34.204388645302544,,,,,,,,,,,,,,,32.114129313672485,35.027761861992055,37.16597131356608,,,,33.80176110697751,#000000,,32.96070855533036,,32.626217059421506,-22.034817587874116,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-41373509,-31446338.112434186,False,False,False,False,11572531.226810303,False,False,False,False
2022-07-01 00:00:00+00:00,28.5701715585,30.6579575449,27.2792164709,30.4042180967,7988517,,,,,,,,,,,,30.224418117490455,33.95966637942298,,,,,,,,,,,,,,,31.848712636551145,34.79055914579314,36.94502400629206,,,,33.55367605710995,#000000,,32.70583906981443,,32.06308299181445,-22.034817587874116,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8015626275995762,1.177013414449879,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-49362026,-32773426.104105726,False,False,False,False,11307048.69149102,False,False,False,False
2022-07-08 00:00:00+00:00,28.4811401731,29.3180351954,27.412763549,27.9558549996,7328272,,,,,,,,,,,,29.986531667158676,33.73667203980724,,,,,,,,,,,,,,,31.610562359029483,34.57374183453542,36.74214379340284,,,,33.32993033878673,#000000,,32.476876975132704,,31.627015705650102,-22.034817587874116,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8295751011634053,1.190055500451829,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-56690298,-34545046.24454234,False,False,False,False,11012324.492121315,False,False,False,False
2022-07-15 00:00:00+00:00,28.5078495887,28.8016531604,26.7183187432,28.311980541,8472738,,,,,,,,,,,,29.727010657243767,33.48267113709421,,,,,,,,,,,,,,28.009273830766666,31.34401189090794,34.32581300952857,36.508721874950254,,,,32.23291706674856,#000000,,30.640741879003144,,31.340147292009263,-22.034817587874116,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8341462552191192,1.1835773693703582,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-48217560,-35557825.041242905,False,False,False,False,10824206.974186402,False,False,False,False
2022-07-22 00:00:00+00:00,31.1609848721,31.8554296779,28.5434621429,28.8016531604,10684981,,,,,,,,,,,,29.839622240860905,33.32574940285288,,,,,,,,,,,,,,29.409577396992585,31.27366075787091,34.15278284708044,36.31343465977171,,,,32.3858045509049,#000000,,30.96215244964432,,33.4460680490196,-21.706067698430616,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8515820999018636,1.1337016255130228,False,False,False,False,-0.2406659427856062,-0.2917470986005001,False,False,False,False,-37532579,-35704103.11226195,False,False,False,False,10813893.939061483,False,False,False,False
2022-07-29 00:00:00+00:00,34.6421120393,35.0605595504,30.6713122527,31.3390476428,13020046,,,,,,,,,,,33.457994614133334,30.37341531035258,33.33376710934911,,,,,,,,,,,,,,31.047683039021003,31.479483437229277,34.116312165699476,36.204309284887785,,,,32.858994994381796,#000000,,31.58964410018405,,37.416042521174504,-17.750829552557363,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9108427920269108,1.0711289550785819,False,False,False,False,-0.13431466146904708,-0.21303088003477358,False,False,False,False,-24512533,-34875097.91876107,False,False,False,False,10977312.610242115,False,False,False,False
2022-08-05 00:00:00+00:00,33.7963138785,34.8068201022,33.1285784884,34.2414708052,12710331,,,,,,,,,,,33.68155890228365,30.818688879629597,33.36599787376846,,,,,,,,,,,,,,31.858326719489277,31.684270406926967,34.106283245904834,36.12181318989568,,,,33.09099131684264,#000000,,32.010711227082375,,39.773463790526506,-15.452879882530382,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9028239228139979,1.1250167076389457,False,False,False,False,-0.06193593443373867,-0.13748340723425612,False,False,False,False,-37222864,-35049006.51737136,False,False,False,False,11105684.342816774,False,False,False,False
2022-08-12 00:00:00+00:00,31.6276617115,32.9394908621,30.0597563227,32.8226841569,22952872,,,,,,,,,,,32.67295597001498,30.952718042743598,33.198841033609035,,,,,,,,,,,,,,31.75140529738036,31.665525920583995,33.898845385392065,35.84252018256865,,,,32.85468740461324,#000000,,31.76065130768073,,40.30210858155979,-14.917016676848426,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8792591186381135,1.1109358993507905,False,False,False,False,-0.1616854499689887,-0.1495844286016224,False,False,False,False,-60175736,-36910245.73830681,False,False,False,False,11983253.79890442,False,False,False,False
2022-08-19 00:00:00+00:00,30.1541002,32.2476357621,30.0552637571,30.9358066116,13240612,,,,,,,,,,,32.276541526423145,30.939809835013563,33.07932820793455,,,,,,,,,,,,,,31.599143612190222,31.605613449533973,33.76151607893326,35.67179256124932,,,,32.70482075303972,#000000,,31.605277105790226,,39.959568595159155,-14.917016676848426,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8924763549013365,1.0932059827848453,False,False,False,False,-0.17794633609135466,-0.16376538234648852,False,False,False,False,-73416348,-39614401.4613952,False,False,False,False,12076391.44343002,False,False,False,False
2022-08-26 00:00:00+00:00,29.7317990351,31.3221672518,29.1118249845,29.7587544286,9322724,,,,,,,,,,,31.985883952162922,30.883514521284354,32.97605174609329,,,,,,,,,,,,,,31.439934756626716,31.532023010800124,33.648697982734454,35.54053376767844,,,,32.57237710534004,#000000,,31.46033906021853,,39.51095507435175,-14.917016676848426,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9084884408959804,1.095543860935189,False,False,False,False,-0.22207841956147933,-0.19292190095398393,False,False,False,False,-82739072,-42808821.50129185,False,False,False,False,11872416.077250017,False,False,False,False
2022-09-02 00:00:00+00:00,28.9860331481,30.1630853311,28.4379401469,29.5610815429,8458460,,,,,,,,,,,31.68978254471536,30.791374498900975,32.86243561124419,,,,,,,,,,,,,,31.247922255613734,31.435559375516142,33.52901996244814,35.40879373694738,,,,32.4235554264837,#000000,,31.291159668686554,,38.82433005810171,-14.917016676848426,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8870302532104942,1.11733448727328,False,False,False,False,-0.2662040591640063,-0.22956298005899511,False,False,False,False,-91197532,-46393170.42712208,False,False,False,False,11619530.441898165,False,False,False,False
2022-09-09 00:00:00+00:00,29.7138287727,29.9384570519,28.0605646378,28.4738806715,10752801,,,,,,,,,,,31.398291521943463,30.690543503646893,32.72904074749649,,,,,,,,,,,,,,31.050720204155343,31.325947465735204,33.38724484061676,35.250092536422514,,,,32.261697260002386,#000000,,31.116375673870223,,38.94000049301188,-14.917016676848426,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9116332151959999,1.0822325067742755,False,False,False,False,-0.28091204002119213,-0.25523751004009365,False,False,False,False,-80444731,-48915508.247335255,False,False,False,False,11555328.26101682,False,False,False,False
2022-09-16 00:00:00+00:00,27.7550701781,30.299120217,27.4046500625,29.9923678389,18486987,,,,,,,,,,,30.904148616330513,30.46929457960877,32.47657507811157,,,,,,,,,,,,,,30.680635696419575,31.10170009235284,33.12383367702793,34.96370183500604,,,,31.95998422497961,#000000,,30.788944746177926,,38.029068773789,-14.917016676848426,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8857635403715503,1.1221303951603439,False,False,False,False,-0.2881686866723157,-0.27170309835620465,False,False,False,False,-98931718,-52620412.673458576,False,False,False,False,12068784.463904463,False,False,False,False
2022-09-23 00:00:00+00:00,24.2149284979,28.2492523923,23.7290126043,27.3956649314,12440113,,,,,,,,,,,30.33982447582468,30.148421972676942,32.20403925413375,,,,,,,,,,,,,,30.213020190899275,30.813887819505595,32.8541581342811,34.69869711779876,,,,31.610292709302872,#000000,,30.378788614726624,,35.881881880181666,-14.917016676848426,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8015394542562057,1.1417045592065234,False,False,False,False,-0.34282825441539394,-0.30726567638579927,False,False,False,False,-111371831,-56972369.58653572,False,False,False,False,12096290.281393021,False,False,False,False
2022-09-30 00:00:00+00:00,23.2175789382,24.7675140647,23.1726532824,23.9274043005,11297379,,,,,,,,,,,29.776108449293574,29.799091477106305,31.917403255719204,,,,,,,,,,,,,,29.729863080023552,30.50303303232537,32.573494565727295,34.42925368470437,,,,31.246892506414238,#000000,,29.9520240096872,,33.97896089152198,-11.510196498183582,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7928428941255267,1.2146547239853607,False,False,False,False,-0.34282825441539394,-0.32504696540059663,False,False,False,False,-122669210,-61838802.2097553,False,False,False,False,12037111.667956501,False,False,False,False
2022-10-07 00:00:00+00:00,23.9633448252,25.6435643536,23.4197443895,23.792627333,12713577,,,,,,,,,,,29.300963101207063,29.48464988077771,31.639963686342494,,,,,,,,,,,,,,29.31360823259583,30.213530402424922,32.298403327840475,34.158166237310475,,,,30.91561212407128,#000000,,29.578187904251383,,33.283338265848684,-12.253967252837747,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8091037280359125,1.2074327578843334,False,False,False,False,-0.31388105535819383,-0.3194640103793952,False,False,False,False,-109955633,-65403011.89792158,False,False,False,False,12087220.211070834,False,False,False,False
2022-10-14 00:00:00+00:00,22.8491885603,24.5563634823,22.0944375422,24.0531961369,13542849,,,,,,,,,,,28.778271832849363,29.119269253439317,31.32180137159819,,,,,,,,,,,,,23.166663194933335,28.846180953119923,29.877607034346344,31.984487456609543,33.85226097633517,,,,29.618317759153896,#000000,,27.477596308585483,,32.33668051764967,-13.255447667953632,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8047549066209753,1.1567099745797975,False,False,False,False,-0.34282825441539394,-0.33114613239739454,False,False,False,False,-123498482,-69706380.0536311,False,False,False,False,12195044.565806327,True,False,False,False
2022-10-21 00:00:00+00:00,23.7207462836,24.700125581,22.6829636337,23.6129247096,18188344,,,,,,,,,,,28.2569393894201,28.728785792973962,30.955956161361872,,,,,,,,,,,,,23.47310509473555,28.369438744860776,29.505980125707868,31.618943204461218,33.48651114016651,,,,29.299457456710982,#000000,,27.2070672554976,,32.463809824173254,-13.255447667953632,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8327587978159084,1.180853155709373,False,False,False,False,-0.3189515787698371,-0.32504885558361585,False,False,False,False,-105310138,-72343695.45706582,False,False,False,False,12638992.672042895,False,False,False,False
2022-10-28 00:00:00+00:00,25.8592075016,25.8951480263,23.2625045941,23.9633448252,12024929,,,,,,,,,,,28.050243825194542,28.559449395774507,30.77290463823574,,,,,,,,,,,,,23.894266353410632,28.175258287891914,29.333804417565815,31.431460738051317,33.28918584989104,,,,29.18832168825194,#000000,,27.169804465567896,,34.38811725500256,-13.255447667953632,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8780783490180947,1.107285643134323,False,False,False,False,-0.2624647703844514,-0.2937568129840336,False,False,False,False,-93285209,-73894918.68246835,False,False,False,False,12593506.474113792,False,False,False,False
2022-11-04 00:00:00+00:00,25.1044564835,26.2096276172,24.1520325797,25.6345792224,17609459,,,,,,,,,,,27.803693442683535,28.34688155758262,30.530743842617714,,,,,,,,,,,,,24.256153127889462,27.93987077188312,29.112124202299807,31.181294923867018,33.02117772522916,,,,29.023992449256554,#000000,,27.086649725009686,,35.37238410746521,-13.255447667953632,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.888600218284756,1.1050220232759596,False,False,False,False,-0.22507118285081815,-0.25941399791742586,False,False,False,False,-110894668,-76635640.85413736,False,False,False,False,12965058.513068326,False,False,False,False
2022-11-11 00:00:00+00:00,27.1171258652,27.6068155138,22.8402034292,25.4189360744,24907955,,,,,,,,,,,27.594148889211706,28.144622418681642,30.262009958238583,,,,,,,,,,,,,24.717672470075648,27.73280799467952,28.88474410701061,30.89700666128909,32.70204800243839,,,,28.866882562703147,#000000,,27.047312943162126,,37.683600172604514,-16.5605791736535,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8863707012835006,1.0598630553176096,False,False,False,False,-0.2224446438482555,-0.2409293208828407,False,False,False,False,-85986713,-77328312.864942,False,False,False,False,13849717.512100302,False,False,False,False
2022-11-18 00:00:00+00:00,25.7077876207,27.3327690132,25.4578886601,26.8655421925,14846986,,,,,,,,,,,27.508144466211828,28.053327939057066,30.12634665312924,,,,,,,,,,,,,24.93034445685722,27.645256483865886,28.77614643428806,30.751142212959476,32.53304651408176,,,,28.790469395056316,#000000,,27.034268336498,,38.54462303528507,-15.700503162979714,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9134700054409434,1.078023207721386,False,False,False,False,-0.15137082473523245,-0.19615007280903657,False,False,False,False,-100833699,-79069452.57865,False,False,False,False,13923589.251944724,False,False,False,False
2022-11-25 00:00:00+00:00,26.6982962282,27.0345239207,25.4624322776,25.6623514461,9116399,,,,,,,,,,,27.46856928995053,28.007730574198213,30.05204031372323,,,,,,,,,,,,,25.051751507033103,27.603891588967038,28.719221902576244,30.670267903759644,32.4371688739828,,,,28.75133024427385,#000000,,27.03298574003722,,39.934099494624206,-14.321408534230478,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9137545548739919,1.089022380555097,False,False,False,False,-0.16018081873867854,-0.17816544577385757,False,False,False,False,-91717300,-80006330.16541667,False,False,False,False,13567501.085134005,False,False,False,False
