date,Close,High,Low,Open,Volume,aVWAP_peak_181,aVWAP_peak_164,aVWAP_peak_160,aVWAP_peak_154,aVWAP_peak_149,aVWAP_peak_144,aVWAP_peak_133,aVWAP_peak_125,aVWAP_peak_119,aVWAP_peak_112,aVWAP_peak_105,aVWAP_peak_83,aVWAP_peak_57,aVWAP_peak_34,aVWAP_peak_16,aVWAP_valley_188,aVWAP_valley_182,aVWAP_valley_171,aVWAP_valley_166,aVWAP_valley_156,aVWAP_valley_151,aVWAP_valley_141,aVWAP_valley_136,aVWAP_valley_120,aVWAP_valley_111,aVWAP_valley_107,aVWAP_valley_102,aVWAP_valley_97,aVWAP_valley_86,aVWAP_valley_74,aVWAP_valley_66,aVWAP_valley_56,aVWAP_valley_51,aVWAP_valley_44,aVWAP_valley_28,aVWAP_valley_19,aVWAP_OB_bull_171,aVWAP_OB_bull_156,aVWAP_OB_bear_57,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,89.1237347167,89.8708271675,78.1458703517,84.5708654284,40765469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,65.07279953587185,-15.212401367211434,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,70167592,1920548.6434787754,False,False,False,False,14362881.314344846,False,False,False,False
2022-03-18 00:00:00+00:00,87.5856032004,88.2799597135,81.5473383335,87.5856032004,25537024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,69.3861092203284,-10.442103613397542,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,44630568,5084253.780998866,False,False,False,False,15190595.587356338,False,False,False,False
2022-03-25 00:00:00+00:00,95.3026287508,95.6629909918,88.8329839135,89.2731532069,16357350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,73.62987134604163,-5.614474912805562,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,60987918,9225265.94536932,False,False,False,False,15277021.840144759,False,False,False,False
2022-04-01 00:00:00+00:00,91.6357604194,94.3335270965,84.2632391252,93.4480816083,20731927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,74.38424013846593,-3.9973949070309374,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,40255991,11523838.17163826,False,False,False,False,15681088.889022926,False,False,False,False
2022-04-08 00:00:00+00:00,93.6226589541,95.2121777818,88.8805944513,92.7042702981,16199391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,75.27605149214715,-2.050378166446933,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,56455382,14852100.677442832,False,False,False,False,15719481.63798419,False,False,False,False
2022-04-15 00:00:00+00:00,98.9033937263,99.6804918198,91.441485896,93.7021348955,11405419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,76.74285391354616,0.5710755852948068,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,67860801,18778671.071706325,False,False,False,False,15399921.442577954,False,False,False,False
2022-04-22 00:00:00+00:00,91.67108306,103.5394903072,91.6092684389,99.1594828707,16345331,,,,,,,,,,,,,,,95.60661393536665,,,,,,,,,,,,,,,,,,,,,,,,,95.60661393536665,#000000,,95.60661393536665,,74.13123371112539,0.5710755852948068,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,51515470,21203619.14046882,False,False,False,False,15469951.780164773,False,False,False,False
2022-04-29 00:00:00+00:00,86.7612360143,92.5011651145,84.7831681398,88.2977708811,22570841,,,,,,,,,,,,,,,91.20369300800705,,,,,,,,,,,,,,,,,,,,,,,,,91.20369300800705,#000000,,91.20369300800705,,70.26039519391463,0.5710755852948068,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,28944629,21777027.278211873,False,False,False,False,15995943.57422664,False,False,False,False
2022-05-06 00:00:00+00:00,91.6534217397,95.2121777818,85.427806331,86.2490577254,23292201,,,,,,,,,,,,,,,91.03923760924918,,,,,,,,,,,,,,,,,,,,,,,,,91.03923760924918,#000000,,91.03923760924918,,68.61924933912096,0.5710755852948068,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,52236830,24033308.961307287,False,False,False,False,16536407.08724689,False,False,False,False
2022-05-13 00:00:00+00:00,87.3793822251,89.1896675567,81.6306224648,88.8276104904,17327010,,,,,,,,,,,,,,,89.95592504830613,,,,,,,,,,,,,,,,,,,,,86.06655741553334,,,,88.01124123191974,#000000,,88.01124123191974,,65.87238709396615,0.5710755852948068,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,34909820,24838976.445654895,False,False,False,False,16594970.265969342,False,False,False,False
2022-05-20 00:00:00+00:00,85.6750648154,92.412858513,84.2524454645,88.5273680451,14595965,,,,,,,,,,,,,,,89.56685962008896,,,,,,,,,,,,,,,,,,,,,86.69763332941058,,,,88.13224647474976,#000000,,88.13224647474976,,63.31673101315444,0.5710755852948068,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,20313855,24503782.264495272,False,False,False,False,16446895.801823465,False,False,False,False
2022-05-27 00:00:00+00:00,84.394619093,90.2493467752,82.2840913162,86.3020416863,13401259,,,,,,,,,,,,,,,89.07780916223913,,,,,,,,,,,,,,,,,,,,,86.3857113223857,,,,87.73176024231242,#000000,,87.73176024231242,,61.042960690508274,0.5710755852948068,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6912596,23200731.430088215,False,False,False,False,16221293.07576247,False,False,False,False
2022-06-03 00:00:00+00:00,82.5666724411,87.8650685336,82.3812285779,84.4564337141,12270452,,,,,,,,,,,,,,,88.58548579315998,,,,,,,,,,,,,,,,,,,,,85.93517343231639,,,,87.26032961273819,#000000,,87.26032961273819,,58.77900974600044,0.5710755852948068,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5357856,21085280.50934094,False,False,False,False,15928638.181261547,False,False,False,False
2022-06-10 00:00:00+00:00,76.3498876926,83.6175209995,75.9966612864,83.0346974293,22370334,,,,,,,,,,,,,,,87.02292043369708,,,,,,,,,,,,,,,,,,,,,83.89844729602949,,,,85.46068386486328,#000000,,85.46068386486328,,55.21215078454689,0.5710755852948068,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-27728190,17469467.879019387,False,False,False,False,16405800.834501432,False,False,False,False
2022-06-17 00:00:00+00:00,73.3298019199,78.5443067409,72.879438252,74.6190783024,21509279,,,,,,,,,,,,,,,85.43221228954164,,,,,,,,,,,,,,,,,,,,,81.99485006140927,,,,83.71353117547545,#000000,,83.71353117547545,,51.83536742865443,0.5710755852948068,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-49237469,12528213.295388322,False,False,False,False,16783836.254167993,False,False,False,False
2022-06-24 00:00:00+00:00,70.813063776,77.3654136103,69.4222348017,75.3785150756,16080838,,,,,,,,,,,,,,,84.27835762042788,,,,,,,,,,,,,,,,,,,,,80.70060376903447,,,,82.48948069473118,#000000,,82.48948069473118,,48.76633835102501,15.503331508508495,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.10864413623324617,-0.10864413623324617,False,False,False,False,-65318307,6761804.384618818,False,False,False,False,16731762.309414808,False,False,False,False
2022-07-01 00:00:00+00:00,70.3646968292,78.5928753718,68.668198837,71.731452432,17914310,,,,,,,,,,,,,,,83.21475768840067,,,,,,,,,,,,,,,,,,,,,79.62171013246612,,,,81.4182339104334,#000000,,81.4182339104334,,46.45659504176009,12.55732236193758,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,0.9888759303186525,0.9235995914745195,False,False,False,False,-0.10430541777254988,-0.10647477700289804,False,False,False,False,-83232617,95550.94872112852,False,False,False,False,16819358.43464334,False,False,False,False
2022-07-08 00:00:00+00:00,67.7355690507,69.0590151284,63.6764089332,68.0375634577,13235856,,,,,,,,,,,,,,,82.18613709371354,,,,,,,,,,,,,,,,,,,,,78.48259076438772,,,,80.33436392905062,#000000,,80.33436392905062,,44.11875488588538,9.608617943522091,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9835883970012341,0.9635239506617186,False,False,False,False,-0.24005882313096719,-0.17326680006693262,False,False,False,False,-96468473,-7057339.714147103,False,False,False,False,16553913.809854943,False,False,False,False
2022-07-15 00:00:00+00:00,65.06203033,68.4550263144,63.0546557423,66.9184077141,9776295,,,,,,,,,,,,,,,81.44802061254939,,,,,,,,,,,,,,,,,,,,65.5239041289,77.68320493688562,,,,74.88504322611168,#000000,,74.88504322611168,,41.78634791196054,6.694042414700412,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9858035867831368,0.9503778539154036,False,False,False,False,-0.2518514168369393,-0.21255910845193596,False,False,False,False,-106244768,-14404556.62421028,False,False,True,False,16051867.97208791,False,False,False,False
2022-07-22 00:00:00+00:00,69.5652998695,72.8605917811,66.2433613926,66.3144189001,14251963,,,,,,,,,,,,,,,80.72665647757047,,,,,,,,,,,,,,,,,,,,67.91572270944287,77.01267704057945,,,,75.21835207586427,#000000,,75.21835207586427,,41.92385206314229,6.160410797701715,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9828697827479976,0.9322624894715125,False,False,False,False,-0.17975498210812102,-0.19615704528002847,False,False,False,False,-91992805,-20151834.281676184,False,False,False,False,15918541.677859176,False,False,False,False
2022-07-29 00:00:00+00:00,76.0848261852,76.2891165193,69.9427928783,70.3913433945,10699305,,,,,,,,,,,,,,,80.43826462323894,,,,,,,,,,,,,,,,,,,,69.82277145065422,76.84311127881779,,,,75.70138245090364,#000000,,75.70138245090364,,44.20943581552572,6.160410797701715,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,1.011058452067696,0.9016292189433143,False,False,False,False,-0.1291242871822917,-0.16264066623116008,False,False,False,False,-81293500,-24680846.557107575,False,False,False,False,15531931.553573312,False,False,False,False
2022-08-05 00:00:00+00:00,74.4327391352,75.7339797418,70.9331568894,75.4897195596,14055247,,,,,,,,,,,,,,,80.07357522318432,,,,,,,,,,,,,,,,,,,,70.93986214083507,76.6194128154226,,,,75.87761672648067,#000000,,75.87761672648067,,45.34628887271444,6.160410797701715,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,1.0122885347096326,0.9121803774956373,False,False,False,False,-0.17231411507441244,-0.16747739065278627,False,False,False,False,-95348747,-29915505.84917368,False,False,False,False,15422547.512567881,False,False,False,False
2022-08-12 00:00:00+00:00,82.0536568175,82.3467690361,74.5126788311,75.4808373712,12032192,,,,,,,,,,,,,,,80.05427466343873,,,,,,,,,,,,,,,,,,,,72.66072164019695,76.79274508364855,,,,76.50258046242807,#000000,,76.50258046242807,,48.3282572660832,6.160410797701715,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,1.0139220363002068,0.89745061218915,False,False,False,False,-0.06547470304060254,-0.11647604684669441,False,False,False,False,-83316555,-33871139.11960526,False,False,False,False,15171410.067192484,False,False,False,False
2022-08-19 00:00:00+00:00,80.2328081871,83.0395797345,78.9093621094,79.7975809535,8719735,,,,,,,,,,,,,,,80.07519889197575,,,,,,,,,,,,,,,,,,,,73.6722734600819,76.94994740232889,,,,76.89913991812885,#000000,,76.89913991812885,,49.88179533933011,6.160410797701715,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,1.0389864250956349,0.8961434585341561,False,False,False,False,-0.014315829060974354,-0.06539593795383439,False,False,False,False,-92036290,-38179668.81444931,False,False,False,False,14693508.21036341,False,False,False,False
2022-08-26 00:00:00+00:00,89.1860541356,91.2467218539,79.5134397453,79.6021728078,14566242,,,,,,,,,,,,,,86.64873857826665,80.39976503892568,,,,,,,,,,,,,,,,,,,,75.91978987979013,77.5567821413338,,,,80.13126890957906,#000000,,80.13126890957906,,53.10563960239543,6.160410797701715,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,1.0244703323811006,0.8708335921711605,False,False,False,False,0.07721930539924493,0.0059116837227052715,False,False,False,False,-77470048,-41090067.272638254,False,True,False,False,14684081.083669825,False,False,False,False
2022-09-02 00:00:00+00:00,81.6894870914,89.4258732235,78.5096636296,87.8803724348,12371911,,,,,,,,,,,,,,85.06866407398121,80.51280659495205,,,,,,,,,,,,,,,,,,,,76.85449091003062,77.8419648741463,,,,80.06948161327755,#000000,,80.06948161327755,,53.21426802721369,6.160410797701715,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9926492258041141,0.9358461633756456,False,False,False,False,0.04780843529386667,0.02686005950828597,False,False,False,False,-89841959,-44701318.51170208,False,False,False,False,14512809.225620208,False,False,False,False
2022-09-09 00:00:00+00:00,84.4340833197,84.6561380307,78.5407512891,82.2135362094,8319148,,,,,,,,,,,,,,84.47287533215204,80.5663214630164,,,,,,,,,,,,,,,,,,,,77.30613800220236,77.99626265509156,,,,80.08539936311558,#000000,,80.08539936311558,,53.91565314872615,6.160410797701715,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.959115477489418,0.987874222285994,False,False,False,False,-0.0013724057443790685,0.012743826881953451,False,False,False,False,-81522811,-47428836.47379822,False,False,False,False,14054019.505203895,False,False,False,False
2022-09-16 00:00:00+00:00,76.4401137228,85.0203077568,75.4986017481,84.8248996111,13583784,,,,,,,,,,,,,,82.94694902962358,80.50114443054746,,,,,,,,,,,,,,,,,,,,77.49894355356948,78.04661818437624,,,,79.74841379952919,#000000,,79.74841379952919,,52.3845118778031,6.160410797701715,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9325754498088593,0.982645005963624,False,False,False,False,-0.02915395410688785,-0.008205063612467199,False,False,False,False,-95106595,-50960522.29055391,False,False,False,False,14019187.245559162,False,False,False,False
2022-09-23 00:00:00+00:00,73.6688709293,81.2054078214,72.8517095927,74.832437615,11646077,,,,,,,,,,,,,,81.59181149485283,80.344269059269,,,,,,,,,,,,,,,,,,,,77.35650191512354,77.95728785324935,,,,79.31246758062368,#000000,,79.31246758062368,,50.66230943043346,6.160410797701715,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.8909646086989155,1.0371115571830785,False,False,False,False,-0.09645890720005007,-0.052331985406258635,False,False,False,False,-106752672,-55093274.120883256,False,False,False,False,13843401.30144367,False,False,False,False
2022-09-30 00:00:00+00:00,74.4680576959,78.1833332201,72.5230686204,72.6740658239,10257480,,,,,,,,,,,,,,80.64447657860936,80.18987469653995,,,,,,,,,,,,,,,,,,,,77.1884425298887,77.85438338186125,,,,78.96929429672481,#000000,,78.96929429672481,,49.6437530776671,6.160410797701715,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9137530197301064,1.0512140136469266,False,False,False,False,-0.13166670438310105,-0.09199934489467984,False,False,False,False,-96495192,-58160082.85266968,False,False,False,False,13577777.501336733,False,False,False,False
2022-10-07 00:00:00+00:00,74.7895796528,79.6034778416,73.4499048322,76.3614647757,9343945,,,,,,,,,,,,,,80.09649774072525,80.07993015312529,,,,,,,,,,,,,,,,,,,,77.11095555491235,77.79466275217875,,,,78.77051155023541,#000000,,78.77051155023541,,49.00562632517375,6.160410797701715,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.8954721482335125,1.0485878243622335,False,False,False,False,-0.10697679685095218,-0.09948807087281601,False,False,False,False,-87151247,-60307576.49321266,False,False,False,False,13264160.279015495,False,False,False,False
2022-10-14 00:00:00+00:00,69.5916413488,77.6207591071,69.4666050322,75.5755222142,10337298,,,,,,,,,,,,,,79.19679721938122,79.86102862173006,,,,,,,,,,,,,,,,,,,,76.79529176228733,77.60817808707014,,,,78.3653239226172,#000000,,78.3653239226172,,47.290846031024884,5.789575048744226,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,0.8631327085236293,1.08044410119031,False,False,False,False,-0.17006486508922167,-0.13477646798101883,False,False,False,False,-97488545,-63061722.30853024,False,False,False,False,13047355.665755088,False,False,False,False
2022-10-21 00:00:00+00:00,74.0214994223,75.021789955,71.0116966586,71.0652836515,8881353,,,,,,,,,,,,,,78.67404872536132,79.70879393472674,,,,,,,,,,,,,,,,,,,,76.61415143024668,77.48912928888404,,,,78.1215308448047,#000000,,78.1215308448047,,47.33990319339823,5.421414500218724,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,0.85837883934159,1.1087962237141264,False,False,False,False,-0.13571929131611385,-0.13524787964856633,False,False,False,False,-88607192,-64953979.32271318,False,False,False,False,12738762.875699155,False,False,False,False
2022-10-28 00:00:00+00:00,73.5570788178,75.3522430775,70.2168229317,73.9143254367,9747051,,,,,,,,,,,,,,78.17067195661087,79.54196297409611,,,,,,,,,,,,,,,,,,,,76.419192801462,77.35669214715477,,,,77.87212996983094,#000000,,77.87212996983094,,47.25682314642829,4.897171969241455,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,0.8876500769487193,1.05151002878369,False,False,False,False,-0.1420793248558618,-0.13866360225221408,False,False,False,False,-98354243,-67428072.92843813,False,False,False,False,12517154.588610329,False,False,False,False
2022-11-04 00:00:00+00:00,65.4565117358,77.0938203443,61.7634748136,73.9143254367,20187458,,,,,,,,,,,,,,76.59835988889873,78.97838771448636,,,,,,,,,,,,,,,,,,,68.10460229790002,75.57477477373466,76.8191785788708,,,,75.21506065077811,#000000,,74.27422888485106,,45.315585178126895,2.604949975156984,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.8450834128113832,1.0549443447280322,False,False,False,False,-0.22639673728716,-0.18253016976968706,False,False,False,False,-118541701,-71214267.60040568,False,False,False,False,13085325.21167623,False,False,False,False
2022-11-11 00:00:00+00:00,68.4841768304,72.9854842277,64.4499693872,66.162073808,13843879,,,,,,,,,,,,,,75.82835748001094,78.64045715695852,,,,,,,,,,,,,,,,,,,68.32235088790985,75.12323811533527,76.50579573735926,,,,74.88403987551477,#000000,,73.94493555515383,,44.83201378953893,1.765205427188647,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.8891957485796971,1.0581390147618972,False,False,False,False,-0.24837253314244712,-0.2154513514560671,False,False,False,False,-104697822,-73694530.88926451,False,False,False,False,13141514.381181695,False,False,False,False
2022-11-18 00:00:00+00:00,69.4844673631,71.1992511335,67.6178537797,68.1179990461,9702072,,,,,,,,,,,,,,75.42230450097125,78.43428068366256,,,,,,,,,,,,,,,,,,,68.568933916814,74.87495556531354,76.32087033245095,,,,74.72426899984247,#000000,,73.79676607888744,,44.78370912083625,1.338516225566785,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.8893961673724295,1.085469603131384,False,False,False,False,-0.21572155455225897,-0.21558645300416301,False,False,False,False,-94995750,-75272398.97154121,False,False,False,False,12886740.871464532,False,False,False,False
2022-11-25 00:00:00+00:00,73.5570788178,74.3072967174,66.7961865564,68.743180629,6275005,,,,,,,,,,,,,,75.26968143311993,78.33604243268996,,,,,,,,,,,,,,,,,,,68.94343683486007,74.78378210158365,76.24158349090804,,,,74.71490525863234,#000000,,73.80962096511793,,45.92660422001531,1.338516225566785,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.8950897811520389,1.0582973400826785,False,False,False,False,-0.17030713192719787,-0.19294679246568044,False,False,False,False,-88720745,-76268572.75142704,False,False,False,False,12396982.658763455,False,False,False,False
2022-12-02 00:00:00+00:00,70.9491785003,73.5392164869,69.0066500104,72.3424403138,11138424,,,,,,,,,,,,,,75.00106091382355,78.15880061398126,,,,,,,,,,,,,,,,,,,69.34811646103402,74.6156497175879,76.0960145421728,,,,74.64392844971991,#000000,,73.76521040865457,,46.06543532340479,1.338516225566785,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,0.9055130037653478,1.0500547040459407,False,False,False,False,-0.14544260222045208,-0.16919469734306625,False,False,False,False,-99859169,-78016024.3253954,False,False,False,False,12303756.091447644,False,False,False,False
2022-12-09 00:00:00+00:00,68.6270754779,72.9051037385,67.3320564847,71.2885627882,8641430,,,,,,,,,,,,,,74.7411235635968,77.9981720543745,,,,,,,,,,,,,,,,,,,69.38195686825422,74.44189246383158,75.95511230689557,,,,74.50365145139054,#000000,,73.63002130064454,,45.57690832074039,1.1329763835295736,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.9293346944202574,1.0315366767075789,False,False,False,False,-0.18534019296669005,-0.17726744515487813,False,False,False,False,-108500599,-80274140.9679587,False,False,False,False,12032472.677266337,False,False,False,False
2022-12-16 00:00:00+00:00,65.8226895201,72.0030560259,65.1617832752,68.6628001398,9169977,,,,,,,,,,,,,,74.39587675588524,77.79585468399704,,,,,,,,,,,,,,,,,,,69.18226534980921,74.20051236832775,75.76793078265601,,,,74.26848798813505,#000000,,73.38664631416955,,44.5406300502383,-0.18386612434333216,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.9347342396432057,1.0094775090494057,False,False,False,False,-0.2393779087010232,-0.20832267692795067,False,False,False,False,-117670576,-83044247.26662844,False,False,False,False,11820435.960431794,False,False,False,False
