date,Close,High,Low,Open,Volume,aVWAP_peak_185,aVWAP_peak_176,aVWAP_peak_169,aVWAP_peak_160,aVWAP_peak_151,aVWAP_peak_134,aVWAP_peak_125,aVWAP_peak_101,aVWAP_peak_86,aVWAP_peak_79,aVWAP_peak_72,aVWAP_peak_68,aVWAP_peak_61,aVWAP_peak_44,aVWAP_peak_33,aVWAP_peak_22,aVWAP_peak_14,aVWAP_valley_177,aVWAP_valley_171,aVWAP_valley_155,aVWAP_valley_141,aVWAP_valley_140,aVWAP_valley_113,aVWAP_valley_106,aVWAP_valley_97,aVWAP_valley_84,aVWAP_valley_76,aVWAP_valley_64,aVWAP_valley_51,aVWAP_valley_41,aVWAP_valley_26,aVWAP_valley_19,aVWAP_valley_4,aVWAP_OB_bull_171,aVWAP_OB_bull_141,aVWAP_OB_bull_106,aVWAP_OB_bull_64,aVWAP_OB_bear_0,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,3.86,4.27,3.55,3.73,3843483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1021020362241374,,,,,2.9989238795222835,3.1021020362241374,#000000,,3.1021020362241374,,50.02170888853333,-5.536096249475875,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7865820,-642990.6623872942,False,False,False,False,2008403.7525966426,False,False,False,False
2022-03-18 00:00:00+00:00,3.58,3.84,3.06,3.77,1696958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.138623055322513,,,,,3.03324196206334,3.138623055322513,#000000,,3.138623055322513,,54.86926329451856,-2.1704280244356227,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6168862,-138408.9836919391,False,False,False,False,1985333.6968487431,False,False,False,False
2022-03-25 00:00:00+00:00,6.36,6.61,3.6551,3.67,21014272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4270930380681675,,,,,4.192752286486245,4.4270930380681675,#000000,,4.4270930380681675,,63.68563863479257,5.139227858989813,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,27183134,1885409.0151000563,False,False,False,False,3394884.682267355,False,False,False,False
2022-04-01 00:00:00+00:00,6.94,7.3295,5.3,6.24,16806109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.056154592201507,,,,,4.821731201810881,5.056154592201507,#000000,,5.056154592201507,,70.44223730288768,10.5062806216457,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,43989243,5004211.532500052,False,False,False,False,4388308.705803107,False,False,False,False
2022-04-08 00:00:00+00:00,6.21,7.81,5.81,7.0,19412815,,,,,,,,,,,,,,,,,6.609999999999999,,,,,,,,,,,,,,,,5.456151571989176,,,,,5.246743765357612,6.033075785994588,#000000,,6.033075785994588,,71.9790312977167,11.050409434175009,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,24576428,6454005.344907456,False,False,False,False,5501235.097965839,False,False,False,False
2022-04-15 00:00:00+00:00,7.37,7.61,5.82,6.12,8192892,,,,,,,,,,,,,,,,,6.705959689784435,,,,,,,,,,,,,,,,5.600908794023193,,,,,5.400493527704443,6.153434241903814,#000000,,6.153434241903814,,74.34301556634242,12.695863749529877,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,32769320,8403287.911951348,False,False,False,False,5700617.090709111,False,False,False,False
2022-04-22 00:00:00+00:00,6.1,7.58,6.025,7.4,7332931,,,,,,,,,,,,,,,,,6.677074632054442,,,,,,,,,,,,,,,,5.678918896177861,,,,,5.488591392576829,6.177996764116152,#000000,,6.177996764116152,,71.97388859881526,12.695863749529877,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,25436389,9664999.103658656,False,False,False,False,5821529.232138065,False,False,False,False
2022-04-29 00:00:00+00:00,5.59,6.31,5.13,5.9,6030476,,,,,,,,,,,,,,,,,6.529818915821969,,,,,,,,,,,,,,,,5.678778829406105,,,,,5.499577601395631,6.104298872614037,#000000,,6.104298872614037,,68.94641908368789,12.695863749529877,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,19405913,10386548.281165423,False,False,False,False,5837006.770498209,False,False,False,False
2022-05-06 00:00:00+00:00,6.29,6.96,5.72,5.73,6448630,,,,,,,,,,,,,,,,,6.5017376742976225,,,,,,,,,,,,,,,,5.718970502655619,,,,,5.5480077841126585,6.110354088476621,#000000,,6.110354088476621,,67.82390551027504,12.695863749529877,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,25854543,11532325.667745763,False,False,False,False,5882312.1949057495,False,False,False,False
2022-05-13 00:00:00+00:00,6.09,6.21,4.97,6.155,5240117,,,,,,,,,,,,,,,,,6.427593772909487,,,,,,,,,,,,,,,5.756666666666667,5.720788448057035,,,,,5.557521725283172,5.968349629211063,#000000,,5.968349629211063,,66.50120909507731,12.695863749529877,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,20614426,12205073.840505337,False,False,False,False,5834742.180468286,False,False,False,False
2022-05-20 00:00:00+00:00,6.57,7.54,6.015,6.14,5097025,,,,,,,,,,,,,,,,,6.452369798923448,,,,,,,,,,,,,,,6.225913271934029,5.76503783121568,,,,,5.606393406947909,6.147773634024386,#000000,,6.147773634024386,,66.26367809105676,12.695863749529877,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,25711451,13205546.222690126,False,False,False,False,5780096.463396561,False,False,False,False
2022-05-27 00:00:00+00:00,7.79,7.8,6.3,6.57,5536021,,,,,,,,,,,,,,,,,6.526219983912275,,,,,,,,,,,,,,,6.59935574707658,5.836117832109823,,,,,5.6809193463188015,6.3205645210328925,#000000,,6.3205645210328925,,67.61238528429863,12.695863749529877,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,31247472,14541985.169157524,False,False,False,False,5762016.79944126,False,False,False,False
2022-06-03 00:00:00+00:00,7.05,8.1,6.89,7.94,5643220,,,,,,,,,,,,,,,,7.346666666666667,6.593384991007429,,,,,,,,,,,,,,,6.795357088363784,5.904349189205017,,,,,5.752565940454072,6.659939483810724,#000000,,6.659939483810724,,66.72192206001786,12.695863749529877,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,25604252,15361412.341812521,False,False,False,False,5753217.036519686,False,False,False,False
2022-06-10 00:00:00+00:00,6.22,7.53,5.965,7.25,6186606,,,,,,,,,,,,,,,,6.941367412899113,6.591596367410313,,,,,,,,,,,,,,,6.745402749320661,5.935835137346042,,,,,5.789450020643871,6.553550416744032,#000000,,6.553550416744032,,64.26204238534172,12.695863749529877,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,19417646,15661874.094270851,False,False,False,False,5785319.922703412,False,False,False,False
2022-06-17 00:00:00+00:00,5.15,5.96,5.12,5.82,4699897,,,,,,,,,,,,,,,,6.505953636770964,6.522023110190936,,,,,,,,,,,,,,,6.5517084168058375,5.9176391645469675,,,,,5.776898859927234,6.374331082078676,#000000,,6.374331082078676,,60.50814694816958,21.775275946636157,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,14717749,15591938.902102642,False,False,False,False,5704918.224725382,False,False,False,False
2022-06-24 00:00:00+00:00,4.56,5.72,4.55,5.3,7697847,,,,,,,,,,,,,,,,6.009460921448856,6.383166576356213,,,,,,,,,,,,,,,6.242960312097039,5.865380335930193,,,,,5.734060119260731,6.125242036458076,#000000,,6.125242036458076,,56.8578117331545,17.982146573969345,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.034734334184969656,0.034734334184969656,False,False,False,False,7019902,14956973.205650594,False,False,False,False,5852542.578449428,False,False,False,False
2022-07-01 00:00:00+00:00,4.42,5.035,4.19,4.59,3482678,,,,,,,,,,,,,,,,5.8258235571667685,6.312946221799784,,,,,,,,,,,,,,4.548333333333334,6.1075454842592904,5.834177311449062,,,,,5.707117273488429,5.7257651816016475,#000000,,5.698662149139794,,54.024235647607696,15.020387171761044,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,1.0231775457008727,0.9137976626703803,False,False,False,False,-0.03066364108461077,0.0020353465501794423,False,False,False,False,3537224,14111065.857083885,False,False,False,False,5676997.054119841,False,False,False,False
2022-07-08 00:00:00+00:00,5.16,5.22,4.32,4.54,2461794,,,,,,,,,,,,,,,,5.750283861242581,6.275729521830801,,,,,,,,,,,,,,4.69396963038377,6.04298440286381,5.818790441874918,,,,,5.694358360044802,5.7163515716391755,#000000,,5.69074185408024,,53.301959972058704,14.06765572783479,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,1.0369406885561838,0.9089132307524679,False,False,False,False,-0.010948310767600129,-0.004456482108710343,False,False,False,False,5999018,13510173.42322582,False,False,False,False,5438833.8649257785,False,False,False,False
2022-07-15 00:00:00+00:00,4.75,5.2199,4.37,5.06,2295095,,,,,,,,,,,,,,,,5.681692345406576,6.2398796056600725,,,,,,,,,,,,,,4.717923725057397,5.9830189973686565,5.803079812618344,,,,,5.6810781624357745,5.685118897222209,#000000,,5.655628668373176,,52.072459232084825,12.560736615730384,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,1.043417470259251,0.8963667332787919,False,False,False,False,-0.00782632703223566,-0.006141404570473002,False,False,False,False,3703923,12783784.50298687,False,False,False,False,5205964.319375721,False,False,False,False
2022-07-22 00:00:00+00:00,4.84,5.0972,4.755,4.91,1372055,,,,,,,,,,,,,,,,5.6498921702139535,6.220915804795997,,,,,,,,,,,,,,4.743543887857846,5.953056044025677,5.794964815435919,,,,,5.674332472228436,5.672474544465878,#000000,,5.641851976723368,,51.3585869224281,11.509626422726122,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,1.05918193524157,0.8958037127451244,False,False,False,False,0.008583332325549487,0.0012209638775382428,False,False,False,False,5075978,12212835.873135991,False,False,False,False,4921971.036459001,False,False,False,False
2022-07-29 00:00:00+00:00,7.07,7.24,4.83,4.85,3958461,,,,,,,,,,,,,,,,5.726354678878253,6.227145279055313,,,,,,,,,,,,,,5.220906310631999,5.984545056581589,5.809707156595943,,,,,5.691432238814653,5.79373169634862,#000000,,5.789737831286788,,54.168420114790166,11.509626422726122,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,1.0652792075727522,0.8283168453561655,False,False,False,False,0.14840702874418774,0.074813996310863,False,False,False,False,9034439,11977399.06771851,False,False,False,False,4850599.922647223,False,False,False,False
2022-08-05 00:00:00+00:00,7.7,7.72,6.65,6.9,3140426,,,,,,,,,,,,,,,,5.851418538239178,6.261177830549298,,,,,,,,,,,,,,5.622282316106191,6.060393537054398,5.840027145228976,,,,,5.722841507328503,5.927059873435608,#000000,,5.9488180554872665,,56.89834261070314,11.509626422726122,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,1.118448438399099,0.8154329754282006,False,False,False,False,0.2998914359835511,0.18735271614720705,False,False,False,False,12174865,11992026.173813436,False,False,False,False,4723920.372821503,False,False,False,False
2022-08-12 00:00:00+00:00,8.13,8.514,7.31,7.7,3602238,,,,,,,,,,,,,,,,6.023946889836909,6.318753148233142,,,,,,,,,,,,,,6.041224701308659,6.175131006074031,5.887182670014895,,,,,5.770740827460369,6.089247683093527,#000000,,6.1397639363631855,,59.319980821285185,11.509626422726122,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,1.1342188409412155,0.7958729762795614,False,False,False,False,0.3428282412645131,0.2650904787058601,False,False,False,False,15777103,12272402.235012442,False,False,False,False,4640832.78964954,False,False,False,False
2022-08-19 00:00:00+00:00,8.19,8.9477,7.51,7.83,4085332,,,,,,,,,,,,,,,8.215900000000001,6.208105998611966,6.388005410983458,,,,,,,,,,,,,,6.405362820025026,6.304392594264114,5.943839608185526,,,,,5.828089726839903,6.577601072011682,#000000,,6.783440353225277,,61.11657725676476,11.509626422726122,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,1.1367534901664973,0.793921107409892,False,False,False,False,0.34282824119255306,0.3039593599492066,False,False,False,False,19862435,12834626.88427078,False,False,False,False,4599684.583008833,False,False,False,False
2022-08-26 00:00:00+00:00,8.5,8.9,8.03,8.12,3175924,,,,,,,,,,,,,,,8.329953975657471,6.34719012007544,6.445641056768434,,,,,,,,,,,,,,6.643931866305375,6.406335767875032,5.990855768524226,,,,,5.875516772986068,6.693984759200997,#000000,,6.931852932478329,,62.75419368426187,3.634180542595992,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.1464471876138538,0.8112329057928815,False,False,False,False,0.34282823983551985,0.3233937998923632,False,False,False,False,23038359,13590458.892843314,False,False,False,False,4494220.83611929,False,False,False,False
2022-09-02 00:00:00+00:00,7.07,8.45,6.66,8.35,2968274,,,,,,,,,,,,,,,8.058177393500321,6.403886274442821,6.46946785991191,,,,,,,,,,,,,,6.716763007550703,6.4478073757752785,6.0147724792325,,,,,5.900500574827658,6.685145731735588,#000000,,6.90665851281728,,61.03486486241087,3.634180542595992,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.0881046514564385,0.8538061579817219,False,False,False,False,0.21342166978282945,0.26840773483759633,False,False,False,False,20070085,14070431.197077142,False,False,False,False,4381187.737147491,False,False,False,False
2022-09-09 00:00:00+00:00,6.83,7.4294,6.71,7.1,1856486,,,,,,,,,,,,,,,7.894068089512156,6.423095369771398,6.47752332661064,,,,,,,,,,,,,,6.7324083380210125,6.461686116656132,6.025062174776874,,,,,5.911600651921434,6.668973902558034,#000000,,6.8778144784901745,,59.37752113278634,3.634180542595992,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.0715506331777862,0.893946579044102,False,False,False,False,0.14743023592171595,0.20791898537965614,False,False,False,False,18213599,14377332.515812168,False,False,False,False,4194172.7936550844,False,False,False,False
2022-09-16 00:00:00+00:00,6.53,7.49,6.07,6.96,4542663,,,,,,,,,,,,,,,7.566959054590767,6.443411907389053,6.485521841140809,,,,,,,,,,,,,,6.728013208065295,6.4755413546726635,6.041968363292863,,,,,5.930699523236512,6.623569288191909,#000000,,6.803481381179445,,57.653204958240934,3.634180542595992,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.066741685214451,0.882780761052135,False,False,False,False,0.041353852885346286,0.12463641913250122,False,False,False,False,13670936,14325006.84797423,False,False,False,False,4219986.883013967,False,False,False,False
2022-09-23 00:00:00+00:00,6.44,7.13,6.18,6.31,4025844,,,,,,,,,,,,,,,7.375237187754632,6.452052189857868,6.488586568693619,,,,,,,,,,,,,,6.713795550759587,6.480894313601961,6.053782079618833,,,,,5.944473319484056,6.594057981714417,#000000,,6.755494810493512,,56.25559586126189,3.634180542595992,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,1.0588073509920213,0.9694245077930933,False,False,False,False,0.019918263800176726,0.07227734146633898,False,False,False,False,9645092,13978346.488865027,False,False,False,False,4205605.928716636,False,False,False,False
2022-09-30 00:00:00+00:00,6.02,6.74,5.9,6.53,3147125,,,,,,,,,,,,,,,7.2224882758090265,6.441366262872795,6.482165106545472,,,,,,,,,,,,,,6.6785681307148534,6.471144675547686,6.056570030627164,,,,,5.948945281519374,6.5587170803528325,#000000,,6.70339183623609,,54.47894309239276,3.634180542595992,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,1.0025766789336794,1.0019552446026156,False,False,False,False,-0.037493231480932754,0.01739205499270311,False,False,False,False,6497967,13424244.304504653,False,False,False,False,4127199.9339968855,False,False,False,False
2022-10-07 00:00:00+00:00,6.46,6.7118,6.11,6.11,1942389,,,,,,,,,,,,,,,7.162488761895943,6.440976604307032,6.481366799097375,,,,,,,,,,,,,,6.667969796288136,6.470155462246746,6.060368209346422,,,,,5.953689313315015,6.547220938863609,#000000,,6.685397656184465,,53.99190751393208,3.634180542595992,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,0.9903724747474748,1.015252525252525,False,False,False,False,-0.02190643174513245,-0.002257188376214669,False,False,False,False,8440356,13055067.393059865,False,False,False,False,3965362.0870341533,False,False,False,False
2022-10-14 00:00:00+00:00,5.93,6.53,5.61,6.41,1887303,,,,,,,,,,,,,,,7.08468104581006,6.430055150775233,6.474985346476733,,,,,,,,,,,,,6.023333333333333,6.642593896848358,6.460577513829512,6.060003143809134,,,,,5.954354053402402,6.4537470615546235,#000000,,6.545165856691746,,52.648382154095046,10.28526154365067,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,0.9735475494969166,1.0150925024342745,False,False,False,False,-0.08047830041660405,-0.041367744396409355,False,False,False,False,6553053,12573436.697277654,False,False,False,False,3811431.7842908823,False,False,False,False
2022-10-21 00:00:00+00:00,6.42,6.5,6.01,6.2,2557969,,,,,,,,,,,,,,,7.0190415805255215,6.425945704891301,6.471927631855809,,,,,,,,,,,,,6.1882916186006165,6.625747753441299,6.456326291359164,6.0632991216578525,,,,,5.958896159399837,6.464368528904509,#000000,,6.564756664364684,,52.578220491326086,9.916959873486753,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,0.9765297569153395,1.0129086336965634,False,False,False,False,-0.04864964349985247,-0.04500869394813091,False,False,False,False,9111022,12316961.534516346,False,False,False,False,3718582.6891582245,False,False,False,False
2022-10-28 00:00:00+00:00,6.92,7.15,6.17,6.44,2504461,,,,,,,,,,,,,,,6.998176677238509,6.43634568722875,6.476824078945224,,,,,,,,,,,,,6.389512087250931,6.631460950977657,6.464136060702399,6.0720078141659535,,,,,5.968625003662069,6.495494765215633,#000000,,6.613873850673961,,53.38347372415441,9.916959873486753,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,1.0119831223628692,0.9481856540084387,False,False,False,False,0.02077520512926491,-0.012116744409433,False,False,False,False,11615483,12265000.161589209,False,False,False,False,3628647.7492205785,False,False,False,False
2022-11-04 00:00:00+00:00,7.22,7.38,6.68,6.98,2266292,,,,,,,,,,,,,,7.093333333333333,7.004345223748937,6.455074224943842,6.486608919675252,,,,,,,,,,,,,6.562587188438979,6.6503986113587965,6.4790872171288365,6.083651347950248,,,,,5.981055158595859,6.601885758322278,#000000,,6.827666089220012,,54.45392187715582,9.916959873486753,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,1.013987221550682,0.9659816957347609,False,False,False,False,0.08435917100800583,0.036121213299286414,False,False,False,False,13881775,12384761.260730749,False,False,False,False,3527732.5085375723,False,False,False,False
2022-11-11 00:00:00+00:00,6.61,7.34,6.15,7.29,2324032,,,,,,,,,,,,,,6.89419286888391,6.985374451949046,6.462030771674808,6.490026392799551,,,,,,,,,,,,,6.5902605154665475,6.652400026930296,6.484342295178181,6.090773733537285,,,,,5.989111985997813,6.581175132052453,#000000,,6.780556965807451,,53.94440323356549,9.916959873486753,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,1.024457935819601,0.9439722463139636,False,False,False,False,0.03534890508430724,0.03573505919179683,False,False,False,False,11557743,12323500.648824766,False,False,False,False,3438569.5079051596,False,False,False,False
2022-11-18 00:00:00+00:00,5.56,6.7,5.53,6.68,3740997,,,,,,,,,,,,,,6.4612432046090476,6.889136940650947,6.43876990531228,6.475952034883437,,,,,,,,,,,,,6.4286203165916,6.608340822666426,6.463898465550153,6.087837739695612,,,,,5.988064556364317,6.4817249287449386,#000000,,6.596835321129506,,51.68668818732303,7.952461780848012,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,0.9662802950474183,1.0124692658939234,False,False,False,False,-0.07272365838687635,-0.01849429959753976,False,False,False,False,7816746,11989666.971134042,False,False,False,False,3460971.5443566293,False,False,False,False
2022-11-25 00:00:00+00:00,5.74,5.85,5.13,5.5,2018466,,,,,,,,,,,,,,6.288078685741712,6.827434213712094,6.418824974631365,6.463876423916731,,,,,,,,,,,,,6.328827507545489,6.575366559727031,6.446523374475728,6.082817724808699,,,,,5.9841370423764255,6.428968683069856,#000000,,6.504926741681581,,50.42231951064288,6.505125815493841,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,0.940592271578187,1.0529071867100037,False,False,False,False,-0.18164067778752674,-0.10006748869253325,False,False,False,False,9835212,11830077.714013003,False,False,False,False,3354119.2818116937,False,False,False,False
2022-12-02 00:00:00+00:00,5.2,5.65,5.14,5.6,1830361,,,,,,,,,,,,,,6.1441042560949715,6.766355410991006,6.396536098935104,6.450285505117437,,,,,,,,,,,,,6.233258961377404,6.54039820566829,6.427113256274984,6.076215421953057,,,,,5.978567474661455,6.3792833895515315,#000000,,6.421029208532918,,48.60502542328227,4.55208681963142,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,0.9145125553914327,1.0692392909896602,False,False,False,False,-0.19851129945961427,-0.14928939407607375,False,False,False,False,8004851,11546727.587049076,False,False,False,False,3241248.29797379,False,False,False,False
