date,Close,High,Low,Open,Volume,aVWAP_peak_856,aVWAP_peak_834,aVWAP_peak_815,aVWAP_peak_782,aVWAP_peak_764,aVWAP_peak_735,aVWAP_peak_703,aVWAP_peak_690,aVWAP_peak_679,aVWAP_peak_591,aVWAP_peak_561,aVWAP_peak_550,aVWAP_peak_505,aVWAP_peak_448,aVWAP_peak_430,aVWAP_peak_418,aVWAP_peak_389,aVWAP_peak_360,aVWAP_peak_337,aVWAP_peak_323,aVWAP_peak_261,aVWAP_peak_226,aVWAP_peak_163,aVWAP_peak_143,aVWAP_peak_108,aVWAP_peak_75,aVWAP_peak_64,aVWAP_peak_43,aVWAP_peak_28,aVWAP_valley_881,aVWAP_valley_841,aVWAP_valley_817,aVWAP_valley_788,aVWAP_valley_773,aVWAP_valley_746,aVWAP_valley_712,aVWAP_valley_618,aVWAP_valley_574,aVWAP_valley_530,aVWAP_valley_457,aVWAP_valley_440,aVWAP_valley_420,aVWAP_valley_378,aVWAP_valley_353,aVWAP_valley_307,aVWAP_valley_287,aVWAP_valley_242,aVWAP_valley_196,aVWAP_valley_170,aVWAP_valley_148,aVWAP_valley_132,aVWAP_valley_115,aVWAP_valley_88,aVWAP_valley_34,aVWAP_valley_14,aVWAP_OB_bull_881,aVWAP_OB_bull_817,aVWAP_OB_bull_618,aVWAP_OB_bull_574,aVWAP_OB_bull_440,aVWAP_OB_bear_163,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-18 00:00:00+00:00,32.8545784094,32.9141015251,32.4806111901,32.6520128323,7239488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,88.68886531638694,-7.935962363853591,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,32152856,5868238.885693837,False,False,False,False,3620350.2936360035,False,False,False,False
2022-01-19 00:00:00+00:00,32.8234144744,32.9597566898,32.4027792626,32.9324882467,7148184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,89.18646024548943,-3.66942948170135,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,25004672,6618687.243117608,False,False,False,False,3758696.713493415,False,False,False,False
2022-01-20 00:00:00+00:00,32.54293906,32.9052198037,32.5351480763,32.7221316859,7449654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,84.90767905530964,-3.66942948170135,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,17555018,7047562.95907378,False,False,False,False,3903440.1364936735,False,False,False,False
2022-01-21 00:00:00+00:00,31.7950046215,32.4104923365,31.4788465015,32.3325824992,10735389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,74.1581112609486,-3.66942948170135,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6819629,7038624.372443437,False,False,False,False,4171359.6997684315,False,False,False,False
2022-01-24 00:00:00+00:00,31.3431275648,31.4249328941,30.4082095167,31.0003242805,10400971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.058756658533333,,,,,,,31.058756658533333,#000000,,31.058756658533333,,63.990834889917394,-3.66942948170135,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3581342,6622155.102935852,False,False,False,False,4415658.182130454,False,False,False,False
2022-01-25 00:00:00+00:00,31.9586152799,32.0404206091,31.1171890365,31.1639349389,6235607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.301130153556993,,,,,,,31.301130153556993,#000000,,31.301130153556993,,61.04244185700902,-3.66942948170135,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2654265,6466551.569487387,False,False,False,False,4487028.724007691,False,False,False,False
2022-01-26 00:00:00+00:00,32.1455988895,32.5974759461,31.9040783937,32.2936275805,5572953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.53062413300692,,,,,,,31.53062413300692,#000000,,31.53062413300692,,60.03069881084612,-3.66942948170135,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8227218,6535597.311860431,False,False,False,False,4529613.98973288,False,False,False,False
2022-01-27 00:00:00+00:00,32.0910620034,32.5974759461,31.89628741,32.4027013528,4878007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.650256495459455,,,,,,,31.650256495459455,#000000,,31.650256495459455,,58.96837588021471,-3.66942948170135,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3349211,6410640.98590512,False,False,False,False,4543276.4607237475,False,False,False,False
2022-01-28 00:00:00+00:00,32.3247915154,32.3520599585,31.9040783937,31.9741972474,3652159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.714815849093966,,,,,,,31.714815849093966,#000000,,31.714815849093966,,59.50289431543624,-3.66942948170135,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7001370,6433806.829595116,False,False,False,False,4508330.677950268,False,False,False,False
2022-01-31 00:00:00+00:00,32.9324882467,33.0454575109,32.2624636455,32.2702546293,4388577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.843742071442385,,,,,,,31.843742071442385,#000000,,31.843742071442385,,62.46308177802589,-3.66942948170135,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,11389947,6628165.26765021,False,False,False,False,4503634.455285552,False,False,False,False
2022-02-01 00:00:00+00:00,33.1428448076,33.2519185799,32.7455046371,32.8623693931,4590776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.982787882168783,,,,,,,31.982787882168783,#000000,,31.982787882168783,,65.17580451124356,-3.66942948170135,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,15980723,6994932.23754628,False,False,False,False,4507051.77076455,False,False,False,False
2022-02-02 00:00:00+00:00,33.571348913,33.6726317015,33.1817997262,33.1817997262,4595461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.137558808851736,,,,,,,32.137558808851736,#000000,,32.137558808851736,,68.31536843048946,-1.775231442928444,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,20576184,7527530.345877798,False,False,False,False,4510518.799362019,False,False,False,False
2022-02-03 00:00:00+00:00,33.4466931732,33.6492587503,33.2519185799,33.3843653033,3769676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.24039515757226,,,,,,,32.24039515757226,#000000,,32.24039515757226,,69.3726619999641,0.9039054024194328,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,16806508,7891411.822510042,False,False,False,False,4481466.1405635085,False,False,False,False
2022-02-04 00:00:00+00:00,33.3999472708,33.688213669,33.2752915311,33.4311112058,3690434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.326933991384124,,,,,,,32.326933991384124,#000000,,32.326933991384124,,69.67499155382129,2.820341896076741,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,13116074,8096300.535352786,False,False,False,False,4450445.272306116,False,False,False,False
2022-02-07 00:00:00+00:00,33.7972874413,33.9029331807,33.4700661244,33.571348913,5976600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.47145546502139,,,,,,,32.47145546502139,#000000,,32.47145546502139,,71.22784013950697,5.83287874275382,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,19092674,8527530.867299736,False,False,False,False,4510294.47731372,False,False,False,False
2022-02-08 00:00:00+00:00,33.2986644823,33.9686890835,33.2713960392,33.805078425,4831905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.5518643751058,,,,,,,32.5518643751058,#000000,,32.5518643751058,,68.33696310813761,5.83287874275382,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,14260769,8752363.735248767,False,False,False,False,4522906.654673966,False,False,False,False
2022-02-09 00:00:00+00:00,33.454484157,33.5869308804,33.3454103847,33.3454103847,3024397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.59383278760372,,,,,,,32.59383278760372,#000000,,32.59383278760372,,67.05444238644671,5.83287874275382,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,17285166,9086983.43190568,False,False,False,False,4464141.570176947,False,False,False,False
2022-02-10 00:00:00+00:00,33.3843653033,33.8089739169,33.3220374335,33.3843653033,5458311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.66382590575864,,,,,,,32.66382590575864,#000000,,32.66382590575864,,65.66348932502646,5.83287874275382,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,11826855,9194429.375752516,False,False,False,False,4503128.606640596,False,False,False,False
2022-02-11 00:00:00+00:00,33.9686890835,34.0621808883,33.3687833359,33.6219903073,10721095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.7998844359,,,,,,,,,,,,,,,,,,,,,,,,,,32.81274690788119,,,,,,,33.306315671890594,#000000,,33.306315671890594,,67.03783700293306,5.922490990810012,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,22547950,9718096.851213202,False,False,False,False,4746970.425988023,False,False,False,False
2022-02-14 00:00:00+00:00,32.8195189826,33.6350582963,32.5542707592,33.4925368628,12542355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.37022147494345,,,,,,,,,,,,,,,,,,,,,,,,,,32.838036896313305,,,,,,,33.10412918562838,#000000,,33.10412918562838,,61.2788966815763,5.922490990810012,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,10005595,9729371.288420528,False,False,False,False,5052671.7818316305,False,False,False,False
2022-02-15 00:00:00+00:00,32.7007511214,32.8591082696,32.3246528942,32.5859421889,5538884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2275200944724,,,,,,,,,,,,,,,,,,,,,,,,,,32.82639730986403,,,,,,,33.026958702168216,#000000,,33.026958702168216,,56.915585697099104,5.922490990810012,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4466711,9522992.453580506,False,False,False,False,5071738.927642155,False,False,False,False
2022-02-16 00:00:00+00:00,32.9699582734,33.1322743504,32.5899011176,32.8511904122,3990588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.18734491811925,,,,,,,,,,,,,,,,,,,,,,,,,,32.82912461334049,,,,,,,33.00823476572987,#000000,,33.00823476572987,,55.26775634933878,15.310618061541263,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8457299,9481200.553440094,False,False,False,False,5029340.852048345,False,False,False,False
2022-02-17 00:00:00+00:00,32.8670261271,33.0253832754,32.6967921927,32.8828618419,5485300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.14087566006501,,,,,,,,,,,,,,,,,,,,,,,,,,32.83082736032682,,,,,,,32.985851510195914,#000000,,32.985851510195914,,53.65302620261414,13.31997618026569,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2971999,9225937.747422835,False,False,False,False,5047221.6029484095,False,False,False,False
2022-02-18 00:00:00+00:00,32.6057368324,32.9066154141,32.5741445813,32.8036832677,3298867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.105537963483755,,,,,,,,,,,,,,,,,,,,,,,,,,32.82686412464799,,,,,,,32.96620104406587,#000000,,32.96620104406587,,51.285565212158076,10.620227401752501,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-326868,8851317.914190568,False,False,False,False,4978658.677342589,False,False,False,False
2022-02-22 00:00:00+00:00,32.6769975491,32.962040416,32.2019261043,32.9145332715,4435465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.05812196817713,,,,,,,,,,,,,,,,,,,,,,,,,32.6136546898,32.81878677577009,,,,,,,32.830187811249075,#000000,,32.830187811249075,,50.108544013524345,9.051239722698732,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4108597,8665328.858732114,False,False,False,False,4957356.964505624,False,False,False,False
2022-02-23 00:00:00+00:00,32.8907796993,33.0333011328,32.6849154065,32.8591082696,4544145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.041183087069975,,,,,,,,,,,,,,,,,,,,,,,,,32.743209297090274,32.8206877385166,,,,,,,32.86836004089228,#000000,,32.86836004089228,,50.5287270594272,8.985830863546951,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8652742,8664835.256428894,False,False,False,False,4941152.5737406975,False,False,False,False
2022-02-24 00:00:00+00:00,32.8511904122,32.894738628,32.2494332487,32.4632153989,5902827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.00186588060955,,,,,,,,,,,,,,,,,,,,,,,,,32.71223701025208,32.81348693591871,,,,,,,32.842529942260114,#000000,,32.842529942260114,,50.57088465481058,8.459365441032126,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2749915,8432877.599314036,False,False,False,False,4978865.296339101,False,False,False,False
2022-02-25 00:00:00+00:00,33.7300725852,33.7379904426,32.9462047012,33.0174654179,6692951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.05162988204691,,,,,,,,,,,,,,,,,,,,,,,,,32.94774572016214,32.84629565605265,,,,,,,32.948557086087234,#000000,,32.948557086087234,,54.76668275979536,8.459365441032126,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9442866,8472484.987576231,False,False,False,False,5046084.34354149,False,False,False,False
2022-02-28 00:00:00+00:00,34.1893083153,34.2447333172,33.4608654331,33.4925368628,7063871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.1435131833963,,,,,,,,,,,,,,,,,,,,,,,,,33.19864376823786,32.90222743906578,,,,,,,33.08146146356665,#000000,,33.08146146356665,,59.12503177303943,1.533065901938997,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,16506737,8787553.693945792,False,False,False,False,5125213.232030059,False,False,False,False
2022-03-01 00:00:00+00:00,34.3476654636,34.8742029816,34.0230333096,34.3872547506,7982342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.27330028353434,,,,,,,,,,,,,,,,,,,,,,,,,33.463763527115354,32.98312547308667,,,,,,,33.24006309457879,#000000,,33.24006309457879,,62.523703482555675,4.881738462051537,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,24489079,9403299.78437929,False,False,False,False,5237257.4974406455,False,False,False,False
2022-03-02 00:00:00+00:00,35.1552869198,35.3413565691,34.4981047544,34.6485440453,6455702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.40484404979567,,,,,,,,,,,,,,,,,,,,,,,,,33.69372647562516,33.06666657749272,,,,,,,33.38841236763785,#000000,,33.38841236763785,,66.88720297305187,9.059168169601143,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,30944781,10248063.753619317,False,False,False,False,5285039.634795914,False,False,False,False
2022-03-03 00:00:00+00:00,35.1711226346,35.4482476441,34.9969297715,34.9969297715,4100057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.488023190085315,,,,,,,,,,,,,,,,,,,,,,,,,33.825104839155934,33.121534867753844,,,,,,,33.47822096566503,#000000,,33.47822096566503,,69.83200806277483,11.846803119341253,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,35044838,11220486.273085227,False,False,False,False,5238569.727549016,False,False,False,False
2022-03-04 00:00:00+00:00,35.4324119293,35.5393030044,34.8860797677,34.9890119141,10678715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.68111119394898,,,,,,,,,,,,,,,,,,,,,,,,,34.09473516393088,33.257095638026605,,,,,,,33.67764733196882,#000000,,33.67764733196882,,72.39431966829535,14.308254075620127,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,45723553,12573547.713356394,False,False,False,False,5451908.757841212,False,False,False,False
2022-03-07 00:00:00+00:00,35.0286012012,35.7332905111,34.9850529854,35.6066047924,5693963,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.2489815659,33.766031196439734,,,,,,,,,,,,,,,,,,,,,,,,,34.19815345465944,33.32146668162086,,,,,,,34.13365822465501,#000000,,34.13365822465501,,71.21409978760084,14.308254075620127,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,40029590,13650255.254009085,False,False,False,False,5461401.081063125,False,False,False,False
2022-03-08 00:00:00+00:00,34.7277226194,35.238741137,34.557488685,35.234465494,7389369,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.018735910182144,33.836649171721454,,,,,,,,,,,,,,,,,,,,,,,,,34.265148324157224,33.382642168268276,,,,,,,34.12579389358227,#000000,,34.12579389358227,,68.50102133382924,14.308254075620127,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,32640221,14394959.793067552,False,False,False,False,5537007.666119473,False,False,False,False
2022-03-09 00:00:00+00:00,34.9177511974,35.1965389569,34.4110083229,34.4585154674,4347812,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.97459473347356,33.87404347776555,,,,,,,,,,,,,,,,,,,,,,,,,34.29844781343751,33.416399375755944,,,,,,,34.14087135010814,#000000,,34.14087135010814,,67.37044220639736,14.308254075620127,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,36988033,15280962.663927648,False,False,False,False,5490372.541957926,False,False,False,False
2022-03-10 00:00:00+00:00,35.1869583495,35.261227852,34.7316815481,35.0602726308,4377921,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.99173001716876,33.916865446749995,,,,,,,,,,,,,,,,,,,,,,,,,34.340295757421714,33.453815179244934,,,,,,,34.17567660014635,#000000,,34.17567660014635,,67.53631339572091,14.308254075620127,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,41365954,16303903.500636369,False,False,False,False,5446746.991292909,False,False,False,False
2022-03-11 00:00:00+00:00,35.2027940643,35.4403297867,35.0523547734,35.1552869198,3941061,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.02847677850341,33.958263468588356,,,,,,,,,,,,,,,,,,,,,,,,,34.38232105994218,33.4895210707195,,,,,,,34.21464559443836,#000000,,34.21464559443836,,67.70141334512772,14.308254075620127,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,45307015,17441280.42218004,False,False,False,False,5387700.481830441,False,False,False,False
