date,Open,High,Low,Close,Volume,aVWAP_peak_410,aVWAP_peak_371,aVWAP_peak_317,aVWAP_peak_292,aVWAP_peak_247,aVWAP_peak_219,aVWAP_peak_199,aVWAP_peak_164,aVWAP_peak_108,aVWAP_peak_75,aVWAP_valley_426,aVWAP_valley_397,aVWAP_valley_343,aVWAP_valley_325,aVWAP_valley_282,aVWAP_valley_232,aVWAP_valley_212,aVWAP_valley_194,aVWAP_valley_167,aVWAP_valley_140,aVWAP_valley_119,aVWAP_valley_88,aVWAP_valley_43,aVWAP_OB_bull_426,aVWAP_OB_bull_397,aVWAP_OB_bear_317,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-01-17 17:00:00+00:00,20.09,20.095,19.97,20.09,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,20.608138912369682,,28.573533411027483,-14.198999494973854,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2725.0,-17.034722001912478,False,False,False,False,333.7268292205423,False,False,False,False
2024-01-18 17:00:00+00:00,19.905,20.04,19.86,20.03,600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,20.25687359339835,,25.402155097139538,-17.198243681738845,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3325.0,-68.32100538172779,False,False,False,False,337.85509543417726,False,False,False,False
2024-01-19 17:00:00+00:00,19.98,20.255,19.98,20.235,2574.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,20.26793364327636,,27.47810808626634,-17.198243681738845,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-751.0,-78.90517584092579,False,False,False,False,372.5240086832598,False,False,False,False
2024-01-22 17:00:00+00:00,20.315,20.41,20.265,20.4,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,20.279801176847187,,31.671859985051825,-17.198243681738845,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-351.0,-83.12370024649283,False,False,False,False,372.94999304475965,False,False,False,False
2024-01-23 17:00:00+00:00,20.3,20.42,20.27,20.375,408.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,20.289052458771227,,34.19284968652728,-23.4021042970898,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-759.0,-93.60240256825263,False,False,False,False,373.493404005306,False,False,False,False
2024-01-24 17:00:00+00:00,20.39,20.39,20.17,20.185,1021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,20.288660985329706,,33.91637610294421,-23.4021042970898,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1780.0,-119.74810175324095,False,False,False,False,383.53226595871206,False,False,False,False
2024-01-25 17:00:00+00:00,20.34,20.5,20.295,20.5,353.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,20.297461173389387,,38.578937518718156,-18.774642279337115,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1427.0,-140.01557304388837,False,False,False,False,383.0588974942359,False,False,False,False
2024-01-26 17:00:00+00:00,20.565,20.565,20.5,20.545,1106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,20.333192416421223,,42.27566533159951,-15.160497444179938,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-321.0,-142.82153315173505,False,False,False,False,394.2672866803718,False,False,False,False
2024-01-29 17:00:00+00:00,20.495,20.64,20.45,20.625,430.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,20.421207843450674,,45.8048439655223,-11.739643268361718,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,109.0,-138.91732333542907,False,False,False,False,394.8212822357149,False,False,False,False
2024-01-30 17:00:00+00:00,20.465,20.6,20.465,20.57,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,20.424241697516653,,47.333190514462416,-10.131679538147182,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-391.0,-142.82558188836816,False,False,False,False,396.45196003051,False,False,False,False
2024-01-31 17:00:00+00:00,20.495,20.59,20.185,20.21,823.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,20.387543569596758,,44.048085950986035,-10.131679538147182,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1214.0,-159.43293720792835,False,False,False,False,403.0651079370137,False,False,False,False
2024-02-01 17:00:00+00:00,20.125,20.35,20.125,20.35,302.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,20.377636718684457,,43.958864902906384,-10.131679538147182,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-912.0,-171.1006436078054,False,False,False,False,401.49820703876543,False,False,False,False
2024-02-02 17:00:00+00:00,20.17,20.305,20.08,20.175,206.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,20.368401428772177,,42.087502607534574,-10.131679538147182,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1118.0,-185.7812537844286,False,False,False,False,398.46722708467604,False,False,False,False
2024-02-05 17:00:00+00:00,19.81,19.935,19.805,19.815,1501.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,20.254821841119206,,37.98706034743181,-5.214214042919181,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2619.0,-223.50557543118165,False,False,False,False,415.5607584477043,False,False,False,False
2024-02-06 17:00:00+00:00,19.915,19.97,19.85,19.905,809.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,20.22317836029243,,36.635880934607044,-6.734745510697763,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1810.0,-248.1023882151943,False,False,False,False,421.66059165006544,False,False,False,False
2024-02-07 17:00:00+00:00,19.845,19.925,19.82,19.865,3108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,20.13767833050663,,35.410617001947166,-8.211043307449899,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4918.0,-320.50390157619904,False,False,False,False,463.30926464773887,False,False,False,False
2024-02-08 17:00:00+00:00,19.76,19.865,19.745,19.865,547.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,20.125354427798772,,34.59377438017392,-9.361996927688992,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4918.0,-391.78291085408745,False,False,False,False,464.6067954283941,False,False,False,False
2024-02-09 17:00:00+00:00,19.655,19.77,19.65,19.75,210.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,20.11922781274968,,33.010803878936386,-11.242270565506388,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5128.0,-465.21263316642717,False,False,False,False,460.65940325120965,False,False,False,False
2024-02-12 17:00:00+00:00,20.095,20.215,20.075,20.13,955.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,20.12276069733036,,38.03558000879968,-11.242270565506388,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4173.0,-522.6977086212112,False,False,False,False,468.3235985496405,False,False,False,False
2024-02-13 17:00:00+00:00,19.57,19.58,19.335,19.5,349.0,,,,,,,,,,,,,,,,,,,,,,,19.471666666666668,,,,19.471666666666668,#000000,,19.948432596941768,,36.15106449720912,-11.242270565506388,False,True,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4522.0,-584.7023953092544,False,False,False,False,466.47362027755304,False,False,False,False
2024-02-14 17:00:00+00:00,19.57,19.7,19.525,19.66,2001.0,,,,,,,,,,,,,,,,,,,,,,,19.605066666666662,,,,19.605066666666662,#000000,,19.940003031396508,,36.81828147808572,-11.242270565506388,False,True,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2521.0,-614.7225132114364,False,False,False,False,490.26472693991656,False,False,False,False
2024-02-15 17:00:00+00:00,19.805,19.945,19.8,19.92,620.0,,,,,,,,,,,,,,,,,,,,,,,19.664199775533106,,,,19.664199775533106,#000000,,19.951001996810394,,40.04540729088579,-15.62237324337913,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1901.0,-634.6647998283133,False,False,False,False,492.2761265222434,False,False,False,False
2024-02-16 17:00:00+00:00,19.82,19.86,19.745,19.75,1538.0,,,,,,,,,,,,,,,,,,,,,,,19.705413339248743,,,,19.705413339248743,#000000,,19.9465034434558,,40.7970517271145,-14.714205399966453,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3439.0,-678.1428649472542,False,False,False,False,508.4888997544566,False,False,False,False
2024-02-19 17:00:00+00:00,19.75,19.75,19.75,19.75,0.0,,,,,,,,,,,,,,,,,,,,,,,19.705413339248743,,,,19.705413339248743,#000000,,19.9465034434558,,41.29814801793364,-13.942593472548253,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3439.0,-720.9468515372193,False,False,False,False,500.6053509210542,False,False,False,False
2024-02-20 17:00:00+00:00,19.7,19.73,19.635,19.66,8202.0,,,,,,,,,,,,,,,,,,,,,,,19.685787044322055,,,,19.685787044322055,#000000,,19.865419722736785,,40.827694750510055,-13.942593472548253,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11641.0,-890.2500011257896,False,False,False,False,620.0068183486347,False,False,False,False
2024-02-21 17:00:00+00:00,19.68,19.71,19.595,19.705,701.0,,,,,,,,,,,,,,,,,,,,,,,19.684961847239826,,,,19.684961847239826,#000000,,19.86065276720412,,41.13716886022646,-13.387747437127295,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10940.0,-1046.0600786277153,False,False,False,False,621.2625265912916,False,False,False,False
2024-02-22 17:00:00+00:00,19.665,19.73,19.635,19.71,353.0,,,,,,,,,,,,,,,,,,,,,,,19.685133803157996,,,,19.685133803157996,#000000,,19.85868527899526,,41.418659335715475,-12.710138411483229,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10587.0,-1193.9816277962777,False,False,False,False,617.1034176518917,False,False,False,False
2024-02-23 17:00:00+00:00,19.76,19.82,19.735,19.745,1226.0,,,,,,,,,,,,,,,,,,,,,,,19.691802201467645,,,,19.691802201467645,#000000,,19.856065533614018,,42.178576348925105,-11.607545317607375,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9361.0,-1320.6020676754051,False,False,False,False,626.54367474256,False,False,False,False
2024-02-26 17:00:00+00:00,19.54,19.545,19.43,19.46,732.0,,,,,,,,,,,,,,,,,,,,,,,19.681863312555656,,,,19.681863312555656,#000000,,19.772427319958542,,39.57882542205738,-11.607545317607375,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10093.0,-1456.6082371688099,False,False,False,False,628.1786565294971,False,False,False,False
2024-02-27 17:00:00+00:00,19.59,19.625,19.515,19.615,761.0,,,,,,,,,,,,,,,,,,,,,,,19.67739125159255,,,,19.67739125159255,#000000,,19.777932202311984,,40.37032036444653,-11.607545317607375,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9332.0,-1578.7073342669678,False,False,False,False,630.2379021646987,False,False,False,False
2024-02-28 17:00:00+00:00,19.6,19.635,19.535,19.565,1450.0,,,,,,,,,,,,,,,,,,,,,,,19.669381772895406,,,,19.669381772895406,#000000,,19.772693789637636,,40.33577282934628,-11.607545317607375,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10782.0,-1721.3940422628286,False,False,False,False,642.947392053618,False,False,False,False
2024-02-29 17:00:00+00:00,19.68,19.775,19.66,19.72,2119.0,,,,,,,,,,,,,,,,,,,,,,,19.674554741006713,,,,19.674554741006713,#000000,,19.78183517809805,,42.76112952602037,-10.51360915787454,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8663.0,-1829.0158400572034,False,False,False,False,665.8319286109263,False,False,False,False
2024-03-01 17:00:00+00:00,19.68,19.735,19.625,19.715,2377.0,,,,,,,,,,,,,,,,,,,,,,,19.676368243494284,,,,19.676368243494284,#000000,,19.78002393478484,,44.30752642082281,-8.968450923816242,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11040.0,-1971.8217960253087,False,False,False,False,692.3616661518422,False,False,False,False
2024-03-04 17:00:00+00:00,19.835,19.84,19.695,19.71,866.0,,,,,,,,,,,,,,,,,,,,,,,19.679043571581882,,,,19.679043571581882,#000000,,19.781299391251746,,45.259881784397194,-7.981084745689984,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11906.0,-2125.8400627535984,False,False,False,False,695.0537333432865,False,False,False,False
2024-03-05 17:00:00+00:00,19.8,19.89,19.71,19.765,703.0,,,,,,,,,,,,,,,,,,,,,,,19.68224511764869,,,,19.68224511764869,#000000,,19.78334027684288,,46.915821238143884,-6.338693654801276,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11203.0,-2266.571224571372,False,False,False,False,695.1769312759487,False,False,False,False
2024-03-06 17:00:00+00:00,19.86,19.945,19.785,19.895,972.0,,,,,,,,,,,,,,,,,,,,,,,19.689748431451072,,,,19.689748431451072,#000000,,19.789293651890688,,50.23578718750582,-3.229214656886832,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10231.0,-2390.0507404694904,False,False,False,False,699.4687617988022,False,False,False,False
2024-03-07 17:00:00+00:00,19.97,19.985,19.92,19.965,400.0,,,,,,,,,,,,,,,,,,,,,,,19.69395683878597,,,,19.69395683878597,#000000,,19.79285757624715,,53.52512220079451,-0.2649247200777012,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9831.0,-2505.4142948808158,False,False,False,False,694.8258352592859,False,False,False,False
2024-03-08 17:00:00+00:00,20.06,20.1,20.025,20.04,521.0,,,,,,,,,,,,,,,,,,,,,,,19.701222046270907,,,,19.701222046270907,#000000,,19.799303165779875,,56.81861501228711,2.642791838153606,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9310.0,-2610.911747673361,False,False,False,False,692.1308610692195,False,False,False,False
2024-03-11 17:00:00+00:00,20.11,20.14,20.1,20.14,352.0,,,,,,,,,,,,,,,,,,,,,,,19.706928577779472,,,,19.706928577779472,#000000,,19.80443208472782,,60.36132932922393,5.75137084827486,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8958.0,-2709.316216701681,False,False,False,False,686.8575143859757,False,False,False,False
2024-03-12 17:00:00+00:00,19.985,20.06,19.94,20.045,161.0,,,,,,,,,,,,,,,,,,,,,,,19.708807062061304,,,,19.708807062061304,#000000,,19.805993199056285,,60.34981895478741,5.75137084827486,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9119.0,-2808.691159078399,False,False,False,False,678.704684705573,False,False,False,False
2024-03-13 17:00:00+00:00,20.175,20.21,20.07,20.115,42.0,,,,,,,,,,,,,,,,,,,,,,,19.709478623106204,,,,19.709478623106204,#000000,,19.80658938606743,,61.406257278700664,6.723694433289985,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9077.0,-2905.874241883385,False,False,False,False,668.8332942450214,False,False,False,False
2024-03-14 17:00:00+00:00,19.8,19.82,19.67,19.8,400.0,,,,,,,,,,,,,,,,,,,,,,,19.71028104745586,,,,19.71028104745586,#000000,,19.79923627115019,,55.982037469052045,11.005643026343286,True,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9477.0,-3007.752160613875,False,False,False,False,664.6653361947109,False,False,False,False
2024-03-15 17:00:00+00:00,19.84,19.905,19.83,19.905,520.0,,,,,,,,,,,,,,,,,,,,,,,19.71350599283783,,,,19.71350599283783,#000000,,19.81193556675567,,54.15664342758559,9.380111502335396,True,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8957.0,-3099.988561224512,False,False,False,False,662.4224627653355,False,False,False,False
