date,Close,High,Low,Open,Volume,aVWAP_peak_184,aVWAP_peak_176,aVWAP_peak_170,aVWAP_peak_162,aVWAP_peak_154,aVWAP_peak_140,aVWAP_peak_135,aVWAP_peak_128,aVWAP_peak_104,aVWAP_peak_87,aVWAP_peak_76,aVWAP_peak_72,aVWAP_peak_67,aVWAP_peak_57,aVWAP_peak_46,aVWAP_peak_31,aVWAP_peak_22,aVWAP_peak_9,aVWAP_valley_188,aVWAP_valley_166,aVWAP_valley_158,aVWAP_valley_147,aVWAP_valley_130,aVWAP_valley_124,aVWAP_valley_115,aVWAP_valley_107,aVWAP_valley_95,aVWAP_valley_69,aVWAP_valley_64,aVWAP_valley_51,aVWAP_valley_44,aVWAP_valley_24,aVWAP_valley_19,aVWAP_valley_4,aVWAP_OB_bull_166,aVWAP_OB_bear_76,aVWAP_OB_bear_31,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,6.3737357879,6.5485982237,5.8222196651,6.5223688584,1955420,,,,,,,,,,,,,,,,,,6.344120471993977,,,,,,,,,,,,,,,,6.114327859439341,,,,6.229224165716659,#000000,,6.229224165716659,,42.102207429771184,-13.754450483411105,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3040553,-1452440.408756911,False,False,False,False,1300290.7861742638,False,False,False,False
2022-03-18 00:00:00+00:00,6.3824789097,6.7380365381,5.7005154097,6.3562495443,2060658,,,,,,,,,,,,,,,,,,6.317000895326636,,,,,,,,,,,,,,,,6.140439298443056,,,,6.228720096884846,#000000,,6.228720096884846,,44.1851444779811,-12.415741787456192,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-979895,-1417437.045145288,False,False,False,False,1356614.2834946886,False,False,False,False
2022-03-25 00:00:00+00:00,5.961077276,6.5931797265,5.8996228711,6.3824789097,1835963,,,,,,,,,,,,,,,,,,6.274679027814039,,,,,,,,,,,,,,,,6.1418220554350516,,,,6.208250541624546,#000000,,6.208250541624546,,43.158605430321124,-12.415741787456192,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2815858,-1521023.7825419335,False,False,False,False,1392121.5958284154,False,False,False,False
2022-04-01 00:00:00+00:00,6.0313108816,6.3385829062,5.961077276,6.0225316809,1821332,,,,,,,,,,,,,,,,,,6.241454896021961,,,,,,,,,,,,,,,,6.138287911054805,,,,6.189871403538383,#000000,,6.189871403538383,,42.948744100934505,-12.415741787456192,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-994526,-1482023.9467980866,False,False,False,False,1423914.9591003847,False,False,False,False
2022-04-08 00:00:00+00:00,5.8206100648,6.2156740963,5.8030516634,6.0137524802,876464,,,,,,,,,,,,,,,,,,6.215301127176485,,,,,,,,,,,,,,,,6.128460289557278,,,,6.171880708366881,#000000,,6.171880708366881,,41.70581900744237,-12.415741787456192,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1870990,-1510836.2470352654,False,False,False,False,1383363.03620406,False,False,False,False
2022-04-15 00:00:00+00:00,5.8645060683,5.9961940788,5.7152596564,5.8469476669,834988,,,,,,,,,,,,,,,,,,6.187525052699845,,,,,,,,,,,,,,,,6.115905523323203,,,,6.151715288011524,#000000,,6.151715288011524,,41.16416457195339,-12.415741787456192,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1036002,-1475663.339847468,False,False,False,False,1342742.6631519075,False,False,False,False
2022-04-22 00:00:00+00:00,5.5747924452,5.9961940788,5.4035980315,5.8118308641,1166555,,,,,,,,,,,,,,,,,,6.135582055528536,,,,,,,,,,,,,,,,6.087966082612608,,,,6.111774069070572,#000000,,6.111774069070572,,39.38456313924928,-12.415741787456192,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2202557,-1529507.3146735816,False,False,False,False,1329691.7251406552,False,False,False,False
2022-04-29 00:00:00+00:00,5.5045588396,5.609909248,5.2587412199,5.4694420368,1173266,,,,,,,,,,,,,,,,,,6.0746921131553275,,,,,,,,,,,,,,,,6.051512467883256,,,,6.063102290519292,#000000,,6.063102290519292,,37.805755191879406,-12.415741787456192,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3375823,-1666271.4395125755,False,False,False,False,1318104.6343894955,False,False,False,False
2022-05-06 00:00:00+00:00,5.197286815,5.6450260508,5.021702801,5.4870004382,3156208,,,,,,,,,,,,,,,,,,5.921587884921612,,,,,,,,,,,,,,,,5.948706966721024,,,,5.935147425821318,#000000,,5.935147425821318,,35.456765670577845,-6.899530589992217,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6532031,-2026698.073622755,False,False,False,False,1454260.4392495328,False,False,False,False
2022-05-13 00:00:00+00:00,5.5396756424,5.9435188746,5.0041443996,5.0568196038,2393935,,,,,,,,,,,,,,,,,,5.8668170116361456,,,,,,,,,,,,,,,5.495779638866666,5.906736292480661,,,,5.756444314327825,#000000,,5.756444314327825,,36.414038279170946,-6.899530589992217,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-4138096,-2183097.9200210692,False,False,False,False,1523865.962268086,False,False,False,False
2022-05-20 00:00:00+00:00,5.4782212375,5.7415972585,5.3553124276,5.5045588396,882101,,,,,,,,,,,,,,,,,,5.851351336821179,,,,,,,,,,,,,,,5.503659224354199,5.894133816846041,,,,5.749714792673807,#000000,,5.749714792673807,,36.82538577756087,-6.899530589992217,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-5020197,-2393253.407426916,False,False,False,False,1476327.8169148944,False,False,False,False
2022-05-27 00:00:00+00:00,5.7415972585,5.7547660595,5.0831572059,5.4782212375,2206558,,,,,,,,,,,,,,,,,,5.818319562231897,,,,,,,,,,,,,,,5.512854614702762,5.86608712947878,,,,5.732420435471146,#000000,,5.732420435471146,,38.919325429301345,-6.899530589992217,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-2813639,-2424393.0809508483,False,False,False,False,1530418.9415878651,False,False,False,False
2022-06-03 00:00:00+00:00,5.7142066788,5.9879940158,5.6274676494,5.7064804557,1008303,,,,,,,,,,,,,,,,,5.776556114666666,5.816465162024538,,,,,,,,,,,,,,,5.5538182925300505,5.863071061946606,,,,5.752477657791965,#000000,,5.752477657791965,,40.27407809456381,-6.899530589992217,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-3821942,-2527915.2231026376,False,False,False,False,1491743.6866554306,False,False,False,False
2022-06-10 00:00:00+00:00,5.0871453585,5.793693325,4.9193402165,5.7583659267,2032970,,,,,,,,,,,,,,,,,5.435755167720143,5.771293501858758,,,,,,,,,,,,,,,5.485345918658682,5.825142573841969,,,,5.629384290519888,#000000,,5.629384290519888,,38.558915888931224,-6.899530589992217,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-5854912,-2774359.4287987384,False,False,False,False,1531834.5246809542,False,False,False,False
2022-06-17 00:00:00+00:00,5.1754638544,5.3079415981,4.8089420968,4.9105083669,1725148,,,,,,,,,,,,,,,,,5.313309438995074,5.727370566762528,,,,,,,,,,,,,,5.0974491831,5.420053861075043,5.787879118405432,,,,5.469212433667615,#000000,,5.389545762483161,,37.92412729125195,-6.899530589992217,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-4129764,-2874759.767406239,False,False,False,False,1546154.0413712538,False,False,False,False
2022-06-24 00:00:00+00:00,5.5905607847,5.6788792805,5.1754638544,5.2196231023,9328150,,,,,,,,,,,,,,,,,5.424711391031099,5.663331132290423,,,,,,,,,,,,,,5.421672737783678,5.449395941079226,5.721471274782031,,,,5.5361164953932915,#000000,,5.489777800546106,,39.95649505237796,-6.899530589992217,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.1851541791543162,-0.1851541791543162,False,False,False,False,5198386,-2276748.9698205916,False,False,False,False,2122598.1864548647,False,False,False,False
2022-07-01 00:00:00+00:00,5.9703303166,6.005657715,5.5883528223,5.6612155813,2312256,,,,,,,,,,,,,,,,,5.485322097759775,5.6749479458408025,,,,,,,,,,,,,,5.496600834579995,5.492218105296774,5.7282713349431145,,,,5.575472063684093,#000000,,5.537272245869337,,43.26334367538348,-13.482986670650227,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9391805720475244,1.056499755466213,False,False,False,False,-0.013112162774784384,-0.0991331709645503,False,False,False,False,7510642,-1551757.0461301776,False,False,False,False,2136646.913384134,False,False,False,False
2022-07-08 00:00:00+00:00,6.2087902553,6.3324361494,5.7407022275,5.8378525729,1531291,,,,,,,,,,,,,,,,,5.537279976803128,5.691135768938272,,,,,,,,,,,,,,5.558006826058406,5.531562202565553,5.740221590370034,,,,5.611641272947078,#000000,,5.579496193591339,,46.64497337780503,-10.166119851799365,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.963462760100394,1.0350401136471485,False,False,False,False,0.1353858756131491,0.018126352324299405,False,False,False,False,9041933,-767039.2649353496,False,False,False,False,2091805.7346149387,False,False,False,False
2022-07-15 00:00:00+00:00,6.0321532637,6.3324361494,5.9350029183,6.1469673082,1471427,,,,,,,,,,,,,,,,,5.5799291725490425,5.705765327303438,,,,,,,,,,,,,,5.606717125986523,5.5651557306844985,5.751170513356832,,,,5.641747573976067,#000000,,5.614391839130876,,48.19132444339683,-8.647495611128349,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9959444763418693,1.0139641526551366,False,False,False,False,0.18271303074706896,0.10041969153568418,False,False,False,False,7570506,-149443.31938458292,False,False,False,False,2045851.7542730914,False,False,False,False
2022-07-22 00:00:00+00:00,6.2971087511,6.4163387205,6.0409851133,6.0586488124,809013,,,,,,,,,,,,,,,,,5.606800097267371,5.716297385100251,,,,,,,,,,,,,,5.637083947481121,5.586759558266014,5.759407046712451,,,,5.661269606965441,#000000,,5.636735247028689,,50.41217025224927,-6.462474094425552,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,1.047635813334749,0.9800093861296475,False,False,False,False,0.22975912978538293,0.16508941066053356,False,False,False,False,8379519,482331.6672364973,False,False,False,False,1954234.0687713812,False,False,False,False
2022-07-29 00:00:00+00:00,6.5885597873,6.6238871856,6.2176221049,6.2882769015,584630,,,,,,,,,,,,,,,,,5.6312465212538925,5.726756566718384,,,,,,,,,,,,,,5.664719408340429,5.60655276260879,5.767840152111534,,,,5.679423082206606,#000000,,5.657318814730374,,53.10102486611288,-3.8406778730178814,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,1.0684988796792183,0.9436001298553288,False,False,False,False,0.32834714577301977,0.24671827821677667,False,False,False,False,8964149,1110614.4326263862,False,False,False,False,1852781.9155290565,False,False,False,False
2022-08-05 00:00:00+00:00,6.7651967789,6.8535152747,6.4560820436,6.5797279377,884180,,,,,,,,,,,,,,,,6.691598032399999,5.674476368191758,5.746418840169842,,,,,,,,,,,,,,5.7134130110395995,5.64186290866803,5.783978556772028,,,6.691598032399999,5.875291286206877,#000000,,5.930337580074847,,55.639662670958515,-1.3837492995499048,False,False,True,False,True,,-1.0,6.853515,6.456082,0.0,0,1.0697107628004454,0.9431782443669361,False,False,False,False,0.3428282080186514,0.294773243117714,False,False,False,False,9848329,1757852.5487281354,False,False,False,False,1781033.625489867,False,False,False,False
2022-08-12 00:00:00+00:00,5.3874282443,6.6415508848,5.2196231023,6.6415508848,2063837,,,,,,,,,,,,,,,,6.032081331090038,5.68099843209752,5.746560296195614,,,,,,,,,,,,,,5.717012636218653,5.6494642382561535,5.782628978006433,,,6.032081331090038,5.76812431864407,#000000,,5.769889159415592,,51.95713441168873,-1.3837492995499048,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9468306461823118,0.9760938051735144,False,False,False,False,0.030590428622634426,0.16268183587017424,False,False,False,False,7784492,2204270.2858593846,False,False,False,False,1801982.0236017287,False,False,False,False
2022-08-19 00:00:00+00:00,5.4757467401,5.5905607847,5.2991097485,5.3344371468,1061079,,,,,,,,,,,,,,,,5.8793832427762664,5.671339724189521,5.739912134601142,,,,,,,,,,,,,,5.704249401687149,5.642657994216507,5.776162210549564,,,5.8793832427762664,5.735617451336691,#000000,,5.724407590717361,,49.6680975752058,-1.3837492995499048,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,0.9361093757355217,1.0658066360037026,False,False,False,False,-0.1719230567879764,-0.004620610458901081,False,False,False,False,8845571,2696218.4869068377,False,False,False,False,1747100.318149749,False,False,False,False
2022-08-26 00:00:00+00:00,5.3432689964,5.6170563334,5.3344371468,5.4050919435,821139,,,,,,,,,,,,,,,,5.803258053249785,5.663659520573186,5.734563322258957,,,,,,,,,,,,,,5.694339175006892,5.637087929739574,5.77097593767301,,,5.803258053249785,5.7173139897502345,#000000,,5.69958616964236,,47.625633889133105,5.032215933400053,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,0.9667385243781209,1.0554490740045825,False,False,False,False,-0.1587901611770932,-0.08170538581799713,False,False,False,False,8024432,3090900.969358183,False,False,False,False,1678510.590879397,False,False,False,False
2022-09-02 00:00:00+00:00,4.9811631636,5.4050919435,4.9455834267,5.352100846,1021173,,,,,,,,,,,,,,,,5.682379354370382,5.642471567349526,5.721386459091285,,,,,,,,,,,,,,5.669095562830808,5.620358958036784,5.7588425101616245,,,5.682379354370382,5.682422401973402,#000000,,5.653576360646875,,45.11243353880735,2.615658983406675,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.9099337292653953,1.0853303363877103,False,False,False,False,-0.2894955207084668,-0.18560045326323196,False,False,False,False,7003259,3380705.2679242436,False,False,False,False,1629818.9174809232,False,False,False,False
2022-09-09 00:00:00+00:00,4.9366884925,5.0256378347,4.7183178574,5.0256378347,926123,,,,,,,,,,,,,,,,5.574588655454195,5.617323735489994,5.705829040235425,,,,,,,,,,,,,,5.639826263982573,5.600000553907637,5.7446598833276195,,,5.574588655454195,5.647038022066241,#000000,,5.6079348022086,,43.1920209927658,0.7570237042843786,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9122177469149655,1.098723486118692,False,False,False,False,-0.34282825441539394,-0.26421435383931297,False,False,False,False,6077136,3580440.8777076327,False,False,False,False,1577693.2939638176,False,False,False,False
2022-09-16 00:00:00+00:00,4.7054202027,5.0434277031,4.5534057769,4.9277935583,1039904,,,,,,,,,,,,,,,,5.4672158275027485,5.586443188831517,5.686436230637425,,,,,,,,,,,,,,5.604359336428287,5.574612742601567,5.726999534902252,,,5.4672158275027485,5.6076778101506335,#000000,,5.55815777384103,,41.17109024886873,-1.224292336938241,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9054756523680084,1.1153961230257445,False,False,False,False,-0.34282825441539394,-0.30352130412735345,False,False,False,False,5037232,3688351.331210771,False,False,False,False,1537857.0499664978,False,False,False,False
2022-09-23 00:00:00+00:00,4.314043097,4.7232100712,4.2473310904,4.6431556632,696679,,,,,,,,,,,,,,,,5.382196509784382,5.558919259033353,5.669253999311298,,,,,,,,,,,,,,5.573174671275454,5.551661945890263,5.711463003428268,,,5.382196509784382,5.574444898120503,#000000,,5.516488096495863,,38.727434648510744,-3.622802662013285,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8660026754048386,1.1304478054321339,False,False,False,False,-0.34282825441539394,-0.3231747792713737,False,False,False,False,4340553,3736662.565935899,False,False,False,False,1475547.5647837943,False,False,False,False
2022-09-30 00:00:00+00:00,4.233988689,4.4207823077,4.1539342811,4.3051481628,524502,,,,,,,,,,,,,,,,5.317631795979079,5.536257522810482,5.655010445901595,,,,,,,,,,,,,,5.547662337848387,5.532625227546062,5.698593421345695,,,5.317631795979079,5.547963458571883,#000000,,5.483544221046003,,36.78814044949621,-5.54100490015378,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8531567511681718,1.135161788588512,False,False,False,False,-0.34282825441539394,-0.33300151684338386,False,False,False,False,3816051,3742543.190681388,False,False,False,False,1405099.74517018,False,False,False,False
2022-10-07 00:00:00+00:00,4.2517785575,4.6431556632,4.2073928357,4.233988689,469320,,,,,,,,,,,,,,,,5.270729617652922,5.518160261359466,5.64339212534998,,,,,,,,,,,,,,5.527350498091882,5.517347585053357,5.688046504847825,,,5.270729617652922,5.527504432059239,#000000,,5.4583969905394065,,35.49874863191825,-6.863591674075479,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8693964282856351,1.1088307837252083,False,False,False,False,-0.30026106209221926,-0.31663128946780156,False,False,False,False,4285371,3782752.6580383223,False,False,False,False,1335782.7270094259,False,False,False,False
2022-10-14 00:00:00+00:00,4.2695684259,4.4233618386,4.029405202,4.2695684259,526526,,,,,,,,,,,,,,,,5.216686257076852,5.496350080779521,5.629335289998624,,,,,,,,,,,,,,5.502979925849791,5.498841464335767,5.675295202760412,,,5.216686257076852,5.503248036800162,#000000,,5.428714432010484,,34.679374603458484,-7.782909506523367,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8637437625454759,1.1079325793707377,False,False,False,False,-0.34282825441539394,-0.32972977194159775,False,False,False,False,4811897,3858985.572257706,False,False,False,False,1275837.784267987,False,False,False,False
2022-10-21 00:00:00+00:00,4.4207823077,4.5631012552,4.1806190837,4.314043097,484974,,,,,,,,,,,,,,,,5.178489339295753,5.479191884990054,5.617982880754757,,,,,,,,,,,,,,5.483862910622513,5.4842063663591505,5.6649338699676095,,,5.178489339295753,5.4847778753316385,#000000,,5.406437625316867,,34.97269503585871,-7.782909506523367,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8968044183694708,1.0990203010464221,False,False,False,False,-0.299070801330734,-0.31440028663616587,False,False,False,False,5296871,3965495.60394232,False,False,False,False,1217255.2817296174,False,False,False,False
2022-10-28 00:00:00+00:00,4.9277935583,4.9722682294,4.3229380312,4.4474671103,513996,,,,,,,,,,,,,,,,5.158108754046405,5.4672739204842244,5.609563110284084,,,,,,,,,,,,,,5.470602830942398,5.473970214801635,5.657117832184661,,,5.158108754046405,5.472772777123901,#000000,,5.392488930068666,,37.77006482057088,-7.782909506523367,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9204733606053542,1.037606154317606,False,False,False,False,-0.21895309958452028,-0.2666766931103431,False,False,False,False,5810867,4102189.7814280745,False,False,False,False,1165162.0016014976,False,False,False,False
2022-11-04 00:00:00+00:00,4.2250937548,4.9277935583,4.0027203993,4.918898624,839936,,,,,,,,,,,,,,,,5.103432462708408,5.439459768920382,5.5906508196331,,,,,,,,,,,,,4.3852025708,5.439839947628513,5.450004923650439,5.639774688524902,,,5.103432462708408,5.292623597409393,#000000,,5.091983687514326,,37.555538487394976,-7.782909506523367,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9161644303635769,1.0425748539010191,False,False,False,False,-0.2715628275551191,-0.2691197603327311,False,False,False,False,4970931,4166540.9828037727,False,False,False,False,1141071.1866680535,False,False,False,False
2022-11-11 00:00:00+00:00,4.9900580978,5.0523226373,4.2073038864,4.2073038864,1166866,,,,,,,,,,,,,,,,5.071797218112314,5.415684695853875,5.572988058121948,,,,,,,,,,,,,4.597254905246195,5.413703022945787,5.429231535026737,5.623231242489488,,,5.071797218112314,5.303412953970906,#000000,,5.1246099605395425,,40.42367456609025,-7.782909506523367,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9318701058441625,1.0556229367918324,False,False,False,False,-0.22402917801072192,-0.2465744691717265,False,False,False,False,6137797,4312559.94704053,False,False,False,False,1142981.913581531,False,False,False,False
2022-11-18 00:00:00+00:00,4.9544783609,5.1501669138,4.8655290187,5.0167429005,892903,,,,,,,,,,,,,,,4.9900580977999995,5.066558978816725,5.404743893501234,5.56376526996113,,,,,,,,,,,,,4.718210364177662,5.401768231843459,5.4194814151983035,5.61435016344804,,,5.066558978816725,5.272367051843319,#000000,,5.044148918159461,,42.359505525922756,-14.562994253389839,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9540384807583461,1.0338992056851546,False,False,False,False,-0.11815872197850392,-0.18236659557511523,False,False,False,False,5244894,4381621.728741231,False,False,False,False,1124457.5496125286,False,False,False,False
2022-11-25 00:00:00+00:00,4.7676847423,5.0185218873,4.5897860579,4.9811631636,553452,,,,,,,,,,,,,,,4.914269650715532,5.05606951404463,5.395134150646092,5.556270299880205,,,,,,,,,,,,,4.73003654887934,5.391303287593967,5.410963828785594,5.607262263690438,,,5.05606951404463,5.257663693029475,#000000,,5.022919750308367,,43.140866552914744,-13.661148855243354,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9529290720945087,1.045410076465075,False,False,False,False,-0.17472900582528644,-0.17854780070020082,False,False,False,False,4691442,4404571.378464103,False,False,False,False,1082160.842233823,False,False,False,False
