date,Open,High,Low,Close,Volume,aVWAP_peak_887,aVWAP_peak_835,aVWAP_peak_822,aVWAP_peak_792,aVWAP_peak_768,aVWAP_peak_736,aVWAP_peak_714,aVWAP_peak_689,aVWAP_peak_670,aVWAP_peak_647,aVWAP_peak_621,aVWAP_peak_620,aVWAP_peak_582,aVWAP_peak_519,aVWAP_peak_479,aVWAP_peak_465,aVWAP_peak_448,aVWAP_peak_430,aVWAP_peak_360,aVWAP_peak_342,aVWAP_peak_320,aVWAP_peak_287,aVWAP_peak_254,aVWAP_peak_223,aVWAP_peak_144,aVWAP_peak_77,aVWAP_peak_42,aVWAP_peak_15,aVWAP_valley_850,aVWAP_valley_815,aVWAP_valley_780,aVWAP_valley_740,aVWAP_valley_721,aVWAP_valley_702,aVWAP_valley_664,aVWAP_valley_636,aVWAP_valley_587,aVWAP_valley_523,aVWAP_valley_509,aVWAP_valley_468,aVWAP_valley_439,aVWAP_valley_438,aVWAP_valley_406,aVWAP_valley_374,aVWAP_valley_334,aVWAP_valley_311,aVWAP_valley_282,aVWAP_valley_154,aVWAP_valley_127,aVWAP_valley_96,aVWAP_valley_46,aVWAP_valley_22,aVWAP_OB_bull_824,aVWAP_OB_bull_702,aVWAP_OB_bull_523,aVWAP_OB_bull_406,aVWAP_OB_bear_77,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-05 20:00:00+00:00,15.145,15.16,15.035,15.075,131001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.112657803613713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.112657803613713,#000000,,15.112657803613713,,78.03422294190122,20.534105363283402,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,146864.0,17879.86252935718,False,False,False,False,106895.9975003272,False,False,False,False
2025-02-06 15:00:00+00:00,15.12,15.14,14.925,14.96,79210.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.085738275803656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.085738275803656,#000000,,15.085738275803656,,71.45096895664425,20.534105363283402,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,67654.0,18651.554583165595,False,False,False,False,106466.75722900429,False,False,False,False
2025-02-06 16:00:00+00:00,14.955,14.995,14.91,14.915,72778.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.057807952600395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.057807952600395,#000000,,15.057807952600395,,65.61548353380017,25.51570371039371,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5124.0,18282.94133381419,False,False,False,False,105944.4509153763,False,False,False,False
2025-02-06 17:00:00+00:00,14.915,14.915,14.74,14.76,67634.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.019589301360801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.019589301360801,#000000,,15.019589301360801,,57.698618566025544,18.01971561252894,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-72758.0,16871.453871274432,False,False,False,False,105350.49043606814,False,False,False,False
2025-02-06 18:00:00+00:00,14.765,14.765,14.58,14.58,48167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.982855646206614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.982855646206614,#000000,,14.982855646206614,,49.26220809181944,10.283463500625622,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-120925.0,14735.074741487233,False,False,False,False,104463.92469287328,False,False,False,False
2025-02-06 19:00:00+00:00,14.585,14.625,14.515,14.585,71401.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.931490978660158,,,,,,,,,,,,,,,,,,,,,,,,14.575000000000001,,,,,,14.75324548933008,#000000,,14.75324548933008,,43.79621769293016,5.371323277146814,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-49524.0,13738.810016813011,False,False,False,False,103951.32120926284,False,False,False,False
2025-02-06 20:00:00+00:00,14.585,14.745,14.58,14.72,104122.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.892728924082888,,,,,,,,,,,,,,,,,,,,,,,,14.638275734044353,,,,,,14.76550232906362,#000000,,14.76550232906362,,44.086912693466246,5.371323277146814,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,54598.0,14372.285830505833,False,False,False,False,103953.96739206495,False,False,False,False
2025-02-07 15:00:00+00:00,14.745,14.92,14.69,14.865,45843.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.88839802236521,,,,,,,,,,,,,,,,,,,,,,,,14.676944728037128,,,,,,14.782671375201168,#000000,,14.782671375201168,,47.51256532080582,5.371323277146814,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,100441.0,15706.684499800314,False,False,False,False,103053.02216118023,False,False,False,False
2025-02-07 16:00:00+00:00,14.865,14.905,14.77,14.795,24946.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.886210147066686,,,,,,,,,,,,,,,,,,,,,,,,14.691770681087402,,,,,,14.788990414077045,#000000,,14.788990414077045,,48.22165856160426,5.371323277146814,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,75495.0,16633.635127710386,False,False,False,False,101842.06057728596,False,False,False,False
2025-02-07 17:00:00+00:00,14.795,14.945,14.775,14.935,31798.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.886160409188692,,,,,,,,,,,,,,,,,,,,,,,,14.713863758944303,,,,,,14.800012084066498,#000000,,14.800012084066498,,51.43971674688021,5.371323277146814,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,107293.0,18039.206676117978,False,False,False,False,100756.10614973113,False,False,False,False
2025-02-07 18:00:00+00:00,14.935,14.97,14.915,14.915,39715.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.88846373837766,,,,,,,,,,,,,,,,,,,,,,,,14.741288392459163,,,,,,14.81487606541841,#000000,,14.81487606541841,,53.091015109947925,5.371323277146814,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,67578.0,18807.249983464986,False,False,False,False,99809.73241097562,False,False,False,False
2025-02-07 19:00:00+00:00,14.915,14.975,14.905,14.935,28279.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.89013932074306,,,,,,,,,,,,,,,,,,,,,,,,14.757388275393136,,,,,,14.823763798068098,#000000,,14.823763798068098,,54.59894337167802,5.371323277146814,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,95857.0,20001.819751163202,False,False,False,False,98700.72880770467,False,False,False,False
2025-02-07 20:00:00+00:00,14.935,14.935,14.79,14.805,61933.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.88693118250058,,,,,,,,,,,,,,,,,,,,,,,,14.770433257278137,,,,,,14.828682219889359,#000000,,14.828682219889359,,52.339842670955434,5.371323277146814,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,33924.0,20217.66750695912,False,False,False,False,98130.68650060847,False,False,False,False
2025-02-10 15:00:00+00:00,15.065,15.135,15.005,15.07,205107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.920798653672412,,,,,,,,,,,,,,,,,,,,,,,,14.870643380674036,,,,,,14.895721017173223,#000000,,14.895721017173223,,55.711980944147584,-2.734090681714548,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,239031.0,23610.122274293084,False,False,False,False,99789.23399672307,False,False,False,False
2025-02-10 16:00:00+00:00,15.065,15.24,15.065,15.235,63537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.934847814539557,,,,,,,,,,,,,,,,,,,,,,,,14.899690437591717,,,,,,14.917269126065637,#000000,,14.917269126065637,,60.0150097351129,1.6977108764735505,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,302568.0,27935.05061112575,False,False,False,False,99227.18385723898,False,False,False,False
2025-02-10 17:00:00+00:00,15.235,15.33,15.235,15.285,46647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.948184498488638,,,,,,,,,,,,,,,,,,,,,,,,14.924431343733412,,,,,,14.936307921111025,#000000,,14.936307921111025,,63.43817136231891,5.193662866327124,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,349215.0,32916.13509777496,False,False,False,False,98411.98720828955,False,False,False,False
2025-02-10 18:00:00+00:00,15.285,15.285,15.175,15.175,38068.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.956164341058134,,,,,,,,,,,,,,,,,,,,,,,,14.93879243083319,,,,,,14.947478385945661,#000000,,14.947478385945661,,63.00297077926854,5.193662866327124,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,311147.0,37229.791917964496,False,False,False,False,97476.42151513777,False,False,False,False
2025-02-10 19:00:00+00:00,15.175,15.2,15.135,15.15,28698.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.96075153716617,,,,,,,,,,,,,,,,,,,,,,,,14.946887726861194,,,,,,14.953819632013682,#000000,,14.953819632013682,,62.116342138002935,5.193662866327124,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,282449.0,41031.64010528287,False,False,False,False,96410.089398624,False,False,False,False
2025-02-10 20:00:00+00:00,15.155,15.265,15.14,15.195,171731.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.988943560206836,,,,,,,,,,,,,,,,,,,,,,,,14.992080172242005,,,,,,14.99051186622442,#000000,,14.99051186622442,,62.25372943305209,5.350115046703841,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,454180.0,47437.04103388314,False,False,False,False,97577.85545445928,False,False,False,False
2025-02-11 15:00:00+00:00,15.45,15.58,15.385,15.54,94484.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.020160377439545,,,,,,,,,,,,,,,,,,,,,,,,15.037661314066243,,,,,,15.028910845752893,#000000,,15.028910845752893,,66.36945157088608,9.693432171567686,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,548664.0,55208.00163800898,False,False,False,False,97529.88870322735,False,False,False,False
2025-02-11 16:00:00+00:00,15.545,15.615,15.5,15.555,33034.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.031342796426763,,,,,,,,,,,,,,,,,,,,,,,,15.053399995838468,,,,,,15.042371396132616,#000000,,15.042371396132616,,69.24461437761353,12.693780265294222,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,581698.0,63370.63727152822,False,False,False,False,96529.95244426258,False,False,False,False
2025-02-11 17:00:00+00:00,15.555,15.585,15.535,15.54,13758.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.035835047277331,,,,,,,,,,,,,,,,,,,,,,,,15.059635220770051,,,,,,15.047735134023691,#000000,,15.047735134023691,,70.73256941725339,14.375091749142285,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,567940.0,71193.41808902391,False,False,False,False,95246.6663598554,False,False,False,False
2025-02-11 18:00:00+00:00,15.545,15.555,15.475,15.525,19135.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.041541981937877,,,,,,,,,,,,,,,,,,,,,,,,15.067456381723627,,,,,,15.054499181830753,#000000,,15.054499181830753,,71.2593691728638,15.227258760209338,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,548805.0,78598.24881632587,False,False,False,False,94066.64052481888,False,False,False,False
2025-02-11 19:00:00+00:00,15.525,15.54,15.475,15.495,24922.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.048547948338182,,,,,,,,,,,,,,,,,,,,,,,,15.076925805628633,,,,,,15.062736876983408,#000000,,15.062736876983408,,70.62570571917135,15.227258760209338,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,523883.0,85501.88836956113,False,False,False,False,92994.63059420153,False,False,False,False
2025-02-11 20:00:00+00:00,15.495,15.51,15.455,15.505,77493.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.06843482432102,,,,,,,,,,,,,,,,,,,,,,,,15.103064157325909,,,,,,15.085749490823464,#000000,,15.085749490823464,,70.35739761836567,15.227258760209338,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,601376.0,93499.93661189351,False,False,False,False,92754.2952361519,False,False,False,False
2025-02-12 15:00:00+00:00,15.51,15.67,15.48,15.575,48073.0,,,,,,,,,,,,,,,,,,,,,,,,,,,15.575,15.082206498800621,,,,,,,,,,,,,,,,,,,,,,,,15.120889995264749,,,,,,15.259365498021792,#000000,,15.259365498021792,,71.24703464674084,16.451784698124072,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,649449.0,102119.30193574012,False,False,False,False,92061.56197667666,False,False,False,False
2025-02-12 16:00:00+00:00,15.575,15.585,15.475,15.525,31616.0,,,,,,,,,,,,,,,,,,,,,,,,,,,15.556485357661241,15.0900429433412,,,,,,,,,,,,,,,,,,,,,,,,15.13076604642961,,,,,,15.259098115810682,#000000,,15.259098115810682,,69.92585562216513,16.451784698124072,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,617833.0,110114.86314603871,False,False,False,False,91124.42148091423,False,False,False,False
2025-02-12 17:00:00+00:00,15.525,15.535,15.37,15.375,29245.0,,,,,,,,,,,,,,,,,,,,,,,,,,,15.521633542634378,15.095425025804534,,,,,,,,,,,,,,,,,,,,,,,,15.137255031862734,,,,,,15.251437866767214,#000000,,15.251437866767214,,64.34099011664073,18.993137905899616,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,588588.0,117533.05131431717,False,False,False,False,90165.05060524114,False,False,False,False
2025-02-12 18:00:00+00:00,15.375,15.375,15.105,15.105,54757.0,,,,,,,,,,,,,,,,,,,,,,,,,,,15.412369912416283,15.09831925963948,,,,,,,,,,,,,,,,,,,,,,,,15.139532526327564,,,,,,15.216740566127775,#000000,,15.216740566127775,,55.334076711972884,10.813156032925413,False,True,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,533831.0,123987.2830768859,False,False,False,False,89616.08858035367,False,False,False,False
2025-02-12 19:00:00+00:00,15.105,15.16,15.03,15.145,54336.0,,,,,,,,,,,,,,,,,,,,,,,,,,,15.337429599697899,15.098693438701,,,,,,,,,,,,,,,,,,,,,,,15.111666666666665,15.138483006371944,,,,,,15.171568177859376,#000000,,15.171568177859376,,50.31842059098988,6.609138531486543,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,588167.0,131183.8678353838,False,False,False,False,89069.1104628288,False,False,False,False
2025-02-12 20:00:00+00:00,15.145,15.225,15.125,15.22,127537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,15.28301788766577,15.104330555832558,,,,,,,,,,,,,,,,,,,,,,,15.166597295915281,15.142667352347713,,,,,,15.17415327294033,#000000,,15.17415327294033,,48.781570138839854,5.493793123439893,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,715704.0,140246.19546584296,False,False,False,False,89665.511851002,False,False,False,False
2025-02-13 15:00:00+00:00,15.21,15.355,15.195,15.315,31907.0,,,,,,,,,,,,,,,,,,,,,,,,,,,15.283467193506258,15.10712936032769,,,,,,,,,,,,,,,,,,,,,,,15.184766590264132,15.145568357673966,,,,,,15.18023287544301,#000000,,15.18023287544301,,49.82995609578594,5.493793123439893,False,True,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,747611.0,149662.70406327175,False,False,False,False,88770.03104711049,False,False,False,False
2025-02-13 16:00:00+00:00,15.315,15.43,15.295,15.395,32551.0,,,,,,,,,,,,,,,,,,,,,,,,,,,15.290601524633638,15.111197104154305,,,,,,,,,,,,,,,,,,,,,,,15.209684428675237,15.150103807713633,,,,,,15.190396716294204,#000000,,15.190396716294204,,52.09755616080041,5.493793123439893,False,True,True,False,True,15.407470732770392,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,780162.0,159437.8869460117,False,False,False,False,87898.41816265916,False,False,False,False
2025-02-13 17:00:00+00:00,15.395,15.4,15.28,15.3,30921.0,,,,,,,,,,,,,,,,,,,,,,,,,,,15.293130582259689,15.114279976586486,,,,,,,,,,,,,,,,,,,,,,,15.222731071371891,15.153381617408963,,,,,,15.195880811906758,#000000,,15.195880811906758,,51.42602772230989,5.493793123439893,False,True,False,False,True,12.559002949804647,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,749241.0,168582.12125692627,False,False,False,False,87015.04733843188,False,False,False,False
2025-02-13 18:00:00+00:00,15.295,15.355,15.295,15.335,32596.0,,,,,,,,,,,,,,,,,,,,,,,,,,,15.295553759387648,15.117460517596806,,,,,,,,,,,,,,,,,,,,,,,15.233840426058368,15.156739737602976,,,,,,15.200898610161449,#000000,,15.200898610161449,,51.73945537937417,5.493793123439893,False,True,False,False,True,13.289942242474698,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,781837.0,178089.94883433828,False,False,False,False,86171.3411781461,False,False,False,False
