date,Close,High,Low,Open,Volume,aVWAP_peak_890,aVWAP_peak_878,aVWAP_peak_809,aVWAP_peak_779,aVWAP_peak_718,aVWAP_peak_682,aVWAP_peak_646,aVWAP_peak_597,aVWAP_peak_582,aVWAP_peak_550,aVWAP_peak_520,aVWAP_peak_505,aVWAP_peak_474,aVWAP_peak_429,aVWAP_peak_394,aVWAP_peak_337,aVWAP_peak_324,aVWAP_peak_280,aVWAP_peak_231,aVWAP_peak_173,aVWAP_peak_155,aVWAP_peak_104,aVWAP_peak_54,aVWAP_peak_28,aVWAP_peak_10,aVWAP_valley_897,aVWAP_valley_817,aVWAP_valley_798,aVWAP_valley_773,aVWAP_valley_746,aVWAP_valley_713,aVWAP_valley_649,aVWAP_valley_615,aVWAP_valley_603,aVWAP_valley_586,aVWAP_valley_573,aVWAP_valley_544,aVWAP_valley_530,aVWAP_valley_511,aVWAP_valley_485,aVWAP_valley_457,aVWAP_valley_440,aVWAP_valley_413,aVWAP_valley_353,aVWAP_valley_333,aVWAP_valley_329,aVWAP_valley_307,aVWAP_valley_257,aVWAP_valley_241,aVWAP_valley_196,aVWAP_valley_167,aVWAP_valley_132,aVWAP_valley_90,aVWAP_valley_44,aVWAP_valley_14,aVWAP_OB_bull_897,aVWAP_OB_bull_746,aVWAP_OB_bear_280,aVWAP_OB_bear_104,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-18 00:00:00+00:00,69.6655587568,70.1383255152,69.3574161375,69.7584236558,1888003,,,,,,,,,,,,,,,,,,,,,,,,,69.72043346983332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.72043346983332,#000000,,69.72043346983332,,91.26670243442565,41.636642054059806,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,18222405,3627507.2540556453,False,False,False,False,1715540.9942034383,False,False,False,False
2022-01-19 00:00:00+00:00,68.5933912869,69.9694802444,68.3907769618,69.8428462912,2859865,,,,,,,,,,,,,,,,,,,,,,,,,69.27717581903826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.27717581903826,#000000,,69.27717581903826,,84.41308844143273,37.069803877618355,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,15362540,4087704.6166416984,False,False,False,False,1760416.4454111469,False,False,False,False
2022-01-20 00:00:00+00:00,68.6440448681,69.6571164933,68.4161037525,68.5765067598,1655516,,,,,,,,,,,,,,,,,,,,,,,,,69.18114955451992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.18114955451992,#000000,,69.18114955451992,,79.96328527230833,33.321413590678645,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,17018056,4594777.219910651,False,False,False,False,1756302.702453847,False,False,False,False
2022-01-21 00:00:00+00:00,67.2763981741,68.424546016,66.9724766866,68.1375090555,2210531,,,,,,,,,,,,,,,,,,,,,,,,,68.76456207586028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.76456207586028,#000000,,68.76456207586028,,70.69094614920317,25.21558033161689,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,14807525,4995277.1328553315,False,False,False,False,1774115.5768674216,False,False,False,False
2022-01-24 00:00:00+00:00,66.2042307042,66.2802110761,64.4229130966,65.8580978989,3083791,,,,,,,,,,,,,,,,,,,,,,,,,67.93974268699186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.63578495896667,,,,,66.78776382297926,#000000,,66.78776382297926,,61.26413936307681,17.258730011519702,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,11723734,5259138.186468848,False,False,False,False,1825475.3973824247,False,False,False,False
2022-01-25 00:00:00+00:00,66.8036314157,67.3186094919,65.1067364436,65.765233,2053377,,,,,,,,,,,,,,,,,,,,,,,,,67.71126334390577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.94511013523828,,,,,66.82818673957203,#000000,,66.82818673957203,,56.95662924618359,14.164465765542218,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,13777111,5593176.336019089,False,False,False,False,1834412.7151321336,False,False,False,False
2022-01-26 00:00:00+00:00,66.7360933074,67.9180102034,66.263326549,67.6816268242,3187760,,,,,,,,,,,,,,,,,,,,,,,,,67.57222937596043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.33850669047202,,,,,66.95536803321622,#000000,,66.95536803321622,,53.88185745431598,11.988239130039531,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,10589351,5789104.75421442,False,False,False,False,1887485.1576759715,False,False,False,False
2022-01-27 00:00:00+00:00,66.651670672,67.7660494596,66.3308646573,67.2510713835,2156294,,,,,,,,,,,,,,,,,,,,,,,,,67.49814752253312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.45735406189245,,,,,66.97775079221279,#000000,,66.97775079221279,,51.56096639656926,10.25956808358837,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8433057,5892789.156009933,False,False,False,False,1898026.680904365,False,False,False,False
2022-01-28 00:00:00+00:00,66.2295574948,66.651670672,65.4191001947,66.6263438813,1781811,,,,,,,,,,,,,,,,,,,,,,,,,67.37882741840545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.40544664450799,,,,,66.89213703145671,#000000,,66.89213703145671,,48.67389483907483,7.782721894645412,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6651246,5922532.561656602,False,False,False,False,1893469.2032218408,False,False,False,False
2022-01-31 00:00:00+00:00,67.5634351346,67.622615402,65.8580978989,66.17046165,1528404,,,,,,,,,,,,,,,,,,,,,,,,,67.35398919553516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.47296752299837,,,,,66.91347835926678,#000000,,66.91347835926678,,51.11645066130139,7.782721894645412,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8179650,6011046.971003402,False,False,False,False,1879152.920742553,False,False,False,False
2022-02-01 00:00:00+00:00,68.8382169296,68.9141973015,67.4283589179,67.5465506075,2432542,,,,,,,,,,,,,,,,,,,,,,,,,67.4558043966731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.76093617697708,,,,,67.10837028682509,#000000,,67.10837028682509,,55.59501604534092,7.782721894645412,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,10612192,6191484.030964053,False,False,False,False,1900854.453262453,False,False,False,False
2022-02-02 00:00:00+00:00,70.1129987246,70.2649594684,69.0999270994,69.2603301068,1826284,,,,,,,,,,,,,,,,,,,,,,,,,67.61814131467878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0710484002402,,,,,67.3445948574595,#000000,,67.3445948574595,,60.66177732868657,0.6930041409702667,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12438476,6436464.10818115,False,False,False,False,1897930.1217619646,False,False,False,False
2022-02-03 00:00:00+00:00,69.9779225079,70.7208416997,69.4460599047,69.6317897026,2383609,,,,,,,,,,,,,,,,,,,,,,,,,67.81755367673668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.41834153259009,,,,,67.61794760466339,#000000,,67.61794760466339,,63.56493051595715,3.3898753902669085,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,10054867,6578362.260801497,False,False,False,False,1916976.3522811034,False,False,False,False
2022-02-04 00:00:00+00:00,69.8934998725,70.3409398403,69.4840500906,69.7499813922,1801260,,,,,,,,,,,,,,,,,,,,,,,,,67.93950651735437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.61987907141668,,,,,67.77969279438553,#000000,,67.77969279438553,,65.18494478637142,5.014277545822807,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8253607,6644058.132926929,False,False,False,False,1912438.4561132172,False,False,False,False
2022-02-07 00:00:00+00:00,70.7208416997,70.8728024435,70.0961141975,70.3156130496,1654763,,,,,,,,,,,,,,,,,,,,,,,,,68.07308095792612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.82375547642067,,,,,67.9484182171734,#000000,,67.9484182171734,,67.61420702726558,7.526666943561608,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9908370,6772070.363008226,False,False,False,False,1902333.53626564,False,False,False,False
2022-02-08 00:00:00+00:00,71.4468763644,71.6030582399,70.7292839632,70.7968220716,1986683,,,,,,,,,,,,,,,,,,,,,,,,,68.25663531874791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0875543099688,,,,,68.17209481435836,#000000,,68.17209481435836,,70.24415181137815,10.275386301354246,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,11895053,6972971.642890257,False,False,False,False,1905641.35837287,False,False,False,False
2022-02-09 00:00:00+00:00,71.4637608915,72.1222574478,71.2864733571,71.7254710613,2471414,,,,,,,,,,,,,,,,,,,,,,,,,68.48180111655539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.39588043234006,,,,,68.43884077444773,#000000,,68.43884077444773,,72.020385667627,12.262993165471954,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,14366467,7262912.637286717,False,False,False,False,1927828.52078962,False,False,False,False
2022-02-10 00:00:00+00:00,71.5735103175,72.2742181916,71.0585322414,71.066974505,2264628,,,,,,,,,,,,,,,,,,,,,,,,,68.66386599155166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.63553168004657,,,,,68.64969883579911,#000000,,68.64969883579911,,73.36486272594803,13.913255960568357,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,16631095,7630292.3377852775,False,False,False,False,1941036.3435037527,False,False,False,False
2022-02-11 00:00:00+00:00,71.4046650467,72.6161298651,71.0585322414,71.4215495738,2316849,,,,,,,,,,,,,,,,,,,,,,,,71.69310905106668,68.83280501570998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.85065646916694,,,,,69.79219017864786,#000000,,69.79219017864786,,73.44368942975406,14.460409610856217,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,14314246,7892408.167676051,False,False,False,False,1955774.0947388997,False,False,False,False
2022-02-14 00:00:00+00:00,70.4338047392,71.3033578842,70.0074704303,71.0247631872,2540297,,,,,,,,,,,,,,,,,,,,,,,,71.11175850646858,68.93357512353766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.97462033445292,,,,,69.67331798815304,#000000,,69.67331798815304,,69.34003963318968,14.460409610856217,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,11773949,8044625.455218167,False,False,False,False,1978696.5616118843,False,False,False,False
2022-02-15 00:00:00+00:00,70.8728024435,71.1598394039,70.5097851111,70.9318982883,2353353,,,,,,,,,,,,,,,,,,,,,,,,71.02550222289499,69.03056847484257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.09114931986198,,,,,69.71574000586652,#000000,,69.71574000586652,,67.61110923280162,14.460409610856217,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,14127302,8283161.790307651,False,False,False,False,1993388.9709604378,False,False,False,False
2022-02-16 00:00:00+00:00,71.7592401155,72.0884883937,70.6533035913,70.8137065987,1393287,,,,,,,,,,,,,,,,,,,,,,,,71.1023975480196,69.10251250755762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.17674359066234,,,,,69.79388454874652,#000000,,69.79388454874652,,68.21741842678378,14.460409610856217,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,15520589,8566982.465197548,False,False,False,False,1969855.5603345383,False,False,False,False
2022-02-17 00:00:00+00:00,70.8305911257,71.6157216352,70.7123994361,71.3708959925,2268824,,,,,,,,,,,,,,,,,,,,,,,,71.09206957703509,69.19083926795314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.27935066102307,,,,,69.85408650200377,#000000,,69.85408650200377,,65.26508585711322,14.460409610856217,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,13251765,8750699.427346664,False,False,False,False,1981579.8128704387,False,False,False,False
2022-02-18 00:00:00+00:00,70.2565172048,70.9825518695,70.2143058871,70.8305911257,2022914,,,,,,,,,,,,,,,,,,,,,,,,70.99675392196981,69.24104603534113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.33538222044321,,,,,69.85772739258472,#000000,,69.85772739258472,,61.5206235198672,19.340517651745998,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,11228851,8847881.84196052,False,False,False,False,1983200.7613853235,False,False,False,False
2022-02-22 00:00:00+00:00,70.1467677788,70.3747088944,69.1759074713,69.8259617641,2473256,,,,,,,,,,,,,,,,,,,,,,,,70.82011597294986,69.27085821403655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.36570508470771,,,,,69.8188930905647,#000000,,69.8188930905647,,58.69061357751973,16.48077480339562,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8755595,8844262.75011893,False,False,False,False,2002418.6138800166,False,False,False,False
2022-02-23 00:00:00+00:00,69.2940991609,70.7208416997,69.0323889911,70.53089077,2527599,,,,,,,,,,,,,,,,,,,,,,,,70.65943652203022,69.2890702053051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.3822089741312,,,,,69.77690523382218,#000000,,69.77690523382218,,54.38753687919142,12.299246611151666,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6227996,8741664.054035835,False,False,False,False,2023013.9231396238,False,False,False,False
2022-02-24 00:00:00+00:00,67.4705702356,67.5641105157,65.967847325,66.3308646573,3845947,,,,,,,,,,,,,,,,,,,,,,,,70.01227678555867,69.14472764099627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.20727596000339,,,,,69.45476012885278,#000000,,69.45476012885278,,47.80549024884379,6.130342836670458,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2382049,8492267.385250116,False,False,False,False,2094501.4947812073,False,False,False,False
2022-02-25 00:00:00+00:00,69.5895783849,69.7457602605,67.9011256763,68.036201893,2023387,,,,,,,,,,,,,,,,,,,,,,,,69.93280341103221,69.1426106543288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.20249624002338,,,,,69.4259701017948,#000000,,69.4259701017948,,48.58609375791957,6.130342836670458,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4405436,8331999.487789327,False,False,False,False,2091712.6910642972,False,False,False,False
2022-02-28 00:00:00+00:00,68.1206245284,68.9817354098,67.5592140028,68.5511799691,3936141,,,,,,,,,,,,,,,,,,,,,,,,69.68950667549471,69.08838164040509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.136214605585,,,,,69.30470097382828,#000000,,69.30470097382828,,46.545717399319116,5.0105373588516215,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,469295,8023658.135327,False,False,False,False,2164043.2129833447,False,False,False,False
2022-03-01 00:00:00+00:00,65.5119650937,68.1966049003,65.1996013426,67.9517792576,3207821,,,,,,,,,,,,,,,,,,,,,,,,69.33802471076217,68.96097396059093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.98847415836575,,,,,69.09582427657296,#000000,,69.09582427657296,,41.92513817918983,0.5532462856085374,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2738526,7601611.69864751,False,False,False,False,2204975.675219292,False,False,False,False
2022-03-02 00:00:00+00:00,67.8082607774,67.9011256763,65.9003092166,65.9003092166,2651306,,,,,,,,,,,,,,,,,,,,,,,,69.169376809374,68.89694770507282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.914717606395,,,,,68.99368070694727,#000000,,68.99368070694727,,42.936572058626886,0.5532462856085374,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-87220,7300088.886935843,False,False,False,False,2222478.825210692,False,False,False,False
2022-03-03 00:00:00+00:00,65.4191001947,67.5465506075,65.2755817145,66.8711695241,2335980,,,,,,,,,,,,,,,,,,,,,,,,68.96836361698404,68.80936693289146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.81516978451454,,,,,68.86430011146335,#000000,,68.86430011146335,,41.023187987485,-0.4989065140475972,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2423200,6918783.44038934,False,False,False,False,2226929.851673018,False,False,False,False
2022-03-04 00:00:00+00:00,65.3853311405,65.6385990468,64.102107082,64.6339696852,2505044,,,,,,,,,,,,,,,,,,,,,,,,68.71223942502759,68.68779580955686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.67821438978093,,,,,68.69274987478846,#000000,,68.69274987478846,,39.71440215967935,-2.009272593241505,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4928244,6454194.129001522,False,False,False,False,2237836.2888623113,False,False,False,False
2022-03-07 00:00:00+00:00,64.0176844466,64.9294489092,63.8319546486,64.4566821508,3101513,,,,,,,,,,,,,,,,,,,,,,,,68.37950567192168,68.51767565467367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.4881862961787,,,,,68.46178920759134,#000000,,68.46178920759134,,37.52411588573149,-4.386919220243314,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8029757,5886196.045511266,False,False,False,False,2271705.963808887,False,False,False,False
2022-03-08 00:00:00+00:00,63.0552664026,64.6255274216,62.6500377526,64.2202987716,3120083,,,,,,,,,,,,,,,,,,,,,,,,68.0343877928016,68.3288685148723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.4436105256,68.27898526381964,,,,,67.02146302427339,#000000,,67.02146302427339,,35.22203056794088,-6.851968920450652,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11149840,5218116.200589256,False,False,False,False,2304975.6515026563,False,False,False,False
2022-03-09 00:00:00+00:00,64.8787953279,65.3431198228,64.3216059341,64.7268345842,2231365,,,,,,,,,,,,,,,,,,,,,,,,67.8826354596802,68.23863490724472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.02912482154497,68.18015506863657,,,,,67.08263756427661,#000000,,67.08263756427661,,36.85709176483251,-6.851968920450652,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8918475,4663740.075075952,False,False,False,False,2302088.959286866,False,False,False,False
2022-03-10 00:00:00+00:00,64.9716602269,65.3220141639,64.0978859502,64.4482398872,1649735,,,,,,,,,,,,,,,,,,,,,,,,67.77769361750654,68.17392047160574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.21010833470007,68.10961424244877,,,,,67.06783416656528,#000000,,67.06783416656528,,38.09919483920328,-6.851968920450652,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7268740,4195799.679974935,False,False,False,False,2276506.451079538,False,False,False,False
2022-03-11 00:00:00+00:00,64.9716602269,66.0016163792,64.9252277774,65.3600043499,1526017,,,,,,,,,,,,,,,,,,,,,,,,67.70210478906236,68.12477698883406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.4050647601001,68.0564383697418,,,,,67.07209622693458,#000000,,67.07209622693458,,38.92726355545045,-6.851968920450652,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7268740,3746209.8886033692,False,False,False,False,2247075.492213674,False,False,False,False
