date,Close,High,Low,Open,Volume,aVWAP_peak_184,aVWAP_peak_175,aVWAP_peak_174,aVWAP_peak_149,aVWAP_peak_137,aVWAP_peak_116,aVWAP_peak_107,aVWAP_peak_86,aVWAP_peak_85,aVWAP_peak_81,aVWAP_peak_62,aVWAP_peak_56,aVWAP_peak_48,aVWAP_peak_34,aVWAP_peak_25,aVWAP_peak_18,aVWAP_peak_13,aVWAP_peak_12,aVWAP_peak_11,aVWAP_peak_7,aVWAP_valley_187,aVWAP_valley_181,aVWAP_valley_171,aVWAP_valley_161,aVWAP_valley_132,aVWAP_valley_124,aVWAP_valley_112,aVWAP_valley_107,aVWAP_valley_90,aVWAP_valley_69,aVWAP_valley_63,aVWAP_valley_53,aVWAP_valley_39,aVWAP_valley_30,aVWAP_valley_19,aVWAP_valley_8,aVWAP_OB_bull_90,aVWAP_OB_bull_63,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,16.2833949145,16.4572389883,15.7962541956,16.2762310804,23254,,,,,,,,,,,,,,,,,,,,16.136669882069146,,,,,,,,,,,,,,,,16.150541093459882,,,16.143605487764514,#000000,,16.143605487764514,,48.1464419399846,-8.887797237575462,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-20112,-16392.506118537083,False,False,False,False,14453.00277134943,False,False,False,False
2022-03-18 00:00:00+00:00,17.384407382,17.384407382,15.9574372761,16.4065344668,54785,,,,,,,,,,,,,,,,,,,16.908750680033332,16.496837511061305,,,,,,,,,,,,,,,,16.553467724046413,,,16.65301863838035,#000000,,16.65301863838035,,55.162383244141935,-2.80285551618244,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,34673,-12609.876035682484,False,False,False,False,17440.55812161984,False,False,False,False
2022-03-25 00:00:00+00:00,16.8918491729,17.384407382,16.8743923305,17.377163879,20979,,,,,,,,,,,,,,,,,,17.050216295133335,16.947922412507634,16.580707858634252,,,,,,,,,,,,,,,,16.637462277752213,,,16.80407721100686,#000000,,16.80407721100686,,56.92861664165403,-1.721552707520651,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,13694,-10661.440773780078,False,False,False,False,17702.66492742578,False,False,False,False
2022-04-01 00:00:00+00:00,16.8846056698,17.384407382,16.8773621667,16.906336179,17000,,,,,,,,,,,,,,,,,17.0487917395,17.049578641541437,16.96640780079264,16.631907356605666,,,,,,,,,,,,,,,,16.687030231830036,,,16.876743154053955,#000000,,16.937952103416027,,58.147174376305955,-0.9588759349901608,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3306,-10116.593309055626,False,False,False,False,17650.61567354239,False,False,False,False
2022-04-08 00:00:00+00:00,16.8411446514,17.1671022898,16.0297998718,17.0149887252,28064,,,,,,,,,,,,,,,,,16.81871800457521,16.892254982568623,16.899734348159416,16.639163578024952,,,,,,,,,,,,,,,,16.68575570060113,,,16.787125322785865,#000000,,16.824115758976095,,58.745871095011886,-0.5996722685986882,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-31370,-11690.91973060706,False,False,False,False,18421.97747550221,False,False,False,False
2022-04-15 00:00:00+00:00,16.4137779699,16.8556316575,16.3703169514,16.6600570745,24405,,,,,,,,,,,,,,,,,16.723112235338284,16.798982526228524,16.840389426218174,16.62829426121088,,,,,,,,,,,,,,,,16.668205363954275,,,16.73179676259003,#000000,,16.757672387934814,,56.75190586579447,-0.5996722685986882,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-55775,-14956.407157969501,False,False,False,False,18865.164329168714,False,False,False,False
2022-04-22 00:00:00+00:00,16.1312813499,16.6021090499,16.1167943438,16.4427519822,13594,,,,,,,,,,,,,,,,,16.65114857812602,16.73161648181007,16.79271627623836,16.607125314976926,,,,,,,,,,,,,,,,16.6429506339272,,,16.685111457015715,#000000,,16.70460799252541,,53.987422261731766,-0.5996722685986882,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-69369,-18986.969590712502,False,False,False,False,18474.707712193256,False,False,False,False
2022-04-29 00:00:00+00:00,15.37795703,16.1167943438,15.28379149,16.1167943438,60796,,,,,,,,,,,,,,,,,16.20390186451602,16.311612649892695,16.460568847473343,16.388674680438722,,,,,,,,,,,,,,,,16.40467174482292,,,16.35388595742874,#000000,,16.345188776676245,,49.24669076553381,9.050719111504762,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-130165,-27222.379250659724,False,False,False,False,21609.618252030792,False,False,False,False
2022-05-06 00:00:00+00:00,15.7908367054,17.2685113328,15.2113564593,15.4286615516,61624,,,,,,,,,,,,,,,,16.090234832499995,16.169813316164305,16.251372138817953,16.3794250011791,16.335197225489576,,,,,,,,,,,,,,,,16.34587452104476,,,16.261986172532616,#000000,,16.22271132216534,,47.78783142042828,7.669401237837768,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-68541,-30283.01782468493,False,False,False,False,24573.64652965814,False,False,False,False
2022-05-13 00:00:00+00:00,16.1240378468,16.3558299453,14.233483544,14.233483544,44765,,,,,,,,,,,,,,,,15.871807130795023,16.06271701338497,16.139098595719318,16.268435520247078,16.247193977784935,,,,,,,,,,,,,,,15.571117112033331,16.253220887608045,,,16.059084319653245,#000000,,15.91118496298316,,48.10601587085608,7.669401237837768,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-23776,-29801.0165043379,False,False,False,False,26069.302342276056,False,False,False,False
2022-05-20 00:00:00+00:00,15.370713527,16.4644824914,15.1316779255,16.2906384176,20187,,,,,,,,,,,,,,,,15.837329222021987,16.032329032610665,16.105607107378734,16.23270227700049,16.2179855541114,,,,,,,,,,,,,,,15.59738194803355,16.22264169416196,,,16.03513954790268,#000000,,15.893161827511232,,45.94236633613754,5.652006736490208,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-43963,-30850.052318831385,False,False,False,False,25633.576242848198,False,False,False,False
2022-05-27 00:00:00+00:00,16.0226288038,16.4789694976,15.7908367054,16.2689079084,15933,,,,,,,,,,,,,,,,15.866414794348216,16.035953822547143,16.10518570837126,16.226752725294666,16.213465554693947,,,,,,,,,,,,,,,15.695892620508005,16.21778292637438,,,16.051635450305376,#000000,,15.925861736443656,,46.723558276571424,5.652006736490208,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-28030,-30641.159554473503,False,False,False,False,24915.015039674257,False,False,False,False
2022-06-03 00:00:00+00:00,16.4789694976,16.4789694976,15.6387231408,16.2073381322,33278,,,,,,,,,,,,,,,,15.929354731095241,16.05291665918688,16.114340069278683,16.224407556975486,16.212406465956,,,,,,,,,,,,,,,15.842513325657695,16.21636579329943,,,16.0846149430642,#000000,,15.984781196304624,,48.64731811640083,5.652006736490208,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,5248,-27982.70329117917,False,False,False,False,25534.495407105795,False,False,False,False
2022-06-10 00:00:00+00:00,16.9916485486,17.3468618911,15.2338918022,15.2338918022,33470,,,,,,,,,,,,,,,,16.02448782021073,16.097580868953113,16.151004033138236,16.24779835800801,16.233632832413903,,,,,,,,,,,,,,,15.997044132923245,16.23795272793316,,,16.14135725336863,#000000,,16.06752921380633,,51.36199992087112,5.652006736490208,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,38718,-23041.910454795525,False,False,False,False,26122.310562134993,False,False,False,False
2022-06-17 00:00:00+00:00,16.222629972,16.998972535,15.4829073413,16.8085488875,106916,,,,,,,,,,,,,,,,16.09561866269664,16.129480466072348,16.169637795027132,16.245211893014176,16.23384789349914,,,,,,,,,,,,,,,16.096922039068332,16.237382345290452,,,16.17258587066689,#000000,,16.122914740716112,,50.984652519770854,5.652006736490208,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-68198,-26386.805976662523,False,False,False,False,32107.028298273144,False,False,False,False
2022-06-24 00:00:00+00:00,17.5043275996,17.5775674641,15.512203287,16.1347421347,31772,,,,,,,,,,,,,,,16.86469945023333,16.16584595373866,16.176977797457948,16.21270376817603,16.279890308055133,16.265651531032077,,,,,,,,,,,,,,,16.182119505923833,16.2697446250684,,,16.302204117460676,#000000,,16.347410676838443,,53.560525198262056,5.652006736490208,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,0.11994466925249304,0.11994466925249304,False,False,False,False,-36426,-27130.449978391225,False,False,False,False,32082.21138728995,False,False,False,False
2022-07-01 00:00:00+00:00,16.9696765893,17.064888413,16.3691097009,16.6327732129,18021,,,,,,,,,,,,,,,16.84172684664382,16.197133461348105,16.199043323970244,16.232684287041415,16.295933933704966,16.280540296393003,,,,,,,,,,,,,,,16.218778587896974,16.284854053198195,,,16.31883684877459,#000000,,16.364170554964787,,53.998045505662006,5.652006736490208,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9884666962801808,0.9408446237697569,False,False,False,False,0.18326037155067307,0.15160252040158306,False,False,False,False,-54447,-29153.898128140023,False,False,False,False,31040.64017341662,False,False,False,False
2022-07-08 00:00:00+00:00,16.4936174704,16.8451688197,16.1420661212,16.6181984798,7775,,,,,,,,,,,,,,,16.79471200506453,16.203301270527824,16.20346819643692,16.236451154113603,16.298524231562713,16.28306563865111,,,,,,,,,,,,,,,16.225624970220654,16.287383598041274,,,16.31656638307733,#000000,,16.35677661056248,,53.17104413038907,5.652006736490208,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9637827870892873,0.9733923526460269,False,False,False,False,0.10129039597135446,0.12644645818646877,False,False,False,False,-62222,-31603.387155685206,False,False,False,False,29317.259419830207,False,False,False,False
2022-07-15 00:00:00+00:00,16.7646049689,17.064888413,16.3105178094,16.6254492264,18089,,,,,,,,,,,,,,,16.775255889792486,16.226847291669383,16.220685309241418,16.251947624576633,16.31079590137501,16.294611515963112,,,,,,,,,,,,,,,16.252342304430673,16.29906219668549,,,16.328943504216777,#000000,,16.36878269878349,,53.171071388310914,5.652006736490208,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,1.0004927638102359,0.9315205683615908,False,False,False,False,0.17239385385695652,0.14942015602171266,False,False,False,False,-44133,-32531.506625634447,False,False,False,False,28485.536499842787,False,False,False,False
2022-07-22 00:00:00+00:00,16.5082654433,17.064888413,16.3251657823,16.8744647655,14543,,,,,,,,,,,,,,,16.752283322491685,16.241374291917857,16.23157706832199,16.26164342268014,16.31827600674473,16.30175283778904,,,,,,,,,,,,,,,16.268390521253306,16.306259494203555,,,16.33519462067529,#000000,,16.37340630099621,,52.546778815411884,5.652006736490208,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,1.0012900875801112,0.9271763987670629,False,False,False,False,0.1751066090931637,0.16226338255743816,False,False,False,False,-58676,-34468.13576447634,False,False,False,False,27452.75601837295,False,False,False,False
2022-07-29 00:00:00+00:00,16.6620691586,16.6620691586,15.9296705143,16.4423495653,11461,,,,,,,,,,,,,,,16.714589895450146,16.24621730831417,16.235379613293297,16.264717660682432,16.32006782385444,16.303654785615613,,,,,,,,,,,,,,16.417936277166667,16.273202132124766,16.30812591998493,,,16.342654601831825,#000000,,16.412986403263936,,52.461297615475345,5.652006736490208,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9730455883201485,0.9521683615988027,False,False,False,False,0.029877374876473337,0.09607037871695576,False,False,False,False,-47215,-35412.34793007069,False,False,False,False,26268.181498493475,False,False,False,False
2022-08-05 00:00:00+00:00,16.4423495653,17.064888413,15.9955863923,16.7657768067,14098,,,,,,,,,,,,,,,16.688570184782726,16.254531350909513,16.241881783126967,16.270298174244786,16.323981471172328,16.307549079446567,,,,,,,,,,,,,,16.463720815818828,16.28187239849819,16.31200999061451,,,16.349379472068268,#000000,,16.422173687502315,,51.83443523271623,5.652006736490208,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.972838653924633,0.9325891376885215,False,False,False,False,0.11460695533114747,0.10533866702405162,False,False,False,False,-61313,-37330.91475006545,False,False,False,False,25366.686572679144,False,False,False,False
2022-08-12 00:00:00+00:00,20.1482867057,20.2764564684,16.4057296331,16.4826314908,33813,,,,,,,,,,,,,,,17.198328932087655,16.449749314476804,16.39173235870895,16.413639600899504,16.453216383694073,16.42670180982236,,,,,,,,,,,,,,17.875976880372306,16.504571311941273,16.43328748432399,,,16.683022675147434,#000000,,17.00715660971951,,57.16294013680838,0.42999848826382703,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,0.9949275827157,0.8336363501975278,False,False,False,False,0.34282823010313157,0.22408344856359158,False,False,False,False,-27500,-36602.6988426532,False,True,False,False,25992.339419147356,False,False,False,False
2022-08-19 00:00:00+00:00,19.262084346,21.0564610247,19.262084346,20.104342787,95278,,,,,,,,,,,,,,,18.234141451553178,17.02894457776879,16.860562040428032,16.866043470907783,16.86904062256416,16.814626639060673,,,,,,,,,,,,,,19.098438918357875,17.144777908116755,16.8271702671249,,,17.304860655098015,#000000,,17.87657571394915,,59.0694005161865,2.4139062387873196,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,1.0869375267079247,0.8328566478926224,False,False,False,False,0.3428282391899865,0.283455843876789,False,False,False,False,-122778,-42986.05448393814,False,False,False,False,31124.61057328459,False,False,False,False
2022-08-26 00:00:00+00:00,19.2385461574,21.2079079378,19.144393403,19.5994650495,32081,,,,,,,,,,,,,,19.86361583273333,18.422907489384407,17.182271968126162,16.991289049397203,16.99292009067516,16.987246326715045,16.92636586900027,,,,,,,,,,,,,,19.229898829085492,17.308891401493035,16.940304255086215,,,17.68457111116963,#000000,,18.706328388174065,,60.38232920101766,3.818321877784328,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.0892576134426657,0.8252196159279983,False,False,False,False,0.3428282392426289,0.31314204155970893,False,False,False,False,-154859,-51272.93933697976,False,False,False,False,31195.454234522767,False,False,False,False
2022-09-02 00:00:00+00:00,16.8229931513,19.5794575891,16.8150652564,19.1914697802,40766,,,,,,,,,,,,,,18.674753184598327,18.33517244308643,17.218087808370825,17.030490617450845,17.03100873545154,17.023161093389934,16.962533408006315,,,,,,,,,,,,,,18.962770163837238,17.339543985932682,16.976417187494366,,,17.555393862761854,#000000,,18.32805994436367,,57.18337053122232,3.818321877784328,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,1.001603587562454,0.8823035620619374,False,False,False,False,0.06252659549182628,0.1878343185257676,False,False,False,False,-195625,-61965.684571277554,False,False,False,False,31904.383550484046,False,False,False,False
2022-09-09 00:00:00+00:00,16.8388489413,16.9101999961,16.0539873381,16.8150652564,18207,,,,,,,,,,,,,,18.26009151047119,18.241175772861414,17.200858098427066,17.020666315602558,17.02142518160523,17.014343763033917,16.955488749863637,,,,,,,,,,,,,,18.787760684069,17.316770877495827,16.968987895568652,,,17.47875688489985,#000000,,18.15144971122436,,54.92158395573257,3.818321877784328,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,0.9789314214593056,0.9587197172483342,False,False,False,False,-0.17110361842736654,0.008365350049200526,False,False,False,False,-177418,-70517.7079363681,False,False,False,False,30889.76254674449,False,False,False,False
2022-09-16 00:00:00+00:00,16.1570499729,17.4331239491,15.5323318483,16.9300197336,36696,,,,,,,,,,,,,,17.7183629195832,18.05730112020813,17.1568142723805,16.99217367955801,16.99360017948849,16.988482940060255,16.933520693999807,,,,,,,,,,,,,,18.474130459280452,17.26161694511568,16.946172571237614,,,17.352217578091214,#000000,,17.877852861046865,,52.34139097766092,8.986280357541922,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,0.9600502439868295,0.9706121871633528,False,False,False,False,-0.1710153336971512,-0.08132499182397533,False,False,False,False,-214114,-81154.47031145194,False,False,False,False,31319.8542099486,False,False,False,False
2022-09-23 00:00:00+00:00,13.4298540991,16.1253383929,13.0889546149,15.9945281257,46254,,,,,,,,,,,,,,16.787018247114652,17.63296484570694,16.971673009188123,16.846001660342672,16.850762617623232,16.85409040895947,16.809904391642323,,,,,,,,,,,,,,17.874670327441578,17.05233458360972,16.820204253537213,,,17.049962434516594,#000000,,17.336747000968224,,47.52178309108213,4.369037413329224,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,0.8739159270419519,1.005990412853307,False,False,False,False,-0.34282825441539394,-0.21207662311968464,False,False,False,False,-260368,-94429.54658467771,False,False,False,False,32426.08723143389,False,False,False,False
2022-09-30 00:00:00+00:00,12.8749014504,13.7469698984,12.6933526553,13.1601471119,47479,,,,,,,,,,,,,,15.997725167324319,17.1719644495399,16.737064938911743,16.65426787002476,16.663036175952016,16.676469046476765,16.644705210166972,,,,,,,,,,,,,13.105074668033334,17.272607673239357,16.792358674193686,16.652282897462083,,,16.372285156115797,#000000,,15.886842989534227,,43.601222506398194,0.7108297958341296,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8654066489051985,1.0672974408055462,False,False,False,False,-0.34282825441539394,-0.2774524387675393,False,False,False,False,-307847,-110238.24683766454,False,False,False,False,33541.11780688323,True,False,False,False
2022-10-07 00:00:00+00:00,13.8183209532,14.4842641317,13.1523777748,13.1523777748,60147,,,,,,,,,,,,,,15.532275374102964,16.788831955670517,16.52873043525888,16.481362016670463,16.493207277727755,16.514638191440678,16.493586267953763,,,,,,,,,,,,,13.503673745541784,16.796388311021968,16.56332819414416,16.498801069395626,,,16.17012365709748,#000000,,15.655292346584307,,42.29705426185915,-0.432240371225177,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8932710346864811,1.035067241086719,False,False,False,False,-0.280367588946094,-0.27891001385681663,False,False,False,False,-247700,-120420.59892376346,False,False,False,False,35511.923895262255,False,False,False,False
2022-10-14 00:00:00+00:00,14.0006625378,15.1105678353,13.7843895627,13.9336718252,34292,,,,,,,,,,,,,,15.398358602929742,16.636547083248747,16.441521213312523,16.408034195335993,16.420966195830957,16.44533611449266,16.4286527198608,,,,,,,,,,,,,13.695739254244222,16.61436257422629,16.468072316413252,16.432897496232126,,,16.096183504626648,#000000,,15.58625187866225,,41.646240243763785,-1.0377270534935832,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9027891883916311,1.010918256216017,False,False,False,False,-0.21688735871694378,-0.24789868628688022,False,False,False,False,-213408,-127308.55455904025,False,False,False,False,35421.55916227986,False,False,False,False
2022-10-21 00:00:00+00:00,15.3721883697,15.5148904793,14.2384993873,14.2384993873,20974,,,,,,,,,,,,,,15.376164174891226,16.579052954858224,16.408827276979032,16.380529151167664,16.393748886811142,16.418995699227743,16.404007191875685,,,,,,,,,,,,,13.869065901291757,16.547264721080428,16.432303371895987,16.407872271887815,,,16.0813824410091,#000000,,15.59288693803041,,43.15145654541993,-1.0377270534935832,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9166591496905405,0.9888429430046357,False,False,False,False,-0.17457650686009699,-0.21123759657348862,False,False,False,False,-192434,-132132.66162874099,False,False,False,False,34351.369594703574,False,False,False,False
2022-10-28 00:00:00+00:00,14.5873267665,15.4593952145,14.0720135927,15.0075052005,19402,,,,,,,,,,,,,,15.339684126951214,16.51860824535266,16.372816439303193,16.34991751375399,16.36349367782466,16.38976753552214,16.376548056883635,,,,,,,,,,,,,13.958168957801826,16.477356509446185,16.393166877527985,16.380017438929347,,,16.05429973224132,#000000,,15.573454459887971,,43.344036368432775,-1.0377270534935832,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9341015299689178,0.9790091563480469,False,False,False,False,-0.185452598899724,-0.1983450977366063,False,False,False,False,-211836,-138036.61261920462,False,False,False,False,33244.00888398479,False,False,False,False
2022-11-04 00:00:00+00:00,14.7221009812,14.9220424926,13.4060704142,14.1195809625,36349,,,,,,,,,,,,,,15.248071465216256,16.394961938668832,16.295719788245776,16.28368472157343,16.298061968657677,16.326577080443663,16.316949801792724,,,,,,,,,,,,,14.02332200679569,16.33607181352504,16.309915025837647,16.31961590622688,,,15.98360017151909,#000000,,15.500606806051454,,43.673695088501134,-1.0377270534935832,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9187863424112361,1.0198477039157243,False,False,False,False,-0.24524221806333432,-0.2217936578999703,False,False,False,False,-175487,-140810.71538815243,False,False,False,False,33474.00822591184,False,False,False,False
2022-11-11 00:00:00+00:00,14.2543551772,14.7062451912,13.8341767432,14.2900307047,13289,,,,,,,,,,,,,,15.215886529604301,16.351466762797983,16.26781041195649,16.259533790830226,16.27418988928054,16.303487833224903,16.295121016375262,,,,,,,,,,,,,14.037165165697333,16.28697415384169,16.27989755926486,16.297504786847593,,,15.95739168833459,#000000,,15.472873152985327,,43.36743185943687,-1.0377270534935832,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9511568640305029,1.0025756972872044,False,False,False,False,-0.23457902002268877,-0.22818633896132953,False,False,False,False,-188776,-144363.69943347448,False,False,False,False,31978.822431399854,False,False,False,False
