date,Close,High,Low,Open,Volume,aVWAP_peak_153,aVWAP_peak_143,aVWAP_peak_133,aVWAP_peak_117,aVWAP_peak_106,aVWAP_peak_90,aVWAP_peak_82,aVWAP_peak_67,aVWAP_peak_59,aVWAP_peak_47,aVWAP_peak_33,aVWAP_peak_22,aVWAP_peak_12,aVWAP_peak_6,aVWAP_valley_171,aVWAP_valley_162,aVWAP_valley_136,aVWAP_valley_129,aVWAP_valley_121,aVWAP_valley_108,aVWAP_valley_95,aVWAP_valley_86,aVWAP_valley_73,aVWAP_valley_70,aVWAP_valley_63,aVWAP_valley_51,aVWAP_valley_41,aVWAP_valley_28,aVWAP_valley_19,aVWAP_valley_8,aVWAP_OB_bull_171,aVWAP_OB_bull_136,aVWAP_OB_bull_95,aVWAP_OB_bear_6,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,56.8715556572,58.0246242763,55.2288277616,57.4164990457,8813718,,,,,,,,,,,,,,57.065176423880054,,,,,,,,,,,,,,,,56.80092339240859,,,,57.065176423880054,56.933049908144326,#000000,,56.933049908144326,,59.267096749694986,15.648160798438255,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,10797165,5347538.916072278,False,False,False,False,8985322.382452771,False,False,False,False
2022-03-18 00:00:00+00:00,58.2536584541,58.4984880924,56.3897941109,57.2032603285,9486801,,,,,,,,,,,,,,57.18033365324906,,,,,,,,,,,,,,,,57.01525849608731,,,,57.18033365324906,57.09779607466818,#000000,,57.09779607466818,,59.78258537792769,15.648160798438255,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,20283966,6453940.922289147,False,False,False,False,9022468.94671553,False,False,False,False
2022-03-25 00:00:00+00:00,58.2852493752,59.0908178625,56.8281181408,58.4905903621,8609275,,,,,,,,,,,,,58.06806179283333,57.30348660255525,,,,,,,,,,,,,,,,57.20015032342148,,,,57.30348660255525,57.52389957293669,#000000,,57.52389957293669,,60.2005430835433,15.648160798438255,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,28893241,8116111.298415877,False,False,False,False,8991861.987699565,False,False,False,False
2022-04-01 00:00:00+00:00,56.2239417753,58.6169540464,55.9554189462,58.0878061185,9425993,,,,,,,,,,,,,57.47436274124135,57.25451601273416,,,,,,,,,,,,,,,,57.156922674833645,,,,57.25451601273416,57.29526714293638,#000000,,57.29526714293638,,56.33054589491019,13.28631889593899,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,19467248,8956936.23927396,False,False,False,False,9024019.84046256,False,False,False,False
2022-04-08 00:00:00+00:00,55.6275946337,57.4885033989,54.9726825361,56.6259362459,9665744,,,,,,,,,,,,,56.97023785932124,57.10861653390189,,,,,,,,,,,,,,,,56.996949315545,,,,57.10861653390189,57.02526790292271,#000000,,57.02526790292271,,52.64963448324282,9.848472217195791,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9801504,9019496.814142555,False,False,False,False,9071554.96339126,False,False,False,False
2022-04-15 00:00:00+00:00,53.9184337935,55.8592098877,53.4871502171,55.5796742363,4903128,,,,,,,,,,,,,56.58696421301834,56.955516355129134,,,,,,,,,,,,,,,,56.82401422418639,,,,56.955516355129134,56.78883159744462,#000000,,56.78883159744462,,47.85620055024708,5.390793798962804,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4898376,8714228.605687551,False,False,False,False,8762782.595732646,False,False,False,False
2022-04-22 00:00:00+00:00,53.4312430868,55.9310904838,53.3813260062,53.8625266633,6613079,,,,,,,,,,,,,56.19253273805744,56.762288299179076,,,,,,,,,,,,,,,,56.61007443543882,,,,56.762288299179076,56.52163182422512,#000000,,56.52163182422512,,43.91417689561942,1.80368435942664,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1714703,7941715.153414399,False,False,False,False,8603545.292345043,False,False,False,False
2022-04-29 00:00:00+00:00,50.5719927093,53.451209919,50.516085579,53.0319064419,10403635,,,,,,,,,,,,,55.211430092999194,56.23244836398835,,,,,,,,,,,,,,,,56.021107900536755,,,,56.23244836398835,55.82166211917476,#000000,,55.82166211917476,,38.75120203590132,-2.928482670843181,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12118338,6455785.290198518,False,False,False,False,8736885.270689854,False,False,False,False
2022-05-06 00:00:00+00:00,50.8914620252,52.3338659866,49.9250673446,50.595952908,8398424,,,,,,,,,,,,,54.60907258732426,55.84199487976225,,,,,,,,,,,,,,,,55.59697630909866,,,,55.84199487976225,55.34934792539505,#000000,,55.34934792539505,,35.657996826894745,-5.652695902017996,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3719914,5702029.787220851,False,False,False,False,8711814.065453568,False,False,False,False
2022-05-13 00:00:00+00:00,50.1167489342,50.7397141002,48.6471900809,50.2605101263,9188574,,,,,,,,,,,,,53.95630593490129,55.38450152297102,,,,,,,,,,,,,,,49.83455103843333,55.10498685331809,,,,55.38450152297102,53.57008633740593,#000000,,53.57008633740593,,32.906310600174066,-8.107160231298181,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12908488,4323472.91409338,False,False,False,False,8747129.616160711,False,False,False,False
2022-05-20 00:00:00+00:00,49.9570142762,51.6022812532,49.2621685141,50.1087622013,7400305,,,,,,,,,,,,,53.59104414318993,55.089160704818916,,,,,,,,,,,,,,,50.03050968440358,54.79415703251583,,,,55.089160704818916,53.376217891232066,#000000,,53.376217891232066,,30.830822412753157,-9.981999161499871,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-20308793,2498860.624160537,False,False,False,False,8647364.829778437,False,False,False,False
2022-05-27 00:00:00+00:00,53.5590308131,53.6628583408,49.8531867485,50.7716610318,8177986,,,,,,,,,,,,,53.46927394747653,54.92523521114018,,,,,,,,,,,,,,,50.79916232255559,54.63246859432888,,,,54.92523521114018,53.45653501887529,#000000,,53.45653501887529,,34.94194930885678,-9.981999161499871,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12130807,1415181.540889386,False,False,False,False,8612596.027572626,False,False,False,False
2022-06-03 00:00:00+00:00,54.0621949857,54.7810009465,53.3673492236,53.5350706144,4674297,,,,,,,,,,,,54.0701817186,53.501389283185325,54.89687113798549,,,,,,,,,,,,,,,51.318493595888896,54.6119147581975,,,,54.89687113798549,53.67977009877144,#000000,,53.375494838967924,,38.471846842508555,-9.981999161499871,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7456510,758019.2045272094,False,False,False,False,8320870.173678357,False,False,False,False
2022-06-10 00:00:00+00:00,51.2029446083,54.6691866859,50.835554895,54.509452028,5252777,,,,,,,,,,,,53.0995939094765,53.42969122979832,54.80124119722326,,,,,,,,,,,,,,,51.45739125975702,54.518164089104985,,,,54.80124119722326,53.46121633707202,#000000,,53.12621012203421,,38.4589649775286,-9.981999161499871,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12709287,-239559.0328451764,False,False,False,False,8093604.012665145,False,False,False,False
2022-06-17 00:00:00+00:00,48.6072564165,50.675820237,48.2398667032,50.0608418039,8240999,,,,,,,,,,,,51.31909555492556,53.08232034071593,54.50091448846605,,,,,,,,,,,,,,,51.01917393456312,54.20664513918832,,,,54.50091448846605,52.82562989157179,#000000,,52.40680874234823,,36.75602417616567,-9.981999161499871,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-20950286,-1773686.9563381262,False,False,False,False,8104522.159875134,False,False,False,False
2022-06-24 00:00:00+00:00,46.7862813157,49.9410408104,46.2671436774,49.7573459538,7401139,,,,,,,,,,,,50.26134739245568,52.71228178806034,54.188223401812174,,,,,,,,,,,,,,,50.52596852629511,53.88119389744505,,,,54.188223401812174,52.31380300121367,#000000,,51.84519790106405,,34.574818893217,-9.981999161499871,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-28351425,-3742408.2929056725,False,False,False,False,8052419.703588087,False,False,False,False
2022-07-01 00:00:00+00:00,47.5912585338,48.4115814605,46.4428518011,47.001923104,14943816,,,,,,,,,,,,49.236107035603524,52.078361030232465,53.621213643682005,,,,,,,,,,,,,,,49.82912239608333,53.29706055691932,,,,53.621213643682005,51.61237293250413,#000000,,51.110162754709656,,33.966701124248566,-9.981999161499871,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8815990531058939,1.1083149766279254,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-13407609,-4458349.086023771,False,False,False,False,8562893.503322303,False,False,False,False
2022-07-08 00:00:00+00:00,47.2188826378,47.461736483,45.6167758209,46.482225974,6192197,,,,,,,,,,,,48.90859253897908,51.82431757218215,53.38917073967812,,,,,,,,,,,,,,,49.563722207118325,53.059027880009566,,,,53.38917073967812,51.34896618759344,#000000,,50.83891504957228,,33.32170834195435,-9.981999161499871,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8386646083331547,1.1361490033670354,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-19599806,-5579938.487059047,False,False,False,False,8387286.354928059,False,False,False,False
2022-07-15 00:00:00+00:00,45.0170077745,47.0853130229,43.8998800866,46.8303164855,6927622,,,,,,,,,,,,48.44687992410966,51.49473000583798,53.09526849721067,,,,,,,,,,,,,,45.33406696133333,49.1899778146247,52.75639305118599,,,,53.09526849721067,50.052886042383726,#000000,,48.61641367647641,,31.72102301176971,-9.981999161499871,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8056102550271678,1.1575093523957258,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-26527428,-7131604.376906525,False,False,False,False,8279163.069377832,False,False,False,False
2022-07-22 00:00:00+00:00,47.0569800743,47.6560195592,45.5877143108,45.6808082848,5429522,,,,,,,,,,,,48.292442117516586,51.31376348437037,52.91933210743532,,,,,,,,,,,,,,45.963631830264916,49.033038183454316,52.57796807530487,,,,52.91933210743532,50.01669596639106,#000000,,48.65071890390155,,32.87071932878115,-9.981999161499871,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8261922638965195,1.1394749572357146,False,False,False,False,-0.27870117597140254,-0.3107647151933982,False,False,False,False,-21097906,-8166145.237876412,False,False,False,False,8068078.545720215,False,False,False,False
2022-07-29 00:00:00+00:00,49.3398062193,49.5664698082,47.3969754576,47.4860218675,5271555,,,,,,,,,,,,48.33138913175499,51.22253563369244,52.81021628432672,,,,,,,,,,,,,,46.80215461449609,49.01734271480551,52.47086301943191,,,,52.81021628432672,50.109083566417944,#000000,,48.84335552368726,,35.848830345415855,-9.981999161499871,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8743537857714325,1.0870837429458942,False,False,False,False,-0.1775312912834844,-0.24414800323844132,False,False,False,False,-15826351,-8733567.886922603,False,False,False,False,7860928.653444644,False,False,False,False
2022-08-05 00:00:00+00:00,49.1131426305,49.3361634117,48.3764859667,49.1293328868,3818587,,,,,,,,,,,,48.36559779032522,51.16483875991554,52.737944971965256,,,,,,,,,,,,,,47.1831315374997,49.01424360385864,52.40044024582561,,,,52.737944971965256,50.14436615156499,#000000,,48.931952922899775,,37.82335596737729,-9.981999161499871,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8657768413333907,1.107052263510814,False,False,False,False,-0.15764400323452307,-0.2008960032364822,False,False,False,False,-19644938,-9541817.524928337,False,False,False,False,7561495.938374671,False,False,False,False
2022-08-12 00:00:00+00:00,50.9750221105,51.0154977513,48.5950544274,49.4936136547,4306161,,,,,,,,,,,,48.47432907891228,51.137942805181176,52.68547820018571,,,,,,,,,,,,,,47.686769549048236,49.06654829280899,52.35190580837474,,,,52.68547820018571,50.233828955751854,#000000,,49.09139743148767,,40.83640045187517,-17.42451832923559,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8432304821072304,1.0944569511333957,False,False,False,False,-0.10203808761759256,-0.15146704542703737,False,False,False,False,-15338777,-9971221.930489201,False,False,False,False,7320360.017013584,False,False,False,False
2022-08-19 00:00:00+00:00,50.6107413426,51.606442108,50.1412239086,50.3597923692,4063880,,,,,,,,,,,50.786135786399996,48.5971021019869,51.128968395419776,52.6491989529476,,,,,,,,,,,,,,48.10919012566964,49.135540665659306,52.32004601476201,,,,52.6491989529476,50.389454577549316,#000000,,49.15699216992896,,42.71039524553841,-15.459225786484183,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8761876029349743,1.0717416679415197,False,False,False,False,-0.04514634045903021,-0.09830669294303379,False,False,False,False,-19402657,-10669846.750452965,False,False,False,False,7079139.275012578,False,False,False,False
2022-08-26 00:00:00+00:00,46.433655205,50.2707459593,46.2555623851,50.0278921141,8725590,,,,,,,,,,,48.64877936943217,48.50050122419018,50.94848693856081,52.45238083440739,,,,,,,,,,,,,,48.00598762321491,49.01798179939905,52.12469749146631,,,,52.45238083440739,49.956973611524404,#000000,,48.543312504059074,,41.36409207176845,-15.459225786484183,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8588290553918992,1.0699141418862699,False,False,False,False,-0.18542202593338702,-0.1418643594382104,False,False,False,False,-28128247,-11963061.583752744,False,False,False,False,7201098.587974609,False,False,False,False
2022-09-02 00:00:00+00:00,43.9970216246,46.4984162303,43.4425053447,46.1827062316,7778707,,,,,,,,,,,47.13495560282674,48.178194457334016,50.66963754303786,52.18751521763506,,,,,,,,,,,,,,47.441747765767225,48.72926934140874,51.855651836538584,,,,52.18751521763506,49.45671025207832,#000000,,47.87104179183417,,39.205438519359475,-15.459225786484183,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.7863045623305505,1.149438632927419,False,False,False,False,-0.34282825441539394,-0.24234630692680217,False,False,False,False,-35906954,-13736683.244215503,False,False,False,False,7243884.396272786,False,False,False,False
2022-09-09 00:00:00+00:00,45.5917618749,45.6969985411,42.944654962,44.3046364952,6763495,,,,,,,,,,,46.543406527541535,47.94546686924329,50.450141431653,51.97422924951091,,,,,,,,,,,,,,47.0980918994653,48.51289360119021,51.639962895133365,,,,51.97422924951091,49.16631321053394,#000000,,47.52496472436008,,39.020772123488925,-15.459225786484183,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.7902568360678032,1.1500582110369788,False,False,False,False,-0.34282825441539394,-0.29258728067109807,False,False,False,False,-29143459,-14877925.892792134,False,False,False,False,7208299.996548876,False,False,False,False
2022-09-16 00:00:00+00:00,43.4141723961,46.344608795,42.944654962,46.0369939244,7833095,,,,,,,,,,,46.0290834585836,47.67537214819546,50.19444066273712,51.72561741944332,,,,,,,,,,,,,,46.72987765575783,48.25975398885279,51.38865392141797,,,,51.72561741944332,48.85754275071258,#000000,,47.17352181284742,,37.842055596885146,-15.459225786484183,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7773202046937447,1.1447170466754222,False,False,False,False,-0.32534342174561837,-0.3089653512083582,False,False,False,False,-36976554,-16514861.308140865,False,False,False,False,7254581.107915626,False,False,False,False
2022-09-23 00:00:00+00:00,41.2365829174,43.7501202153,40.6942093297,43.0256062438,7866718,,,,,,,,,,,45.27306987320506,47.28154398735246,49.86510186756414,51.41835659393592,,,,,,,,,,,,,,46.17677196126912,47.90269205671258,51.07571771759035,,,,51.41835659393592,48.427607722518516,#000000,,46.6585194696348,,36.078888904984865,-15.459225786484183,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7412264890371639,1.1888551054006105,False,False,False,False,-0.34282825441539394,-0.32589680281187605,False,False,False,False,-44843272,-18613262.10013043,False,False,False,False,7299924.581403357,False,False,False,False
2022-09-30 00:00:00+00:00,38.5085247228,40.7913508678,38.472096646,40.7670654833,16044060,,,,,,,,,,,43.639280689049194,46.30277915641162,49.07100174889819,50.689699208202505,,,,,,,,,,,,,,44.86806801024094,47.01525864432815,50.331351943031805,,,,50.689699208202505,47.416777057166065,#000000,,45.45634662500748,,33.82103447859913,-8.937809440170675,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7158617955071394,1.2178383634462764,False,False,False,False,-0.34282825441539394,-0.334362528613635,False,False,False,False,-60887332,-21744674.685305953,False,False,False,False,7947638.31611422,False,False,False,False
2022-10-07 00:00:00+00:00,38.7846127059,41.004164514,38.5133341516,39.0394501357,11307737,,,,,,,,,,,42.963668712665324,45.7590318451333,48.588028826166244,50.23363909308205,,,,,,,,,,,,,,44.228909670316824,46.50379117141137,49.86817601515901,,,,50.23363909308205,46.877892190562015,#000000,,44.8638503498817,,32.45089976818112,-10.443945917903022,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7304051933509572,1.1985843996264116,False,False,False,False,-0.33658618047986527,-0.3354743545467501,False,False,False,False,-49579595,-23806520.63454255,False,False,False,False,8196534.514920574,False,False,False,False
2022-10-14 00:00:00+00:00,38.7599510192,39.7875213007,37.2062647535,39.0641118225,8389773,,,,,,,,,,,42.49727105383862,45.36101992158632,48.229395218172314,49.893659498128976,,,,,,,,,,,,,38.58457902446667,43.775869991866415,46.1262859226665,49.52321950724737,,,,49.893659498128976,45.498912517246644,#000000,,42.5546849979395,,31.462858987488666,-11.593097607656318,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7337655211603505,1.1920859297519772,False,False,False,False,-0.34282825441539394,-0.339151304481072,False,False,False,False,-57969368,-26337101.920872733,False,False,False,False,8210848.476778309,False,False,False,False
2022-10-21 00:00:00+00:00,39.0887735092,40.3629606583,37.9789976052,39.6231100556,16343648,,,,,,,,,,,41.92101484249735,44.75463193432435,47.63627127593684,49.315353678357475,,,,,,,,,,,,,38.9539606136293,43.14950722254452,45.53295326464534,48.93980853091746,,,,49.315353678357475,45.02543767035658,#000000,,42.19477865324888,,31.07948389705738,-12.187358090780222,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7457324785068343,1.1853207816282343,False,False,False,False,-0.31110209322489546,-0.32512669885298373,False,False,False,False,-41625720,-27469592.148956235,False,False,False,False,8813278.071091026,False,False,False,False
2022-10-28 00:00:00+00:00,39.9848147947,40.2232111,38.4886724648,39.1709791318,17935691,,,,,,,,,,,41.54732438835229,44.252939593084854,47.0967439570672,48.77185382403634,,,,,,,,,,,,,39.21104511478259,42.686411003269235,45.02396398841587,48.39517687299887,,,,48.77185382403634,44.62318234275091,#000000,,41.92443002487224,,31.69082380865033,-12.187358090780222,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7905278203975885,1.1544180920391482,False,False,False,False,-0.3025042022302683,-0.313815450541626,False,False,False,False,-23690029,-27189624.50829281,False,False,False,False,9489012.362121321,False,False,False,False
2022-11-04 00:00:00+00:00,40.157446602,40.3671531451,38.5379958383,39.8615063609,10869968,,,,,,,,,,,41.384190915716715,44.00023781768826,46.8082505201014,48.47497649552881,,,,,,,,,,,,,39.30778558347394,42.468622166706886,44.761665107382925,48.09900163692698,,,,48.47497649552881,44.41309128044074,#000000,,41.79020912089645,,32.30053103765724,-12.187358090780222,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7981650643806746,1.1371724442550712,False,False,False,False,-0.29802955908683404,-0.30592250481423,False,False,False,False,-12820061,-26125212.396567415,False,False,False,False,9591305.372334557,False,False,False,False
2022-11-11 00:00:00+00:00,42.5825124664,42.927776081,39.9519325457,40.3218578471,10620848,,,,,,,,,,,41.41865215191432,43.888412210382356,46.62545626122023,48.26907338768206,,,,,,,,,,,,,39.72377281398852,42.425695169516786,44.62689665788609,47.8970628376686,,,,48.26907338768206,44.35937768628237,#000000,,41.864133086450494,,35.006830678114575,-12.187358090780222,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8417193597088153,1.0774243025124157,False,False,False,False,-0.20826843572950424,-0.25709547027186713,False,False,False,False,-2199213,-24352916.144969832,False,False,False,False,9667567.789198663,False,False,False,False
2022-11-18 00:00:00+00:00,42.3769984101,43.0510845148,41.949529173,42.4674245949,7863593,,,,,,,,,,,41.47611061817425,43.836106406380615,46.51538895474602,48.13894997711855,,,,,,,,,,,,,40.02242966225503,42.42726212759065,44.555763301870414,47.77057497569163,,,,48.13894997711855,44.3428232529784,#000000,,41.94047720360014,,36.81115261312982,-12.187358090780222,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8593141057639185,1.0898080658711864,False,False,False,False,-0.1617744295498917,-0.2094349499108794,False,False,False,False,-10062806,-23294389.46756466,False,False,False,False,9533940.027035799,False,False,False,False
