date,Close,High,Low,Open,Volume,aVWAP_peak_903,aVWAP_peak_877,aVWAP_peak_844,aVWAP_peak_813,aVWAP_peak_781,aVWAP_peak_749,aVWAP_peak_735,aVWAP_peak_718,aVWAP_peak_703,aVWAP_peak_664,aVWAP_peak_646,aVWAP_peak_636,aVWAP_peak_595,aVWAP_peak_568,aVWAP_peak_549,aVWAP_peak_518,aVWAP_peak_465,aVWAP_peak_448,aVWAP_peak_418,aVWAP_peak_392,aVWAP_peak_365,aVWAP_peak_315,aVWAP_peak_282,aVWAP_peak_272,aVWAP_peak_258,aVWAP_peak_238,aVWAP_peak_210,aVWAP_peak_157,aVWAP_peak_121,aVWAP_peak_106,aVWAP_peak_60,aVWAP_peak_33,aVWAP_valley_908,aVWAP_valley_897,aVWAP_valley_885,aVWAP_valley_854,aVWAP_valley_817,aVWAP_valley_800,aVWAP_valley_746,aVWAP_valley_712,aVWAP_valley_675,aVWAP_valley_654,aVWAP_valley_630,aVWAP_valley_616,aVWAP_valley_585,aVWAP_valley_542,aVWAP_valley_506,aVWAP_valley_471,aVWAP_valley_458,aVWAP_valley_435,aVWAP_valley_383,aVWAP_valley_335,aVWAP_valley_277,aVWAP_valley_263,aVWAP_valley_245,aVWAP_valley_196,aVWAP_valley_125,aVWAP_valley_112,aVWAP_valley_95,aVWAP_valley_56,aVWAP_valley_29,aVWAP_valley_18,aVWAP_OB_bull_817,aVWAP_OB_bull_654,aVWAP_OB_bull_335,aVWAP_OB_bull_263,aVWAP_OB_bull_196,aVWAP_OB_bear_781,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-02-04 00:00:00+00:00,49.5551766595,49.977496388,48.8722766729,49.324697914,19675873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.70604613722653,,,,,,,49.70604613722653,#000000,,49.70604613722653,,27.320566406826952,-30.62615492214843,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-136836826,-49205233.578524575,False,False,False,False,21247350.51786864,False,False,False,False
2022-02-07 00:00:00+00:00,49.5731477118,49.8966266528,49.1463352201,49.71691613,14450184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.69093690124803,,,,,,,49.69093690124803,#000000,,49.69093690124803,,27.79387574795024,-29.734907464050643,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-122386642,-52075092.732307926,False,False,False,False,20980794.968148302,False,False,False,False
2022-02-08 00:00:00+00:00,49.7259016561,49.8606845482,49.1598135093,49.4743069242,15219936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.68148835899387,,,,,,,49.68148835899387,#000000,,49.68148835899387,,28.86698196946038,-28.25185909054514,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-107166706,-54235548.154570356,False,False,False,False,20754878.930181704,False,False,False,False
2022-02-09 00:00:00+00:00,50.5795266394,50.6603963746,49.8540352589,50.1572069108,19136723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.74873893195598,,,,,,,49.74873893195598,#000000,,49.74873893195598,,33.35169863712835,-23.65844117685257,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-88029983,-55560820.10929309,False,False,False,False,20691421.834880464,False,False,False,False
2022-02-10 00:00:00+00:00,49.3035819276,50.3414101967,49.1867700878,49.6360463947,19730640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.736009250000514,,,,,,,49.736009250000514,#000000,,49.736009250000514,,33.34666230354042,-23.393684122556273,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-107760623,-57607871.2030463,False,False,False,False,20653744.115865543,False,False,False,False
2022-02-11 00:00:00+00:00,48.431985892,49.5012635026,48.3151740522,49.3035819276,20132500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.651226853419836,,,,,,,49.651226853419836,#000000,,49.651226853419836,,31.814554705502815,-23.393684122556273,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-127893123,-60364155.58724057,False,False,False,False,20633303.170145325,False,False,False,False
2022-02-14 00:00:00+00:00,47.78502801,48.2073477386,47.3537227553,47.9916951112,21868416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.78203283463333,49.491635923172424,,,,,,,48.636834378902876,#000000,,48.636834378902876,,29.825365128432374,-23.393684122556273,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-149761539,-63869935.32891741,False,False,False,False,20681738.967394527,False,False,False,False
2022-02-15 00:00:00+00:00,48.7644503592,48.7914069376,48.1983622124,48.2665623558,17680363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.14088465086452,49.4330766108936,,,,,,,48.78698063087906,#000000,,48.78698063087906,,32.057565613919024,-23.393684122556273,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-132081176,-66544885.943469666,False,False,False,False,20564037.94906533,False,False,False,False
2022-02-16 00:00:00+00:00,48.7464793069,48.9172043036,47.9692312959,48.6386529933,20388673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.27811445742924,49.371483059471046,,,,,,,48.82479875845014,#000000,,48.82479875845014,,33.51042912000128,-22.545454009746653,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-152469849,-69914492.3378434,False,False,False,False,20557160.892239243,False,False,False,False
2022-02-17 00:00:00+00:00,50.1122792801,51.2714121521,49.779814813,49.8696700744,32884672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.02553844121389,49.47366555588421,,,,,,,49.24960199854905,#000000,,49.24960199854905,,38.61151005852318,-17.608834528125556,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-119585177,-71862362.32459465,False,False,False,False,21040592.700386725,False,False,False,False
2022-02-18 00:00:00+00:00,51.4061950442,51.8375002989,49.7618437607,49.8337279698,35626154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.00184636793334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.573683201463055,49.62376606409397,,,,,,,50.06643187783012,#000000,,50.06643187783012,,44.89359696451322,-11.791676859742218,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-83959023,-72336741.17461054,False,False,False,False,21612575.496449992,False,False,False,False
2022-02-22 00:00:00+00:00,50.5885121655,51.3432963613,50.0808299386,51.1546003123,24867461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.86579389417343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.751645921105336,49.69094989993742,,,,,,,50.102796571738736,#000000,,50.102796571738736,,47.06950924111964,-9.934256081628341,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-108826484,-73767711.48148856,False,False,False,False,21740218.06521666,False,False,False,False
2022-02-23 00:00:00+00:00,48.9172043036,51.2085134692,48.8543056206,50.8670634759,22033657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.543865438052144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.740131065490814,49.689285480034094,,,,,,,49.99109399452569,#000000,,49.99109399452569,,45.24500377060519,-9.934256081628341,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-130860141,-76006630.28613606,False,False,False,False,21751725.47442385,False,False,False,False
2022-02-24 00:00:00+00:00,49.1777845616,49.267639823,47.8119845884,48.5847398364,27739339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.09321102521921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.6052290749454,49.62986733504553,,,,,,,49.77610247840338,#000000,,49.77610247840338,,44.646398124421,-9.934256081628341,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-103120802,-77069931.13766013,False,False,False,False,21986533.847975858,False,False,False,False
2022-02-25 00:00:00+00:00,50.3548884859,50.5166279564,48.9621319343,49.4024227151,18963683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.071395932710075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.63420765691303,49.64294497119725,,,,,,,49.78284952027345,#000000,,49.78284952027345,,46.814634094374085,-9.934256081628341,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-84157119,-77347860.07343817,False,False,False,False,21867990.677467003,False,False,False,False
2022-02-28 00:00:00+00:00,50.1122792801,50.3189463813,49.1957556139,49.7888003391,23868699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.04088004345954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.65764266532904,49.65451263966367,,,,,,,49.784345116150746,#000000,,49.784345116150746,,47.749417662316674,-9.226789568396818,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-108025818,-78550917.24702883,False,False,False,False,21946449.82737026,False,False,False,False
2022-03-01 00:00:00+00:00,49.0789437741,50.1841634893,48.7554648331,49.8966266528,17799613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.96783166776807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.63617151075436,49.64325389637453,,,,,,,49.74908569163231,#000000,,49.74908569163231,,46.337162654737256,-9.226789568396818,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-125825431,-80404819.74714535,False,False,False,False,21783828.775316525,False,False,False,False
2022-03-02 00:00:00+00:00,50.4537292734,50.6603963746,49.1598135093,49.2137266662,18660045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.979987104527936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.66624778506552,49.65943680264162,,,,,,,49.768557230745024,#000000,,49.768557230745024,,48.26927814796741,-8.379723684409136,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-107165386,-81454253.71784554,False,False,False,False,21661327.45079431,False,False,False,False
2022-03-03 00:00:00+00:00,50.3818450643,51.2174989953,50.1706852,50.9838753157,16794589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.02963536624236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.71810433629094,49.688734618498536,,,,,,,49.81215810701061,#000000,,49.81215810701061,,49.40614162384021,-7.048358152025578,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-123959975,-83121144.74851827,False,False,False,False,21470474.962527864,False,False,False,False
2022-03-04 00:00:00+00:00,50.7772082145,51.1231509708,49.6450319209,50.0224240187,16731553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.066047912593795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.76031766745454,49.713866626249164,,,,,,,49.84674406876584,#000000,,49.84674406876584,,50.96956917467723,-5.300853697407348,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-107228422,-84066528.17014502,False,False,False,False,21284634.885565985,False,False,False,False
2022-03-07 00:00:00+00:00,49.9505398096,50.7143095315,49.8876411266,50.5974976917,21350920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.07636504750273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.78715024846623,49.73143600129824,,,,,,,49.86498376575574,#000000,,49.86498376575574,,50.1516578245229,-5.300853697407348,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-128579342,-85812128.71249229,False,False,False,False,21287234.3018183,False,False,False,False
2022-03-08 00:00:00+00:00,48.881262199,50.1931490154,48.5848296917,50.0493805972,23642377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.00081807697608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.749979967787844,49.71110958174607,,,,,,,49.820635875503335,#000000,,49.820635875503335,,47.53650003644685,-5.300853697407348,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-152221719,-88416426.37082593,False,False,False,False,21379592.839001898,False,False,False,False
2022-03-09 00:00:00+00:00,50.2470621722,50.5390917718,49.6450319209,49.9954674403,19150856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.01034657088217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.769821048014215,49.7245962006402,,,,,,,49.83492127317886,#000000,,49.83492127317886,,48.72435896696446,-5.300853697407348,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-133070863,-90167580.74844061,False,False,False,False,21292191.394335154,False,False,False,False
2022-03-10 00:00:00+00:00,49.1598135093,49.5641621856,48.494884575,48.881262199,18550934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.95347717053821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.73738883447018,49.705494852448105,,,,,,,49.7987869524855,#000000,,49.7987869524855,,47.51051721925159,-5.300853697407348,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-151621797,-92577550.01320764,False,False,False,False,21184691.10436123,False,False,False,False
