date,Close,High,Low,Open,Volume,aVWAP_peak_186,aVWAP_peak_180,aVWAP_peak_173,aVWAP_peak_154,aVWAP_peak_148,aVWAP_peak_133,aVWAP_peak_125,aVWAP_peak_119,aVWAP_peak_104,aVWAP_peak_100,aVWAP_peak_95,aVWAP_peak_81,aVWAP_peak_70,aVWAP_peak_57,aVWAP_peak_32,aVWAP_peak_23,aVWAP_peak_16,aVWAP_peak_10,aVWAP_valley_187,aVWAP_valley_182,aVWAP_valley_176,aVWAP_valley_155,aVWAP_valley_150,aVWAP_valley_127,aVWAP_valley_111,aVWAP_valley_107,aVWAP_valley_92,aVWAP_valley_85,aVWAP_valley_78,aVWAP_valley_73,aVWAP_valley_60,aVWAP_valley_44,aVWAP_valley_39,aVWAP_valley_29,aVWAP_valley_19,aVWAP_valley_4,aVWAP_OB_bull_182,aVWAP_OB_bull_150,aVWAP_OB_bull_111,aVWAP_OB_bull_92,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-07-15 00:00:00+00:00,32.4,33.15,32.24,32.99,32775629,,,,,,,,,,,,,,,,34.241260378154585,35.11889797535302,36.12410307058742,,,,,,,,,,,,,,,,,34.535922221114966,35.95883446624055,,,,,35.19580362229011,#000000,,35.005045911302496,,38.879035423027965,-13.69348515099108,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8920888183634627,1.0005459250335749,False,False,False,False,-0.34282825441539394,-0.3254825105361665,False,False,False,False,55184176,171190224.12624735,False,False,False,False,52748179.701927416,False,False,False,False
2022-07-22 00:00:00+00:00,32.75,33.0366,32.2,32.62,29399474,,,,,,,,,,,,,,,,34.05211488799142,34.998181308888796,36.03070396860825,,,,,,,,,,,,,,,,32.662200000000006,34.399947093349866,35.899297046639646,,,,,34.67374071757966,#000000,,34.02811082255752,,37.6377289216124,-13.69348515099108,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8780925192642806,1.018056073818331,False,False,False,False,-0.34282825441539394,-0.33415538247578025,False,False,False,False,84583650,164774922.3391179,False,False,False,False,51018645.946229085,False,False,False,False
2022-07-29 00:00:00+00:00,33.45,33.565,32.505,32.7369,27358746,,,,,,,,,,,,,,,,33.963982105375074,34.91838542513796,35.96072266044161,,,,,,,,,,,,,,,,32.908577829304726,34.322351377451206,35.854240529197654,,,,,34.65470998781804,#000000,,34.02832418431724,,38.44842484982462,-13.69348515099108,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9080009823002689,1.0032987695589548,False,False,False,False,-0.2899632053750088,-0.31205929392539455,False,False,False,False,111942396,160861401.86955363,False,False,False,False,49266060.76502693,False,False,False,False
2022-08-05 00:00:00+00:00,33.68,34.1,33.3199,33.61,33506296,,,,,,,,,,,,,,,,33.935101650325976,34.85645212684097,35.894886517582385,,,,,,,,,,,,,,,,33.202342309643214,34.27759942762897,35.81149750831146,,,,,34.66297992338883,#000000,,34.06787387860978,,39.55398465686259,-13.69348515099108,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9336278063568553,0.9542373003986603,False,False,False,False,-0.2074416390963164,-0.2597504665108555,False,False,False,False,145448692,159719719.6569941,False,False,False,False,48098670.78243234,False,False,False,False
2022-08-12 00:00:00+00:00,34.21,34.23,33.81,33.83,17630286,,,,,,,,,,,,,,,34.083333333333336,33.94316925081222,34.836312856339575,35.867547022358195,,,,,,,,,,,,,,,,33.346298491249534,34.27051744328881,35.79364201971019,,,,,34.591545773870266,#000000,,33.91082962967097,,41.51386737636571,-13.69348515099108,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9319338891758284,0.9832730760717187,False,False,False,False,-0.17051010135230082,-0.21513028393157815,False,False,False,False,163078978,159968553.60832787,False,False,False,False,45841753.39114106,False,False,False,False
2022-08-19 00:00:00+00:00,33.15,33.88,33.14,33.84,17572933,,,,,,,,,,,,,,,33.73723145516892,33.91470477092302,34.7997102297246,35.8308304683138,,,,,,,,,,,,,,,,33.35241929740955,34.239644358401016,35.769140572357635,,,,,34.52052587889979,#000000,,33.81099997047563,,41.16254180647987,-13.69348515099108,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8710232570137715,1.0088443722154048,False,False,False,False,-0.23155184058976808,-0.22334106226067313,False,False,False,False,145506045,158897256.67437765,False,False,False,False,43747766.69550098,False,False,False,False
2022-08-26 00:00:00+00:00,32.98,33.42,32.88,32.96,16877386,,,,,,,,,,,,,,,33.528568035323964,33.876023899370274,34.75921944055639,35.79241405528341,,,,,,,,,,,,,,,,33.32170033920306,34.202300292562924,35.74319838215708,,,,,34.46048920635102,#000000,,33.732148141615056,,40.65620872335939,-13.69348515099108,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8338800652259423,1.0664479739096233,False,False,False,False,-0.2756581585029386,-0.24949961038180588,False,False,False,False,128628659,156655138.32812744,False,False,False,False,41757368.125463866,False,False,False,False
2022-09-02 00:00:00+00:00,32.47,33.145,32.06,32.99,19304837,,,,,,,,,,,,,,,33.26618648736531,33.80867267331057,34.70106146165422,35.741321326892376,,,,,,,,,,,,,,,,33.230536222603085,34.143241549036546,35.70826712657821,,,,,34.37132669249148,#000000,,33.61215923307888,,39.54530800339282,-13.69348515099108,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7895627797902617,1.0889116668413843,False,False,False,False,-0.34282825441539394,-0.2961639323985999,False,False,False,False,109323822,153149114.8964143,False,False,False,False,40094217.6717258,False,False,False,False
2022-09-09 00:00:00+00:00,32.58,32.66,32.22,32.45,16152258,,,,,,,,,,,,,,,33.122351256829916,33.75445439566251,34.65316135621821,35.69886159617226,,,,,,,,,,,,,,,,33.16296016390069,34.094901435151606,35.678972046116186,,,,,34.30938032143592,#000000,,33.53366681288618,,39.02553550717115,-13.69348515099108,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7243334614542133,1.193007906298175,False,False,False,False,-0.34282825441539394,-0.3194960934069969,False,False,False,False,125476080,151099260.4596429,False,False,False,False,38320739.17752389,False,False,False,False
2022-09-16 00:00:00+00:00,31.75,32.9401,31.4504,32.82,20600945,,,,,,,,,,,,,,,32.91745979006087,33.66957253029303,34.5831860252585,35.63909017231889,,,,,,,,,,,,,,,,33.04706852521081,34.021411995431535,35.637330058449606,,,,,34.21644558528904,#000000,,33.41387821024907,,37.478042920828294,-13.69348515099108,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7578758175373196,1.112745261195893,False,False,False,False,-0.34282825441539394,-0.3311621739111954,False,False,False,False,104875135,147675251.166336,False,False,False,False,37008161.831040636,False,False,False,False
2022-09-23 00:00:00+00:00,31.18,32.05,31.12,31.56,35638088,,,,,,,,,,,,,,,32.55371900917492,33.4938230839996,34.444122661793436,35.52374987021703,,,,,,,,,,,,,,,,32.80387862220575,33.87112382503057,35.555896341290556,,,,,34.03518763053027,#000000,,33.18063613510271,,35.65897234406706,-6.709817282460776,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7307196976032381,1.1522019100503442,False,False,False,False,-0.34282825441539394,-0.3369952141632947,False,False,False,False,69237047,141865013.82068148,False,False,False,False,36906674.88059318,False,False,False,False
2022-09-30 00:00:00+00:00,31.53,31.8001,30.785,31.22,61033607,,,,,,,,,,,,,,,32.20147661910559,33.240414038359916,34.22708000195921,35.336781502959774,,,,,,,,,,,,,,,31.3717,32.50764522446241,33.64370945332312,35.421029609113866,,,,,33.49372955616049,#000000,,32.33030897048198,,35.277204956993785,-7.459198530572905,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7329624127235307,1.154873383359918,False,False,False,False,-0.34282825441539394,-0.3399117342893443,False,False,False,False,130270654,141006172.35248286,False,False,False,False,38693855.03758628,False,False,False,False
2022-10-07 00:00:00+00:00,32.19,32.835,31.64,31.67,34917527,,,,,,,,,,,,,,,32.20441739749597,33.175267322726626,34.149180257516534,35.25854535508006,,,,,,,,,,,,,,,31.681010925209424,32.47738493808102,33.57334923853227,35.36310072432401,,,,,33.48528201987074,#000000,,32.38452014587826,,36.61981061570343,-7.459198530572905,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7539980434453372,1.1027395858489524,False,False,False,False,-0.2297990171850858,-0.28485537573721503,False,False,False,False,165188181,142797432.25229895,False,False,False,False,38414127.03480211,False,False,False,False
2022-10-14 00:00:00+00:00,31.17,31.9615,31.13,31.78,24214603,,,,,,,,,,,,,,,32.132499268650854,33.100753850860194,34.07760310507369,35.19284337020994,,,,,,,,,,,,,,,31.62851535709995,32.405133259814264,33.50193080088575,35.31420970379008,,,,,33.41918608954809,#000000,,32.31672543410632,,36.153896433387004,-7.459198530572905,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7070702165458688,1.1533748538082695,False,False,False,False,-0.31168870568642393,-0.29827204071181945,False,False,False,False,140973578,142662331.93731385,False,False,False,False,37362310.43963158,False,False,False,False
2022-10-21 00:00:00+00:00,31.43,31.66,30.8346,31.58,47862198,,,,,,,,,,,,,,,32.005968851192755,32.9619503275789,33.9410913674794,35.06570313096166,,,,,,,,,,,,,,,31.537274593806877,32.274554645577524,33.36693727485877,35.218367465191484,,,,,33.29648095708092,#000000,,32.194937104539015,,36.433111272511326,-7.459198530572905,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7008219878660897,1.1782348501408477,False,False,False,False,-0.34282825441539394,-0.32055014756360667,False,False,False,False,188835776,146082587.0530684,False,False,False,False,38140079.88854776,False,False,False,False
2022-10-28 00:00:00+00:00,31.22,31.7499,31.09,31.28,25206547,,,,,,,,,,,,,,,31.957152885014818,32.89891969869609,33.87561216638312,35.002798050350535,,,,,,,,,,,,,,,31.513275956516047,32.220206488549344,33.30372807885888,35.170274131059756,,,,,33.24274593192857,#000000,,32.14738875719407,,36.338439987176166,-7.741913958970649,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.738949699197861,1.1274899732620323,False,False,False,False,-0.31443496366850004,-0.3174925556160534,False,False,False,False,163629229,147382338.30839667,False,False,False,False,37182040.415322,False,False,False,False
2022-11-04 00:00:00+00:00,31.91,31.93,30.69,31.02,38302354,,,,,,,,,,,,,,,31.911519021737256,32.820871612788494,33.7880241782721,34.91512310186647,,,,,,,,,,,,,,31.509999999999998,31.512734026133245,32.16177895251634,33.222063989008085,35.1023508491166,,,,,32.9938295257154,#000000,,31.77400800009671,,37.894164671879196,-7.741913958970649,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7467197557352699,1.109815976233702,False,False,False,False,-0.3312843801668609,-0.32438846789145714,False,False,False,False,201931583,151423023.1003673,False,False,False,False,37265026.606779635,False,False,False,False
2022-11-11 00:00:00+00:00,33.56,33.56,31.77,31.86,32169785,,,,,,,,,,,,,,,31.994557113801182,32.82729224664041,33.76315192156724,34.8748238590917,,,,,,,,,,,,,,32.17343127270008,31.689693814464746,32.21358395993243,33.21253497191879,35.069524280798525,,,,,33.090954826768346,#000000,,32.01781654022461,,42.09165814964135,-7.741913958970649,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8442170266919012,1.0241263133851075,False,False,False,False,-0.09683043863447102,-0.2106094532629641,False,False,False,False,234101368,157547344.94478452,False,False,False,False,36887601.30257373,False,False,False,False
2022-11-18 00:00:00+00:00,33.19,33.8847,33.16,33.47,20046753,,,,,,,,,,,,,,,32.061000248541475,32.84325336868224,33.75666611248044,34.85623605019803,,,,,,,,,,,,,,32.447634744207505,31.81134156539333,32.259964633569076,33.21700040547087,35.05381895679801,,,,,33.14521289837122,#000000,,32.144985297927846,,44.44867138855481,-11.109074960320605,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.897976754197159,0.9957690178955786,False,False,False,False,0.04469174755375127,-0.08295885285460641,False,False,False,False,214054615,161733068.65257826,False,False,False,False,35640131.05793864,False,False,False,False
2022-11-25 00:00:00+00:00,33.28,33.315,32.88,33.12,11430615,,,,,,,,,,,,,,,32.08957499655508,32.8480859616133,33.75043798435483,34.844026166434624,,,,,,,,,,,,,,32.52731852289748,31.863502064882656,32.27936829385909,33.21625936702426,35.043635855052074,,,,,33.16246769029704,#000000,,32.18994096954857,,46.288323346729676,-9.273431773644688,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.8575371243795445,1.0352810330978524,False,False,False,False,-0.021066953670684688,-0.05201290326264555,False,False,False,False,225485230,166455450.97460952,False,False,False,False,33846833.57216541,False,False,False,False
2022-12-02 00:00:00+00:00,34.12,34.24,33.01,33.22,23273963,,,,,,,,,,,,,,,32.17519303842585,32.87661034448679,33.75125906457013,34.8288158573626,,,,,,,,,,,,,,32.76199978495538,32.00429692140895,32.343003474456125,33.23064518139162,35.030071255682884,,,,,33.222432769193375,#000000,,32.32112330481158,,48.99293909902103,-6.632891487229806,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.8707630958854452,0.9976436469095525,False,False,False,False,0.06863512905688442,0.008311112897119433,False,False,False,False,248759193,172552024.45797178,False,False,False,False,33063657.974227227,False,False,False,False
