date,Close,High,Low,Open,Volume,aVWAP_peak_890,aVWAP_peak_862,aVWAP_peak_847,aVWAP_peak_792,aVWAP_peak_768,aVWAP_peak_728,aVWAP_peak_700,aVWAP_peak_687,aVWAP_peak_669,aVWAP_peak_646,aVWAP_peak_594,aVWAP_peak_562,aVWAP_peak_501,aVWAP_peak_490,aVWAP_peak_449,aVWAP_peak_418,aVWAP_peak_403,aVWAP_peak_365,aVWAP_peak_319,aVWAP_peak_272,aVWAP_peak_258,aVWAP_peak_230,aVWAP_peak_155,aVWAP_peak_121,aVWAP_peak_102,aVWAP_peak_101,aVWAP_peak_75,aVWAP_peak_41,aVWAP_peak_26,aVWAP_peak_10,aVWAP_valley_897,aVWAP_valley_850,aVWAP_valley_819,aVWAP_valley_800,aVWAP_valley_773,aVWAP_valley_759,aVWAP_valley_746,aVWAP_valley_714,aVWAP_valley_693,aVWAP_valley_675,aVWAP_valley_649,aVWAP_valley_615,aVWAP_valley_603,aVWAP_valley_573,aVWAP_valley_530,aVWAP_valley_512,aVWAP_valley_457,aVWAP_valley_442,aVWAP_valley_413,aVWAP_valley_397,aVWAP_valley_369,aVWAP_valley_354,aVWAP_valley_307,aVWAP_valley_277,aVWAP_valley_263,aVWAP_valley_241,aVWAP_valley_196,aVWAP_valley_132,aVWAP_valley_115,aVWAP_valley_82,aVWAP_valley_36,aVWAP_valley_14,aVWAP_OB_bull_897,aVWAP_OB_bull_457,aVWAP_OB_bull_354,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-18 00:00:00+00:00,18.5111904328,18.680474296,18.3926917287,18.6687937094,244446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.528118819166668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.528118819166668,#000000,,18.528118819166668,,80.34500153459446,36.9766137189615,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,238615,75694.87686225546,False,False,False,False,202161.5716097159,False,False,False,False
2022-01-19 00:00:00+00:00,18.32921028,18.5789039781,18.3249781834,18.5789039781,436772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.453046283993714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.453046283993714,#000000,,18.453046283993714,,71.35138570922868,28.71221065942339,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-198157,64955.58757353957,False,False,False,False,211361.98056619766,False,False,False,False
2022-01-20 00:00:00+00:00,18.1641585134,18.4773336602,18.1435905241,18.3842275355,682781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.35726062357504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.35726062357504,#000000,,18.35726062357504,,62.195490534480825,20.621237143557224,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-880938,27861.72139418508,False,False,False,False,229849.0009361507,False,False,False,False
2022-01-21 00:00:00+00:00,17.9694820708,18.2149436724,17.9192047635,18.1133733545,467224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.27492156148279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.27492156148279,#000000,,18.27492156148279,,53.35145790846833,13.019687649239259,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1348162,-26099.993170292764,False,False,False,False,239157.82442885067,False,False,False,False
2022-01-24 00:00:00+00:00,17.9890428212,18.0357565774,17.5473854904,17.8021877966,765968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.151783904842723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.857394963,,,,18.00458943392136,#000000,,18.00458943392136,,47.89043369589665,8.608022358592777,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-582194,-47907.601281261675,False,False,False,False,259817.0470002683,False,False,False,False
2022-01-25 00:00:00+00:00,18.0739769233,18.1758978458,17.5940992465,17.8701350783,228942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.13527488785166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.87824239182005,,,,18.006758639835855,#000000,,18.006758639835855,,46.10548942603357,7.402834121924798,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-353252,-59881.89142709455,False,False,False,False,258606.26084339505,False,False,False,False
2022-01-26 00:00:00+00:00,17.8531482579,18.2693253581,17.7002668741,18.1589110254,384642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.111990928615853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.895716136284364,,,,18.00385353245011,#000000,,18.00385353245011,,42.05621111968944,3.779788900386734,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-737894,-86470.60156720849,False,False,False,False,263548.83884953643,False,False,False,False
2022-01-27 00:00:00+00:00,17.8701350783,18.2098714866,17.7577672613,17.9890428212,465051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.090980873154116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.908374415773697,,,,17.999677644463908,#000000,,17.999677644463908,,39.72603795263887,1.6141370900196677,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-272843,-93779.32307437679,False,False,False,False,271450.88438484876,False,False,False,False
2022-01-28 00:00:00+00:00,18.0230164621,18.0315098723,17.6752962481,17.8361614375,247683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.079552191998637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.908559850179753,,,,17.994056021089193,#000000,,17.994056021089193,,41.2556674787205,1.6141370900196677,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-25160,-91088.3692283228,False,False,False,False,270518.8104874037,False,False,False,False
2022-01-31 00:00:00+00:00,18.0909637437,18.1076957618,17.8336134144,17.9465757702,223487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.075844764248536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.918422594691457,,,,17.997133679469997,#000000,,17.997133679469997,,43.48385403770931,1.6141370900196677,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,198327,-79738.74690564348,False,False,False,False,268674.4257624075,False,False,False,False
2022-02-01 00:00:00+00:00,18.1758978458,18.2084276069,17.9720560008,18.0501104406,315860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.07888449666771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.942472017442118,,,,18.010678257054913,#000000,,18.010678257054913,,46.39509901331928,1.6141370900196677,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,514187,-56447.54114463786,False,False,False,False,270524.8404383915,False,False,False,False
2022-02-02 00:00:00+00:00,18.2438451275,18.2693253581,18.0994571539,18.1334307948,384896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.088834878222208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.975868546925373,,,,18.032351712573792,#000000,,18.032351712573792,,49.40988297284211,1.6141370900196677,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,899083,-18975.755217397156,False,False,False,False,275009.98395061144,False,False,False,False
2022-02-03 00:00:00+00:00,18.1334307948,18.2777338342,18.1079505641,18.2608319479,535285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.09720801051234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.00558352174441,,,,18.051395766128373,#000000,,18.051395766128373,,49.43199612430212,1.6141370900196677,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,363798,-3965.0197186757014,False,False,False,False,285216.84732509725,False,False,False,False
2022-02-04 00:00:00+00:00,18.0994571539,18.2098714866,17.9550691804,18.1589110254,430798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.09653553430745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.014512832662867,,,,18.055524183485158,#000000,,18.055524183485158,,48.8674199187384,1.6141370900196677,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-67000,-6436.979729708027,False,False,False,False,290925.91213587776,False,False,False,False
2022-02-07 00:00:00+00:00,18.1334307948,18.2268583071,17.9976211655,18.0824703335,305659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.097672754137527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.02198208702875,,,,18.05982742058314,#000000,,18.05982742058314,,49.13912120637451,1.6141370900196677,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,238659,3174.627318515818,False,False,False,False,291503.680287412,False,False,False,False
2022-02-08 00:00:00+00:00,18.2438451275,18.2693253581,18.1443872939,18.1589110254,213363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.1017667065187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.031328915936008,,,,18.066547811227352,#000000,,18.066547811227352,,51.28911219140192,1.6141370900196677,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,452022,20776.485070730887,False,False,False,False,288439.3398839841,False,False,False,False
2022-02-09 00:00:00+00:00,18.2693253581,18.34576605,18.2271131094,18.3117924091,537850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.280734839166666,18.115776619930042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.057947310956134,,,,18.15148625668428,#000000,,18.15148625668428,,53.15079413238015,-5.318491035658624,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,989872,58780.230754231634,False,False,False,False,298220.15008461225,False,False,False,False
2022-02-10 00:00:00+00:00,18.0654835131,18.344916709,18.0060296416,18.2183648968,606610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.20550892105052,18.11764523819565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.066635102594137,,,,18.12992975394677,#000000,,18.12992975394677,,50.54427794725578,-5.318491035658624,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,383262,71505.00601877157,False,False,False,False,310313.8696891373,False,False,False,False
2022-02-11 00:00:00+00:00,18.141924205,18.307545704,18.0484966927,18.0909637437,1340885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.18418719414232,18.12499631124004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.085702280654676,,,,18.131628595345678,#000000,,18.131628595345678,,50.21435064687826,-5.318491035658624,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,1724147,136314.49597881973,False,False,False,False,350728.4238189751,False,False,False,False
2022-02-14 00:00:00+00:00,18.0230164621,18.1674044356,17.8276680273,18.1674044356,304629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.16473469850863,18.12102378367864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.082373714947046,,,,18.122710732378106,#000000,,18.122710732378106,,48.06585377995238,-5.318491035658624,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,1419518,186636.20201886602,False,False,False,False,348920.6032770545,False,False,False,False
2022-02-15 00:00:00+00:00,18.1079505641,18.2098714866,18.0315098723,18.0994571539,280383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.160324821052544,18.12088722391475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.083635301435663,,,,18.121615782134317,#000000,,18.121615782134317,,48.20848892791709,-5.318491035658624,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,1699901,245979.91958675362,False,False,False,False,346232.85412893473,False,False,False,False
2022-02-16 00:00:00+00:00,18.1334307948,18.2523385377,18.0569901029,18.1164439743,332872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.15907887563622,18.12180005831876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.086328271092526,,,,18.122402401682503,#000000,,18.122402401682503,,48.76680159612135,-5.318491035658624,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,2032773,316050.23646570445,False,False,False,False,345708.89906505495,False,False,False,False
2022-02-17 00:00:00+00:00,18.0145230518,18.0654835131,17.8956153089,18.0654835131,547328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.135913551557493,18.114884826405333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.08021181083828,,,,18.110336729600366,#000000,,18.110336729600366,,47.11621224752109,-5.318491035658624,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,1485445,361908.85464351997,False,False,False,False,353615.5304742685,False,False,False,False
2022-02-18 00:00:00+00:00,17.9550691804,18.0654835131,17.8950207702,17.9635625906,437896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.119543466681105,18.109043100584817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.07487465512405,,,,18.101153740796658,#000000,,18.101153740796658,,45.099904868499394,-5.318491035658624,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,1047549,388796.70348102896,False,False,False,False,356920.646926258,False,False,False,False
2022-02-22 00:00:00+00:00,17.7957328049,18.0173271789,17.6849356179,18.0173271789,374355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.096994937890678,18.099718427502015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.065087522735418,,,,18.087266962709368,#000000,,18.087266962709368,,41.61979263305935,-2.533959806744541,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,673194,399949.53863863565,False,False,False,False,357604.3470467969,False,False,False,False
2022-02-23 00:00:00+00:00,17.6337984546,17.8980071313,17.608229873,17.8468699681,300725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.07420984266739,18.089522909185717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.05402888422459,,,,18.072587212025898,#000000,,18.072587212025898,,37.583791502954874,-6.426505641973797,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,372469,398871.8704567284,False,False,False,False,355373.78441751073,False,False,False,False
2022-02-24 00:00:00+00:00,17.5485698493,17.5656155703,17.2076554277,17.5570927098,730897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.994289370515155,18.05041392662168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.440613615766665,18.01048376062492,,,,17.873950168382102,#000000,,17.873950168382102,,34.114217735023345,-9.673707164888562,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-358428,369173.83632117044,False,False,False,False,370100.18502858875,False,False,False,False
2022-02-25 00:00:00+00:00,18.1110786448,18.1528406615,17.6252755941,17.6252755941,370226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.99241415053697,18.047826303308227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.616275257461254,18.0088378584075,,,,17.91633839242849,#000000,,17.91633839242849,,40.661903451099136,-16.07767965381003,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,11798,355159.0976419089,False,False,False,False,370105.1189490363,False,False,False,False
2022-02-28 00:00:00+00:00,18.051418621,18.0684643421,17.8468699681,17.9065299919,372606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.992214859241308,18.046120824127378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.710491215062206,18.008165473097513,,,,17.939248092882103,#000000,,17.939248092882103,,44.295109666844176,-12.92635498425534,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-360808,327081.9565579125,False,False,False,False,370203.19271574076,False,False,False,False
2022-03-01 00:00:00+00:00,17.7531185022,18.0855100632,17.608229873,18.0684643421,416176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.98164530231521,18.038900667747026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.733641511276456,18.001170054697234,,,,17.938839384008983,#000000,,17.938839384008983,,43.56441447235006,-12.92635498425534,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-776984,283785.25237917085,False,False,False,False,372006.0479033588,False,False,False,False
2022-03-02 00:00:00+00:00,18.1707386686,18.2479557851,17.8468699681,17.8468699681,670961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.991050600094756,18.041286066835468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.82662201655249,18.006003407501243,,,,17.966240522745988,#000000,,17.966240522745988,,47.32831956228296,-10.331099253555507,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-106023,268498.65424665436,False,False,False,False,383729.7715149918,False,False,False,False
2022-03-03 00:00:00+00:00,18.3326730188,18.3752873215,18.1707386686,18.2218758318,289529,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.292899669633336,18.002093669889483,18.046399461527987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.87398419008242,18.012693784294406,,,,18.045614155085524,#000000,,18.045614155085524,,51.129966519916806,-6.802257892095092,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,183506,265165.60898207966,False,False,False,False,380035.6236124431,False,False,False,False
2022-03-04 00:00:00+00:00,18.3326730188,18.3497187399,18.0684643421,18.1792615291,187669,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.276140622920217,18.007842892862747,18.0490502763064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.89722927825648,18.016231652855435,,,,18.049298944640256,#000000,,18.049298944640256,,53.664397825006034,-4.4481379594389665,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,183506,261963.2713749393,False,False,False,False,372491.8344511708,False,False,False,False
2022-03-07 00:00:00+00:00,18.1366472264,18.3156272977,18.0599414816,18.3071044372,409343,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.227473328118347,18.015677543972256,18.052406041111926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.92970561608307,18.021092056748795,,,,18.04927091720688,#000000,,18.04927091720688,,53.16638846047997,-4.4481379594389665,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-225837,242833.84896807894,False,False,False,False,373936.97819818376,False,False,False,False
2022-03-08 00:00:00+00:00,18.051418621,18.3497187399,18.0428957605,18.2048301107,498549,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.198871689202132,18.02300034911068,18.055512722242916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.95728725942147,18.025775259796653,,,,18.052089455954768,#000000,,18.052089455954768,,51.9521797144832,-4.4481379594389665,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-724386,204903.65881246803,False,False,False,False,378823.7241511962,False,False,False,False
2022-03-09 00:00:00+00:00,18.1281243659,18.2985815767,18.1153400751,18.2474444134,402899,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.194772891495465,18.0297499414393,18.05871563075378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.977983631216215,18.03026079051511,,,,18.058296577083972,#000000,,18.058296577083972,,51.947316624137216,-4.4481379594389665,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-321487,184260.88787864574,False,False,False,False,379767.85261585517,False,False,False,False
