date,Close,High,Low,Open,Volume,aVWAP_peak_842,aVWAP_peak_775,aVWAP_peak_735,aVWAP_peak_715,aVWAP_peak_690,aVWAP_peak_664,aVWAP_peak_647,aVWAP_peak_613,aVWAP_peak_594,aVWAP_peak_556,aVWAP_peak_533,aVWAP_peak_499,aVWAP_peak_418,aVWAP_peak_396,aVWAP_peak_383,aVWAP_peak_361,aVWAP_peak_332,aVWAP_peak_278,aVWAP_peak_231,aVWAP_peak_217,aVWAP_peak_206,aVWAP_peak_153,aVWAP_peak_103,aVWAP_peak_54,aVWAP_peak_27,aVWAP_valley_850,aVWAP_valley_817,aVWAP_valley_800,aVWAP_valley_760,aVWAP_valley_725,aVWAP_valley_715,aVWAP_valley_693,aVWAP_valley_672,aVWAP_valley_649,aVWAP_valley_625,aVWAP_valley_610,aVWAP_valley_585,aVWAP_valley_541,aVWAP_valley_527,aVWAP_valley_504,aVWAP_valley_461,aVWAP_valley_393,aVWAP_valley_367,aVWAP_valley_333,aVWAP_valley_317,aVWAP_valley_241,aVWAP_valley_211,aVWAP_valley_194,aVWAP_valley_150,aVWAP_valley_114,aVWAP_valley_88,aVWAP_valley_44,aVWAP_valley_14,aVWAP_OB_bull_817,aVWAP_OB_bull_461,aVWAP_OB_bear_775,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-18 00:00:00+00:00,137.8405924989,138.078368264,135.7105179364,137.7443923872,50303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,31.38032879704974,-23.994529642412417,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-263753,-65601.84439993346,False,False,False,False,32600.73383448178,False,False,False,False
2022-01-19 00:00:00+00:00,138.2864220585,139.9013157965,137.9991096756,138.9403054125,81427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,32.48318203492212,-23.754633059464634,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-182326,-70179.26226660273,False,False,False,False,34515.48937038446,False,False,False,False
2022-01-20 00:00:00+00:00,138.3458659997,141.5162095345,138.3359586762,138.7025296474,73657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,33.32896073424793,-22.9013637288812,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-108669,-71688.6637463438,False,False,False,False,36050.45057154585,False,False,False,False
2022-01-21 00:00:00+00:00,136.3049573492,138.9997493538,136.3049573492,137.2956897038,40024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,32.0144278636298,-22.9013637288812,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-148693,-74708.44163864404,False,False,False,False,36206.27603932837,False,False,False,False
2022-01-24 00:00:00+00:00,137.9198510872,138.6827150003,133.580443374,134.9476540234,116902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.72766982049998,,,,136.72766982049998,#000000,,136.72766982049998,,34.029713729240356,-22.08095000460665,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-31791,-73025.40471163839,False,False,False,False,39370.81423386451,False,False,False,False
2022-01-25 00:00:00+00:00,137.1371725271,139.1235908981,135.2646883769,136.3544939669,120018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.9543528708041,,,,136.9543528708041,#000000,,136.9543528708041,,34.593402567661855,-21.359120452138082,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-151809,-76114.95746804473,False,False,False,False,42533.448969791396,False,False,False,False
2022-01-26 00:00:00+00:00,138.6926223239,141.8926878293,138.2765147349,138.7124369709,84504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.6553249464847,,,,137.6553249464847,#000000,,137.6553249464847,,37.50730294264085,-18.412877306435767,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-67305,-75769.46893988612,False,False,False,False,44179.35293176036,False,False,False,False
2022-01-27 00:00:00+00:00,139.5050228546,142.8933275075,139.3762276485,139.7923352375,93354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.31617512050482,,,,138.31617512050482,#000000,,138.31617512050482,,40.653459334683525,-15.341990904919989,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,26049,-71776.58780498864,False,False,False,False,46107.77046384819,False,False,False,False
2022-01-28 00:00:00+00:00,138.930398089,139.6635400314,136.4238452318,139.0096566773,72270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.31960070688567,,,,138.31960070688567,#000000,,138.31960070688567,,42.011732161395905,-13.982638022754998,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-46221,-70774.40789106752,False,False,False,False,47133.740249579634,False,False,False,False
2022-01-31 00:00:00+00:00,144.8054409519,145.2809924821,139.1186372363,139.1186372363,85740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.03043674945079,,,,139.03043674945079,#000000,,139.03043674945079,,49.30908519052569,-7.126137424650857,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,39519,-66449.17620906487,False,False,False,False,48647.711220184356,False,False,False,False
2022-02-01 00:00:00+00:00,146.4203346899,146.6184811608,142.051205006,142.051205006,55358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.55917402913678,,,,139.55917402913678,#000000,,139.55917402913678,,55.31630652689804,-1.7469092041002199,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,94877,-60122.6594949839,False,False,False,False,48910.85979978497,False,False,False,False
2022-02-02 00:00:00+00:00,148.798092341,149.7392880779,147.4308816916,147.4308816916,83404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.62546446592305,,,,140.62546446592305,#000000,,140.62546446592305,,60.77244104049633,3.0146415399053055,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,178281,-50773.49637753355,False,False,False,False,50263.53196449929,False,False,False,False
2022-02-03 00:00:00+00:00,147.9856918102,148.4414286934,146.5887591902,147.6389354861,298297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.70691685215817,,,,142.70691685215817,#000000,,142.70691685215817,,63.27008703760461,5.037294961164896,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-120016,-53488.888676453804,False,False,False,False,59990.33463255815,False,False,False,False
2022-02-04 00:00:00+00:00,147.7082867509,148.7683703704,146.8067203082,148.035228428,54916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.96759170573563,,,,142.96759170573563,#000000,,142.96759170573563,,64.53466953472017,6.0953282968603375,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-174932,-58251.36363031836,False,False,False,False,59791.34111755587,False,False,False,False
2022-02-07 00:00:00+00:00,149.5114196363,150.0662297549,147.3763914121,147.5893988684,52645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.25107779796704,,,,143.25107779796704,#000000,,143.25107779796704,,66.60493067488818,8.084056903190927,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-122287,-60762.56505658039,False,False,False,False,59511.09244627917,False,False,False,False
2022-02-08 00:00:00+00:00,152.0774164348,152.3845434648,148.7386483997,149.8086393427,78293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.76284601969596,,,,143.76284601969596,#000000,,143.76284601969596,,69.43731231580202,10.860477863633108,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-43994,-60104.974270047824,False,False,False,False,60247.63784054274,False,False,False,False
2022-02-09 00:00:00+00:00,154.3461935269,155.3171112344,152.9096316127,153.3059245546,71852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.35397096351107,,,,144.35397096351107,#000000,,144.35397096351107,,72.37555033504313,13.753246532392382,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,27858,-56655.445867300856,False,False,False,False,60702.71086640381,False,False,False,False
2022-02-10 00:00:00+00:00,153.1176854072,156.9518196196,152.7907437302,154.4056374682,65225,,,,,,,,,,,,,,,,,,,,,,,,,154.28674958566666,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.84007253903985,,,,149.56341106235325,#000000,,149.56341106235325,,72.50652182560701,14.081236233203853,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-37367,-55899.036225445925,False,False,False,False,60880.05553830954,False,False,False,False
2022-02-11 00:00:00+00:00,148.8476289587,154.5938766156,148.3572164432,153.9499005851,73822,,,,,,,,,,,,,,,,,,,,,,,,,152.32917642224382,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.1423460477002,,,,148.73576123497202,#000000,,148.73576123497202,,67.46825236202008,14.081236233203853,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-111189,-58067.27009895785,False,False,False,False,61387.58277210133,False,False,False,False
2022-02-14 00:00:00+00:00,148.7485557233,149.7690100486,148.0451357515,149.125034018,92804,,,,,,,,,,,,,,,,,,,,,,,,,150.93824616402895,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.37208935556237,,,,148.15516775979566,#000000,,148.15516775979566,,64.00678680230311,22.568161940734797,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-203993,-63789.84774213598,False,False,False,False,62619.59913397971,False,False,False,False
2022-02-15 00:00:00+00:00,149.5510489305,151.2947378747,147.8073599864,150.284190873,68819,,,,,,,,,,,,,,,,,,,,,,,,,150.62073684679763,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.55547642423176,,,,148.0881066355147,#000000,,148.0881066355147,,62.35167523051588,20.873637905707582,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-135174,-66589.22626205222,False,False,False,False,62862.71289343149,False,False,False,False
2022-02-16 00:00:00+00:00,155.0595208222,155.4558137641,148.5305946053,149.5312342834,75413,,,,,,,,,,,,,,,,,,,,,,,,,151.10090192972123,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.8977471028541,,,,148.4993245162877,#000000,,148.4993245162877,,64.74589967623459,20.873637905707582,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-59761,-66321.45268314822,False,False,False,False,63354.881015257706,False,False,False,False
2022-02-17 00:00:00+00:00,149.1349413416,154.7722084394,148.8278143117,154.7722084394,85841,,,,,,,,,,,,,,,,,,,,,,,,,151.065733435217,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.14660779417162,,,,148.6061706146943,#000000,,148.6061706146943,,60.95099096308641,19.44485443270017,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-145602,-69430.49375439732,False,False,False,False,64236.68960289466,False,False,False,False
2022-02-18 00:00:00+00:00,146.8166276318,149.5312342834,146.5887591902,148.4017993992,81213,,,,,,,,,,,,,,,,,,,,,,,,,150.55432629571075,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.2138378618012,,,,148.38408207875597,#000000,,148.38408207875597,,56.8023423318457,15.431314370304847,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-226815,-75602.43517579351,False,False,False,False,64902.42726552624,False,False,False,False
2022-02-22 00:00:00+00:00,143.0716593313,146.2915394838,142.1899075357,145.1819192466,110150,,,,,,,,,,,,,,,,,,,,,,,,,149.4240918250636,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.07834365841595,,,,147.75121774173977,#000000,,147.75121774173977,,51.785958341247806,10.687094106220002,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-336965,-85851.94752184082,False,False,False,False,66676.84188256443,False,False,False,False
2022-02-23 00:00:00+00:00,139.5743741195,145.2314558644,139.1582665305,144.2407235097,103581,,,,,,,,,,,,,,,,,,,,,,,,,148.3151950359548,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.83494934758352,,,,147.07507219176915,#000000,,147.07507219176915,,46.70054915539397,5.967217835794365,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-440546,-99761.51820725882,False,False,False,False,68124.06376952269,False,False,False,False
2022-02-24 00:00:00+00:00,137.0182846445,138.1170068258,134.2838633458,135.1854297885,157803,,,,,,,,,,,,,,,,,,,,,,,,,146.27213719354248,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.15796314020287,,,,145.7150501668727,#000000,,145.7150501668727,,42.19749370445027,1.8358518447988743,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-598349,-119313.96847364084,False,False,False,False,71640.88479816886,False,False,False,False
2022-02-25 00:00:00+00:00,138.4350319116,138.9898420302,136.0969035547,138.405309941,93939,,,,,,,,,,,,,,,,,,,,,,,,,145.48684765935556,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.85596961835068,,,,145.1714086388531,#000000,,145.1714086388531,,40.3707805182607,0.15175026741279396,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-504410,-134415.77363153727,False,False,False,False,72515.32068843675,False,False,False,False
2022-02-28 00:00:00+00:00,136.0671815841,137.1024968947,132.0844375185,136.1860694667,117742,,,,,,,,,,,,,,,,,,,,,,,,,144.39947085187754,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.37537903536912,,,,144.38742494362333,#000000,,144.38742494362333,,38.07045922137255,-2.1295353527642575,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-622152,-153542.6844695162,False,False,False,False,74288.91595555688,False,False,False,False
2022-03-01 00:00:00+00:00,129.9543629561,135.9185717309,129.3401088962,135.4331128771,148179,,,,,,,,,,,,,,,,,,,,,,,,,142.92739105965958,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.6387230364419,,,,143.28305704805075,#000000,,143.28305704805075,,34.29726501289953,-5.8472998635335784,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-770331,-177730.46154914302,False,False,False,False,77186.56631024092,False,False,False,False
2022-03-02 00:00:00+00:00,129.934548309,131.1432417816,127.5270686872,131.1432417816,120303,,,,,,,,,,,,,,,,,,,,,,,,,141.77230702471226,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.0014280618178,,,,142.38686754326503,#000000,,142.38686754326503,,31.77542411259618,-8.394256596616486,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-890634,-205687.46305701975,False,False,False,False,78877.40684709421,False,False,False,False
2022-03-03 00:00:00+00:00,127.0911464512,130.4497291334,125.8230090373,130.4497291334,125989,,,,,,,,,,,,,,,,,,,,,,,,,140.61380685526873,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.31402814389514,,,,141.46391749958195,#000000,,141.46391749958195,,29.19020163064358,-11.054549847025157,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1016623,-237488.85666262684,False,False,False,False,80724.92030407091,False,False,False,False
2022-03-04 00:00:00+00:00,123.2669195624,126.1400433908,120.0074101156,125.1691256832,163234,,,,,,,,,,,,,,,,,,,,,,,,,138.91990602112708,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.2535359112256,,,,140.08672096617636,#000000,,140.08672096617636,,26.421824395046578,-13.91534058337055,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1179857,-274444.47012683755,False,False,False,False,83960.57048822498,False,False,False,False
2022-03-07 00:00:00+00:00,120.3739810868,124.148671358,120.0272247627,122.9994218266,145116,,,,,,,,,,,,,,,,,,,,,,,,,137.5392304798411,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.32864250541178,,,,138.93393649262646,#000000,,138.93393649262646,,23.894285459051844,-16.5648394008183,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1324973,-315641.6673767655,False,False,False,False,86358.82262594166,False,False,False,False
2022-03-08 00:00:00+00:00,118.164647936,121.7510990598,117.9665014651,121.2161035883,191241,,,,,,,,,,,,,,,,,,,,,,,,,135.81224765178789,,,,,,,,,,,,,,,,,,,,,,,,,,,119.2940828203,139.1051903756488,,,,131.4038402825789,#000000,,131.4038402825789,,21.731782690240863,-18.896852277129895,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1516214,-362722.9353227747,False,False,False,False,90471.84918963021,False,False,False,False
2022-03-09 00:00:00+00:00,124.5945009175,124.9016279475,120.304629822,120.6712007932,98950,,,,,,,,,,,,,,,,,,,,,,,,,135.22652466392384,,,,,,,,,,,,,,,,,,,,,,,,,,,120.64874990378708,138.6424695894655,,,,131.50591471905878,#000000,,131.50591471905878,,25.67964858169715,-18.896852277129895,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1417264,-404077.4868787443,False,False,False,False,90804.32569199766,False,False,False,False
2022-03-10 00:00:00+00:00,123.2173829446,124.3270031818,121.9789675013,123.4155294155,79614,,,,,,,,,,,,,,,,,,,,,,,,,134.79017933622083,,,,,,,,,,,,,,,,,,,,,,,,,,,121.19249913306142,138.28722372109627,,,,131.42330073012616,#000000,,131.42330073012616,,27.81814799027961,-18.896852277129895,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1496878,-446932.40896193084,False,False,False,False,90365.48939035069,False,False,False,False
2022-03-11 00:00:00+00:00,123.9406175635,124.8917206239,123.4155294155,124.8917206239,103342,,,,,,,,,,,,,,,,,,,,,,,,,134.30955964172827,,,,,,,,,,,,,,,,,,,,,,,,,,,121.82374298017615,137.876023687973,,,,131.33644210329248,#000000,,131.33644210329248,,29.805983554420983,-18.896852277129895,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1393536,-484054.11841440416,False,False,False,False,90874.37215935654,False,False,False,False
2022-03-14 00:00:00+00:00,122.4545190316,126.4174484501,122.1771139723,124.7431107707,60035,,,,,,,,,,,,,,,,,,,,,,,,,134.03950544663022,,,,,,,,,,,,,,,,,,,,,,,,,,,122.03309386826956,137.64128590754518,,,,131.237961740815,#000000,,131.237961740815,,30.53267429383106,-18.896852277129895,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1453571,-522074.38828050595,False,False,False,False,89664.98501585236,False,False,False,False
2022-03-15 00:00:00+00:00,121.9591528542,122.9102559147,120.6414788226,122.0879480603,101837,,,,,,,,,,,,,,,,,,,,,,,,,133.53521423760515,,,,,,,,,,,,,,,,,,,,,,,,,,,122.00164059357314,137.20999575247077,,,,130.91561686121636,#000000,,130.91561686121636,,30.813310214361938,-18.896852277129895,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.30278859289365945,-0.30278859289365945,False,False,False,False,-1555408,-562597.2750146037,False,False,False,False,90142.31893679933,False,False,False,False
