date,Close,High,Low,Open,Volume,aVWAP_peak_184,aVWAP_peak_160,aVWAP_peak_152,aVWAP_peak_146,aVWAP_peak_135,aVWAP_peak_125,aVWAP_peak_117,aVWAP_peak_104,aVWAP_peak_81,aVWAP_peak_71,aVWAP_peak_67,aVWAP_peak_57,aVWAP_peak_46,aVWAP_peak_29,aVWAP_peak_22,aVWAP_peak_18,aVWAP_peak_9,aVWAP_valley_187,aVWAP_valley_171,aVWAP_valley_166,aVWAP_valley_158,aVWAP_valley_149,aVWAP_valley_132,aVWAP_valley_127,aVWAP_valley_122,aVWAP_valley_113,aVWAP_valley_95,aVWAP_valley_88,aVWAP_valley_74,aVWAP_valley_64,aVWAP_valley_51,aVWAP_valley_40,aVWAP_valley_25,aVWAP_valley_14,aVWAP_valley_4,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-25 00:00:00+00:00,82.1573806234,93.9646566742,81.5024754405,93.8887256385,1716744,,,,,,,,,,,,,,,,,89.0410978962123,,,,,,,,,,,,,,,,,,89.45780392004266,89.24945090812749,#000000,,89.24945090812749,,47.76779220627699,-44.14387245755471,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-182939,737381.899636237,False,False,False,False,1360197.428559064,False,False,False,False
2022-04-01 00:00:00+00:00,75.3995184464,84.245484105,73.4822597951,81.8156909628,1984330,,,,,,,,,,,,,,,,,86.46551973522189,,,,,,,,,,,,,,,,,,87.98908326039373,87.22730149780782,#000000,,87.22730149780782,,43.55439659122173,-44.14387245755471,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2167269,522222.5737372564,False,False,False,False,1406429.470888022,False,False,False,False
2022-04-08 00:00:00+00:00,70.2741735369,75.8551046606,67.7874321179,75.390027067,1683352,,,,,,,,,,,,,,,,,84.01501573260649,,,,,,,,,,,,,,,,,71.30557010513333,86.38944180202648,80.57000921325543,#000000,,80.57000921325543,,39.45587576165845,-44.14387245755471,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3850621,198308.23494190408,False,False,False,False,1426942.2508222426,False,False,False,False
2022-04-15 00:00:00+00:00,73.501242554,74.9818977501,69.4768976621,69.7236735281,1050797,,,,,,,,,,,,,,,,,82.97367014478039,,,,,,,,,,,,,,,,,71.82355169836735,85.6137359004988,80.13698591454884,#000000,,80.13698591454884,,37.98945741610711,-44.14387245755471,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2799824,-23775.634313051763,False,False,False,False,1399079.6396502247,False,False,False,False
2022-04-22 00:00:00+00:00,82.869234083,86.9125617339,73.1120959961,73.3019235853,2311567,,,,,,,,,,,,,,,,,82.63656872505146,,,,,,,,,,,,,,,,,76.01130549652544,85.10000437797076,81.24929286651589,#000000,,81.24929286651589,,40.38465933385752,-43.43382823548892,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-488257,-58181.661400973855,False,False,False,False,1466671.2959724304,False,False,False,False
2022-04-29 00:00:00+00:00,83.3532944356,85.9444410287,80.3540185256,81.8631478601,1788962,,,,,,,,,,,,,,,,,82.7033080648783,,,,,,,,,,,,,,,,,77.89744603893061,84.9516783103935,81.85081080473414,#000000,,81.85081080473414,,42.24957968167819,-39.51279577935276,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1300705,42476.60981391309,False,False,False,False,1490544.681455954,False,False,False,False
2022-05-06 00:00:00+00:00,86.3430789662,89.0196479744,82.7471749432,83.5241392659,1536186,,,,,,,,,,,,,,,,86.03663396126666,83.00273250591253,,,,,,,,,,,,,,,,,79.391115812763,85.02042470952547,83.36272674736692,#000000,,83.36272674736692,,44.52797423530687,-35.28850297836799,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2836891,249470.26834621583,False,False,False,False,1493925.519866624,False,False,False,False
2022-05-13 00:00:00+00:00,81.6258633735,86.2196910331,79.1391219545,84.5397168684,1808941,,,,,,,,,,,,,,,,84.03124158181855,82.93821031211888,,,,,,,,,,,,,,,,,79.91303721017546,84.83349712421631,82.9289965570823,#000000,,82.9289965570823,,44.786378071057655,-33.088519800289156,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,1027950,307135.43365390354,False,False,False,False,1517259.9998765036,False,False,False,False
2022-05-20 00:00:00+00:00,82.7078806322,86.62782035,80.4109668024,81.9295875163,1802475,,,,,,,,,,,,,,,,83.75729450927757,82.96524614348935,,,,,,,,,,,,,,,,,80.41484403878165,84.73096025538685,82.96708623673385,#000000,,82.96708623673385,,45.32812684733831,-30.65433094700164,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,2830425,494045.7719017626,False,False,False,False,1538387.0369226886,False,False,False,False
2022-05-27 00:00:00+00:00,86.381044484,88.0372902001,78.7784495349,83.6095616811,2016452,,,,,,,,,,,,,,,,83.93789382955562,83.09243622454112,,,,,,,,,,,,,,,,,80.98873274662802,84.70854702671674,83.18190245686039,#000000,,83.18190245686039,,46.886814442058395,-27.32600874312287,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,4846877,816477.7147238542,False,False,False,False,1573799.2564098968,False,False,False,False
2022-06-03 00:00:00+00:00,89.4657428092,90.8989411079,82.4705961456,85.8400358547,2851061,,,,,,,,,,,,,,,87.61176002090001,84.98375467262737,83.5961363502767,,,,,,,,,,,,,,,,,82.10937884380044,84.9614955123456,84.65250507999002,#000000,,84.57525747190112,,48.91036782337649,-23.679916577440036,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,7697938,1326215.513633198,False,False,False,False,1668411.237416571,False,False,False,False
2022-06-10 00:00:00+00:00,83.1065185696,89.9592945412,81.8536564806,89.4657428092,2350498,,,,,,,,,,,,,,,86.41941898871012,84.98174014152791,83.71201802509859,,,,,,,,,,,,,,,,,82.45996226594511,84.96227699092148,84.50708328244063,#000000,,84.39328485532043,,48.42693185609108,-22.59456099864435,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,5347440,1624083.9941048129,False,False,False,False,1718936.1827931213,False,False,False,False
2022-06-17 00:00:00+00:00,74.0897080807,80.9709581906,73.1975184112,80.7716392219,2538979,,,,,,,,,,,,,,,83.02996756958743,83.46637218599223,83.07656676573377,,,,,,,,,,,,,,,,,81.71553984337233,84.36310042008185,83.13030935695352,#000000,,82.82211159117143,,45.92729272604712,-22.59456099864435,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,2808461,1711815.624171123,False,False,False,False,1779680.095178816,False,False,False,False
2022-06-24 00:00:00+00:00,72.1432779108,76.3306749845,67.9796999332,75.7447252233,2286024,,,,,,,,,,,,,,,80.54964744602374,81.96167247508187,82.31409088527028,,,,,,,,,,,,,,,,72.15121760950001,80.80548770538951,83.66340882026181,80.24092082358787,#000000,,78.86700630899878,,43.73805023094831,-22.59456099864435,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.33159353966311955,-0.33159353966311955,False,False,False,False,522437,1623713.503862151,False,False,False,False,1817187.0510914961,False,False,False,False
2022-07-01 00:00:00+00:00,77.240564451,77.4311172189,70.2758607858,72.2766648483,1902463,,,,,,,,,,,,,,,79.66179071773803,81.26625868241932,81.91164719855118,,,,,,,,,,,,,,,,73.43722778786368,80.37822391486985,83.2683204535906,79.98724479250545,#000000,,78.68587527572272,,43.77691021820451,-22.59456099864435,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9302380088387167,1.0563103214170397,False,False,False,False,-0.275621314481174,-0.3036074270721468,False,False,False,False,2424900,1683060.651724214,False,False,False,False,1823503.7880476816,False,False,False,False
2022-07-08 00:00:00+00:00,77.0595393216,78.8316800626,70.7998808974,73.9058910135,1630768,,,,,,,,,,,,,,,79.16893400152492,80.817522013772,81.6263821967594,,,,,,,,,,,,,,,,74.03314307075057,80.09332581591391,82.9790286586855,79.78638929290103,#000000,,78.52823122549034,,43.76147900743417,-22.149417017124282,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9340736948151086,1.0483287554292824,False,False,False,False,-0.2446584639903242,-0.27413294553123546,False,False,False,False,794132,1617214.0849298278,False,False,False,False,1809227.0630071126,False,False,False,False
2022-07-15 00:00:00+00:00,78.3267152278,80.0272081282,75.3255091341,76.2878006117,1565697,,,,,,,,,,,,,,,79.03687214288531,80.6121032924538,81.47197351248629,,,,,,,,,,,,,,,,74.85150886794271,79.97504564991159,82.80206407554822,79.79159459020465,#000000,,78.61888248829835,,44.155472713541506,-20.59450726992101,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9524324160682379,1.0642020346216394,False,False,False,False,-0.15504276513095183,-0.21458785533109365,False,False,False,False,2359829,1672222.5971572478,False,False,False,False,1791187.7990806599,False,False,False,False
2022-07-22 00:00:00+00:00,93.2565245895,98.1000901192,78.9936499153,79.2318408751,6095431,,,,,,,,,,,,,,90.11675487466667,82.21942301707521,82.6531460588617,82.67091130123593,,,,,,,,,,,,,,,,81.75400219710193,81.7302613756758,83.67471397398732,83.54560182837209,#000000,,84.18583153692637,,48.218422038031946,-15.634455705407966,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9767515940228895,0.9644390596302539,False,False,False,False,0.17506311019448406,-0.019762372568304792,False,False,False,False,8455260,2174669.812182637,False,False,False,False,2110020.6287783887,False,False,False,False
2022-07-29 00:00:00+00:00,89.2168059109,95.3049668439,87.3970269778,94.094956768,1586145,,,,,,,,,,,,,,90.22471553793987,82.80501440700687,83.07580873696944,82.94848012023652,,,,,,,,,,,,,,,,82.68944308870611,82.11420911051096,83.88442400265987,83.96315642914708,#000000,,84.69874544265556,,50.030225824283356,-13.018439821458628,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,1.0235902879279248,0.9539275612359674,False,False,False,False,0.26361796378224517,0.12192779560697019,False,False,False,False,6869115,2522406.492761701,False,False,False,False,2071215.0266466562,False,False,False,False
2022-08-05 00:00:00+00:00,85.3009465314,90.9794190136,83.0143133171,89.2072782725,798669,,,,,,,,,,,,,,89.86747632571593,82.92771379506976,83.16291151829037,83.00851726575382,,,,,,,,,,,,,,,,82.87782476896453,82.20590390875452,83.92246450622171,83.99611601268153,#000000,,84.70898160201014,,50.333315221662026,-11.912315337484408,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9835372744105424,1.0011634686636697,False,False,False,False,0.12733845697993953,0.12463312629345485,False,False,False,False,6070446,2785224.234038612,False,False,False,False,1976952.3580061633,False,False,False,False
2022-08-12 00:00:00+00:00,90.8460320761,91.3795798261,84.6435394823,85.8344942814,890404,,,,,,,,,,,,,,89.7809038338994,83.14684840573103,83.32584580264306,83.12066012931787,,,,,,,,,,,,,,,,83.20084351779185,82.36204560078627,84.00490664352117,84.13457913338438,#000000,,84.86361039001633,,51.7791329517261,-9.739404048871833,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9813800469250719,1.007442559874531,False,False,False,False,0.15850229309179398,0.14156770969262442,False,False,False,False,6960850,3094529.846332048,False,False,False,False,1896467.2944501513,False,False,False,False
2022-08-19 00:00:00+00:00,88.5212883082,90.5125647323,87.6352179377,89.6360220002,493367,,,,,,,,,,,,,,89.73632814234345,83.26022914601899,83.41121791325811,83.18030631507759,,,,,,,,,,,,,,,,83.36355987759134,82.44464806400038,84.04883531452586,84.20644639611653,#000000,,84.94283376980296,,52.210219031136084,-8.595234843031541,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9848134447500011,1.0018222668505703,False,False,False,False,0.19146084456616413,0.16651427712939426,False,False,False,False,6467483,3344378.2280852296,False,False,False,False,1792533.9393056955,False,False,False,False
2022-08-26 00:00:00+00:00,89.7503536609,92.5324240716,86.0726852412,87.2445847635,654443,,,,,,,,,,,,,,89.71862652716446,83.41824084468355,83.53171383006718,83.26515367948244,,,,,,,,,,,,,,,,83.58611075730892,82.5603262965603,84.11252780443328,84.31324281995717,#000000,,85.06367298980604,,52.799468170812816,-7.323420780223806,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,1.0021555042933876,0.9932535624488241,False,False,False,False,0.19860673402063517,0.18256050557501471,False,False,False,False,7121926,3624196.581560398,False,False,False,False,1708230.906764533,False,False,False,False
2022-09-02 00:00:00+00:00,80.8324841251,91.8369064689,80.7181524644,88.6070370537,1010619,,,,,,,,,,,,,,89.25788484170236,83.45783490782873,83.55952941325337,83.2896570994567,,,,,,,,,,,,,,,,83.63293896500826,82.60761366046948,84.11878509812043,84.27489199797705,#000000,,84.97704703194817,,51.037065509498696,-7.323420780223806,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9487136265788458,1.0077543532576678,False,False,False,False,0.15989282931885385,0.17122666744693427,False,False,False,False,6111307,3808426.982926294,False,False,False,False,1656555.950707901,False,False,False,False
2022-09-09 00:00:00+00:00,81.3660318751,81.7090268573,76.8689865537,80.0321625001,500409,,,,,,,,,,,,,,88.8719945448099,83.39377058832906,83.50735562174104,83.2564701894614,,,,,,,,,,,,,,,,83.53881887383884,82.57567955804473,84.08247926026985,84.17522409092784,#000000,,84.82798490717971,,49.91459995993715,-7.323420780223806,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9696369323665186,1.0332366389917025,False,False,False,False,-0.07778704169831284,0.046719812874310714,False,False,False,False,6611716,4016078.0212280503,False,False,False,False,1570915.435840649,False,False,False,False
2022-09-16 00:00:00+00:00,76.6212679555,84.2433786698,75.7066146698,81.3660318751,905634,,,,,,,,,,,,,,88.17081512094892,83.24735272110055,83.38779617997211,83.17802498053358,,,,,,,,,,,,,,,,83.33016138157747,82.49560974421934,84.00079303209289,83.97293616577784,#000000,,84.53403135089977,,48.05580798667481,-7.323420780223806,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.955335818608477,1.0302157735221924,False,False,False,False,-0.05450165032013659,-0.003890918722912938,False,False,False,False,5706082,4141263.5011370834,False,False,False,False,1521635.3294820825,False,False,False,False
2022-09-23 00:00:00+00:00,68.0596185598,79.2413685135,67.3469774378,76.00197146,2438948,,,,,,,,,,,,,,85.53397521768049,82.31190018417644,82.62118294680342,82.64519815080467,,,,,,,,,,,,,,,,82.06767931530275,81.89564450484333,83.49776619759557,82.9390495024581,#000000,,83.13368441599077,,45.09322655893884,-7.323420780223806,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.9274832286988732,1.0531218453740543,False,False,False,False,-0.2879248525389795,-0.1459078856309462,False,False,False,False,3267134,4076513.1677195216,True,False,False,False,1589584.4161871134,True,False,False,False
2022-09-30 00:00:00+00:00,69.341416014,71.6084756906,66.5769424,67.4378511379,1196349,,,,,,,,,,,,,,84.35293607714934,81.81607637030417,82.20724543156625,82.34911650672859,,,,,,,,,,,,,,,,81.42383985064626,81.56261640957898,83.21946685808474,82.41875678629405,#000000,,82.45002443241651,,43.34575535614329,-7.323420780223806,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.9600173492979306,1.0446400193517735,False,False,False,False,-0.34282825441539394,-0.24436807002317007,False,False,False,False,4463483,4105177.5997402975,False,False,False,False,1560455.86683992,False,False,False,False
2022-10-07 00:00:00+00:00,68.7483455501,74.3825149572,66.4908515262,70.5466882471,1041577,,,,,,,,,,,,,,83.49664314825684,81.43612378508531,81.88529983551703,82.11485239165127,,,,,,,,,,,,,,,69.87390401116667,80.9425751777293,81.30211834672119,82.9974487197113,80.50612067697986,#000000,,78.93731153055953,,41.984408157431545,-0.3106624415572128,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9867052131271212,0.9914874361398798,False,False,False,False,-0.2987285635403488,-0.27154831678175945,False,False,False,False,3421906,4054564.888648424,False,False,False,False,1522020.3952221482,False,False,False,False
2022-10-14 00:00:00+00:00,71.1110617531,72.1824148492,68.5665981499,69.5327290669,717648,,,,,,,,,,,,,,82.9924937046404,81.20410702041735,81.68626822972846,81.96802828417862,,,,,,,,,,,,,,,70.17827222791924,80.6544914047115,81.14057232754308,82.85718278111514,80.33517699753172,#000000,,78.75734108942211,,41.74145971662654,-0.8598991997930412,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9884415180124536,0.9977891806970843,False,False,False,False,-0.3007428781906351,-0.2861455974861973,False,False,False,False,4139554,4060860.37837817,False,False,False,False,1462437.2548353223,False,False,False,False
2022-10-21 00:00:00+00:00,69.609254288,73.0815861977,67.0839219901,73.0146266292,626980,,,,,,,,,,,,,,82.5602908358114,80.99661330778763,81.50748483888272,81.83511876101304,,,,,,,,,,,,,,,70.11170365462603,80.3991070489203,80.99431888339298,82.73040007823722,80.14187967608392,#000000,,78.51692871178635,,41.24438154398929,-1.6798991698281043,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9624278538848321,1.052804028141409,False,False,False,False,-0.3102266847724164,-0.29818614112930686,False,False,False,False,3512574,4020246.5725723794,False,False,False,False,1400551.532254928,False,False,False,False
2022-10-28 00:00:00+00:00,74.0285858094,74.497302789,68.4135477076,68.8153051186,764361,,,,,,,,,,,,,,82.16312412722046,80.80614054470527,81.34019833248992,81.7087076801098,,,,,,,,,,,,,,,70.64579697022177,80.17109080535937,80.85847033322139,82.60736644934454,80.03761190533406,#000000,,78.44653811187672,,42.25840018949245,-1.6798991698281043,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9330615701766076,1.0407965121382359,False,False,False,False,-0.2660451642044628,-0.2821156526668848,False,False,False,False,4276935,4039260.5301596103,False,False,False,False,1353426.3076434517,False,False,False,False
2022-11-04 00:00:00+00:00,74.7077471471,75.8173628538,68.4900729287,72.7659196604,608330,,,,,,,,,,,,,,81.88908022409329,80.67229039752335,81.22122484643948,81.61770889535107,,,,,,,,,,,,,,,71.02761415084063,80.01379596934352,80.76186521859513,82.51794871949397,79.96519105271005,#000000,,78.40069518545019,,43.187430587176536,-1.6798991698281043,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9219290325931155,1.0492826987514519,False,False,False,False,-0.2439628788388004,-0.26303926575284264,False,False,False,False,4885265,4101927.527925565,False,False,False,False,1298233.9885587518,False,False,False,False
2022-11-11 00:00:00+00:00,79.2131695423,80.6097548283,74.4112119152,75.3486458742,597750,,,,,,,,,,,,,,81.78022376678011,80.62927791274423,81.17774999767269,81.5817142632382,,,,,,,,,,,,,,,71.99496272501459,79.97292657714873,80.72981302957706,82.47769127605768,80.04304494352917,#000000,,78.59434774542191,,45.165983427179015,-1.6798991698281043,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9696211821014376,1.012323800404553,False,False,False,False,-0.0805710937634281,-0.17180517975813536,False,False,False,False,5483015,4204230.303634782,False,False,False,False,1246346.285702548,False,False,False,False
2022-11-18 00:00:00+00:00,77.9696346986,83.1350871262,77.4913520664,79.0983817106,495683,,,,,,,,,,,,,79.5320246304,81.72820456996477,80.61439648908616,81.15908801339862,81.56457463317764,,,,,,,,,,,,,,,72.76490092509276,79.96534014687984,80.71806705630081,82.45570824896978,80.05581163480782,#000000,,78.49761756808434,,46.23032666059737,-1.6798991698281043,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.978567798612577,1.0017822988580363,False,False,False,False,0.0027091968014528868,-0.08454799147834124,False,False,False,False,4987332,4262237.836698873,False,False,False,False,1190741.5978727296,False,False,False,False
2022-11-25 00:00:00+00:00,79.0696847526,81.7958957561,76.3052111386,76.7069685496,353686,,,,,,,,,,,,,79.33419056153397,81.68481857450153,80.59946897708497,81.1422155027785,81.54970125854025,,,,,,,,,,,,,,,73.19236853507788,79.95432243434662,80.70652455794423,82.43770569878757,80.06681290006617,#000000,,78.541425026365,,47.320229957184,-1.6798991698281043,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9804293292584846,1.0158112599546871,False,False,False,False,-0.034745205265415656,-0.059646598371878454,False,False,False,False,5341018,4342147.4784248825,False,False,False,False,1128737.4795117867,False,False,False,False
