date,Close,High,Low,Open,Volume,aVWAP_peak_905,aVWAP_peak_888,aVWAP_peak_858,aVWAP_peak_838,aVWAP_peak_826,aVWAP_peak_803,aVWAP_peak_775,aVWAP_peak_760,aVWAP_peak_738,aVWAP_peak_704,aVWAP_peak_680,aVWAP_peak_658,aVWAP_peak_632,aVWAP_peak_597,aVWAP_peak_571,aVWAP_peak_550,aVWAP_peak_521,aVWAP_peak_499,aVWAP_peak_498,aVWAP_peak_496,aVWAP_peak_479,aVWAP_peak_450,aVWAP_peak_432,aVWAP_peak_416,aVWAP_peak_385,aVWAP_peak_335,aVWAP_peak_320,aVWAP_peak_257,aVWAP_peak_238,aVWAP_peak_216,aVWAP_peak_189,aVWAP_peak_176,aVWAP_peak_147,aVWAP_peak_46,aVWAP_peak_14,aVWAP_peak_12,aVWAP_valley_896,aVWAP_valley_843,aVWAP_valley_818,aVWAP_valley_797,aVWAP_valley_752,aVWAP_valley_721,aVWAP_valley_695,aVWAP_valley_670,aVWAP_valley_653,aVWAP_valley_622,aVWAP_valley_603,aVWAP_valley_577,aVWAP_valley_555,aVWAP_valley_539,aVWAP_valley_513,aVWAP_valley_488,aVWAP_valley_464,aVWAP_valley_441,aVWAP_valley_421,aVWAP_valley_408,aVWAP_valley_373,aVWAP_valley_328,aVWAP_valley_287,aVWAP_valley_265,aVWAP_valley_245,aVWAP_valley_228,aVWAP_valley_211,aVWAP_valley_200,aVWAP_valley_183,aVWAP_valley_167,aVWAP_valley_133,aVWAP_valley_28,aVWAP_valley_27,aVWAP_OB_bull_818,aVWAP_OB_bull_721,aVWAP_OB_bull_653,aVWAP_OB_bull_622,aVWAP_OB_bull_539,aVWAP_OB_bear_335,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-18 00:00:00+00:00,11.3,11.46,11.0828,11.3,20422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,79.16432401738226,14.308691973441569,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,47612,950.4975995081936,False,False,False,False,12524.402627428526,False,False,False,False
2022-01-19 00:00:00+00:00,12.26,12.42,11.37,11.4,62795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,83.69984006201413,18.05628616860008,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,110407,5242.90945835101,False,False,False,False,14495.798602823486,False,False,False,False
2022-01-20 00:00:00+00:00,12.65,13.05,12.51,12.51,57124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.736666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.736666666666666,#000000,,12.736666666666666,,87.16567108563989,21.120673152939787,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,167531,11607.148303121558,False,False,False,False,16167.49277526178,False,False,False,False
2022-01-21 00:00:00+00:00,12.655,12.82,12.4,12.5,56875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.68095528615748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.68095528615748,#000000,,12.68095528615748,,89.48130331917051,23.410249837858117,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,224406,19952.201310842283,False,False,False,False,17763.865607604457,False,False,False,False
2022-01-24 00:00:00+00:00,12.81,13.05,12.52,12.55,77147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.793333333333335,12.726311344905639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.759822339119488,#000000,,12.759822339119488,,91.18380674788574,25.39920200212498,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,301553,30995.369886887685,False,False,False,False,20092.615975933695,False,False,False,False
2022-01-25 00:00:00+00:00,12.57,12.88,12.3301,12.7,25570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.743554351600352,12.710625399139888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.727089875370119,#000000,,12.727089875370119,,88.50078404873739,25.39920200212498,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,275983,40602.72793053915,False,False,False,False,20307.415349426494,False,False,False,False
2022-01-26 00:00:00+00:00,12.16,12.7382,12.03,12.67,31914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.64063896081388,12.659124343804045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.649881652308963,#000000,,12.649881652308963,,81.57514419060402,25.39920200212498,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,244069,48581.79742345919,False,False,False,False,20762.575531801926,False,False,False,False
2022-01-27 00:00:00+00:00,11.12,12.29,11.1,12.06,38163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.389455501541333,12.505325428444905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.44739046499312,#000000,,12.44739046499312,,69.26223147979921,35.00349599705292,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,205906,54751.373995088245,False,False,False,False,21444.94511879009,False,False,False,False
2022-01-28 00:00:00+00:00,10.6152,11.06,10.45,11.01,68971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.90988203558552,12.156960378228263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.03342120690689,#000000,,12.03342120690689,,58.7624538507373,25.293976478709652,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,136935,57974.26128939851,False,False,False,False,23308.711976876755,False,False,False,False
2022-01-31 00:00:00+00:00,10.93,11.04,10.34,10.71,92397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.594700535468824,11.871011850651888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.732856193060357,#000000,,11.732856193060357,,53.74465201507721,20.783906188798838,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,229332,64694.172611382884,False,False,False,False,26018.056605234528,False,False,False,False
2022-02-01 00:00:00+00:00,10.61,10.93,10.53,10.93,48027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4810131906814,11.756699420380984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.618856305531192,#000000,,11.618856305531192,,48.99319772237544,16.307685155766947,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,181305,69267.14623446591,False,False,False,False,26881.152424637094,False,False,False,False
2022-02-02 00:00:00+00:00,10.15,10.64,10.12,10.6,53031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.337514407272952,11.61636658964821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.476940498460582,#000000,,11.476940498460582,,44.08256506591809,11.516448111190911,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,128274,71581.14049978097,False,False,False,False,27906.636643278776,False,False,False,False
2022-02-03 00:00:00+00:00,9.865,10.13,9.78,10.0,38969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.22143353248037,11.504309110352473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.36287132141642,#000000,,11.36287132141642,,39.86351583445444,7.247625406009234,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,89305,72276.19381351504,False,False,False,False,28340.454814130593,False,False,False,False
2022-02-04 00:00:00+00:00,9.9,10.108,9.72,9.84,14783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.18176504994151,11.465205195053604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.323485122497559,#000000,,11.323485122497559,,37.303579084332554,4.383559873550141,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,104088,73523.71562474975,False,False,False,False,27808.789919458803,False,False,False,False
2022-02-07 00:00:00+00:00,10.64,10.7,9.84,9.9,31292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.134343730618815,11.412323323815725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.27333352721727,#000000,,11.27333352721727,,40.221241947322795,4.383559873550141,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,135380,75949.45226691643,False,False,False,False,27945.386393205517,False,False,False,False
2022-02-08 00:00:00+00:00,10.2,10.71,10.01,10.44,80213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.023780860882265,11.288193139680923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.155987000281595,#000000,,11.155987000281595,,40.35467360334724,4.383559873550141,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,55167,75134.45413880207,False,False,False,False,29995.09673072687,False,False,False,False
2022-02-09 00:00:00+00:00,10.01,10.22,10.0,10.16,13434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.00305549175695,11.265833717996273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.134444604876611,#000000,,11.134444604876611,,39.72491892580116,4.383559873550141,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,41733,73824.59319218238,False,False,False,False,29345.641956972875,False,False,False,False
2022-02-10 00:00:00+00:00,9.61,10.2,9.52,10.0,52760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.90599971100188,11.165191380480868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.776666666666666,,,,,,,10.615952586049806,#000000,,10.615952586049806,,37.90156438397054,1.9661947824233508,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11027,70497.07973366542,False,False,False,False,30263.852076307274,False,False,False,False
2022-02-11 00:00:00+00:00,10.38,10.45,9.52,9.52,45239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.855840789800212,11.107758649358868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.116666666666667,9.933619900883341,,,,,,,10.503471501677272,#000000,,10.503471501677272,,40.809803571979295,1.9661947824233508,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,34212,69074.13543038443,False,False,False,False,30851.112779197185,False,False,False,False
2022-02-14 00:00:00+00:00,10.38,10.5767,10.25,10.39,31603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.836560217104477,11.081757011408197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.234112378213304,10.047889667597723,,,,,,,10.550079818580926,#000000,,10.550079818580926,,42.748629697318464,1.9661947824233508,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,34212,67706.992864487,False,False,False,False,30880.598552562,False,False,False,False
2022-02-15 00:00:00+00:00,10.45,10.4699,10.05,10.28,28407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.817672012384705,11.05743708111765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.258184367230728,10.097403184628725,,,,,,,10.55767416134045,#000000,,10.55767416134045,,44.40197278798175,1.9661947824233508,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,62619,67507.46373254633,False,False,False,False,30783.59468775565,False,False,False,False
2022-02-16 00:00:00+00:00,10.3,10.66,10.2,10.57,32643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.8001851188782,11.033599867474017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.288599820632573,10.146930217359378,,,,,,,10.567328756086042,#000000,,10.567328756086042,,44.77870696328219,1.9661947824233508,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,29976,66035.64162538765,False,False,False,False,30856.512543137782,False,False,False,False
2022-02-17 00:00:00+00:00,10.4,10.5,10.3401,10.4,19229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.791155980433574,11.020882253188612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.303869209717352,10.171340747534716,,,,,,,10.571812047718563,#000000,,10.571812047718563,,45.617605285164174,1.9661947824233508,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,49205,65375.616463607745,False,False,False,False,30400.531659093165,False,False,False,False
2022-02-18 00:00:00+00:00,10.31,10.47,10.15,10.35,15180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.78245015022353,11.009558516576057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.30440934237178,10.180693089577197,,,,,,,10.56927777468714,#000000,,10.56927777468714,,45.687316394820996,1.9661947824233508,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,34025,64146.18052385842,False,False,False,False,29803.648064618927,False,False,False,False
2022-02-22 00:00:00+00:00,10.09,10.36,9.93,10.26,30499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.759446806276463,10.982178608159547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.277678702005261,10.174245476991704,,,,,,,10.548387398358244,#000000,,10.548387398358244,,44.55660265781002,1.9661947824233508,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,3526,61768.91854253064,False,False,False,False,29830.916767967203,False,False,False,False
2022-02-23 00:00:00+00:00,10.92,10.92,10.23,10.25,52400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.755499385597338,10.967398607708176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.362340285135842,10.26200212397714,,,,,,,10.586810100604625,#000000,,10.586810100604625,,48.46374535447954,1.9661947824233508,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,55926,61539.78448203925,False,False,False,False,30715.978855497902,False,False,False,False
2022-02-24 00:00:00+00:00,10.16,10.92,10.08,10.92,56935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.734045194621478,10.937142548243589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.366777539953333,10.281453680556506,,,,,,,10.579854740843725,#000000,,10.579854740843725,,47.38819009196621,1.9661947824233508,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-1009,59086.89097293968,False,False,False,False,31744.175763125437,False,False,False,False
2022-02-25 00:00:00+00:00,10.47,10.47,10.03,10.03,16446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.727258403667282,10.92804207743183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.364603088533219,10.283259814094647,,,,,,,10.575790845931744,#000000,,10.575790845931744,,48.14799739340882,1.9661947824233508,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,15437,57375.13054262832,False,False,False,False,31144.2473018264,False,False,False,False
2022-02-28 00:00:00+00:00,10.47,10.63,10.34,10.63,10368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.724709155313807,10.923893076513828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.36813292688084,10.288467256985841,,,,,,,10.576300603923578,#000000,,10.576300603923578,,48.65453559437057,1.9661947824233508,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,15437,55730.497972329176,False,False,False,False,30329.492505676346,False,False,False,False
2022-03-01 00:00:00+00:00,11.36,11.4,10.54,10.54,78689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.751944252760671,10.935457447028089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.506027199233149,10.424221873321457,,,,,,,10.654412693085842,#000000,,10.654412693085842,,52.67303714728009,-3.988475790251883,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,94126,57236.203934198624,False,False,False,False,32225.94377996355,False,False,False,False
2022-03-02 00:00:00+00:00,11.19,11.34,10.85,11.34,59917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.771566462773382,10.944562879532677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.583896460303002,10.503586750201924,,,,,,,10.700903138202747,#000000,,10.700903138202747,,54.46030251752801,-2.034734225916168,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,34209,56333.17632893594,False,False,False,False,33311.86755329831,False,False,False,False
2022-03-03 00:00:00+00:00,11.08,11.4,10.9,11.15,32197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.78128504296499,10.949106506062877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.618178959114761,10.539250529944251,,,,,,,10.72195525952172,#000000,,10.72195525952172,,55.063526402210144,-1.1857528428564592,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2012,54202.93411995806,False,False,False,False,33268.14725709054,False,False,False,False
2022-03-04 00:00:00+00:00,11.69,11.765,11.01,11.09,68969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.820440918013501,10.976464297198772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.721879493630496,10.642907317507046,,,,,,,10.790423006587455,#000000,,10.790423006587455,,57.746579208351406,1.6179682490093086,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,70981,54860.89748780284,False,False,False,False,34668.18069798895,False,False,False,False
2022-03-07 00:00:00+00:00,12.175,12.3,11.45,11.84,99442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.90581328681954,11.044529927300339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.905630021740103,10.824138391823306,,,,,,,10.920027906920822,#000000,,10.920027906920822,,61.01542745384264,4.86844908800002,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,170423,59392.7446451439,False,False,False,False,37208.33047453841,False,False,False,False
2022-03-08 00:00:00+00:00,12.11,12.479,11.84,12.2,36493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.938498273592472,11.0713377727889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.968814746442112,10.886854332938936,,,,,,,10.966376281440605,#000000,,10.966376281440605,,62.802016730501464,6.66415018058531,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,133930,62315.77426690297,False,False,False,False,37180.27829906631,False,False,False,False
2022-03-09 00:00:00+00:00,13.03,13.13,11.68,11.71,62797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.011327627059728,11.133484788920175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.101646999582826,11.01744455711968,,,,,,,11.065975993170603,#000000,,11.065975993170603,,66.38622160592362,10.126495259391127,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,196727,67586.80272702442,False,False,False,False,38184.85562067155,False,False,False,False
