date,Close,High,Low,Open,Volume,aVWAP_peak_184,aVWAP_peak_169,aVWAP_peak_164,aVWAP_peak_154,aVWAP_peak_148,aVWAP_peak_135,aVWAP_peak_125,aVWAP_peak_95,aVWAP_peak_87,aVWAP_peak_71,aVWAP_peak_56,aVWAP_peak_40,aVWAP_peak_16,aVWAP_valley_185,aVWAP_valley_171,aVWAP_valley_149,aVWAP_valley_136,aVWAP_valley_131,aVWAP_valley_116,aVWAP_valley_111,aVWAP_valley_102,aVWAP_valley_92,aVWAP_valley_86,aVWAP_valley_78,aVWAP_valley_70,aVWAP_valley_62,aVWAP_valley_44,aVWAP_valley_39,aVWAP_valley_35,aVWAP_valley_26,aVWAP_valley_19,aVWAP_valley_4,aVWAP_OB_bull_136,aVWAP_OB_bear_87,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-04-01 00:00:00+00:00,21.4954280837,21.5631454539,19.8315155588,21.0117325823,6774991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.175108623156817,,,19.175108623156817,#000000,,19.175108623156817,,71.1344407103775,6.669580692530893,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,63212058,21711542.056209415,False,False,False,False,7854600.595968481,False,False,False,False
2022-04-08 00:00:00+00:00,22.0661887754,22.2677930604,20.6199392261,21.5728193639,7052239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.330233987717858,,,19.330233987717858,#000000,,19.330233987717858,,73.17581090613588,8.6025742469728,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,70264297,25308042.42241613,False,False,False,False,7795166.40367452,False,False,False,False
2022-04-15 00:00:00+00:00,23.3141231691,23.5704817848,21.8920583949,22.3660799863,7461956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.553738791490897,,,19.553738791490897,#000000,,19.553738791490897,,75.64419215094466,11.080696849247602,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,77726253,29190872.83557049,False,False,False,False,7770484.151550481,False,False,False,False
2022-04-22 00:00:00+00:00,21.5824932739,23.7784708505,21.4470585335,23.6043404699,9064902,,,,,,,,,,,,,22.269340885966667,,,,,,,,,,,,,,,,,,,19.744419821972937,,,21.0068803539698,#000000,,21.0068803539698,,72.85231150796253,11.080696849247602,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,68661351,32114611.958861567,False,False,False,False,7866366.955139334,False,False,False,False
2022-04-29 00:00:00+00:00,21.2922759731,22.283851751,20.3829284304,20.7814935236,12645634,,,,,,,,,,,,,21.716199503671053,,,,,,,,,,,,,,,,,,,19.884956207705553,,,20.800577855688303,#000000,,20.800577855688303,,70.22182056997205,11.080696849247602,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,56015717,33885064.18413108,False,False,False,False,8220386.736240124,False,False,False,False
2022-05-06 00:00:00+00:00,20.934341302,22.8884711278,19.8508633788,20.6344500911,14873103,,,,,,,,,,,,,21.51632256533049,,,,,,,,,,,,,,,,,,,20.012170960941265,,,20.76424676313588,#000000,,20.76424676313588,,67.56525329792156,11.080696849247602,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,41142614,34422660.46678803,False,False,False,False,8713180.533555672,False,False,False,False
2022-05-13 00:00:00+00:00,18.6239408004,20.4312979805,17.7937286323,20.2861893301,12904648,,,,,,,,,,,,,20.84703427327245,,,,,,,,,,,,,,,,,,18.9496558044,19.931288362317282,,,19.909326146663243,#000000,,19.909326146663243,,61.694644885101056,11.080696849247602,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,28237966,33964534.95072966,False,False,False,False,9023659.605144141,False,False,False,False
2022-05-20 00:00:00+00:00,19.7988609447,19.9348021185,18.4588693751,18.585100465,8618179,,,,,,,,,,,,,20.63204524524692,,,,,,,,,,,,,,,,,,19.12898608606562,19.90546493971148,,,19.88883209034134,#000000,,19.88883209034134,,59.175691110959065,23.1584338944363,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,36856145,34178728.28771265,False,False,False,False,8993624.004763093,False,False,False,False
2022-05-27 00:00:00+00:00,19.2065458306,20.3911760588,18.9346634832,20.2358147174,6425524,,,,,,,,,,,,,20.520401089181227,,,,,,,,,,,,,,,,,,19.216766690293376,19.8917247939751,,,19.876297524483235,#000000,,19.876297524483235,,56.52471182616188,20.344067815045705,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,30430621,33901090.710845046,False,False,False,False,8803394.374780642,False,False,False,False
2022-06-03 00:00:00+00:00,20.3329155558,20.857260083,18.6627811357,19.1968357468,6605161,,,,,,,,,,,,,20.467530247641907,,,,,,,,,,,,,,,,,,19.35711809803777,19.893772318341416,,,19.906140221340365,#000000,,19.906140221340365,,56.10602534999525,19.60725780360754,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,37035782,34133290.065597266,False,False,False,False,8640562.272945039,False,False,False,False
2022-06-10 00:00:00+00:00,19.8377012801,20.6242180709,18.4200290398,20.5076970649,9102651,,,,,,,,,,,,,20.37221376274156,,,,,,,,,,,,,,,,,,19.413456498374657,19.881661595377984,,,19.8891106188314,#000000,,19.8891106188314,,55.078820933337504,18.18170853970581,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,27933131,33674019.023701176,False,False,False,False,8674791.067541704,False,False,False,False
2022-06-17 00:00:00+00:00,18.3617685368,19.2162559145,17.3567748596,19.0511844892,10866818,,,,,,,,,,,,,20.12643231212781,,,,,,,,,,,,,,,,,,19.193848613654215,19.800854808453398,,,19.707045244745142,#000000,,19.707045244745142,,52.41312277500897,15.15207535689018,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,17066313,32443818.57750109,False,False,False,False,8837163.432908986,False,False,False,False
2022-06-24 00:00:00+00:00,18.2937979499,18.9249533993,17.4004702369,18.4394492075,25927981,,,,,,,,,,,,,19.70106772489001,,,,,,,,,,,,,,,,,,18.875612986689646,19.626471325261853,,,19.40105067894717,#000000,,19.40105067894717,,50.426524635801684,12.796435416205973,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.11115518843540369,-0.11115518843540369,False,False,False,False,-8861668,29384152.905093603,False,False,False,False,10103149.919360172,False,False,False,False
2022-07-01 00:00:00+00:00,16.8469954581,17.6529324166,14.4146194568,16.6527937814,22038509,,,,,,,,,,,,,19.162878893855734,,,,,,,,,,,,,,,,,16.3048491105,18.32281666264305,19.34394852043613,,,18.28362329685873,#000000,,18.28362329685873,,47.37267216419052,9.433763016436458,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,0.9175492729772934,0.9538872726346149,False,False,False,False,-0.32726874888364044,-0.21921196865952206,False,False,False,False,-30900177,24918646.98619778,False,False,False,False,10987250.592000159,False,False,False,False
2022-07-08 00:00:00+00:00,16.0993190026,16.7984450389,15.2254114573,16.4391719369,17727851,,,,,,,,,,,,,18.809927187149505,,,,,,,,,,,,,,,,,16.18725120500314,17.986337126587,19.132439137184946,,,18.028988663981146,#000000,,18.028988663981146,,44.45163390272819,6.2475742328352695,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9541921258054505,0.9685690615576169,False,False,False,False,-0.3296118930327365,-0.2744119308461293,False,False,False,False,-48628028,19470745.135368314,False,False,False,False,11486554.325926073,False,False,False,False
2022-07-15 00:00:00+00:00,15.8759870744,16.4391719369,14.9923694451,15.837146739,11363409,,,,,,,,,,,,,18.60445382987375,,,,,,,,,,,,,,,,,16.09433551398063,17.7948614691706,18.99982851889034,,,17.87336983297883,#000000,,17.87336983297883,,42.148385841806075,3.682967614074343,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9520620696293719,0.9645581819227331,False,False,False,False,-0.34282825441539394,-0.3086200926307616,False,False,False,False,-59991437,13584657.569785476,False,False,False,False,11477432.449931549,False,False,False,False
2022-07-22 00:00:00+00:00,15.4487433855,16.4585921046,15.3904828825,16.138159338,7262603,,,,,,,,,,,,,18.48694052708135,,,,,,,,,,,,,,,,,16.053490963518758,17.688732822846944,18.920337576852962,,,17.787375472575004,#000000,,17.787375472575004,,40.08541888843345,1.352488679927255,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9557863688637025,0.9750666861225821,False,False,False,False,-0.32094346772725946,-0.31478178017901054,False,False,False,False,-67254040,7596605.897949515,False,False,False,False,11165222.861047732,False,False,False,False
2022-07-29 00:00:00+00:00,15.9827979966,16.254680344,14.9875144032,15.4293232178,9978528,,,,,,,,,,,,,18.339189699455076,,,,,,,,,,,,,,,,,16.00798078868389,17.558181585067807,18.816492117718454,,,17.680461047731306,#000000,,17.680461047731306,,39.561327496359155,0.47619671008447995,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9562185351672513,0.9691562235034323,False,False,False,False,-0.34282825441539394,-0.32880501729720224,False,False,False,False,-57275512,2791263.831434736,False,False,False,False,11077319.538007159,False,False,False,False
2022-08-05 00:00:00+00:00,15.2545417088,16.5945332783,14.4583148341,16.0410584996,14263820,,,,,,,,,,,,,18.131779385984476,,,,,,,,,,,,,,,,,15.909214408481535,17.372553288790318,18.665659566046603,,,17.519801662325733,#000000,,17.519801662325733,,38.428163468156164,-1.0351958091446107,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9420662091349283,0.9562434999747388,False,False,False,False,-0.34282825441539394,-0.33581663585629806,False,False,False,False,-71539332,-2714706.2301530214,False,False,False,False,11313356.609265888,False,False,False,False
2022-08-12 00:00:00+00:00,15.293686845,15.9148274097,15.1278751891,15.5749744754,8780719,,,,,,,,,,,,,18.0186213936355,,,,,,,,,,,,,,,,,15.864669750059345,17.27409752945586,18.579580315131146,,,17.434242247070465,#000000,,17.434242247070465,,37.692048510012135,-2.185270680249161,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9475588606403892,0.9851670516781366,False,False,False,False,-0.34282825441539394,-0.339322445135846,False,False,False,False,-62758613,-7162403.027919464,False,False,False,False,11125753.82339434,False,False,False,False
2022-08-19 00:00:00+00:00,13.9671935982,15.0693534282,13.8745341435,14.8742808919,9338169,,,,,,,,,,,,,17.859335348869095,,,,,,,,,,,,,,,,,15.719993462706666,17.121021187396018,18.46138506824838,,,17.29043376680504,#000000,,17.29043376680504,,35.8721721004451,-4.380727544680575,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.908041352275668,1.0159091008679857,False,False,False,False,-0.34282825441539394,-0.34107534977561993,False,False,False,False,-72096782,-11972357.025851354,False,False,False,False,10993340.132772537,False,False,False,False
2022-08-26 00:00:00+00:00,13.8013819424,14.4158604317,13.6843384206,13.8989182105,6456418,,,,,,,,,,,,,17.7472733815723,,,,,,,,,,,,,,,,,15.614436090718126,17.012514728847655,18.37710333760044,,,17.187831884684627,#000000,,17.187831884684627,,34.42336083167935,-6.190159175986153,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8839746345961513,1.062044088806584,False,False,False,False,-0.34282825441539394,-0.3419518020955069,False,False,False,False,-78553200,-16904271.320232734,False,False,False,False,10657271.826641237,False,False,False,False
2022-09-02 00:00:00+00:00,13.3137006016,13.9086718373,12.6016858442,13.6550775401,8928697,,,,,,,,,,,,,17.576008607332895,,,,,,,,,,,,,,,,13.274686094366668,15.43455707850294,16.84275028105781,18.24811969329875,,,16.275224350911813,#000000,,15.782000515315078,,32.95006859791118,-8.005644455669902,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.830503306451529,1.0887170809410398,False,False,False,False,-0.34282825441539394,-0.3423900282554504,False,False,False,False,-87481897,-22132243.592808086,False,False,False,False,10529229.246890035,False,False,False,False
2022-09-09 00:00:00+00:00,13.8696573301,13.9671935982,12.9723236631,13.3819759893,5371531,,,,,,,,,,,,,17.486546077152358,,,,,,,,,,,,,,,,13.398031045897953,15.353593104732116,16.756584695387865,18.178536370613315,,,16.23465825875672,#000000,,15.748688730792573,,33.05693415829813,-8.296243219266202,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8161803199696546,1.1178084902998604,False,False,False,False,-0.32614732278531167,-0.33426867552038103,False,False,False,False,-82110366,-26575067.4748223,False,False,False,False,10147177.524898179,False,False,False,False
2022-09-16 00:00:00+00:00,13.3917296161,14.3085705367,12.8845410218,14.1817733881,8279440,,,,,,,,,,,,,17.353770560673553,,,,,,,,,,,,,,,,13.445790456808131,15.237154220993268,16.62945156950233,18.073587019457083,,,16.147950765486875,#000000,,15.666541701994321,,32.655489255797335,-9.11514933018671,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8188513416914743,1.1082702814495362,False,False,False,False,-0.3163727254870786,-0.32532070050372985,False,False,False,False,-90389806,-31302085.143353984,False,False,False,False,10008826.597127944,False,False,False,False
2022-09-23 00:00:00+00:00,13.2649324676,14.3036937233,13.0796135581,13.2161643335,9472925,,,,,,,,,,,,,17.213158846350748,,,,,,,,,,,,,,,,13.4764154656815,15.122350666704202,16.496656082449896,17.959705461689012,,,16.053657304575072,#000000,,15.577145265296586,,32.24156075591886,-9.954643625018434,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7977498516538888,1.122460750899127,False,False,False,False,-0.30908007955331257,-0.3172003900285212,False,False,False,False,-99862731,-36380651.50310554,False,False,False,False,9969130.182525873,False,False,False,False
2022-09-30 00:00:00+00:00,14.347585044,14.6401938484,12.5431640833,13.1673961994,8021400,,,,,,,,,,,,,17.11090272439577,,,,,,,,,,,,,,,13.843647658566667,13.549922398519687,15.052709789308848,16.403210439282162,17.873803702390795,,,15.639032785410654,#000000,,14.71237257141934,,34.186438847961966,-9.954643625018434,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8018473940545903,1.1050995041437992,False,False,False,False,-0.3167475807496632,-0.31697398538909216,False,False,False,False,-91841331,-40488849.984356984,False,False,False,False,9824853.872709142,False,False,False,False
2022-10-07 00:00:00+00:00,14.133005254,15.0644766148,14.0257153591,14.6206865948,11989977,,,,,,,,,,,,14.407732409300001,16.993602900007456,,,,,,,,,,,,,,,14.181623560342112,13.747470190200302,15.004156578200698,16.3034054966383,17.768949618979647,,,15.486705821952645,#000000,,14.33524568451078,,35.31195082253906,-9.954643625018434,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8143492476534242,1.1126075835221256,False,False,False,False,-0.2449424128228595,-0.28095819910597586,False,False,False,False,-103831308,-45180883.911441654,False,False,False,False,9985233.363619575,False,False,False,False
2022-10-14 00:00:00+00:00,13.2356715871,14.2012806417,12.8552801414,13.9476863446,7060604,,,,,,,,,,,,14.045637027569716,16.90482848542473,,,,,,,,,,,,,,,13.985787786226016,13.70964704522247,14.93736805511521,16.221217850739748,17.693019708551297,,,15.356786565549884,#000000,,14.169609978533352,,35.07281506505601,-9.954643625018434,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7593533047390154,1.1609943804396423,False,False,False,False,-0.32136193589177164,-0.30116006749887375,False,False,False,False,-110891912,-50048367.473557085,False,False,False,False,9768594.151499607,True,False,False,False
2022-10-21 00:00:00+00:00,13.5770485256,13.8013819424,12.874787395,13.713599301,5474612,,,,,,,,,,,,13.905475174342055,16.83873581004824,,,,,,,,,,,,,,,13.890237228083265,13.684908626499857,14.888945867567902,16.160376073221816,17.635776409444443,,,15.28635074131537,#000000,,14.09239172412327,,35.60526826671962,-9.954643625018434,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7622184836360189,1.1798940457339901,False,False,False,False,-0.3352796532745899,-0.31821986038673183,False,False,False,False,-105417300,-54149769.88292322,False,False,False,False,9450521.399536673,False,False,False,False
2022-10-28 00:00:00+00:00,13.6063094061,14.2549255892,13.1576425726,13.3624687357,6451946,,,,,,,,,,,,13.85704653864306,16.769566446172853,,,,,,,,,,,,,,,13.854290594974382,13.683823532971102,14.844934707352596,16.09834311004038,17.574215934605093,,,15.24031726639421,#000000,,14.060023843485286,,36.04753765936319,-9.954643625018434,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7888968314569551,1.13826665411691,False,False,False,False,-0.30218280594490143,-0.31020133316581666,False,False,False,False,-98965354,-57469442.78048447,False,False,False,False,9228404.703274697,False,False,False,False
2022-11-04 00:00:00+00:00,13.713599301,13.9476863446,12.5187800163,13.4307441234,9828716,,,,,,,,,,,,13.745359373250169,16.660811416633383,,,,,,,,,,,,,,13.393355220633335,13.761506290619122,13.648525116621864,14.769081806699425,15.999339330412534,17.47756370320723,,,14.931942782259632,#000000,,13.637186500281123,,36.60273382662412,-9.954643625018434,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7781965199057957,1.1654558419775676,False,False,False,False,-0.34282825441539394,-0.32651479379060533,False,False,False,False,-89136638,-59815160.944893025,False,False,False,False,9272872.20673583,False,False,False,False
2022-11-11 00:00:00+00:00,14.6401938484,14.8498968249,12.9040482754,13.7818746887,9986733,,,,,,,,,,,,13.82125787702712,16.58064683010616,,,,,,,,,,,,,,13.765310098831385,13.82431152803343,13.701593464140732,14.736929796054328,15.932362784233101,17.400767580567514,,,14.970397494874224,#000000,,13.778118242008166,,38.94417518317843,-9.954643625018434,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8443417691217272,1.0998481532401583,False,False,False,False,-0.2713751662636783,-0.2989449800271418,False,False,False,False,-79149905,-61247364.20823428,False,False,False,False,9325750.784014659,False,False,False,False
2022-11-18 00:00:00+00:00,14.1345052803,14.6011793411,13.6640085719,14.4743821925,5315910,,,,,,,,,,,,13.850815278236908,16.540044018383785,,,,,,,,,,,,,,13.843134570649763,13.849918748751973,13.72544964224462,14.721151397852925,15.898668079199554,17.36133177432026,,,14.973814188704974,#000000,,13.817329559970815,,39.844612617917036,-9.954643625018434,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8437924776391966,1.0939293318168961,False,False,False,False,-0.24377168886755024,-0.27135833444734603,False,False,False,False,-84465815,-62967249.452068776,False,False,False,False,9028725.540754315,False,False,False,False
2022-11-25 00:00:00+00:00,14.5657939296,14.7814382543,13.8600488671,14.1737133393,3408875,,,,,,,,,,,,13.882409002408437,16.517542291234538,,,,,,,,,,,,,,13.90993703758301,13.877805420944314,13.748621643403526,14.715897605490735,15.880911919224255,17.338607684037427,,,14.98396657554078,#000000,,13.854693276084822,,41.352014644903605,-13.894161209018584,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8345912674469017,1.1021944447430008,False,False,False,False,-0.2236866647809677,-0.24752249961415684,False,False,False,False,-81056940,-64307226.52969331,False,False,False,False,8612440.315513253,False,False,False,False
2022-12-02 00:00:00+00:00,15.5361933906,15.6636195824,13.9972770737,14.4775757968,7989511,,,,,,,,,,,,14.02245234871554,16.482585555469537,,,,,,,,,,,,,,14.162716091865756,14.003462589308851,13.846434431363567,14.728908973907139,15.858851460070516,17.29841940264813,,,15.05047885666863,#000000,,14.008766365313429,,44.182464054440054,-11.018541809139478,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8428496682534331,1.0928998040407942,False,False,False,False,-0.16382721620837679,-0.20567485791126683,False,False,False,False,-73067429,-64956130.4163827,False,False,False,False,8566297.403253011,False,False,False,False
2022-12-09 00:00:00+00:00,14.8892604166,15.5165893611,14.7618342248,15.4479752578,7788083,,,,,,,,,,,,14.129345742458655,16.449868410231026,,,,,,,,,,,,,,14.319676601772994,14.101839759028879,13.928080107152185,14.74035026837648,15.838214905211084,17.260422950170174,,,15.095974843050184,#000000,,14.119735552603178,,45.12075423758436,-10.015715379911356,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.8631798443309958,1.0936249450520512,False,False,False,False,-0.0812418722599593,-0.14345836508561305,False,False,False,False,-80855512,-66133862.38553954,False,False,False,False,8508651.891900936,False,False,False,False
