date,Close,High,Low,Open,Volume,aVWAP_peak_909,aVWAP_peak_908,aVWAP_peak_879,aVWAP_peak_854,aVWAP_peak_834,aVWAP_peak_812,aVWAP_peak_796,aVWAP_peak_758,aVWAP_peak_747,aVWAP_peak_731,aVWAP_peak_699,aVWAP_peak_682,aVWAP_peak_644,aVWAP_peak_606,aVWAP_peak_595,aVWAP_peak_561,aVWAP_peak_541,aVWAP_peak_521,aVWAP_peak_500,aVWAP_peak_462,aVWAP_peak_446,aVWAP_peak_428,aVWAP_peak_374,aVWAP_peak_354,aVWAP_peak_353,aVWAP_peak_331,aVWAP_peak_306,aVWAP_peak_289,aVWAP_peak_259,aVWAP_peak_239,aVWAP_peak_217,aVWAP_peak_193,aVWAP_peak_177,aVWAP_peak_147,aVWAP_peak_145,aVWAP_peak_126,aVWAP_peak_101,aVWAP_peak_38,aVWAP_peak_19,aVWAP_valley_890,aVWAP_valley_859,aVWAP_valley_849,aVWAP_valley_800,aVWAP_valley_787,aVWAP_valley_759,aVWAP_valley_752,aVWAP_valley_720,aVWAP_valley_719,aVWAP_valley_646,aVWAP_valley_603,aVWAP_valley_576,aVWAP_valley_575,aVWAP_valley_553,aVWAP_valley_530,aVWAP_valley_517,aVWAP_valley_455,aVWAP_valley_439,aVWAP_valley_421,aVWAP_valley_410,aVWAP_valley_409,aVWAP_valley_378,aVWAP_valley_361,aVWAP_valley_338,aVWAP_valley_312,aVWAP_valley_298,aVWAP_valley_284,aVWAP_valley_246,aVWAP_valley_203,aVWAP_valley_183,aVWAP_valley_112,aVWAP_valley_95,aVWAP_valley_75,aVWAP_valley_18,aVWAP_OB_bull_859,aVWAP_OB_bull_646,aVWAP_OB_bull_439,aVWAP_OB_bull_246,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-02-03 00:00:00+00:00,23.152587682,23.1714545581,22.9608049712,23.024915715,10241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.18332424196409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.150378196158893,,,,,23.166851219061492,#000000,,23.166851219061492,,46.748052730608144,-10.356094880536688,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-23284,-18237.50169503731,False,False,False,False,9137.087345438747,False,False,False,False
2022-02-04 00:00:00+00:00,23.1256611696,23.1531372027,23.0981851365,23.0981851365,4608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.179257458404184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.148870936734774,,,,,23.16406419756948,#000000,,23.16406419756948,,47.538957774085816,-10.042906450389573,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-27892,-18616.10947170251,False,False,False,False,8959.47607699017,False,False,False,False
2022-02-07 00:00:00+00:00,23.1334460457,23.1428794837,23.0707091035,23.0707091035,1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.17739564856435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.148027162713817,,,,,23.162711405639083,#000000,,23.162711405639083,,48.18857440201462,-9.212859330347143,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-25921,-18902.575766929865,False,False,False,False,8685.418191618008,False,False,False,False
2022-02-08 00:00:00+00:00,23.1256611696,23.1485578638,23.0981851365,23.0981851365,5418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.173427773346653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.14646666850324,,,,,23.15994722092495,#000000,,23.15994722092495,,48.49178193226416,-8.604024759973889,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-31339,-19390.278678030656,False,False,False,False,8557.28414488789,False,False,False,False
2022-02-09 00:00:00+00:00,23.1256611696,23.1989305911,23.1256611696,23.1622958804,13037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.169879288214993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.14695799783096,,,,,23.158418643022976,#000000,,23.158418643022976,,48.69392028576385,-8.00938452772887,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-31339,-19858.855984774553,False,False,False,False,8732.959276460915,False,False,False,False
2022-02-10 00:00:00+00:00,23.1348198473,23.2172479465,23.1165024919,23.1256611696,19663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.167326117255282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.14852759967113,,,,,23.157926858463206,#000000,,23.157926858463206,,49.016728089203426,-7.254703713961312,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-11676,-19537.95967164614,False,False,False,False,9161.58832444284,False,False,False,False
2022-02-11 00:00:00+00:00,23.1256611696,23.2172479465,23.1256611696,23.1348198473,10435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.166323153446935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.149161740168648,,,,,23.15774244680779,#000000,,23.15774244680779,,49.03254717640445,-6.766084632322482,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-22111,-19638.863213934525,False,False,False,False,9211.52603720979,False,False,False,False
2022-02-14 00:00:00+00:00,23.143978525,23.1714545581,23.1256611696,23.1714545581,4600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.165586467008595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.14908675693388,,,,,23.15733661197124,#000000,,23.15733661197124,,49.48137718528132,-5.8652506889166816,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-17511,-19555.4175977018,False,False,False,False,9030.681878887837,False,False,False,False
2022-02-15 00:00:00+00:00,23.1531372027,23.1531372027,23.0432330704,23.1256611696,12992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.160808013139608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.146140405148415,,,,,23.15347420914401,#000000,,23.15347420914401,,50.01214335518378,-4.916305971022162,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-4519,-18965.754162497808,False,False,False,False,9186.027687558902,False,False,False,False
2022-02-16 00:00:00+00:00,23.1256611696,23.1619295333,23.0775781117,23.1256611696,2296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.160146945050258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.145756354893145,,,,,23.1529516499717,#000000,,23.1529516499717,,49.61424296642723,-4.916305971022162,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-6815,-18489.253999262597,False,False,False,False,8915.830523340906,False,False,False,False
2022-02-17 00:00:00+00:00,23.0798677812,23.143978525,23.0532160291,23.1165024919,10397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.155324082381078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.14220574467798,,,,,23.14876491352953,#000000,,23.14876491352953,,48.13029103050105,-4.916305971022162,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-17212,-18439.165607134655,False,False,False,False,8973.91560085695,False,False,False,False
2022-02-18 00:00:00+00:00,23.1256611696,23.1989305911,23.0707091035,23.0707091035,2572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.154916674183617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.142036828393596,,,,,23.148476751288605,#000000,,23.148476751288605,,48.53222008667426,-4.916305971022162,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-14640,-18290.178720580356,False,False,False,False,8722.860087097853,False,False,False,False
2022-02-22 00:00:00+00:00,23.1256611696,23.1323470043,23.0615504258,23.0615504258,13170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.150979443837233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.139319110242695,,,,,23.145149277039962,#000000,,23.145149277039962,,48.80017279078973,-4.901406281799716,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-14640,-18147.03445702819,False,False,False,False,8897.257730741074,False,False,False,False
2022-02-23 00:00:00+00:00,23.1256611696,23.1384833184,23.024915715,23.0432330704,23615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.144025410740188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.134135285382218,,,,,23.139080348061203,#000000,,23.139080348061203,,48.97880792686672,-4.440208327872583,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-14640,-18009.50369400748,False,False,False,False,9474.424094241424,False,False,False,False
2022-02-24 00:00:00+00:00,23.2172479465,23.2172479465,22.9974396819,22.9974396819,10879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.144022813402703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.134653578801892,,,,,23.139338196102297,#000000,,23.139338196102297,,51.943043062839806,-1.4317959337585648,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-3761,-17450.738843262086,False,False,False,False,9529.505502310387,False,False,False,False
2022-02-25 00:00:00+00:00,23.0352650208,23.2859380292,23.0340743927,23.2264066242,1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.143783161920854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.13450910089643,,,,,23.139146131408644,#000000,,23.139146131408644,,48.72758621457889,-1.4317959337585648,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-5617,-16986.670653330242,False,False,False,False,9228.583717906058,False,False,False,False
2022-02-28 00:00:00+00:00,23.1714545581,23.4920082773,23.1256611696,23.1256611696,6955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.263041334999997,23.14782540797099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.138658843438666,,,,,23.183175195469886,#000000,,23.183175195469886,,50.0724121348538,-1.4317959337585648,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,1338,-16268.056117905528,False,False,False,False,9139.42357210582,False,False,False,False
2022-03-01 00:00:00+00:00,23.1348198473,23.4828495996,23.0798677812,23.3088347234,8636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.246131078969633,23.15124569681887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.14227631307967,,,,,23.179884362956056,#000000,,23.179884362956056,,50.07319786849838,-1.4317959337585648,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-7298,-15916.289211320998,False,False,False,False,9119.681471238924,False,False,False,False
2022-03-02 00:00:00+00:00,23.1256611696,23.2882276986,23.1165024919,23.143978525,3183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.234375992611145,23.151620469550757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.14275985351504,,,,,23.176252105225647,#000000,,23.176252105225647,,49.843162088515626,-1.4317959337585648,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-10481,-15703.140614798605,False,False,False,False,8886.870433151124,False,False,False,False
2022-03-03 00:00:00+00:00,23.1531372027,23.3342042606,23.1256611696,23.143978525,6564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.22659344250007,23.153168099880727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.14448854114362,,,,,23.174750027841473,#000000,,23.174750027841473,,50.42536042157219,-1.4317959337585648,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-3917,-15240.939022061406,False,False,False,False,8795.777474988336,False,False,False,False
2022-03-04 00:00:00+00:00,23.1256611696,23.1720040787,23.08444712,23.1256611696,11303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.195985280942985,23.15192666492917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.143699163657132,,,,,23.163870369843096,#000000,,23.163870369843096,,50.02656758763766,-1.4317959337585648,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-15220,-15240.11788394135,False,False,False,False,8894.099926949579,False,False,False,False
2022-03-07 00:00:00+00:00,23.1073438142,23.1210818308,23.0798677812,23.0798677812,7972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.17932743991484,23.15031283185899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.142409719116944,,,,,23.15734999696359,#000000,,23.15734999696359,,49.22791402136081,-1.4317959337585648,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-23192,-15551.956398296592,False,False,False,False,8857.939145500575,False,False,False,False
2022-03-08 00:00:00+00:00,23.0157570373,23.0798677812,22.9882810042,23.0432330704,6843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.15919862131723,23.146959921789737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.139396813220795,,,,,23.148518452109254,#000000,,23.148518452109254,,46.28985192883435,-0.5026003077203427,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-30035,-16119.91889248104,False,False,False,False,8778.921924108396,False,False,False,False
