date,Close,High,Low,Open,Volume,aVWAP_peak_189,aVWAP_peak_184,aVWAP_peak_160,aVWAP_peak_143,aVWAP_peak_138,aVWAP_peak_133,aVWAP_peak_125,aVWAP_peak_114,aVWAP_peak_93,aVWAP_peak_87,aVWAP_peak_83,aVWAP_peak_64,aVWAP_peak_57,aVWAP_peak_45,aVWAP_peak_40,aVWAP_peak_31,aVWAP_peak_23,aVWAP_peak_13,aVWAP_valley_188,aVWAP_valley_175,aVWAP_valley_170,aVWAP_valley_151,aVWAP_valley_136,aVWAP_valley_120,aVWAP_valley_105,aVWAP_valley_96,aVWAP_valley_82,aVWAP_valley_69,aVWAP_valley_51,aVWAP_valley_41,aVWAP_valley_27,aVWAP_valley_19,aVWAP_valley_10,aVWAP_valley_4,aVWAP_OB_bull_51,aVWAP_OB_bear_160,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,77.93,81.91,73.675,79.23,1314688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.83833333333332,86.18362560034203,,,82.01097946683768,#000000,,82.01097946683768,,30.86320077234562,-66.66149111840232,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7067639,-2159089.035858537,False,False,False,False,1503498.6626235195,False,False,False,False
2022-03-18 00:00:00+00:00,90.33,90.48,74.0,77.26,1547769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.67649763938229,86.02980939452526,,,83.85315351695377,#000000,,83.85315351695377,,35.242873830327056,-59.48360041789398,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5519870,-2408035.77394309,False,False,False,False,1506777.9468736292,False,False,False,False
2022-03-25 00:00:00+00:00,88.29,91.31,86.02,90.0,971200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.41526391206446,86.21014495532388,,,84.81270443369417,#000000,,84.81270443369417,,37.82558546474404,-54.200894283296066,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6491070,-2710482.753651009,False,False,False,False,1467105.5063644715,False,False,False,False
2022-04-01 00:00:00+00:00,84.84,92.76,83.81,88.15,1339298,,,,,,,,,,,,,,,,,,87.13666666666666,,,,,,,,,,,,,,,84.3787494375394,86.2936616644352,,,85.93635925621375,#000000,,85.93635925621375,,38.78864417041307,-50.56665581532915,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7830368,-3089733.5126398234,False,False,False,False,1457638.283670807,False,False,False,False
2022-04-08 00:00:00+00:00,72.59,86.45,72.42,85.45,1997480,,,,,,,,,,,,,,,,,,81.1603899510246,,,,,,,,,,,,,,,82.36595325992542,85.21047348980935,,,82.91227223358645,#000000,,82.91227223358645,,37.0098719544669,-49.782656069048336,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9827848,-3588853.104296133,False,False,False,False,1497626.5589544508,False,False,False,False
2022-04-15 00:00:00+00:00,68.37,73.16,68.311,71.7,1059100,,,,,,,,,,,,,,,,,,78.45874506981312,,,,,,,,,,,,,,,80.76769608043872,84.30810386983973,,,81.17818167336385,#000000,,81.17818167336385,,35.071346421345545,-49.29018918331481,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10886948,-4129452.7262001233,False,False,False,False,1465143.11014301,False,False,False,False
2022-04-22 00:00:00+00:00,71.51,77.6,67.705,68.14,1427160,,,,,,,,,,,,,,,,,,76.94236293151444,,,,,,,,,,,,,,,79.51207049237169,83.4199754361589,,,79.95813628668168,#000000,,79.95813628668168,,34.76598787183853,-47.21411946398939,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9459788,-4524292.376111225,False,False,False,False,1462329.546428713,False,False,False,False
2022-04-29 00:00:00+00:00,71.14,74.545,69.52,70.26,1213224,,,,,,,,,,,,,,,,,,76.04448595006836,,,,,,,,,,,,,,,78.64404851621555,82.73028733848626,,,79.13960726825673,#000000,,79.13960726825673,,34.48192193197112,-45.190750064496164,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10673012,-4979753.088991876,False,False,False,False,1443877.28373029,False,False,False,False
2022-05-06 00:00:00+00:00,71.72,77.95,69.75,70.93,1510827,,,,,,,,,,,,,,,,,,75.5310742148584,,,,,,,,,,,,,,,77.97238744606611,82.07364713897611,,,78.52570293330022,#000000,,78.52570293330022,,34.49233664490353,-42.950639224534456,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9162185,-5289562.860177663,False,False,False,False,1448836.5219724905,False,False,False,False
2022-05-13 00:00:00+00:00,72.73,73.925,67.17,69.5,1611949,,,,,,,,,,,,,,,,,,74.85575686940042,,,,,,,,,,,,,,71.27499999999999,77.20085294207679,81.33848866325427,,,76.16752461868288,#000000,,76.16752461868288,,34.885185123888526,-40.44336705152718,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7550236,-5457020.129794133,False,False,False,False,1460918.927752306,False,False,False,False
2022-05-20 00:00:00+00:00,73.21,78.87,69.59,71.62,1338284,,,,,,,,,,,,,,,,,,74.74334312938265,,,,,,,,,,,,,,72.4612156853374,76.91183933643985,80.9400158461962,,,76.26410349933903,#000000,,76.26410349933903,,35.35600129774848,-37.98368436869852,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6211952,-5512941.009068642,False,False,False,False,1451834.8590299129,False,False,False,False
2022-05-27 00:00:00+00:00,82.24,82.44,69.89,73.28,1432845,,,,,,,,,,,,,,,,,,75.12528135676824,,,,,,,,,,,,,,74.33397723814177,77.02108685156401,80.79103590026652,,,76.81784533668514,#000000,,76.81784533668514,,38.829925201669475,-32.812332168805796,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-4779107,-5458582.934322817,False,False,False,False,1450428.2028054749,False,False,False,False
2022-06-03 00:00:00+00:00,82.34,83.46,78.36,81.43,818226,,,,,,,,,,,,,,,,,,75.49792332711175,,,,,,,,,,,,,,75.44344783635027,77.22425035694548,80.80890949969286,,,77.24363275502509,#000000,,77.24363275502509,,41.34202327589077,-28.799860647501447,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-3960881,-5347642.050298905,False,False,False,False,1403598.4100050693,False,False,False,False
2022-06-10 00:00:00+00:00,74.8,83.89,74.31,83.86,1056658,,,,,,,,,,,,,,,,,77.66666666666667,75.65270969020415,,,,,,,,,,,,,,75.81883873242866,77.24933164117384,80.6916835211488,,,77.41584605032442,#000000,,76.59688668261833,,41.20412327488822,-27.48186169808286,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-5017539,-5323189.972498987,False,False,False,False,1377899.1203750642,False,False,False,False
2022-06-17 00:00:00+00:00,67.28,74.61,67.23,71.51,1563792,,,,,,,,,,,,,,,,,72.91641983119949,75.08465643733443,,,,,,,,,,,,,,74.59684098370604,76.66548512981066,80.11691904000446,,,75.87606428441103,#000000,,74.81585059551267,,39.56747834627225,-27.48186169808286,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-6581331,-5416385.604165728,False,False,False,False,1391668.9633102447,False,False,False,False
2022-06-24 00:00:00+00:00,73.35,73.36,67.25,69.35,2133369,,,,,,,,,,,,,,,,,72.19999529360851,74.65057853686179,,,,,,,,,,,,,,73.89461852271104,76.15492105612725,79.53083044352648,,,75.28618877056701,#000000,,74.22502835232714,,40.28425131947409,-25.84397368349224,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-4447962,-5344650.522375675,False,False,False,False,1446609.706768745,False,False,False,False
2022-07-01 00:00:00+00:00,62.34,75.76,60.9,74.32,1619240,,,,,,,,,,,,,,,,,70.70941852151901,73.9812622209537,,,,,,,,,,,,,,72.83680346800367,75.49103312707392,78.89557963838794,,,74.38281939518765,#000000,,73.25462933438757,,38.8026778393325,-25.84397368349224,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8456215772803573,1.0960127452395239,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-6067202,-5398172.854051551,False,False,False,False,1459397.1358969861,True,False,False,False
2022-07-08 00:00:00+00:00,64.39,65.46,59.95,60.47,2186841,,,,,,,,,,,,,,,,,68.80798101535454,72.93093009305254,,,,,,,,,,,,,63.266666666666666,71.31597959730365,74.46843359740443,77.94160687999313,,,71.45526630829583,#000000,,69.08038934309435,,38.33821058833749,-25.601955752444674,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8537387713594553,1.139520192292877,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-3880361,-5285742.346344029,False,False,False,False,1513281.8665712834,False,False,False,False
2022-07-15 00:00:00+00:00,70.87,71.01,63.29,63.45,1315564,,,,,,,,,,,,,,,,,68.75229950241663,72.67805503725887,,,,,,,,,,,,,65.19107943256134,71.0606653666312,74.1771993503005,77.6032952240533,,,71.57709898553698,#000000,,69.42052483471701,,39.762642073175265,-23.220512220568946,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8896527933767611,1.1297612553348524,False,False,False,False,-0.24802652954473947,-0.29542739198006673,False,False,False,False,-2564797,-5084190.839207434,False,False,False,False,1498636.0986771144,False,False,False,False
2022-07-22 00:00:00+00:00,79.13,82.9,70.56,71.6,1927345,,,,,,,,,,,,,,,,,70.18565804998907,73.04404063215237,,,,,,,,,,,,,69.5709048132971,71.79393735552883,74.39710864332093,77.59967951781327,,,72.76522150201693,#000000,,71.14863521274184,,42.6888645883877,-19.518743364804003,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9220108229878304,1.0829680778993938,False,False,False,False,-0.018466550865236502,-0.15694697142265163,False,False,False,False,-637452,-4754802.777043921,False,False,False,False,1530392.3135899208,False,False,False,False
2022-07-29 00:00:00+00:00,83.25,83.84,76.6913,78.94,978830,,,,,,,,,,,,,,,,,71.03377481268248,73.34718582503028,,,,,,,,,,,,,71.35633328594893,72.30920842422735,74.61836068243663,77.68915196982366,,,73.39233583335822,#000000,,72.01162558697226,,45.62553660775978,-15.958149055237207,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9846177973522223,1.0456993111798474,False,False,False,False,0.060144911586461035,-0.04840102991809529,False,False,False,False,341378,-4377307.904670297,False,False,False,False,1489535.8459165932,False,False,False,False
2022-08-05 00:00:00+00:00,89.43,89.695,80.4,81.91,1289326,,,,,,,,,,,,,,,,86.50833333333333,72.4517124338191,73.95715711452914,,,,,,,,,,,,,73.89414910405506,73.25913813528307,75.10267634330147,77.9642207165868,,,76.16248388298686,#000000,,76.52833325162264,,48.89170997177698,-12.21190895515003,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9805035686115101,1.0248696308888037,False,False,False,False,0.1678498682262827,0.059724419154093704,False,False,False,False,1630704,-3932269.9858058305,False,False,False,False,1474705.4869598085,False,False,False,False
2022-08-12 00:00:00+00:00,82.19,89.12,74.28,88.47,2218860,,,,,,,,,,,,,,,,83.57046039843192,73.73368256849496,74.54116972689036,,,,,,,,,,,,,75.67724090222558,74.14748162608552,75.54554971151337,78.16284796521317,,,76.48263327126497,#000000,,76.78221637380949,,49.620413703691256,-10.982011068038013,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9452103858566403,1.0346896528404814,False,False,False,False,0.14881394209857218,0.10426918062633295,False,False,False,False,-588156,-3684557.838709102,False,False,False,False,1529828.043481304,False,False,False,False
2022-08-19 00:00:00+00:00,79.47,82.99,77.25,82.12,1143133,,,,,,,,,,,,,,,,82.66920766489389,74.13824566029855,74.73775088753104,,,,,,,,,,,,,76.11404287655188,74.43817827127154,75.68781802871501,78.20735815047249,,,76.57037164853348,#000000,,76.83991861825396,,49.58088697784207,-10.474309749575532,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9642313287325828,1.0384376614266195,False,False,False,False,0.11323574830779704,0.10875246446706499,False,False,False,False,-1731289,-3539871.258063983,False,False,False,False,1501183.9661863926,False,False,False,False
2022-08-26 00:00:00+00:00,76.12,81.42,75.95,77.48,807751,,,,,,,,,,,,,,,,81.95317456208961,74.30172714885516,74.81583270779738,,,,,,,,,,,,,76.23083651997938,74.55505165553261,75.73612110971129,78.20066014256508,,,76.54191483521865,#000000,,76.76019747161419,,48.87583351044966,-10.474309749575532,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9917226287379121,1.0296605803558148,False,False,False,False,0.0764196005405775,0.09258603250382125,False,False,False,False,-2539040,-3465735.6093185027,False,False,False,False,1449818.561283697,False,False,False,False
2022-09-02 00:00:00+00:00,67.57,76.11,65.69,74.98,1074663,,,,,,,,,,,,,,,,79.95258566988682,74.05070499753599,74.65247936750902,,,,,,,,,,,,,75.69602263492881,74.34618057091699,75.56293620941865,78.0066250933721,,,76.03821922050976,#000000,,76.01137346831716,,46.81402146588947,-10.474309749575532,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9457166460746915,1.0516274857738315,False,False,False,False,-0.12225805487729897,-0.014836011186738864,False,False,False,False,-3613703,-3476696.1567763914,False,False,False,False,1422029.2604478677,False,False,False,False
2022-09-09 00:00:00+00:00,71.49,71.53,64.74,67.24,1045350,,,,,,,,,,,,,,,,78.4768842651105,73.80440074225594,74.48701048018005,,,,,,,,,,,,,75.21453653811457,74.13791038686318,75.38910222157728,77.81450502418902,,,75.61776423689865,#000000,,75.40843298308604,,46.238140333416084,-10.474309749575532,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9589557865388016,1.0428910944268956,False,False,False,False,-0.19436010199684473,-0.10459805659179179,False,False,False,False,-2568353,-3409411.4784966586,False,False,False,False,1394127.093007285,False,False,False,False
2022-09-16 00:00:00+00:00,68.3,72.05,66.12,71.68,1564671,,,,,,,,,,,,,,,,76.82497727045877,73.44893474336659,74.23859862434188,,,,,,,,,,,,,74.57153785318225,73.83136497173493,75.12906848129857,77.52852163448553,,,75.08185765412408,#000000,,74.66920370968563,,45.25325331858862,-10.474309749575532,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9617885508660882,1.0816149187699282,False,False,False,False,-0.1693985722524911,-0.13699831442214144,False,False,False,False,-4133024,-3463012.4060154245,False,False,False,False,1406759.9750067452,False,False,False,False
2022-09-23 00:00:00+00:00,66.08,70.4713,63.42,67.11,838990,,,,,,,,,,,,,,,,75.97042792499401,73.19861908880495,74.06439106666846,,,,,,,,,,,,,74.16643731252785,73.61613204830859,74.95289685204638,77.34621601304075,,,74.759302900913,#000000,,74.23790409365886,,44.154479378611555,-10.474309749575532,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8955853051339863,1.0918483343800407,False,False,False,False,-0.22427122212133402,-0.18063476827173774,False,False,False,False,-4972014,-3574790.301866134,False,False,False,False,1364702.9398210603,False,False,False,False
2022-09-30 00:00:00+00:00,64.05,67.525,63.98,65.71,1433370,,,,,,,,,,,,,,,,74.61624480936915,72.72392702986376,73.72898275476162,,,,,,,,,,,,,73.44419642577502,73.20506676332057,74.61778253111916,77.0075084607218,,,74.19195839641871,#000000,,73.49735875708213,,43.00639720564071,-10.474309749575532,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.9058001889553732,1.1145078824030679,False,False,False,False,-0.24474917921863715,-0.21269197374518745,False,False,False,False,-6405384,-3784463.9091353095,False,False,False,False,1369789.388723204,False,False,False,False
2022-10-07 00:00:00+00:00,68.34,73.651,64.5,65.1,1000881,,,,,,,,,,,,,,,68.83033333333334,74.14986716614338,72.56927483909115,73.60309470863248,,,,,,,,,,,,,73.19889566307182,73.06103398370966,74.48238151835066,76.85151360063863,,,73.3432993516214,#000000,,72.18709275040993,,43.298117264054156,-10.474309749575532,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.9580131918012245,1.055977682687534,False,False,False,False,-0.14277704099983335,-0.1777345073725104,False,False,False,False,-5404503,-3904466.804754916,False,False,False,False,1342462.841410374,False,False,False,False
2022-10-14 00:00:00+00:00,59.04,68.12,56.02,68.12,2239720,,,,,,,,,,,,,,,63.459918717855125,72.14958011073195,71.62980328614708,72.92100587843623,,,,,,,,,,,,61.06000000000001,71.90825494835622,72.23752793367709,73.81463148362684,76.20498588666298,,,70.59841202727705,#000000,,67.14443844423582,,41.85642980890456,-10.474309749575532,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9384790332745722,1.0176283075911328,False,False,False,False,-0.34282825441539394,-0.26028138089395214,False,False,False,False,-7644223,-4181485.782180478,False,False,False,False,1408926.3346392352,False,False,False,False
2022-10-21 00:00:00+00:00,63.31,63.7,58.92,60.78,1642443,,,,,,,,,,,,,,,62.96101742826811,71.12447007278944,71.0846075451669,72.50130489114237,,,,,,,,,,,,61.44781801536927,71.18990653108352,71.74593379940939,73.39795775499938,75.79025491214296,,,70.13814121670792,#000000,,66.68080301187759,,41.89607343731335,-10.474309749575532,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.95340213513147,1.0594806664453287,False,False,False,False,-0.34282825441539394,-0.30155481765467307,False,False,False,False,-6001780,-4316322.39090785,False,False,False,False,1426223.8654066992,False,False,False,False
2022-10-28 00:00:00+00:00,67.19,69.07,61.8901,62.99,1636399,,,,,,,,,,,,,,,63.73636933149555,70.66149012708665,70.81640037529144,72.26388862019346,,,,,,,,,,,,62.81249608623286,70.8444071871994,71.48643616374014,73.14900694993527,75.5153718861055,,,70.14287408080891,#000000,,67.01369068300362,,42.84793111735368,-10.474309749575532,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9592145399732137,1.0198837161392351,False,False,False,False,-0.2174177354543154,-0.25948627655449424,False,False,False,False,-4365381,-4319956.361951713,False,False,False,False,1441792.3938950917,False,False,False,False
2022-11-04 00:00:00+00:00,72.16,73.08,65.65,66.62,1711838,,,,,,,,,,,,,,,65.10069722525166,70.6297037929269,70.78896508652197,72.1909619650448,,,,,,,,,,,,64.5844157031377,70.80842146656573,71.43231247672114,73.05137370355673,75.36572093395394,,,70.4391747059645,#000000,,67.78080954697049,,44.63965310441223,-10.474309749575532,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9754687763519004,1.0171439801631605,False,False,False,False,-0.10643805010694497,-0.1829621633307196,False,False,False,False,-2653543,-4196518.335140476,False,False,False,False,1461795.772125085,False,False,False,False
2022-11-11 00:00:00+00:00,84.7,86.86,71.92,72.96,1165598,,,,,,,,,,,,,,81.16000000000001,67.09270874265452,71.21943599522824,71.14879809654214,72.41178209209556,,,,,,,,,,,,66.88556774072204,71.25166474407266,71.72457435491783,73.23605544188986,75.47669056731455,,,72.16072777754376,#000000,,71.5894281196512,,48.26171220226344,-7.49936753258023,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,1.0159788095026023,0.9368232783951724,False,False,False,False,0.1744465442740018,-0.0042578095283589,False,False,False,False,-1487945,-3995883.2732782187,False,False,False,False,1439855.1964121156,False,False,False,False
2022-11-18 00:00:00+00:00,79.73,85.89,78.27,83.46,1250364,,,,,,,,,,,,,,81.23073086414439,68.76075723611893,71.7905279850493,71.51294018273482,72.64040042979165,,,,,,,,,,,,68.75353820434759,71.69279766677975,72.02344340477481,73.42829778362807,75.59385120561072,,,72.742728496298,#000000,,72.63388857241506,,49.800219540866,-5.897576578801811,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,1.0338202090630042,0.9630232380911151,False,False,False,False,0.25273865717445854,0.12424042382304981,False,False,False,False,-2738309,-3902729.6234057583,False,False,False,False,1425818.8114926997,False,False,False,False
2022-11-25 00:00:00+00:00,80.38,80.86,78.2875,78.71,461817,,,,,,,,,,,,,,81.00795190405518,69.22143862572231,71.9556116181448,71.62189174191775,72.70820265280577,,,,,,,,,,,,69.26016467678964,71.82287657331986,72.11258537253494,73.48430556025504,75.62520771305996,,,72.88202364386052,#000000,,72.861291706178,,51.01693642060994,-4.609919321180044,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,1.0340796304148483,1.0018887221566941,False,False,False,False,0.17971745003633324,0.15197893692969153,False,False,False,False,-2276492,-3782267.577227554,False,False,False,False,1354411.269900648,False,False,False,False
2022-12-02 00:00:00+00:00,79.85,81.54,74.75,78.78,1125791,,,,,,,,,,,,,,80.36271254634406,70.09483623675787,72.27728061928129,71.8410218683463,72.8429254060018,,,,,,,,,,,,70.20749604717953,72.08093817093595,72.29107120306362,73.5932906591077,75.67978545481795,,,73.1271358211836,#000000,,73.23558136239069,,51.76694217314502,-3.7586961604585483,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9775616072072679,1.0034664740431358,False,False,False,False,0.1389699142757898,0.14547442560274065,False,False,False,False,-3402283,-3754120.5715069943,False,False,False,False,1337476.4350931924,False,False,False,False
