date,Close,High,Low,Open,Volume,aVWAP_peak_186,aVWAP_peak_176,aVWAP_peak_163,aVWAP_peak_152,aVWAP_peak_139,aVWAP_peak_134,aVWAP_peak_125,aVWAP_peak_111,aVWAP_peak_103,aVWAP_peak_94,aVWAP_peak_87,aVWAP_peak_74,aVWAP_peak_68,aVWAP_peak_57,aVWAP_peak_35,aVWAP_peak_28,aVWAP_valley_189,aVWAP_valley_178,aVWAP_valley_171,aVWAP_valley_155,aVWAP_valley_136,aVWAP_valley_126,aVWAP_valley_120,aVWAP_valley_106,aVWAP_valley_96,aVWAP_valley_91,aVWAP_valley_85,aVWAP_valley_80,aVWAP_valley_75,aVWAP_valley_70,aVWAP_valley_63,aVWAP_valley_53,aVWAP_valley_35,aVWAP_valley_24,aVWAP_valley_19,aVWAP_valley_11,aVWAP_valley_4,aVWAP_OB_bear_163,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,32.91,38.58,32.1,37.5,26738619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.56557128042667,,39.56557128042667,#000000,,39.56557128042667,,20.102582686897108,-31.903702011516895,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-97502696,-25681510.06811445,False,False,False,False,15176012.09950103,False,False,False,False
2022-03-18 00:00:00+00:00,40.57,40.67,29.3,32.95,69554040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.846666666666664,38.65009348043629,,37.74838007355147,#000000,,37.74838007355147,,26.19296517839778,-27.72794953188354,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-27948656,-25849446.803809673,False,False,False,False,19204014.166204657,False,False,False,False
2022-03-25 00:00:00+00:00,40.48,42.84,37.8272,39.12,20399826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.648503741488994,38.805791083375844,,38.227147412432416,#000000,,38.227147412432416,,30.500548504710952,-24.009480550548652,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-48348482,-27516042.003527474,False,False,False,False,19292592.82055987,False,False,False,False
2022-04-01 00:00:00+00:00,38.88,41.53,37.94,40.54,13949558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.890363687749115,38.8430915572625,,38.366727622505806,#000000,,38.366727622505806,,32.81927835532996,-22.198127705020937,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-62298040,-30092486.299562477,False,False,False,False,18896812.463481363,False,False,False,False
2022-04-08 00:00:00+00:00,34.02,41.68,33.92,39.38,20090660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.6715653640572,38.66581668309575,,38.16869102357647,#000000,,38.16869102357647,,32.56636443770026,-22.198127705020937,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-82388700,-33966279.90700229,False,False,False,False,18985245.614334594,False,False,False,False
2022-04-15 00:00:00+00:00,37.12,38.57,32.79,33.27,16219927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.49670780391839,38.519208885711166,,38.00795834481478,#000000,,38.00795834481478,,34.44230345151468,-21.16611191843694,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-66168773,-36351649.76574286,False,False,False,False,18780407.19845796,False,False,False,False
2022-04-22 00:00:00+00:00,32.68,38.31,32.56,37.0,13197294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.24034808505409,38.337329898140936,,37.788838991597515,#000000,,37.788838991597515,,34.22118043096632,-21.16611191843694,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-79366067,-39537902.89420635,False,False,False,False,18366843.257831443,False,False,False,False
2022-04-29 00:00:00+00:00,33.27,36.5,31.961,32.07,13206062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.97641172557399,38.144784910493534,,37.56059831803376,#000000,,37.56059831803376,,34.432634328385674,-21.16611191843694,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-66160005,-41509910.45759848,False,False,False,False,17984563.164658744,False,False,False,False
2022-05-06 00:00:00+00:00,26.11,34.75,25.46,32.99,15185969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.29121145967163,37.69840570383637,,36.994808581754,#000000,,36.994808581754,,32.563984125716544,-21.16611191843694,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-81345974,-44460729.979257844,False,False,False,False,17777259.89320254,False,False,False,False
2022-05-13 00:00:00+00:00,24.05,26.6937,18.64,25.21,30550024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.1279,34.39748356663314,36.42431405794953,,31.31656587486089,#000000,,31.31656587486089,,30.761669719231755,-21.16611191843694,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-111895998,-49455935.01783134,False,False,False,False,18723390.56778013,False,False,False,False
2022-05-20 00:00:00+00:00,24.77,25.43,21.06,23.08,15226548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.33593634380486,33.68532199722715,35.89513916985902,,30.972132503630345,#000000,,30.972132503630345,,29.927276323718147,-21.16611191843694,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-96669450,-52953232.423917904,False,False,False,False,18464365.192389008,False,False,False,False
2022-05-27 00:00:00+00:00,26.97,27.18,21.75,24.08,13113836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.77329803912379,33.22846036197489,35.52728339451063,,30.843013931869773,#000000,,30.843013931869773,,30.68693519518309,-21.16611191843694,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-83555614,-55220075.50362769,False,False,False,False,18068029.696656488,False,False,False,False
2022-06-03 00:00:00+00:00,23.91,27.26,23.1,26.99,22284892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.043260252518518,32.510557910209855,34.92722111437947,,30.493679759035945,#000000,,30.493679759035945,,30.398636448541808,-21.16611191843694,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-105840506,-58969737.02187748,False,False,False,False,18380389.867274527,False,False,False,False
2022-06-10 00:00:00+00:00,22.53,26.22,22.03,24.21,18629966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.959275473529956,31.920634202262985,34.42283207576757,,30.10091391718684,#000000,,30.10091391718684,,29.84216580989957,-21.16611191843694,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-124470472,-63821643.31655323,False,False,False,False,18398876.988217153,False,False,False,False
2022-06-17 00:00:00+00:00,23.27,23.44,20.03,21.39,36463554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.24666666666667,23.501006269247313,30.811617801504966,33.447228314683606,,27.50162976302564,#000000,,27.50162976302564,,29.918964970135175,-21.16611191843694,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-88006918,-65613145.14495669,False,False,False,False,19737001.21131218,False,False,False,False
2022-06-24 00:00:00+00:00,26.49,26.65,22.8848,23.66,26817373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.558246403956755,23.803667627091727,30.386288832762634,32.996161889141725,,27.68609118823821,#000000,,27.68609118823821,,31.92286576021595,-21.16611191843694,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.2691924533951678,-0.2691924533951678,False,False,False,False,-61189545,-65285471.06014509,False,False,False,False,20261473.195659425,False,False,False,False
2022-07-01 00:00:00+00:00,23.48,26.67,22.89,26.49,14962218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.709013807877994,23.849298306738234,30.135168352620123,32.735699245893066,,27.607294928282357,#000000,,27.607294928282357,,32.41452229064832,-21.16611191843694,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8420487582419671,1.1599701674045642,False,False,False,False,-0.2554085659427209,-0.26230050966894436,False,False,False,False,-76151763,-66090381.574208416,False,False,False,False,19868935.773758728,False,False,False,False
2022-07-08 00:00:00+00:00,26.81,27.719,22.6,23.13,11744854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.97013057891716,23.964422280044555,29.995293899951818,32.57345467016182,,27.625825357268837,#000000,,27.625825357268837,,34.57588545556192,-20.33182800845716,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8820819966628836,1.1488484243375872,False,False,False,False,-0.23903627265542898,-0.25066839116218664,False,False,False,False,-64406909,-65965679.90204483,False,False,False,False,19267151.93866549,False,False,False,False
2022-07-15 00:00:00+00:00,23.84,28.0,22.44,27.41,21909738,,,,,,,,,,,,,,,,24.759999999999998,,,,,,,,,,,,,,,,,,24.124788148713563,24.046758851353662,29.703801981441853,32.25077162598892,,26.977224121499603,#000000,,25.65883724537727,,35.164658113937215,-19.642716519793343,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8825304674796365,1.1368948131472707,False,False,False,False,-0.23585724726969048,-0.24326281921593856,False,False,False,False,-86316647,-67473158.9463378,False,False,False,False,19462899.0543199,False,False,False,False
2022-07-22 00:00:00+00:00,25.56,27.25,24.18,24.48,11457899,,,,,,,,,,,,,,,,25.070189843430228,,,,,,,,,,,,,,,,,,24.267696052267393,24.129759712949483,29.589482549406736,32.11150801623378,,27.033727234857526,#000000,,25.76428203951346,,36.478109094987495,-18.249157743677564,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8962796113442506,1.1071544174647077,False,False,False,False,-0.22113489569797942,-0.232198857456959,False,False,False,False,-74858748,-68020239.61697945,False,False,False,False,18869936.08733324,False,False,False,False
2022-07-29 00:00:00+00:00,24.85,25.4,22.69,25.37,8865648,,,,,,,,,,,,,,,,24.911309865113893,,,,,,,,,,,,,,,,,,24.270756104759453,24.13677399256709,29.476449432834816,31.985999588191582,,26.956257796693365,#000000,,25.698822348818812,,37.17376662831521,-17.456347906752548,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9069565671668439,1.1226030735413441,False,False,False,False,-0.2712230476709478,-0.25171095256395337,False,False,False,False,-83724396,-69183510.46016616,False,False,False,False,18128877.710493743,False,False,False,False
2022-08-05 00:00:00+00:00,26.36,27.23,23.84,24.37,11410777,,,,,,,,,,,,,,,,25.10247273270743,,,,,,,,,,,,,,,,,,24.39304056350019,24.215204071785866,29.378065057820674,31.860660240079255,,26.98988853317868,#000000,,25.77219560645354,,38.480297929245,-16.074539764290236,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.881519225799661,1.1296136487692776,False,False,False,False,-0.22647725190625137,-0.23909410223510236,False,False,False,False,-72313619,-69415370.3520057,False,False,False,False,17631240.62082754,False,False,False,False
2022-08-12 00:00:00+00:00,28.04,29.12,25.055,26.45,12502276,,,,,,,,,,,,,,,,25.537671902663256,,,,,,,,,,,,,,,,,,24.634219723058955,24.37102094659054,29.32171279780437,31.76373988645869,,27.125673051315164,#000000,,25.96615634252928,,40.285663506644966,-14.239101946144501,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8818738334225265,1.1294269833276886,False,False,False,False,-0.16007334336978996,-0.19958372280244616,False,False,False,False,-59811343,-68703960.9185238,False,False,False,False,17251317.315581057,False,False,False,False
2022-08-19 00:00:00+00:00,26.38,29.8463,26.08,27.5,10402692,,,,,,,,,,,,,,,,25.79556971864786,,,,,,,,,,,,,,,,,,24.809196799261585,24.49070955338981,29.27792706625315,31.68679363037385,,27.212039353585247,#000000,,26.0933507843881,,40.90247668170237,-13.562297222077241,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9083028263890358,1.1114028962199605,False,False,False,False,-0.11146202924178887,-0.1555228760221175,False,False,False,False,-70214035,-68815818.25789241,False,False,False,False,16744011.736649128,False,False,False,False
2022-08-26 00:00:00+00:00,27.76,29.47,25.3793,25.92,11314606,,,,,,,,,,,,,,,,26.019748762409517,,,,,,,,,,,,,,,,,,24.98269875695698,24.61482375487653,29.235041275813234,31.608065184275382,,27.29207554686633,#000000,,26.213078137514064,,42.07846073255032,-12.334931677052808,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9494390481822805,1.0745608005138512,False,False,False,False,-0.13067650077067092,-0.1430996883963942,False,False,False,False,-58899429,-68081270.90545595,False,False,False,False,16341833.533934377,False,False,False,False
2022-09-02 00:00:00+00:00,25.29,30.0,23.6,27.36,23105179,,,,,,,,,,,,,,,26.296666666666663,26.077406742682317,,,,,,,,,,,,,,,,,26.296666666666663,25.133773324421504,24.744026483913355,29.094352222967004,31.409994843550134,,27.007555278695374,#000000,,25.951128350109286,,41.902490705383784,-12.334931677052808,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9027338652321204,1.1051685466282921,False,False,False,False,-0.15140711233628568,-0.14725340036633994,False,False,False,False,-82004608,-69112629.20875551,False,False,False,False,16842822.086976275,False,False,False,False
2022-09-09 00:00:00+00:00,28.05,28.63,24.51,25.4,9551876,,,,,,,,,,,,,,,26.520909328270207,26.15554642526181,,,,,,,,,,,,,,,,,26.520909328270207,25.221327514890717,24.815417831299648,29.054930644203544,31.344001301006543,,27.09043462474324,#000000,,26.104673149173234,,43.22174961766788,-11.022149516268797,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9391919976969628,1.0710303611574414,False,False,False,False,-0.1597682411497436,-0.1535108207580418,False,False,False,False,-72452732,-69360044.23032917,False,False,False,False,16302752.006459516,False,False,False,True
2022-09-16 00:00:00+00:00,26.47,29.44,26.11,28.39,16368570,,,,,,,,,,,,,,,26.794385556192974,26.29717777828557,,,,,,,,,,,,,,,,,26.794385556192974,25.37418390463901,24.941913118498213,28.99972564364683,31.24246833515107,,27.20631998465809,#000000,,26.31503319882763,,43.49520213302185,-10.643120155774838,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.97048040146654,1.0858388325918766,False,False,False,False,-0.1161812214166405,-0.13484602108734114,False,False,False,False,-88821302,-70801618.87993442,False,False,False,False,16307627.41338844,False,False,False,False
2022-09-23 00:00:00+00:00,24.79,27.945,24.0802,26.33,9459956,,,,,,,,,,,,,,,26.602014989422205,26.252439987423145,,,,,,,,,,,,,,,,,26.602014989422205,25.383425533219167,24.960576047829825,28.9377243233519,31.161044465068347,,27.12846290510526,#000000,,26.20997387487168,,43.006101595962356,-10.643120155774838,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8849691208256192,1.1162258374194716,False,False,False,False,-0.1749170206140111,-0.15488152085067614,False,False,False,False,-98281258,-72837147.70364298,False,False,False,False,15800392.493878186,False,False,False,False
2022-09-30 00:00:00+00:00,25.56,26.75,24.7,24.7,10263335,,,,,,,,,,,,,,,26.462877056520668,26.21427078174977,,,,,,,,,,,,,,,,,26.462877056520668,25.395352553426914,24.981594908717334,28.874231009713302,31.076326710516582,,27.066790011023606,#000000,,26.133844362054507,,43.08815385867366,-10.643120155774838,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8876658951532004,1.1167489823298618,False,False,False,False,-0.16763113827578646,-0.1612563295632313,False,False,False,False,-88017923,-73961649.5774472,False,False,False,False,15390240.086924246,False,False,False,False
2022-10-07 00:00:00+00:00,26.54,28.59,25.06,25.7,11061048,,,,,,,,,,,,,,,26.49989824474882,26.24829227134663,,,,,,,,,,,,,,,,,26.49989824474882,25.452647080538895,25.035695566796853,28.830250381676475,31.005240107911135,,27.081703128252517,#000000,,26.17518396034579,,43.700216136436396,-10.028868005068809,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.920734191086492,1.106619287844131,False,False,False,False,-0.08933333584297454,-0.12529483270310293,False,False,False,False,-76956875,-74183518.12726593,False,False,False,False,15069559.191596523,False,False,False,False
2022-10-14 00:00:00+00:00,20.72,26.7,20.29,26.49,21087790,,,,,,,,,,,,,,,25.678543302530468,25.837365783801797,,,,,,,,,,,,,,,,,25.678543302530468,25.234570705567837,24.898341370699214,28.594660191982516,30.750168322985814,,26.667456140014018,#000000,,25.60725577360764,,41.83002531806416,-10.028868005068809,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.890492841180083,1.0957766458294198,False,False,False,False,-0.2503117391488354,-0.18780328592596918,False,False,False,False,-98044665,-75951010.48820919,False,False,False,False,15515354.066293078,False,False,False,False
2022-10-21 00:00:00+00:00,22.64,23.77,21.3,21.3,15564848,,,,,,,,,,,,,,,25.26309659968843,25.588469448788395,,,,,,,,,,,,,,,,,25.26309659968843,25.093654525500693,24.80638885565952,28.43183817175724,30.57157940451238,,26.431160515085015,#000000,,25.302079293416487,,41.56009750150037,-10.028868005068809,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.8936332519349007,1.116020780304395,False,False,False,False,-0.2961057255343331,-0.24195450573015115,False,False,False,False,-82479817,-76434625.78537887,False,False,False,False,15519020.283604702,False,False,False,False
2022-10-28 00:00:00+00:00,23.42,24.72,21.82,22.5,10578916,,,,,,,,,,,,,,,25.101292364099955,25.476801825650334,,,,,,,,,,,,,,,,,25.101292364099955,25.032113811799288,24.76753428616006,28.339634344294502,30.46555050712972,,26.326317071890546,#000000,,25.177875091412382,,41.79271878091667,-10.028868005068809,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.90189263884408,1.0935521579510155,False,False,False,False,-0.21208421591459387,-0.2270193608223725,False,False,False,False,-71900901,-76098794.31979527,False,False,False,False,15153086.632967316,False,False,False,False
2022-11-04 00:00:00+00:00,17.64,24.2,17.19,23.13,18581407,,,,,,,,,,,,,,,24.409113039267226,25.01521349447403,,,,,,,,,,,,,,,,,24.409113039267226,24.724479903677743,24.54405214170055,28.073604584494564,30.195408051564858,,25.91014060777803,#000000,,24.639479869171556,,39.94119465474391,-6.638244578103254,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.9165883846426282,1.0844821387630281,False,False,False,False,-0.34282825441539394,-0.28492380761888325,False,False,False,False,-90482308,-77164239.7775882,False,False,False,False,15407036.289784553,False,False,False,False
2022-11-11 00:00:00+00:00,19.05,19.69,15.43,17.78,28941416,,,,,,,,,,,,,,,23.355926620815797,24.247802181087067,,,,,,,,,,,,,,,,,23.355926620815797,24.17689985667487,24.128870137080533,27.61635990126711,29.73977430401054,,25.23165137453596,#000000,,23.784138819848383,,39.39013019566985,-7.242874297437645,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.960388177394484,1.0546966325334022,False,False,False,False,-0.34282825441539394,-0.31387603101713857,False,False,False,False,-61540892,-76006954.75702612,False,False,False,False,16409582.934985697,False,False,False,False
2022-11-18 00:00:00+00:00,16.64,19.8,16.6,18.88,21070508,,,,,,,,,,,,,,,22.74461090747215,23.759662258931886,,,,,,,,,,,,,,,,,22.74461090747215,23.810372589237616,23.841772443502915,27.296766371618,29.41897915904273,,24.802396376753922,#000000,,23.26481416577845,,38.22527930706698,-8.437642610252048,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.9482876104955615,1.0424713668312626,False,False,False,False,-0.2979079263721944,-0.30589197869466644,False,False,False,False,-82611400,-76496172.92317232,False,False,False,False,16754836.643505275,False,False,False,False
2022-11-25 00:00:00+00:00,16.32,16.77,15.6,16.37,7721116,,,,,,,,,,,,,,,22.497261062035076,23.560028046322568,,,,,,,,,,,,,,,,,22.497261062035076,23.656836993187788,23.71958989464384,27.16785011000229,29.29166049620217,,24.627212523489828,#000000,,23.052846790895124,,37.292334630840564,-9.39461424745118,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.929717801907243,1.0906961145512342,False,False,False,False,-0.34282825441539394,-0.32436011655503016,False,False,False,False,-90332516,-77521087.22515956,False,False,False,False,16085672.151393773,False,False,False,False
2022-12-02 00:00:00+00:00,14.78,16.24,13.27,16.09,26535726,,,,,,,,,,,,,,,21.6045563878473,22.825416662106402,,,,,,,,,,,,,,,,,21.6045563878473,23.078052347923247,23.2513376448245,26.69035400826064,28.82513773608066,,23.98277302498429,#000000,,22.27814544643106,,36.1361017786084,-10.557777681348327,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8920018474661215,1.0968937019093759,False,False,False,False,-0.34282825441539394,-0.333594185485212,False,False,False,False,-116868242,-80435691.28255513,False,False,False,False,16859750.214253493,False,False,False,False
2022-12-09 00:00:00+00:00,15.37,15.77,12.8,14.62,33554736,,,,,,,,,,,,,,,20.718341473604678,22.044238364612028,,,,,,,,,,,,,,,,,20.718341473604678,22.436959750855046,22.717747389325375,26.13132921385962,28.271885027893166,,23.291263241964945,#000000,,21.479470265669107,,35.68658322831567,-11.039677545947349,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8966590744074556,1.0924001153758167,False,False,False,False,-0.34282825441539394,-0.338211219950303,False,False,False,False,-83313506,-80648862.74310662,False,False,False,False,18096415.828012493,False,False,False,False
