date,Close,High,Low,Open,Volume,aVWAP_peak_162,aVWAP_peak_133,aVWAP_peak_126,aVWAP_peak_118,aVWAP_peak_114,aVWAP_peak_94,aVWAP_peak_56,aVWAP_peak_46,aVWAP_peak_33,aVWAP_peak_23,aVWAP_peak_13,aVWAP_peak_5,aVWAP_valley_170,aVWAP_valley_161,aVWAP_valley_136,aVWAP_valley_120,aVWAP_valley_107,aVWAP_valley_95,aVWAP_valley_70,aVWAP_valley_63,aVWAP_valley_51,aVWAP_valley_39,aVWAP_valley_27,aVWAP_valley_19,aVWAP_valley_10,aVWAP_valley_4,aVWAP_OB_bull_170,aVWAP_OB_bull_136,aVWAP_OB_bull_70,aVWAP_OB_bull_39,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,11.65,11.9095,10.782,11.46,3271491,,,,,,,,,,,,12.03888066713194,,,,,,,,,,,,,11.447166666666664,11.990720914501821,,,,,11.825589416100142,#000000,,11.825589416100142,,54.44661806204128,-64.56478711044153,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8078323,-3205189.7376423245,False,False,False,False,2335856.164512729,False,False,False,False
2022-03-18 00:00:00+00:00,12.19,12.63,11.29,11.75,3703542,,,,,,,,,,,,12.038565541254583,,,,,,,,,,,,,11.760174219319104,11.99643030612681,,,,,11.931723355566833,#000000,,11.931723355566833,,55.83332119212952,-58.97395759662652,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4374781,-3291826.1274465965,False,False,False,False,2437166.226400675,False,False,False,False
2022-03-25 00:00:00+00:00,12.27,12.63,11.845,12.3,2686670,,,,,,,,,,,,12.058197653714014,,,,,,,,,,,,,11.895918657628647,12.017260372287737,,,,,11.990458894543465,#000000,,11.990458894543465,,57.071928653578226,-53.57168848711066,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1688111,-3173032.414302404,False,False,False,False,2455647.9874080326,False,False,False,False
2022-04-01 00:00:00+00:00,11.91,12.7,11.53,12.24,3139761,,,,,,,,,,,12.046666666666667,12.057060813710546,,,,,,,,,,,,,11.932891985023483,12.019851669799719,,,,,12.014117783800103,#000000,,12.014117783800103,,56.35317100093441,-50.19439323175877,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4827872,-3295613.124354078,False,False,False,False,2506323.025377808,False,False,False,False
2022-04-08 00:00:00+00:00,11.29,12.02,11.01,12.02,3219112,,,,,,,,,,,11.7395481023131,12.000413307135888,,,,,,,,,,,,,11.8338521937143,11.97180443191739,,,,,11.88640450877017,#000000,,11.88640450877017,,53.55090049053294,-49.13031671187777,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8046984,-3647566.5225500725,False,False,False,False,2559122.2086831555,False,False,False,False
2022-04-15 00:00:00+00:00,11.12,11.3959,10.99,11.17,1472461,,,,,,,,,,,11.63220371735305,11.966893241339438,,,,,,,,,,,,,11.7778579813671,11.942474499839014,,,,,11.829857359974651,#000000,,11.829857359974651,,50.999319571383516,-48.03812124869549,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9519445,-4082520.4838426597,False,False,False,False,2478628.7858177368,False,False,False,False
2022-04-22 00:00:00+00:00,10.97,11.53,10.87,11.08,2485494,,,,,,,,,,,11.509608450061718,11.913165319997512,,,,,,,,,,,,,11.6964297179207,11.894913295447964,,,,,11.753529195856974,#000000,,11.753529195856974,,48.69709631458181,-46.91027103431709,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12004939,-4669366.299854314,False,False,False,False,2479137.320201608,False,False,False,False
2022-04-29 00:00:00+00:00,11.23,11.625,10.445,10.82,3926026,,,,,,,,,,,11.396700361222079,11.83883406410918,,,,,,,,,,,,,11.598473559196265,11.828133433538602,,,,,11.665535354516532,#000000,,11.665535354516532,,48.11737709050477,-44.182928537262036,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8078913,-4921925.314679921,False,False,False,False,2586314.259445933,False,False,False,False
2022-05-06 00:00:00+00:00,10.54,11.21,10.42,11.13,3192272,,,,,,,,,,,11.273410703960499,11.761659673194867,,,,,,,,,,,,,11.495373464380894,11.757491977918002,,,,,11.571983954863564,#000000,,11.571983954863564,,45.614958527155835,-43.62928671011849,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11271185,-5392240.846925852,False,False,False,False,2631200.018005494,False,False,False,False
2022-05-13 00:00:00+00:00,10.59,10.665,9.91,10.3,3013815,,,,,,,,,,,11.142965833697696,11.677459046506822,,,,,,,,,,,,10.388333333333334,11.384568323429637,11.67954655792088,,,,,11.254574618977674,#000000,,11.148331634241874,,44.03566931483693,-42.34195573293288,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-8257370,-5604472.636042456,False,False,False,False,2659541.8685236056,False,False,False,False
2022-05-20 00:00:00+00:00,10.27,11.42,10.05,10.5,2437280,,,,,,,,,,,11.083012494649072,11.62561462215328,,,,,,,,,,,,10.474030855268529,11.324319986751432,11.631152569136495,,,,,11.227626105591762,#000000,,11.126744489705578,,42.03586675716894,-41.687966019012535,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-10694650,-5981522.811150422,False,False,False,False,2643078.026410746,False,False,False,False
2022-05-27 00:00:00+00:00,10.93,10.95,10.18,10.34,1736013,,,,,,,,,,,11.055067771604316,11.595049223240213,,,,,,,,,,,,10.525392061034841,11.29203155811617,11.602443763678782,,,,,11.213996875534864,#000000,,11.116885153498885,,43.19750386475726,-38.0311113456828,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-8958637,-6202049.788102243,False,False,False,False,2575888.0244543944,False,False,False,False
2022-06-03 00:00:00+00:00,11.14,11.3,10.77,10.88,1484024,,,,,,,,,,,11.055916602000181,11.580833916884961,,,,,,,,,,,,10.618599182321292,11.282819398636299,11.58895908164713,,,,,11.225425636297974,#000000,,11.134542274960683,,44.74773147898991,-34.1673137426696,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-7474613,-6296313.729724299,False,False,False,False,2495009.207828143,False,False,False,False
2022-06-10 00:00:00+00:00,10.85,11.445,10.73,11.34,1469084,,,,,,,,,,11.008333333333333,11.053381590152778,11.5658904531624,,,,,,,,,,,,10.675062694095143,11.271990314675433,11.574758210429971,,,,,11.19156943264151,#000000,,11.002191983064172,,44.955606473095415,-31.747682308055705,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-8943697,-6492416.194189166,False,False,False,False,2419014.7479890212,False,False,False,False
2022-06-17 00:00:00+00:00,9.5,10.75,9.2909,10.5,3239179,,,,,,,,,,10.209339199410342,10.926564954403586,11.472345928277884,,,,,,,,,,,,10.474578945612514,11.157950361859346,11.486350978646982,,,,,10.95452172803511,#000000,,10.692108365321449,,41.932584807453345,-31.747682308055705,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-12182876,-6913931.735360338,False,False,False,False,2479767.65554539,False,False,False,False
2022-06-24 00:00:00+00:00,9.89,10.23,9.44,9.75,1359868,,,,,,,,,,10.129558294039247,10.881204237900732,11.436183029532758,,,,,,,,,,,,10.417261830891183,11.115544227238846,11.4520095182878,,,,,10.90529352298176,#000000,,10.635892147517502,,41.09039066393292,-31.747682308055705,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-10823008,-7203492.940148462,False,False,False,False,2396812.125504991,False,False,False,False
2022-07-01 00:00:00+00:00,9.63,10.435,9.3,9.97,1750098,,,,,,,,,,10.053175634835801,10.8248251632712,11.390137441300586,,,,,,,,,,,,10.350510517379458,11.062253285061926,11.408170103368308,,,,,10.848178690869547,#000000,,10.572691150137096,,39.95664346305377,-31.27374497799383,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9264024217197996,1.0228928199791885,False,False,False,False,-0.3343906732280945,-0.3386094638217442,False,False,False,False,-12573106,-7601242.055693019,False,False,False,False,2348907.3754675845,False,False,False,False
2022-07-08 00:00:00+00:00,9.78,10.045,9.12,9.56,1825346,,,,,,,,,,9.97654665899662,10.764754822360523,11.340811394904467,,,,,,,,,,,9.648333333333333,10.28052761706935,11.005419859999888,11.361096642352765,,,,,10.625355761288134,#000000,,10.167540607939955,,39.66217085820075,-29.952982390182566,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9139907170597708,1.063843895045941,False,False,False,False,-0.34282825441539394,-0.3407188591185691,False,False,False,False,-10747760,-7834317.458975018,False,False,False,False,2310125.0513588744,False,False,False,False
2022-07-15 00:00:00+00:00,9.75,9.82,9.32,9.66,1032326,,,,,,,,,,9.943036688616102,10.732906857515715,11.31384329578059,,,,,,,,,,,9.64171046805465,10.245816528665317,10.97484786143538,11.33529923817714,,,,,10.598208705463557,#000000,,10.140867635712945,,39.383885667238424,-28.703335088636063,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9321376635967038,1.067280659234125,False,False,False,False,-0.34282825441539394,-0.3417735567669815,False,False,False,False,-11780086,-8126596.610162053,False,False,False,False,2215473.2697767355,False,False,False,False
2022-07-22 00:00:00+00:00,10.4,10.66,9.71,9.78,1666452,,,,,,,,,,9.985382690564217,10.71226550278587,11.287609641643439,,,,,,,,,,,9.868228350210266,10.246676987279042,10.949971397557286,11.30996077377017,,,,,10.622870763401469,#000000,,10.203138382709849,,41.360985637469994,-25.38192163413892,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9637815207866811,1.023756206795833,False,False,False,False,-0.20219671012554877,-0.2719851334462651,False,False,False,False,-10113634,-8273784.5649648635,False,False,False,False,2174805.0275710514,False,False,False,False
2022-07-29 00:00:00+00:00,10.54,10.91,9.18,10.42,4437925,,,,,,,,,,10.044787831109433,10.660290761075537,11.220810897170912,,,,,,,,,,,10.037470556863354,10.240281674847616,10.887477627509076,11.24519913762873,,,,,10.619474069457809,#000000,,10.245707705973985,,43.20070192126569,-22.351966897103583,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9565174030118679,1.0582427445896079,False,False,False,False,-0.23334087782498625,-0.2526630056356257,False,False,False,False,-5675709,-8081334.523115614,False,False,False,False,2342443.54404727,False,False,False,False
2022-08-05 00:00:00+00:00,10.94,11.17,10.31,10.48,2694658,,,,,,,,,,10.150205527951414,10.668944176451369,11.205788607607635,,,,,,,,,,,10.215284106680672,10.294506437229527,10.883535801248197,11.230063123360395,,,,,10.664046825789885,#000000,,10.332235062078245,,45.68700567983541,-18.847346109282025,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9277182235834611,1.0861664114344054,False,False,False,False,-0.04242768517566467,-0.14754534540564518,False,False,False,False,-2981051,-7703535.743625569,False,False,False,False,2368533.503747472,False,False,False,False
2022-08-12 00:00:00+00:00,11.34,11.535,10.735,10.99,1899066,,,,,,,,,,10.24377523983108,10.690318117508204,11.205727406629798,,,,,,,,,,,10.353702675113645,10.351950756109126,10.894164008404235,11.229428371312398,,,,,10.709866653558356,#000000,,10.409936697140514,,48.53029035905738,-15.152805338729102,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9560930988921638,1.0296778127858521,False,False,False,False,0.05474735519274637,-0.0463989951064494,False,False,False,False,-1081985,-7213050.503357009,False,False,False,False,2333758.1330995113,False,False,False,True
2022-08-19 00:00:00+00:00,11.28,11.69,11.09,11.21,1699912,,,,,,,,,11.353333333333333,10.325519113793755,10.713235229745301,11.208948957029776,,,,,,,,,,,10.465089620470444,10.405573682332461,10.90742917790264,11.232007355881667,,,,,10.826392058811173,#000000,,10.637378937482497,,50.365219567249845,-12.552682506406498,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9631562787841571,1.0339780984546105,False,False,False,False,0.12089482013387726,0.03724791251371393,False,False,False,False,-2781897,-6884816.910515749,False,False,False,False,2286806.5676847324,False,False,False,False
2022-08-26 00:00:00+00:00,10.71,11.42,10.69,11.2,1154037,,,,,,,,,11.186195812655845,10.354788352388253,10.718434376416512,11.205022176364642,,,,,,,,,,,10.498488367241483,10.424320336893079,10.908055686152414,11.227938677662396,,,,,10.815405473221828,#000000,,10.615948217294665,,49.9252794352486,-12.22898827600104,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9749242503395676,1.0359419078466203,False,False,False,False,0.0374401509313409,0.03734403172252741,False,False,False,False,-3935934,-6666381.139366435,False,False,False,False,2202897.7108191964,False,False,False,False
2022-09-02 00:00:00+00:00,9.85,10.72,9.64,10.66,1636068,,,,,,,,,10.779477474881128,10.336773630464519,10.698021117250027,11.182004839487995,,,,,,,,,,,10.459640740952135,10.407534767751077,10.885808857633648,11.205508558472516,,,,,10.74434624836163,#000000,,10.495856653512217,,47.48063198546339,-12.22898827600104,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9230056613484305,1.0522902727740608,False,False,False,False,-0.18102395610735741,-0.07183996219241501,False,False,False,False,-5572002,-6585316.017931884,False,False,False,False,2160910.3248325894,False,False,False,False
2022-09-09 00:00:00+00:00,10.16,10.205,9.61,9.92,1427034,,,,,,,,,10.589478637810174,10.318728179049497,10.679143915418013,11.161315848114935,,,,,,,,,,,10.425346027708494,10.391032491269186,10.865574299139848,11.185340473832111,,,,,10.70199498404278,#000000,,10.431146333959337,,46.66745512484968,-12.22898827600104,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.945611450221006,1.0667017470006315,False,False,False,False,-0.25167745767990346,-0.16175870993615923,False,False,False,False,-4144968,-6404549.498085078,False,False,False,False,2106549.115585731,False,False,False,False
2022-09-16 00:00:00+00:00,9.45,10.445,9.345,10.23,1393760,,,,,,,,,10.42880185203347,10.290932409437936,10.65542381894062,11.13770231922917,,,,,,,,,,,10.380014403411693,10.36699103517169,10.841378463878579,11.162366954521843,,,,,10.657951407078125,#000000,,10.366684925013697,,44.553235288009944,-12.22898827600104,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9121837125239212,1.087816287476079,False,False,False,False,-0.2549730008909107,-0.20836585541353497,False,False,False,False,-5538728,-6340414.5723009985,False,False,False,False,2053749.9218386398,False,False,False,False
2022-09-23 00:00:00+00:00,8.55,9.52,8.45,9.28,1471307,,,,,,,,,10.162622863489954,10.22014190288295,10.607949007748422,11.097915868137731,,,,,,,,,,,10.278579851159627,10.30912774371379,10.79671129372032,11.12386777670591,,,,,10.574614538444838,#000000,,10.24261809031158,,41.468121590171585,-12.22898827600104,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.8523109243697479,1.1256302521008403,False,False,False,False,-0.34282825441539394,-0.27559705491446446,False,False,False,False,-7010035,-6390016.085463887,False,False,False,False,2010606.0017024442,False,False,False,False
2022-09-30 00:00:00+00:00,8.41,8.72,8.21,8.48,2335049,,,,,,,,,9.802203540704209,10.09268722198638,10.521824062889312,11.027005319586305,,,,,,,,,,8.446666666666665,10.105207441972189,10.203474323719172,10.716319566542476,11.055237470262767,,,,8.446666666666665,10.218958401592165,#000000,,9.61169121783236,,39.043983162763695,-12.22898827600104,False,False,False,True,False,,1.0,8.72,8.21,0.0,1,0.8513396715643907,1.166810717372515,False,False,False,False,-0.34282825441539394,-0.3092126546649292,False,False,False,False,-9345084,-6608910.005059155,False,False,False,False,2034638.816391152,False,False,False,False
2022-10-07 00:00:00+00:00,8.99,9.19,8.46,8.53,2361502,,,,,,,,,9.640630798931259,10.010519536758027,10.458221062118724,10.97046027731274,,,,,,,,,,8.664553693408914,9.998183600879695,10.131665634060058,10.654914390658051,11.000268435748401,,,,8.664553693408914,10.169935269986206,#000000,,9.578471907494475,,39.07648822955866,-12.22898827600104,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8812745525971191,1.1161065037101703,False,False,False,False,-0.2541004243100811,-0.28165653948750513,False,False,False,False,-6983582,-6636663.486165884,False,False,False,False,2058850.9040658816,False,False,False,False
2022-10-14 00:00:00+00:00,8.63,9.05,8.34,9.05,1590086,,,,,,,,,9.538559582172958,9.952174854947629,10.412846646724438,10.930434050912124,,,,,,,,,,8.666774337376248,9.924588470768846,10.080265193394583,10.61127981141017,10.961336997780869,,,,8.666774337376248,10.119806660609763,#000000,,9.52052431131642,,38.45381955738777,-12.22898827600104,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8785221050999177,1.093731826777691,False,False,False,False,-0.2856244079532219,-0.2836404737203635,False,False,False,False,-8573668,-6780145.302005448,False,False,False,False,2024127.5778387792,False,False,False,False
2022-10-21 00:00:00+00:00,9.25,9.53,8.81,8.81,2354361,,,,,,,,,9.4923600765022,9.90632766048155,10.368729885925605,10.886828636487218,,,,,,,,,,8.811150928399705,9.869267225819492,10.036439901520842,10.566613996490679,10.918678577732864,,,,8.811150928399705,10.095155209928906,#000000,,9.519776472800737,,39.74476945373398,-12.22898827600104,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8972461104881451,1.0703501733172454,False,False,False,False,-0.172617370769141,-0.22812892224475223,False,False,False,False,-6219307,-6738601.724079119,False,False,False,False,2048589.3128136843,False,False,False,False
2022-10-28 00:00:00+00:00,11.06,11.68,9.22,9.3,5018808,,,,,,,,,9.751994761530549,9.99189193788502,10.389157881405229,10.874947067660202,,,,,,,,,,9.487995079139484,9.978581920393406,10.09542719874615,10.572082788200996,10.905675147560261,,,,9.487995079139484,10.22752819805792,#000000,,9.802615924737115,,44.43779410353696,-12.22898827600104,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9363227285407594,0.9836258444819097,False,False,False,False,0.11844827223093556,-0.05484032500690834,False,False,False,False,-1200499,-6328371.892665851,False,False,False,False,2268605.5118645225,False,False,False,False
2022-11-04 00:00:00+00:00,10.64,11.255,10.33,10.99,2601537,,,,,,,,,9.854802759158037,10.03391419788209,10.40180291167998,10.871521879355894,,,,,,,,,,9.688561109928004,10.030012816705117,10.125945600724918,10.577450877978473,10.901612136625696,,,,9.688561109928004,10.276180476670913,#000000,,9.901822720918313,,46.91677264435155,-11.203811515196875,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9830979794036806,0.9849089101818577,False,False,False,False,0.19771616355696223,0.07143791927502695,False,False,False,False,-3802036,-6141235.900616529,False,False,False,False,2293267.1035782616,False,False,False,False
2022-11-11 00:00:00+00:00,11.45,11.72,10.4745,10.64,1760979,,,,,,,,,9.94415307874989,10.077078188079776,10.421076456553859,10.877391914749309,,,,,,,,,,9.837694686261848,10.081708382547435,10.159675113464646,10.590821517800268,10.906777902566372,,,,9.837694686261848,10.321819693419267,#000000,,9.985158583909737,,50.04130979034875,-8.028300989673468,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,1.0092542897283305,0.9453424679158314,False,False,False,False,0.2703425707644526,0.1708902450197398,False,False,False,False,-2041057,-5837518.945015306,False,False,False,False,2253838.3551650573,False,False,False,False
2022-11-18 00:00:00+00:00,11.2,11.8,11.05,11.4,2097393,,,,,,,,11.349999999999998,10.046174756464985,10.130181578562874,10.446583976196704,10.886824348956473,,,,,,,,,,9.995345954130066,10.144361607988447,10.202028082782727,10.609327159210096,10.915316419672111,,,,9.995345954130066,10.472614388396448,#000000,,10.383970579645874,,51.73856991508324,-6.258745615872797,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,1.0271039984465768,0.9712778523924335,False,False,False,False,0.3428282293931783,0.25685923720645903,False,False,False,False,-4138450,-5711661.986125283,False,False,False,False,2242249.810338016,False,False,False,False
2022-11-25 00:00:00+00:00,11.25,11.3,10.98,11.21,1051955,,,,,,,,11.292102661672615,10.085876800740527,10.1516291261946,10.456502276434001,10.889696954849073,,,,,,,,,,10.05404213776397,10.16932022496925,10.219116321993253,10.616179567332352,10.917817485894588,,,,10.05404213776397,10.485228355784423,#000000,,10.40033545628659,,53.037453906740204,-4.850585237272085,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,1.0193657909483471,0.9719814088406896,False,False,False,False,0.27304150165726077,0.2649503694318599,False,False,False,False,-3086495,-5517205.172338225,False,False,False,False,2154079.824387052,False,False,False,False
2022-12-02 00:00:00+00:00,11.21,11.35,10.765,11.09,2069248,,,,,,,,11.219235492969117,10.151945368853639,10.188703434833469,10.473467612196016,10.893877826522727,,,,,,,,,,10.147910630731827,10.211950803500956,10.248761315913347,10.627600956974156,10.921337541240138,,,,10.147910630731827,10.508479098373538,#000000,,10.432760574013885,,53.870919945302965,-3.855784027314229,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.986227933861194,0.9843779548276231,False,False,False,False,0.25334178885555936,0.25914607914370963,False,False,False,False,-5155743,-5490430.196609467,False,False,False,False,2147795.9855435668,False,False,False,False
