date,Close,High,Low,Open,Volume,aVWAP_peak_185,aVWAP_peak_179,aVWAP_peak_175,aVWAP_peak_168,aVWAP_peak_158,aVWAP_peak_132,aVWAP_peak_126,aVWAP_peak_115,aVWAP_peak_106,aVWAP_peak_101,aVWAP_peak_81,aVWAP_peak_69,aVWAP_peak_57,aVWAP_peak_55,aVWAP_peak_43,aVWAP_peak_26,aVWAP_peak_14,aVWAP_peak_6,aVWAP_valley_181,aVWAP_valley_167,aVWAP_valley_162,aVWAP_valley_156,aVWAP_valley_155,aVWAP_valley_151,aVWAP_valley_139,aVWAP_valley_129,aVWAP_valley_122,aVWAP_valley_112,aVWAP_valley_104,aVWAP_valley_96,aVWAP_valley_72,aVWAP_valley_66,aVWAP_valley_52,aVWAP_valley_45,aVWAP_valley_30,aVWAP_valley_24,aVWAP_valley_20,aVWAP_valley_4,aVWAP_OB_bull_112,aVWAP_OB_bear_126,aVWAP_OB_bear_69,aVWAP_OB_bear_26,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,34.35,35.99,31.51,34.5,26297,,,,,,,,,,,,,,,,,,36.956971908580904,,,,,,,,,,,,,,,,,,,,35.77215585959117,,,,,36.36456388408604,#000000,,36.36456388408604,,50.66583213161382,-8.348498635122915,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,11678,25054.906362425143,False,False,False,False,70679.37581525203,False,False,False,False
2022-03-18 00:00:00+00:00,35.57,36.61,33.0,34.0,29360,,,,,,,,,,,,,,,,,,36.638483089632665,,,,,,,,,,,,,,,,,,,,35.6915665512944,,,,,36.16502482046353,#000000,,36.16502482046353,,50.49329525080819,-8.348498635122915,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,41038,26238.839224467723,False,False,False,False,67618.68131041854,False,False,False,False
2022-03-25 00:00:00+00:00,37.0,37.81,34.54,35.9,24847,,,,,,,,,,,,,,,,,,36.61503406435677,,,,,,,,,,,,,,,,,,,,35.757852146640076,,,,,36.18644310549843,#000000,,36.18644310549843,,51.72647465426094,-8.348498635122915,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,65885,29175.591874507154,False,False,False,False,64450.40862075791,False,False,False,False
2022-04-01 00:00:00+00:00,36.77,37.71,34.0,36.99,21085,,,,,,,,,,,,,,,,,,36.571582180355215,,,,,,,,,,,,,,,,,,,,35.78561831323828,,,,,36.17860024679675,#000000,,36.17860024679675,,52.354901813598026,-8.348498635122915,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,44800,30332.955439358477,False,False,False,False,61238.1561303314,False,False,False,False
2022-04-08 00:00:00+00:00,35.02,39.0,34.7,37.0,11995,,,,,,,,,,,,,,,,,36.24,36.55449743699886,,,,,,,,,,,,,,,,,,,,35.80279129153446,,,,,36.19909624284444,#000000,,36.19909624284444,,51.01434773538302,-8.348498635122915,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,32805,30516.06985125785,False,False,False,False,57590.514935492036,False,False,False,False
2022-04-15 00:00:00+00:00,33.0,36.28,33.0,35.0,14546,,,,,,,,,,,,,,,,,35.063502756741144,36.409760537870035,,,,,,,,,,,,,,,,,,,,35.72787700279884,,,,,35.733713432470005,#000000,,35.733713432470005,,48.346451640997984,-8.348498635122915,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,18259,29608.138751164675,False,False,False,False,54402.032347677814,False,False,False,False
2022-04-22 00:00:00+00:00,30.9,33.99,29.61,33.0,21223,,,,,,,,,,,,,,,,,33.4801299444491,36.02177887246853,,,,,,,,,,,,,,,,,,,,35.47379446008166,,,,,34.991901092333094,#000000,,34.991901092333094,,44.97942454781965,-8.348498635122915,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2964,27195.387732559884,False,False,False,False,51944.32624784983,False,False,False,False
2022-04-29 00:00:00+00:00,30.47,33.0,28.0,30.0,26153,,,,,,,,,,,,,,,,,32.42217482672007,35.53090064535393,,,,,,,,,,,,,,,,,,,,35.13015744412719,,,,,34.36107763873373,#000000,,34.36107763873373,,42.30051669590899,-8.348498635122915,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-29117,23024.099752370264,False,False,False,False,50033.857636897985,False,False,False,False
2022-05-06 00:00:00+00:00,28.27,31.0,28.1,30.15,12368,,,,,,,,,,,,,,,,,31.949322400571752,35.272836909917835,,,,,,,,,,,,,,,,,,,,34.940474880617124,,,,,34.05421139703557,#000000,,34.05421139703557,,39.10871589484114,12.851871024521515,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-41485,18245.647918861356,False,False,False,False,47243.79410823887,False,False,False,False
2022-05-13 00:00:00+00:00,24.51,28.25,21.56,28.1,55313,,,,,,,,,,,,,,,,,29.146136739219486,33.67031418981999,,,,,,,,,,,,,,,,,,,,33.6823087425239,,,,,32.16625322385446,#000000,,32.16625322385446,,35.16508670403321,7.680914331927951,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-96798,9723.89622116792,False,False,False,False,47841.513063184146,False,False,False,False
2022-05-20 00:00:00+00:00,19.86,24.99,17.67,24.99,86624,,,,,,,,,,,,,,,,,25.993457379218484,31.1951553766997,,,,,,,,,,,,,,,,,,,20.84,31.597518987363912,,,,,27.406532935820525,#000000,,27.406532935820525,,30.912029424453994,2.368963697085242,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-183422,-4583.207202622294,False,False,False,False,50714.28987331865,False,False,False,False
2022-05-27 00:00:00+00:00,20.54,22.0,19.0,21.0,21998,,,,,,,,,,,,,,,,,25.511674273306163,30.696288604638823,,,,,,,,,,,,,,,,,,,20.773843849926045,31.158661826991267,,,,,27.035117138715574,#000000,,27.035117138715574,,28.561618450875432,-0.9988889995092194,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-161424,-16201.043706131753,False,False,False,False,48587.15729010986,False,False,False,False
2022-06-03 00:00:00+00:00,19.11,21.0,18.6,20.54,18833,,,,,,,,,,,,,,,,,25.09577275357148,30.268529145180853,,,,,,,,,,,,,,,,,,,20.59596152890563,30.778724552647382,,,,,26.68474699507634,#000000,,26.68474699507634,,26.47002888415095,-4.074440652075239,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-180257,-28353.33676493681,False,False,False,False,46383.145638990616,False,False,False,False
2022-06-10 00:00:00+00:00,18.52,20.0,18.0,19.25,32127,,,,,,,,,,,,,,,,,24.428466786196516,29.5651289404868,,,,,,,,,,,,,,,,,,,20.24245188471549,30.146381274131908,,,,,26.09560722138268,#000000,,26.09560722138268,,24.809882790198998,-6.701136141983085,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-212384,-41985.23774531186,False,False,False,False,45327.13485091724,False,False,False,False
2022-06-17 00:00:00+00:00,17.54,19.2,16.45,19.2,27312,,,,,,,,,,,,,,,,,23.871532295053356,28.976665792822466,,,,,,,,,,,,,,,,,,17.73,19.87529143079321,29.611391346545215,,,,,24.01297617304285,#000000,,22.61337237966726,,23.34982467121907,-9.110252043044689,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-239696,-56630.47939380728,False,False,False,False,43992.68041751596,False,False,False,False
2022-06-24 00:00:00+00:00,18.87,19.56,17.52,17.8,18465,,,,,,,,,,,,,,,,,23.59364312196228,28.640817525653357,,,,,,,,,,,,,,,,,,18.101099023527098,19.765118483566177,29.301120013367285,,,,,23.88035963361524,#000000,,22.52516953867723,,23.758786992771363,-9.679608260278414,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.31848631187075854,-0.31848631187075854,False,False,False,False,-221231,-68823.11054982156,False,False,False,False,42101.7411273296,False,False,False,False
2022-07-01 00:00:00+00:00,21.61,34.5,18.0,18.8,314032,,,,,,,,,,,,,,,,24.703333333333333,24.120850437753123,27.23856707273279,,,,,,,,,,,,,,,,,,23.86335856894445,22.75084115820259,27.807022873961795,,,,24.703333333333333,25.080662240821344,#000000,,23.859595874558373,,26.684885880369556,-9.679608260278414,False,False,False,True,False,,-1.0,34.5,18.0,0.0,0,0.8703729937136232,1.0611577473842306,False,False,False,False,-0.07251740088789829,-0.19550185637932843,False,False,False,False,92801,-56850.95421279775,False,False,False,False,62244.72326604593,False,False,False,False
2022-07-08 00:00:00+00:00,22.57,24.99,19.54,21.6,43407,,,,,,,,,,,,,,,,24.419571096979716,24.012752358048594,27.009995572133334,,,,,,,,,,,,,,,,,,23.702236725063823,22.72121087850348,27.573160042834495,,,,24.419571096979716,24.906487778927243,#000000,,23.713942764648905,,29.60438364880011,-9.679608260278414,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8823260222926813,1.1154687308770284,False,False,False,False,-0.19673869217854817,-0.1961202742789383,False,False,False,False,136208,-42550.290937775695,False,False,False,False,60849.33635744994,False,False,False,False
2022-07-15 00:00:00+00:00,23.79,23.92,21.06,22.57,36885,,,,,,,,,,,,,,,,24.279613270643768,23.958544546534977,26.85331879201374,,,,,,,,,,,,,,,,,,23.636956592539747,22.73364292467854,27.409297502379783,,,,24.279613270643768,24.811895604798423,#000000,,23.652189333599257,,32.708410317496025,-9.679608260278414,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8972910318893795,1.106219081433866,False,False,False,False,-0.18959896525197345,-0.19285961976545588,False,False,False,False,173093,-26576.713831273795,False,False,False,False,59074.20033097216,False,False,False,False
2022-07-22 00:00:00+00:00,19.32,22.98,17.04,22.02,141909,,,,,,,,,,,,,,,,23.088833106752723,23.2871453254679,25.944104894798738,,,,,,,,,,,,,,,,,,22.696531422713242,22.16844195999957,26.498401082755887,,,,23.088833106752723,23.947242965414677,#000000,,22.81023795373336,,32.82641045784657,-9.679608260278414,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.878986986619098,1.0935983368927593,False,False,False,False,-0.2695324389346248,-0.23119602935004036,False,False,False,False,31184,-22298.142436364626,False,False,False,False,65210.11141756682,False,False,False,False
2022-07-29 00:00:00+00:00,17.5204,19.76,16.84,19.76,90038,,,,,,,,,,,,,,,,22.36298945408617,22.801719026853586,25.348093066439535,,,,,,,,,,,,,,,,,18.040133333333337,22.072687930624003,21.721482792908706,25.902781220857023,,,,22.36298945408617,22.607126689300337,#000000,,21.04932337773805,,32.22342991112653,-9.679608260278414,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8966998149861239,1.1224946037619488,False,False,False,False,-0.32661510290578677,-0.27890556612791356,False,False,False,False,-58854,-25005.983737374652,False,False,False,False,67049.21427552484,False,False,False,False
2022-08-05 00:00:00+00:00,19.88,23.6,17.16,17.32,337485,,,,,,,,,,,,,,,,21.610229734912156,22.135256310928984,24.21659843919562,,,,,,,,,,,,,,,,,19.75564899447905,21.451109154827034,21.286129709281525,24.714668318879767,,,,21.610229734912156,22.16709152321488,#000000,,21.02577939837494,,33.62539508374252,-9.679608260278414,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8741957459692679,1.0951479827416546,False,False,False,False,-0.2574152066913953,-0.26816038640965445,False,False,False,False,278631,-2514.3553123839374,False,False,False,False,87081.49469956003,False,False,False,False
2022-08-12 00:00:00+00:00,19.96,20.92,19.2484,19.4,80578,,,,,,,,,,,,,,,,21.48929107622657,22.014069625597134,24.00797790379729,,,,,,,,,,,,,,,,,19.80118729045341,21.347010824402286,21.205962003041282,24.492793033896334,,,,21.48929107622657,22.05118453677347,#000000,,20.960862798530886,,34.68700594442236,-9.679608260278414,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.868072262104095,1.1780249812352048,False,False,False,False,-0.26355525432262544,-0.2658578203661399,False,False,False,False,359209,24279.967303348203,False,False,False,False,86599.75435144448,False,False,False,False
2022-08-19 00:00:00+00:00,21.44,23.0,20.0,20.4,95782,,,,,,,,,,,,,,,,21.48851052594648,21.979670334587922,23.866202683564048,,,,,,,,,,,,,,,,,20.067464100606685,21.357752071055316,21.225470286305335,24.331800795668507,,,,21.48851052594648,22.045267256819184,#000000,,21.034799245978455,,36.56059463364521,-9.679608260278414,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8651012846092605,1.1423521356096569,False,False,False,False,-0.20534836124984085,-0.23560309080799038,False,False,False,False,454991,56184.488243840926,False,False,False,False,87279.92069578193,False,False,False,False
2022-08-26 00:00:00+00:00,20.2,21.84,20.12,21.12,38008,,,,,,,,,,,,,,,,21.463717254550456,21.948276887238556,23.797709739811186,,,,,,,,,,,,,,,,,20.106102412195632,21.337946808442844,21.21158365767174,24.256804838557233,,,,21.463717254550456,22.01744879978109,#000000,,21.029837533215165,,37.27475829891284,-9.679608260278414,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.897553081394945,1.1473325600616766,False,False,False,False,-0.22423339744475604,-0.2299182441263732,False,False,False,False,416983,82910.30392948234,False,False,False,False,83630.14879239067,False,False,False,False
2022-09-02 00:00:00+00:00,17.4,20.2,17.24,20.2,46215,,,,,,,,,,,,,,,,21.343541802392966,21.840385429267727,23.655418119179664,,,,,,,,,,,,,,,,,19.98345659457506,21.226679009476303,21.116820191024026,24.109620273270107,,,,21.343541802392966,21.896560202740833,#000000,,20.917624399367085,,36.51731060948188,-9.679608260278414,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8507109174818951,1.167053047865812,False,False,False,False,-0.3083676721641719,-0.26914295814527256,False,False,False,False,370768,104233.09623100216,False,False,False,False,80858.65628925062,False,False,False,False
2022-09-09 00:00:00+00:00,18.1596,18.2,16.56,17.24,19377,,,,,,,,,,,,,,,,21.28583882751368,21.789216237320094,23.591071027746402,,,,,,,,,,,,,,,,,19.919268844433955,21.172780568176798,21.0703264426387,24.043501718884734,,,,21.28583882751368,21.838857666673476,#000000,,20.86205367069078,,36.57322998793457,-9.679608260278414,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.854356776184479,1.1557701230694448,False,False,False,False,-0.34282825441539394,-0.3059856062803332,False,False,False,False,390145,125411.75576944643,False,False,False,False,76304.4595270839,False,False,False,False
2022-09-16 00:00:00+00:00,18.08,19.84,17.84,18.16,28675,,,,,,,,,,,,,,,,21.225009442747293,21.73250630904125,23.513087677963007,,,,,,,,,,,,,,,,,19.86736101018169,21.116523083451177,21.02213226630576,23.96220473430905,,,,21.225009442747293,21.776974931999888,#000000,,20.80775645067148,,36.575668533656,-9.679608260278414,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8502031555457541,1.1485820228835006,False,False,False,False,-0.28823388825659935,-0.2971097472684663,False,False,False,False,361470,142897.55163837632,False,False,False,False,72776.35141396658,False,False,False,False
2022-09-23 00:00:00+00:00,15.92,18.68,15.04,17.84,24848,,,,,,,,,,,,,,,,21.13539799774753,21.65413503004913,23.420271840712147,,,,,,,,,,,,,,,,,19.758935303882843,21.03197324022946,20.948122871098374,23.867691311453036,,,,21.13539799774753,21.688075370738932,#000000,,20.718607353239552,,35.593229999384576,-9.679608260278414,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8103026961788612,1.170047754922631,False,False,False,False,-0.34282825441539394,-0.31996900084193014,False,False,False,False,336622,157247.51077627434,False,False,False,False,69226.10316108017,False,False,False,False
2022-09-30 00:00:00+00:00,15.338,16.5556,14.76,15.76,17862,,,,,,,,,,,,,,,,21.059552154245193,21.58854729153054,23.345620970617613,,,,,,,,,,,,,,,,,19.662438120794107,20.96003617341158,20.884721113522666,23.792187525922007,,,,21.059552154245193,21.613300478577678,#000000,,20.64168689049339,,34.64092961916764,-9.679608260278414,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8093246051853088,1.1923289894867788,False,False,False,False,-0.34282825441539394,-0.331398627628662,False,False,False,False,318760,169211.3988669207,False,False,False,False,65421.35477877794,False,False,False,False
2022-10-07 00:00:00+00:00,15.4,16.16,14.96,15.2,20108,,,,,,,,,,,,,,,,20.975926728275006,21.515846704546398,23.262789601593155,,,,,,,,,,,,,,,,,19.557848931131847,20.880631781157334,20.81452497883898,23.708363007752933,,,,20.975926728275006,21.530847390470807,#000000,,20.55723310485079,,34.01900055046197,-9.679608260278414,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.7986659789463812,1.2146195265671036,False,False,False,False,-0.34282825441539394,-0.337113441022028,False,False,False,False,338868,181778.55450640808,False,False,False,False,62064.80998034994,False,False,False,False
2022-10-14 00:00:00+00:00,14.32,15.568,14.1544,15.44,14290,,,,,,,,,,,,,,,,20.909266907891997,21.458272079912472,23.198825106719077,,,,,,,,,,,,,,,,,19.47215368600187,20.817134956046935,20.758152673491733,23.64392029291747,,,,20.909266907891997,21.465389386140224,#000000,,20.489177055858132,,33.081174060746655,-10.077855070447107,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.80382643720249,1.1974312642287426,False,False,False,False,-0.34282825441539394,-0.339970847718711,False,False,False,False,324578,192356.2912096371,False,False,False,False,58525.93516699069,False,False,False,False
2022-10-21 00:00:00+00:00,15.36,15.68,14.0792,14.52,11728,,,,,,,,,,,,,,,,20.858696437454352,21.4142038633621,23.149218899364726,,,,,,,,,,,,,,,,,19.409143014535054,20.768977760878204,20.71534262538625,23.59380527078162,,,,20.858696437454352,21.415626838823187,#000000,,20.43803995956346,,33.4412733491077,-10.121201608549399,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8321681184098498,1.1784661732922916,False,False,False,False,-0.34195707596601,-0.3409639618423605,False,False,False,False,336306,203019.23260151583,False,False,False,False,55059.4214509173,False,False,False,False
2022-10-28 00:00:00+00:00,16.28,17.6,15.28,15.28,15141,,,,,,,,,,,,,,,16.386666666666667,20.809501016782338,21.37003231087191,23.096551740607193,,,,,,,,,,,,,,,,,19.35467163269395,20.722321075183384,20.673906598378444,23.540015696631727,,,,20.809501016782338,20.744208342226955,#000000,,19.318290097831586,,34.58038768665612,-10.121201608549399,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8570099829969194,1.1528804228885037,False,False,False,False,-0.2651016493242766,-0.3030328055833186,False,False,False,False,351447,214013.8820384406,False,False,False,False,52102.501343441945,False,False,False,False
2022-11-04 00:00:00+00:00,16.04,17.2,15.56,16.32,11507,,,,,,,,,,,,,,,16.33484889422596,20.771835956984603,21.33618210032249,23.056364585452208,,,,,,,,,,,,,,,,,19.312947911759476,20.68655841082774,20.642075674675958,23.498993319916437,,,,20.771835956984603,20.70497585677061,#000000,,19.276547793449446,,35.25535090621875,-10.121201608549399,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8570081977701383,1.1378735274296878,False,False,False,False,-0.24687938270006432,-0.2749560941416914,False,False,False,False,339940,223341.74262818575,False,False,False,False,49095.427169853654,False,False,False,False
2022-11-11 00:00:00+00:00,15.16,16.6,14.04,16.0448,17027,,,,,,,,,,,,,,,15.918410684983781,20.705114920566235,21.277190115642867,22.989128002606286,,,,,,,,,,,,,,,,15.266666666666666,19.233635733288512,20.622943719550186,20.58523576538214,23.430857488516573,,,,20.705114920566235,20.00324256635592,#000000,,17.780957001376297,,35.225752860872475,-10.121201608549399,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9066177553452132,1.1204932189094026,False,False,False,False,-0.3132730448535473,-0.2941145694976194,False,False,False,False,322913,230717.39132239422,False,False,False,False,46719.98812023486,False,False,False,False
2022-11-18 00:00:00+00:00,14.6816,15.44,14.2804,15.2564,8919,,,,,,,,,,,,,,,15.728861327654611,20.66786708369259,21.24438409884721,22.952272172365895,,,,,,,,,,,,,,,,15.106478044142964,19.188583099130796,20.587366191330315,20.55337237045913,23.39360351402279,,,,20.66786708369259,19.935865322405146,#000000,,17.67294738865524,,34.92879282650268,-10.121201608549399,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9492088289134458,1.1042275659149505,False,False,False,False,-0.34282825441539394,-0.31847141195650663,False,False,False,False,313994,236886.02900221685,False,False,False,False,43919.91492614339,False,False,False,False
2022-11-25 00:00:00+00:00,14.96,15.2796,14.0952,14.5328,6753,,,,,,,,,,,,,,,15.620694684932122,20.639869618149664,21.219679756451228,22.92451073809121,,,,,,,,,,,,,,,,15.03869580517243,19.154905064449117,20.560613490858152,20.529386579643816,23.365537034758972,,,,20.639869618149664,19.894876974722973,#000000,,17.61354129317583,,35.033241306277205,-10.187208031702092,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9295235109410745,1.0718921911050805,False,False,False,False,-0.34282825441539394,-0.3306498331859503,False,False,False,False,320747,243097.95277983043,False,False,False,False,41166.81011679943,False,False,False,False
