date,Close,High,Low,Open,Volume,aVWAP_peak_903,aVWAP_peak_883,aVWAP_peak_862,aVWAP_peak_847,aVWAP_peak_789,aVWAP_peak_768,aVWAP_peak_747,aVWAP_peak_733,aVWAP_peak_706,aVWAP_peak_693,aVWAP_peak_662,aVWAP_peak_646,aVWAP_peak_627,aVWAP_peak_610,aVWAP_peak_590,aVWAP_peak_566,aVWAP_peak_546,aVWAP_peak_532,aVWAP_peak_449,aVWAP_peak_433,aVWAP_peak_394,aVWAP_peak_369,aVWAP_peak_357,aVWAP_peak_333,aVWAP_peak_316,aVWAP_peak_271,aVWAP_peak_270,aVWAP_peak_253,aVWAP_peak_252,aVWAP_peak_217,aVWAP_peak_166,aVWAP_peak_164,aVWAP_peak_112,aVWAP_peak_75,aVWAP_peak_74,aVWAP_peak_56,aVWAP_peak_40,aVWAP_valley_875,aVWAP_valley_837,aVWAP_valley_822,aVWAP_valley_793,aVWAP_valley_768,aVWAP_valley_725,aVWAP_valley_724,aVWAP_valley_711,aVWAP_valley_680,aVWAP_valley_665,aVWAP_valley_635,aVWAP_valley_577,aVWAP_valley_559,aVWAP_valley_541,aVWAP_valley_526,aVWAP_valley_492,aVWAP_valley_491,aVWAP_valley_490,aVWAP_valley_489,aVWAP_valley_438,aVWAP_valley_422,aVWAP_valley_404,aVWAP_valley_403,aVWAP_valley_401,aVWAP_valley_377,aVWAP_valley_376,aVWAP_valley_374,aVWAP_valley_353,aVWAP_valley_330,aVWAP_valley_303,aVWAP_valley_261,aVWAP_valley_240,aVWAP_valley_183,aVWAP_valley_170,aVWAP_valley_142,aVWAP_valley_141,aVWAP_valley_117,aVWAP_valley_98,aVWAP_valley_60,aVWAP_valley_14,aVWAP_OB_bull_170,aVWAP_OB_bull_142,aVWAP_OB_bear_768,aVWAP_OB_bear_449,aVWAP_OB_bear_333,aVWAP_OB_bear_253,aVWAP_OB_bear_217,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-18 00:00:00+00:00,828.0,870.0,816.0,840.0,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,35.948036527956646,7.186002729085644,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-416,-96.00320484917275,False,False,False,False,126.87770506117157,False,False,False,False
2022-01-19 00:00:00+00:00,825.0,843.0,816.0,840.0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,34.124501613226684,4.697450440822394,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-466,-110.51288309038165,False,False,False,False,123.86289309798836,False,False,False,False
2022-01-20 00:00:00+00:00,804.0,819.18,798.0,808.41,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,31.101156714751973,0.89276252927813,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-514,-126.3359072829157,False,False,False,False,120.88787768238097,False,False,False,False
2022-01-21 00:00:00+00:00,750.0,804.0,750.0,804.0,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,26.289547642139595,-4.610245263429462,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-560,-143.34234229142882,False,False,False,False,117.95109816542485,False,False,False,False
2022-01-24 00:00:00+00:00,606.0,750.0,594.0,750.0,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650.0,,,,,,,,650.0,#000000,,650.0,,20.329216320991346,-11.08458161606012,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-667,-163.8779367113728,False,False,False,False,117.5216433354082,False,False,False,False
2022-01-25 00:00:00+00:00,651.0,744.0,621.0,744.0,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656.5131578947369,,,,,,,,656.5131578947369,#000000,,656.5131578947369,,20.798851650817056,-11.449041337915837,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-622,-181.84350782073074,False,False,False,False,114.67765732225494,False,False,False,False
2022-01-26 00:00:00+00:00,630.0,831.0,615.0,681.0,490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,683.5981308411215,,,,,,,,683.5981308411215,#000000,,683.5981308411215,,20.608242526717145,-12.696113126765837,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1112,-218.3202330042315,False,False,False,False,129.39618056451945,False,False,False,False
2022-01-27 00:00:00+00:00,633.0,675.0,633.0,654.0,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,681.7060561299852,,,,,,,,681.7060561299852,#000000,,681.7060561299852,,20.76850010320395,-13.719923279051493,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1077,-251.99394935700673,False,False,False,False,125.69436956198929,False,False,False,False
2022-01-28 00:00:00+00:00,654.0,654.0,615.0,648.0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680.8236994219653,,,,,,,,680.8236994219653,#000000,,680.8236994219653,,22.895769887309857,-13.719923279051493,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1062,-283.75889251947706,False,False,False,False,121.35341389289168,False,False,False,False
2022-01-31 00:00:00+00:00,633.0,678.0,633.0,660.0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680.2184397163121,,,,,,,,680.2184397163121,#000000,,680.2184397163121,,23.608855167941897,-13.719923279051493,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1075,-314.78795555792897,False,False,False,False,117.10426040689593,False,False,False,False
2022-02-01 00:00:00+00:00,636.0,666.0,633.0,648.0,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677.5412844036697,,,,,,,,677.5412844036697,#000000,,677.5412844036697,,24.386477630585155,-13.719923279051493,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1017,-342.32568279095136,False,False,False,False,114.78644627329219,False,False,False,False
2022-02-02 00:00:00+00:00,648.0,652.56,636.0,636.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677.2914434330299,,,,,,,,677.2914434330299,#000000,,677.2914434330299,,26.152249019892132,-13.719923279051493,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1011,-368.54820503444347,False,False,False,False,110.52031112531995,False,False,False,False
2022-02-03 00:00:00+00:00,646.5,654.0,639.0,648.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677.1717875647669,,,,,,,,677.1717875647669,#000000,,677.1717875647669,,27.261159597569986,-13.719923279051493,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1014,-393.86004013113194,False,False,False,False,106.30382833609173,False,False,False,False
2022-02-04 00:00:00+00:00,636.0,660.0,636.0,659.91,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676.8315641025641,,,,,,,,676.8315641025641,#000000,,676.8315641025641,,27.504715293203517,-13.719923279051493,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1022,-418.49297973383267,False,False,False,False,102.44877624448029,False,False,False,False
2022-02-07 00:00:00+00:00,636.0,660.0,615.0,660.0,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675.3563209876543,,,,,,,,675.3563209876543,#000000,,675.3563209876543,,27.667085756959203,-13.719923279051493,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1022,-442.1599217050549,False,False,False,False,99.60764776430459,False,False,False,False
2022-02-08 00:00:00+00:00,643.5,651.0,630.0,630.0,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,673.9924407582938,,,,,,,,673.9924407582938,#000000,,673.9924407582938,,28.77816131640458,-13.719923279051493,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-988,-463.56541497152335,False,False,False,False,97.03479883237107,False,False,False,False
2022-02-09 00:00:00+00:00,648.72,651.0,636.0,639.0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,673.5562893815636,,,,,,,,673.5562893815636,#000000,,673.5562893815636,,30.231764051978246,-13.719923279051493,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-975,-483.62167320793424,False,False,False,False,93.73931652521927,False,False,False,False
2022-02-10 00:00:00+00:00,640.53,648.0,639.0,639.0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,673.3047569444444,,,,,,,,673.3047569444444,#000000,,673.3047569444444,,30.639931760649052,-13.719923279051493,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-982,-503.16592131742703,False,False,False,False,90.33777470070088,False,False,False,False
2022-02-11 00:00:00+00:00,639.0,651.0,639.0,651.0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672.9580205949657,,,,,,,,672.9580205949657,#000000,,672.9580205949657,,30.803764049184934,-13.719923279051493,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-992,-522.3358851873319,False,False,False,False,87.18727373204594,False,False,False,False
2022-02-14 00:00:00+00:00,642.0,651.0,630.0,638.43,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672.4187964004499,,,,,,,,672.4187964004499,#000000,,672.4187964004499,,31.41315337309944,-13.719923279051493,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-977,-540.1658504741032,False,False,False,False,84.35640025235787,False,False,False,False
2022-02-15 00:00:00+00:00,639.0,651.0,627.0,648.6,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,671.398375136314,,,,,,,,671.398375136314,#000000,,671.398375136314,,31.564821196765106,-13.719923279051493,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-1005,-558.3946406515893,False,False,False,False,82.1463453405007,False,False,False,False
2022-02-16 00:00:00+00:00,660.0,723.45,636.0,647.97,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,671.4940824742267,,,,,,,,671.4940824742267,#000000,,671.4940824742267,,35.13392269385132,-13.719923279051493,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-952,-573.8301449397622,False,False,False,False,81.00335140557911,False,False,False,False
2022-02-17 00:00:00+00:00,675.0,684.0,657.0,675.0,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,671.5062977867202,,,,,,,,671.5062977867202,#000000,,671.5062977867202,,39.57474658703008,-15.452464581766044,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-928,-587.7191588636931,False,False,False,False,78.76792586026228,False,False,False,False
2022-02-18 00:00:00+00:00,716.79,716.79,660.0,663.0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,671.7947462686566,,,,,,,,671.7947462686566,#000000,,671.7947462686566,,46.781809660022695,-8.770572665089887,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-917,-600.6321330259012,False,False,False,False,76.110360140252,False,False,False,False
2022-02-22 00:00:00+00:00,684.0,714.0,678.0,714.0,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672.7157834757834,,,,,,,,672.7157834757834,#000000,,672.7157834757834,,48.000065817371606,-7.864307203708911,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-965,-614.9210689856699,False,False,False,False,75.00799307592838,False,False,False,False
2022-02-23 00:00:00+00:00,693.0,694.23,660.0,684.0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672.8340056285176,,,,,,,,672.8340056285176,#000000,,672.8340056285176,,49.645025365085694,-6.41018857325205,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-952,-628.139850594075,False,False,False,False,72.57630707295081,False,False,False,False
2022-02-24 00:00:00+00:00,678.0,714.0,678.0,692.97,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,673.6324239713773,,,,,,,,673.6324239713773,#000000,,673.6324239713773,,49.24897257688232,-6.41018857325205,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1004,-642.8794642962682,False,False,False,False,71.76939307008999,False,False,False,False
2022-02-25 00:00:00+00:00,678.0,702.0,678.0,702.0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,673.7529229406553,,,,,,,,673.7529229406553,#000000,,673.7529229406553,,48.98493738474675,-6.41018857325205,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1004,-657.0410539317087,False,False,False,False,69.38627961636098,False,False,False,False
2022-02-28 00:00:00+00:00,690.0,699.0,675.03,699.0,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,673.9766608544027,,,,,,,,673.9766608544027,#000000,,673.9766608544027,,50.10935725317721,-5.6221380849461795,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-986,-669.9414047579162,False,False,False,False,67.37113139611152,False,False,False,False
2022-03-01 00:00:00+00:00,693.0,696.0,681.0,696.0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674.115151253241,,,,,,,,674.115151253241,#000000,,674.115151253241,,51.18278365954987,-4.358764571063389,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-976,-681.9437026105469,False,False,False,False,65.12128310606793,False,False,False,False
2022-03-02 00:00:00+00:00,717.0,783.0,693.0,693.0,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677.4912439024389,,,,,,,,704.2456219512194,#000000,,704.2456219512194,,54.26516923507065,-1.2474048513258253,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-903,-690.6125770179764,False,False,False,False,65.43025239602606,False,False,False,False
2022-03-03 00:00:00+00:00,738.0,750.0,720.0,723.0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731.8522727272727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678.1961686746987,,,,,,,,705.0242207009858,#000000,,705.0242207009858,,58.00483563525263,2.353870673613663,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-888,-698.3532602721734,False,False,False,False,63.45259543931916,False,False,False,False
2022-03-04 00:00:00+00:00,723.0,780.0,723.0,738.18,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.8413793103448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680.9894239631335,,,,,,,,708.4154016367391,#000000,,708.4154016367391,,58.507118458629186,2.8751630695026336,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-945,-708.0256814379705,False,False,False,False,63.19955248091449,False,False,False,False
2022-03-07 00:00:00+00:00,744.0,744.0,723.0,723.0,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736.0232558139535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682.1273363431151,,,,,,,,709.0752960785343,#000000,,709.0752960785343,,60.50412076604711,4.875392815245085,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-918,-716.2599684404031,False,False,False,False,61.7799621875453,False,False,False,False
2022-03-08 00:00:00+00:00,699.0,750.0,699.0,750.0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,734.4171122994652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682.5053794642856,,,,,,,,708.4612458818754,#000000,,708.4612458818754,,56.99838899470876,4.875392815245085,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-933,-724.7595775211717,False,False,False,False,59.945453866465094,False,False,False,False
2022-03-09 00:00:00+00:00,750.0,750.0,714.0,714.0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,734.6331658291457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682.9964823008848,,,,,,,,708.8148240650153,#000000,,708.8148240650153,,58.31293417064897,4.875392815245085,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-921,-732.4552803634787,False,False,False,False,58.06523998934882,False,False,False,False
