date,Close,High,Low,Open,Volume,aVWAP_peak_185,aVWAP_peak_179,aVWAP_peak_168,aVWAP_peak_147,aVWAP_peak_133,aVWAP_peak_126,aVWAP_peak_119,aVWAP_peak_100,aVWAP_peak_89,aVWAP_peak_81,aVWAP_peak_67,aVWAP_peak_57,aVWAP_peak_40,aVWAP_peak_32,aVWAP_peak_10,aVWAP_valley_171,aVWAP_valley_155,aVWAP_valley_136,aVWAP_valley_131,aVWAP_valley_111,aVWAP_valley_98,aVWAP_valley_92,aVWAP_valley_77,aVWAP_valley_60,aVWAP_valley_39,aVWAP_valley_28,aVWAP_valley_19,aVWAP_valley_4,aVWAP_OB_bull_171,aVWAP_OB_bull_111,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-25 00:00:00+00:00,3.7617474997,3.9950341663,3.7325866663,3.9075516663,6805275,,,,,,,,,,,,,,,3.852662981252594,,,,,,,,,,,,,3.6088657958654347,,,3.730764388559014,#000000,,3.730764388559014,,54.321832648484,-18.099301348325238,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,24923255,10796413.449611347,False,False,False,False,6418019.315385907,False,False,False,False
2022-04-01 00:00:00+00:00,3.615943333,3.7423069441,3.4215377775,3.7423069441,5662171,,,,,,,,,,,,,,,3.8113491116918152,,,,,,,,,,,,,3.6076775352437265,,,3.709513323467771,#000000,,3.709513323467771,,53.064579186042494,-18.099301348325238,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,19261084,11423426.082973469,False,False,False,False,6362030.551283247,False,False,False,False
2022-04-08 00:00:00+00:00,3.6062230552,3.742792958,3.4020972219,3.6353838886,4667283,,,,,,,,,,,,,,,3.784931529528233,,,,,,,,,,,,,3.606261528721978,,,3.6955965291251056,#000000,,3.6955965291251056,,52.06286317322697,-18.099301348325238,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,14593801,11658268.66941988,False,False,False,False,6236493.695632637,False,False,False,False
2022-04-15 00:00:00+00:00,3.7714677775,3.8006286108,3.5576216664,3.6742649997,4371399,,,,,,,,,,,,,,,3.7775763978907833,,,,,,,,,,,,,3.611694760314066,,,3.6946355791024246,#000000,,3.6946355791024246,,53.03234990661305,-16.90535680109229,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,18965200,12199522.842055444,False,False,False,False,6098338.532993182,False,False,False,False
2022-04-22 00:00:00+00:00,3.353495833,3.8686705552,3.309754583,3.8200691663,5602729,,,,,,,,,,,,,,,3.7477799322519285,,,,,,,,,,,,,3.6053325846729765,,,3.6765562584624525,#000000,,3.6765562584624525,,49.912379696053314,-16.90535680109229,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,13362471,12285667.150051337,False,False,False,False,6061626.715734427,False,False,False,False
2022-04-29 00:00:00+00:00,2.9355238886,3.266013333,2.877202222,3.2076916664,6989084,,,,,,,,,,,,,,,3.6595902764745842,,,,,,,,,,,,,3.5631649485993884,,,3.6113776125369865,#000000,,3.6113776125369865,,45.217690594029314,-16.90535680109229,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6373387,11847720.472269757,False,False,False,False,6130327.255309655,False,False,False,False
2022-05-06 00:00:00+00:00,2.8383211109,3.0813280553,2.7945798609,2.877202222,7050892,,,,,,,,,,,,,,,3.576730090505226,,,,,,,,,,,,,3.5181063451832304,,,3.5474182178442284,#000000,,3.5474182178442284,,41.39953929718851,-16.90535680109229,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-677505,10919925.992842367,False,False,False,False,6198517.23639783,False,False,False,False
2022-05-13 00:00:00+00:00,2.6244749998,2.7556987498,2.3911883331,2.7313980553,9793077,,,,,,,,,,,,,,,3.446253151205315,,,,,,,,,,,,2.5904540275666665,3.4375870184334887,,,3.1580980657351567,#000000,,3.1580980657351567,,37.737033958987936,-16.90535680109229,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10470582,9335443.919298489,False,False,False,False,6464780.922590584,False,False,False,False
2022-05-20 00:00:00+00:00,2.6633561109,2.7313980553,2.5369924998,2.5953141664,5839359,,,,,,,,,,,,,,,3.387590157220801,,,,,,,,,,,,2.6104241111363695,3.398531117093361,,,3.1321817951501774,#000000,,3.1321817951501774,,35.521429859677546,-16.90535680109229,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4631223,8300875.999350453,False,False,False,False,6418453.372769059,False,False,False,False
2022-05-27 00:00:00+00:00,2.8383211109,2.9063630553,2.6050344442,2.6730763887,5574526,,,,,,,,,,,,,,,3.3481592660198145,,,,,,,,,,,,2.65585089520676,3.370923282279709,,,3.124977814502094,#000000,,3.124977814502094,,35.66817031933047,-16.90535680109229,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,943303,7755870.59199116,False,False,False,False,6355940.2340454245,False,False,False,False
2022-06-03 00:00:00+00:00,2.8407511803,2.964684722,2.6244749998,2.8091602775,3888985,,,,,,,,,,,,,,,3.324728875192418,,,,,,,,,,,,2.679733957127959,3.353896990643048,,,3.1194532743211414,#000000,,3.1194532743211414,,35.79646404372139,-16.90535680109229,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4832288,7539308.918510334,False,False,False,False,6173202.809301319,False,False,False,False
2022-06-10 00:00:00+00:00,2.8602752434,2.9481335273,2.5722953128,2.9090854011,5248959,,,,,,,,,,,,,,,3.2952500485393252,,,,,,,,,,,,2.6994245888911816,3.3318455599207755,,,3.108840065783761,#000000,,3.108840065783761,,36.08774883215449,-16.90535680109229,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,10081247,7727600.628250309,False,False,False,False,6104740.304908629,False,False,False,False
2022-06-17 00:00:00+00:00,2.6064624232,2.7382498491,2.4941990604,2.7138447702,7952964,,,,,,,,,,,,,,,3.242327912543375,,,,,,,,,,,,2.681471457291052,3.291392665449221,,,3.071730678427883,#000000,,3.071730678427883,,34.90510578385292,-16.90535680109229,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2128283,7312836.359491027,False,False,False,False,6241645.763804286,False,False,False,False
2022-06-24 00:00:00+00:00,2.6650346125,2.7626549279,2.4795560131,2.5967003916,4568178,,,,,,,,,,,,,,,3.2164549811600445,,,,,,,,,,,,2.6765988241496417,3.2708639022459782,,,3.0546392358518877,#000000,,3.0546392358518877,,34.67583167685539,-16.90535680109229,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.3160093875306056,-0.3160093875306056,False,False,False,False,6696461,7267178.925454655,False,False,False,False,6117685.188707672,False,False,False,False
2022-07-01 00:00:00+00:00,2.4405078869,2.7138447702,2.264791319,2.6650346125,4916578,,,,,,,,,,,,,,,3.183825398915981,,,,,,,,,,,,2.6556545264656943,3.2448549300697946,,,3.0281116184838233,#000000,,3.0281116184838233,,33.391039382193526,-16.90535680109229,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.840666563543369,1.0732044998949815,False,False,False,False,-0.34282825441539394,-0.3294188209729998,False,False,False,False,1779883,6860712.560606161,False,False,False,False,6028714.285840437,False,False,False,False
2022-07-08 00:00:00+00:00,2.3331255398,2.4258648395,2.1964570982,2.4112217922,5298809,,,,,,,,,,,,,,,3.144739907597347,,,,,,,,,,,,2.6219966155948646,3.21341188480421,,,2.9933828026654736,#000000,,2.9933828026654736,,31.993284053219035,-6.568035356167599,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8642403575873984,1.0891056850679648,False,False,False,False,-0.34282825441539394,-0.3361235376941969,False,False,False,False,-3518926,6091850.445005706,False,False,False,False,5974647.227630034,False,False,False,False
2022-07-15 00:00:00+00:00,2.2550292875,2.4112217922,2.1583851751,2.3233635083,4599817,,,,,,,,,,,,,,,3.111920063093735,,,,,,,,,,,2.2748787516,2.5943155477184727,3.1865498172998326,,,2.7919160449280103,#000000,,2.7919160449280103,,30.65633723485494,-8.532070478879412,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8582240521651892,1.0888387607054864,False,False,False,False,-0.34282825441539394,-0.33947589605479545,False,False,False,False,-8118743,5039213.893523801,False,False,False,False,5872807.951509291,False,False,False,False
2022-07-22 00:00:00+00:00,2.2843153821,2.4307458553,2.2306242086,2.3038394452,4892416,,,,,,,,,,,,,,,3.081182318268139,,,,,,,,,,,2.295675508970436,2.5724947072698336,3.160808695892071,,,2.7775403076001197,#000000,,2.7775403076001197,,30.042603710225208,-9.761286063870074,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.85065933055366,1.1067673400010969,False,False,False,False,-0.32164956350997764,-0.33056272978238654,False,False,False,False,-3226327,4426951.605114631,False,False,False,False,5800186.325471565,False,False,False,False
2022-07-29 00:00:00+00:00,2.5771763285,2.6064624232,2.201338114,2.3136014767,6582910,,,,,,,,,,,,,,,3.050608183883498,,,,,,,,,,,2.3636471648517237,2.5619444197695094,3.1340795748998125,,,2.777569835851136,#000000,,2.777569835851136,,32.661882257050465,-9.761286063870074,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8869452087360246,1.0511554504556617,False,False,False,False,-0.288414524036946,-0.3094886269096663,False,False,False,False,3356583,4347665.041772807,False,False,False,False,5858165.856918115,False,False,False,False
2022-08-05 00:00:00+00:00,2.5967003916,2.6699156282,2.4502699184,2.5869383601,5607688,,,,,,,,,,,,,,,3.03131117060289,,,,,,,,,,,2.417608463313992,2.5627207876972373,3.1163608834769345,,,2.7820003262727635,#000000,,2.7820003262727635,,34.71654150698253,-9.761286063870074,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9093126132667133,1.0288878147645422,False,False,False,False,-0.21944206523004695,-0.2644653460698566,False,False,False,False,8964271,4689635.853493339,False,False,False,False,5839611.941590847,False,False,False,False
2022-08-12 00:00:00+00:00,2.6552725809,2.7480118806,2.5381282023,2.6552725809,5630748,,,,,,,,,,,,,,2.6471375546,3.0163542692114276,,,,,,,,,,,2.4649263366582543,2.5686332133285603,3.1019568794491925,,,2.7598016506494867,#000000,,2.6742628434495606,,36.74930155519266,-9.761286063870074,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.905676695709172,1.0425022055430482,False,False,False,False,-0.18365781523984825,-0.22406158065485243,False,False,False,False,14595019,5423367.938419759,False,False,False,False,5824140.538510043,False,False,False,False
2022-08-19 00:00:00+00:00,2.3428875714,2.6552725809,2.3331255398,2.6064624232,5215096,,,,,,,,,,,,,,2.5493467716480303,2.9964259120259364,,,,,,,,,,,2.4615331894522336,2.561026449356553,3.083760748711993,,,2.7304186142389493,#000000,,2.6420830806206883,,36.31057334710942,-9.761286063870074,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8665421490523659,1.0730743852652695,False,False,False,False,-0.24825405883240492,-0.23615781974362868,False,False,False,False,9379923,5716446.091129406,False,False,False,False,5779026.12825004,False,False,False,False
2022-08-26 00:00:00+00:00,2.3526496029,2.5478902339,2.2891963979,2.3233635083,4507111,,,,,,,,,,,,,,2.5044992192514823,2.978910030059513,,,,,,,,,,,2.453628486375586,2.5528017832000045,3.067725419856278,,,2.7115129877485726,#000000,,2.6224598797216467,,36.09472286751405,-9.761286063870074,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8522738353825811,1.0997382542390133,False,False,False,False,-0.281843396201913,-0.25900060797277086,False,False,False,False,13887034,6321674.825119821,False,False,False,False,5684810.192824111,False,False,False,False
2022-09-02 00:00:00+00:00,2.1866950666,2.4209838238,2.0793127196,2.3136014767,7114619,,,,,,,,,,,,,,2.4172582969788077,2.9458666211196234,,,,,,,,,,,2.417430268163844,2.529108451713051,3.037928516367321,,,2.6695184308685294,#000000,,2.5774159094938316,,35.0510197227446,-9.761286063870074,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8060613333666145,1.1305366385688733,False,False,False,False,-0.34282825441539394,-0.3009144311940824,False,False,False,False,6772415,6355062.986222057,False,False,False,False,5790721.956318622,False,False,False,False
2022-09-09 00:00:00+00:00,2.3428875714,2.3624116345,2.1183608458,2.2062191297,6697079,,,,,,,,,,,,,,2.3844889614474414,2.919131425483331,,,,,,,,,,,2.3986120705038614,2.5127051672506164,3.0132263039366123,,,2.6456327857243727,#000000,,2.5537344061713125,,35.871619637830115,-9.761286063870074,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.7919947892237115,1.1595114734088565,False,False,False,False,-0.34282825441539394,-0.32187134280473817,False,False,False,False,13469494,6882057.876131535,False,False,False,False,5857859.515109836,False,False,False,False
2022-09-16 00:00:00+00:00,2.264791319,2.4405078869,2.1281228773,2.3526496029,30388736,,,,,,,,,,,,,,2.330051774169504,2.820974904054424,,,,,,,,,,,2.353421607153356,2.4595606463825055,2.919067811796832,,,2.576615348711324,#000000,,2.4910022329399473,,36.006425339825626,-9.761286063870074,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8142830965710267,1.144306562434356,False,False,False,False,-0.3229154381621699,-0.32239339048345406,False,False,False,False,-16919242,5118998.626047717,False,False,False,False,7674961.476953552,False,False,False,False
2022-09-23 00:00:00+00:00,2.0695506881,2.3819356976,2.0305025619,2.2550292875,7400801,,,,,,,,,,,,,,2.311328334478429,2.7972467858201053,,,,,,,,,,,2.337327110680528,2.443951655204161,2.896135019455509,,,2.5571977811277464,#000000,,2.472463471545806,,35.060428111880924,-9.761286063870074,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.7772814722910978,1.1538405019735,False,False,False,False,-0.34282825441539394,-0.33261082244942397,False,False,False,False,-24320043,2938328.875970109,False,False,False,False,7654653.2934755115,True,False,False,False
2022-09-30 00:00:00+00:00,2.2745533506,2.3136014767,1.9426442779,2.0012164672,7573473,,,,,,,,,,,,,,2.297671134850126,2.775244986830558,,,,,,,,,,2.1769330350666665,2.3247012509585985,2.430405991191014,2.8745482261743462,,,2.479917437511885,#000000,,2.3074278530166015,,36.33587759027746,-9.761286063870074,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8069962167956929,1.1336300923767169,False,False,False,False,-0.34282825441539394,-0.337719538432409,False,False,False,False,-16746570,1480188.2184908418,False,False,False,False,7648639.938403252,False,False,False,False
2022-10-07 00:00:00+00:00,2.5381282023,2.7236068017,2.3253159146,2.3526496029,9449685,,,,,,,,,,,,,2.5290169728666667,2.323703694193597,2.7648098139192196,,,,,,,,,,2.372377517563369,2.3429741635246355,2.4362761766508627,2.8620749830082595,,,2.518747617389516,#000000,,2.392018087037067,,39.36584677634283,-9.761286063870074,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8507704366174033,1.0805580993954855,False,False,False,False,-0.16276793822071733,-0.25024373832656316,False,False,False,False,-7296885,830034.6467507794,False,False,False,False,7782050.683706715,False,False,False,False
2022-10-14 00:00:00+00:00,2.2257431928,2.5477926136,2.1905998792,2.4405078869,8186961,,,,,,,,,,,,,2.432630870148555,2.3234971525519685,2.749104969388621,,,,,,,,,,2.3558156575685936,2.341421183374714,2.430641058210349,2.8456775281198197,,,2.49696977419466,#000000,,2.3633412159109577,,39.723005140586366,-9.761286063870074,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8190705590812716,1.1066015179234756,False,False,False,False,-0.22481541314883197,-0.23752957573769756,False,False,False,False,-15483846,-378400.9567122413,False,False,False,False,7812044.040469181,False,False,False,False
2022-10-21 00:00:00+00:00,2.4502699184,2.4795560131,2.2599103032,2.3136014767,5936183,,,,,,,,,,,,,2.423552112015013,2.327919410761533,2.740278814928833,,,,,,,,,,2.363584706556952,2.3441546638864197,2.4294713569505144,2.8360147251874706,,,2.4949965414695336,#000000,,2.3648027233049795,,41.573147668309026,-14.2232733124724,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.846473607039246,1.122796865457685,False,False,False,False,-0.16239809968415603,-0.1999638377109268,False,False,False,False,-9547663,-1057605.5525113344,False,False,False,False,7673091.370804797,False,False,False,False
2022-10-28 00:00:00+00:00,2.3526496029,2.5381282023,2.2696723348,2.4502699184,6895404,,,,,,,,,,,,,2.415238357324636,2.3317873780937304,2.7302897423349117,,,,,,,,,,2.3677957183463256,2.346476853833943,2.427835171285437,2.825061784890003,,,2.492069286586998,#000000,,2.365324576899659,,42.34088492154238,-13.292249259126343,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8971071896841614,1.0551599086077554,False,False,False,False,-0.10563684583350609,-0.15280034177221644,False,False,False,False,-16443067,-2197269.3634364204,False,False,False,False,7615484.898893331,False,False,False,False
2022-11-04 00:00:00+00:00,2.6162244547,2.6162244547,2.2257431928,2.3428875714,7012807,,,,,,,,,,,,,2.4284900387517325,2.3414465597819927,2.723466363862015,,,,,,,,,,2.3862043708238656,2.3537989177325165,2.4300215035941246,2.8168585828244854,,,2.497183762481533,#000000,,2.377484971772527,,44.612972034148655,-10.931382732581483,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9031208041866201,1.0224520460807807,False,False,False,False,-0.039997803166447375,-0.09639907246933191,False,False,False,False,-9430260,-2733046.447626315,False,False,False,False,7570842.0915679,False,False,False,False
2022-11-11 00:00:00+00:00,2.782178991,2.782178991,2.5478902339,2.6552725809,7979577,,,,,,,,,,,,,2.4768640669648363,2.365562942749813,2.7228691366528266,,,,,,,,,,2.434032756538978,2.3735285344553803,2.4412505877454067,2.8138365837973938,,,2.5182778012720908,#000000,,2.4124970751772516,,47.20228870125689,-8.329067038678843,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9918842158938711,0.9719058086364583,False,False,False,False,0.20451420499064862,0.05405756626065836,False,False,False,False,-1450683,-2638056.5626169583,False,False,False,False,7601118.75145176,False,False,False,False
2022-11-18 00:00:00+00:00,2.6943207071,2.7913553007,2.5283661708,2.7724169595,5431095,,,,,,,,,,,,,2.497619065713725,2.378804472602018,2.7218108839109343,,,,,,,,,,2.4560779845629055,2.3845241718207593,2.4474932437465036,2.811284363079306,,,2.52823059791945,#000000,,2.429256423674852,,48.48186485920861,-7.023087888539145,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9714534567671006,0.9679937598268906,False,False,False,False,0.19917884282611326,0.1266182045433858,False,False,False,False,-6881778,-2952406.298719406,False,False,False,False,7440376.251344222,False,False,False,False
2022-11-25 00:00:00+00:00,2.7746873971,2.85312379,2.5722953128,2.6552725809,3904793,,,,,,,,,,,,,2.5144185685692904,2.389510131529613,2.721979083011097,,,,,,,,,,2.473438314000775,2.393544721869777,2.4529628579675595,2.8102937276989857,,,2.536592486378157,#000000,,2.442727933992364,,49.881011698666285,-5.594227214286832,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9683832374559469,0.9819836982190719,False,False,False,False,0.2542641343874456,0.1904411694654157,False,False,False,False,-2976985,-2954226.9432587093,False,False,False,False,7178481.195689094,False,False,False,False
2022-12-02 00:00:00+00:00,2.9315601828,2.9562676466,2.5491827677,2.7550782989,6486585,,,,,,,,,,,,,2.5459521018391302,2.4097051565249354,2.7241118946474354,,,,,,,,,,2.505364018192166,2.4107932393604132,2.4640330697097563,2.8103359876056584,,,2.552899352554214,#000000,,2.4679536289791617,,51.79238218220107,-3.679084541290827,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9633977296988734,0.976606312492129,False,False,False,False,0.3340777191431818,0.26225944430429876,False,False,False,False,3509600,-2475424.947461768,False,False,False,False,7127229.62563805,False,False,False,False
2022-12-09 00:00:00+00:00,2.7746873971,2.951169281,2.7746873971,2.9315601828,5227989,,,,,,,,,,,,,2.5685554647582376,2.425414822938187,2.7261543352387214,,,,,,,,,,2.528520912110021,2.4243746168159377,2.4729840378799564,2.8107160529763875,,,2.5652457489596356,#000000,,2.4867164541555957,,52.05302277462779,-3.344317981151619,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,0.9975725129215262,0.9745693161322674,False,False,False,False,0.34282815361898894,0.30254379896164385,False,False,False,False,-1718389,-2419348.2106127483,False,False,False,False,6986545.134850046,False,False,False,False
