date,Close,High,Low,Open,Volume,aVWAP_peak_188,aVWAP_peak_169,aVWAP_peak_160,aVWAP_peak_153,aVWAP_peak_125,aVWAP_peak_118,aVWAP_peak_105,aVWAP_peak_97,aVWAP_peak_87,aVWAP_peak_69,aVWAP_peak_56,aVWAP_peak_46,aVWAP_peak_34,aVWAP_peak_16,aVWAP_peak_5,aVWAP_valley_182,aVWAP_valley_171,aVWAP_valley_155,aVWAP_valley_136,aVWAP_valley_129,aVWAP_valley_120,aVWAP_valley_92,aVWAP_valley_74,aVWAP_valley_63,aVWAP_valley_51,aVWAP_valley_39,aVWAP_valley_27,aVWAP_valley_17,aVWAP_valley_8,aVWAP_OB_bull_74,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-05-27 00:00:00+00:00,11.2868019398,11.3179809507,10.6632217221,10.889269551,93766,,,,,,,,,,,,,,11.006577876717367,10.838231747942634,,,,,,,,,,,,,10.930014776367727,10.872748017598578,,10.911893104656576,#000000,,10.911893104656576,,60.114587579746335,14.551045580852389,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,126504,156834.93386234826,False,False,False,False,130279.07874741958,False,False,False,False
2022-06-03 00:00:00+00:00,11.0607541109,11.3055872939,11.0295751,11.2945966925,71180,,,,,,,,,,,,,,11.017307783517326,10.847052748092684,,,,,,,,,,,,,10.952573721991104,10.882560080803374,,10.924873583601123,#000000,,10.924873583601123,,59.35456224488786,14.551045580852389,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,55324,149315.60542810024,False,False,False,False,125901.3692105737,False,False,False,False
2022-06-10 00:00:00+00:00,10.9906013364,11.2634176816,10.8343944919,11.0685488636,85997,,,,,,,,,,,,,,11.01844743548656,10.853439360894825,,,,,,,,,,,,,10.961717342540492,10.888984661852497,,10.930647200193594,#000000,,10.930647200193594,,58.24031836917999,14.143449095952747,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-30673,135983.11613712987,False,False,False,False,122945.49000979046,False,False,False,False
2022-06-17 00:00:00+00:00,9.9928729881,11.1542911435,9.68295362,10.7801430129,80663,,,,,,,,,,,,,,10.958526457930677,10.835102061624495,,,,,,,,,,,,,10.892983060903559,10.864859403198965,,10.887867745914424,#000000,,10.887867745914424,,51.95331134606952,8.025073709322854,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-111336,117663.18160845358,False,False,False,False,119813.45371276894,False,False,False,False
2022-06-24 00:00:00+00:00,9.8336736364,10.165838551,9.5113869704,10.0396415045,98144,,,,,,,,,,,,,,10.85815259758392,10.797926710583708,,,,,,,,,,,,,10.778085794326898,10.817835028419962,,10.813000032728622,#000000,,10.813000032728622,,46.883491165384996,3.266746629524114,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-209480,93430.35334116072,False,False,False,False,118208.30899330457,False,False,False,False
2022-07-01 00:00:00+00:00,9.9437227418,10.1795422535,9.5821328239,9.8886981891,61384,,,,,,,,,,,,,,10.807458838476052,10.777526907052176,,,,,,,,,,,,,10.722253592217088,10.792353417839664,,10.774898188896245,#000000,,10.774898188896245,,44.00995160385041,0.6891023014994602,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.9794286663952403,1.004130899773321,False,False,False,False,-0.3216393257676392,-0.33223379009151655,False,False,False,False,-148096,75539.5123529266,False,False,False,False,113999.10091972645,False,False,False,False
2022-07-08 00:00:00+00:00,9.8886981891,9.9201407906,9.4485017673,9.7786490837,53376,,,,,,,,,,,,,,10.760973672179858,10.757629701252696,,,,,,,,,,,,9.752446915666667,10.671344364260744,10.767793903587192,,10.542037711389431,#000000,,10.488139713923616,,41.737876702007505,-1.3365354456436407,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9382262082870653,1.0501907024343284,False,False,False,False,-0.34282825441539394,-0.3375310222534552,False,False,False,False,-201472,55020.14106752463,False,False,False,False,109508.50085159857,False,False,False,False
2022-07-15 00:00:00+00:00,9.967304693,9.9751653434,9.6017844499,9.8415342868,41318,,,,,,,,,,,,,,10.73086424548172,10.744165679684302,,,,,,,,,,,,9.794176774934053,10.639197191845295,10.751281844283044,,10.531937147245682,#000000,,10.478880014136028,,40.68038590986936,-2.255728573712645,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9403522143177122,1.0503350585887803,False,False,False,False,-0.2959164088835058,-0.3167237155684805,False,False,False,False,-160154,39081.31580326354,False,False,False,False,104457.35264036905,False,False,False,False
2022-07-22 00:00:00+00:00,10.1747846509,10.3649675416,10.0223292457,10.0223292457,44717,,,,,,,,,,,,,,10.712132067777892,10.735385877652668,,,,,,,,,,,,9.920293047771949,10.620876392349437,10.740533413623508,,10.545844159835092,#000000,,10.498458730380698,,41.34985282537548,-2.255728573712645,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9623542536291044,1.0449710776259824,False,False,False,False,-0.12313495562535705,-0.21992933559691877,False,False,False,False,-115437,27635.514632651422,False,False,False,False,100032.14133367504,False,False,False,False
2022-07-29 00:00:00+00:00,10.7691061842,10.8325004811,10.057267473,10.2302546607,54961,,,,,,,,,,,,,,10.705663298622733,10.731917565231788,,,,,,,,,,,,10.099186617695128,10.617652278018031,10.73623975412807,,10.57813190273915,#000000,,10.53968548711599,,45.052535503449164,-2.255728573712645,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.987136297275963,0.9958924162222677,False,False,False,False,-0.02017374460300091,-0.12005154009995984,False,False,False,False,-60476,21108.735770973537,False,False,False,False,96693.53827192134,False,False,False,False
2022-08-05 00:00:00+00:00,10.5709990065,10.8166519069,10.5629954765,10.6740147389,61697,,,,,,,,,,,,,,10.703244111610875,10.730210309635666,,,,,,,,,,,,10.231950937809174,10.619299728341439,10.73408467231273,,10.603757951941976,#000000,,10.572144862518554,,46.67213699230402,-2.255728573712645,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9839685464779334,1.0258910951123816,False,False,False,False,0.07977844411291309,-0.02013654799352338,False,False,False,False,-122173,10495.273862012533,False,False,False,False,94101.20210363087,False,False,False,False
2022-08-12 00:00:00+00:00,10.8008033327,10.8008033327,10.5789232936,10.6026961549,75871,,,,,,,,,,,,,,10.70444581226109,10.730125956749324,,,,,,,,,,,,10.345067705610312,10.625598693277444,10.733868252702205,,10.627821284120076,#000000,,10.602245115962763,,48.89739095585444,-8.437322553118292,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9828357439972778,1.0061281407543707,False,False,False,False,0.07979468759532263,0.029829069800899624,False,False,False,False,-46302,6288.068390752345,False,False,False,False,92750.81676262118,False,False,False,False
2022-08-19 00:00:00+00:00,10.9355162136,11.0306076589,10.6026961549,10.6343933033,81654,,,,,,,,,,,,,,10.712334048205488,10.733437904375632,,,,,,,,,,,,10.445992731292183,10.639277189246188,10.73768267764351,,10.6537449101526,#000000,,10.633821661596842,,51.078764859247954,-6.304770484657723,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,1.0154460075776979,0.9915867982274402,False,False,False,False,0.13203738630157236,0.08093322805123598,False,False,False,False,35352,8440.952213659579,False,False,False,False,91928.83033576034,False,False,False,False
2022-08-26 00:00:00+00:00,11.1145970573,11.2583202951,10.8404247682,10.8404247682,85266,,,,,,,,,,,,,11.071114040200001,10.730797417363455,10.742448586894453,,,,,,,,,,,,10.55283952904172,10.66445769542313,10.74819085161341,,10.751641353422693,#000000,,10.754802170507077,,53.392625752004825,-4.039460337095505,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,1.0464397170709252,0.9508532101273078,False,False,False,False,0.230052694410696,0.155492961230966,False,False,False,False,120618,16750.363160795907,False,False,False,False,91435.28734792625,False,False,False,False
2022-09-02 00:00:00+00:00,10.8271505817,11.1864586762,10.6914119682,11.1145970573,51005,,,,,,,,,,,,,11.00769407257673,10.73590051629283,10.74495024692122,,,,,,,,,,,,10.585197087776386,10.672453009238257,10.751030774395883,,10.749537617866885,#000000,,10.75031117147105,,53.443599557806905,-3.9123194804456887,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,1.0102520373938466,0.9770905359774842,False,False,False,False,0.18310916412999753,0.16930106268048178,False,False,False,False,69613,20666.114037773987,False,False,False,False,88440.45124807986,False,False,False,False
2022-09-09 00:00:00+00:00,10.7599200449,10.7976074717,10.5397041061,10.7792428358,62502,,,,,,,,,,,,,10.910652868304222,10.734600506723213,10.744083737477256,,,,,,,,,,,,10.596820403936682,10.673509029837412,10.749878897974233,,10.734924240708837,#000000,,10.728895702200383,,53.125063718748734,-3.9123194804456887,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.981743553808965,1.0103132644669208,False,False,False,False,0.07110609002203026,0.12020357635125603,False,False,False,False,7111,19662.031516457395,False,False,False,False,86519.08448896284,False,False,False,False
2022-09-16 00:00:00+00:00,10.4598578629,10.9308708517,10.4239270534,10.8111813331,52802,,,,,,,,,,,,,10.846476612854008,10.730843795479894,10.741897330101446,,,,,,,,,,,,10.597460602620997,10.671284117317226,10.747213042066582,,10.722529250073359,#000000,,10.71151628206803,,51.40506216410071,-3.9123194804456887,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,1.0057022236424027,0.9771789779845755,False,False,False,False,0.07468673981778526,0.09744515808452064,False,False,False,False,-45691,14821.066218942033,False,False,False,False,84021.52267496558,False,False,False,False
2022-09-23 00:00:00+00:00,9.9251137798,10.6674580953,9.868766824,10.3241192494,74606,,,,,,,,,,,,,10.688038948335738,10.70815837772198,10.729128495010917,,,,,,,,,,,,10.55271555528797,10.648615603617275,10.73218698780623,,10.676473994630017,#000000,,10.64938212124074,,48.021897021066415,-3.9123194804456887,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,0.9379404889537063,1.0233603764399841,False,False,False,False,-0.09244453419269438,0.0025003119459131307,False,False,False,False,-120297,4812.320573094476,False,False,False,False,83324.07655089405,False,False,False,False
2022-09-30 00:00:00+00:00,10.0539068215,10.1022042122,9.5870320452,9.796320738,89148,,,,,,,,,,,,,10.521977689830692,10.672544181234718,10.708525777900064,,,,,,,,,,,9.9143810263,10.484064731761274,10.61209610313122,10.708170145769092,,10.517394236561008,#000000,,10.383129887755796,,46.29040044914302,-3.9123194804456887,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,0.9005115684622631,1.0724149636842102,False,False,False,False,-0.27115600767846243,-0.13432784786627466,False,False,False,False,-31149,2148.519049161552,False,False,False,False,83755.47828786485,False,False,False,False
2022-10-07 00:00:00+00:00,10.6254259443,10.7864172465,10.2068485586,10.2148981237,190749,,,,,,,,,,,,,10.527512546968858,10.660896179891907,10.699853040426879,,,,,,,,,,,10.340441366769534,10.4944469075819,10.605119408091007,10.698201797661143,,10.575210178198745,#000000,,10.491880057352823,,47.68508852754896,-3.9123194804456887,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,0.9386574137536811,1.0255877424787436,False,False,False,False,0.0009098541426821792,-0.06670899686179624,False,False,False,False,159600,13811.59171218662,False,False,False,False,91680.9243406156,False,False,False,False
2022-10-14 00:00:00+00:00,10.5368807281,10.9313094184,10.4765089898,10.6334755094,153890,,,,,,,,,,,,,10.551957888757851,10.660060385536196,10.697800406773139,,,,,,,,,,,10.44963334677256,10.514612990629882,10.608224137771067,10.695926908657306,,10.596888009271142,#000000,,10.53110709098284,,48.30604501724294,-3.9123194804456887,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,0.9417981763748545,1.022382119239001,False,False,False,False,0.08555575042512611,0.009423376781664938,False,False,False,False,5710,13211.473807580205,False,False,False,False,96289.00401908852,False,False,False,False
2022-10-21 00:00:00+00:00,10.9031359406,10.9599231069,10.1826998633,10.6415250745,283843,,,,,,,,,,,,,10.587298321544413,10.662432686984683,10.696715245913637,,,,,,,,,,,10.541509156671957,10.547197495559336,10.616864966532773,10.694841819628987,,10.620979956119399,#000000,,10.57321748507712,,50.212713804181625,-3.9123194804456887,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,0.9206116716455967,1.0426794450122019,False,False,False,False,0.0647707430519997,0.03709705991683232,False,False,False,False,289553,33681.216488500184,False,False,False,False,110181.89261026714,False,False,False,False
2022-10-28 00:00:00+00:00,10.9274732976,11.0491600826,10.7571117985,10.8869110359,69046,,,,,,,,,,,,,10.607397450746832,10.66883233817608,10.700222908502141,,,,,,,,,,,10.573960909750227,10.563664619795741,10.62502843433091,10.69884435268779,,10.633993001998531,#000000,,10.592512853655927,,51.66747446235584,-3.9123194804456887,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,1.0082149235147067,1.026552311094542,False,False,False,False,0.21561099060804956,0.12635402526244094,False,False,False,False,358599,57749.20045231498,False,False,False,False,107134.78945395106,False,False,False,False
2022-11-04 00:00:00+00:00,10.7246619891,11.0081921983,10.5867502994,10.8138989649,97458,,,,,,,,,,,,,10.620748463171946,10.672488642881836,10.70186913272707,,,,,,,,,,,10.595923179062058,10.576239859444103,10.630609726483,10.700736146662914,,10.642659307204704,#000000,,10.605880307040277,,51.74982240988633,-3.9123194804456887,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9724850418444789,1.0236632841691249,False,False,False,False,0.16684479822782983,0.14659941174513538,False,False,False,False,261141,72815.25967806943,False,False,False,False,106417.99023513986,False,False,False,False
2022-11-11 00:00:00+00:00,11.1140597013,11.1221721536,10.4245012527,10.7489993462,119367,,,,,,,,,,,,,10.644642166940853,10.68131052358907,10.706844145346441,,,,,,,,,,,10.630536345868265,10.597512386752475,10.641912767456613,10.706362310249657,,10.658445806600483,#000000,,10.628650916754552,,53.32908594792268,-2.9623293987877233,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9681147494187741,1.0010524778929044,False,False,False,False,0.15582368996858437,0.1512115508568599,False,False,False,False,380508,95607.31451673096,False,False,False,False,107377.17614364802,False,False,False,False
2022-11-18 00:00:00+00:00,11.1870717723,11.6657064602,10.9518106546,11.0248227256,185818,,,,,,,,,,,,11.2681962957,10.72109718581104,10.716635962752832,10.729394662497114,,,,,,,,,,,10.730163692743101,10.662115326056009,10.682145821535185,10.731605152534685,,10.780169262453747,#000000,,10.845393125077537,,54.72283302682232,-1.433399853066227,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,1.00361167459895,0.9549539164981105,False,False,False,False,0.3428282088206782,0.24701987983876905,False,False,False,False,566326,130475.36529326941,False,False,False,False,113187.60754041483,False,False,False,False
2022-11-25 00:00:00+00:00,11.1418945186,11.2399889678,10.9761480116,11.1140597013,39845,,,,,,,,,,,,11.241913624683646,10.731299512397078,10.721767419233414,10.73272501461587,,,,,,,,,,,10.742779489069102,10.671368162149916,10.688086479848923,10.735305064286806,,10.783155595785594,#000000,,10.846840197074936,,55.481786818855525,-0.516261131626095,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,1.003192171239019,1.008185158296018,False,False,False,False,0.2537715483949206,0.2503957141168448,False,False,False,False,526481,159809.11601228648,False,False,False,False,107754.8217966804,False,False,False,False
2022-12-02 00:00:00+00:00,11.452526941,11.4770505533,10.9702292326,11.035625532,50027,,,,,,,,,,,,11.25244234948382,10.749019490281034,10.730871628545808,10.738742637666196,,,,,,,,,,,10.764568922814766,10.686943135673163,10.698349723502936,10.741989657316838,,10.795365943160569,#000000,,10.863243474563195,,57.179023337970804,1.302987601153518,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,0.9765230368686406,0.990214707060974,False,False,False,False,0.3044905810302944,0.2774431475735696,False,False,False,False,576508,190675.70001137638,False,False,False,False,103478.68684877815,False,True,False,False
2022-12-09 00:00:00+00:00,10.5369787487,11.3871306416,10.5369787487,11.3871306416,94096,,,,,,,,,,,,11.142495067881537,10.752969615782051,10.733445924295177,10.740339485150487,,,,,,,,,,,10.768391847288141,10.692884394636764,10.702081559670365,10.743696837768194,,10.784538091559089,#000000,,10.839185231397122,,54.346170539510325,1.302987601153518,False,False,True,False,True,0.0,0.0,0.0,0.0,0.0,1,0.9563445862745927,0.9893244181341605,False,False,False,False,0.19144104720874175,0.23444209739115568,False,False,False,False,482412,212285.79630683,False,False,False,False,102783.67300812791,False,False,False,False
2022-12-16 00:00:00+00:00,10.5942005108,10.9292748001,10.4061861498,10.6268986605,43710,,,,,,,,,,,,11.089717551449207,10.750217668233702,10.73225618317398,10.739464801167045,,,,,,,,,,,10.764530695738374,10.691877886110515,10.701256989951048,10.74269033781106,,10.776501514204366,#000000,,10.824085950382951,,52.55174311313172,1.302987601153518,False,False,False,False,False,0.4690717761262988,0.0,0.0,0.0,0.0,1,1.028748676665796,1.014360334975269,False,False,False,False,0.06966625163559156,0.1520541745133736,False,False,False,False,526122,235532.92250632407,False,False,False,False,98407.84537789621,False,False,False,False
