date,Close,High,Low,Open,Volume,aVWAP_peak_175,aVWAP_peak_167,aVWAP_peak_162,aVWAP_peak_142,aVWAP_peak_127,aVWAP_peak_108,aVWAP_peak_107,aVWAP_peak_96,aVWAP_peak_79,aVWAP_peak_70,aVWAP_peak_57,aVWAP_peak_47,aVWAP_peak_33,aVWAP_peak_23,aVWAP_peak_16,aVWAP_valley_171,aVWAP_valley_159,aVWAP_valley_131,aVWAP_valley_120,aVWAP_valley_103,aVWAP_valley_92,aVWAP_valley_86,aVWAP_valley_74,aVWAP_valley_63,aVWAP_valley_52,aVWAP_valley_51,aVWAP_valley_41,aVWAP_valley_24,aVWAP_valley_19,aVWAP_valley_4,aVWAP_OB_bull_171,aVWAP_OB_bear_142,aVWAP_OB_bear_108,aVWAP_OB_bear_70,aVWAP_OB_bear_33,aVWAP_OB_bear_16,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,42.4661703909,43.3238008923,41.0547336463,42.796915786,13308900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.021404425214044,,,,,,,41.021404425214044,#000000,,41.021404425214044,,67.40589563913825,10.517707951299549,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,10625062,6432702.498916826,False,False,False,False,5505867.586703883,False,False,False,False
2022-03-18 00:00:00+00:00,42.0270898876,42.4480624073,40.990250163,42.0192941002,8603900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.1257506790975,,,,,,,41.1257506790975,#000000,,41.1257506790975,,66.53106398947219,10.517707951299549,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2021162,6105921.7212192835,False,False,False,False,5735351.469170261,False,False,False,False
2022-03-25 00:00:00+00:00,42.4948371317,42.557203431,41.9179488639,42.1830056356,4910580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.20868702273608,,,,,,,41.20868702273608,#000000,,41.20868702273608,,66.78405410921903,10.517707951299549,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6931742,6167093.593721559,False,False,False,False,5674257.28626876,False,False,False,False
2022-04-01 00:00:00+00:00,43.757754691,43.7655504784,42.0504772498,42.4090834703,6020782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.36385291857245,,,,,,,41.36385291857245,#000000,,41.36385291857245,,68.82239851659159,11.342854942633494,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12952524,6669718.068260703,False,False,False,False,5699925.783582185,False,False,False,False
2022-04-08 00:00:00+00:00,45.4104616203,45.5897647306,43.4926979193,43.757754691,6813455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.645947388150766,,,,,,,41.645947388150766,#000000,,41.645947388150766,,71.90746386434506,14.289968684927786,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,19765979,7639811.470611762,False,False,False,False,5782409.429242765,False,False,False,False
2022-04-15 00:00:00+00:00,45.3714826833,45.6342007188,44.7945944155,45.3402995337,4746407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.84016378427552,,,,,,,41.84016378427552,#000000,,41.84016378427552,,73.98610206710912,16.268335525226888,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,15019572,8186460.398714595,False,False,False,False,5705668.508558115,False,False,False,False
2022-04-22 00:00:00+00:00,44.3502345336,46.2602024472,44.2099103603,45.2545458723,5292648,,,,,,,,,,,,,,,44.94011578036666,,,,,,,,,,,,,,,42.015113854347526,,,,,,44.94011578036666,43.47761481735709,#000000,,43.47761481735709,,72.44795393387513,16.268335525226888,False,False,True,False,True,,-1.0,46.260204,44.20991,0.0,0,,,False,False,False,False,,,False,False,False,False,9726924,8300568.813624625,False,False,False,False,5675074.3968130695,False,False,False,False
2022-04-29 00:00:00+00:00,41.4502016198,44.1943187855,41.3800395332,44.0851777619,12696743,,,,,,,,,,,,,,,43.106051300669534,,,,,,,,,,,,,,,42.05403563250534,,,,,,43.106051300669534,42.58004346658744,#000000,,42.58004346658744,,65.68404498305064,23.721643555950635,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2969819,7465725.271874653,False,False,False,False,6195197.997049138,False,False,False,False
2022-05-06 00:00:00+00:00,42.0270898876,43.0171548877,40.7018060291,41.5047721316,9359535,,,,,,,,,,,,,,,42.698561515200126,,,,,,,,,,,,,,,42.0428299743212,,,,,,42.698561515200126,42.37069574476067,#000000,,42.37069574476067,,61.70197039641553,20.04576971698073,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6389716,7386020.88136542,False,False,False,False,6429593.330601054,False,False,False,False
2022-05-13 00:00:00+00:00,41.2475111473,42.3038403404,40.0937346117,41.7152583915,7755564,,,,,,,,,,,,,,,42.37080760976137,,,,,,,,,,,,,,41.2150286998,41.99088459560718,,,,,,42.37080760976137,41.85890696838951,#000000,,41.85890696838951,,57.711732946855925,16.37781146099124,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1365848,6737734.297560574,False,False,False,False,6527813.380186161,False,False,False,False
2022-05-20 00:00:00+00:00,41.0448206748,42.2063929978,40.5147071315,41.2397153599,6647975,,,,,,,,,,,,,,,42.193193650913884,,,,,,,,,,,,,,41.23361917944944,41.953337917668634,,,,,,42.193193650913884,41.79338358267732,#000000,,41.79338358267732,,54.57331309114264,13.522361471931035,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8013823,5645026.349593123,False,False,False,False,6536714.240913112,False,False,False,False
2022-05-27 00:00:00+00:00,42.1752098482,42.22978036,41.1695532733,41.3410605961,5960194,,,,,,,,,,,,,,,42.15134439167872,,,,,,,,,,,,,,41.41642017041144,41.949173824991085,,,,,,42.15134439167872,41.83897946236041,#000000,,41.83897946236041,,54.038206737827664,13.09333867051943,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2053629,5074755.582956595,False,False,False,False,6494009.037882511,False,False,False,False
2022-06-03 00:00:00+00:00,42.4636539821,42.8378517775,42.0660688246,42.6039781554,4150283,,,,,,,,,,,,,,,42.17571282145432,,,,,,,,,,,,,,41.59239957590325,41.96415684867763,,,,,,42.17571282145432,41.91075641534507,#000000,,41.91075641534507,,54.05793899808317,13.053883821735361,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2096654,4854155.465700551,False,False,False,False,6320399.701743065,False,False,False,False
2022-06-10 00:00:00+00:00,40.9434754386,42.9780979928,40.7875596906,42.5026329191,5789858,,,,,,,,,,,,,,41.56971104066667,42.114854298390256,,,,,,,,,,,,,,41.58806470448556,41.94852956942523,,,,,,42.114854298390256,41.80528990324193,#000000,,41.80528990324193,,51.84901253235622,10.779881253874862,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3693204,4221017.7275005095,False,False,False,False,6281100.316428764,False,False,False,False
2022-06-17 00:00:00+00:00,37.6252667458,40.5770734307,37.3721642577,40.4601366197,13846973,,,,,,,,,,,,,,39.42260701278165,41.41959470776431,,,,,,,,,,,,,38.5248348114,40.627347877867294,41.652208371336336,,,,,,41.41959470776431,40.32931855622992,#000000,,39.99859610245331,,46.94011107991285,5.950066635142264,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-17540177,2609077.3773152865,False,False,False,False,6841535.330026633,False,False,False,False
2022-06-24 00:00:00+00:00,38.8195941115,38.8275035643,37.6885423678,38.1235622692,6562302,,,,,,,,,,,,,,39.17779156785609,41.169552818065384,,,,,,,,,,,,,38.49923370164045,40.34497878675658,41.52584846023118,,,,,,41.169552818065384,40.143481066909935,#000000,,39.79788921857963,,45.085099788726616,4.116271575452124,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-10977875,1602636.4604771174,False,False,False,False,6820851.379654289,False,False,False,False
2022-07-01 00:00:00+00:00,39.4286219735,39.5749468494,38.5032160014,38.835413017,6175538,,,,,,,,,,,,,,39.17610087567025,41.02288516627812,,,,,,,,,,,,,38.65480087770954,40.217312900800856,41.44158047903804,,,,,,41.02288516627812,40.10253605989936,#000000,,39.76777495511469,,44.544582869082255,3.480445792922424,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9744962714397084,0.9964063576081067,False,False,False,False,-0.2619461545810012,-0.30238720449819756,False,False,False,False,-4802337,1128193.981923257,False,False,False,False,6773050.388568786,False,False,False,False
2022-07-08 00:00:00+00:00,38.7800468477,39.1043344106,37.7834558009,38.835413017,3824702,,,,,,,,,,,,,,39.11057739843454,40.91574162408793,,,,,,,,,,,,,38.642367544000926,40.11265337491516,41.37906750838201,,,,,,40.91574162408793,40.03208148996411,#000000,,39.695334985359644,,43.54172687661583,2.3198397812124227,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9435754936823771,1.0016290752661259,False,False,False,False,-0.32322185154553157,-0.31280452802186454,False,False,False,False,-8627039,405584.1314104232,False,False,False,False,6554654.211637765,False,False,False,False
2022-07-15 00:00:00+00:00,38.5902199817,39.2862518239,38.1552000803,38.6218577927,6273072,,,,,,,,,,,,,,39.04657219910095,40.76688568662558,,,,,,,,,,,,,38.648328323690784,39.97822991196578,41.286361390365684,,,,,,40.76688568662558,39.94527550234975,#000000,,39.61000403034577,,42.644489867824724,1.2137350487218868,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9505002852047024,1.0121392663740543,False,False,False,False,-0.29445510106701694,-0.3036298145444407,False,False,False,False,-14900111,-728171.0635088673,False,False,False,False,6533796.270034968,False,False,False,False
2022-07-22 00:00:00+00:00,38.8433224698,39.2387951074,38.4715781904,38.8275035643,4939082,,,,,,,,,,,,,,39.02622268275084,40.67157849314706,,,,,,,,,,,,,38.67240610665472,39.90083966572681,41.222305482522685,,,,,,40.67157849314706,39.89867048616043,#000000,,39.56776173706986,,42.370875208464625,0.6612748841366596,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9527544836760168,1.0183633384751383,False,False,False,False,-0.28065442590128903,-0.2921421202228649,False,False,False,False,-9961029,-1412086.466211914,False,False,False,False,6415669.287069415,False,False,False,False
2022-07-29 00:00:00+00:00,39.9664647607,40.1087558157,38.6535746982,38.9382359028,5090422,,,,,,,,,,,,,,39.079553045374126,40.61815432546916,,,,,,,,,,,,,38.77090359548526,39.879386690968715,41.17885768007165,,,,,,40.61815432546916,39.90537106747378,#000000,,39.58699941432432,,43.72503631524725,0.6612748841366596,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9793420568159776,0.9804830948529639,False,False,False,False,-0.22760569714615836,-0.25987390868451166,False,False,False,False,-4870607,-1668273.1724184388,False,False,False,False,6317502.821360569,False,False,False,False
2022-08-05 00:00:00+00:00,38.9698737138,39.9901931189,38.5111254541,39.9110985914,4985151,,,,,,,,,,,,,,39.08627462794734,40.551544790737374,,,,,,,,,,,,,38.808140947592115,39.83547402996756,41.1279122740266,,,,,,40.551544790737374,39.881869334054194,#000000,,39.570358599061095,,43.598796675645225,0.6612748841366596,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9543483302746367,1.0019583872436475,False,False,False,False,-0.24064035304735396,-0.2502571308659328,False,False,False,False,-9855758,-2274753.5300170733,False,False,False,False,6218810.093852378,False,False,False,False
2022-08-12 00:00:00+00:00,39.9269174969,40.2947070499,38.9619642611,39.2150667492,5627029,,,,,,,,,,,,,,39.14347633654234,40.511233434366424,,,,,,,,,,,,,38.89842211838138,39.828563798709496,41.089192542319864,,,,,,40.511233434366424,39.8941776460639,#000000,,39.59542392199991,,44.75867167234405,0.6612748841366596,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9601824119801523,0.9962851751485793,False,False,False,False,-0.20312195487835144,-0.22668954287214213,False,False,False,False,-4228729,-2419492.453719512,False,False,False,False,6174974.457270721,False,False,False,False
2022-08-19 00:00:00+00:00,40.1879294378,40.4252130204,39.3416179932,39.5472637648,4764696,,,,,,,,,,,,,39.98492015046667,39.20254076457907,40.490290676785904,,,,,,,,,,,,,38.981799779141696,39.836627091013625,41.063924690908664,,,,,39.98492015046667,40.490290676785904,39.92668385881594,#000000,,39.50147194630026,,45.91681869716207,0.6612748841366596,False,False,False,True,False,,-1.0,40.425213,39.341618,0.0,0,0.9770726978313538,0.982312743879834,False,False,False,False,-0.1781038604323163,-0.20239670165222923,False,False,False,False,535967,-2200569.53122177,False,False,False,False,6070509.386361779,False,False,False,False
2022-08-26 00:00:00+00:00,39.2229762019,40.148382174,39.1913383909,40.1009254575,4579070,,,,,,,,,,,,,39.757518727377324,39.22265981839815,40.45458537742916,,,,,,,,,,,,,39.0188276087343,39.821718223376024,41.03072297527228,,,,,39.757518727377324,40.45458537742916,39.88433878843121,#000000,,39.45518109447145,,45.62409692248542,0.6612748841366596,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9899781666024925,0.988064111517761,False,False,False,False,-0.1990329108812533,-0.20071480626674126,False,False,False,False,-4043103,-2337053.4918720094,False,False,False,False,5960032.394779425,False,False,False,False
2022-09-02 00:00:00+00:00,38.2659324188,39.4207125207,37.818257393,39.0885155051,5179765,,,,,,,,,,,,,39.30961200408717,39.17455502332648,40.37647123385615,,,,,,,,,,,,,38.98154127979893,39.754781235644124,40.9706277331873,,,,,39.30961200408717,40.37647123385615,39.76126475165003,#000000,,39.30512238571418,,44.406514047182064,0.6612748841366596,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9267846495025877,1.0605870793031087,False,False,False,False,-0.30491836456536664,-0.25281658541605395,False,False,False,False,-9222868,-2847113.825807416,False,False,False,False,5902234.809980949,False,False,False,False
2022-09-09 00:00:00+00:00,38.6851334147,38.708861773,37.6446449051,38.3292080408,6243422,,,,,,,,,,,,,39.019973737817416,39.112900042079445,40.28309138349406,,,,,,,,,,,,,38.9307465799355,39.673649488923886,40.8975546895702,,,,,39.019973737817416,40.28309138349406,39.65298598697008,#000000,,39.18431746218906,,44.13301519428374,0.34435956778854404,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.900129145946967,1.086862854478978,False,False,False,False,-0.34282825441539394,-0.29782241991572395,False,False,False,False,-2979446,-2856916.2090809406,False,False,False,False,5927507.935167545,False,False,False,False
2022-09-16 00:00:00+00:00,37.6865174251,39.2941612767,37.0281675255,38.9145075445,9898028,,,,,,,,,,,,,38.6916988929378,38.9957489085004,40.12812985009564,,,,,,,,,,,,,38.826377367046454,39.53385571283935,40.775183068215135,,,,,38.6916988929378,40.12812985009564,39.49183229993913,#000000,,39.011920220331,,42.90398314864376,-1.1450006844327945,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.889124514999355,1.0503027492011747,False,False,False,False,-0.34282825441539394,-0.32032533716555894,False,False,False,False,-12877474,-3599179.749149019,False,False,False,False,6221620.532562542,False,False,False,False
2022-09-23 00:00:00+00:00,36.321645682,37.9474487878,36.1851585077,37.3653711326,6582756,,,,,,,,,,,,,38.360576829514336,38.852915428326384,39.984991406885314,,,,,,,,,,,,,38.6865886140488,39.39069547960518,40.666968632148055,,,,,38.360576829514336,39.984991406885314,39.32378939842135,#000000,,38.82269408787367,,40.78925457777338,-3.436378447355736,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8503609780603785,1.08325410393236,False,False,False,False,-0.34282825441539394,-0.33157679579047644,False,False,False,False,-19460230,-4774072.360323166,False,False,False,False,6248371.307928279,False,False,False,False
2022-09-30 00:00:00+00:00,33.6721887689,36.1691011931,33.6320454823,36.0406426761,9158951,,,,,,,,,,,,,37.59688862004142,38.48814874138488,39.673199351130094,,,,,,,,,,,,,38.31614793947389,39.05589410221504,40.44059515395671,,,,,37.59688862004142,39.673199351130094,38.92847898470034,#000000,,38.36426985077881,,37.408602066313485,-6.8576230462427645,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7891243355657211,1.146626299878166,False,False,False,False,-0.34282825441539394,-0.3372025251029352,False,False,False,False,-28619181,-6540376.704002931,False,False,False,False,6463969.803637296,False,False,False,False
2022-10-07 00:00:00+00:00,33.7203607127,36.1530438784,33.6039451817,34.137850893,7494806,,,,,,,,,,,,,37.165227750609404,38.23222575690673,39.44327844974778,,,,,,,,,,,,,38.058492936367706,38.81423356349529,40.26737851643858,,,,,37.165227750609404,39.44327844974778,38.66347282892759,#000000,,38.067545001844785,,35.066490830579625,-9.192318623325136,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7577989486331184,1.1870416035056635,False,False,False,False,-0.34282825441539394,-0.34001538975916457,False,False,False,False,-21124375,-7620672.874076788,False,False,False,False,6540328.040404905,False,False,False,False
2022-10-14 00:00:00+00:00,33.5838735384,34.5553410732,32.0182853625,33.8247332578,7365576,,,,,,,,,,,,,36.710865939639625,37.945233252635695,39.19012636093951,,,,,,,,,,,,33.3858333247,37.76827925633293,38.545700457731854,40.07591510789024,,,,,36.710865939639625,39.19012636093951,37.660279099981416,#000000,,36.45255294332706,,33.30385773560606,-10.942586209545027,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7034811105020395,1.216096248143603,False,False,False,False,-0.34282825441539394,-0.3414218220872792,False,False,False,False,-28489951,-9166545.327848878,False,False,False,False,6601457.51889343,True,False,False,False
2022-10-21 00:00:00+00:00,34.6837995902,35.1735476863,33.9612204321,34.1057362637,6561773,,,,,,,,,,,,,36.50725918246172,37.77790812981154,39.02558707333849,,,,,,,,,,,,33.96079547079623,37.6024909970198,38.3794153733544,39.94361917459477,,,,,36.50725918246172,39.02558707333849,37.599582200196714,#000000,,36.462113445022325,,33.76990899246828,-10.942586209545027,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7481000001297073,1.210113340317384,False,False,False,False,-0.24587526730830847,-0.29364854469779383,False,False,False,False,-21928178,-10111851.451711923,False,False,False,False,6598517.924901324,False,False,False,False
2022-10-28 00:00:00+00:00,36.5063048002,36.5544767441,34.3465959831,34.7962007926,7206033,,,,,,,,,,,,,36.439573162611374,37.67486612561888,38.90335283302053,,,,,,,,,,,,34.58876355622427,37.504491810724346,38.26525524473407,39.83646898889951,,,,,36.439573162611374,38.90335283302053,37.60182453169043,#000000,,36.55192366379472,,36.53812424217004,-10.942586209545027,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8190500315046716,1.1395515891235855,False,False,False,False,-0.17598053580161654,-0.2348145402497052,False,False,False,False,-14722145,-10453354.67751104,False,False,False,False,6643519.0415753005,False,False,False,False
2022-11-04 00:00:00+00:00,36.8194224354,37.0683108121,35.5749805519,36.1048719346,9463604,,,,,,,,,,,,,36.44494882200356,37.598747368187716,38.78874229563008,,,,,,,,,,,,35.17606206470745,37.43663433889799,38.167517331105266,39.72641121664434,,,,,36.44494882200356,38.78874229563008,37.61986620531092,#000000,,36.664098148449185,,38.89581044667939,-10.942586209545027,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8594177171949399,1.1033539198643072,False,False,False,False,-0.1119208234617508,-0.17336768185572798,False,False,False,False,-5258541,-10068553.664362075,False,False,False,False,6852414.223680833,False,False,False,False
2022-11-11 00:00:00+00:00,37.8711765433,37.8912481866,36.321645682,36.8435084073,9050756,,,,,,,,,,,,,36.53360999547589,37.585032840394526,38.72678887599279,,,,,,,,,,,,35.674919464281906,37.432118512266186,38.127245404291386,39.65434222834982,,,,,36.53360999547589,38.72678887599279,37.6762939030075,#000000,,36.80642020310463,,41.81219177933701,-14.073262836858284,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8888935825399088,1.0690917777595943,False,False,False,False,-0.054996157807255114,-0.11418191983149155,False,False,False,False,3792215,-9041830.059594514,False,False,False,False,7015254.355260031,False,False,False,False
2022-11-18 00:00:00+00:00,38.0076637176,38.1160505914,37.0417359564,37.9354058018,5592763,,,,,,,,,,,,,36.600638690365955,37.58974760850083,38.70053913142976,,,,,,,,,,,,35.92796286936932,37.44247354670186,38.11510499309081,39.618625441872624,,,,,36.600638690365955,38.70053913142976,37.713584611618735,#000000,,36.89020567873449,,44.051580554254585,-11.949717106907094,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8943447770546853,1.062480210856737,False,False,False,False,-0.020922054350708395,-0.06755198709109997,False,False,False,False,9384978,-7676881.314439366,False,False,False,False,6909884.625240769,False,False,False,False
2022-11-25 00:00:00+00:00,38.5616410722,38.6057986874,37.6222881666,38.0799216335,3233225,,,,,,,,,,,,38.263242642066665,36.65314722174399,37.60290592316232,38.694034125619616,,,,,,,,,,,,36.08372734103427,37.459090575818706,38.11762580286713,39.60429686687496,,,,,36.65314722174399,38.694034125619616,37.80975881239846,#000000,,37.11480194516591,,46.29336268872847,-9.825454488258977,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.8950374932618609,1.0546621268018883,False,False,False,False,0.01762002012894349,-0.024965983481078237,False,False,False,False,12618203,-6173541.735592006,False,False,False,False,6637539.467815528,False,False,False,False
