date,Close,High,Low,Open,Volume,aVWAP_peak_152,aVWAP_peak_143,aVWAP_peak_130,aVWAP_peak_125,aVWAP_peak_111,aVWAP_peak_110,aVWAP_peak_98,aVWAP_peak_91,aVWAP_peak_79,aVWAP_peak_69,aVWAP_peak_52,aVWAP_peak_39,aVWAP_peak_24,aVWAP_peak_19,aVWAP_peak_12,aVWAP_valley_149,aVWAP_valley_141,aVWAP_valley_133,aVWAP_valley_118,aVWAP_valley_106,aVWAP_valley_96,aVWAP_valley_84,aVWAP_valley_75,aVWAP_valley_67,aVWAP_valley_48,aVWAP_valley_41,aVWAP_valley_31,aVWAP_valley_18,aVWAP_valley_7,aVWAP_OB_bear_152,aVWAP_OB_bear_130,aVWAP_OB_bear_91,aVWAP_OB_bear_52,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-11-04 00:00:00+00:00,2.82,3.71,2.73,3.49,46264,,,,,,,,,,,,,,,3.0866666666666664,,,,,,,,,,,,,,2.7359201350182722,,,,,2.911293400842469,#000000,,2.911293400842469,,26.568260462030597,-27.348447603753456,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6993886,-4106185.651004668,False,False,False,False,913060.221182737,False,False,False,False
2022-11-11 00:00:00+00:00,2.95,3.2499,2.41,2.92,113723,,,,,,,,,,,,,,,2.9326305631082525,,,,,,,,,,,,,,2.755694188443734,,,,,2.8441623757759933,#000000,,2.8441623757759933,,27.813905231877044,-26.39095162197558,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6880163,-4311665.454633951,False,False,False,False,853850.0566506825,False,False,False,False
2022-11-18 00:00:00+00:00,2.61,2.92,2.41,2.81,69389,,,,,,,,,,,,,,,2.846123043532599,,,,,,,,,,,,,,2.746691156565398,,,,,2.7964071000489987,#000000,,2.7964071000489987,,28.225741400279333,-26.156550771556347,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6949552,-4507064.457994399,False,False,False,False,795741.8302321135,False,False,False,False
2022-11-25 00:00:00+00:00,2.51,2.75,2.3948,2.41,112891,,,,,,,,,,,,,,,2.7489795827039516,,,,,,,,,,,,,,2.723585741157661,,,,,2.7362826619308063,#000000,,2.7362826619308063,,28.379840410922682,-26.0782546507034,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7062443,-4696351.757402221,False,False,False,False,745160.2872519569,False,False,False,False
2022-12-02 00:00:00+00:00,2.55,2.68,2.1856,2.65,107536,,,,,,,,,,,,,,,2.682729214122627,,,,,,,,,,,,,,2.698066749219566,,,,,2.6903979816710963,#000000,,2.6903979816710963,,28.635037849575895,-25.8253921741344,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6954907,-4863652.145742797,False,False,False,False,697928.8585666268,False,False,False,False
2022-12-09 00:00:00+00:00,2.085,2.54,2.04,2.53,86767,,,,,,,,,,,,,,,2.6081722801622655,,,,,,,,,,,,,,2.6620442917551563,,,,,2.6351082859587107,#000000,,2.6351082859587107,,28.135101042198496,-25.8253921741344,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7041674,-5024987.097909997,False,False,False,False,652657.6097839137,False,False,False,False
2022-12-16 00:00:00+00:00,2.15,2.2,2.0,2.14,157702,,,,,,,,,,,,,,,2.496528114389365,,,,,,,,,,,,,2.1166666666666667,2.596148686066459,,,,,2.4031144890408305,#000000,,2.4031144890408305,,28.03012624012934,-25.8253921741344,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6883972,-5162689.683249997,False,False,False,False,615994.2312814016,False,False,False,False
2022-12-23 00:00:00+00:00,3.12,3.4,2.455,2.5,665890,,,,,,,,,,,,,,2.991666666666667,2.7389314535327416,,,,,,,,,,,,,2.824121025135423,2.729765652948221,,,,,2.821121199570763,#000000,,2.821121199570763,,31.29347832049116,-23.070628048444235,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6218082,-5240866.891898146,False,False,False,False,619690.2141494459,False,False,False,False
2022-12-30 00:00:00+00:00,3.08,3.19,2.97,3.19,91326,,,,,,,,,,,,,,3.002320337481864,2.760391104645716,,,,,,,,,,,,,2.849662552636776,2.7452743841899574,,,,,2.839412094738578,#000000,,2.839412094738578,,33.5444561702217,-20.904130314739646,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6309408,-5320018.085090876,False,False,False,False,580552.1242124499,False,False,False,False
2023-01-06 00:00:00+00:00,2.6499,3.09,2.5,3.09,71560,,,,,,,,,,,,,,2.9802432478739735,2.759744699466684,,,,,,,,,,,,,2.842188720545888,2.7453199546481017,,,,,2.831874155633662,#000000,,2.831874155633662,,34.306480091077205,-20.178950502060776,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6380968,-5398606.967676737,False,False,False,False,542849.0039004167,False,False,False,False
2023-01-13 00:00:00+00:00,2.84,3.0971,2.53,2.53,56909,,,,,,,,,,,,,,2.9700990110855816,2.7620003010630465,,,,,,,,,,,,,2.841107574945825,2.747321267053968,,,,,2.8301320385371054,#000000,,2.8301320385371054,,35.480504820285475,-19.027254167536036,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6324059,-5467158.970071053,False,False,False,False,506853.4480559413,False,False,False,False
2023-01-20 00:00:00+00:00,2.78,2.9448,2.7,2.75,26675,,,,,,,,,,,,,,2.9653674601765383,2.762768464091342,,,,,,,,,,,,,2.840288901608816,2.748054377470524,,,,,2.8291198008368053,#000000,,2.8291198008368053,,36.192328364637476,-18.301019916260653,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6350734,-5532608.9722880125,False,False,False,False,471284.67412587156,False,False,False,False
2023-01-27 00:00:00+00:00,3.24,3.3911,2.61,2.84,152829,,,,,,,,,,,,,3.0803666666666665,2.9818670801770075,2.7903554442525302,,,,,,,,,,,,,2.870292266386238,2.7694799285378404,,,,,2.8984722772040565,#000000,,2.9307203643706106,,38.236414248046245,-16.28747821522355,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6197905,-5581890.159525937,False,False,False,False,447695.36493136256,False,False,False,False
2023-02-03 00:00:00+00:00,2.76,3.3626,2.72,3.25,212801,,,,,,,,,,,,,3.003056089945209,2.9761500904806244,2.8073144547563498,,,,,,,,,,,,,2.8817410842994176,2.784147799886936,,,,,2.8904819038737073,#000000,,2.9170654298704,,38.602656603879595,-15.893964308114555,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.22784586642045024,-0.22784586642045024,False,False,False,False,-6410706,-5643283.925486979,False,False,False,False,430295.7823438542,False,False,False,False
2023-02-10 00:00:00+00:00,2.37,2.97,2.2232,2.9,285233,,,,,,,,,,,,,2.7918299345638022,2.8931134346581815,2.771147236073613,,,,,,,,,,,,,2.8219614621981393,2.757987312960721,,,,,2.8072078760908914,#000000,,2.819513016873434,,38.058128418486426,-15.893964308114555,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8478812587402238,1.2635940540580535,False,False,False,False,-0.2616594974734148,-0.24475268194693253,False,False,False,False,-6695939,-5721258.375450906,False,False,False,False,419550.39105912426,False,False,False,False
2023-02-17 00:00:00+00:00,2.4,2.56,2.2,2.34,551784,,,,,,,,,,,,,2.6059378077690294,2.7609865795558437,2.6956295582247267,,,,,,,,,,,,,2.716277582978434,2.698081987996839,,,,,2.6953827033049746,#000000,,2.6947078821320085,,37.77498433189021,-15.893964308114555,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8947267080225363,1.2233133251291324,False,False,False,False,-0.29659124510162144,-0.27067196352427697,False,False,False,False,-6144155,-5752584.051343432,False,False,False,False,429345.4732028928,False,False,False,False
2023-02-24 00:00:00+00:00,2.35,2.8,2.26,2.34,2152521,,,,,,,,,,,,,2.5187263817191865,2.6142143209527076,2.597747265044944,,,,,,,,,,,,,2.596483206371947,2.609983124282631,,,,,2.5874308596742828,#000000,,2.581792793522196,,37.46325051763475,-15.893964308114555,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8623271280429788,1.2703001412768737,False,False,False,False,-0.25547290908474923,-0.2630724363045131,False,False,False,False,-8296676,-5941035.306799473,False,False,False,False,556988.1048174934,False,False,False,False
2023-03-03 00:00:00+00:00,2.35,2.465,2.03,2.45,902717,,,,,,,,,,,,,2.4684671955755815,2.5561520007272382,2.5490934152008315,,,,,,,,,,,,,2.543143666344028,2.5642138048981327,,,,,2.5362140165491622,#000000,,2.52921406946192,,37.24058350745227,-15.893964308114555,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8809688786822932,1.133156477668673,False,False,False,False,-0.31235440029345646,-0.2877134182989848,False,False,False,False,-8296676,-6115527.209999512,False,False,False,False,582597.6526087902,False,False,False,False
2023-03-10 00:00:00+00:00,1.69,2.41,1.69,2.41,1510011,,,,,,,,,,,,,2.327498740447701,2.41461604630122,2.422327625311523,,,,,,,,,,,,,2.4077445192946003,2.4442870953942664,,,,,2.403294805349862,#000000,,2.3930467328387612,,35.66198873867907,-15.893964308114555,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.8588311528017772,1.1637970048547683,False,False,False,False,-0.34282825441539394,-0.31527083635718933,False,False,False,False,-9806687,-6388946.453703252,False,False,False,False,651294.9376007316,False,False,False,False
2023-03-17 00:00:00+00:00,2.04,2.07,1.5811,1.67,1571003,,,,,,,,,,,,,2.235351070071955,2.3160706007127723,2.3300760967459624,,,,,,,,,,,,1.8970333333333333,2.3123309711429667,2.3543231210741666,,,,,2.240864198846859,#000000,,2.1901964938152565,,35.92849715309962,-15.893964308114555,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.8007041905921453,1.2481668558767558,False,False,False,False,-0.34282825441539394,-0.3290495453862916,False,False,False,False,-8235684,-6525741.827503012,False,False,False,False,719421.4607414182,False,False,False,False
2023-03-24 00:00:00+00:00,2.3,2.46,1.83,2.04,647868,,,,,,,,,,,,,2.232213081062713,2.3073778392831867,2.3210665996275153,,,,,,,,,,,,1.9845205502107452,2.3040570817262123,2.3443135886693858,,,,,2.2489247900966265,#000000,,2.2070421380707144,,37.09370506313361,-15.893964308114555,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.9413234883661922,1.1950153510441246,False,False,False,False,-0.19266642926662308,-0.2608579873264574,False,False,False,False,-7587816,-6604413.988428714,False,False,False,False,714121.2043902021,False,False,False,False
2023-03-31 00:00:00+00:00,2.24,2.42,2.16,2.38,341819,,,,,,,,,,,,,2.233900724500734,2.3061185462433538,2.3194243470517377,,,,,,,,,,,,2.023073321813001,2.302939691123659,2.3420129953534072,,,,,2.254578271014316,#000000,,2.216508070920187,,37.775909024169,-15.892639920447586,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.9860430393716122,1.0165471128566328,False,False,False,False,-0.12760276292909642,-0.1942303751277769,False,False,False,False,-7929635,-6702578.507804365,False,False,False,False,686543.2633242612,False,False,False,False
2023-04-07 00:00:00+00:00,2.25,2.37,2.16,2.21,241959,,,,,,,,,,,,,2.234637545158058,2.3049418185074444,2.3180115529548786,,,,,,,,,,,,2.0435277355221197,2.301861995007161,2.3401735827017434,,,,,2.2571923716419007,#000000,,2.221242273548696,,38.30364536236499,-15.26902435826544,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9847271246266631,1.0392003801248981,False,False,False,False,-0.13872936589208304,-0.16647987050992996,False,False,False,False,-7687676,-6775548.692411449,False,False,False,False,653611.0956706122,False,False,False,False
2023-04-14 00:00:00+00:00,2.28,2.425,2.2,2.25,268209,,,,,,,,,,,,,2.2366715211744403,2.304851733907873,2.317591860891179,,,,,,,,,,,,2.0660736118157637,2.301856707915456,2.3392394649984563,,,,,2.261047483450528,#000000,,2.227363393703383,,38.809338549307576,-14.661755772234521,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9711935319726351,1.0473511618703002,False,False,False,False,-0.11761569522145887,-0.14204778286569442,False,False,False,False,-7419467,-6823246.344825416,False,False,False,False,625062.792287604,False,False,False,False
2023-04-21 00:00:00+00:00,2.3,2.3837,2.25,2.28,177952,,,,,,,,,,,,,2.2381430589618874,2.3049661070403467,2.317485348917638,,,,,,,,,,,,2.079502117257293,2.302022131492796,2.3387958449336286,,,,,2.263485768100598,#000000,,2.231158353688081,,39.261333952542415,-14.102474353912989,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.919768697221113,1.108049750802313,False,False,False,False,-0.11359107548319801,-0.12781942917444622,False,False,False,False,-7241515,-6854229.2081716815,False,False,False,False,591943.4743403741,False,False,False,False
2023-04-28 00:00:00+00:00,2.29,2.35,2.19,2.25,135672,,,,,,,,,,,,,2.2387141209202683,2.304584632463028,2.316970621981019,,,,,,,,,,,,2.0874057517713687,2.301685614318434,2.3380544875357465,,,,,2.264569204831644,#000000,,2.2330975298682745,,39.55149970084662,-13.693476684880054,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9088650996228428,1.1078136309954665,False,False,False,False,-0.12021543764947823,-0.12401743341196222,False,False,False,False,-7377187,-6892966.822381187,False,False,False,False,558145.5873521982,False,False,False,False
2023-05-05 00:00:00+00:00,2.23,2.39,2.06,2.26,301204,,,,,,,,,,,,,2.2383302726169476,2.3023205639423154,2.314511364632427,,,,,,,,,,,,2.0987865217583193,2.299538448649536,2.3351798375166566,,,,,2.2647778348527003,#000000,,2.2347439517417795,,39.55296561899546,-13.550407488795067,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9186340133873101,1.1190428474087137,False,False,False,False,-0.12041726481056442,-0.12221734911126332,False,False,False,False,-7678391,-6951146.391093692,False,False,False,False,539112.8771779613,False,False,False,False
2023-05-12 00:00:00+00:00,2.41,2.7,2.22,2.24,799821,,,,,,,,,,,,2.443333333333333,2.254321622320577,2.312421528312336,2.323198903567036,,,,,,,,,,,,2.160223450823582,2.3096952485745303,2.3421162237739512,,,,,2.3064729015293355,#000000,,2.292574983697457,,40.492740095859844,-12.505121714155116,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9558384098525745,1.0590114407409241,False,False,False,False,0.0038012591871233697,-0.059208044962069974,False,False,False,False,-6878570,-6945770.362123788,False,False,False,False,558424.5899795938,False,False,False,False
2023-05-19 00:00:00+00:00,2.16,2.55,2.15,2.4049,402317,,,,,,,,,,,,2.3909020289961163,2.255542840709028,2.3115258205827303,2.322000312957906,,,,,,,,,,,,2.170630997263131,2.3089051272856116,2.3403833092200856,,,,,2.299984348144944,#000000,,2.282150421887751,,40.247972789862196,-12.505121714155116,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9519816945868756,1.0471832044494178,False,False,False,False,-0.05412551617273803,-0.056666780567404,False,False,False,False,-7280887,-6970593.816781285,False,False,False,False,546861.0647959202,False,False,False,False
2023-05-26 00:00:00+00:00,2.13,2.17,1.85,2.1,788697,,,,,,,,,,,,2.25584894445463,2.2413777659971674,2.2948333909859078,2.305562873267889,,,,,,,,,,,2.05,2.153870501591849,2.2925882117212657,2.3236196743127038,,,,,2.2397126702914267,#000000,,2.1752743030109114,,39.96521534531726,-12.505121714155116,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9279863309714056,1.0649111345628757,False,False,False,False,-0.23731270376537045,-0.14698974216638722,False,False,False,False,-8069584,-7052000.497019708,False,False,False,False,564774.8377740001,False,False,False,False
2023-06-02 00:00:00+00:00,2.33,2.45,2.11,2.11,194150,,,,,,,,,,,,2.2594758621531343,2.242300073706096,2.2948617498850883,2.3054324714134786,,,,,,,,,,,2.0987261326873186,2.158592938848046,2.2926505183656447,2.32324201284197,,,,,2.246910219987597,#000000,,2.189773751848649,,40.869320783215336,-11.813840360973039,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9668561731014,1.0360627916843443,False,False,False,False,-0.09115323454555033,-0.11907148835596877,False,False,False,False,-7875434,-7112995.571314544,False,False,False,False,537321.1460870372,False,False,False,False
2023-06-09 00:00:00+00:00,2.19,2.44,2.18,2.39,171930,,,,,,,,,,,,2.260243566979151,2.2427033123105096,2.294525781269097,2.304978432042603,,,,,,,,,,,2.124226394648779,2.161762801631284,2.292348178721643,2.3225894707750045,,,,,2.250422242297259,#000000,,2.1972340188924306,,40.95295550384165,-11.628997354466861,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9856957087126137,1.0264412657130473,False,False,False,False,-0.0752595699758844,-0.09716552916592658,False,False,False,False,-8047364,-7182208.047513467,False,False,False,False,510255.13526577514,False,False,False,False
2023-06-16 00:00:00+00:00,2.27,2.34,2.2,2.24,194496,,,,,,,,,,,,2.26098730728474,2.2431455530155944,2.294156497689581,2.3044786265367536,,,,,,,,,,,2.145239475875774,2.165138042089132,2.292015741774445,2.321870300345452,,,,,2.253378943076434,#000000,,2.20362759456631,,41.46946698798961,-11.0229019848204,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9899869394862865,1.0047888550282977,False,False,False,False,-0.09646095006638072,-0.09681323961615365,False,False,False,False,-7852868,-7231886.56251247,False,False,False,False,486865.5696905326,False,False,False,False
2023-06-23 00:00:00+00:00,2.28,2.32,2.17,2.23,183423,,,,,,,,,,,,2.26069752557803,2.243349031730894,2.29363160532628,2.303842904709961,,,,,,,,,,,2.158574350904115,2.167752854426121,2.2915267087645104,2.321040100183404,,,,,2.2550518852029144,#000000,,2.20759344065979,,41.89770065453092,-10.510556419383128,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9715936446798266,1.103033220991815,False,False,False,False,-0.10975464377985032,-0.10328394169800198,False,False,False,False,-7669445,-7264298.2986226585,False,False,False,False,464388.34230604867,False,False,False,False
2023-06-30 00:00:00+00:00,2.1,2.28,2.07,2.28,168308,,,,,,,,,,,,2.254279899731624,2.2420775467618554,2.2918097502359625,2.3019885516729173,,,,,,,,,,,2.1577259508697995,2.167299367489939,2.289752637344981,2.3190648805941594,,,,,2.252999823087655,#000000,,2.2053456912133043,,41.40122461472802,-10.510556419383128,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9122891566265059,1.086746987951807,False,False,False,False,-0.14122386239846205,-0.12225390204823201,False,False,False,False,-7837753,-7306776.42465061,False,False,False,False,442456.4650981932,False,False,False,False
2023-07-07 00:00:00+00:00,2.02,2.18,2.0,2.1,146836,,,,,,,,,,,,2.2452475799278986,2.2400176028747016,2.2893455800695497,2.2995397030458555,,,,,,,,,,,2.1504900532513633,2.165105596651891,2.287339349897421,2.316547331889468,,,,,2.2492040997010188,#000000,,2.2002152081764637,,40.700273386577486,-10.510556419383128,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.948820873055695,1.090316106372303,False,False,False,False,-0.1886430764431091,-0.15544848924567056,False,False,False,False,-7984589,-7356984.76356538,False,False,False,False,420558.6528686974,False,False,False,False
2023-07-14 00:00:00+00:00,2.08,2.21,1.85,2.09,1635561,,,,,,,,,,,,2.175929792353309,2.2176514847422273,2.2629750078790702,2.273272983616599,,,,,,,,,,2.046666666666667,2.1017418666412504,2.141965125004604,2.2614579561067374,2.2895610374368474,,,,,2.1968024356052567,#000000,,2.1165758626664575,,40.61264889986096,-10.510556419383128,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9292880640301703,1.0898861435349818,False,False,False,False,-0.2226152191452575,-0.18903185419546403,False,False,False,False,-6349028,-7282321.299597574,False,False,False,False,510558.8267302754,False,False,False,False
2023-07-21 00:00:00+00:00,2.19,2.28,2.04,2.15,609874,,,,,,,,,,,,2.1752468567292733,2.2156810859722986,2.259354437375736,2.2694221066303366,,,,,,,,,,2.080164760948324,2.1119119287123387,2.143868872124298,2.257931966566233,2.285263337918432,,,,,2.1998717058863635,#000000,,2.1277981046285586,,41.306997390588535,-10.510556419383128,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.9313038931211614,1.067137628036214,False,False,False,False,-0.14954035686470293,-0.1692861055300835,False,False,False,False,-5739154,-7168012.610738495,False,False,False,False,517915.5062317365,False,False,False,False
