date,Close,High,Low,Open,Volume,aVWAP_peak_908,aVWAP_peak_891,aVWAP_peak_864,aVWAP_peak_840,aVWAP_peak_797,aVWAP_peak_775,aVWAP_peak_756,aVWAP_peak_680,aVWAP_peak_651,aVWAP_peak_609,aVWAP_peak_594,aVWAP_peak_514,aVWAP_peak_513,aVWAP_peak_490,aVWAP_peak_462,aVWAP_peak_448,aVWAP_peak_416,aVWAP_peak_375,aVWAP_peak_363,aVWAP_peak_332,aVWAP_peak_321,aVWAP_peak_271,aVWAP_peak_260,aVWAP_peak_226,aVWAP_peak_155,aVWAP_peak_124,aVWAP_peak_107,aVWAP_peak_74,aVWAP_peak_43,aVWAP_peak_24,aVWAP_peak_11,aVWAP_valley_901,aVWAP_valley_871,aVWAP_valley_852,aVWAP_valley_838,aVWAP_valley_819,aVWAP_valley_791,aVWAP_valley_777,aVWAP_valley_760,aVWAP_valley_726,aVWAP_valley_698,aVWAP_valley_626,aVWAP_valley_603,aVWAP_valley_573,aVWAP_valley_551,aVWAP_valley_530,aVWAP_valley_494,aVWAP_valley_480,aVWAP_valley_457,aVWAP_valley_439,aVWAP_valley_409,aVWAP_valley_355,aVWAP_valley_298,aVWAP_valley_248,aVWAP_valley_243,aVWAP_valley_196,aVWAP_valley_115,aVWAP_valley_90,aVWAP_valley_36,aVWAP_valley_14,aVWAP_OB_bull_852,aVWAP_OB_bull_626,aVWAP_OB_bear_680,aVWAP_OB_bear_514,aVWAP_OB_bear_375,aVWAP_OB_bear_155,aVWAP_OB_bear_107,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-18 00:00:00+00:00,40.9432032223,41.0278125095,40.6201495805,41.0047372493,978184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,68.83128900424984,6.576176451967719,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3807471,209784.46613815328,False,False,False,False,650397.5865365395,False,False,False,False
2022-01-19 00:00:00+00:00,40.7662928947,41.0816547831,40.650916594,41.0739630297,1012916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.83295475726666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.83295475726666,#000000,,40.83295475726666,,68.99453085206265,6.576176451967719,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2794555,311148.0164856767,False,False,False,False,664613.9949076555,False,False,False,False
2022-01-20 00:00:00+00:00,40.3893969792,40.9739702358,40.3817052259,40.7662928947,932537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.712513438867305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.712513438867305,#000000,,40.712513438867305,,63.64119146121608,6.576176451967719,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1862018,371966.4472117286,False,False,False,False,675120.7794210808,False,False,False,False
2022-01-21 00:00:00+00:00,39.9663505435,40.3186328482,39.9038935061,40.2509454185,1962234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.38634149325264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.38634149325264,#000000,,40.38634149325264,,56.085892966128085,19.82320369210065,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-100216,353449.4884975432,False,False,False,False,725595.8076790777,False,False,False,False
2022-01-24 00:00:00+00:00,39.5356123545,39.6740639152,38.9435011796,39.5125370943,1733414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0784596734652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.3843924831,,,,,,,,39.731426078282595,#000000,,39.731426078282595,,48.2908687327693,12.687159634534396,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1833630,267681.6654192082,False,False,False,False,765118.0897308786,False,False,False,False
2022-01-25 00:00:00+00:00,39.8202072294,40.0624974607,39.0664153985,39.281784493,1375766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.99439597829751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.50179008430023,,,,,,,,39.74809303129887,#000000,,39.74809303129887,,45.965221424232624,10.613044420960463,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-457864,239228.89422629806,False,False,False,False,789065.0666041775,False,False,False,False
2022-01-26 00:00:00+00:00,39.6048381349,40.3201711989,39.4663865741,40.0432680773,1851042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.953220097293006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.61200495643573,,,,,,,,39.78261252686437,#000000,,39.78261252686437,,43.08889694405349,7.744204741277933,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2308906,139302.03562918835,False,False,False,False,830711.2208549941,False,False,False,False
2022-01-27 00:00:00+00:00,39.5817628747,40.0817268442,39.5356123545,39.7125226821,1550314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.92045466778476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.64082486597549,,,,,,,,39.78063976688013,#000000,,39.78063976688013,,41.03171100630524,5.456556859875114,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3859220,-17502.750081760227,False,False,False,False,858930.93768421,False,False,False,False
2022-01-28 00:00:00+00:00,40.0201928172,40.0432680773,39.3740855336,39.4510030673,970155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.91125952633673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.66309105820301,,,,,,,,39.787175292269865,#000000,,39.787175292269865,,43.65449473654756,5.456556859875114,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-2889065,-130113.03439227944,False,False,False,False,863292.6656181626,False,False,False,False
2022-01-31 00:00:00+00:00,40.1971031448,40.3317088289,39.8894330098,39.8894330098,1152253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.93222281141046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.726666784463944,,,,,,,,39.8294447979372,#000000,,39.8294447979372,,46.72746822831631,5.456556859875114,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-1736812,-193120.83696513122,False,False,False,False,874624.4434370582,False,False,False,False
2022-02-01 00:00:00+00:00,40.1509526246,40.1971031448,39.9163541466,40.1740278847,1499840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.948877936062054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.780171028325,,,,,,,,39.86452448219353,#000000,,39.86452448219353,,48.391449970152706,5.456556859875114,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3236652,-312475.0002214006,False,False,False,False,899142.7005571737,False,False,False,False
2022-02-02 00:00:00+00:00,40.5816908136,40.6278413339,40.2278701583,40.2278701583,1275472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.9930362939507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.858316875457234,,,,,,,,39.925676584703965,#000000,,39.925676584703965,,52.44682632271177,5.456556859875114,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-1961180,-377130.0982519339,False,False,False,False,913900.7123000297,False,False,False,False
2022-02-03 00:00:00+00:00,40.8970527021,41.0418884182,40.4278557461,40.4509310062,1446749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.06172822807753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.96305171753923,,,,,,,,40.01238997280838,#000000,,40.01238997280838,,56.83966556935249,-5.740303687115883,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-514431,-382514.4473400933,False,False,False,False,934796.7235823816,False,False,False,False
2022-02-04 00:00:00+00:00,40.9508949757,41.1278053034,40.6124578272,40.7432176346,1098739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.113112889097295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.03659637392502,,,,,,,,40.07485463151116,#000000,,40.07485463151116,,60.0381989383285,-2.2838003269635507,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,584308,-344599.84156205045,False,False,False,False,941225.832461504,False,False,False,False
2022-02-07 00:00:00+00:00,40.7047588677,41.1854934537,40.650916594,41.1854934537,1445452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.84705630513333,40.16806116731476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.11267053575041,,,,,,,,40.37592933606617,#000000,,40.37592933606617,,59.82471658019957,-1.9936492970282202,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-861144,-364856.4752262838,False,False,False,False,960999.4076590922,False,False,False,False
2022-02-08 00:00:00+00:00,40.343246459,40.7586011413,40.3201711989,40.7586011413,1222834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.67609327078677,40.186284510057135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.13925294577213,,,,,,,,40.333876908872014,#000000,,40.333876908872014,,56.7890536060214,-1.9936492970282202,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-2083978,-432273.0056095668,False,False,False,False,971267.4308881476,False,False,False,False
2022-02-09 00:00:00+00:00,40.5509238001,40.5663842244,40.404780486,40.4970815265,1426492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.61731288899535,40.20714492655798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.16834706299234,,,,,,,,40.330934959515226,#000000,,40.330934959515226,,56.154013641885015,-1.9936492970282202,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-657486,-441104.88774252497,False,False,False,False,989119.3747748869,False,False,False,False
2022-02-10 00:00:00+00:00,40.1817196381,40.6432248407,40.1201856111,40.3970887326,819234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.56692036398452,40.21102603955876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.17471658551989,,,,,,,,40.317554329687724,#000000,,40.317554329687724,,53.13528118010972,-1.9936492970282202,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-1476720,-481717.24508595536,False,False,False,False,982457.2032150874,False,False,False,False
2022-02-11 00:00:00+00:00,40.2278701583,40.5124650333,40.0971103509,40.1432608712,925576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.52130846162651,40.21368636937655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.17960003247006,,,,,,,,40.304864954491045,#000000,,40.304864954491045,,51.460189533966265,-1.9936492970282202,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-551144,-484439.86292572186,False,False,False,False,980226.5677948879,False,False,False,False
2022-02-14 00:00:00+00:00,40.1509526246,40.2278701583,39.7432896956,40.0971103509,2081484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.3950161914379,40.19972109602266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.1663834853113,,,,,,,,40.25370692425729,#000000,,40.25370692425729,,49.799997345982575,-1.9936492970282202,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-2632628,-568682.5349678504,False,False,False,False,1023413.133763716,False,False,False,False
2022-02-15 00:00:00+00:00,40.220178405,40.3690138328,40.1278773644,40.3240170755,1049147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.376771421915684,40.20125785150548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.169707942758556,,,,,,,,40.24924573872658,#000000,,40.24924573872658,,49.27230935789622,-1.9936492970282202,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-1583481,-608478.5532044054,False,False,False,False,1024422.3049886683,False,False,False,False
2022-02-16 00:00:00+00:00,40.3278629522,40.4586227596,40.1240314878,40.220178405,1187962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.368203268414774,40.20559290789504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.17629997930182,,,,,,,,40.25003205187054,#000000,,40.25003205187054,,49.82881663841441,-1.9936492970282202,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-395519,-600127.1981767816,False,False,False,False,1030835.6263616618,False,False,False,False
2022-02-17 00:00:00+00:00,40.4278557461,40.5970743204,40.1586443779,40.2124866516,876361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.37029372008116,40.211322860468954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.18395331475116,,,,,,,,40.25518996510042,#000000,,40.25518996510042,,51.033931547416515,-1.9936492970282202,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,480842,-557736.2492286726,False,False,False,False,1024777.7978768907,False,False,False,False
2022-02-18 00:00:00+00:00,40.2124866516,40.7047588677,40.1817196381,40.4355474995,979505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.369969882927165,40.21640469236654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.190832250427064,,,,,,,,40.259068941906925,#000000,,40.259068941906925,,49.91658279868079,-1.9936492970282202,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-498663,-555419.6512197051,False,False,False,False,1023002.3940385813,False,False,False,False
2022-02-22 00:00:00+00:00,40.0201928172,40.2278701583,39.7432896956,40.0663433374,2085599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.31481811258968,40.202095254979184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.176430740633506,,,,,,,,40.231114702734125,#000000,,40.231114702734125,,47.64977914930423,4.652124904342131,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-2584262,-634982.0962699128,False,False,False,False,1064672.8491743233,False,False,False,False
2022-02-23 00:00:00+00:00,39.7894402159,40.3616297496,39.7433666132,40.2432536651,1043301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.29070381528559,40.19459450292895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.168842872911064,,,,,,,,40.21804706370853,#000000,,40.21804706370853,,44.52586228877393,1.345232830220617,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-3627563,-752338.2101416809,False,False,False,False,1063834.7374419968,False,False,False,False
2022-02-24 00:00:00+00:00,40.1124938577,40.2432536651,38.9818061114,39.1125659188,2411073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.22044581727669,40.16631352087577,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.77918454473333,40.13902499455275,,,,,,,,40.076242219359635,#000000,,40.076242219359635,,45.474708966102185,1.345232830220617,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-1216490,-770540.241116517,False,False,False,False,1116667.6104834871,False,False,False,False
2022-02-25 00:00:00+00:00,40.6586083474,40.7278341278,40.1201856111,40.281712432,2801810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.25922821610402,40.19093894672458,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.167794487359345,40.16868358468382,,,,,,,,40.19666130871794,#000000,,40.19666130871794,,49.880049379063344,1.345232830220617,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,1585320,-678153.5649943006,False,False,False,False,1182751.6257586447,False,False,False,False
2022-02-28 00:00:00+00:00,40.404780486,40.7259111895,40.2355619117,40.4201639927,1976856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.27659463048956,40.203946739166604,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.24687802498003,40.184304641296684,,,,,,,,40.22793100898322,#000000,,40.22793100898322,,50.87891659292134,1.345232830220617,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-391536,-666913.6604847203,False,False,False,False,1213892.9737681097,False,False,False,False
2022-03-01 00:00:00+00:00,40.466314513,40.7316800045,40.3047876921,40.404780486,1782594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.29317723930177,40.21655839780327,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.29735173090675,40.19913060152178,,,,,,,,40.25155449238339,#000000,,40.25155449238339,,51.9490978727572,-4.413634810877291,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,1391058,-586208.8894853194,False,False,False,False,1236194.9747968114,False,False,False,False
2022-03-02 00:00:00+00:00,41.5123929722,41.5481596254,40.6432248407,40.6432248407,1701160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.35521127458713,40.25620865590091,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.446730802197045,40.24342223286621,,,,,,,,40.32539324138782,#000000,,40.32539324138782,,57.63479036226311,1.0805208869157994,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,3092218,-441956.85460354213,False,False,False,False,1254428.897353799,False,False,False,False
2022-03-03 00:00:00+00:00,42.081582722,42.2084966527,41.4739342053,41.5277764789,2436252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.49025961001531,40.344178980171094,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.72076469025411,40.34027535977879,,,,,,,,40.47386966005483,#000000,,40.47386966005483,,63.10725201364245,6.145995447417057,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5528470,-207822.4681485013,False,False,False,False,1300774.9013791403,False,False,False,False
2022-03-04 00:00:00+00:00,43.0045931272,43.0430518941,41.650844533,41.6893032998,1877676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.61962657694465,40.43111396698724,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.95196260372983,40.43508267148492,,,,,,,,40.609446454786664,#000000,,40.609446454786664,,68.702110179828,11.18535374681695,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7406146,90764.5306024203,False,False,False,False,1323398.473874076,False,False,False,False
2022-03-07 00:00:00+00:00,42.7199982523,43.3238008923,42.6507724719,42.796915786,2016469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.89819053883334,40.76255365850063,40.530593185658724,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.18276322041638,40.54282059040972,,,,,,,,41.18338423876376,#000000,,41.18338423876376,,70.5434395104916,12.696273960018857,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5389677,298565.01959840383,False,False,False,False,1350577.7101927397,False,False,False,False
2022-03-08 00:00:00+00:00,41.2662568641,42.7507652658,41.2354898506,42.6276972118,2716317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.23968304773609,40.83955448662749,40.59345892286316,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.26101135201664,40.610038224709875,,,,,,,,41.10874920679065,#000000,,41.10874920679065,,64.72105299839698,12.696273960018857,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2673360,391694.23451611353,False,False,False,False,1404136.113714593,False,False,False,False
2022-03-09 00:00:00+00:00,41.5508517391,41.835446614,41.0547336463,41.4739342053,3154708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.935975308720835,40.89272696127958,40.64352869463521,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.291259790475245,40.66286631301492,,,,,,,,41.085271413625165,#000000,,41.085271413625165,,61.743717647359276,20.4488057081995,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5828068,604885.3625743052,False,False,False,False,1472785.9916081384,False,False,False,False
