date,Close,High,Low,Open,Volume,aVWAP_peak_187,aVWAP_peak_178,aVWAP_peak_173,aVWAP_peak_162,aVWAP_peak_152,aVWAP_peak_140,aVWAP_peak_133,aVWAP_peak_127,aVWAP_peak_113,aVWAP_peak_105,aVWAP_peak_96,aVWAP_peak_83,aVWAP_peak_76,aVWAP_peak_68,aVWAP_peak_56,aVWAP_peak_51,aVWAP_peak_44,aVWAP_peak_33,aVWAP_peak_13,aVWAP_valley_179,aVWAP_valley_171,aVWAP_valley_166,aVWAP_valley_155,aVWAP_valley_127,aVWAP_valley_120,aVWAP_valley_115,aVWAP_valley_95,aVWAP_valley_72,aVWAP_valley_63,aVWAP_valley_48,aVWAP_valley_41,aVWAP_valley_29,aVWAP_valley_28,aVWAP_valley_19,aVWAP_valley_11,aVWAP_valley_4,aVWAP_OB_bull_95,aVWAP_OB_bull_72,aVWAP_OB_bear_152,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,10.5196965285,10.8305278202,10.3739943605,10.8305278202,56067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.007366792300962,,,,11.007366792300962,#000000,,11.007366792300962,,32.38597240811818,22.52171033351064,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-696485,-241710.91553686003,False,False,False,False,96046.11799000384,False,False,False,False
2022-03-18 00:00:00+00:00,11.1122186783,11.1122186783,10.3545674048,10.5294100064,71067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.8596682538,10.98918849883357,,,,10.924428376316786,#000000,,10.924428376316786,,35.94043781552237,22.52171033351064,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-625418,-270133.66253412963,False,False,False,False,94195.81295370725,False,False,False,False
2022-03-25 00:00:00+00:00,10.626544785,11.1219321562,10.412848272,10.9568030325,19261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.829980428032131,10.98051327699682,,,,10.905246852514477,#000000,,10.905246852514477,,35.88993955727039,22.470118360437112,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-644679,-297877.76160567557,False,False,False,False,88645.08606824746,False,False,False,False
2022-04-01 00:00:00+00:00,11.5784656159,11.6561734388,10.4225617499,10.6653986965,402183,,,,,,,,,,,,,,,,,,,11.219066934866667,,,,,,,,,,,,,,,,11.147707298250735,11.076564713262924,,,,11.147779648793444,#000000,,11.147779648793444,,41.323767433553286,22.470118360437112,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-242496,-293775.40889414406,False,False,False,False,111870.11672985875,False,False,False,False
2022-04-08 00:00:00+00:00,11.3647691028,11.6464599609,11.1612151905,11.6464599609,5655,,,,,,,,,,,,,,,,,,,11.22144835568203,,,,,,,,,,,,,,,,11.150466966007183,11.078333804474497,,,,11.15008304205457,#000000,,11.15008304205457,,44.155700367169686,22.470118360437112,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-248151,-290395.8230501334,False,False,False,False,104002.33030542478,False,False,False,False
2022-04-15 00:00:00+00:00,10.8077202748,11.3842293239,10.5863602602,11.1896271132,15056,,,,,,,,,,,,,,,,,,,11.21093339125923,,,,,,,,,,,,,,,,11.143884980898067,11.076085823767224,,,,11.14363473197484,#000000,,11.14363473197484,,43.87421673991744,22.470118360437112,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-263207,-288381.83615753095,False,False,False,False,97413.71324576368,False,False,False,False
2022-04-22 00:00:00+00:00,10.5377097075,10.8490732446,10.5377097075,10.8489759435,10160,,,,,,,,,,,,,,,,,,,11.1975736991315,,,,,,,,,,,,,,,,11.134132531892536,11.071797903946221,,,,11.134501378323419,#000000,,11.134501378323419,,42.741024644829295,22.287620298881947,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-273367,-287269.6260717879,False,False,False,False,90950.47522755897,False,False,False,False
2022-04-29 00:00:00+00:00,9.944172965,10.7031215866,9.7690309754,10.5377097075,83235,,,,,,,,,,,,,,,,,,,11.02687648284257,,,,,,,,,,,,,,,,10.997557774598459,11.002020446722929,,,,11.00881823472132,#000000,,11.00881823472132,,40.208779714059254,18.045775271151584,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-356602,-292405.3574738777,False,False,False,False,90378.9585440361,False,False,False,False
2022-05-06 00:00:00+00:00,9.3506362224,9.8274116386,9.3506362224,9.7301105332,71164,,,,,,,,,,,,,,,,,,,10.843069074724276,,,,,,,,,,,,,,,,10.841324748343915,10.912326672149552,,,,10.865573498405915,#000000,,10.865573498405915,,37.05138317697878,13.317183227377882,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-427766,-302432.071735072,False,False,False,False,88955.6282815149,False,False,False,False
2022-05-13 00:00:00+00:00,8.1635627374,9.3019856698,7.8055919709,9.3019856698,129756,,,,,,,,,,,,,,,,,,,10.405364155758756,,,,,,,,,,,,,,,8.423713459366667,10.452860107822758,10.666558197006022,,,,9.98712397998855,#000000,,9.98712397998855,,32.88067719968416,7.761213047617069,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-557522,-321327.62197691854,False,False,False,False,91977.87803843973,False,False,False,False
2022-05-20 00:00:00+00:00,8.5722273798,8.6792585957,8.0857218531,8.0857218531,10204,,,,,,,,,,,,,,,,,,,10.377874894109114,,,,,,,,,,,,,,,8.42531904254496,10.427814653358311,10.64944363610944,,,,9.970113056530456,#000000,,9.970113056530456,,31.633684927998004,5.133064388151624,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-547318,-338067.64997862827,False,False,False,False,85920.55373929604,False,False,False,False
2022-05-27 00:00:00+00:00,8.8835909168,8.922511359,8.4651961639,8.922511359,21924,,,,,,,,,,,,,,,,,,,10.33045446754387,,,,,,,,,,,,,,,8.470252169404759,10.384191590037938,10.618621028905567,,,,9.950879813973033,#000000,,9.950879813973033,,31.968193786256393,4.061241036137602,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-525394,-351943.67590613733,False,False,False,False,81180.06827712596,False,False,False,False
2022-06-03 00:00:00+00:00,8.2705939533,8.94197158,8.2705939533,8.9127812484,36188,,,,,,,,,,,,,,,,,,,10.245869473086511,,,,,,,,,,,,,,,8.474661540713884,10.306109689582115,10.563005690157931,,,,9.89741159838511,#000000,,9.89741159838511,,31.154328821663093,1.869957350026283,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-561582,-367472.4406538309,False,False,False,False,77847.32247882034,False,False,False,False
2022-06-10 00:00:00+00:00,7.8911196425,8.2705939533,7.7840884266,8.2705939533,64712,,,,,,,,,,,,,,,,,,,10.073560114812063,,,,,,,,,,,,,,,8.353324685610476,10.146203615317122,10.447569690214385,,,,9.755164526488512,#000000,,9.755164526488512,,29.996124943348548,-0.6031751581108438,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-626294,-386644.4080128064,False,False,False,False,76874.33562853734,False,False,False,False
2022-06-17 00:00:00+00:00,7.578491191,7.9591331151,7.4240743369,7.8911196425,87865,,,,,,,,,,,,,,,,,,,9.846928601679984,,,,,,,,,,,,,,,8.178063984038726,9.93327099286921,10.287634385347014,,,,9.561474490983732,#000000,,9.561474490983732,,28.722273138362677,-3.1172413606341536,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-714159,-410904.74816000595,False,False,False,False,77688.45891531237,False,False,False,False
2022-06-24 00:00:00+00:00,7.3754237842,7.8521992003,7.2091361952,7.5894862159,43148,,,,,,,,,,,,,,,,,,,9.74280136912621,,,,,,,,,,,,,,,8.101459346569664,9.834444450668434,10.21083096561543,,,,9.472384032994935,#000000,,9.472384032994935,,27.530820231278327,-5.476833420930113,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-757307,-436564.17422222777,False,False,False,False,75129.906403067,False,False,False,False
2022-07-01 00:00:00+00:00,7.2002817946,7.3559635631,7.0348699155,7.2100119051,53358,,,,,,,,,,,,,,,,,,,9.611508339104502,,,,,,,,,,,,,,,7.993536832977891,9.709346924453937,10.112252454393518,,,,9.356661137732463,#000000,,9.356661137732463,,26.438250313685074,-7.6695153720168605,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7782551281552827,1.2376874438255099,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-810665,-464275.34650206275,False,False,False,False,73517.1725954324,False,False,False,False
2022-07-08 00:00:00+00:00,6.9463931329,7.1613613525,6.8694580365,7.1321710209,40896,,,,,,,,,,,,,,,,,,,9.511916999660412,,,,,,,,,,,,,,,7.909647400883863,9.61403980411076,10.03595145206582,,,,9.267888914180215,#000000,,9.267888914180215,,25.31400892747883,-9.822864244219318,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7178586971836951,1.2681918780017092,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-851561,-492963.1726870951,False,False,False,False,71100.78944021519,False,False,False,False
2022-07-15 00:00:00+00:00,6.8976122823,7.0732233446,6.8098067511,6.9366369628,50325,,,,,,,,,,,,,,,,,,,9.396364862420244,,,,,,,,,,,,,,6.926880792666666,7.8177827383459135,9.502844228826547,9.945116524100706,,,,8.717797829272016,#000000,,8.410968155564843,,24.444485966901343,-11.664981943548291,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7102357639222614,1.2711503600690497,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-901886,-523253.7524880511,False,False,False,False,69561.84207427333,False,False,False,False
2022-07-22 00:00:00+00:00,6.9073684524,7.0927356849,6.8098067511,6.9268807927,78618,,,,,,,,,,,,,,,,,,,9.235810775762763,,,,,,,,,,,,,6.9366369628,6.932829239527236,7.705506251731994,9.34702558632845,9.813798384874357,,,,8.3286012001708,#000000,,7.702695807455498,,23.872505544933652,-13.167364596945454,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7199034711934728,1.2700441985852473,False,False,False,False,-0.3412097859045615,-0.34201902015997776,False,False,False,False,-823268,-545477.0300815288,False,False,False,False,70232.66858729013,False,False,False,False
2022-07-29 00:00:00+00:00,7.2390782369,7.248834407,6.8311727637,6.9171246225,166420,,,,,,,,,,,,,,,,,,,8.97730072473313,,,,,,,,,,,,,7.051907279356702,7.030604821219847,7.57823048280823,9.091829485261046,9.584796690869998,,,,8.21911158070816,#000000,,7.659510827029478,,25.1158429257029,-13.167364596945454,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7631895435430659,1.264398729463453,False,False,False,False,-0.32656737768004795,-0.33429319892001286,False,False,False,False,-656848,-553726.7315569711,False,False,False,False,77357.65609934271,False,False,False,False
2022-08-05 00:00:00+00:00,7.1512727057,7.310883649,7.0732233446,7.310883649,11848,,,,,,,,,,,,,,,,,,,8.961887088449295,,,,,,,,,,,,,7.0577440919763745,7.0363070485835255,7.572274606797713,9.076439844328,9.570393159335872,,,,8.212507639911797,#000000,,7.6570532089517265,,25.83697782208815,-13.167364596945454,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.742636163548463,1.2576535119853844,False,False,False,False,-0.30178370906457647,-0.3180384539922947,False,False,False,False,-668696,-562242.9736638621,False,False,False,False,72505.08898087288,False,False,False,False
2022-08-12 00:00:00+00:00,7.3073714278,7.3171275979,7.1317603654,7.2000535563,12888,,,,,,,,,,,,,,,,,,,8.946097562021098,,,,,,,,,,,,,7.067028472557061,7.044994876730509,7.567168395341617,9.060616588490728,9.555396124931946,,,,8.206883670012159,#000000,,7.656322326662571,,27.13648114614227,-13.167364596945454,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7420559213365684,1.2520961248471005,False,False,False,False,-0.29655126390923625,-0.30729485895076547,False,False,False,False,-655808,-569173.7163554279,False,False,False,False,68089.00831562304,False,False,False,False
2022-08-19 00:00:00+00:00,7.4537139797,7.7951799343,7.0733209063,7.3171275979,82925,,,,,,,,,,,,,,,,,,7.4407382734333325,8.861667697313672,,,,,,,,,,,,,7.15489343740716,7.126421841803511,7.555402586785385,8.974994702685953,9.47089471479112,,,,8.083573322031448,#000000,,7.319364034857347,,28.79488470595609,-13.167364596945454,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7438342644118673,1.21217597558119,False,False,False,False,-0.26302416680519497,-0.28515951287798025,False,False,False,False,-572883,-569448.4781068777,False,False,False,False,69187.97066261392,False,False,False,False
2022-08-26 00:00:00+00:00,7.3717621506,7.5412268258,7.1220041953,7.3734206996,206879,,,,,,,,,,,,,,,,,,7.372393084454209,8.675500695853582,,,,,,,,,,,,,7.225176015859765,7.2005627460329364,7.515757622033796,8.785094664124873,9.278174873882968,,,,8.007522814606018,#000000,,7.328472367095177,,29.776617074518448,-13.167364596945454,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7641093733458009,1.2373247809351757,False,False,False,False,-0.27934869522104416,-0.28225410404951223,False,False,False,False,-779762,-585027.2575063682,False,False,False,False,79387.30616908697,False,False,False,False
2022-09-02 00:00:00+00:00,7.3951769589,7.5317633408,7.1805412161,7.3366399382,19745,,,,,,,,,,,,,,,,,,7.37218689003569,8.66037378220416,,,,,,,,,,,,,7.2300834228561035,7.205849767918291,7.51316787285216,8.769523552240221,9.261799443917475,,,,8.00185496171773,#000000,,7.330321988415561,,30.60476346337976,-13.167364596945454,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7533811517710745,1.2504223086226678,False,False,False,False,-0.2754330990383303,-0.2788436015439213,False,False,False,False,-760017,-597989.4606540446,False,False,False,False,74969.35756396942,False,False,False,False
2022-09-09 00:00:00+00:00,7.2195658966,7.3171275979,7.0634671745,7.1415165355,16996,,,,,,,,,,,,,,,,,,7.363227701747383,8.645961778962338,,,,,,,,,,,,,7.2292275259093,7.2056974237968,7.508477898080478,8.754806274852585,9.246687743909806,,,,7.99344090675124,#000000,,7.32665763738349,,30.729195377968246,-13.167364596945454,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7598468843312223,1.2194170183889816,False,False,False,False,-0.30206785241310724,-0.2904557269785143,False,False,False,False,-777013,-611250.4635685598,False,False,False,False,70675.03478145317,False,False,False,False
2022-09-16 00:00:00+00:00,7.1805412161,7.4146892992,7.1805412161,7.3171275979,68789,,,,,,,,,,,,,,,,,,7.345020608087147,8.592673540681139,,,,,,,,,,,,,7.232264408536858,7.210783109143809,7.494194784286997,8.700096714195045,9.189409203840196,,,,7.966348909824457,#000000,,7.320565727513703,,30.713668973899992,-13.167364596945454,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7606107095064909,1.2406023674514688,False,False,False,False,-0.2847883440110893,-0.2876220354948018,False,False,False,False,-845802,-628624.6514523702,False,False,False,False,70535.32850134553,False,False,False,False
2022-09-23 00:00:00+00:00,7.1122480252,7.3951769589,7.0537110044,7.2293220667,130781,,,,,,,,,,,,,,,,,,7.3057513135243495,8.497014623458904,,,,,,,,,,,,,7.224833979952572,7.207114473834541,7.464088836183361,8.601749870662736,9.085425977261202,,,,7.912282724982524,#000000,,7.300447150873706,,30.51329945214205,-13.167364596945454,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7407415344834067,1.2491632938808261,False,False,False,False,-0.29655126390923625,-0.29208664970201903,False,False,False,False,-976583,-654399.3439373798,False,False,False,False,74997.9708345792,False,False,False,False
2022-09-30 00:00:00+00:00,6.8098067511,7.1415165355,6.8098067511,7.102491855,23269,,,,,,,,,,,,,,,,,,7.289428882646644,8.478152395421294,,,,,,,,,,,,,7.21618556666669,7.199440831287676,7.454769262470975,8.582527355822837,9.065604918044627,,,,7.89801560176582,#000000,,7.289956135767996,,29.573140023165333,-13.673891823063485,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7027897506637624,1.3280049184652598,False,False,False,False,-0.33717111277270695,-0.314628881237363,False,False,False,False,-999852,-679988.429571648,False,False,False,False,71166.19521720297,False,False,False,False
2022-10-07 00:00:00+00:00,6.9932227496,7.1220041953,6.9171246225,7.1122480252,18283,,,,,,,,,,,,,,,,,,7.2804544891627225,8.464487489926942,,,,,,,,,,,,,7.211701239436741,7.195555555795214,7.448869215306152,8.568534263498577,9.050929516774673,,,,7.888647395700145,#000000,,7.284145124925207,,30.08590905454772,-13.673891823063485,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.6404345244155242,1.3247881578722882,False,False,False,False,-0.3285989170184806,-0.3216138991279218,False,False,False,False,-981569,-702327.7310848593,False,False,False,False,67248.92149741015,False,False,False,False
2022-10-14 00:00:00+00:00,6.8562925139,6.944319094,6.4063788825,6.8623565672,23189,,,,,,,,,,,,,,,,,,7.259073377145752,8.444306001370359,,,,,,,,,,,,6.735663496800001,7.198874776015755,7.1838486800922,7.437047588089086,8.548068784752335,9.03014522923258,,,,7.729628491687258,#000000,,7.094365082513427,,30.061662770202616,-14.051728353730148,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.63556507145893,1.3195784983519978,False,False,False,False,-0.34282825441539394,-0.3322210767716579,False,False,False,False,-1004758,-724729.9732267216,False,False,False,False,63985.223608713095,False,False,False,False
2022-10-21 00:00:00+00:00,6.699800816,6.9736612873,6.6900200849,6.8367310517,18108,,,,,,,,,,,,,,,,,,7.24506052544125,8.429342413431,,,,,,,,,,,,6.758536438851985,7.190404394677838,7.176129985653679,7.428751798733295,8.532853487056594,9.014535834460395,,,,7.721951859788255,#000000,,7.092532836156188,,29.61016923928551,-14.900365990803692,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.6614812382938416,1.27488411561215,False,False,False,False,-0.31061163365567396,-0.32141635521366596,False,False,False,False,-1022866,-746814.1233580755,False,False,False,False,60586.91074880843,False,False,False,False
2022-10-28 00:00:00+00:00,6.6508971604,6.7486066643,6.611774236,6.6704586227,73588,,,,,,,,,,,,,,,,,,7.18310743766297,8.367058734137286,,,,,,,,,,,,6.702098527154989,7.1502246992598595,7.139014635040802,7.3913173031813635,8.469651556292742,8.950046491002071,,,,7.669064922966511,#000000,,7.043611324779655,,29.151967663810602,-15.723346010925688,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.6976270726304886,1.300519199503566,False,False,False,False,-0.3415980514469923,-0.3315072033303291,False,False,False,False,-1096454,-772713.3734796996,False,False,False,False,61549.95439704484,False,False,False,False
2022-11-04 00:00:00+00:00,6.7584852027,7.2181795653,6.611774236,6.7829370305,22483,,,,,,,,,,,,,,,,,6.862813001333334,7.172893505287983,8.350958884086667,,,,,,,,,,,,6.7284026410894695,7.143595834318644,7.132957045173873,7.3834647522913865,8.453162687350387,8.932648738661332,,,,7.573433009954787,#000000,,6.976926245507357,,29.602668175253235,-15.723346010925688,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7439068665915732,1.1947126955414389,False,False,False,False,-0.2571711737716246,-0.29433918855097685,False,False,False,False,-1073971,-795028.7532219441,False,False,False,False,58656.10592318967,False,False,False,False
2022-11-11 00:00:00+00:00,6.7291430094,7.0714685985,6.6704586227,6.8465117828,24263,,,,,,,,,,,,,,,,,6.842506675308973,7.161275863687724,8.333519896072834,,,,,,,,,,,,6.742706574457833,7.1358267512164675,7.125806515439142,7.3746307540359455,8.435315370459824,8.91384729052838,,,,7.562826187911903,#000000,,6.970578966167749,,29.828623529428455,-15.723346010925688,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8640662740165189,1.1844964747230533,False,False,False,False,-0.2725962248288527,-0.2834677066899148,False,False,False,False,-1098234,-817488.4011314297,False,False,False,False,56108.46844739784,False,False,False,False
2022-11-18 00:00:00+00:00,6.5530898492,6.8073888583,6.5530898492,6.8073888583,20381,,,,,,,,,,,,,,,,,6.780370997691354,7.147046018034071,8.317410441892068,,,,,,,,,,,,6.730965833319937,7.125871276958695,7.116510272972825,7.3649915686825,8.418928784406218,8.896929851588592,,,,7.544336116171806,#000000,,6.946063531501014,,29.41985763547094,-16.40046320421476,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8204220935447459,1.155369117812669,False,False,False,False,-0.3410348741921843,-0.31225129044104954,False,False,False,False,-1118615,-839794.0751216941,False,False,False,False,53461.98930314615,False,False,False,False
