date,Close,High,Low,Open,Volume,aVWAP_peak_186,aVWAP_peak_175,aVWAP_peak_169,aVWAP_peak_152,aVWAP_peak_138,aVWAP_peak_133,aVWAP_peak_127,aVWAP_peak_120,aVWAP_peak_114,aVWAP_peak_100,aVWAP_peak_94,aVWAP_peak_77,aVWAP_peak_70,aVWAP_peak_61,aVWAP_peak_48,aVWAP_peak_42,aVWAP_peak_34,aVWAP_peak_23,aVWAP_peak_18,aVWAP_valley_170,aVWAP_valley_166,aVWAP_valley_136,aVWAP_valley_117,aVWAP_valley_112,aVWAP_valley_102,aVWAP_valley_96,aVWAP_valley_81,aVWAP_valley_74,aVWAP_valley_63,aVWAP_valley_45,aVWAP_valley_38,aVWAP_valley_27,aVWAP_valley_4,aVWAP_OB_bull_136,aVWAP_OB_bull_63,aVWAP_OB_bear_152,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-04-01 00:00:00+00:00,35.8336775512,36.82263899,31.9517728384,36.7856684689,3126155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.461994707749216,,,,29.461994707749216,#000000,,29.461994707749216,,70.74208811929661,14.24641024013313,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,14966893,6469880.826366625,False,False,False,False,2418333.224406254,False,False,False,False
2022-04-08 00:00:00+00:00,35.8983759631,38.2644893119,32.34920594,36.2865664344,3889123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.12766694615752,,,,30.12766694615752,#000000,,30.12766694615752,,70.7485501727767,14.24641024013313,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,18856016,7387372.320709838,False,False,False,False,2527280.615190976,False,False,False,False
2022-04-15 00:00:00+00:00,45.0855504501,45.6493508964,33.828026783,36.0462580474,4369943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.382727461585517,,,,31.382727461585517,#000000,,31.382727461585517,,73.14082629456759,16.436092138851436,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,23225959,8560600.96362022,False,False,False,False,2663774.1251768293,False,False,False,False
2022-04-22 00:00:00+00:00,38.4031287659,46.5736139233,37.7145528109,45.5384393332,3454392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.144858827908955,,,,32.144858827908955,#000000,,32.144858827908955,,70.73116599527627,16.436092138851436,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,19771567,9391042.892240943,False,False,False,False,2722338.412200768,False,False,False,False
2022-04-29 00:00:00+00:00,43.948706927,45.7972329807,35.9538317447,36.3327795857,4466153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.060328795382915,,,,33.060328795382915,#000000,,33.060328795382915,,70.41570428577423,16.436092138851436,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,24237720,10490796.752074948,False,False,False,False,2851509.8631488592,False,False,False,False
2022-05-06 00:00:00+00:00,49.8732329292,51.0747748641,40.0668022142,42.9689881186,5047518,,,,,,,,,,,,,,,,,,,47.00493666916666,,,,,,,,,,,,,,34.397494406344855,,,,40.70121553775576,#000000,,40.70121553775576,,71.38456041270452,16.436092138851436,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,29285238,11882977.58525458,False,False,False,False,3014177.1325452398,False,False,False,False
2022-05-13 00:00:00+00:00,44.5032647431,48.7271467759,42.1648792852,48.52380891,3772709,,,,,,,,,,,,,,,,,,,46.203717279765364,,,,,,,,,,,,,,35.11539547828244,,,,40.6595563790239,#000000,,40.6595563790239,,69.59068033026898,16.436092138851436,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,25512529,12892573.986346833,False,False,False,False,3070364.6782826292,False,False,False,False
2022-05-20 00:00:00+00:00,47.2298406724,49.1706081762,44.5217500037,45.1410062317,2639558,,,,,,,,,,,,,,,,,,,46.38115349494597,,,,,,,,,,,,,,35.6454807163213,,,,41.01331710563363,#000000,,41.01331710563363,,68.91017400160352,16.436092138851436,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,28152087,14022908.283654476,False,False,False,False,3038453.072483916,False,False,False,False
2022-05-27 00:00:00+00:00,49.2354914407,50.6172646658,46.1392103007,47.7197000766,4395980,,,,,,,,,,,,,,,,,,,47.01406514284575,,,,,,,,,,,,,,36.547490640922774,,,,41.78077789188426,#000000,,41.78077789188426,,68.8489220358839,16.436092138851436,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,32548067,15395142.262643032,False,False,False,False,3139010.622670293,False,False,False,False
2022-06-03 00:00:00+00:00,50.7235549139,53.0416065852,46.9710470249,49.9102034503,2910377,,,,,,,,,,,,,,,,,,,47.51520229276774,,,,,,,,,,,,,,37.14827644120418,,,,42.33173936698596,#000000,,42.33173936698596,,69.1163468671605,16.436092138851436,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,35458444,16881312.761706512,False,False,False,False,3122074.7987687895,False,False,False,False
2022-06-10 00:00:00+00:00,48.902756751,54.8827385347,47.3407522356,51.0840174944,3206987,,,,,,,,,,,,,,,,,,50.375415840433334,47.93265160845635,,,,,,,,,,,,,,37.75806786463251,,,,45.35537843784073,#000000,,45.35537843784073,,68.43760666820458,16.436092138851436,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,32251457,18019841.964543067,False,False,False,False,3128364.5914525827,False,False,False,False
2022-06-17 00:00:00+00:00,42.6547386894,47.9646297787,40.7322715936,46.3333055363,4413918,,,,,,,,,,,,,,,,,,46.55769358789847,47.23866195551508,,,,,,,,,,,,,,38.117602149663064,,,,43.97131923102554,#000000,,43.97131923102554,,65.31723966339084,20.73455773662559,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,27837539,18747078.78198432,False,False,False,False,3223590.7698635026,False,False,False,False
2022-06-24 00:00:00+00:00,46.3980039482,49.762321366,42.1510153398,44.9191831052,4449396,,,,,,,,,,,,,,,,,,46.39037047537851,47.074909662055916,,,,,,,,,,,,,,38.57068239602485,,,,44.01198751115309,#000000,,44.01198751115309,,64.07754692104581,19.407088116352796,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.22743501530454505,0.22743501530454505,False,False,False,False,32286935,19750031.094429925,False,False,False,False,3314391.157281021,False,False,False,False
2022-07-01 00:00:00+00:00,44.4755368523,52.4888972952,43.3571785898,47.3222669751,3693541,,,,,,,,,,,,,,,,,,46.480226399320145,47.04270869247772,,,,,,,,,,,,,,38.939638300707216,,,,44.154191130835024,#000000,,44.154191130835024,,62.44434284591421,17.712721635739825,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,1.1189783315224093,0.7958940743756534,False,False,False,False,0.27059805412056664,0.24901653471255586,False,False,False,False,28593394,20405095.013361044,False,False,False,False,3342476.3308157604,False,False,False,False
2022-07-08 00:00:00+00:00,46.287092385,47.2714325086,37.1553736796,43.1815686147,4568679,,,,,,,,,,,,,,,,,,45.82659603415375,46.637074510904704,,,,,,,,,,,,,43.571299524400004,39.18373558744905,,,,43.804676414226876,#000000,,43.804676414226876,,61.771838785760664,16.947849256088247,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,1.0743383235443837,0.8376215659042745,False,False,False,False,0.1473855036826236,0.19820101919758973,False,False,False,False,33162073,21350056.34570467,False,False,False,False,3433306.158162741,False,False,False,False
2022-07-15 00:00:00+00:00,52.7014777914,53.9677181382,45.0763078198,45.7510198294,4095557,,,,,,,,,,,,,,,,,,46.623848708962775,47.01110579858941,,,,,,,,,,,,,46.885157311000086,39.69793663434039,,,,45.05451211322316,#000000,,45.05451211322316,,62.84348365310626,16.947849256088247,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,1.1149988936354058,0.8119967812921581,False,False,False,False,0.3064301610452819,0.25231559012143584,False,False,False,False,37257630,22528395.13491173,False,False,False,False,3482361.776076612,False,False,False,False
2022-07-22 00:00:00+00:00,51.9343394791,55.8994278643,48.6778835565,54.5315185845,3417800,,,,,,,,,,,,,,,,,,47.30465025157289,47.38941914816763,,,,,,,,,,,,,48.380304002972366,40.150460928308114,,,,45.806208582755254,#000000,,45.806208582755254,,63.28803561713518,16.947849256088247,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,1.1497090107408678,0.8067559660636066,False,False,False,False,0.3428282521812532,0.2975719211513445,False,False,False,False,33839830,23366279.198992345,False,False,False,False,3477579.422293159,False,False,False,False
2022-07-29 00:00:00+00:00,56.6758088068,61.0475729239,52.1284347147,53.0064845902,3365462,,,,,,,,,,,,,,,,,,48.308813325454494,48.010818773984965,,,,,,,,,,,,,50.17484725449902,40.718459402546486,,,,46.80323468912124,#000000,,46.80323468912124,,64.64251150208666,16.947849256088247,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,1.1686136324631722,0.7604070959078942,False,False,False,False,0.3428282523220047,0.3202000867366746,False,False,False,False,37205292,24391391.258326247,False,False,False,False,3469274.428049221,False,False,False,False
2022-08-05 00:00:00+00:00,57.1933961019,58.6722169449,52.9418786046,56.2044346631,3391301,,,,,,,,,,,,,,,,,,49.088983394232415,48.535592479790864,,,,,,,,,,,,,51.271926854916494,41.24082002721317,,,,47.534330689038235,#000000,,47.534330689038235,,65.717626555842,16.947849256088247,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,1.1632854900975176,0.7896405078845485,False,False,False,False,0.32424287860512285,0.32222148267089873,False,False,False,False,40596593,25591776.5725243,False,False,False,False,3463498.6185640935,False,False,False,False
2022-08-12 00:00:00+00:00,64.0976409125,65.0957525552,54.9012237953,57.4244618586,4567119,,,,,,,,,,,,,,,,,,50.52032854457394,49.546931669363076,,,,,,,,,,,,,53.24132978373243,42.11177741594179,,,,48.85509185340281,#000000,,48.85509185340281,,67.78662968171844,13.05672495281408,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,1.1549043879582868,0.7904297502952656,False,False,False,False,0.34282825220324614,0.33252486743707244,False,False,False,False,45163712,27041549.56715213,False,False,False,False,3545248.2764482345,False,False,False,False
2022-08-19 00:00:00+00:00,67.7821405009,69.4799771229,60.5780602484,62.1258118651,2735877,,,,,,,,,,,,,,,,,,51.52746574367225,50.28644880132936,,,,,,,,,,,,,54.57101663834303,42.714106573122045,,,,49.77475943911667,#000000,,49.77475943911667,,69.85270969124058,15.10900228126448,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,1.1586821035409127,0.7752097566873761,False,False,False,False,0.34282825249220283,0.33767655996463763,False,False,False,False,47899589,28586589.52514086,False,False,False,False,3485294.84856318,False,False,False,False
2022-08-26 00:00:00+00:00,71.8719568943,74.2639366656,67.4350689262,68.269916768,3177957,,,,,,,,,,,,,,,,,71.19032082870001,52.913506704768864,51.326885467136194,,,,,,,,,,,,,56.37237683016437,43.52616729078798,,,,55.0658514243115,#000000,,57.950772457692366,,71.92112314475337,17.127852124623615,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.1937654651304526,0.7476801294196977,False,False,False,False,0.3428282526390634,0.3402524063018505,False,False,False,False,51077546,30252586.30105635,False,False,False,False,3462529.0820029443,False,False,False,False
2022-09-02 00:00:00+00:00,68.1479727012,71.9376190841,63.1857872148,70.5868540367,3380717,,,,,,,,,,,,,,,,,69.42065534529898,53.94895064659926,52.15308835781967,,,,,,,,,,,,,57.549381850680064,44.239609046045885,,,,55.46233704928877,#000000,,58.2680190500995,,71.74806574860706,17.127852124623615,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.1601721924467399,0.7918819890118669,False,False,False,False,0.28546752515738794,0.3128599657296192,False,False,False,False,47696829,31544752.42690403,False,False,False,False,3456468.927780504,False,False,False,False
2022-09-09 00:00:00+00:00,62.40722125,72.162746592,61.2065412079,70.352346216,2364185,,,,,,,,,,,,,,,,,68.31794711675029,54.47500717464636,52.59830100217331,,,,,,,,,,,,,58.06918098189054,44.66366768299855,,,,55.62482079169181,#000000,,58.365109068865124,,69.38038317471691,17.127852124623615,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.134364977380378,0.807268898572259,False,False,False,False,0.27048378839083353,0.29167187706022635,False,False,False,False,45332644,32566077.728614844,False,False,False,False,3375559.0072041703,False,False,False,False
2022-09-16 00:00:00+00:00,58.2892639182,65.0055679036,57.1448657531,62.6698700092,3033027,,,,,,,,,,,,,,,,,66.24499158805307,54.794381556607405,52.91352648975829,,,,,,,,,,,,,58.23456544241825,45.05429146256722,,,,55.44835130788084,#000000,,58.04686626920925,,66.27420197836082,21.19484954431597,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,1.1281588136740115,0.8249226044347273,False,False,False,False,0.15428948323661645,0.2229806801484214,False,False,False,False,42299617,33287080.637606338,False,False,False,False,3350186.2659297874,False,False,False,False
2022-09-23 00:00:00+00:00,55.3438456899,62.8105747017,54.4245750327,56.7508926142,2438250,,,,,,,,,,,,,,,,,64.7681212702743,54.91269780098555,53.06335710952022,,,,,,,,,,,,57.526331808100004,58.191964949071334,45.30221953657581,,,,55.62744874575454,#000000,,58.8497789571078,,63.112167894421994,18.22140676820146,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,1.093697037514479,0.8689358044034251,False,False,False,False,0.10902110878064879,0.1660008944645351,False,False,False,False,39861367,33774064.81259846,False,False,False,False,3282635.4314164696,False,False,False,False
2022-09-30 00:00:00+00:00,60.3341721148,63.7109909301,54.4714765968,54.6028009764,2675007,,,,,,,,,,,,,,,,,63.94339186106158,55.12102248733714,53.28502803131876,,,,,,,,,,,,58.561760553747796,58.27328324792785,45.605367929678636,,,,55.798309018511965,#000000,,58.97486453751859,,62.04274509025064,17.27502638628343,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,1.094051734857056,0.8642671329887096,False,False,False,False,0.11212544388605544,0.13906316917529526,False,False,False,False,42536374,34423124.75240598,False,False,False,False,3237625.9179782127,False,False,False,False
2022-10-07 00:00:00+00:00,65.9435991865,68.3448654675,62.7073912605,62.9231384556,2438598,,,,,,,,,,,,,,,,,64.15864004936769,55.539713317504805,53.66156396751141,,,,,,,,,,,,60.8555865409983,58.668163963297346,45.988228475994696,,,,56.47864938577904,#000000,,59.805525967792036,,62.44722866713268,17.27502638628343,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,1.1183162939520446,0.8399443470612625,False,False,False,False,0.22057636033953842,0.17981976475741684,False,False,False,False,44974972,35204743.067042574,False,False,False,False,3178438.6647946415,False,False,False,False
2022-10-14 00:00:00+00:00,63.5891406664,68.5700867785,61.8631631059,66.2625298226,2578044,,,,,,,,,,,,,,,,,64.21881251992362,55.907714650482454,54.004624817610754,,,,,,,,,,,,61.82740013228361,58.98921770844595,46.357801292770006,,,,56.884261853586075,#000000,,60.23578625278391,,61.95105365866333,17.18921290129262,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,1.1102128411189331,0.869854966096766,False,False,False,False,0.20895815722861516,0.194388960993016,False,False,False,False,42396928,35737497.506520905,False,False,False,False,3133964.9859209643,False,False,False,False
2022-10-21 00:00:00+00:00,60.3529327405,69.4049346203,57.5575995175,64.6397357033,3838448,,,,,,,,,,,,,,,,62.43848895943333,63.95521052984288,56.27728689917826,54.378463614568865,,,,,,,,,,,,61.99532499027827,59.24350728734007,46.817794721709376,,,,57.872296714621584,#000000,,61.908132941723636,,60.55682546115726,15.767417848190817,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,1.0705760963823097,0.8720798510684863,False,False,False,False,0.1693588871030611,0.18187392404803854,False,False,False,False,38558480,35946459.17270454,False,False,False,False,3186148.9128897814,False,False,False,False
2022-10-28 00:00:00+00:00,59.5743667757,60.9673432308,56.3944407268,59.996480853,3599825,,,,,,,,,,,,,,,,60.76409842363402,63.34843397693504,56.41343021174128,54.56206529036667,,,,,,,,,,,,61.37720369805573,59.22638370142919,47.13551281802409,,,,57.546732588598005,#000000,,61.1790299500135,,59.312821907726715,14.48892435922562,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,1.0751991353634371,0.9053960880029042,False,False,False,False,0.049580494057649714,0.11572720905284413,False,False,False,False,34958655,35873288.493244946,False,False,False,False,3216791.586009057,False,False,False,False
2022-11-04 00:00:00+00:00,62.5760668809,63.7861272358,56.6069048123,59.396140832,4463718,,,,,,,,,,,,,,,,60.84870781576898,63.03865422248439,56.682586327215475,54.86516355823057,,,,,,,,,,,,61.298694372454285,59.35728343973061,47.57024876099845,,,,57.66590549955468,#000000,,61.135834962609565,,59.16429873264025,14.241240587578318,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,1.0576528505152432,0.9155789669309937,False,False,False,False,0.08467353475613631,0.10020037190449022,False,False,False,False,39422373,36136183.64189347,False,False,False,False,3309156.505563942,False,False,False,False
2022-11-11 00:00:00+00:00,55.9727230007,65.9342188736,54.8943056607,63.7298453589,4854037,,,,,,,,,,,,,,,,60.29396536251084,62.52566681466704,56.817912306826614,55.063619515258495,,,,,,,,,,,58.93374917833334,60.87172261599466,59.32564698495588,47.945213695508535,,,,57.722187059256925,#000000,,60.656275992876466,,57.00313951067529,12.043022712339258,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,1.0439990132163768,0.9009132029802187,False,False,False,False,0.08973038299789214,0.09496537745119119,False,False,False,False,34568336,36020046.77953099,False,False,False,False,3423592.0977443904,False,False,False,False
2022-11-18 00:00:00+00:00,57.6619253828,60.7921987237,55.5050907028,56.2972025543,2794755,,,,,,,,,,,,,,,,59.96410307318042,62.2209797225296,56.85700213715916,55.14346118418659,,,,,,,,,,,58.58760366192091,60.60003896628801,59.27042503438563,48.13242448694606,,,,57.59700478332455,#000000,,60.34318135597974,,55.90809837332128,10.900745430745317,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,1.035636134680758,0.9279117140735356,False,False,False,False,0.03729003695922194,0.06612770720520655,False,False,False,False,37363091,36119531.536602765,False,False,False,False,3377011.571985547,False,False,False,False
2022-11-25 00:00:00+00:00,65.4398911536,66.6900917867,56.3697332781,57.1561190198,2261315,,,,,,,,,,,,,,,,60.26155357607143,62.25251906803483,57.01450329180114,55.30975233402715,,,,,,,,,,,59.55638414889046,60.758137038399326,59.385454747593414,48.35089945282304,,,,57.8611504572051,#000000,,60.707148457849016,,56.971989225822036,10.900745430745317,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,1.0311804457595628,0.9092265087051287,False,False,False,False,0.11571740639237836,0.09092255679879246,False,False,False,False,39624406,36379151.86722478,False,False,False,False,3294367.381468099,False,False,False,False
2022-12-02 00:00:00+00:00,71.8626776122,74.9128808514,63.4739267993,64.2183210693,4672583,,,,,,,,,,,,,,,70.08316175430001,61.994339385583416,63.00584368911046,57.68942616469143,55.941650568169145,,,,,,,,,,,62.92937240303406,61.94815347343961,60.05450054047228,48.998378026988206,,,,60.29386955619874,#000000,,64.23875675408928,,58.986690302010004,10.900745430745317,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,1.0587983539918724,0.885199755532118,False,False,False,False,0.3005660145646252,0.19574428568170882,False,False,False,False,44296989,36965658.32150443,False,False,False,False,3396457.427285277,False,False,False,False
2022-12-09 00:00:00+00:00,65.3444559908,73.6950327385,65.2108467628,73.1224217615,2223892,,,,,,,,,,,,,,,69.43831728993794,62.46602823016126,63.228152578205375,57.93878082431665,56.18389489989283,,,,,,,,,,,63.61137313230812,62.29946044834784,60.28658266338243,49.265220999011895,,,,60.52420122950715,#000000,,64.45379477518878,,58.49077242659273,10.900745430745317,False,False,True,False,True,15.602254624280338,0.0,0.0,0.0,0.0,1,1.0647076098411665,0.899466606848493,False,False,False,False,0.3071172093044329,0.25143074749307087,False,False,False,False,42073097,37343987.1125041,False,False,False,False,3309600.7289678487,False,False,False,False
