date,Close,High,Low,Open,Volume,aVWAP_peak_272,aVWAP_peak_178,aVWAP_peak_158,aVWAP_peak_105,aVWAP_peak_84,aVWAP_peak_77,aVWAP_peak_74,aVWAP_peak_39,aVWAP_peak_24,aVWAP_peak_11,aVWAP_valley_158,aVWAP_valley_103,aVWAP_valley_88,aVWAP_valley_43,aVWAP_valley_37,aVWAP_valley_36,aVWAP_valley_31,aVWAP_valley_30,aVWAP_valley_29,aVWAP_valley_18,aVWAP_valley_17,aVWAP_valley_16,aVWAP_valley_15,aVWAP_OB_bull_103,aVWAP_OB_bull_43,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-18 00:00:00+00:00,9.71,9.72,9.71,9.72,64623,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,75.76916075004551,27.788397354208385,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-62065,-2155.97259357113,False,False,False,False,37492.90780373075,False,False,False,False
2022-01-19 00:00:00+00:00,9.73,9.73,9.71,9.73,90667,,,,,,,,,,9.723333333333334,,,,,,,,,,,,,,,,9.723333333333334,#000000,,9.723333333333334,,70.381670073235,24.196021969907335,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,28602,-949.777589901674,False,False,False,False,39578.1663212315,False,False,False,False
2022-01-20 00:00:00+00:00,9.71,9.71,9.7,9.71,124311,,,,,,,,,,9.713695835542863,,,,,,,,,,,,,,,,9.713695835542863,#000000,,9.713695835542863,,60.267058127050774,16.064947975240244,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-95709,-4665.825527552588,False,False,False,False,42901.02254392831,False,False,False,False
2022-01-21 00:00:00+00:00,9.705,9.71,9.7,9.71,35619,,,,,,,,,,9.712459839237237,,,,,,,,,,,,,,,,9.712459839237237,#000000,,9.712459839237237,,52.41885336103259,10.087164688049654,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-131328,-9632.96962451131,False,False,False,False,42615.45303240171,False,False,False,False
2022-01-24 00:00:00+00:00,9.7,9.71,9.69,9.69,5236,,,,,,,,,,9.71220483023431,,,,,,,,,,,,,,,,9.71220483023431,#000000,,9.71220483023431,,46.16481851590969,5.440194570122344,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-136564,-14610.657090216748,False,False,False,False,41149.592129170276,False,False,False,False
2022-01-25 00:00:00+00:00,9.68,9.68,9.67,9.67,6063,,,,,,,,,,9.711382107146859,,,,,,,,,,,,,9.676666666666668,,,9.694024386906763,#000000,,9.694024386906763,,38.9815586247414,-0.28609249329088016,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-142627,-19630.905831776876,False,False,False,False,39773.647339791045,False,False,False,False
2022-01-26 00:00:00+00:00,9.67,9.67,9.67,9.67,2470,,,,,,,,,,9.710995469664532,,,,,,,,,,,,9.67,9.674736903785304,,,9.685244124483278,#000000,,9.685244124483278,,33.13645752005262,-4.930435955591463,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-145097,-24551.144818766017,False,False,False,False,38310.759208818854,False,False,False,False
2022-01-27 00:00:00+00:00,9.67,9.6701,9.67,9.67,2848,,,,,,,,,,9.710558890128015,,,,,,,,,,,9.670033333333333,9.670017851322552,9.673559874644875,,,9.681042487357193,#000000,,9.681042487357193,,29.239723450260104,-8.000057893586018,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-145097,-29278.433257245782,False,False,False,False,36920.06276925733,False,False,False,False
2022-01-28 00:00:00+00:00,9.67,9.67,9.67,9.67,412,,,,,,,,,,9.710496451266572,,,,,,,,,,9.669999999999998,9.670029120654396,9.67001656777196,9.673435506939144,,,9.678795529326413,#000000,,9.678795529326413,,26.64190073706509,-10.16146247404825,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-145097,-33820.337835393,False,False,False,False,35488.37403320803,False,False,False,False
2022-01-31 00:00:00+00:00,9.7,9.7,9.7,9.7,373,,,,,,,,,,9.710481842345185,,,,,,,,,,9.684254777070063,9.673106229929353,9.671849079687584,9.674249953422105,,,9.682788376490858,#000000,,9.682788376490858,,33.8000142640955,-10.16146247404825,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-144724,-38169.50105753445,False,False,False,False,34111.30054170967,False,False,False,False
2022-02-01 00:00:00+00:00,9.7,9.71,9.7,9.71,13826,,,,,,,,,,9.710131144977678,,,,,,,,,,9.702308306527044,9.697043450369437,9.693691685483465,9.689720360110803,,,9.698578989493686,#000000,,9.698578989493686,,38.57208994878245,-10.16146247404825,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-144724,-42348.10885919976,False,False,False,False,33315.79855968184,False,False,False,False
2022-02-02 00:00:00+00:00,9.7,9.7,9.7,9.7,0,,,,,,,,,,9.710131144977678,,,,,,,,,,9.702308306527044,9.697043450369437,9.693691685483465,9.689720360110803,,,9.698578989493686,#000000,,9.698578989493686,,41.753473738573746,-22.50396376335096,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-144724,-46362.849688250746,False,False,False,False,32009.296655380593,False,False,False,False
2022-02-03 00:00:00+00:00,9.7,9.7,9.7,9.7,0,,,,,,,,,,9.710131144977678,,,,,,,,,,9.702308306527044,9.697043450369437,9.693691685483465,9.689720360110803,,,9.698578989493686,#000000,,9.698578989493686,,43.874396265101275,-20.26191177820362,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-144724,-50220.149700476206,False,False,False,False,30754.03011987547,False,False,False,False
2022-02-04 00:00:00+00:00,9.7,9.7,9.7,9.7,0,,,,,,,,,,9.710131144977678,,,,,,,,,,9.702308306527044,9.697043450369437,9.693691685483465,9.689720360110803,,,9.698578989493686,#000000,,9.698578989493686,,45.28834461611963,-18.48899955341457,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-144724,-53926.18304555557,False,False,False,False,29547.98972301761,False,False,False,False
2022-02-07 00:00:00+00:00,9.72,9.725,9.7,9.7,56267,,,,,,,,,9.714999999999998,9.710941444734965,,,,,,,,,,9.712383696868796,9.710747722648724,9.709426828179955,9.707012200488698,,,9.71091864882019,#000000,,9.71091864882019,,50.851131812117906,-12.757793484477219,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-88457,-55280.332730043585,False,False,False,False,30595.794047605155,False,False,False,False
2022-02-08 00:00:00+00:00,9.72,9.72,9.72,9.72,6,,,,,,,,,9.715000533115346,9.710941605491112,,,,,,,,,,9.712384341553333,9.710748475560134,9.709427660691318,9.707013147754207,,,9.710919294027576,#000000,,9.710919294027576,,54.55965660945009,-8.863329166920721,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-88457,-56581.378505336,False,False,False,False,29396.194281032404,False,False,False,False
2022-02-09 00:00:00+00:00,9.72,9.72,9.72,9.72,75,,,,,,,,,9.715007187477815,9.710943614461632,,,,,,,,,,9.71239239091118,9.710757876624166,9.709438056032617,9.707024976924943,,,9.710927350405392,#000000,,9.710927350405392,,57.03200647433822,-6.095023074607184,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-88457,-57831.40287767576,False,False,False,False,28246.343524913485,False,False,False,False
2022-02-10 00:00:00+00:00,9.71,9.71,9.7,9.7,612914,,,,,,,,,9.707368890409635,9.708187398488958,,,,,,,,,,9.707260770640163,9.707106379349595,9.706973393345725,9.706709101901367,,,9.707267655689241,#000000,,9.707267655689241,,55.56181152442561,-6.095023074607184,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-701371,-83068.24982364927,False,False,False,False,51174.486916093345,False,False,False,False
2022-02-11 00:00:00+00:00,9.71,9.71,9.705,9.705,30686,,,,,,,,,9.707411171972776,9.708191959784322,,,,,,,,,,9.707306830739892,9.707158860451598,9.707031363135647,9.706777759318951,,,9.707312990900531,#000000,,9.707312990900531,,54.5816815578172,-6.095023074607184,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-701371,-107315.41649723165,False,False,False,False,50371.016840952434,False,False,False,False
2022-02-14 00:00:00+00:00,9.7,9.705,9.7,9.705,4112,,,,,,,,,9.707377621698908,9.708164743622904,,,,,,,,,9.701666666666666,9.707274559568981,9.707127559957996,9.707000893567905,9.706748971214836,,,9.706480145185456,#000000,,9.706480145185456,,51.21931860753857,-6.095023074607184,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-705483,-130772.96879145787,False,False,False,False,48556.93774915038,False,False,False,False
2022-02-15 00:00:00+00:00,9.7,9.7,9.7,9.7,5,,,,,,,,,9.707377569305864,9.70816470221492,,,,,,,,9.7,9.701664642539066,9.70727450895814,9.707127510565599,9.707000845218792,9.706748924992615,,,9.705669837974375,#000000,,9.705669837974375,,48.97774330735281,-6.095023074607184,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-705483,-153310.61707414582,False,False,False,False,46652.94019036017,False,False,False,False
2022-02-16 00:00:00+00:00,9.7,9.7,9.7,9.7,220,,,,,,,,,9.707375264748409,9.708162880679303,,,,,,,9.699999999999998,9.699999999999998,9.701580201368074,9.707272282778037,9.707125337977638,9.706998718518744,9.706746891841497,,,9.70502906421241,#000000,,9.70502906421241,,47.48335977389564,-6.095023074607184,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-705483,-174964.4360124146,False,False,False,False,44832.04057505193,False,False,False,False
2022-02-17 00:00:00+00:00,9.72,9.72,9.72,9.72,380,,,,,,,,,9.70738207280528,9.708167440386285,,,,,,,9.712666666666667,9.712561983471074,9.703064094410289,9.707279006945873,9.707132112951976,9.707005536801757,9.706753784516309,,,9.708001410995058,#000000,,9.708001410995058,,51.877457867172424,-6.095023074607184,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-705103,-195754.18361977092,False,False,False,False,43088.823297598916,False,False,False,False
2022-02-18 00:00:00+00:00,9.72,9.72,9.72,9.72,10,,,,,,,,,9.707382251865516,9.708167560331136,,,,,,,9.712786885245903,9.712682926829268,9.703099922431422,9.707279183801713,9.707132291144486,9.707005716133686,9.706753965805673,,,9.708032300398756,#000000,,9.708032300398756,,54.806856596023614,-5.3549857975750115,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-705103,-215728.6470072309,False,False,False,False,41399.45767808524,False,False,False,False
2022-02-22 00:00:00+00:00,9.72,9.72,9.72,9.72,47,,,,,,,,,9.707383093380557,9.708168124039368,,,,,,,9.71330289193303,9.71320241691843,9.703266303588883,9.7072800149583,9.707133128583184,9.707006558927446,9.706754817799212,,,9.70816637223649,#000000,,9.70816637223649,,56.75978908192441,-3.116640302655732,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-705103,-234919.79810498658,False,False,False,False,39777.7926711015,False,False,False,False
2022-02-23 00:00:00+00:00,9.71,9.715,9.71,9.715,339,,,,,,,,,9.707385152963123,9.708169325805278,,,,,,,9.712745983935744,9.712682317682319,9.70382326096877,9.707282081281472,9.707135255679196,9.707008737959603,9.706757095495583,,,9.70810991241901,#000000,,9.70810991241901,,54.777697747565924,-3.116640302655732,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-705442,-253371.64915969298,False,False,False,False,38231.17335066615,False,False,False,False
2022-02-24 00:00:00+00:00,9.7,9.7,9.7,9.7,576,,,,,,,,,9.70737912458294,9.708164560526548,,,,,,9.7,9.708075699745548,9.708050095117311,9.703436163356182,9.707276257622373,9.70712957191484,9.707003173981875,9.706751775740619,,,9.706326642258825,#000000,,9.706326642258825,,50.88912014189704,-3.116640302655732,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-706018,-271122.48644754814,False,False,False,False,36754.49988593414,False,False,False,False
2022-02-25 00:00:00+00:00,9.7,9.7,9.7,9.7,0,,,,,,,,,9.70737912458294,9.708164560526548,,,,,,9.7,9.708075699745548,9.708050095117311,9.703436163356182,9.707276257622373,9.70712957191484,9.707003173981875,9.706751775740619,,,9.706326642258825,#000000,,9.706326642258825,,48.29673507145111,-3.116640302655732,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-706018,-288177.21246921294,False,False,False,False,35313.146949230846,False,False,False,False
2022-02-28 00:00:00+00:00,9.71,9.715,9.71,9.715,5218,,,,,,,,,9.70741059709786,9.708182969268377,,,,,9.711666666666668,9.710506846162698,9.710835297005403,9.710827324012756,9.707373704960117,9.707307836158643,9.707162077894973,9.707036472610238,9.706786580660571,,,9.708645124772575,#000000,,9.708645124772575,,49.50717478955578,-3.116640302655732,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-700800,-304358.498254734,False,False,False,False,34132.94510808454,False,False,False,False
2022-03-01 00:00:00+00:00,9.73,9.77,9.73,9.73,170006,,,,,,,,9.743333333333334,9.714343678136126,9.713322596642602,,,,,9.742390330852698,9.742251441031476,9.742085218745522,9.742084028559416,9.741165375991038,9.714147302577112,9.71400744530531,9.71388677523803,9.713637930587058,,,9.728054621416645,#000000,,9.728054621416645,,54.3883021625366,-3.116640302655732,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-530794,-313238.3218525876,False,False,False,False,39461.30020188515,False,False,False,False
2022-03-02 00:00:00+00:00,9.73,9.73,9.73,9.73,18507,,,,,,,,9.742024351989873,9.714665850538006,9.713583899159577,,,,,9.741206690376519,9.741084538042035,9.740940017989143,9.740938969900535,9.74012918296393,9.714468301058702,9.714330269796445,9.714211161644894,9.713965168438948,,,9.727629033491551,#000000,,9.727629033491551,,57.64238707785715,-1.3338574165199972,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-530794,-321769.91707405477,False,False,False,False,38639.56293906612,False,False,False,False
2022-03-03 00:00:00+00:00,9.74,9.74,9.7332,9.74,9225,,,,,,,,9.74182416463536,9.714900056094056,9.713771042272546,,,,,9.741048815178331,9.740932646135908,9.74079538416908,9.740794386887854,9.740023253213193,9.714700773971225,9.714563402775076,9.714444857813454,9.714199776656661,,,9.727666546650228,#000000,,9.727666546650228,,61.404885846366554,2.361579169865351,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-521569,-329605.1752280134,False,False,False,False,37486.05066694588,False,False,False,False
2022-03-04 00:00:00+00:00,9.74,9.74,9.74,9.74,682,,,,,,,,9.741817894701477,9.714918882259674,9.713786060448324,,,,,9.741045302612152,9.740929531439242,9.740792740769619,9.740791746867108,9.740023177452821,9.71471944951361,9.71458212201847,9.714463614305002,9.714218590270656,,,9.727674092721513,#000000,,9.727674092721513,,63.91321835870616,4.865515976271098,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-521569,-337133.16835632664,False,False,False,False,36042.75456235977,False,False,False,False
2022-03-07 00:00:00+00:00,9.74,9.74,9.7,9.7,33492,,,,,,,,9.739629802108846,9.715336224821897,9.714138338809986,,,,9.726666666666665,9.739014478696637,9.738919940318434,9.738810727741425,9.738809914804902,9.738180915277086,9.71513739957815,9.715003622341682,9.714888156039564,9.714648945988285,,9.726666666666665,9.726860394861044,#000000,,9.726860394861044,,65.58544003359923,6.64665833753665,False,False,True,False,True,,1.0,9.74,9.7,0.0,0,,,False,False,False,False,,,False,False,False,False,-521569,-344365.9460678433,False,False,False,False,35942.724971678996,False,False,False,False
2022-03-08 00:00:00+00:00,9.74,9.74,9.74,9.74,160,,,,,,,,9.739630057338527,9.715340409879731,9.714141717343592,,,,9.726730060620469,9.73901514321435,9.738920666818013,9.73881152436693,9.738810711958259,9.738182113131861,9.715141553999247,9.715007786730194,9.714892328932535,9.714653132270772,,9.726730060620469,9.726867477431114,#000000,,9.726867477431114,,66.70025448352794,7.992510440398377,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-521569,-351315.0854377318,False,False,False,False,34539.48085514257,False,False,False,False
2022-03-09 00:00:00+00:00,9.74,9.74,9.74,9.74,44225,,,,,,,,9.73968927156888,9.71644517426563,9.715042901959608,,,,9.734265829449003,9.73916986069422,9.739089879979629,9.738997192853553,9.738996504081124,9.738462039758033,9.716238984004532,9.716107994304924,9.715994908320845,9.715759554679952,,9.734265829449003,9.728020007378454,#000000,,9.728020007378454,,67.44346411681374,9.076110531089661,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-521569,-357991.7095382129,False,False,False,False,34919.30513533305,False,False,False,False
2022-03-10 00:00:00+00:00,9.74,9.74,9.73,9.74,38224,,,,,,,,9.739321931868885,9.71719899171946,9.71567520470583,,,,9.73505625848758,9.738870610091356,9.738800711799323,9.738719947340739,9.738719344819431,9.73825115949867,9.716989789295441,9.716861550421044,9.716750819075132,9.716519662889997,,9.73505625848758,9.728287383231761,#000000,,9.728287383231761,,67.93893720567095,9.999102946454919,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-521569,-364406.50524259673,False,False,False,False,35048.90101237881,False,False,False,False
2022-03-11 00:00:00+00:00,9.75,9.75,9.74,9.75,48607,,,,,,,,9.740305071489942,9.718532658338166,9.716786277948893,,,,9.738482607604569,9.739899379025879,9.739837083900301,9.739764141422334,9.73976360395722,9.739344780568663,9.71831489670774,9.71818891118355,9.71808010296989,9.71785183445078,,9.738482607604569,9.729627026889842,#000000,,9.729627026889842,,70.24795659713729,12.63314342813009,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-472962,-368663.58346837724,False,False,False,False,35580.59116875611,False,False,False,False
2022-03-14 00:00:00+00:00,9.74,9.75,9.74,9.75,17900,,,,,,,,9.740447333704259,9.718939233110751,9.717132197381101,,,,9.738958096030842,9.740058520562888,9.739998871143143,9.739928879869767,9.73992836508751,9.739526941116935,9.718719625531934,9.718594633815957,9.71848667604475,9.718259857557118,,9.738958096030842,9.729921479304382,#000000,,9.729921479304382,,67.453470328659,12.63314342813009,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-490862,-373455.6782343232,False,False,False,False,34887.2346523343,False,False,False,False
2022-03-15 00:00:00+00:00,9.74,9.74,9.74,9.74,100,,,,,,,,9.74044721633327,9.718941161782432,9.717133861937038,,,,9.738958666287191,9.740058505415698,9.739998871434898,9.739928898203573,9.739928383553782,9.739527061784448,9.71872154858361,9.71859656319723,9.718488610849297,9.718261802157171,,9.738958666287191,9.72992239627074,#000000,,9.72992239627074,,65.5904794830068,12.63314342813009,False,False,True,False,False,9.356982150334382,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.2527471465226109,0.2527471465226109,False,False,False,False,-490862,-378059.84771533014,False,False,False,False,33523.0293718506,False,False,False,False
2022-03-16 00:00:00+00:00,9.75,9.75,9.75,9.75,1000,,,,,,,,9.740472215243758,9.718969578361845,9.717157767921046,,,,9.739018768915889,9.740084171085627,9.740024652722283,9.739954793384038,9.739954279724607,9.739553708109115,9.718749788580771,9.718624843320644,9.718516925207622,9.718290165791608,,9.739018768915889,9.729951666028374,#000000,,9.729951666028374,,66.55582581189053,12.63314342813009,False,False,True,False,False,12.965838224616594,0.0,0.0,0.0,0.0,0,0.8903318903318914,0.9241393527107873,False,False,False,False,0.3428273285948163,0.2977872375587136,False,False,False,False,-489862,-382444.2458441407,False,False,False,False,32247.61645530744,False,False,False,False
2022-03-17 00:00:00+00:00,9.75,9.76,9.75,9.76,100904,,,,,,,,9.743158865941247,9.721873907106227,9.719631325940743,,,,9.744093736970566,9.742822304147465,9.74277184519645,9.74271079085872,9.742710354880396,9.742368669680534,9.721637354799094,9.721516028395957,9.721411198182698,9.721188810474915,,9.744093736970566,9.73291501481346,#000000,,9.73291501481346,,67.19939003114635,12.63314342813009,False,False,True,False,False,12.965838224616594,0.0,0.0,0.0,0.0,0,0.8903318903318914,0.903525046382196,False,False,False,False,0.34282738305477056,0.3203073103067421,False,False,False,False,-489862,-386656.7067914293,False,False,False,False,34940.02365313852,False,False,False,False
2022-03-18 00:00:00+00:00,9.76,9.76,9.76,9.76,20714,,,,,,,,9.743851372186246,9.7225241156012,9.720190121841418,,,,9.745172853496483,9.743521408193898,9.743472210228832,9.743412266715765,9.74341184155631,9.743078303892784,9.722283820854335,9.72216303989524,9.722058674097292,9.7218368352339,,9.745172853496483,9.733613604907207,#000000,,9.733613604907207,,69.45231495714323,13.020534909412547,False,False,True,False,False,16.324641906811085,0.0,0.0,0.0,0.0,0,0.8723490203999209,0.8852757018784156,False,False,False,False,0.34282743146362704,0.33156737088518456,False,False,False,False,-469148,-389891.65946627525,False,False,False,False,34382.14037262329,False,False,False,False
2022-03-21 00:00:00+00:00,9.76,9.7699,9.75,9.76,18201,,,,,,,,9.74441333436792,9.72307691473029,9.720668109420117,,,,9.746005124662444,9.744089200345242,9.744041079431009,9.74398212778754,9.7439817118746,9.743655169395995,9.722833651164448,9.722713376033747,9.722609441478921,9.722388157421571,,9.746005124662444,9.734189030624142,#000000,,9.734189030624142,,70.95426490780781,14.726255458466838,False,False,True,False,True,16.324641906811085,0.0,0.0,0.0,0.0,0,0.8578640776699051,0.870485436893211,False,False,False,False,0.34241601153413026,0.33699169120965744,False,False,False,False,-469148,-392999.7512519115,False,False,False,False,33747.58584820669,False,False,False,False
