date,Close,High,Low,Open,Volume,aVWAP_peak_189,aVWAP_peak_185,aVWAP_peak_177,aVWAP_peak_164,aVWAP_peak_153,aVWAP_peak_128,aVWAP_peak_116,aVWAP_peak_112,aVWAP_peak_101,aVWAP_peak_80,aVWAP_peak_66,aVWAP_peak_62,aVWAP_peak_44,aVWAP_peak_43,aVWAP_peak_37,aVWAP_peak_33,aVWAP_peak_13,aVWAP_valley_189,aVWAP_valley_179,aVWAP_valley_171,aVWAP_valley_157,aVWAP_valley_122,aVWAP_valley_107,aVWAP_valley_102,aVWAP_valley_91,aVWAP_valley_74,aVWAP_valley_60,aVWAP_valley_52,aVWAP_valley_45,aVWAP_valley_39,aVWAP_valley_28,aVWAP_valley_24,aVWAP_valley_10,aVWAP_valley_4,aVWAP_OB_bull_171,aVWAP_OB_bull_122,aVWAP_OB_bull_107,aVWAP_OB_bull_91,aVWAP_OB_bull_52,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,34.5041249569,35.0765776589,31.9742533385,33.7193107687,4161615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.85165198476666,35.50946142070039,,,,,,34.680556702733526,#000000,,34.680556702733526,,25.094314412308847,-28.481599894398844,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9112017,-5190419.020150192,False,False,False,False,2606421.6509077176,False,False,False,False
2022-03-18 00:00:00+00:00,35.8848364621,35.9404862472,33.1791739451,34.5225911731,2914522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.32525136346425,35.45594431520599,,,,,,34.890597839335115,#000000,,34.890597839335115,,29.777538216290086,-24.389726592958624,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6197495,-5265017.240879808,False,False,False,False,2629243.898988628,False,False,False,False
2022-03-25 00:00:00+00:00,35.6529623573,36.0703357459,34.0854934087,36.0146859608,2291524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.5562579169067,35.4416889565768,,,,,,34.99897343674175,#000000,,34.99897343674175,,32.81872165717773,-21.90249708735798,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8489019,-5503832.185999822,False,False,False,False,2604227.6101746554,False,False,False,False
2022-04-01 00:00:00+00:00,34.0483935519,37.0163820936,33.8860816785,35.5694876795,3273410,,,,,,,,,,,,,,,,,34.983619108,,,,,,,,,,,,,,,,34.666923255036416,35.396563372301394,,,,,,35.01570191177927,#000000,,35.01570191177927,,33.14586479494331,-21.90249708735798,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11762429,-5967431.949999835,False,False,False,False,2653796.676087644,False,False,False,False
2022-04-08 00:00:00+00:00,32.9075729562,35.5973125721,32.8333732426,33.9834688026,3044851,,,,,,,,,,,,,,,,,34.40329991800953,,,,,,,,,,,,,,,,34.49464671170818,35.2608169653767,,,,,,34.719587865031464,#000000,,34.719587865031464,,32.32667458426529,-21.90249708735798,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-14807280,-6622235.509259107,False,False,False,False,2682763.663044115,False,False,False,False
2022-04-15 00:00:00+00:00,33.0745223117,33.3063964165,32.0728261788,32.6014991378,1856364,,,,,,,,,,,,,,,,,34.0432770979434,,,,,,,,,,,,,,,,34.31721120274312,35.14188272623443,,,,,,34.50079034230698,#000000,,34.50079034230698,,32.0747555733138,-21.90249708735798,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12950916,-7091026.6567213945,False,False,False,False,2621548.8731889953,False,False,False,False
2022-04-22 00:00:00+00:00,32.8148233143,35.0037148638,32.610774102,32.9539477772,2294282,,,,,,,,,,,,,,,,,33.919053045268214,,,,,,,,,,,,,,,,34.219967962861716,35.04735937270949,,,,,,34.39546012694647,#000000,,34.39546012694647,,31.651133794077303,-21.90249708735798,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-15245198,-7695039.348816106,False,False,False,False,2597306.8825824033,False,False,False,False
2022-04-29 00:00:00+00:00,31.4235786853,33.1208971326,31.3772038644,32.4716496391,2089985,,,,,,,,,,,,,,,,,33.59534974071892,,,,,,,,,,,,,,,,34.00587765391419,34.89626754922612,,,,,,34.16583164795308,#000000,,34.16583164795308,,30.171114167013872,-21.90249708735798,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-17335183,-8409124.063718617,False,False,False,False,2559727.4838725957,False,False,False,False
2022-05-06 00:00:00+00:00,28.6781892843,33.1950968462,27.9825669698,31.2937291866,4626129,,,,,,,,,,,,,,,,,32.614563483993585,,,,,,,,,,,,,,,,33.29958412383393,34.41105230730624,,,,,,33.441733305044586,#000000,,33.441733305044586,,27.43738428798983,-16.98176359501535,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-21961312,-9412989.836776497,False,False,False,False,2712794.262844996,False,False,False,False
2022-05-13 00:00:00+00:00,28.7431140336,29.3459867061,27.0550705505,28.2051661104,4707378,,,,,,,,,,,,,,,,,31.70433223413155,,,,,,,,,,,,,,,,32.55896504652638,33.86360132114823,,,,,,32.70896620060205,#000000,,32.70896620060205,,25.611424534331825,-18.735993971351576,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-17253934,-9993800.515533794,False,False,False,False,2860541.206337959,False,False,False,False
2022-05-20 00:00:00+00:00,28.4092153227,30.1621835551,27.6208433663,28.5019649646,6042093,,,,,,,,,,,,,,,,,31.061160487088728,,,,,,,,,,,,,,,,31.938881617140016,33.32787037287433,,,,,,32.10930415903436,#000000,,32.10930415903436,,24.127623306581896,-20.17205360079564,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-23296027,-10979150.625494253,False,False,False,False,3096211.7095721844,False,False,False,False
2022-05-27 00:00:00+00:00,28.8049467096,28.9541951381,26.9206852992,28.5019649646,4037295,,,,,,,,,,,,,,,,,30.70322239784858,,,,,,,,,,,,,,,,31.57633348930523,32.995295324965625,,,,,,31.758283737373148,#000000,,31.758283737373148,,23.898366601193874,-20.44128821722705,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-19258732,-11592452.949531715,False,False,False,False,3165921.582937208,False,False,False,False
2022-06-03 00:00:00+00:00,29.262020022,30.0175901915,28.5437619596,28.7489785489,3198601,,,,,,,,,,,,,,,,,30.573282143007937,,,,,,,,,,,,,,,,31.41101903671642,32.812548161037,,,,,,31.598949780253786,#000000,,31.598949780253786,,24.682108439341395,-20.44128821722705,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-16060131,-11923392.06438122,False,False,False,False,3168342.2804974145,False,False,False,False
2022-06-10 00:00:00+00:00,27.275150317,30.0175901915,27.2238461697,29.4299245041,2803444,,,,,,,,,,,,,,,,,30.396020291312375,,,,,,,,,,,,,,,,31.219224066402706,32.62103930553161,,,,,,31.412094554415564,#000000,,31.412094554415564,,23.96569430601925,-20.556557182652178,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-18863575,-12437479.689241871,False,False,False,False,3141312.778238347,False,False,False,False
2022-06-17 00:00:00+00:00,25.6800577369,26.9766534599,25.0550799423,26.5102521207,3542035,,,,,,,,,,,,,,,,,30.012765867405534,,,,,,,,,,,,,,,25.9039303797,30.849223065812104,32.28814503355108,,,,,,29.76351608661718,#000000,,29.76351608661718,,22.655426007785735,-21.96222753429293,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-22405610,-13175859.712260993,False,False,False,False,3170995.9057762474,False,False,False,False
2022-06-24 00:00:00+00:00,26.7247967367,26.9393413527,25.3768968664,26.3330196118,2311387,,,,,,,,,,,,,,,,,29.819439207267585,,,,,,,,,,,,,,,26.07889338297972,30.653596229425748,32.10202626089675,,,,,,29.66348877014245,#000000,,29.66348877014245,,23.591334756984864,-21.96222753429293,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.334671978356336,-0.334671978356336,False,False,False,False,-20094223,-13688331.066908326,False,False,False,False,3107321.172015044,False,False,False,False
2022-07-01 00:00:00+00:00,26.9486693795,27.4430547991,25.8199781386,26.8927012188,3951757,,,,,,,,,,,,,,,,,29.564512926239633,,,,,,,,,,,,,,,26.34422281342935,30.382775359282405,31.82929672230698,,,,,,29.530201955314592,#000000,,29.530201955314592,,24.6474403516161,-21.96222753429293,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8163311536735883,1.179979047499133,False,False,False,False,-0.3078288219424294,-0.32125040014938266,False,False,False,False,-16142466,-13870118.839729931,False,False,False,False,3169871.9740880034,False,False,False,False
2022-07-08 00:00:00+00:00,26.2024272368,26.3703317189,25.0923920495,26.109146969,4522835,,,,,,,,,,,,,,,,,29.24661733854124,,,,,,,,,,,,,,,26.2003309077187,30.053157156833795,31.502639696354127,,,,,,29.250686274861962,#000000,,29.250686274861962,,24.923128879473843,-21.96222753429293,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7978187567497981,1.1997689967962002,False,False,False,False,-0.34282825441539394,-0.3320393272823883,False,False,False,False,-20665301,-14373465.666416604,False,False,False,False,3270091.457488892,False,False,False,False
2022-07-15 00:00:00+00:00,25.1017200763,25.978554594,23.945044755,25.9225864333,6874358,,,,,,,,,,,,,,,,,28.754278397545335,,,,,,,,,,,,,,25.008439808433334,25.81388895143659,29.5472155519693,31.001766108106107,,,,,,28.025117763498134,#000000,,27.28095567734614,,24.472819112079335,-21.96222753429293,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7892728589873773,1.181039424501018,False,False,False,False,-0.34282825441539394,-0.33743379084889114,False,False,False,False,-27539659,-15348739.24668204,False,False,False,False,3537074.164341567,True,False,False,False
2022-07-22 00:00:00+00:00,26.8274050313,27.2658222902,25.157688237,25.4841691744,2596490,,,,,,,,,,,,,,,,,28.656034453865633,,,,,,,,,,,,,,25.394597348704718,25.879686161515274,29.43296750720807,30.871986596903938,,,,,,28.047054413639522,#000000,,27.340821367823423,,26.984085892959385,-21.96222753429293,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8226394435403572,1.1622924712525808,False,False,False,False,-0.26945900753879043,-0.30344639919384075,False,False,False,False,-24943169,-16059437.746927815,False,False,False,False,3467401.2632792285,False,False,False,False
2022-07-29 00:00:00+00:00,27.3497745312,27.4150707187,25.157688237,26.9206852992,2558156,,,,,,,,,,,,,,,,,28.575899179999492,,,,,,,,,,,,,,25.65963131297959,25.95356256738843,29.33604986073353,30.757187567369847,,,,,,28.056466097694177,#000000,,27.38128573027526,,29.545577413997314,-25.261060202098207,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8417445019320193,1.1331126085329744,False,False,False,False,-0.2651740723940776,-0.2843102357939592,False,False,False,False,-22385013,-16527998.876785014,False,False,False,False,3400049.762295582,False,False,False,False
2022-08-05 00:00:00+00:00,28.9821792185,29.8636777496,26.8460610849,27.3031343973,4658407,,,,,,,,,,,,,,,,,28.575093859384186,,,,,,,,,,,,,,26.470398434056904,26.345636922701857,29.290149003286803,30.653928518839717,,,,,,28.26704134765389,#000000,,27.670319554857436,,33.549172087058984,-21.41265232183926,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8532896816696365,1.1088422152808917,False,False,False,False,-0.1495596974777468,-0.216934966635853,False,False,False,False,-17726606,-16616784.589615753,False,False,False,False,3493261.409532946,False,False,False,False
2022-08-12 00:00:00+00:00,29.9243099237,30.1108704594,28.441153665,29.1687397542,2203842,,,,,,,,,,,,,,,,,28.60348090374024,,,,,,,,,,,,,,26.822909611303967,26.554381218396575,29.295673940001766,30.628614528199975,,,,,,28.381012040328507,#000000,,27.819111418360635,,37.51242683696185,-17.70742444792225,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8715273983910249,1.1175382513439842,False,False,False,False,-0.07474294201113349,-0.14583895432349325,False,False,False,False,-15522764,-16535746.027421992,False,False,False,False,3397748.8606786537,False,False,False,False
2022-08-19 00:00:00+00:00,30.082886379,31.0903132717,29.4112684506,29.5885009595,2620795,,,,,,,,,,,,,,,,30.194822700433335,28.659982199066352,,,,,,,,,,,,,,27.23370699165682,26.820587533383268,29.32400335240089,30.617658646813393,,,,,,28.80846023729234,#000000,,28.22727485613494,,40.52645688109771,-14.974215822425435,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9032948412321742,1.0762455041601426,False,False,False,False,-0.01690000171280269,-0.08136947801814798,False,False,False,False,-12901969,-16266577.358724067,False,False,False,False,3340196.7228506054,False,False,False,False
2022-08-26 00:00:00+00:00,28.3804895951,29.7779426518,28.3335951972,29.5045487184,2704248,,,,,,,,,,,,,,,,29.502059940123115,28.6660147275181,,,,,,,,,,,,,,27.412041438253315,26.96161424302145,29.308470168096,30.57227212343757,,,,,,28.737078773408257,#000000,,28.135432587228998,,40.99065560668235,-14.66445885229917,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8862822831132308,1.110450823434644,False,False,False,False,-0.07253246460552222,-0.07695097131183509,False,False,False,False,-15606217,-16217661.776596358,False,False,False,False,3293089.410046857,False,False,False,False
2022-09-02 00:00:00+00:00,28.0991232078,28.624340464,27.3769494805,28.0709865691,2449910,,,,,,,,,,,,,,,,29.039303367070744,28.646390651200374,,,,,,,,,,,,,,27.46913417285503,27.02567090056642,29.273109236696303,30.515169101827286,,,,,,28.66146290503603,#000000,,28.045124772923142,,41.065554525929755,-14.623539273299343,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8779648996243523,1.1143109862359617,False,False,False,False,-0.1396961143386529,-0.10832354282524399,False,False,False,False,-18056127,-16353844.385737367,False,False,False,False,3230631.675969312,False,False,False,False
2022-09-09 00:00:00+00:00,29.8904892067,29.9467624842,27.8365145797,28.1647753648,1632560,,,,,,,,,,,,,,,,29.071457403527052,28.65810201512136,,,,,,,,,,,,,,27.570406607691023,27.109887098352917,29.272228786378545,30.49611126994408,,,,,,28.696365530169164,#000000,,28.102463281173087,,43.24954799183414,-12.496106291825697,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9116335952574351,1.0634959954649479,False,False,False,False,-0.0829222353636297,-0.09562288909443685,False,False,False,False,-16423567,-16359009.023830896,False,False,False,False,3112255.9962678812,False,False,False,False
2022-09-16 00:00:00+00:00,29.2527253956,31.4286254571,29.0182534062,29.9655202433,3051988,,,,,,,,,,,,,,,29.8998680863,29.274378809680865,28.703406705567858,,,,,,,,,,,,,,27.797179095497118,27.2962973030993,29.292821586173947,30.480093614488354,,,,,,28.963435028686774,#000000,,28.56693082364432,,44.16683818248099,-11.58250868118995,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9106897862503893,1.0531219875671936,False,False,False,False,0.0010648413372078014,-0.047279023878614525,False,False,False,False,-19475555,-16589864.281324904,False,False,False,False,3107791.7002480384,False,False,False,False
2022-09-23 00:00:00+00:00,26.8329744651,29.9420730444,26.4109248842,29.0088745266,2807183,,,,,,,,,,,,,,,28.859621002412325,28.990157122591402,28.671758470936027,,,,,,,,,,,,,,27.791547819888166,27.321329587093246,29.247000736236785,30.413746488751908,,,,,,28.756451603987124,#000000,,28.240663882996284,,42.72391286206693,-11.58250868118995,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8534440153301769,1.07914142716425,False,False,False,False,-0.128431123102916,-0.08785507349076525,False,False,False,False,-22282738,-17011558.630856395,False,False,False,False,3085524.389118554,False,False,False,False
2022-09-30 00:00:00+00:00,26.5140925596,27.7896201818,25.9794964238,26.6266391145,3372978,,,,,,,,,,,,,,,28.092912481828215,28.586788072059722,28.60001725933163,,,,,,,,,,,,,26.761069721733335,27.698936703038015,27.284889494006443,29.162474980676613,30.310894573529893,,,,,,28.312247910775483,#000000,,27.784926744664823,,41.44927378416877,-11.58250868118995,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8460627792933068,1.134704632410837,False,False,False,False,-0.19530711349804353,-0.1415810934944044,False,False,False,False,-25655716,-17651866.58412629,False,False,False,False,3106817.249183846,False,False,False,False
2022-10-07 00:00:00+00:00,27.4050861192,28.6806137415,26.5609869574,26.879868863,2499329,,,,,,,,,,,,,,,27.977012579517226,28.464074800682614,28.571564542290172,,,,,,,,,,,,,27.096378498945022,27.68956873453561,27.297028185646745,29.12282035335262,30.25444425355465,,,,,,28.30911149356558,#000000,,27.80675865342012,,41.620878879135375,-11.58250868118995,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8722746059623236,1.0948001444439148,False,False,False,False,-0.13236722032531711,-0.13697415690986076,False,False,False,False,-23156387,-18059608.83715397,False,False,False,False,3061818.1196146724,False,False,False,False
2022-10-14 00:00:00+00:00,28.0522288099,28.6712348619,26.5797447166,27.6208003495,2494295,,,,,,,,,,,,,,,27.940318812297765,28.390582097809194,28.550420794260933,,,,,,,,,,,,,27.296527135275756,27.694153676475594,27.317679579626017,29.090381073624318,30.204736641045464,,,,,,28.31059997630188,#000000,,27.830395430464577,,42.49784163556688,-11.58250868118995,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8876249993617294,1.0539950471522153,False,False,False,False,-0.13201116943287164,-0.1344926631713662,False,False,False,False,-20662092,-18252385.36773516,False,False,False,False,3019779.3700135853,False,False,False,False
2022-10-21 00:00:00+00:00,29.177694359,29.9748991229,28.1647753648,28.6618559823,2809673,,,,,,,,,,,,,,,28.132541067484567,28.46657583406391,28.56640264373569,,,,,,,,,,,,,27.7513688370759,27.781642467146394,27.401887039284183,29.090785666704534,30.18053680786974,,,,,,28.421467545420615,#000000,,28.033032051442692,,44.36089708330668,-11.064777179255884,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9029758347015281,1.0593314262807536,False,False,False,False,0.04208623287072724,-0.046203215150319485,False,False,False,False,-17852419,-18222758.229384407,False,False,False,False,3004215.935197764,False,False,False,False
2022-10-28 00:00:00+00:00,30.2468866306,30.2609549499,28.7744025372,28.9807378879,2740985,,,,,,,,,,,,,,29.760748039233334,28.358208220797454,28.588125772680375,28.599016503598826,,,,,,,,,,,,,28.14711327616991,27.894480250972986,27.50549713425102,29.107518654691507,30.171708319604363,,,,,,28.681379574666646,#000000,,28.71354882722027,,46.76628682414231,-8.650198088959797,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.934775187405856,1.0216668132733029,False,False,False,False,0.20728193968962874,0.08053936226965464,False,False,False,False,-15111434,-17992289.767948527,False,False,False,False,2984717.3474053373,False,False,False,True
2022-11-04 00:00:00+00:00,27.2362662869,30.2609549499,26.129558497,29.928004725,4356952,,,,,,,,,,,,,27.8755932446,28.603576743857325,28.271078692136946,28.49556801801321,28.568921973020274,,,,,,,,,,,,,28.082377256658447,27.89291079822767,27.52965062513116,29.060477795973828,30.097433024860894,,,,,,28.44775881724798,#000000,,28.20815648431318,,45.73903524662336,-8.650198088959797,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9468840019672504,1.0234070718567307,False,False,False,False,0.07362778014080736,0.07708357120523099,False,False,False,False,-19468386,-18101630.22958197,False,False,False,False,3086364.3587086457,False,False,False,False
2022-11-11 00:00:00+00:00,27.2456451664,27.5551481924,25.1260183824,27.4050861192,2717770,,,,,,,,,,,,,27.401809633444273,28.060530883598922,28.106217025979245,28.35665402219709,28.520191313683764,,,,,,,,,,,,26.642270580399998,27.89593089244496,27.831279656669594,27.494938958274737,29.00421890779653,30.029093315821417,,,,,,27.931404187448912,#000000,,27.500135497472037,,45.01514467260771,-8.650198088959797,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9456623201838963,1.0030190430013157,False,False,False,False,-0.15927845524942835,-0.04109744202209868,False,False,False,False,-16750616,-18001555.10146479,False,False,False,False,3059061.0728783756,False,False,False,False
2022-11-18 00:00:00+00:00,26.8986266222,27.630179229,25.6043412408,26.9642787792,2344875,,,,,,,,,,,,,27.229854583940764,27.80031584949163,27.99416429904637,28.256695886115352,28.48155431613184,,,,,,,,,,,,26.674126827197686,27.7768745921198,27.785592028166242,27.46934647664968,28.95909468291953,29.97342026384178,,,,,,27.842761954177895,#000000,,27.370292963187467,,44.207876910186435,-8.650198088959797,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9435901667950716,1.0163484977849915,False,False,False,False,-0.124051658607938,-0.08257455031501834,False,False,False,False,-19095491,-18082587.390245173,False,False,False,False,3006158.400813311,False,False,False,False
