date,Close,High,Low,Open,Volume,aVWAP_peak_879,aVWAP_peak_862,aVWAP_peak_845,aVWAP_peak_812,aVWAP_peak_779,aVWAP_peak_774,aVWAP_peak_768,aVWAP_peak_739,aVWAP_peak_717,aVWAP_peak_680,aVWAP_peak_669,aVWAP_peak_667,aVWAP_peak_646,aVWAP_peak_613,aVWAP_peak_564,aVWAP_peak_518,aVWAP_peak_498,aVWAP_peak_470,aVWAP_peak_444,aVWAP_peak_417,aVWAP_peak_386,aVWAP_peak_365,aVWAP_peak_346,aVWAP_peak_318,aVWAP_peak_294,aVWAP_peak_272,aVWAP_peak_261,aVWAP_peak_222,aVWAP_peak_220,aVWAP_peak_162,aVWAP_peak_148,aVWAP_peak_146,aVWAP_peak_104,aVWAP_peak_91,aVWAP_peak_52,aVWAP_peak_41,aVWAP_peak_31,aVWAP_valley_901,aVWAP_valley_868,aVWAP_valley_821,aVWAP_valley_794,aVWAP_valley_773,aVWAP_valley_758,aVWAP_valley_707,aVWAP_valley_685,aVWAP_valley_671,aVWAP_valley_651,aVWAP_valley_624,aVWAP_valley_592,aVWAP_valley_552,aVWAP_valley_530,aVWAP_valley_511,aVWAP_valley_481,aVWAP_valley_480,aVWAP_valley_457,aVWAP_valley_409,aVWAP_valley_389,aVWAP_valley_370,aVWAP_valley_354,aVWAP_valley_350,aVWAP_valley_328,aVWAP_valley_303,aVWAP_valley_286,aVWAP_valley_243,aVWAP_valley_212,aVWAP_valley_196,aVWAP_valley_153,aVWAP_valley_111,aVWAP_valley_98,aVWAP_valley_87,aVWAP_valley_49,aVWAP_valley_36,aVWAP_valley_14,aVWAP_OB_bull_794,aVWAP_OB_bull_624,aVWAP_OB_bear_365,aVWAP_OB_bear_148,aVWAP_OB_bear_1,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-18 00:00:00+00:00,5.9103503328,6.1332999385,5.8491484802,6.0677265251,372824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.370584389400559,,#000000,,,,24.730102551939087,-26.70850945785221,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1259435,-255727.88793946354,False,False,False,False,272663.9354515039,False,False,False,False
2022-01-19 00:00:00+00:00,5.6305704354,5.9628090635,5.6218273136,5.901607211,216277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.329152859391885,,#000000,,,,21.81501001697214,-22.11947990057692,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1475712,-303570.40213791595,False,False,False,False,270452.6830808567,False,False,False,False
2022-01-20 00:00:00+00:00,5.648056679,5.9531916296,5.6218273136,5.6742860443,215368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.293121984000343,,#000000,,,,20.29575925677585,-23.4769280934451,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1260344,-341090.93538740947,False,False,False,False,268292.49943062704,False,False,False,False
2022-01-21 00:00:00+00:00,5.5343960956,5.6742860443,5.307074929,5.5081667303,354904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.220875410103709,,#000000,,,,18.720867873330967,-24.981196541230027,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1615248,-391057.8790977071,False,False,False,False,271689.0288647201,False,False,False,False
2022-01-24 00:00:00+00:00,5.4819373649,5.516909852,5.1846712239,5.3857630251,364491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.394506146933334,,,,,6.1497498161052295,5.394506146933334,#000000,,5.394506146933334,,17.425637594081223,-26.294389913707295,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1979739,-453359.099525248,False,False,False,False,275328.32185041736,False,False,False,False
2022-01-25 00:00:00+00:00,5.4906804867,5.5431392174,5.2895886854,5.4119923905,283448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.414904942796893,,,,,6.105295815658068,5.414904942796893,#000000,,5.414904942796893,,16.8060094993953,-27.049300384472158,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1696291,-502101.5269948461,False,False,False,False,275646.74060138135,False,False,False,False
2022-01-26 00:00:00+00:00,5.6218273136,5.8054328713,5.5518823392,5.6130841918,300091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.492397266047249,,,,,6.077544663768888,5.492397266047249,#000000,,5.492397266047249,,19.886815962002416,-27.049300384472158,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1396200,-537164.2122107345,False,False,False,False,276605.3390091703,False,False,False,False
2022-01-27 00:00:00+00:00,5.4294786341,5.8054328713,5.3333042944,5.6218273136,239414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.498514725153534,,,,,6.05128245059623,5.498514725153534,#000000,,5.498514725153534,,20.49185365028228,-27.049300384472158,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1635614,-580240.6744769802,False,False,False,False,275146.85512645775,False,False,False,False
2022-01-28 00:00:00+00:00,5.4207355123,5.560625461,5.26335932,5.3770199033,178472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.487590422366499,,,,,6.029592247068576,5.487590422366499,#000000,,5.487590422366499,,20.835357597970045,-27.049300384472158,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1814086,-628626.7656739614,False,False,False,False,271355.68433718494,False,False,False,False
2022-01-31 00:00:00+00:00,5.648056679,5.6699144834,5.4207355123,5.4207355123,159958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.497232563183054,,,,,6.016252344444551,5.497232563183054,#000000,,5.497232563183054,,26.07009275814604,-29.834535166908868,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1654128,-668842.5003534139,False,False,False,False,266987.147696511,False,False,False,False
2022-02-01 00:00:00+00:00,5.8316622366,5.8884925283,5.648056679,5.7005154097,284717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.543176745054701,,,,,6.004883125815695,5.543176745054701,#000000,,5.543176745054701,,32.63369642428166,-23.736447689240634,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1369411,-696315.7748493585,False,False,False,False,267682.436022138,False,False,False,False
2022-02-02 00:00:00+00:00,5.9365796982,6.0414971597,5.7966897495,5.857891602,307239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.598557532270765,,,,,6.00078051096759,5.598557532270765,#000000,,5.598557532270765,,38.522568495422874,-18.484641640643474,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1062172,-710663.0777964426,False,False,False,False,269233.6738251914,False,False,False,False
2022-02-03 00:00:00+00:00,5.8316622366,5.9715521853,5.7792035059,5.814175993,279553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.629137685367372,,,,,5.994537356376364,5.629137685367372,#000000,,5.629137685367372,,41.03502897730077,-16.42931509968693,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1341725,-735410.6041573663,False,False,False,False,269638.353283027,False,False,False,False
2022-02-04 00:00:00+00:00,5.94532282,6.0065246725,5.7879466277,5.8666347238,624080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.687823822346071,,,,,5.987177786060015,5.687823822346071,#000000,,5.687823822346071,,44.35136130683897,-13.499455032222642,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-717645,-734713.913798254,False,False,False,False,283538.0257033005,False,False,False,False
2022-02-07 00:00:00+00:00,6.0152677943,6.0414971597,5.9103503328,5.94532282,221468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.708394533376206,,,,,5.987235716291433,5.708394533376206,#000000,,5.708394533376206,,47.51313555421079,-10.651467255820307,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-496177,-725359.5250218519,False,False,False,False,281103.9070482691,False,False,False,False
2022-02-08 00:00:00+00:00,6.2251027174,6.242588961,5.962983926,5.9802953071,383521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.754415970579856,,,,,5.9952328921032985,5.754415970579856,#000000,,5.754415970579856,,52.100149909103095,-6.437816846174755,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-112656,-701331.9358053087,False,False,False,False,285120.2636346115,False,False,False,False
2022-02-09 00:00:00+00:00,6.2688183263,6.3649926661,6.2251027174,6.2950476917,364104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.802946242195891,,,,,6.0087148790173215,5.802946242195891,#000000,,5.802946242195891,,55.61779602487443,-3.235422681048,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,251448,-663968.0167541202,False,False,False,False,288217.66506070516,False,False,False,False
2022-02-10 00:00:00+00:00,6.2338458392,6.408708275,6.198873352,6.2163595956,168867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.822333303229126,,,,,6.01443005545798,5.822333303229126,#000000,,5.822333303229126,,57.328381679580616,-1.640388054794883,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,82581,-634691.5847245469,False,False,False,False,283537.24682303047,False,False,False,False
2022-02-11 00:00:00+00:00,6.1901302302,6.3737357879,6.155157743,6.2513320828,232264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.844405312445971,,,,,6.02076218911031,5.844405312445971,#000000,,5.844405312445971,,57.65674813182652,-1.1704967507070165,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-149683,-615671.640225545,False,False,False,False,281526.53126134304,False,False,False,False
2022-02-14 00:00:00+00:00,6.242588961,6.3212770571,6.1376714994,6.1639008648,260959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8662483691523075,,,,,6.027286447331271,5.8662483691523075,#000000,,5.8662483691523075,,58.57420488150538,0.013987663681461981,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,111276,-587163.8896284648,False,False,False,False,280719.9614079571,False,False,False,False
2022-02-15 00:00:00+00:00,6.6098000763,6.6535156853,6.2688183263,6.3300201789,336066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.909662801648549,,,,,6.045625075547042,5.909662801648549,#000000,,5.909662801648549,,62.86866450232414,4.373795339308778,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,447342,-546595.0312116622,False,False,False,False,282890.39429391955,False,False,False,False
2022-02-16 00:00:00+00:00,6.6972312942,6.7409469032,6.3912220315,6.539855102,310315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6098000763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.950663366164161,,,,,6.064718231736582,6.280231721232081,#000000,,6.280231721232081,,66.3796510675932,7.873548872284012,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,757657,-495447.89273277356,False,False,False,False,283965.86902749137,False,False,False,False
2022-02-17 00:00:00+00:00,6.496139493,6.6535156853,6.452423884,6.5835707109,275140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.574189513701494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.979458070825981,,,,,6.078390260727335,6.2768237922637375,#000000,,6.2768237922637375,,65.12386385878942,7.873548872284012,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,482517,-457096.32831188047,False,False,False,False,283619.75651660934,False,False,False,False
2022-02-18 00:00:00+00:00,6.4873963712,6.6010569545,6.3912220315,6.4611670058,255718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.549576202210006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0019935894583405,,,,,6.089326177127623,6.275784895834173,#000000,,6.275784895834173,,64.14097566489568,7.873548872284012,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,226799,-430276.90367219894,False,False,False,False,282525.56998654624,False,False,False,False
2022-02-22 00:00:00+00:00,6.2688183263,6.5748275891,6.1813871084,6.4174513968,909459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.441572243056015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.047833176870535,,,,,6.110957693849035,6.244702709963275,#000000,,6.244702709963275,,60.147819238078746,7.873548872284012,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-682660,-440174.2799987794,False,False,False,False,307111.19469295617,False,False,False,False
2022-02-23 00:00:00+00:00,6.0939558905,6.3868504706,6.0589834033,6.3212770571,153910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.420428382896556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.050782583632682,,,,,6.111943937422981,6.235605483264619,#000000,,6.235605483264619,,55.32734710055407,13.551421995795302,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-836570,-455719.21019490575,False,False,False,False,301103.3047049971,False,False,False,False
2022-02-24 00:00:00+00:00,6.1026990123,6.1376714994,5.6830291661,5.7092585315,219412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.374358940881201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.974466559266666,6.048428381771074,,,,,6.109197493147117,6.132417960639647,#000000,,6.132417960639647,,52.2364688074082,10.584642756126826,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-617158,-462050.14312843885,False,False,False,False,297899.7241283306,False,False,False,False
2022-02-25 00:00:00+00:00,6.242588961,6.2550916251,6.1376714994,6.1376714994,110227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.36633803976932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.053822438519979,6.050921316786446,,,,,6.110216836761895,6.157027265025248,#000000,,6.157027265025248,,52.09315578024204,10.307558658674964,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-506931,-463810.1767312452,False,False,False,False,290540.0094566314,False,False,False,False
2022-02-28 00:00:00+00:00,6.2251027174,6.2775614481,6.111442134,6.1464146212,173840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.354669208061262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1059177996427145,6.0545355139360355,,,,,6.111674653952792,6.171707507213338,#000000,,6.171707507213338,,51.748098740783476,9.67018193818307,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-680771,-472318.4443104121,False,False,False,False,285963.5384975478,False,False,False,False
2022-03-01 00:00:00+00:00,6.3300201789,6.3562495443,6.248621715,6.2513320828,243560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.350715901429205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.172987096268037,6.0627312794372274,,,,,6.115905636137329,6.195478092378156,#000000,,6.195478092378156,,52.938360857450235,9.67018193818307,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-437211,-470941.68178843515,False,False,False,False,284300.6546348989,False,False,False,False
2022-03-02 00:00:00+00:00,6.5923138327,6.6141716372,6.2950476917,6.3387633007,314748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.366610201973543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.270075787885332,6.080052410584399,,,,,6.126142421606425,6.238912800147759,#000000,,6.238912800147759,,56.60885700203045,9.67018193818307,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-122463,-457275.85113006516,False,False,False,False,285494.6681786283,False,False,False,False
2022-03-03 00:00:00+00:00,6.749690025,6.7846625122,6.539855102,6.6185431981,207476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.691402546399999,6.387842324442386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.338946613356168,6.095591793936186,,,,,6.135888902190087,6.378445819533685,#000000,,6.378445819533685,,60.41464344605538,2.9271685900629336,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,85013,-436009.6216739842,False,False,False,False,282435.11256378016,False,False,False,False
2022-03-04 00:00:00+00:00,6.5573413455,6.6797450507,6.3999651532,6.6797450507,396889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.595708474481743,6.405386691211888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.388192861618605,6.116462002214626,,,,,6.148973903107399,6.376437507381715,#000000,,6.376437507381715,,59.959549094841634,2.9271685900629336,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-311876,-431141.6365102986,False,False,False,False,286923.500306377,False,False,False,False
