date,Close,High,Low,Open,Volume,aVWAP_peak_901,aVWAP_peak_888,aVWAP_peak_862,aVWAP_peak_845,aVWAP_peak_808,aVWAP_peak_783,aVWAP_peak_756,aVWAP_peak_736,aVWAP_peak_720,aVWAP_peak_698,aVWAP_peak_664,aVWAP_peak_635,aVWAP_peak_615,aVWAP_peak_588,aVWAP_peak_556,aVWAP_peak_529,aVWAP_peak_493,aVWAP_peak_450,aVWAP_peak_418,aVWAP_peak_383,aVWAP_peak_365,aVWAP_peak_339,aVWAP_peak_323,aVWAP_peak_273,aVWAP_peak_231,aVWAP_peak_219,aVWAP_peak_173,aVWAP_peak_152,aVWAP_peak_120,aVWAP_peak_52,aVWAP_valley_897,aVWAP_valley_869,aVWAP_valley_839,aVWAP_valley_816,aVWAP_valley_800,aVWAP_valley_759,aVWAP_valley_746,aVWAP_valley_711,aVWAP_valley_672,aVWAP_valley_649,aVWAP_valley_625,aVWAP_valley_602,aVWAP_valley_573,aVWAP_valley_544,aVWAP_valley_522,aVWAP_valley_503,aVWAP_valley_459,aVWAP_valley_436,aVWAP_valley_408,aVWAP_valley_379,aVWAP_valley_354,aVWAP_valley_333,aVWAP_valley_316,aVWAP_valley_291,aVWAP_valley_247,aVWAP_valley_196,aVWAP_valley_169,aVWAP_valley_125,aVWAP_valley_112,aVWAP_valley_90,aVWAP_valley_48,aVWAP_valley_14,aVWAP_OB_bull_816,aVWAP_OB_bull_649,aVWAP_OB_bull_459,aVWAP_OB_bull_291,aVWAP_OB_bull_247,aVWAP_OB_bear_783,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-18 00:00:00+00:00,105.466,108.834,102.906,108.721,21493410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,16.76423254157683,-36.05752080236392,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-100814410,-26455676.005908232,False,False,False,False,11138312.934514673,False,False,False,False
2022-01-19 00:00:00+00:00,103.095,112.249,103.0245,106.821,19456010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,17.39277204224599,-35.79018131519974,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-120270420,-30134685.57430399,False,False,False,False,11464497.133161157,False,False,False,False
2022-01-20 00:00:00+00:00,102.395,108.444,102.267,104.997,14176350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,17.656126545920394,-35.7111909918365,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-134446770,-34225355.551782265,False,False,False,False,11570844.304409739,False,False,False,False
2022-01-21 00:00:00+00:00,88.212,101.364,86.875,100.469,53351240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,15.660688757579898,-35.7111909918365,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-187798010,-40247812.58896728,False,False,False,False,13209291.194432886,False,False,False,False
2022-01-24 00:00:00+00:00,93.849,96.399,78.0,83.4,77623920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.416,,,,,,,89.416,#000000,,89.416,,18.316954432505266,-35.512816254661594,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-110174090,-42990019.546262674,False,False,False,False,15735355.069161009,False,False,False,False
2022-01-25 00:00:00+00:00,89.239,93.899,84.1,91.0,46759410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.28943694126858,,,,,,,89.28943694126858,#000000,,89.28943694126858,,19.23258897916101,-34.748819140408386,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-156933500,-47458391.32876217,False,False,False,False,16951984.67429195,False,False,False,False
2022-01-26 00:00:00+00:00,86.892,95.0,85.23,93.701,33160270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.23707499528173,,,,,,,89.23707499528173,#000000,,89.23707499528173,,19.440549862058518,-34.5528974335994,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-190093770,-53051935.59037934,False,False,False,False,17587603.706672657,False,False,False,False
2022-01-27 00:00:00+00:00,81.576,90.665,81.312,90.469,21613510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.66772567331174,,,,,,,88.66772567331174,#000000,,88.66772567331174,,18.752052501970496,-34.5528974335994,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-211707280,-59273713.802521326,False,False,False,False,17745482.38484236,False,False,False,False
2022-01-28 00:00:00+00:00,87.223,87.434,79.2515,82.503,26570070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.14704189678939,,,,,,,88.14704189678939,#000000,,88.14704189678939,,21.802342411611768,-32.2590436639896,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-185137210,-64209537.182814606,False,False,False,False,18091544.644260302,False,False,False,False
2022-01-31 00:00:00+00:00,96.424,96.821,87.50001,88.19,25004010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.73598479366848,,,,,,,88.73598479366848,#000000,,88.73598479366848,,28.303797900466225,-26.2651241252534,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-160133200,-67971249.45015521,False,False,False,False,18362621.71703441,False,False,False,False
2022-02-01 00:00:00+00:00,98.42,98.85,93.78507,98.43,17520790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.320526750952,,,,,,,89.320526750952,#000000,,89.320526750952,,33.469182769605666,-21.75572901540994,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-142612410,-70898353.78544325,False,False,False,False,18329608.70852326,False,False,False,False
2022-02-02 00:00:00+00:00,88.588,98.511,86.493,98.35,31831000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.53382293311836,,,,,,,89.53382293311836,#000000,,89.53382293311836,,34.18104605652641,-21.413599674548806,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-174443410,-74958944.22522978,False,False,False,False,18859075.03367921,False,False,False,False
2022-02-03 00:00:00+00:00,80.944,85.74219,80.6,83.0,30259900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.84104273578671,,,,,,,88.84104273578671,#000000,,88.84104273578671,,33.018502382013814,-21.413599674548806,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-204703310,-80046958.56933843,False,False,False,False,19306166.208829045,False,False,False,False
2022-02-04 00:00:00+00:00,87.6,89.26223,81.0865,83.0,29425070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.59351863641297,,,,,,,88.59351863641297,#000000,,88.59351863641297,,34.939587343132175,-20.990127806244935,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-175278240,-83781518.6254428,False,False,False,False,19702985.965345554,False,False,False,False
2022-02-07 00:00:00+00:00,86.689,90.79999,85.54887,88.156,16539630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.55108041909024,,,,,,,88.55108041909024,#000000,,88.55108041909024,,35.99709506644395,-19.951057750072803,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-191817870,-88018238.28719015,False,False,False,False,19578932.790233962,False,False,False,False
2022-02-08 00:00:00+00:00,87.8,88.05,85.2,85.9,11550470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.50290096504551,,,,,,,88.50290096504551,#000000,,88.50290096504551,,37.16913150001762,-18.72426848768511,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-180267400,-91635852.47200623,False,False,False,False,19264091.11218557,False,False,False,False
2022-02-09 00:00:00+00:00,92.497,92.563,88.401,90.519,14854530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.60578725803778,,,,,,,88.60578725803778,#000000,,88.60578725803778,,39.871042303129514,-16.045788565164393,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-165412870,-94529068.84565306,False,False,False,False,19091167.14700182,False,False,False,False
2022-02-10 00:00:00+00:00,89.334,93.254,88.5,90.0,19135480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.6894475618507,,,,,,,88.6894475618507,#000000,,88.6894475618507,,40.677636520635744,-15.158325564297172,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-184548350,-98059236.73405883,False,False,False,False,19092904.905942928,False,False,False,False
2022-02-11 00:00:00+00:00,85.4,90.599,83.501,89.215,13524580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.6181589023327,,,,,,,88.6181589023327,#000000,,88.6181589023327,,40.04934928906712,-15.158325564297172,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-198072930,-101981342.35233104,False,False,False,False,18874539.223356932,False,False,False,False
2022-02-14 00:00:00+00:00,84.745,87.113,83.551,84.637,15798700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.49058011284973,,,,,,,88.49058011284973,#000000,,88.49058011284973,,39.43752576850744,-15.158325564297172,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-213871630,-106369196.76988669,False,False,False,False,18753918.077342935,False,False,False,False
2022-02-15 00:00:00+00:00,88.95,89.13477,84.314,86.443,17269330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.45113369150066,,,,,,,88.45113369150066,#000000,,88.45113369150066,,40.99311393092171,-14.279513198007379,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-196602300,-109907749.83773427,False,False,False,False,18695698.937054977,False,False,False,False
2022-02-16 00:00:00+00:00,74.685,80.0,72.0,79.985,99249980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.11536377389218,,,,,,,86.11536377389218,#000000,,86.11536377389218,,38.172450339173324,-14.279513198007379,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-295852280,-117199692.19703881,False,False,False,False,21854690.351288114,False,False,False,False
2022-02-17 00:00:00+00:00,66.0,73.224,65.50001,72.712,70505490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.07682461467289,,,,,,,84.07682461467289,#000000,,84.07682461467289,,34.67120618832794,-9.966548250564024,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-366357770,-126970597.20891964,False,False,False,False,23762564.84731603,False,False,False,False
2022-02-18 00:00:00+00:00,65.688,68.348,64.04201,66.278,39739010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.98656250083482,,,,,,,82.98656250083482,#000000,,82.98656250083482,,32.282888276241394,-12.219351726119719,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-406096780,-137916722.02425614,False,False,False,False,24389092.108205598,False,False,False,False
2022-02-22 00:00:00+00:00,62.616,66.199,62.42701,63.203,31176900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.1161388594121,,,,,,,82.1161388594121,#000000,,82.1161388594121,,30.142444018532867,-14.240033936918302,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-437273680,-149656210.5723245,False,False,False,False,24655280.652981848,False,False,False,False
2022-02-23 00:00:00+00:00,62.661,65.98999,62.502,63.48,24328510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.48874602402164,,,,,,,81.48874602402164,#000000,,81.48874602402164,,28.73926833143637,-15.599152507640099,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-412945170,-159981267.80478236,False,False,False,False,24642466.117570795,False,False,False,False
2022-02-24 00:00:00+00:00,66.398,66.879,58.503,58.503,35520210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.6558469299744,,,,,,,80.6558469299744,#000000,,80.6558469299744,,29.79920709558832,-15.599152507640099,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-377424960,-168508471.4202811,False,False,False,False,25069044.30903861,False,False,False,False
2022-02-25 00:00:00+00:00,67.695,68.465,64.296,67.728,22753980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.24785819713277,,,,,,,80.24785819713277,#000000,,80.24785819713277,,31.185098379912183,-15.599152507640099,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-354670980,-175808961.9528191,False,False,False,False,24978257.473390035,False,False,False,False
2022-02-28 00:00:00+00:00,69.426,70.407,66.749,68.976,17032360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.00196094682671,,,,,,,80.00196094682671,#000000,,80.00196094682671,,33.035674111729904,-15.599152507640099,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-337638620,-182155223.05270854,False,False,False,False,24666653.650904153,False,False,False,False
2022-03-01 00:00:00+00:00,67.344,71.1175,67.061,68.895,16118060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.77177529820607,,,,,,,79.77177529820607,#000000,,79.77177529820607,,33.62339728747196,-15.599152507640099,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-353756680,-188884691.95260233,False,False,False,False,24331414.68420203,False,False,False,False
2022-03-02 00:00:00+00:00,65.983,67.798,63.541,67.135,22121180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.3973467396559,,,,,,,79.3973467396559,#000000,,79.3973467396559,,33.591284461725216,-15.599152507640099,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-375877860,-196217757.36622575,False,False,False,False,24244738.814233325,False,False,False,False
2022-03-03 00:00:00+00:00,64.075,66.626,63.22,66.491,15529850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.12533510991136,,,,,,,79.12533510991136,#000000,,79.12533510991136,,32.97363124984132,-15.599152507640099,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-391407710,-203872265.31264827,False,False,False,False,23902978.46857712,False,False,False,False
2022-03-04 00:00:00+00:00,60.084,65.094,59.15101,64.098,28173910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.55316779304192,,,,,,,78.55316779304192,#000000,,78.55316779304192,,31.405155583894707,-15.599152507640099,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-419581620,-212331455.6925444,False,False,False,False,24070465.97961331,False,False,False,False
2022-03-07 00:00:00+00:00,56.08,60.607,55.73669,59.9,27626100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.90493320907025,,,,,,,77.90493320907025,#000000,,77.90493320907025,,29.344966852339134,-16.05356791122116,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-447207720,-221542289.5869544,False,False,False,False,24209902.60786377,False,False,False,False
2022-03-08 00:00:00+00:00,51.495,55.499,51.12,55.256,52423380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.51540114061636,,,,,,,76.51540114061636,#000000,,76.51540114061636,,26.96735774935089,-18.420946379615735,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-499631100,-232447733.13256407,False,False,False,False,25316313.485986758,False,False,False,False
2022-03-09 00:00:00+00:00,58.765,59.48999,53.407,54.499,39835540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.73947180781397,,,,,,,75.73947180781397,#000000,,75.73947180781397,,29.85221036950355,-18.420946379615735,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-459795560,-241363334.18618903,False,False,False,False,25885694.917908847,False,False,False,False
2022-03-10 00:00:00+00:00,55.318,57.19799,54.525,56.72,29826020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.15314910057016,,,,,,,75.15314910057016,#000000,,75.15314910057016,,30.795922690256507,-18.420946379615735,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-489621580,-251098951.6690836,False,False,False,False,26040217.470147714,False,False,False,False
2022-03-11 00:00:00+00:00,54.437,58.05399,54.224,56.898,27360630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.64180978933128,,,,,,,74.64180978933128,#000000,,74.64180978933128,,31.178122902422295,-18.420946379615735,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-516982210,-261525746.11343324,False,False,False,False,26091998.353671335,False,False,False,False
2022-03-14 00:00:00+00:00,51.255,55.3225,51.002,54.141,24948620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.526500000000006,74.12746177879991,,,,,,,63.32698088939996,#000000,,63.32698088939996,,30.553282539648347,-18.420946379615735,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-541930830,-272522023.91290647,False,False,False,False,26047159.986860696,False,False,False,False
2022-03-15 00:00:00+00:00,55.343,56.29999,51.365,51.858,26553900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.459448398194894,73.6493778589991,,,,,,,63.554413128597,#000000,,63.554413128597,,32.600379782469616,-21.899987146639567,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.3368754757374328,-0.3368754757374328,False,False,False,False,-515376930,-282045745.72024345,False,False,False,False,26067032.14423871,False,False,False,False
