date,Close,High,Low,Open,Volume,aVWAP_peak_896,aVWAP_peak_880,aVWAP_peak_864,aVWAP_peak_842,aVWAP_peak_809,aVWAP_peak_785,aVWAP_peak_759,aVWAP_peak_715,aVWAP_peak_693,aVWAP_peak_667,aVWAP_peak_627,aVWAP_peak_581,aVWAP_peak_522,aVWAP_peak_521,aVWAP_peak_494,aVWAP_peak_462,aVWAP_peak_451,aVWAP_peak_433,aVWAP_peak_402,aVWAP_peak_382,aVWAP_peak_356,aVWAP_peak_323,aVWAP_peak_292,aVWAP_peak_261,aVWAP_peak_213,aVWAP_peak_192,aVWAP_peak_164,aVWAP_peak_108,aVWAP_peak_72,aVWAP_peak_60,aVWAP_peak_44,aVWAP_peak_19,aVWAP_valley_908,aVWAP_valley_885,aVWAP_valley_838,aVWAP_valley_819,aVWAP_valley_793,aVWAP_valley_774,aVWAP_valley_773,aVWAP_valley_746,aVWAP_valley_720,aVWAP_valley_688,aVWAP_valley_649,aVWAP_valley_608,aVWAP_valley_525,aVWAP_valley_514,aVWAP_valley_512,aVWAP_valley_488,aVWAP_valley_441,aVWAP_valley_412,aVWAP_valley_369,aVWAP_valley_353,aVWAP_valley_307,aVWAP_valley_285,aVWAP_valley_253,aVWAP_valley_183,aVWAP_valley_171,aVWAP_valley_132,aVWAP_valley_87,aVWAP_valley_49,aVWAP_OB_bull_838,aVWAP_OB_bear_667,aVWAP_OB_bear_627,aVWAP_OB_bear_213,aVWAP_OB_bear_108,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-18 00:00:00+00:00,6.38,6.6,5.76,6.51,524436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,89.33894341018895,41.15808635409209,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2787916,631000.1192397742,False,False,False,False,247551.005006981,False,False,False,False
2022-01-19 00:00:00+00:00,6.38,6.85,6.31,6.8,524436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,89.02533324083043,41.078793960039306,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2787916,715585.0557401752,False,False,False,False,258409.24010474645,False,False,False,False
2022-01-20 00:00:00+00:00,6.31,6.57,6.3,6.36,242574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,87.45959675650529,39.74921561783664,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2545342,787340.2300248742,False,False,False,False,257788.2502967172,False,False,False,False
2022-01-21 00:00:00+00:00,5.87,6.4,5.8,6.23,558071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,79.62811692517116,32.67075729166177,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1987271,834396.3386513497,False,False,False,False,269564.0444027283,False,False,False,False
2022-01-24 00:00:00+00:00,5.8635,5.87,5.2101,5.62,637668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,74.32379231164285,28.246873542107792,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1349603,854600.521449336,False,False,False,False,283999.49364183703,False,False,False,False
2022-01-25 00:00:00+00:00,6.48,6.535,5.78,5.85,503370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,74.29106465209787,28.246873542107792,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1852973,893752.3833532836,False,False,False,False,292602.2585970591,False,False,False,False
2022-01-26 00:00:00+00:00,6.84,7.02,6.47,6.49,776013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,75.61702394714476,28.246873542107792,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2628986,961800.7604766843,False,False,False,False,311559.542573645,False,False,False,False
2022-01-27 00:00:00+00:00,6.78,7.33,6.61,7.3,285464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,75.77162898894974,28.246873542107792,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2343522,1015985.9071246575,False,False,False,False,310536.1879629139,False,False,False,False
2022-01-28 00:00:00+00:00,7.1001,7.18,6.6,6.9,444318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,76.99840947637314,28.246873542107792,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2787840,1085470.3813550633,False,False,False,False,315782.53353299573,False,False,False,False
2022-01-31 00:00:00+00:00,7.43,8.58,7.25,7.81,436694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.753333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.753333333333333,#000000,,7.753333333333333,,78.75987379236246,23.78878268046745,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3224534,1169355.2291450608,False,False,False,False,320524.1596689567,False,False,False,False
2022-02-01 00:00:00+00:00,7.62,7.94,7.34,7.57,800972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.675673738579984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.675673738579984,#000000,,7.675673738579984,,80.408251515995,25.408466497330934,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4025506,1281361.1417276075,False,False,False,False,339365.2514466447,False,False,False,False
2022-02-02 00:00:00+00:00,7.35,7.85,7.25,7.76,457572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6237579698740445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6237579698740445,#000000,,7.6237579698740445,,78.39643656577601,25.408466497330934,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3567934,1371030.6655814268,False,False,False,False,344000.81021344295,False,False,False,False
2022-02-03 00:00:00+00:00,7.29,7.49,6.8,7.41,459129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5320278083229715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5320278083229715,#000000,,7.5320278083229715,,76.39752586762606,25.408466497330934,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3108805,1439178.6786958808,False,False,False,False,348515.6411854648,False,False,False,False
2022-02-04 00:00:00+00:00,7.27,7.32,7.11,7.3,348525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4904349262106935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4904349262106935,#000000,,7.4904349262106935,,74.83242131487212,29.97135094631716,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2760280,1490986.5736489836,False,False,False,False,348516.00819779956,False,False,False,False
2022-02-07 00:00:00+00:00,7.41,7.47,7.24,7.35,330344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.476781348253376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.476781348253376,#000000,,7.476781348253376,,74.44041721683698,29.49030323041667,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3090624,1553717.4531137294,False,False,False,False,347803.3804253369,False,False,False,False
2022-02-08 00:00:00+00:00,6.98,7.35,6.89,7.32,612670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.405049706327838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.405049706327838,#000000,,7.405049706327838,,69.53432402861338,24.790940683983578,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2477954,1589962.0235798578,False,False,False,False,358190.3066831668,False,False,False,False
2022-02-09 00:00:00+00:00,7.26,7.39,6.73,6.96,505553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.369433145242471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.369433145242471,#000000,,7.369433145242471,,67.86577783997643,23.258985827438366,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2983507,1644610.8461845692,False,False,False,False,363969.23583284655,False,False,False,False
2022-02-10 00:00:00+00:00,7.07,7.36,6.97,7.01,609875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.337865324778527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.337865324778527,#000000,,7.337865324778527,,64.99415811623743,20.5717115060896,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2373632,1673199.9110400765,False,False,False,False,373612.5991335193,False,False,False,False
2022-02-11 00:00:00+00:00,7.42,7.4499,7.08,7.15,379849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.336233134528041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.336233134528041,#000000,,7.336233134528041,,65.01083543971788,20.56286420846854,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2753481,1715563.8753130147,False,False,False,False,373857.1638733813,False,False,False,False
2022-02-14 00:00:00+00:00,7.715,7.74,7.22,7.42,377627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.352001893286908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.352001893286908,#000000,,7.352001893286908,,66.37894410560958,20.56286420846854,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3131108,1771075.4096144652,False,False,False,False,374005.00058422907,False,False,False,False
2022-02-15 00:00:00+00:00,7.96,8.05,7.4,7.59,797030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.41082041987691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.41082041987691,#000000,,7.41082041987691,,68.28100439733987,20.56286420846854,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3928138,1855666.099433506,False,False,False,False,390594.21624759265,False,False,False,False
2022-02-16 00:00:00+00:00,8.22,8.62,8.1,8.1,724736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.506438624958873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.506438624958873,#000000,,7.506438624958873,,70.48815314076526,20.56286420846854,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4652874,1965360.526906702,False,False,False,False,403697.8156104322,False,False,False,False
2022-02-17 00:00:00+00:00,8.1,8.4,7.99,8.27,300120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.534047591910743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.534047591910743,#000000,,7.534047591910743,,70.74262876065724,15.399304779409107,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,4352754,2058983.800361341,False,False,False,False,399635.9404884545,False,False,False,False
2022-02-18 00:00:00+00:00,7.6,8.08,7.54,8.08,584582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5496322829245335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5496322829245335,#000000,,7.5496322829245335,,66.57530468727916,15.399304779409107,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,3768172,2126010.788582465,False,False,False,False,406888.72713596607,False,False,False,False
2022-02-22 00:00:00+00:00,7.43,7.97,7.3,7.76,453349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.550576514864089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.550576514864089,#000000,,7.550576514864089,,62.5560100811452,18.272777283942276,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,3314823,2172630.8753047218,False,False,False,False,408710.6986208302,False,False,False,False
2022-02-23 00:00:00+00:00,8.4,8.43,7.5,7.5,877949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.604807306871089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.604807306871089,#000000,,7.604807306871089,,64.21777715198083,18.272777283942276,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,4192772,2251852.095881007,False,False,False,False,427112.20063569956,False,False,False,False
2022-02-24 00:00:00+00:00,8.65,8.8,7.51,8.8,1107734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.682750941287046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.682750941287046,#000000,,7.682750941287046,,66.13801782464776,18.272777283942276,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,5300506,2371407.1509444974,False,False,False,False,453803.2515911623,False,False,False,False
2022-02-25 00:00:00+00:00,8.55,8.68,8.2,8.6,651436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.73056875103206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.73056875103206,#000000,,7.73056875103206,,66.6721798941453,18.272777283942276,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,4649070,2460727.262672164,False,False,False,False,461553.5554503324,False,False,False,False
2022-02-28 00:00:00+00:00,8.48,8.7,8.34,8.55,666744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.775633769914016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.775633769914016,#000000,,7.775633769914016,,66.48560365692687,18.272777283942276,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3982326,2520397.8013909026,False,False,False,False,469600.2395503194,False,False,False,False
2022-03-01 00:00:00+00:00,8.29,8.83,8.23,8.53,804427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.819784666625485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.819784666625485,#000000,,7.819784666625485,,64.88573814236861,18.272777283942276,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3177899,2546182.1621206715,False,False,False,False,482730.70074442454,False,False,False,False
2022-03-02 00:00:00+00:00,8.15,8.51,7.9869,8.32,672685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.840331706601278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.840331706601278,#000000,,7.840331706601278,,62.76075224544095,18.272777283942276,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2505214,2544575.567527704,False,False,False,False,490179.88895052555,False,False,False,False
2022-03-03 00:00:00+00:00,8.05,8.27,7.9,8.0,527223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.849440137729475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.849440137729475,#000000,,7.849440137729475,,60.58595621784402,16.076059658600883,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1977991,2522356.5648795585,False,False,False,False,491632.5599720736,False,False,False,False
2022-03-04 00:00:00+00:00,8.44,8.53,8.05,8.22,538836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8682864020122345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8682864020122345,#000000,,7.8682864020122345,,61.22107291636441,16.076059658600883,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2516827,2522139.7191980076,False,False,False,False,493483.67526728637,False,False,False,False
2022-03-07 00:00:00+00:00,8.58,8.8,8.15,8.75,797495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.902810992175575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.902810992175575,#000000,,7.902810992175575,,62.31241717822296,16.076059658600883,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,3314322,2553205.6909941644,False,False,False,False,505405.6880019026,False,False,False,False
2022-03-08 00:00:00+00:00,8.45,9.0,8.2472,8.6,1209487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.565733333333334,7.95282120905871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.259277271196023,#000000,,8.259277271196023,,61.92757838648121,16.076059658600883,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,2104835,2535622.526641452,False,False,False,False,533016.7198449653,False,False,False,False
2022-03-09 00:00:00+00:00,8.11,8.36,7.8602,8.26,648175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.406742224258235,7.958931375507683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.18283679988296,#000000,,8.18283679988296,,59.02953663309616,13.99939154288981,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,1456660,2493310.2706947285,False,False,False,False,537532.7308314373,False,False,False,False
2022-03-10 00:00:00+00:00,8.15,8.43,7.99,8.24,484847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.361881428758652,7.965457946390853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.163669687574753,#000000,,8.163669687574753,,57.35459704504385,12.294752841353947,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,1941507,2471670.926745916,False,False,False,False,535466.6237400083,False,False,False,False
2022-03-11 00:00:00+00:00,8.04,8.25,7.9064,8.16,433608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.31558373591603,7.96792194482882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.141752840372426,#000000,,8.141752840372426,,55.38258659999056,10.329225665794006,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,1507899,2433875.9492264683,False,False,False,False,531472.1679070669,False,False,False,False
2022-03-14 00:00:00+00:00,7.37,7.94,7.18,7.94,839088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.12551332889836,7.946476185694235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.035994757296297,#000000,,8.035994757296297,,49.9273690986116,5.195705252628024,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,668811,2364657.7159234695,False,False,False,False,543535.5338714956,False,False,False,False
2022-03-15 00:00:00+00:00,7.2,7.21,6.74,6.95,1425733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.821324932820042,7.882132164685354,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.05,,,,,,7.584485699168465,#000000,,7.584485699168465,,45.46933369415861,1.186230883304674,False,False,False,True,False,9.39325141700099,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.08644823344373648,0.08644823344373648,False,False,False,False,-756922,2242242.825102941,False,False,False,False,578131.5129353586,False,False,False,False
2022-03-16 00:00:00+00:00,7.18,7.52,7.05,7.32,610818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.759578538811654,7.8632740760855695,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.109985534366682,,,,,,7.577612716421302,#000000,,7.577612716421302,,42.398551739222675,-1.475954556245071,False,False,False,True,False,9.172706926714998,0.0,0.0,0.0,0.0,0,1.0782344962635129,0.8692707512994173,False,False,False,False,0.11831939031529007,0.10238381187951327,False,False,False,False,-1367740,2100674.8711773357,False,False,False,False,579413.3359575013,False,False,False,False
