date,Close,High,Low,Open,Volume,aVWAP_peak_186,aVWAP_peak_178,aVWAP_peak_164,aVWAP_peak_153,aVWAP_peak_134,aVWAP_peak_124,aVWAP_peak_113,aVWAP_peak_97,aVWAP_peak_82,aVWAP_peak_70,aVWAP_peak_61,aVWAP_peak_48,aVWAP_peak_32,aVWAP_peak_22,aVWAP_peak_13,aVWAP_valley_188,aVWAP_valley_183,aVWAP_valley_170,aVWAP_valley_162,aVWAP_valley_145,aVWAP_valley_136,aVWAP_valley_120,aVWAP_valley_110,aVWAP_valley_89,aVWAP_valley_78,aVWAP_valley_77,aVWAP_valley_66,aVWAP_valley_59,aVWAP_valley_53,aVWAP_valley_45,aVWAP_valley_19,aVWAP_valley_11,aVWAP_valley_4,aVWAP_OB_bear_153,aVWAP_OB_bear_82,aVWAP_OB_bear_32,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,142.9415132924,170.9300613497,142.5916564417,169.0308384458,15495345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.03373520355768,,,,169.03373520355768,#000000,,169.03373520355768,,19.252771681744417,-33.336841611116256,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-102821836,-35430718.62205536,False,False,False,False,18873858.737600535,False,False,False,False
2022-03-18 00:00:00+00:00,157.9353783231,158.9349693252,128.9472392638,140.4425357873,16821598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.60586230403334,167.12214622332542,,,,157.86400426367936,#000000,,157.86400426367936,,21.748029341265223,-31.418900620768145,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-86000238,-39176608.94634755,False,False,False,False,18721839.4237042,False,False,False,False
2022-03-25 00:00:00+00:00,202.3172188139,223.4085889571,152.6875255624,156.8358282209,42022940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.16961364782844,171.98834557280867,,,,176.07897961031856,#000000,,176.07897961031856,,28.53492711077486,-25.267125922599273,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-43977298,-39532215.5429144,False,False,False,False,20447846.873800185,False,False,False,False
2022-04-01 00:00:00+00:00,232.9047034765,343.159591002,205.2160327198,206.0157055215,68935617,,,,,,,,,,,,,,,260.42677573276666,,,,,,,,,,,,,,,,,223.46723671765665,192.95891360206326,,,,225.6176420174955,#000000,,225.6176420174955,,35.753511046268315,-18.870167318926917,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,24958319,-34755138.91010592,False,False,False,False,24039533.549814984,False,False,False,False
2022-04-08 00:00:00+00:00,182.325398773,239.50200409,181.2258486708,234.7039672802,24095624,,,,,,,,,,,,,,,245.03949809832363,,,,,,,,,,,,,,,,,219.90554714355835,193.57572820552878,,,,219.50692448247025,#000000,,219.50692448247025,,37.64399932387772,-17.639877039218632,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,862695,-32116780.84269067,False,False,False,False,24043688.397976838,False,False,False,False
2022-04-15 00:00:00+00:00,180.1262985685,190.0222494888,169.3307157464,180.2262576687,14171012,,,,,,,,,,,,,,,236.41901421426894,,,,,,,,,,,,,,,,,216.4850548214064,192.98347996276024,,,,215.2958496661452,#000000,,215.2958496661452,,38.87571500547786,-16.898424332925664,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13308317,-30723561.298787653,False,False,False,False,23312379.03516374,False,False,False,False
2022-04-22 00:00:00+00:00,165.1324335378,189.0726380368,160.9341513292,180.9259713701,13201205,,,,,,,,,,,,,,,229.32456367523852,,,,,,,,,,,,,,,,,213.1877008409336,192.1628920329489,,,,211.55838551637365,#000000,,211.55838551637365,,38.95469631245932,-16.898424332925664,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-26509522,-30411410.239618197,False,False,False,False,22563403.180707168,False,False,False,False
2022-04-29 00:00:00+00:00,152.9374233129,170.8301022495,146.9398773006,163.8329652352,12855164,,,,,,,,,,,,,,,222.33816453626957,,,,,,,,,,,,,,,,,209.4212042157844,190.8862047457542,,,,207.5485244992694,#000000,,207.5485244992694,,38.39570585273279,-16.898424332925664,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-39364686,-31074615.851498332,False,False,False,False,21844274.352506638,False,False,False,False
2022-05-06 00:00:00+00:00,137.5437218814,161.0840899795,135.1457030675,150.9382413088,14194180,,,,,,,,,,,,,,,214.85404218240186,,,,,,,,,,,,,,,,,204.9606079146067,189.10653424978736,,,,202.97372811559865,#000000,,202.97372811559865,,37.2643728016399,-16.898424332925664,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-53558866,-32740115.862498455,False,False,False,False,21277600.696765408,False,False,False,False
2022-05-13 00:00:00+00:00,118.0516973415,140.0426993865,96.9603271984,136.2442535787,31795141,,,,,,,,,,,,,,,197.73635864898046,,,,,,,,,,,,,,,,118.35157464213333,193.39473900011552,183.49684814820353,,,,173.24488010985823,#000000,,173.24488010985823,,35.611282652768026,-16.898424332925664,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-85354007,-36637441.13194301,False,False,False,False,22056677.75626427,False,False,False,False
2022-05-20 00:00:00+00:00,120.250797546,142.1418404908,114.2532515337,118.9513292434,22470443,,,,,,,,,,,,,,,189.69499822919502,,,,,,,,,,,,,,,,121.33175115640007,187.54382166747192,180.42219768547818,,,,169.7481921846363,#000000,,169.7481921846363,,34.63166016182964,-16.898424332925664,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-62883564,-38581598.38142871,False,False,False,False,22087327.033578027,False,False,False,False
2022-05-27 00:00:00+00:00,144.2409815951,144.6408179959,102.9578732106,120.0508793456,27708005,,,,,,,,,,,,,,,182.5596460963716,,,,,,,,,,,,,,,,124.46899458441945,182.0717704866894,177.36352043697474,,,,166.6159829011138,#000000,,166.6159829011138,,36.009447543497444,-16.898424332925664,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-35175559,-38329299.167989545,False,False,False,False,22503673.549609285,False,False,False,False
2022-06-03 00:00:00+00:00,124.4490797546,161.2340286299,121.7511836401,157.4355828221,24705065,,,,,,,,,,,,,,135.81143067486667,178.01507802596996,,,,,,,,,,,,,,,,127.09572083532288,178.4201654949878,175.20652630131812,,,,158.9097842664931,#000000,,154.83559875778684,,36.01772373245977,-16.898424332925664,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-59880624,-39925693.599990316,False,False,False,False,22666739.582971558,False,False,False,False
2022-06-10 00:00:00+00:00,124.2491615542,142.4417177914,117.6518609407,124.149202454,18564637,,,,,,,,,,,,,,132.5089945900803,174.61792330981493,,,,,,,,,,,,,,,,127.24669550194757,175.60328263688777,173.4385059131446,,,,156.68308039037504,#000000,,152.49422400968265,,36.013997375058466,-16.898424332925664,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-78445261,-42778994.888879925,False,False,False,False,22362880.13238107,False,False,False,False
2022-06-17 00:00:00+00:00,125.2487525562,129.6469529652,110.8546421268,119.0512883436,15041353,,,,,,,,,,,,,,129.77673052189078,171.86299351982825,,,,,,,,,,,,,,,,126.67522096351883,173.27333579478525,171.91755665453215,,,,154.70116749091105,#000000,,150.39707020000577,,36.10256341426988,-16.898424332925664,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-63403908,-44306766.23044437,False,False,False,False,21820544.78924173,False,False,False,False
2022-06-24 00:00:00+00:00,124.648997955,132.1459304703,114.3532106339,127.4478527607,17393921,,,,,,,,,,,,,,128.384232073196,169.11839140420955,,,,,,,,,,,,,,,,126.34878693363396,170.90505930812225,170.32638443880714,,,,153.01657083159378,#000000,,148.68911742979043,,36.132643390183055,-16.898424332925664,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.3217156559083933,-0.3217156559083933,False,False,False,False,-80797829,-47009807.91707812,False,False,False,False,21492646.730779383,False,False,False,False
2022-07-01 00:00:00+00:00,135.2446625767,147.4396728016,122.9996728016,125.7485480573,20134579,,,,,,,,,,,,,,129.82201463468135,167.02051206405457,,,,,,,,,,,,,,,,127.35422032185521,169.0349137532629,169.0345627207021,,,,152.45324469891122,#000000,,148.30791519346351,,37.19421501744554,-16.898424332925664,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.8593044589663604,1.1381186996227897,False,False,False,False,-0.265172132883735,-0.2934438943960641,False,False,False,False,-60663250,-48021173.99729456,False,False,False,False,21392049.12109202,False,False,False,False
2022-07-08 00:00:00+00:00,146.5400408998,153.1373415133,121.5502658487,135.4445807771,16778851,,,,,,,,,,,,,,131.39938623839515,165.71510711701944,,,,,,,,,,,,,,,,128.47989781312853,167.8368117486067,168.1827078005688,,,,152.32278214354372,#000000,,148.35780072928745,,39.004113671641846,-16.13057960220265,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9089222992146423,1.11808896750655,False,False,False,False,-0.2555429392320213,-0.2744934168140427,False,False,False,False,-43884399,-47714746.21971719,False,False,False,False,21050330.741751872,False,False,False,False
2022-07-15 00:00:00+00:00,153.6371370143,161.3339877301,140.6424539877,144.8407361963,18344671,,,,,,,,,,,,,,134.26697737004702,165.01041934443683,,,,,,,,,,,,,,,,130.4950773540201,167.13819469774467,167.66872127315514,,,,152.91587800788074,#000000,,149.22766719156215,,40.93524066259647,-14.100696447369735,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.938832314868108,1.0688385511825829,False,False,False,False,-0.19470289449742031,-0.2345981556557315,False,False,False,False,-25539728,-46072152.27751592,False,False,False,False,20849911.501622103,False,False,False,False
2022-07-22 00:00:00+00:00,154.936605317,183.6248670757,152.7375051125,155.936196319,22296465,,,,,,,,,,,,,,138.55859394406178,164.93793461218928,,,,,,,,,,,,,,,,133.64867746175304,166.96792161124392,167.524777624101,,,,154.32758105066983,#000000,,151.02828190731202,,42.43396441414053,-12.529637445675704,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9875907739927401,1.015133202447969,False,False,False,False,-0.11996546763715632,-0.1772818116464439,False,False,False,False,-3243263,-42899641.96066289,False,False,False,False,20957063.61261306,False,False,False,False
2022-07-29 00:00:00+00:00,145.5404498978,155.6453153374,138.0934969325,155.436400818,10803464,,,,,,,,,,,,,,139.0766862637881,164.42969099643557,,,,,,,,,,,,,,,,134.20974801842956,166.47731202353572,167.15431580872456,,,,154.26955062218272,#000000,,151.04835932554724,,42.76153566167698,-12.087042295783206,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,1.00130044829058,1.0238668673866111,False,False,False,False,-0.21289953509539306,-0.19509067337091848,False,False,False,False,-14046727,-40762389.00061379,False,False,False,False,20204945.12278987,False,False,False,False
2022-08-05 00:00:00+00:00,221.7092842536,227.6068711656,143.1414314928,143.241390593,30097144,,,,,,,,,,,,,,148.13080670098188,166.7784349994525,,,,,,,,,,,,,,,,141.1065159769921,168.4118242132497,168.56884081918182,,,,158.5992845419716,#000000,,156.10689547266907,,48.28978556087242,-6.697294357123347,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9938315025166276,0.9567210257217036,False,False,False,False,-0.04654079737385031,-0.1208157353723844,False,False,False,False,16050417,-36554033.00056832,False,False,False,False,20937700.595175806,False,False,False,False
2022-08-12 00:00:00+00:00,244.4,274.8875255624,207.2152147239,240.501595092,41206811,,,,,,,,,,,,,242.16758009543332,164.594270952088,173.46214990211672,,,,,,,,,,,,,,,,154.22933992302575,174.21591049279544,172.98606905678227,,,242.16758009543332,180.27588673704022,#000000,,183.61333521816593,,53.26569007695285,-2.0216270590824337,False,False,False,False,True,,-1.0,274.8875,207.21521,0.0,0,1.0573433679275082,0.9323566143445479,False,False,False,False,0.19184430039024342,0.03551428250892951,False,False,False,False,57257228,-29605050.70422993,False,True,False,False,22439116.18071834,False,False,False,False
2022-08-19 00:00:00+00:00,180.2,261.588,175.0,240.7,28478623,,,,,,,,,,,,,227.2217272497418,169.01986249014323,175.31736943384894,,,,,,,,,,,,,,,,158.45944588971054,175.8345212710279,174.2848286265078,,,227.2217272497418,180.0229591601634,#000000,,182.50460126586114,,52.62641075634598,-2.0216270590824337,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9958501829275971,0.9449036114554712,False,False,False,False,0.09331964821264381,0.06441696536078666,False,False,False,False,28778605,-25280335.466879565,False,False,False,False,22886487.056220688,False,False,False,False
2022-08-26 00:00:00+00:00,91.7,130.5,89.6,113.3,34981696,,,,,,,,,,,,,186.0164594993788,161.40062111211822,170.5902188484226,,,,,,,,,,,,,,,,153.45048701175963,171.5503564415023,171.0036410734573,,,186.0164594993788,169.00196399777312,#000000,,167.8644466179198,,48.55293860311169,-2.0216270590824337,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,0.9790889457252604,0.9983360397233302,False,False,False,False,-0.34282825441539394,-0.13920564452730363,False,False,False,False,-6203091,-23867206.24711071,False,False,False,False,23782428.459463596,False,False,False,False
2022-09-02 00:00:00+00:00,88.8,96.425,83.0,90.4,15123993,,,,,,,,,,,,,173.81939024009498,157.93253243066118,168.33065915430717,,,,,,,,,,,,,,,,151.00413120817424,169.4874710507478,169.3908489687476,,,173.81939024009498,164.9941721754555,#000000,,162.7716782583094,,45.548658237280215,1.581452507853001,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9602687482142545,1.040782260847552,False,False,False,False,-0.34282825441539394,-0.24101694947134877,False,False,False,False,-21327084,-23679049.043621026,False,False,False,False,23141062.8698737,False,False,False,False
2022-09-09 00:00:00+00:00,97.2,97.3,78.9,86.5,9567098,,,,,,,,,,,,,167.70408033906776,155.95714388592333,166.99498435960282,,,,,,,,,,,,,,,,149.5915513123687,168.2621771231685,168.4244498176653,,,167.70408033906776,162.8223978062994,#000000,,160.06193997424066,,43.86475954116014,0.11469024760455682,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9751522189034324,1.0191488027144702,False,False,False,False,-0.34282825441539394,-0.2919226019433714,False,False,False,False,-11759986,-22796155.484834284,False,False,False,False,22135583.990623794,False,False,False,False
2022-09-16 00:00:00+00:00,89.8,107.5,89.8,100.1,15126484,,,,,,,,,,,,,160.1657836786453,153.2655963563555,165.09655621737684,,,,,,,,,,,,,,,,147.65347726856444,166.51136682412718,167.0317071814377,,,160.1657836786453,159.95408125441784,#000000,,156.54535338023553,,42.389593876944346,-1.2112123779234096,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9974714487668638,0.9989283380663642,False,False,False,False,-0.3013878611181199,-0.29665523153074563,False,False,False,False,-26886470,-23099141.74521693,False,False,False,False,21616391.398725733,False,False,False,False
2022-09-23 00:00:00+00:00,79.9,93.5,76.5,90.7,10750129,,,,,,,,,,,,,154.84277035142048,151.11290607505268,163.57739405600614,,,,,,,,,,,,,,,,146.04972533683613,165.1085430109219,165.90739979930228,,,154.84277035142048,157.7664564382566,#000000,,153.89569895482884,,40.96755349816259,-2.541192811762862,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9614584500234056,1.074890995216817,False,False,False,False,-0.34282825441539394,-0.3197417429730698,False,False,False,False,-37636599,-24175990.430756412,False,False,False,False,20811483.072894197,False,False,False,False
2022-09-30 00:00:00+00:00,69.7,79.7,68.1,76.5,14016335,,,,,,,,,,,,,148.02365140002598,148.08090137607005,161.42407073584152,,,,,,,,,,,,,,,,143.73510359963285,163.11672511702247,164.3002375802895,,,148.02365140002598,154.78011496814707,#000000,,150.31593177789262,,39.57267671904285,-3.890729710585447,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8914857527950376,1.2364333426678298,False,False,False,False,-0.34282825441539394,-0.3312849986942319,False,False,False,False,-51652934,-26211319.584033713,False,False,False,False,20308138.771198332,False,False,False,False
2022-10-07 00:00:00+00:00,65.3,81.3,64.0,68.4,12952972,,,,,,,,,,,,,142.49113401600945,145.40054843350305,159.4735243357776,,,,,,,,,,,,,,,,141.65694645943938,161.30588557293015,162.82740665458707,,,142.49113401600945,152.19257424537446,#000000,,147.25553831118236,,38.4100474628752,-5.0571986079909905,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9093960704237982,1.1255997511512394,False,False,False,False,-0.34282825441539394,-0.33705662655481294,False,False,False,False,-64605906,-29055363.02225344,False,False,False,False,19763311.602961417,False,False,False,False
2022-10-14 00:00:00+00:00,60.0,69.3,54.7,64.6,13003965,,,,,,,,,,,,,137.08473352793496,142.59290526803122,157.41110893661997,,,,,,,,,,,,,,,,139.44087872676135,159.38740210995806,161.25726778193956,,,137.08473352793496,149.5290493918742,#000000,,144.13240661483687,,37.37275526789606,-6.142777891522677,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9117824829346618,1.082718175528234,False,False,False,False,-0.34282825441539394,-0.33994244048510347,False,False,False,False,-77609871,-32651993.242827255,False,False,False,False,19262619.262001313,False,False,False,False
2022-10-21 00:00:00+00:00,64.9,68.0,60.5,61.8,8654205,,,,,,,,,,,,,134.00200757315503,140.89420594579593,156.12915542845602,,,,,,,,,,,,,,,,138.0891130176862,158.19044536340246,160.27091215920072,,,134.00200757315503,147.92930658128273,#000000,,142.2786204912733,,37.000769155947154,-6.632710609531507,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.926040020600551,1.0845317149333644,False,False,False,False,-0.33354921589594955,-0.3367458281905265,False,False,False,False,-68955666,-35341154.187803015,False,False,False,False,18476810.798149366,False,False,False,False
2022-10-28 00:00:00+00:00,65.1,71.1,62.0,64.6,9295382,,,,,,,,,,,,,131.0394828050434,139.18657006960498,154.81439638988178,,,,,,,,,,,,,,,,136.72085658067743,156.95936494816308,159.2509522975904,,,131.0394828050434,146.32860384849351,#000000,,140.4403264613019,,36.7508659381087,-7.058726994073439,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9435745583192174,1.0600664690916255,False,False,False,False,-0.32412088101350806,-0.3304333546020173,False,False,False,False,-59660284,-37142571.210928716,False,False,False,False,17796704.96124941,False,False,False,False
2022-11-04 00:00:00+00:00,56.5,72.5,54.2,68.2,11300387,,,,,,,,,,,,,127.51668735992732,137.07776286152946,153.17965459600808,,,,,,,,,,,,,,,,135.01303477506414,155.42641655412052,157.97539035162077,,,127.51668735992732,144.36482441637838,#000000,,138.19678489813225,,36.176751854475285,-7.83300596745017,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9479539665136083,1.0469311000115549,False,False,False,False,-0.33725410621884616,-0.3338437304104317,False,False,False,False,-70960671,-39647615.63974881,False,False,False,False,17315496.223379087,False,False,False,False
2022-11-11 00:00:00+00:00,72.0,72.8,50.5,55.6,15681360,,,,,,,,,,,,,123.44081150838677,134.47884442500438,151.09866212029593,,,,,,,,,,,,,,,65.1,132.88948563171363,153.46613583652993,156.3306745533697,,,123.44081150838677,130.9720877250429,#000000,,113.9772853912762,,37.05157818974853,-7.83300596745017,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9900858320156777,1.021243562362289,False,False,False,False,-0.34282825441539394,-0.3383359924129128,False,False,False,False,-55279311,-40805518.999767415,False,False,False,False,17194449.09572138,False,False,False,False
2022-11-18 00:00:00+00:00,75.9,83.5,71.0,80.2,16605547,,,,,,,,,,,,,120.42421439126113,132.35469749605713,149.28517873006905,,,,,,,,,,,,,,,71.1174515911357,131.14162717083138,151.74383558832102,154.86672658151386,,,120.42421439126113,130.13339022131274,#000000,,113.75949766232134,,37.993092821942625,-7.83300596745017,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9940147196389978,1.0106011303431246,False,False,False,False,-0.2796802663907579,-0.3090081294018353,False,False,False,False,-38673764,-40647611.222006865,False,False,False,False,17150826.718260534,False,False,False,False
2022-11-25 00:00:00+00:00,75.1,79.85,70.5,73.0,7728123,,,,,,,,,,,,,119.10126440385396,131.39077931352642,148.45250996505675,,,,,,,,,,,,,,,71.89625970666522,130.34121152210858,150.95132887703744,154.18962058088195,,,119.10126440385396,129.47471062416147,#000000,,113.18237873653854,,38.61957786774057,-7.83300596745017,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,1.008243178968975,1.019313519944732,False,False,False,False,-0.2879456063963709,-0.2984768678991031,False,False,False,False,-46401887,-41073853.87222858,False,False,False,False,16452848.66505605,False,False,False,False
2022-12-02 00:00:00+00:00,81.7,91.5,69.6,74.4,21065216,,,,,,,,,,,,80.93333333333334,116.28547528182335,129.1750186814641,146.44678980760892,,,,,,,,,,,,,,,75.01294505782879,128.48819498273656,149.03075210612405,152.531929488275,,,116.28547528182335,122.23805484239926,#000000,,100.35169308861241,,39.64963498087613,-7.83300596745017,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9813737993031385,1.026574763290325,False,False,False,False,-0.26661121663285636,-0.28254404226597973,False,False,False,False,-25336671,-39908136.62243387,False,False,False,False,16794505.504681528,False,False,False,False
