date,Close,High,Low,Open,Volume,aVWAP_peak_907,aVWAP_peak_893,aVWAP_peak_876,aVWAP_peak_835,aVWAP_peak_808,aVWAP_peak_790,aVWAP_peak_753,aVWAP_peak_738,aVWAP_peak_713,aVWAP_peak_700,aVWAP_peak_681,aVWAP_peak_640,aVWAP_peak_584,aVWAP_peak_564,aVWAP_peak_542,aVWAP_peak_506,aVWAP_peak_462,aVWAP_peak_426,aVWAP_peak_397,aVWAP_peak_348,aVWAP_peak_326,aVWAP_peak_312,aVWAP_peak_286,aVWAP_peak_267,aVWAP_peak_238,aVWAP_peak_221,aVWAP_peak_175,aVWAP_peak_136,aVWAP_peak_121,aVWAP_peak_52,aVWAP_peak_27,aVWAP_valley_896,aVWAP_valley_883,aVWAP_valley_850,aVWAP_valley_821,aVWAP_valley_820,aVWAP_valley_782,aVWAP_valley_760,aVWAP_valley_746,aVWAP_valley_744,aVWAP_valley_696,aVWAP_valley_652,aVWAP_valley_641,aVWAP_valley_615,aVWAP_valley_604,aVWAP_valley_570,aVWAP_valley_551,aVWAP_valley_524,aVWAP_valley_468,aVWAP_valley_457,aVWAP_valley_429,aVWAP_valley_413,aVWAP_valley_357,aVWAP_valley_341,aVWAP_valley_307,aVWAP_valley_279,aVWAP_valley_248,aVWAP_valley_196,aVWAP_valley_182,aVWAP_valley_165,aVWAP_valley_142,aVWAP_valley_118,aVWAP_valley_88,aVWAP_valley_44,aVWAP_valley_18,aVWAP_OB_bull_896,aVWAP_OB_bull_850,aVWAP_OB_bull_641,aVWAP_OB_bear_564,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-18 00:00:00+00:00,26.6,27.2277,26.235,26.62,5965655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,38.76318935814392,-18.36578849284454,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13314362,-3424511.5485755554,False,False,False,False,3007892.567048656,False,False,False,False
2022-01-19 00:00:00+00:00,25.58,26.88,25.555,26.66,4469709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,35.81332909751875,-18.36578849284454,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-17784071,-3987631.5270627886,False,False,False,False,3065218.7016741987,False,False,False,False
2022-01-20 00:00:00+00:00,24.92,25.72,24.9,25.67,5125597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,32.40379783178388,-18.36578849284454,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-22909668,-4729672.173060327,False,False,False,False,3146017.850628152,False,False,False,False
2022-01-21 00:00:00+00:00,25.06,25.57,24.62,24.74,7525586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,30.94099384987362,-10.820954491773314,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-15384082,-5147492.166273647,False,False,False,False,3317765.621191754,False,False,False,False
2022-01-24 00:00:00+00:00,24.62,24.7,23.3472,24.62,6119837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,29.018270884399968,-12.721979310993454,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-21503919,-5788920.669557033,False,False,False,False,3427650.7733018813,False,False,False,False
2022-01-25 00:00:00+00:00,24.32,24.73,23.66,24.32,4282164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,27.143075129193292,-14.655278090718149,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-25786083,-6573123.11388813,False,False,False,False,3461161.095917494,False,False,False,False
2022-01-26 00:00:00+00:00,23.84,24.85,23.56,24.53,3503548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,25.029867949852843,-16.860557516031314,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-29289631,-7463966.560402321,False,False,False,False,3462823.3274501413,False,False,False,False
2022-01-27 00:00:00+00:00,23.27,24.46,23.26,24.0,2870572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,22.74510406761778,-19.244129427064387,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-32160203,-8432446.420778701,False,False,False,False,3439597.7851971947,False,False,False,False
2022-01-28 00:00:00+00:00,24.14,24.15,22.295,23.17,7930601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.528333333333336,,,,,23.528333333333336,#000000,,23.528333333333336,,25.99431800090678,-19.244129427064387,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-24229602,-9051942.718003066,False,False,False,False,3615715.5583267165,False,False,False,False
2022-01-31 00:00:00+00:00,24.57,24.95,23.81,24.06,4871553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.87651466242842,,,,,23.87651466242842,#000000,,23.87651466242842,,30.11515892243356,-19.244129427064387,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-19358049,-9456103.748669613,False,False,False,False,3664964.085451159,False,False,False,False
2022-02-01 00:00:00+00:00,25.05,25.23,24.16,24.5,6223816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.182968789764725,,,,,24.182968789764725,#000000,,24.182968789764725,,34.84283693678972,-23.498413827794842,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13134233,-9600344.111466885,False,False,False,False,3765311.2193550356,False,False,False,False
2022-02-02 00:00:00+00:00,25.13,25.23,24.58,25.0,1986187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.258308652700432,,,,,24.258308652700432,#000000,,24.258308652700432,,38.317013205918144,-20.251184443278845,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11148046,-9661038.303174065,False,False,False,False,3695541.6421254263,False,False,False,False
2022-02-03 00:00:00+00:00,24.71,25.1,24.62,24.98,3567128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.338374189688594,,,,,24.338374189688594,#000000,,24.338374189688594,,39.2580416153861,-19.308171580880824,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-14715174,-9859239.703049593,False,False,False,False,3690505.8130224687,False,False,False,False
2022-02-04 00:00:00+00:00,24.52,24.6527,24.15,24.36,2204145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.346811561308613,,,,,24.346811561308613,#000000,,24.346811561308613,,39.290464866483276,-19.03912180849956,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-16919319,-10136105.557831964,False,False,False,False,3632217.1536882548,False,False,False,False
2022-02-07 00:00:00+00:00,24.39,24.69,24.06,24.5,2299621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.349435798723455,,,,,24.349435798723455,#000000,,24.349435798723455,,38.89728697844744,-19.03912180849956,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-19218940,-10492295.143799338,False,False,False,False,3579958.480994598,False,False,False,False
2022-02-08 00:00:00+00:00,24.78,24.85,24.23,24.33,2092641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.367597183584568,,,,,24.367597183584568,#000000,,24.367597183584568,,40.58435017659242,-17.049553429348457,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-17126299,-10752452.157767992,False,False,False,False,3521632.3052693196,False,False,False,False
2022-02-09 00:00:00+00:00,25.93,26.22,25.16,25.16,6193541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.600030087465267,,,,,24.600030087465267,#000000,,24.600030087465267,,46.09108920421488,-11.558582475881892,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10932758,-10759522.975110423,False,False,False,False,3626413.038396013,False,False,False,False
2022-02-10 00:00:00+00:00,25.67,26.385,25.52,25.61,2915570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.858333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.691098453731215,,,,,25.274715893532274,#000000,,25.274715893532274,,48.71299632892284,-8.953626783060713,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13848328,-10880652.583929623,False,False,False,False,3598536.8408118556,False,False,False,False
2022-02-11 00:00:00+00:00,25.13,25.99,25.0328,25.58,2228619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.65295324706512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.727435398085966,,,,,25.190194322575543,#000000,,25.190194322575543,,48.44927041796496,-8.953626783060713,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-16076947,-11084428.835540226,False,False,False,False,3544814.5725447237,False,False,False,False
2022-02-14 00:00:00+00:00,24.74,25.39,24.72,25.01,1691665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.478993796688265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.73595262478652,,,,,25.107473210737393,#000000,,25.107473210737393,,46.96988133636215,-8.953626783060713,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-17768612,-11346553.66551904,False,False,False,False,3472142.040288068,False,False,False,False
2022-02-15 00:00:00+00:00,25.53,25.5685,25.02,25.02,1735683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.45749696227954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.760014542313208,,,,,25.108755752296375,#000000,,25.108755752296375,,48.85507557516053,-8.23285982469556,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-16032929,-11530333.090400647,False,False,False,False,3404045.607335595,False,False,False,False
2022-02-16 00:00:00+00:00,25.46,25.825,25.37,25.5,2523320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.478914119659223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.801232517073974,,,,,25.140073318366596,#000000,,25.140073318366596,,49.852695604887515,-6.989320731564135,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-18556249,-11805859.204502583,False,False,False,False,3369507.3482243954,False,False,False,False
2022-02-17 00:00:00+00:00,24.7,25.3394,24.68,25.28,1919137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.394496907879827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.805240969135745,,,,,25.099868938507786,#000000,,25.099868938507786,,47.92560096521,-6.989320731564135,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-20475386,-12145840.647463266,False,False,False,False,3312630.079666576,False,False,False,False
2022-02-18 00:00:00+00:00,23.93,24.82,23.91,24.65,3626478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.13853738957444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.765945003729726,,,,,24.952241196652082,#000000,,24.952241196652082,,44.53694553288201,-6.989320731564135,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-24101864,-12614704.30834706,False,False,False,False,3324937.8412482785,False,False,False,False
2022-02-22 00:00:00+00:00,23.61,23.935,23.315,23.73,4683956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.80498741969382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.674494651435467,,,,,24.73974103556464,#000000,,24.73974103556464,,41.50442856180756,-1.8541854511188944,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-28785820,-13248865.708019724,False,False,False,False,3378232.671003248,False,False,False,False
2022-02-23 00:00:00+00:00,22.91,23.79,22.485,22.81,10181844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.241600550270327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.436070803367127,,,,,24.338835676818725,#000000,,24.338835676818725,,37.961073076194786,-5.258428815926621,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-38967664,-14257446.033195421,False,False,False,False,3645040.9584148857,False,False,False,False
2022-02-24 00:00:00+00:00,23.16,23.19,21.42,21.52,7043938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.939818228543153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.264789142587183,,,,,24.102303685565168,#000000,,24.102303685565168,,36.70870254222383,-6.498176668948673,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-31923726,-14950241.326011287,False,False,False,False,3778331.038477047,False,False,False,False
2022-02-25 00:00:00+00:00,24.35,24.59,22.9,23.21,4966996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.940599900159796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.245254186110643,,,,,24.09292704313522,#000000,,24.09292704313522,,40.29107742052241,-6.498176668948673,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-26956730,-15421084.019108884,False,False,False,False,3824945.3506936333,False,False,False,False
2022-02-28 00:00:00+00:00,24.06,24.3799,23.505,24.0,2929345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.943187844360427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.23604068967686,,,,,24.089614267018643,#000000,,24.089614267018643,,41.86901507725642,-6.498176668948673,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-29886075,-15988338.567379124,False,False,False,False,3789823.768313491,False,False,False,False
2022-03-01 00:00:00+00:00,23.43,24.02,23.265,23.82,2051691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.927470848750904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.22016634140187,,,,,24.07381859507639,#000000,,24.07381859507639,,41.28416087980295,-6.498176668948673,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-31937766,-16613806.309834845,False,False,False,False,3721661.698967864,False,False,False,False
2022-03-02 00:00:00+00:00,24.17,24.23,23.37,23.47,2268855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.92728593720194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.21252509908419,,,,,24.069905518143067,#000000,,24.069905518143067,,43.359727456283835,-6.498176668948673,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-29668911,-17125771.199645244,False,False,False,False,3664688.8872436336,False,False,False,False
2022-03-03 00:00:00+00:00,23.61,24.3,23.525,24.3,2314304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.92224503520546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.202268584203622,,,,,24.062256809704543,#000000,,24.062256809704543,,43.26699233299628,-6.498176668948673,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-31983215,-17708416.054561116,False,False,False,False,3611732.617155648,False,False,False,False
2022-03-04 00:00:00+00:00,22.86,23.48,22.52,23.25,3159984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.867805666841242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.16010867228224,,,,,24.013957169561742,#000000,,24.013957169561742,,41.47100728069947,-6.498176668948673,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-35143199,-18392133.032813624,False,False,False,False,3594016.985110328,False,False,False,False
2022-03-07 00:00:00+00:00,21.76,22.87,21.74,22.87,5866119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.70303842228147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.04000052564551,,,,,23.871519473963488,#000000,,23.871519473963488,,38.214868543745766,-6.498176668948673,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-41009318,-19279081.462899365,False,False,False,False,3683119.0249099233,False,False,False,False
2022-03-08 00:00:00+00:00,21.6,22.22,20.705,21.87,4350333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.55937292841776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.508333333333336,23.933924188022452,,,,,23.000543483257854,#000000,,23.000543483257854,,35.775421477811996,-8.024080870194375,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-45359651,-20301848.895726845,False,False,False,False,3709284.2788350247,False,False,False,False
2022-03-09 00:00:00+00:00,22.75,23.085,22.18,22.19,3058678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.520314474275168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.98859474384188,23.89780300832219,,,,,23.135570742146413,#000000,,23.135570742146413,,38.00455103981412,-8.024080870194375,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-42300973,-21164559.644914027,False,False,False,False,3683770.307116004,False,False,False,False
2022-03-10 00:00:00+00:00,22.56,22.69,22.04,22.31,1873496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.491701230241677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.07768392866999,23.872518508690327,,,,,23.147301222533997,#000000,,23.147301222533997,,39.072791581613075,-8.024080870194375,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-44174469,-22066909.03138799,False,False,False,False,3612779.157817337,False,False,False,False
2022-03-11 00:00:00+00:00,22.32,22.85,22.26,22.72,2418937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.45843555272368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.160162134547956,23.842148541878323,,,,,23.15358207638332,#000000,,23.15358207638332,,39.243706559945885,-8.024080870194375,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-46593406,-23028732.441921793,False,False,False,False,3565961.8182950886,False,False,False,False
2022-03-14 00:00:00+00:00,22.21,22.55,21.885,22.43,3614472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.40038641217778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.17310356940671,23.790914576195345,,,,,23.121468185926613,#000000,,23.121468185926613,,39.10062976402345,-8.024080870194375,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-50207878,-24094581.287336625,False,False,False,False,3567864.178361948,False,False,False,False
