date,Close,High,Low,Open,Volume,aVWAP_peak_176,aVWAP_peak_167,aVWAP_peak_162,aVWAP_peak_152,aVWAP_peak_140,aVWAP_peak_133,aVWAP_peak_116,aVWAP_peak_103,aVWAP_peak_94,aVWAP_peak_84,aVWAP_peak_70,aVWAP_peak_55,aVWAP_peak_48,aVWAP_peak_31,aVWAP_peak_19,aVWAP_valley_171,aVWAP_valley_167,aVWAP_valley_158,aVWAP_valley_145,aVWAP_valley_137,aVWAP_valley_126,aVWAP_valley_120,aVWAP_valley_105,aVWAP_valley_100,aVWAP_valley_92,aVWAP_valley_88,aVWAP_valley_75,aVWAP_valley_62,aVWAP_valley_57,aVWAP_valley_39,aVWAP_valley_14,aVWAP_valley_5,aVWAP_OB_bull_158,aVWAP_OB_bull_145,aVWAP_OB_bull_100,aVWAP_OB_bull_75,aVWAP_OB_bull_39,aVWAP_OB_bear_176,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,56.06,59.295,55.5185,59.03,1324728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.592134606180885,,,,,,,58.592134606180885,#000000,,58.592134606180885,,27.451059389990935,-24.34759143919365,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2401081,-1063152.2401307402,False,False,False,False,1008993.2681676883,False,False,False,False
2022-03-18 00:00:00+00:00,55.5,57.04,54.15,56.12,1666593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.114704747866966,,,,,,,58.114704747866966,#000000,,58.114704747866966,,25.60913931176409,-19.47299508263467,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4067674,-1285709.4075284633,False,False,False,False,1057704.3594145263,False,False,False,False
2022-03-25 00:00:00+00:00,53.57,56.66,53.0,55.49,1362908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.69167461643584,,,,,,,57.69167461643584,#000000,,57.69167461643584,,22.935697250437787,-21.6435495766669,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5430582,-1592737.0069707993,False,False,False,False,1080312.0364949317,False,False,False,False
2022-04-01 00:00:00+00:00,53.07,54.8299,52.31,53.41,1378001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.24781809828558,,,,,,,57.24781809828558,#000000,,57.24781809828558,,20.751714029789177,-23.407772189553253,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6808583,-1979095.9694174067,False,False,False,False,1102363.0708286404,False,False,False,False
2022-04-08 00:00:00+00:00,53.4,54.09,51.7006,52.83,1284436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.06353333333334,56.87965903701491,,,,,,,54.97159618517412,#000000,,54.97159618517412,,20.162460934574636,-23.734679318628043,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5524147,-2241692.3420531545,False,False,False,False,1115849.9544709632,False,False,False,False
2022-04-15 00:00:00+00:00,54.04,55.09,53.09,53.54,788949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.44777489975732,56.73576927670161,,,,,,,55.09177208822946,#000000,,55.09177208822946,,21.52881689932599,-23.734679318628043,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4735198,-2426396.464864032,False,False,False,False,1091635.0689545956,False,False,False,False
2022-04-22 00:00:00+00:00,53.24,55.51,52.51,53.77,1072385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.551938993378414,56.541454737859446,,,,,,,55.04669686561893,#000000,,55.04669686561893,,21.83905124708104,-23.734679318628043,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5807583,-2676854.7267259555,False,False,False,False,1090209.137920922,False,False,False,False
2022-04-29 00:00:00+00:00,54.66,54.92,51.88,53.32,1280351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.62948142339534,56.345037198370214,,,,,,,54.98725931088278,#000000,,54.98725931088278,,25.395898883183204,-23.734679318628043,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4527232,-2813919.7099314407,False,False,False,False,1104293.7202971498,False,False,False,False
2022-05-06 00:00:00+00:00,54.88,55.45,52.33,54.37,1501838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.77908826751332,56.17917534946955,,,,,,,54.97913180849144,#000000,,54.97913180849144,,28.39514343550125,-28.252795894913593,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3025394,-2829584.472158741,False,False,False,False,1133741.4447195833,False,False,False,False
2022-05-13 00:00:00+00:00,56.78,58.77,54.92,55.16,1899000,,,,,,,,,,,,,,,56.82333333333333,,,,,,,,,,,,,,,,54.51769203175844,56.237037994577534,,,,,,,55.85935445322311,#000000,,55.85935445322311,,33.91436807269807,-23.06103852417483,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-1126394,-2703422.214961797,False,False,False,False,1190427.263629244,False,False,False,False
2022-05-20 00:00:00+00:00,54.01,58.25,52.73,56.63,1333746,,,,,,,,,,,,,,,56.069698695783714,,,,,,,,,,,,,,,,54.58742798585917,56.16342811215133,,,,,,,55.60685159793141,#000000,,55.60685159793141,,34.80860203272572,-22.357434381641998,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-2460140,-2685401.310149812,False,False,False,False,1201043.466323374,False,False,False,False
2022-05-27 00:00:00+00:00,56.23,56.76,54.215,54.64,1204126,,,,,,,,,,,,,,,55.9788645671996,,,,,,,,,,,,,,,,54.720746252128954,56.14164125211651,,,,,,,55.61375069048169,#000000,,55.61375069048169,,38.34461662802943,-19.04877721956394,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-1256014,-2579520.7686572336,False,False,False,False,1201271.8021512723,False,False,False,False
2022-06-03 00:00:00+00:00,56.21,57.07,54.92,55.84,792348,,,,,,,,,,,,,,,55.99216861979416,,,,,,,,,,,,,,,,54.816329315609266,56.13921363612093,,,,,,,55.64923719050811,#000000,,55.64923719050811,,40.849413694279036,-16.7395099988196,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-2048362,-2540175.6746826237,False,False,False,False,1170981.150140067,False,False,False,False
2022-06-10 00:00:00+00:00,54.77,57.05,54.48,56.47,827876,,,,,,,,,,,,,,,55.91578773997748,,,,,,,,,,,,,,,,54.8589492967589,56.11611444654134,,,,,,,55.630283827759236,#000000,,55.630283827759236,,41.19902860993187,-16.44014025412683,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-2876238,-2565069.1802616883,False,False,False,False,1145565.9538333954,False,False,False,False
2022-06-17 00:00:00+00:00,54.77,55.71,52.91,53.81,1874505,,,,,,,,,,,,,,,55.57252374478579,,,,,,,,,,,,,,,,54.805442251692455,56.00210003008102,,,,,,,55.46002200885309,#000000,,55.46002200885309,,41.4487535496839,-16.12317909253288,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-2876238,-2588118.722464526,False,False,False,False,1199561.4387346255,False,False,False,False
2022-06-24 00:00:00+00:00,58.9,59.14,54.27,54.92,1540750,,,,,,,,,,,,,,,55.875740782128254,,,,,,,,,,,,,,,,55.06868753814263,56.0790766163172,,,,,,,55.67450164552937,#000000,,55.67450164552937,,45.93712265628716,-11.710478491564622,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.054645280754411434,-0.054645280754411434,False,False,False,False,-1335488,-2495331.261541228,False,False,False,False,1224834.6654950236,False,False,False,False
2022-07-01 00:00:00+00:00,59.58,59.8,56.375,59.07,1729270,,,,,,,,,,,,,,,56.29398745264934,,,,,,,,,,,,,,,,55.42366726624548,56.22142048617671,,,,,,,55.97969173502384,#000000,,55.97969173502384,,49.68072741943219,-8.110042045595705,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9450435871051148,1.0349816069611455,False,False,False,False,0.07093419581191243,0.008144457528750499,False,False,False,False,393782,-2281322.8717974336,False,False,False,False,1262200.2458287256,False,False,False,False
2022-07-08 00:00:00+00:00,58.67,60.77,58.455,59.26,1062167,,,,,,,,,,,,,,,56.55419392809139,,,,,,,,,,,,,,,,55.649898558516675,56.32515469084622,,,,,,,56.176415725818096,#000000,,56.176415725818096,,51.355356208817675,-6.514876988076637,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.974714446640248,1.0167996206018697,False,False,False,False,0.3117929613721709,0.15996870945046068,False,False,False,False,-668385,-2161845.9924050313,False,False,False,False,1247382.9683599311,False,False,False,False
2022-07-15 00:00:00+00:00,58.5,59.1,57.29,58.89,1010627,,,,,,,,,,,,,,,56.68685438780793,,,,,,,,,,,,,,,,55.78919879883255,56.386430894705576,,,,,,,56.287494693782016,#000000,,56.287494693782016,,52.365544065478794,-5.497800805835418,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9742768713901097,1.0137262121177253,False,False,False,False,0.19308757227381307,0.17652814086213686,False,False,False,False,-1679012,-2126080.51148614,False,False,False,False,1229845.4892221584,False,False,False,False
2022-07-22 00:00:00+00:00,58.41,59.22,57.2736,58.6,1040527,,,,,,,,,,,,,,,56.804198223138684,,,,,,,,,,,,,,,,55.918320858652294,56.445804230811476,,,,,,,56.38944110420082,#000000,,56.38944110420082,,52.983541210473504,-4.7854617418210665,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,1.012903392514012,0.9979210809439466,False,False,False,False,0.1983746933965735,0.18745141712935517,False,False,False,False,-2719539,-2170040.399524204,False,False,False,False,1215821.8974279247,False,False,False,False
2022-07-29 00:00:00+00:00,60.31,61.5,58.4,58.51,1302739,,,,,,,,,,,,,,,57.07661301640963,,,,,,,,,,,,,,,,56.16934864584823,56.581245048545114,,,,,,,56.609068903600985,#000000,,56.609068903600985,,55.113341525458004,-2.578513678683258,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.0295017208548685,0.9716739009591843,False,False,False,False,0.3428282439166115,0.26513983052298334,False,False,False,False,-1416800,-2114244.814374263,False,True,False,False,1222260.2013221525,False,False,False,False
2022-08-05 00:00:00+00:00,59.35,62.0,58.04,60.08,1748107,,,,,,,,,,,,,,59.79666666666666,57.35042407677671,,,,,,,,,,,,,,,,56.44156504896357,56.734790224554516,,,,,,,57.58086150424036,#000000,,57.58086150424036,,55.49963575738303,-2.034093430322052,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.0306483639816972,1.0061050061050063,False,False,False,False,0.3428282440197617,0.3039840372713725,False,False,False,False,-3164907,-2192071.6429391326,False,False,False,False,1261211.8160390302,False,False,False,False
2022-08-12 00:00:00+00:00,56.73,59.61,56.53,59.2,1288352,,,,,,,,,,,,,,58.8745338973236,57.369272610480394,,,,,,,,,,,,,,,,56.503501726246675,56.764998202902355,,,,,,,57.378076609238256,#000000,,57.378076609238256,,53.174733411227564,-2.034093430322052,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9974294993166226,1.013103283971361,False,False,False,False,0.15048659559105546,0.22723531643121397,False,False,False,False,-4453259,-2359567.002721419,False,False,False,False,1263222.2000361392,False,False,False,False
2022-08-19 00:00:00+00:00,56.97,57.11,55.55,55.96,1173957,,,,,,,,,,,,,,58.22454367771102,57.32037143776666,,,,,,,,,,,,,,,,56.50531724466148,56.758337684074164,,,,,,,57.202142511053324,#000000,,57.202142511053324,,51.7483391484287,-2.034093430322052,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9722296023582697,1.0305537632368011,False,False,False,False,-0.01182547461100794,0.10770492091010302,False,False,False,False,-3279302,-2427695.521038351,False,False,False,False,1256609.962996425,False,False,False,False
2022-08-26 00:00:00+00:00,53.02,56.66,52.83,56.66,991400,,,,,,,,,,,,,,57.45179919730596,57.17035444920052,,,,,,,,,,,,,,,,56.41875822699799,56.69428370993189,,,,,,,56.933798895859084,#000000,,56.933798895859084,,47.76311133659614,5.071162695674779,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,0.9500389282629216,1.0308906109543252,False,False,False,False,-0.16000374617329008,-0.02614941263159353,False,False,False,False,-4270702,-2564214.5194799546,False,False,False,False,1236964.7805522454,False,False,False,False
2022-09-02 00:00:00+00:00,50.48,52.52,50.19,52.28,1353152,,,,,,,,,,,,,,56.13301848613143,56.7976552810958,,,,,,,,,,,,,,,,56.1608739881334,56.510300754175255,,,,,,,56.400462127383975,#000000,,56.400462127383975,,43.52042585272582,0.9535037390816754,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.8988133309401075,1.096887711377006,False,False,False,False,-0.34282825441539394,-0.18448883352349374,False,False,False,False,-5623854,-2790854.480999958,False,False,False,False,1245571.2412520791,False,False,False,False
2022-09-09 00:00:00+00:00,52.12,52.41,50.34,50.58,1038897,,,,,,,,,,,,,,55.51606014196986,56.5660641777473,,,,,,,,,,,,,,,,55.99909919567727,56.39070901631628,,,,,,,56.11798313292768,#000000,,56.11798313292768,,42.06330967028375,-0.4443448091607891,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.9274795008636311,1.0753174507820482,False,False,False,False,-0.3411196780248073,-0.2628042557741505,False,False,False,False,-4584957,-2923750.96388885,False,False,False,False,1230262.0381963695,False,False,False,False
2022-09-16 00:00:00+00:00,51.5,53.85,50.71,52.4,1866078,,,,,,,,,,,,,,54.82642375435031,56.22778211607023,,,,,,,,,,,,,,,,55.75961621389069,56.20667898652228,,,,,,,55.75512526770838,#000000,,55.75512526770838,,40.66927440919924,-1.8338348832293505,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9501002502070035,1.027493152466593,False,False,False,False,-0.26561956283707894,-0.2642119093056147,False,False,False,False,-6451035,-3185031.2628600462,False,False,False,False,1277359.5168484903,False,False,False,False
2022-09-23 00:00:00+00:00,50.32,52.42,49.5,51.37,1493009,,,,,,,,,,,,,,54.27030755392092,55.919797180370786,,,,,,,,,,,,,,,,55.529317658477844,56.028738910324535,,,,,,,55.43704032577352,#000000,,55.43704032577352,,39.01932930694029,-3.5072076212052252,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9488400937649919,1.0414089711203303,False,False,False,False,-0.34282825441539394,-0.30352008186050433,False,False,False,False,-7944044,-3537550.7248704135,False,False,False,False,1293333.5526374911,False,False,False,False
2022-09-30 00:00:00+00:00,49.83,51.28,48.51,50.06,1747398,,,,,,,,,,,,,,53.66534281207473,55.54669289097349,,,,,,,,,,,,,,,49.873333333333335,55.2407216594196,55.802582320822054,,,,,49.873333333333335,,54.02573460332464,#000000,,53.58152267395029,,37.57493794436425,-5.0073184752338875,False,False,False,True,False,,1.0,51.28,48.51,0.0,0,0.9451181741134024,1.0323316806149874,False,False,False,False,-0.34282825441539394,-0.32317416813794914,False,False,False,False,-9691442,-3993394.5230281604,False,False,False,False,1326967.9561458253,False,False,False,False
2022-10-07 00:00:00+00:00,49.75,51.125,49.0,50.13,1141002,,,,,,,,,,,,,,53.35975812430269,55.33024554757337,,,,,,,,,,,,,,,49.90691080529013,55.070398744014945,55.66565826877218,,,,,49.90691080529013,,53.86659429799066,#000000,,53.41682830529528,,36.4981741676702,-6.183759211977176,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.959225709805023,1.0248369990663369,False,False,False,False,-0.33062413850275574,-0.32689915332035246,False,False,False,False,-10832444,-4499990.78058163,False,False,False,False,1313192.7001350236,True,False,False,False
2022-10-14 00:00:00+00:00,50.63,51.7,49.345,49.75,1133757,,,,,,,,,,,,,,53.14766384393818,55.15340032109092,,,,,,,,,,,,,,,50.090532392196536,54.93032533687266,55.54946430303591,,,,,50.090532392196536,,53.77427723942684,#000000,,53.330480473524574,,36.710276751446685,-6.183759211977176,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9458944501685295,1.0302240332192543,False,False,False,False,-0.2975798622160419,-0.3122395077681972,False,False,False,False,-9698687,-4885079.389427435,False,False,False,False,1299901.1667916884,False,False,False,False
2022-10-21 00:00:00+00:00,52.4,53.755,51.155,51.27,1161433,,,,,,,,,,,,,,53.09648958463344,55.05403388033565,,,,,,,,,,,,,,,50.616206253130876,54.85346626670753,55.47857026529651,,,,,50.616206253130876,,53.8197532500208,#000000,,53.40504899620187,,38.66501535214118,-6.183759211977176,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9700832499799694,1.0022615253794838,False,False,False,False,-0.1645964084070318,-0.2384179580876145,False,False,False,False,-8537254,-5155610.84206244,False,False,False,False,1289644.2655478597,False,False,False,False
2022-10-28 00:00:00+00:00,55.41,55.73,52.47,52.58,1040363,,,,,,,,,,,,,,53.18371757766218,55.03762111920141,,,,,,,,,,,,,,,51.27152963960365,54.84495477599076,55.459738753815806,,,,,51.27152963960365,,53.95951237325477,#000000,,53.5844557781145,,42.55878418688201,-6.183759211977176,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9943351091907702,0.9683281104756705,False,False,False,False,-0.05595462244010055,-0.14718629026385754,False,False,False,False,-7496891,-5329039.001909667,False,False,False,False,1271178.9866183884,False,False,False,False
2022-11-04 00:00:00+00:00,55.49,55.64,52.0,55.64,1066190,,,,,,,,,,,,,,53.253437676647884,55.016809338994484,,,,,,,,,,,,,,,51.72565873513501,54.83240639768015,55.43799285757849,,,,,51.72565873513501,,54.053261001207204,#000000,,53.707078037114385,,45.39989108498453,-11.634819489670924,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9826067828431257,0.9764680003171704,False,False,False,False,-0.07428448826973799,-0.11073538926679777,False,False,False,False,-6430701,-5410643.594360802,False,False,False,False,1255994.6172392487,False,False,False,False
2022-11-11 00:00:00+00:00,57.59,58.47,55.285,55.63,1098268,,,,,,,,,,,,,,53.47271024444693,55.08272577712366,,,,,,,,,,,,,,,52.43126806356214,54.8937192679444,55.47197401023627,,,,,52.43126806356214,,54.27047947266268,#000000,,53.97010583826928,,48.920785961616374,-8.228985682910093,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9919340684300727,0.983093807429433,False,False,False,False,0.12581523738776476,0.007539924060483497,False,False,False,False,-5332433,-5404850.217000743,False,False,False,False,1244311.1641104154,False,False,False,False
2022-11-18 00:00:00+00:00,59.75,59.76,57.04,57.58,1313605,,,,,,,,,,,,,,53.81469260478481,55.219156680075955,,,,,,,,,,,,,,,53.300332633788,55.01686891903549,55.55190637059479,,,,,53.300332633788,,54.58059144165581,#000000,,54.337762709421064,,52.74071404144293,-4.594338369623323,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,1.0444525375436489,0.9582253261637993,False,False,False,False,0.22828463608548108,0.1179122800729823,False,False,False,False,-4018828,-5302181.904630317,False,False,False,False,1249444.0408429774,False,False,False,False
2022-11-25 00:00:00+00:00,60.38,61.1,59.19,59.81,696272,,,,,,,,,,,,,,54.02368079925726,55.31340525407996,,,,,,,,,,,,,,,53.76389851531329,55.10137658930595,55.609770605973,,,,,53.76389851531329,,54.76242635278588,#000000,,54.55059028948911,,55.82110840762303,-1.7096484633028055,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.0567393942020191,0.9222033843220522,False,False,False,False,0.3428282471894661,0.2303702636312242,False,False,False,False,-3322556,-5155542.948731775,False,False,False,False,1208468.3341138677,False,False,False,False
2022-12-02 00:00:00+00:00,63.89,63.91,59.71,60.47,1275699,,,,,,,,,,,,,62.50333333333333,54.50176067820457,55.553234648666056,,,,,,,,,,,,,,,54.718918274879016,55.315144248568025,55.76274810078247,,,,,54.718918274879016,,56.39252321407224,#000000,,56.819311733770746,,59.72176705756402,1.9455247657477628,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.0527693013107338,0.8913650713340818,False,False,False,False,0.3428282481992159,0.28659925591522006,False,False,False,False,-2046857,-4925269.915492385,False,False,False,False,1213448.3834387665,False,False,False,False
2022-12-09 00:00:00+00:00,60.93,63.55,60.25,63.55,1116923,,,,,,,,,,,,,62.07074711063149,54.834567751516865,55.724155533547055,,,,,,,,,,,,,,,55.317747983398625,55.46956498836309,55.87355597736489,,,,,55.317747983398625,,56.54838989080367,#000000,,56.9868045947735,,59.95782017453526,2.1022227383250254,False,False,True,False,True,5.587066856950596,0.0,0.0,0.0,0.0,0,1.0603510103109928,0.8928753326126727,False,False,False,False,0.3428282482458178,0.31471375208051894,False,False,False,False,-3163780,-4794789.181011467,False,False,False,False,1206298.355035895,False,False,False,False
2022-12-16 00:00:00+00:00,60.61,63.095,59.295,61.1,2100771,,,,,,,,,,,,,61.57014667831934,55.33572252783264,55.991466737056705,,,,,,,,,,,,,,,56.119343871140764,55.71472452753332,56.0509657845584,,,,,56.119343871140764,,56.79706168774019,#000000,,57.25416995358736,,59.872770837757855,2.1022227383250254,False,False,True,False,True,4.983176744278737,0.0,0.0,0.0,0.0,0,1.0674649592645038,0.8828982741283423,False,False,False,False,0.29992190624719584,0.3073178291638574,False,False,False,False,-5264551,-4829586.352788395,False,False,False,False,1272555.5879961993,False,False,False,False
