date,Close,High,Low,Open,Volume,aVWAP_peak_185,aVWAP_peak_180,aVWAP_peak_163,aVWAP_peak_147,aVWAP_peak_133,aVWAP_peak_126,aVWAP_peak_118,aVWAP_peak_101,aVWAP_peak_100,aVWAP_peak_80,aVWAP_peak_67,aVWAP_peak_55,aVWAP_peak_45,aVWAP_peak_33,aVWAP_peak_23,aVWAP_peak_10,aVWAP_valley_187,aVWAP_valley_183,aVWAP_valley_157,aVWAP_valley_150,aVWAP_valley_136,aVWAP_valley_129,aVWAP_valley_113,aVWAP_valley_107,aVWAP_valley_96,aVWAP_valley_92,aVWAP_valley_78,aVWAP_valley_72,aVWAP_valley_62,aVWAP_valley_50,aVWAP_valley_39,aVWAP_valley_28,aVWAP_valley_19,aVWAP_valley_4,aVWAP_OB_bull_157,aVWAP_OB_bull_136,aVWAP_OB_bull_113,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,1.01,1.06,0.8983,0.91,5326031,,,,,,,,,,,,,,,,0.9894333333333334,,,,,,,,,,,,,,,,,,0.8386723752448768,,,,0.9140528542891051,#000000,,0.9140528542891051,,49.07992738847754,-7.160261476166767,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8656689,-88686.12947319844,False,False,False,False,2612078.715220093,False,False,False,False
2022-03-18 00:00:00+00:00,0.969,0.9885,0.8613,0.9657,3049337,,,,,,,,,,,,,,,,0.9712898168733203,,,,,,,,,,,,,,,,,,0.8523975525339623,,,,0.9118436847036413,#000000,,0.9118436847036413,,53.648785768682956,-3.6937489335051765,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5607352,333242.62085814954,False,False,False,False,2644468.217796382,False,False,False,False
2022-03-25 00:00:00+00:00,0.9538,1.0,0.93,0.969,2259555,,,,,,,,,,,,,,,,0.9691602425298864,,,,,,,,,,,,,,,,,,0.8623638545553263,,,,0.9157620485426063,#000000,,0.9157620485426063,,56.22635330091907,-1.9863985528360288,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3347797,556542.9452390274,False,False,False,False,2615956.1275892425,False,False,False,False
2022-04-01 00:00:00+00:00,0.939,0.95,0.87,0.94,1921922,,,,,,,,,,,,,,,,0.9615848689141262,,,,,,,,,,,,,,,,,,0.8665034106122135,,,,0.9140441397631698,#000000,,0.9140441397631698,,57.40385677019347,-1.4112255634911008,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1425875,620937.9122583587,False,False,False,False,2564546.1922122613,False,False,False,False
2022-04-08 00:00:00+00:00,0.92,0.9599,0.89,0.9411,2130663,,,,,,,,,,,,,,,,0.956031023179698,,,,,,,,,,,,,,,,,,0.8707147548447901,,,,0.9133728890122441,#000000,,0.9133728890122441,,57.40860159190065,-1.4112255634911008,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-704788,522735.9928318135,False,False,False,False,2532406.6964928345,False,False,False,False
2022-04-15 00:00:00+00:00,0.9593,0.9799,0.9214,0.94,2319593,,,,,,,,,,,,,,,,0.9556903640700827,,,,,,,,,,,,,,,,,,0.876900742097634,,,,0.9162955530838583,#000000,,0.9162955530838583,,58.59279662783122,-0.7157561260882517,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1614805,603629.9933627903,False,False,False,False,2516642.718974847,False,False,False,False
2022-04-22 00:00:00+00:00,0.7923,0.985,0.76,0.9693,3544386,,,,,,,,,,,,,,,,0.9367325137624672,,,,,,,,,,,,,,,,,,0.8737113384611613,,,,0.9052219261118143,#000000,,0.9052219261118143,,54.048782288598446,-0.7157561260882517,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1929581,415984.7345951762,False,False,False,False,2592771.850902636,False,False,False,False
2022-04-29 00:00:00+00:00,0.716,0.775,0.6982,0.758,2693480,,,,,,,,,,,,,,,,0.912746755791623,,,,,,,,,,,,,,,,,,0.863312496613783,,,,0.888029626202703,#000000,,0.888029626202703,,49.21193398052122,9.047389859441367,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4623061,42722.08758812613,False,False,False,False,2600231.713798737,False,False,False,False
2022-05-06 00:00:00+00:00,0.6962,0.7355,0.6723,0.7033,1967405,,,,,,,,,,,,,,,,0.896249465318059,,,,,,,,,,,,,,,,,,0.8551954056225558,,,,0.8757224354703075,#000000,,0.8757224354703075,,45.38582625695613,5.501826181508697,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6590466,-448625.17815914244,False,False,False,False,2553355.660924757,False,False,False,False
2022-05-13 00:00:00+00:00,0.64,0.6782,0.5718,0.67,3289116,,,,,,,,,,,,,,,,0.8655238633295216,,,,,,,,,,,,,,,,,0.63,0.837787515640032,,,,0.7777704596565179,#000000,,0.7777704596565179,,41.668296263115224,2.0443276453221557,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9879582,-1147214.5723695764,False,False,False,False,2607856.426782182,False,False,False,False
2022-05-20 00:00:00+00:00,0.6701,0.7174,0.635,0.642,1413260,,,,,,,,,,,,,,,,0.8564835908941414,,,,,,,,,,,,,,,,,0.6432739243593735,0.8325276145591649,,,,0.7774283766042265,#000000,,0.7774283766042265,,40.023781093759226,0.5267079937099552,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8466322,-1689370.6781199782,False,False,False,False,2519367.8025760944,False,False,False,False
2022-05-27 00:00:00+00:00,0.7199,0.7199,0.662,0.71,1123382,,,,,,,,,,,,,,,,0.8508416008610485,,,,,,,,,,,,,,,,,0.6543281222002928,0.8292404468006646,,,,0.7781367232873353,#000000,,0.7781367232873353,,40.4031726349923,0.5267079937099552,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7342940,-2108153.5908518317,False,False,False,False,2415961.446829717,False,False,False,False
2022-06-03 00:00:00+00:00,0.7083,0.73,0.6734,0.698,836002,,,,,,,,,,,,,,,,0.8469875830574252,,,,,,,,,,,,,,,,,0.6605490291354437,0.8269586438417698,,,,0.7781650853448795,#000000,,0.7781650853448795,,40.42910671977662,0.5267079937099552,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8178942,-2557841.6211591037,False,False,False,False,2298927.4137312197,False,False,False,False
2022-06-10 00:00:00+00:00,0.71,0.7379,0.645,0.7379,1139136,,,,,,,,,,,,,,,0.6976333333333334,0.8418340550088327,,,,,,,,,,,,,,,,,0.6659643129626819,0.8238282637734574,,,,0.7573149912695764,#000000,,0.7573149912695764,,40.50282388002307,0.4548373958721328,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7039806,-2889838.9825547254,False,False,False,False,2213016.9386400185,False,False,False,False
2022-06-17 00:00:00+00:00,0.6389,0.6996,0.6247,0.6849,1294981,,,,,,,,,,,,,,,0.674632653730285,0.8347592684177305,,,,,,,,,,,,,,,,,0.6643179004655992,0.8192909564470252,,,,0.7482501947651601,#000000,,0.7482501947651601,,39.079165902109004,-1.2817893990021787,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8334787,-3293168.4653284494,False,False,False,False,2145014.276518536,False,False,False,False
2022-06-24 00:00:00+00:00,0.5932,0.665,0.56,0.6305,1592044,,,,,,,,,,,,,,,0.6475199604453639,0.8246176051042259,,,,,,,,,,,,,,,,,0.6556409531657279,0.8124946557173326,,,,0.7350682936081625,#000000,,0.7350682936081625,,37.246075768988746,-3.4048592393727404,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-9926831,-3784550.8753041197,False,False,False,False,2104053.5152949407,False,False,False,False
2022-07-01 00:00:00+00:00,0.5592,0.6175,0.5351,0.5825,1472394,,,,,,,,,,,,,,,0.6269224601493787,0.8146099222836186,,,,,,,,,,,,,,,,,0.6453440332919007,0.8055681548895935,,,,0.723111142653623,#000000,,0.723111142653623,,35.37448816101857,-5.542189253889923,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8611920042471044,1.0693445257274534,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-11399225,-4348600.8104667775,False,False,False,False,2057263.9215693895,False,False,False,False
2022-07-08 00:00:00+00:00,0.5784,0.58,0.52,0.5586,1080980,,,,,,,,,,,,,,,0.6158398587742143,0.8074375307284306,,,,,,,,,,,,,,,,,0.6383332601179367,0.8005010461008015,,,,0.7155279239303458,#000000,,0.7155279239303458,,34.734037123506525,-6.493001570692627,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.865742935248761,1.0852502258689483,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-10318245,-4790796.676358127,False,False,False,False,1984946.594045731,False,False,False,False
2022-07-15 00:00:00+00:00,0.5162,0.5783,0.492,0.561,1703561,,,,,,,,,,,,,,,0.597945472003061,0.7956185066384563,,,,,,,,,,,,,,,,0.5288333333333334,0.6258513864369117,0.7919630506704517,,,,0.6680423498164428,#000000,,0.6370621746029406,,33.24669131671151,-8.27370602853859,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.859721996657827,1.064764971120513,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-12021806,-5326426.996627895,False,False,False,False,1964103.21670901,False,False,False,False
2022-07-22 00:00:00+00:00,0.5775,0.59,0.5113,0.5113,1473735,,,,,,,,,,,,,,,0.5921535233485817,0.7872634576841281,,,,,,,,,,,,,,,,0.5431039311939041,0.619904652823132,0.7858127454226272,,,,0.6656476620944746,#000000,,0.6356063912624365,,34.258970212372404,-8.27370602853859,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8558307173112303,1.1101775104674727,False,False,False,False,-0.31718510452647564,-0.33000667947093476,False,False,False,False,-10548071,-5713215.441322125,False,False,False,False,1927779.6451009351,False,False,False,False
2022-07-29 00:00:00+00:00,0.627,0.64,0.540601,0.5867,1378507,,,,,,,,,,,,,,,0.5934385404917509,0.7813426381523807,,,,,,,,,,,,,,,,0.5610863387645018,0.6185591511006832,0.781384714270177,,,,0.6671622765558987,#000000,,0.6386066671273292,,36.46026137811581,-8.27370602853859,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9011191375847636,1.0470628941466142,False,False,False,False,-0.25330143899520524,-0.29165405923307,False,False,False,False,-9169564,-5969241.260483448,False,False,False,False,1887092.7825008659,False,False,False,False
2022-08-05 00:00:00+00:00,0.6151,0.65,0.58,0.644,1188823,,,,,,,,,,,,,,,0.5955216345385026,0.7768693358308885,,,,,,,,,,,,,,,,0.5722504124438504,0.6183383783893865,0.777989426406467,,,,0.6681938375218189,#000000,,0.640744940300657,,37.785057630250016,-8.27370602853859,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9162926573235288,1.0266135875733058,False,False,False,False,-0.2145359823132369,-0.25309502077315343,False,False,False,False,-10358387,-6294363.167114304,False,False,False,False,1835369.094908209,False,False,False,False
2022-08-12 00:00:00+00:00,0.655,0.664,0.6155,0.63,1346285,,,,,,,,,,,,,,,0.6003779208960947,0.7729663884894415,,,,,,,,,,,,,,,,0.5860310532740198,0.6200927261673261,0.7749812234692847,,,,0.6708898624592334,#000000,,0.6448670222067205,,39.893459708599636,-8.27370602853859,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.926680163270455,1.0209129585238772,False,False,False,False,-0.17631824444965302,-0.21470663261140321,False,False,False,False,-9012102,-6495677.154735467,False,False,False,False,1799140.6434335269,False,False,False,False
2022-08-19 00:00:00+00:00,0.5989,0.669299,0.5852,0.65,1210785,,,,,,,,,,,,,,0.6177996666666667,0.6017954103801851,0.7689481641141503,,,,,,,,,,,,,,,,0.5906644390986291,0.6199638488889805,0.7718512385437688,,,,0.6618371279487301,#000000,,0.6075558412586153,,40.18359723444158,-8.27370602853859,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8967548888122889,1.0393534026679754,False,False,False,False,-0.19555043731054225,-0.20512853496097272,False,False,False,False,-10222887,-6771766.7729032105,False,False,False,False,1755558.7439199323,False,False,False,False
2022-08-26 00:00:00+00:00,0.56,0.5999,0.5506,0.5805,1131865,,,,,,,,,,,,,,0.5947855051209813,0.5995597734987662,0.7642497543501022,,,,,,,,,,,,,,,,0.5882050591048279,0.6174781136915415,0.7681654469631868,,,,0.655407275454901,#000000,,0.6000071128540292,,39.62617191892337,-8.27370602853859,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8733900082785824,1.0761730014422646,False,False,False,False,-0.27728659266443817,-0.24120756381270544,False,False,False,False,-11354752,-7111247.160095565,False,False,False,False,1709359.2073332707,False,False,False,False
2022-09-02 00:00:00+00:00,0.5191,0.574,0.5049,0.57,1263727,,,,,,,,,,,,,,0.5730181598425049,0.5946668238391205,0.7582954895621866,,,,,,,,,,,,,,,,0.5816440161506978,0.613000884796481,0.7634563979435596,,,,0.6473469620224251,#000000,,0.5905824711572011,,38.478216426694445,-8.27370602853859,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8588249299731969,1.1080056142215442,False,False,False,False,-0.3356720376206632,-0.28843980071668435,False,False,False,False,-12618479,-7519190.259347745,False,False,False,False,1676349.4141974729,False,False,False,False
2022-09-09 00:00:00+00:00,0.5338,0.55,0.505,0.5226,918778,,,,,,,,,,,,,,0.5642026275427767,0.5913813062970915,0.7540989346392961,,,,,,,,,,,,,,,,0.5775275711278385,0.6099182205453748,0.7601053329585739,,,,0.6428723321851586,#000000,,0.5857574313782704,,38.13201545887152,-8.27370602853859,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.7873561278563473,1.1993707346932445,False,False,False,False,-0.34282825441539394,-0.31563402756603914,False,False,False,False,-11699701,-7828857.721618283,False,False,False,False,1620233.0131458081,False,False,False,False
2022-09-16 00:00:00+00:00,0.5333,0.574,0.5124,0.555,1437035,,,,,,,,,,,,,,0.5583450942587093,0.5876130686037608,0.7481228002788683,,,,,,,,,,,,,,,,0.5733850967322375,0.6060916016125261,0.7552781691904054,,,,0.6381393051127512,#000000,,0.5813587153018084,,37.8747460182588,-8.27370602853859,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8098606468062953,1.1724696456273647,False,False,False,False,-0.3164742330534153,-0.31605413030972723,False,False,False,False,-13136736,-8222033.890387299,False,False,False,False,1606662.7899498225,False,False,False,False
2022-09-23 00:00:00+00:00,0.5062,0.5409,0.492,0.516,1975352,,,,,,,,,,,,,,0.5470687221062894,0.5807951626873974,0.739439815223119,,,,,,,,,,,,,,,,0.5654524122081849,0.5995891440610176,0.7481921453569509,,,,0.6300895669404932,#000000,,0.5732263602657224,,37.1417031939022,-8.27370602853859,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.765185457427749,1.1956148120284156,False,False,False,False,-0.34282825441539394,-0.3294411923625606,False,False,False,False,-15112088,-8732408.268877128,False,False,False,False,1633973.1018053913,False,False,False,False
2022-09-30 00:00:00+00:00,0.51,0.5199,0.475,0.5062,2209235,,,,,,,,,,,,,,0.5371761768068489,0.5734522795950644,0.7300062073854612,,,,,,,,,,,,,,,0.5016333333333334,0.5572731631860375,0.5924889266583249,0.7403815239293813,,,,0.6046302301277787,#000000,,0.542383738230321,,36.760381956153694,-8.27370602853859,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.7836012160575134,1.187014312828742,False,False,False,False,-0.34282825441539394,-0.33613472338897726,False,False,False,False,-12902853,-9041330.100812156,False,False,False,False,1676585.0942642512,False,False,False,False
2022-10-07 00:00:00+00:00,0.575,0.61,0.5192,0.52,3041008,,,,,,,,,,,,,,0.5442993007270238,0.5728424966201484,0.7216214019104596,,,,,,,,,,,,,,,0.5401123709956536,0.5588917648176523,0.5902732850129344,0.7331816134557365,,,,0.6087460333628013,#000000,,0.5540364832901195,,38.7556136721478,-8.27370602853859,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.7939672294181647,1.1412259238950793,False,False,False,False,-0.23652285166534645,-0.28632878752716184,False,False,False,False,-9861845,-9102108.982233478,False,False,False,False,1777653.4576520845,False,False,False,False
2022-10-14 00:00:00+00:00,0.5491,0.57,0.5,0.57,2125823,,,,,,,,,,,,,,0.5436608294229769,0.5704116744310739,0.7152667481524015,,,,,,,,,,,,,,,0.5399935233949009,0.5570707797271017,0.5872572267328218,0.7276906302623001,,,,0.6059073445890822,#000000,,0.5527842017440133,,39.55415650595305,-8.27370602853859,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.7695286003622103,1.1671850439464664,False,False,False,False,-0.27031812672732924,-0.27832345712724554,False,False,False,False,-11987668,-9315854.094660627,False,False,False,False,1803443.7941223006,False,False,False,False
2022-10-21 00:00:00+00:00,0.63,0.645,0.55,0.56,1317816,,,,,,,,,,,,,,0.5487852529487753,0.572060871950829,0.713000301927969,,,,,,,,,,,,,,,0.5503524510838005,0.55991850164584,0.588008625621293,0.7256270898234407,,,,0.6082504421431353,#000000,,0.5577792694073112,,42.52402863330128,-12.608219355564131,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8616802913024281,1.1420925278806238,False,False,False,False,-0.05393695028543701,-0.16613020370634127,False,False,False,False,-10669852,-9416150.235796876,False,False,False,False,1767471.364928056,False,False,False,False
2022-10-28 00:00:00+00:00,0.6201,0.6543,0.6075,0.627,1563843,,,,,,,,,,,,,,0.5555334219958593,0.5747717895984523,0.7108976639741438,,,,,,,,,,,,,,,0.5620835011694438,0.5640857618988788,0.5896034756334523,0.723650322487429,,,,0.61151799096538,#000000,,0.5641186186656586,,44.38148622794277,-10.720176989192865,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9296274276447706,1.0400710935385753,False,False,False,False,0.09692851086299412,-0.034600846421673576,False,False,False,False,-12233695,-9624857.255367476,False,False,False,False,1752387.7823407927,False,False,False,False
2022-11-04 00:00:00+00:00,0.6483,0.6499,0.581,0.629,2118660,,,,,,,,,,,,,,0.5629245179742122,0.5779904049381952,0.708179384524049,,,,,,,,,,,,,,,0.5730935653693169,0.5689032573971307,0.5915214766475815,0.721071798852247,,,,0.6148120579575332,#000000,,0.5707279364197138,,46.486230294065386,-8.627406160562984,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9295238353201741,1.0216689464204045,False,False,False,False,0.05134230875592025,0.008370731167123339,False,False,False,False,-10115035,-9661166.71793285,False,False,False,False,1779519.0577229562,False,False,False,False
2022-11-11 00:00:00+00:00,0.705,0.7473,0.639524,0.6483,3066968,,,,,,,,,,,,,0.6972746666666666,0.5805477786250555,0.5878642989390856,0.7076941586813824,,,,,,,,,,,,,,,0.5977552734765997,0.5818237585431596,0.5989412579549396,0.7201921780341607,,,,0.6340116713651311,#000000,,0.6143503693278703,,49.41235579540399,-5.790569587930641,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,1.0219233764227547,0.950030843212444,False,False,False,False,0.3130600705544221,0.1607154008607727,False,False,False,False,-7048067,-9467603.77586375,False,False,False,False,1874885.6460397742,False,False,False,False
2022-11-18 00:00:00+00:00,0.6572,0.71,0.623101,0.705,1918605,,,,,,,,,,,,,0.6842515875130768,0.5868334870076747,0.5915848010606174,0.7064954924882548,,,,,,,,,,,,,,,0.6050131469011539,0.586657818159609,0.6016528694343869,0.718909403635124,,,,0.6351748257749872,#000000,,0.6156890098953787,,50.120447250474434,-5.108268011235481,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9801333876403345,0.9902499013195657,False,False,False,False,0.21989706802816297,0.19030623444446784,False,False,False,False,-8966672,-9430497.718392361,False,False,False,False,1878124.1167034945,False,False,False,False
2022-11-25 00:00:00+00:00,0.69,0.704,0.6333,0.6504,783329,,,,,,,,,,,,,0.6830994645334011,0.589504360580825,0.5932435850627737,0.7061594370395073,,,,,,,,,,,,,,,0.6080675644964447,0.5887619386233308,0.6029036599739646,0.7185149494266615,,,,0.6362818699671136,#000000,,0.6173583320585004,,51.43708497413821,-3.80168061275144,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9715174334656098,0.9947408789397195,False,False,False,False,0.22702572116740097,0.2086659778059344,False,False,False,False,-8183343,-9338115.887400335,False,False,False,False,1797028.1821328653,False,False,False,False
2022-12-02 00:00:00+00:00,0.707,0.716,0.65,0.69,1249053,,,,,,,,,,,,,0.6845055988739834,0.5941426592864699,0.596221536542665,0.7058996145904957,,,,,,,,,,,,,,,0.6134086592366123,0.5924717118911976,0.605212253349307,0.7181195751196988,,,,0.6387477011113037,#000000,,0.6211321573220658,,52.78781861720782,-2.4506542837077774,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9744024606800552,0.9937819742542644,False,False,False,False,0.30395967774858956,0.256312827777262,False,False,False,False,-6934290,-9160054.710555866,False,False,False,False,1756437.4279008012,False,False,False,False
