date,Close,High,Low,Open,Volume,aVWAP_peak_168,aVWAP_peak_144,aVWAP_peak_124,aVWAP_peak_119,aVWAP_peak_104,aVWAP_peak_83,aVWAP_peak_76,aVWAP_peak_71,aVWAP_peak_57,aVWAP_peak_50,aVWAP_peak_32,aVWAP_peak_22,aVWAP_peak_13,aVWAP_valley_187,aVWAP_valley_171,aVWAP_valley_159,aVWAP_valley_155,aVWAP_valley_150,aVWAP_valley_136,aVWAP_valley_130,aVWAP_valley_120,aVWAP_valley_107,aVWAP_valley_95,aVWAP_valley_85,aVWAP_valley_79,aVWAP_valley_74,aVWAP_valley_63,aVWAP_valley_41,aVWAP_valley_28,aVWAP_valley_19,aVWAP_valley_10,aVWAP_valley_4,aVWAP_OB_bull_171,aVWAP_OB_bull_95,aVWAP_OB_bull_41,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,29.7938603906,30.3407834974,28.9870143188,29.8028263431,1743516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.707219402266666,30.54826469473058,,,,30.127742048498625,#000000,,30.127742048498625,,22.155272693517563,-84.7012844911093,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4509740,-866418.4060360694,False,False,False,False,431930.20514320617,False,False,False,False
2022-03-18 00:00:00+00:00,31.4615275686,31.4615275686,29.7669625329,30.1524984934,202935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.831230577423362,30.56118987993538,,,,30.19621022867937,#000000,,30.19621022867937,,28.28292154742823,-75.35347873931596,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4306805,-1121261.857440805,False,False,False,False,414967.5973548206,False,False,False,False
2022-03-25 00:00:00+00:00,31.2181455245,31.5522547592,30.9387136315,31.3718014864,169927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.944051325147186,30.581531672387417,,,,30.2627914987673,#000000,,30.2627914987673,,32.074087792877876,-68.46614051849255,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4476732,-1369815.2013340788,False,False,False,False,396816.44199520425,False,False,False,False
2022-04-01 00:00:00+00:00,31.3447334954,31.759776023,30.8575998854,30.9748042861,248812,,,,,,,,,,,,,31.3207031346,,,,,,,,,,,,,,,,,,30.08887161020402,30.612761881018056,,,,30.674112208607358,#000000,,30.674112208607358,,35.208438654859755,-62.343001733264614,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4227920,-1581526.6679019248,False,False,False,False,385853.14999555954,False,False,False,False
2022-04-08 00:00:00+00:00,30.5507390949,31.5883454138,30.3522404947,31.4349601319,131556,,,,,,,,,,,,,31.151138824441567,,,,,,,,,,,,,,,,,,30.12794566519283,30.61751843128905,,,,30.632200973641147,#000000,,30.632200973641147,,35.64610005694593,-58.89799292930531,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4359476,-1787300.6925017822,False,False,False,False,367016.32406996255,False,False,False,False
2022-04-15 00:00:00+00:00,30.3883311493,30.496603113,29.9823112854,30.3432178311,119849,,,,,,,,,,,,,30.944595131560817,,,,,,,,,,,,,,,,,,30.135326253522727,30.611107976357765,,,,30.56367645381377,#000000,,30.56367645381377,,35.632269204091514,-55.91407834945592,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4479325,-1986709.9004646132,False,False,False,False,348707.6333981135,False,False,False,False
2022-04-22 00:00:00+00:00,29.6935860488,30.8123963405,29.6688639504,30.11765124,169628,,,,,,,,,,,,,30.720149917111424,,,,,,,,,,,,,,,,,,30.13063573039195,30.59624676554494,,,,30.48234413768277,#000000,,30.48234413768277,,34.353559870680506,-54.31840657209981,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4648953,-2183913.09302279,False,False,False,False,335442.47536862356,False,False,False,False
2022-04-29 00:00:00+00:00,29.0349316029,29.5943367487,28.7687630254,29.3687701576,1027854,,,,,,,,,,,,,29.75903121551729,,,,,,,,,,,,,,,,,,29.8616962874543,30.391237380197623,,,,30.00398829438974,#000000,,30.00398829438974,,32.439012580392465,-53.53270815372596,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5676807,-2442645.9750211015,False,False,False,False,386732.21793391067,False,False,False,False
2022-05-06 00:00:00+00:00,28.3672544933,29.5943367487,28.1777785568,28.8815463209,1116761,,,,,,,,,,,,,29.34402115770404,,,,,,,,,,,,,,,,,,29.60156169051266,30.169577983575998,,,,29.70505361059757,#000000,,29.70505361059757,,30.211440053047454,-53.25266729649529,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6793568,-2764936.495389909,False,False,False,False,440808.42401288025,False,False,False,False
2022-05-13 00:00:00+00:00,28.1597332295,28.1777785568,27.1262773358,27.8800306566,2042285,,,,,,,,,,,,,28.703693930109097,,,,,,,,,,,,,,,,,27.8212630407,29.08014865534425,29.712689488029437,,,,28.829448778545697,#000000,,28.829448778545697,,28.37401873125144,-52.747804421924656,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8835853,-3214634.0142499157,False,False,False,False,559436.3185304446,False,False,False,False
2022-05-20 00:00:00+00:00,28.5747757571,28.7191383754,27.9707084262,28.0153706112,464932,,,,,,,,,,,,,28.67904343093506,,,,,,,,,,,,,,,,,27.93257704494525,29.038980924962317,29.65792724980941,,,,28.827132162663013,#000000,,28.827132162663013,,28.580172792305532,-50.27333458647288,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8370921,-3596581.1983795515,False,False,False,False,552435.9986393006,False,False,False,False
2022-05-27 00:00:00+00:00,29.4950874486,29.4950874486,28.5567304298,28.8183876754,262693,,,,,,,,,,,,,28.702717085143604,,,,,,,,,,,,,,,,,28.05109856322108,29.043869980445507,29.646795989981833,,,,28.861120404698006,#000000,,28.861120404698006,,31.606673167150703,-45.224830633310404,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8108228,-3930777.2577588437,False,False,False,False,530973.5542956487,False,False,False,False
2022-06-03 00:00:00+00:00,29.3179725613,29.7747900216,29.0898796244,29.4319288031,113270,,,,,,,,,,,,29.394214069100006,28.716464156452556,,,,,,,,,,,,,,,,,28.103864846752078,29.048948478463032,29.6442725832363,,,,28.981552826800794,#000000,,28.815872887691917,,33.44979707608631,-41.51516382661333,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8221498,-4248608.423850781,False,False,False,False,500032.5502737488,False,False,False,False
2022-06-10 00:00:00+00:00,27.9341666384,29.5944269754,27.8168720111,29.5944269754,429407,,,,,,,,,,,,28.645884654783792,28.697683395535808,,,,,,,,,,,,,,,,,28.148538036300874,29.017670011066986,29.600636334421996,,,,28.82208248642189,#000000,,28.627444024421862,,32.673505486783164,-40.51475944200318,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8650905,-4574704.466528501,False,False,False,False,494801.0280312489,False,False,False,False
2022-06-17 00:00:00+00:00,26.4364044737,27.338670838,26.2469285372,27.2935575198,3486100,,,,,,,,,,,,26.939614334413196,27.963817762083274,,,,,,,,,,,,,,,,,27.39245343117074,28.321114647313504,28.931763475863157,,,,27.909752730168776,#000000,,27.65425004374518,,30.51678251212216,-40.51475944200318,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12137005,-5134874.87641528,False,False,False,False,716378.7296585637,False,False,False,False
2022-06-24 00:00:00+00:00,26.9918391678,26.9918391678,26.0993964423,26.7641752072,776179,,,,,,,,,,,,26.899996361818797,27.8689773646012,,,,,,,,,,,,,,,,,27.32092123345167,28.220148388517362,28.823424144100045,,,,27.82669349849781,#000000,,27.577510837097254,,30.422423012234614,-39.60054157517952,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-11360826,-5596056.44112526,False,False,False,False,720808.379313485,False,False,False,False
2022-07-01 00:00:00+00:00,26.5729374803,27.3184914185,26.1176095592,26.9918391678,509403,,,,,,,,,,,,26.877919549263847,27.81292257718029,,,,,,,,,,,,,,,,,27.279885426766228,28.15946402300665,28.757088245338704,,,,27.777455964311144,#000000,,27.532547894054254,,29.908302798329835,-38.63504883705765,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.7777997082497874,1.1347904775431272,False,False,False,False,-0.32330575640163584,-0.33306700540851486,False,False,False,False,-11870229,-6060809.96400487,False,False,False,False,705148.7215865601,False,False,False,False
2022-07-08 00:00:00+00:00,26.5547243635,26.6275768309,25.6076422874,25.7896823903,617000,,,,,,,,,,,,26.813986255201062,27.729896293098463,,,,,,,,,,,,,,,,,27.207801197953405,28.07364278792991,28.667401502570574,,,,27.698545607350685,#000000,,27.45633163354571,,29.52138946491332,-37.62055295769705,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.7613115845234548,1.166908217125396,False,False,False,False,-0.34282825441539394,-0.3379476299119544,False,False,False,False,-12487229,-6536841.003708212,False,False,False,False,698619.1866542223,False,False,False,False
2022-07-15 00:00:00+00:00,25.7806668975,26.1631423513,25.2305397031,26.1631423513,1738020,,,,,,,,,,,,26.567153093158762,27.466957328920305,,,,,,,,,,,,,,,,25.724782983966666,26.960895942598064,27.808038911235577,28.39671522013946,,,,27.15409058000314,#000000,,26.679947337160947,,28.439155025395934,-37.421175314239775,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.7505736647462831,1.1693772324952878,False,False,False,False,-0.34282825441539394,-0.3403879421636742,False,False,False,False,-14225249,-7106352.707137234,False,False,False,False,775611.8394946504,False,False,False,False
2022-07-22 00:00:00+00:00,26.9463063757,27.3014621542,26.0538636502,26.1904620265,318775,,,,,,,,,,,,26.575136586232645,27.450522528501256,,,,,,,,,,,,,,,,25.886344979056023,26.95515680545425,27.786890840801757,28.369678679548016,,,,27.170621736598992,#000000,,26.716790224811042,,30.58300984171911,-34.165510645599994,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8022178904407774,1.111218321915033,False,False,False,False,-0.22968866056472548,-0.28503830136419983,False,False,False,False,-13906474,-7610065.395497439,False,False,False,False,741772.0736061577,False,False,False,False
2022-07-29 00:00:00+00:00,27.9389212439,28.0117737113,26.6913227398,27.1284375442,203345,,,,,,,,,,,,26.599270453176384,27.451951635623658,,,,,,,,,,,,,,,,26.035784782031552,26.966142376329145,27.783825722196468,28.361066292057753,,,,27.199673543569162,#000000,,26.763287311790187,,34.154001678509125,-29.70813237409017,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8570804277275663,1.0589783452011015,False,False,False,False,-0.15533229835380952,-0.22018529985900467,False,False,False,False,-13703129,-8061403.440275406,False,False,False,False,701888.5866723682,False,False,False,False
2022-08-05 00:00:00+00:00,27.6748310496,28.1574786461,27.4841397162,28.0208802697,220159,,,,,,,,,,,,26.629968318566373,27.456988386660758,,,,,,,,,,,,,,,,26.18990990439148,26.982012224749443,27.783666183113258,28.354463428323783,,,,27.232834740967515,#000000,,26.814719708592012,,36.32571514068647,-26.75994903322143,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.868285306664243,1.0783801133984459,False,False,False,False,-0.10458946771061287,-0.16238738378480877,False,False,False,False,-13923288,-8495617.111366117,False,False,False,False,666204.913585526,False,False,False,False
2022-08-12 00:00:00+00:00,28.6401262425,28.6855679691,27.5746589069,27.9298146855,192194,,,,,,,,,,,28.30011770616667,26.667276339601656,27.46840943691167,,,,,,,,,,,,,,,,26.3416668138593,27.00428559084375,27.789753967175532,28.353936662879782,,,,27.41792093106262,#000000,,27.078336612617846,,39.667664493347885,-22.801814282193277,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8539824212792023,1.067744550644969,False,False,False,False,-0.06474984117076123,-0.11356861247778499,False,False,False,False,-13731094,-8883430.214227887,False,False,False,False,631092.9940606722,False,False,False,False
2022-08-19 00:00:00+00:00,27.5018064396,28.4033557235,27.4111961832,28.284970464,203661,,,,,,,,,,,28.02847113583071,26.692824238589218,27.472707268177004,,,,,,,,,,,,,,,,26.44295743114818,27.0177927254918,27.78953641163448,28.348021474693386,,,,27.398901526509256,#000000,,27.04551138276498,,40.41259240553589,-21.43102206371069,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8489345167455135,1.0651416053220617,False,False,False,False,-0.0701492630892995,-0.09185893778354225,False,False,False,False,-13934755,-9257602.420581376,False,False,False,False,599431.3648709928,False,False,False,False
2022-08-26 00:00:00+00:00,26.8461342331,27.5928720238,26.8006014409,27.2286096868,291315,,,,,,,,,,,27.626326159420717,26.705216165596767,27.46491335214222,,,,,,,,,,,,,,,,26.50153478784526,27.019316376756848,27.777230345442067,28.329843807240344,,,,27.34634014206346,#000000,,26.963098372404897,,40.113887152650946,-21.08182892452401,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8692143316714085,1.0682858242525766,False,False,False,False,-0.15482510636799837,-0.1233420220757703,False,False,False,False,-14226070,-9625637.056093866,False,False,False,False,576607.9304361044,False,False,False,False
2022-09-02 00:00:00+00:00,25.9081587154,26.9463063757,25.7897734559,26.7186424151,516261,,,,,,,,,,,27.020771133373433,26.67888146146355,27.42245048861183,,,,,,,,,,,,,,,,26.46134243599803,26.98577836733567,27.73064584383636,28.277446453171212,,,,27.225330883398584,#000000,,26.78669334954267,,38.8278122664683,-21.08182892452401,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8391003312780672,1.091094750269852,False,False,False,False,-0.2565453083566249,-0.1899436652161976,False,False,False,False,-14742331,-10004651.422309136,False,False,False,False,572137.7874408374,False,False,False,False
2022-09-09 00:00:00+00:00,26.5539958388,26.5547243635,25.4801504695,25.899052157,953733,,,,,,,,,,,26.656248708929564,26.635332313910173,27.35005430167165,,,,,,,,,,,,,,,,26.40683223475888,26.92932915646079,27.650547319982927,28.186369838029222,,,,27.116387696249035,#000000,,26.656935603514853,,39.11843895272513,-20.867103620502874,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8532033585713801,1.0673585449129706,False,False,False,False,-0.30107403262375343,-0.24550884891997551,False,False,False,False,-13788598,-10284943.761397347,False,False,False,False,600404.0994822568,False,False,False,False
2022-09-16 00:00:00+00:00,25.6713881964,26.9371998173,25.4678566156,26.7732817657,185835,,,,,,,,,,,26.606219401933725,26.624794402938814,27.334989024003086,,,,,,,,,,,,,,,,26.392139320121547,26.91690979240803,27.634183869890826,28.16809945585143,,,,27.096762181021067,#000000,,26.63501572935053,,38.32651536006731,-20.867103620502874,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8244142440006248,1.0936408016596249,False,False,False,False,-0.277432317147538,-0.26147058303375675,False,False,False,False,-13974433,-10558239.2605531,False,False,False,False,569695.2772983859,False,False,False,False
2022-09-23 00:00:00+00:00,24.0536057474,25.7225940227,23.9080736379,25.364953678,3654360,,,,,,,,,,,25.360268174085338,26.101490380841362,26.82804123341598,,,,,,,,,,,,,,,,25.602995535113184,26.415842912897382,27.126310129802622,27.653926606782996,,,,26.441267853276976,#000000,,25.870149250734315,,36.23360296509165,-20.867103620502874,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.7400215018701194,1.1335786740550609,False,False,False,False,-0.34282825441539394,-0.30214941872457535,False,False,False,False,-17628793,-11081983.98199361,False,False,False,False,798188.9604614684,False,False,False,False
2022-09-30 00:00:00+00:00,23.485049302,23.9942741312,23.2259893087,23.8426896467,1792014,,,,,,,,,,,24.94804173312606,25.821306602369983,26.559914179879637,,,,,,,,,,,,,,,,25.247973842284118,26.14687416648191,26.859561892429703,27.38697688822793,,,,26.138664186399904,#000000,,25.541049086065517,,34.27389878602927,-20.867103620502874,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.7172083735901903,1.1968965218246712,False,False,False,False,-0.34282825441539394,-0.3224888365699846,False,False,False,False,-19420807,-11699674.57592001,False,False,False,False,871805.6300569152,False,False,False,False
2022-10-07 00:00:00+00:00,23.7876680552,24.9077242527,23.7051356679,23.7693275247,603046,,,,,,,,,,,24.889512659395354,25.76073681345697,26.494557536698675,,,,,,,,,,,,,,,,25.186161021503764,26.08484533127141,26.792475712609306,27.31697738486382,,,,26.075038065685614,#000000,,25.480313956406874,,33.46037803096521,-20.867103620502874,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7444656823892466,1.152143596085279,False,False,False,False,-0.2668490629005305,-0.2946689497352576,False,False,False,False,-18817761,-12226940.236962972,False,False,False,False,851897.5093119586,False,False,False,False
2022-10-14 00:00:00+00:00,23.3566655885,23.8702004424,22.8614712651,23.8335193814,1197862,,,,,,,,,,,24.698817922033477,25.60117497824832,26.335506013065284,,,,,,,,,,,,,,,23.362779098666664,25.005211977062363,25.92787039362766,26.63263626682021,27.154912676751994,,,23.362779098666664,25.589863665784495,#000000,,24.666995994002708,,32.49810337998305,-20.867103620502874,False,False,False,True,False,,1.0,23.870201,22.861471,0.0,0,0.7343709438775899,1.1499387829421563,False,False,False,False,-0.34282825441539394,-0.31874860207532574,False,False,False,False,-20015623,-12803879.70089164,False,False,False,False,877524.5086221839,True,False,False,False
2022-10-21 00:00:00+00:00,24.0169246864,24.2789191645,23.4025169147,23.8518599119,1129805,,,,,,,,,,,24.614571786245936,25.500681613152754,26.224150959050796,,,,,,,,,,,,,,,23.6232706217341,24.910571452854015,25.82323375529525,26.51755327505627,27.033750559113198,,,23.6232706217341,25.53097300281279,#000000,,24.6622738684967,,33.1118648786473,-20.867103620502874,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7592014950627275,1.1464420534646982,False,False,False,False,-0.2858769565016059,-0.3023127792884658,False,False,False,False,-18885818,-13254393.64897374,False,False,False,False,896211.952427948,False,False,False,False
2022-10-28 00:00:00+00:00,24.6863540496,24.851418824,23.6706554706,23.8702004424,873763,,,,,,,,,,,24.598612453336344,25.452730812576586,26.161961491603883,,,,,,,,,,,,,,,23.836029352524037,24.879048148381944,25.768740166705545,26.45086129844298,26.96014139677549,,,23.836029352524037,25.51351564004335,#000000,,24.691605191704728,,34.784271340857465,-20.867103620502874,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7979490816374994,1.0896769706706255,False,False,False,False,-0.23694412528445521,-0.2696284522864605,False,False,False,False,-18012055,-13606813.00830902,False,False,False,False,894549.0670629148,False,False,False,False
2022-11-04 00:00:00+00:00,25.0990159857,25.1998889035,23.9786846803,24.4662676836,625641,,,,,,,,,,,24.606834398608424,25.431699336947567,26.128484095596754,,,,,,,,,,,,,,,23.986946655027182,24.873947116615344,25.741749425744718,26.41350499720325,26.91691519081907,,,23.986946655027182,25.51251015207029,#000000,,24.724856876799628,,36.70817434554978,-20.12721645838952,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8263544811452184,1.078739980783505,False,False,False,False,-0.19950089994887954,-0.23456467611767,False,False,False,False,-17386414,-13886783.45213798,False,False,False,False,874629.9509841804,False,False,False,False
2022-11-11 00:00:00+00:00,27.2289017924,27.2367882205,24.998143068,25.2640807602,415165,,,,,,,,,,,24.668646218341188,25.45253509878006,26.134087981940773,,,,,,,,,,,,,,,24.231705954677082,24.91827905210614,25.754757114663516,26.414580050342774,26.91139647800423,,,24.231705954677082,25.560748493606972,#000000,,24.817791580976117,,41.220993207877775,-15.567859824920781,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9042134648867293,0.9718043848338043,False,False,False,False,-0.030648191266529186,-0.1326064336920996,False,False,False,False,-16971249,-14115262.381609242,False,False,False,False,840595.5101705374,False,False,False,False
2022-11-18 00:00:00+00:00,26.8230258525,27.3182201759,26.511236834,26.8138555873,666989,,,,,,,,,,,24.779739550722603,25.496511767903726,26.15241520126005,,,,,,,,,,,,,,,24.592080210823895,25.00136271322133,25.78552513388763,26.42522820309421,26.910844960866214,,,24.592080210823895,25.64296346772246,#000000,,24.96742356066789,,43.890378983255076,-12.902749774467324,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9257446453188564,0.9865437585177288,False,False,False,False,0.05615794875975243,-0.038224242466173584,False,False,False,False,-17638238,-14376223.538527075,False,False,False,False,827735.7686764235,False,False,False,False
2022-11-25 00:00:00+00:00,27.4828264371,27.5130883125,26.5066517014,26.5937692213,109404,,,,,,,,,,,24.79921848835133,25.50488906171318,26.15646732125477,,,,,,,,,,,,,,,24.648223761174016,25.016275640807507,25.79167315822092,26.427978895035732,26.911694698695847,,,24.648223761174016,25.657052628156663,#000000,,24.992151738011508,,46.65081210637341,-10.190408802824926,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9070870607104659,1.005088074697115,False,False,False,False,0.06654789750132394,0.014161827517575176,False,False,False,False,-17528834,-14609750.239376921,False,False,False,False,774526.0080337254,False,False,False,False
