date,Close,High,Low,Open,Volume,aVWAP_peak_179,aVWAP_peak_173,aVWAP_peak_154,aVWAP_peak_148,aVWAP_peak_133,aVWAP_peak_125,aVWAP_peak_81,aVWAP_peak_71,aVWAP_peak_56,aVWAP_peak_48,aVWAP_peak_32,aVWAP_peak_15,aVWAP_peak_10,aVWAP_valley_185,aVWAP_valley_176,aVWAP_valley_171,aVWAP_valley_155,aVWAP_valley_150,aVWAP_valley_137,aVWAP_valley_129,aVWAP_valley_113,aVWAP_valley_102,aVWAP_valley_92,aVWAP_valley_85,aVWAP_valley_78,aVWAP_valley_60,aVWAP_valley_50,aVWAP_valley_39,aVWAP_valley_30,aVWAP_valley_20,aVWAP_valley_4,aVWAP_OB_bull_185,aVWAP_OB_bull_150,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-05-13 00:00:00+00:00,131.1001343072,144.1637679734,128.8004709843,141.8544421995,4376133,,,,,,,,,,,,147.15793464545388,150.6134510215841,,,,,,,,,,,,,,,,,,145.96245092142027,,,147.91127886281942,#000000,,147.91127886281942,,55.92347399693036,3.86355679356722,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8205257,144535.80495211668,False,False,False,False,3174982.970769423,False,False,False,False
2022-05-20 00:00:00+00:00,134.32739292,135.2839755627,128.684521573,130.81992323,2927427,,,,,,,,,,,,144.88770202890007,149.29240020326543,,,,,,,,,,,,,,,,,132.76529668523332,145.3152238702968,,,143.0651556969239,#000000,,143.0651556969239,,52.23008234437707,20.331731639172347,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5277830,-257120.92134063266,False,False,False,False,3156645.4914531694,False,False,False,False
2022-05-27 00:00:00+00:00,137.7575630024,138.1150736871,133.7476458638,136.7333432032,2685925,,,,,,,,,,,,143.83234509325115,148.4814614154873,,,,,,,,,,,,,,,,,134.5714942964002,144.9373710666723,,,142.95566796795273,#000000,,142.95566796795273,,50.60654893381762,18.261515169502815,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2591905,-430067.89013021544,False,False,False,False,3121777.3069010824,False,False,False,False
2022-06-03 00:00:00+00:00,138.8494199583,142.550138667,135.9893344811,138.1730483927,2394255,,,,,,,,,,,,143.3560398571865,147.97978170905023,,,,,,,,,,,,,,,,,135.934366085462,144.72268939049073,,,142.99821926054736,#000000,,142.99821926054736,,49.76460241785042,16.847762039063838,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-197650,-412851.75012056984,False,False,False,False,3067886.76564915,False,False,False,False
2022-06-10 00:00:00+00:00,141.8447797486,143.0313287236,133.8539328241,140.3181125006,2651197,,,,,,,,,,,,142.97491937284505,147.50860881982646,,,,,,,,,,,,,,,,,136.84033010064263,144.52033728657037,,,142.96104889497113,#000000,,142.96104889497113,,50.02496813905105,16.417652702356207,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2453547,-200525.9167783054,False,False,False,False,3037020.8570825467,False,False,False,False
2022-06-17 00:00:00+00:00,134.6178012392,139.1296310354,130.9182328886,137.6029637875,4343960,,,,,,,,,,,,141.82827247573553,146.4467326447677,,,,,,,,,,,,,,,,,136.27520538563172,143.9373340251126,,,142.12188613281188,#000000,,142.12188613281188,,48.33373069346895,14.034124142066744,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1890413,-325702.73775769013,False,False,False,False,3133831.163965321,False,False,False,False
2022-06-24 00:00:00+00:00,134.1045103424,137.1842557233,129.988498434,134.6274859731,2943709,,,,,,,,,,,,141.12086729245544,145.76231716824955,,,,,,,,,,,,,,,,,135.86249382370994,143.53629362130548,,,141.5704929764301,#000000,,141.5704929764301,,47.002588511182246,12.00042476554166,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.170379884805994,-0.170379884805994,False,False,False,False,-4834122,-659659.7201460093,False,False,False,False,3119748.040708631,False,False,False,False
2022-07-01 00:00:00+00:00,130.3468335884,136.3029449382,124.9814910066,134.2207271492,2643720,,,,,,,,,,,,140.3488765407184,145.059104240784,,,,,,,,,,,,,,,,,135.17958365340795,143.09224829511183,,,140.91995318250554,#000000,,140.91995318250554,,45.16359307441458,9.4897628484091,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9657728898891047,0.968079862439637,False,False,False,False,-0.22549430672452184,-0.19793709576525792,False,False,False,False,-7477842,-1164710.2593944531,False,False,False,False,3084486.7043598434,False,False,False,False
2022-07-08 00:00:00+00:00,128.6520051555,130.8407550174,124.5166237793,129.6592174814,2582043,,,,,,,,,,,,139.52737988244746,144.32261276616106,,,,,,,,,,,,,,,,,134.3799233562388,142.6048484559545,,,140.20869111520045,#000000,,140.20869111520045,,43.46462061593981,7.145611894509138,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9992539082132884,0.9877538030410365,False,False,False,False,-0.28236830044151134,-0.24015269810338463,False,False,False,False,-10059885,-1823612.0920319012,False,False,False,False,3047268.65218504,False,False,False,False
2022-07-15 00:00:00+00:00,123.267293106,130.4630503952,121.9598540292,127.2767729414,3008613,,,,,,,,,,,,138.49861821481457,143.4079974626623,,,,,,,,,,,,,,,,,133.3284532430628,141.97462014351424,,,139.30242226601348,#000000,,139.30242226601348,,41.11171393450471,4.2136495229274615,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9836293922045497,0.9748487559241752,False,False,False,False,-0.31117713292548427,-0.27566491551443445,False,False,False,False,-13068498,-2656566.603733242,False,False,False,False,3044405.270541704,False,False,False,False
2022-07-22 00:00:00+00:00,120.7783164931,126.3857774224,118.8801086483,125.4173040322,3644515,,,,,,,,,,,,137.17702289111432,142.23464817170895,,,,,,,,,,,,,,,,,131.94597158073657,141.13451275807722,,,138.12303885040927,#000000,,138.12303885040927,,38.94848285131387,1.5206628832610392,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9600516515904923,1.0106587779558123,False,False,False,False,-0.34282825441539394,-0.3092465849649142,False,False,False,False,-16713013,-3697784.855308558,False,False,False,False,3088857.84309417,False,False,False,False
2022-07-29 00:00:00+00:00,123.9452244791,125.6981613154,118.5217734939,120.8267401626,3322029,,,,,,,,,,,,136.19256431891364,141.30557530332652,,,,,,,,,,,,,,,,122.7217197628,131.02151782226187,140.45419804869587,,,134.3391150511996,#000000,,132.81034430182552,,38.56826360784981,0.5592024687481327,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9748311588184241,0.9915322809257633,False,False,False,False,-0.34282825441539394,-0.3260374196901541,False,False,False,False,-13390984,-4415799.606767183,False,False,False,False,3106129.7806427497,False,False,False,False
2022-08-05 00:00:00+00:00,124.1970275606,126.2598758817,118.9285323178,124.3132443674,2494278,,,,,,,,,,,,135.55703948870521,140.67818386086742,,,,,,,,,,,,,,,,122.89615511942056,130.46914657910668,139.98652863622286,,,133.91741073686453,#000000,,132.40013126202496,,38.38934738190884,-0.24230046737250177,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9626263511886012,1.001618518665206,False,False,False,False,-0.3337022494254311,-0.3298698345577926,False,False,False,False,-10896706,-4895866.747006651,False,False,False,False,3060807.4265210647,False,False,False,False
2022-08-12 00:00:00+00:00,129.1362418506,130.6761145411,125.4269887661,125.7756391866,3829009,,,,,,,,,,,128.4131150526,135.06061481080434,140.06101603992974,,,,,,,,,,,,,,,,125.08628442537417,130.2696931311479,139.52604134075435,,,133.06946080010175,#000000,,129.7074268549816,,40.00814867849728,-0.24230046737250177,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9628214912212806,1.0037707685525987,False,False,False,False,-0.23410446340314178,-0.2819871489804672,False,False,False,False,-7067697,-5056743.062043196,False,False,False,False,3117711.2467787634,False,False,False,False
2022-08-19 00:00:00+00:00,124.4682001098,128.9522319065,124.1195496894,126.724743109,2089531,,,,,,,,,,,127.5070324368744,134.72397868132543,139.68112583678518,,,,,,,,,,,,,,,,125.22167856582281,130.04731544270155,139.23533389430864,,,132.736077476303,#000000,,129.37500128168105,,40.022768526743604,-0.24230046737250177,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9348505506511153,1.0497492683530998,False,False,False,False,-0.2612340315570671,-0.2716105902687671,False,False,False,False,-9157228,-5360482.687077032,False,False,False,False,3041549.747017374,False,False,False,False
2022-08-26 00:00:00+00:00,122.9573816211,129.591424344,122.2213418445,123.0251747584,2366814,,,,,,,,,,,126.76898085845804,134.3345107777799,139.2475010142427,,,,,,,,,,,,,,,,125.17161275722911,129.7712349209819,138.8989202867271,,,132.3654601025698,#000000,,129.01158482861223,,39.68420126700653,-0.7155194593055398,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.908406901409286,1.0428890111962839,False,False,False,False,-0.27261119242550225,-0.2721108913471347,False,False,False,False,-11524042,-5817042.636182438,False,False,False,False,2991569.3213123833,False,False,False,False
2022-09-02 00:00:00+00:00,117.7566795157,123.7127908655,113.6890912768,121.8920608919,2998733,,,,,,,,,,,124.54126319571463,133.57001662612282,138.49875358413806,,,,,,,,,,,,,,,,123.98171739695081,129.04368741392813,138.3056852878352,,,131.32352058411496,#000000,,127.78417115817909,,38.32056727204708,-2.614834919675033,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8563081186630797,1.1046201613112583,False,False,False,False,-0.34282825441539394,-0.3074695728812643,False,False,False,False,-14522775,-6461911.7001689235,False,False,False,False,2992099.964178133,False,False,False,False
2022-09-09 00:00:00+00:00,121.9985929648,122.2697655141,115.054638757,118.0956452022,2066532,,,,,,,,,,,123.8033936627439,133.12886079837287,138.04679858827964,,,,,,,,,,,,,,,,123.5280872369664,128.6526989802192,137.94357211256818,,,130.8505685631917,#000000,,127.27826016957559,,38.85614028747898,-2.614834919675033,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8206223135663813,1.1566446925464138,False,False,False,False,-0.34282825441539394,-0.3251489136483291,False,False,False,False,-12456243,-6905936.240897152,False,False,False,False,2923539.374239012,False,False,False,False
2022-09-16 00:00:00+00:00,114.7821513091,123.9645939469,112.0924756546,123.267293106,3760426,,,,,,,,,,,122.2964610913962,132.23899468617134,137.15902098414023,,,,,,,,,,,,,,,,122.44859399244189,127.81822735153436,137.22259989834436,,,129.8639830006714,#000000,,126.20056928038595,,37.75847104871133,-4.1728702457681095,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8297294503747885,1.105571114756516,False,False,False,False,-0.34282825441539394,-0.3339885840318615,False,False,False,False,-16216669,-7595620.148978844,False,False,False,False,2985530.9761472335,False,False,False,False
2022-09-23 00:00:00+00:00,110.8204629804,118.2097885151,109.4804801633,113.1799979409,2645810,,,,,,,,,,,121.02965149998246,131.51628443735575,136.4597158036372,,,,,,,,,,,,,,,,121.45416521742041,127.10272604381173,136.64736250532616,,,129.03498425125562,#000000,,125.27570679964259,,36.26943150277733,-6.069045681888262,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7978632862866076,1.14145848362987,False,False,False,False,-0.34282825441539394,-0.33840841922362774,False,False,False,False,-18862479,-8430202.286091523,False,False,False,False,2960366.4593955865,False,False,False,False
2022-09-30 00:00:00+00:00,116.0153239017,117.8408077394,106.5189239372,109.7912008165,3234929,,,,,,,,,,,119.96437458302368,130.72969511752848,135.6785911922595,,,,,,,,,,,,,,,113.45835185943335,120.55629633362871,126.3499376956597,135.99730480225466,,,126.10493594054117,#000000,,120.08224011793637,,36.94201934134081,-6.069045681888262,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7968622073023347,1.1587400585525784,False,False,False,False,-0.34282825441539394,-0.3406183368195108,False,False,False,False,-15627550,-8963339.153788447,False,False,False,False,2980704.425366284,False,False,False,False
2022-10-07 00:00:00+00:00,116.6756052898,122.9385684566,116.5493750244,117.7825476169,3769293,,,,,,,,,,,119.78927125592202,130.1496482600708,135.0331335106051,,,,,,,,,,,,,,,116.29052255452923,120.34396866082885,125.88914048908408,135.45085257663425,,,126.13521961538206,#000000,,120.57822574009104,,37.63496873599231,-6.069045681888262,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8002427199458408,1.1436127907231641,False,False,False,False,-0.23244859943852428,-0.28653346812901753,False,False,False,False,-11858257,-9177777.51276708,False,False,False,False,3039118.3938576705,False,False,False,False
2022-10-14 00:00:00+00:00,111.820595083,117.6805924026,108.0433971421,115.7337333097,2497927,,,,,,,,,,,119.16823355990022,129.60265777025455,134.47908972432893,,,,,,,,,,,,,,,115.29797596484426,119.78641015317658,125.37438509576904,134.97994697271517,,,125.52695703442696,#000000,,119.90675119342254,,37.14960039979684,-6.331666475643118,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7480728319913316,1.1742589393305891,False,False,False,False,-0.3318207058829141,-0.3091770870059658,False,False,False,False,-14356184,-9561363.178488038,False,False,False,False,2999030.142460806,False,False,False,False
2022-10-21 00:00:00+00:00,117.6757373924,117.7242874944,112.3546462057,114.1898400639,2672917,,,,,,,,,,,118.89618583025135,129.16305372097975,134.00295824281338,,,,,,,,,,,,,,,115.43414530543157,119.51250745934554,125.00034053474914,134.57017121300683,,,125.22562318665393,#000000,,119.7107947824444,,38.6556451917533,-6.331666475643118,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7879874905157929,1.1716510568076413,False,False,False,False,-0.2855557711012232,-0.2973664290535945,False,False,False,False,-11683267,-9718541.239340777,False,False,False,False,2974873.613389635,False,False,False,False
2022-10-28 00:00:00+00:00,121.14221468,122.879822833,115.2676523298,116.2386543712,2632293,,,,,,,,,,,118.96221696177912,128.87479878110167,133.65209003355855,,,,,,,,,,,,,,,116.20372340507699,119.52885135572012,124.8039807917051,134.26319839810736,,,125.18412281814985,#000000,,119.87469312857033,,40.723946841026056,-6.331666475643118,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8367959998166382,1.1047228685179518,False,False,False,False,-0.20562063053315133,-0.2514935297933729,False,False,False,False,-9050974,-9669091.814204423,False,False,False,False,2949497.271657069,False,False,False,False
2022-11-04 00:00:00+00:00,123.2687091506,123.6910950386,113.1168828082,119.8410719446,4130647,,,,,,,,,,,119.07572827185707,128.4685098504437,133.1448242447871,,,,,,,,,,,,,,,117.03732053773737,119.5749462527573,124.5384591250043,133.81460534613197,,,125.09348480410269,#000000,,120.056613546839,,42.790933769998595,-6.331666475643118,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8380626308589714,1.1086467806069087,False,False,False,False,-0.18028778451973237,-0.21589065715655265,False,False,False,False,-4920327,-9317331.457596688,False,False,False,False,3036989.8441269156,False,False,False,False
2022-11-11 00:00:00+00:00,137.5424391586,137.8143197302,119.9381721487,123.560009763,4104877,,,,,,,,,,,120.29274051858494,128.61235117930954,133.09559908229375,,,,,,,,,,,,,,,119.66091665316937,120.60420679616351,124.91662631303211,133.75237786900647,,,125.84783120165139,#000000,,121.36862257023748,,47.46809291849509,-8.437930456109143,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9359604166053813,1.0052482642870084,False,False,False,False,0.07693116073401542,-0.06947974821126862,False,False,False,False,-815450,-8687562.460737674,False,False,False,False,3116092.5964138107,False,False,False,False
2022-11-18 00:00:00+00:00,134.7653733203,138.8532919144,131.425126298,136.6199872193,2360649,,,,,,,,,,,121.06228964136302,128.76907498108955,133.1341773082396,,,,,,,,,,,,,,,121.08767300249268,121.27152887953496,125.21164064080322,133.77403774286208,,,126.33006031376931,#000000,,122.15828304104848,,50.08300911011614,-5.91390134763153,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9888524544830398,0.9602195330961065,False,False,False,False,0.23352069813077267,0.08202047495975202,False,False,False,False,-3176099,-8279305.908090439,False,False,False,False,3060133.8114942694,False,False,False,False
2022-11-25 00:00:00+00:00,140.2612448744,140.7564559155,132.0854076862,133.9400215852,1858031,,,,,,,,,,,121.71980446524235,128.93791788472427,133.20531320117652,,,,,,,,,,,,,,,122.21996845299532,121.84930294459188,125.49237689846095,133.82637088750863,,,126.7501506763857,#000000,,122.82036319032264,,52.985233119224645,-3.146276411150531,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9694696221854306,0.9651116061666345,False,False,False,False,0.2667451171070495,0.17438279603340076,False,False,False,False,-1318068,-7763658.6556392955,False,False,False,False,2971089.1587909902,False,False,False,False
2022-12-02 00:00:00+00:00,141.3196370995,145.650306204,135.1926142185,139.2611127718,2998861,,,,,,,,,,140.72085250733335,122.85904080659856,129.28676947552006,133.38962422933054,,,,,,,,,,,,,,,124.0534384551366,122.86290708589264,126.02551536902239,133.97154157136134,,,129.14621118752444,#000000,,127.62405971374028,,55.250563398384195,-1.0120789602008387,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,0.973776733873452,0.9636992411068671,False,False,False,False,0.3428282517928167,0.2586055239131087,False,False,False,False,1680793,-7064069.644110458,False,False,False,False,2973146.3322138796,False,False,False,False
