date,Close,High,Low,Open,Volume,aVWAP_peak_901,aVWAP_peak_880,aVWAP_peak_823,aVWAP_peak_805,aVWAP_peak_786,aVWAP_peak_757,aVWAP_peak_729,aVWAP_peak_701,aVWAP_peak_681,aVWAP_peak_646,aVWAP_peak_588,aVWAP_peak_534,aVWAP_peak_503,aVWAP_peak_483,aVWAP_peak_418,aVWAP_peak_398,aVWAP_peak_378,aVWAP_peak_349,aVWAP_peak_335,aVWAP_peak_302,aVWAP_peak_280,aVWAP_peak_262,aVWAP_peak_251,aVWAP_peak_237,aVWAP_peak_206,aVWAP_peak_170,aVWAP_peak_144,aVWAP_peak_91,aVWAP_peak_65,aVWAP_valley_900,aVWAP_valley_879,aVWAP_valley_809,aVWAP_valley_780,aVWAP_valley_744,aVWAP_valley_727,aVWAP_valley_700,aVWAP_valley_640,aVWAP_valley_639,aVWAP_valley_579,aVWAP_valley_546,aVWAP_valley_526,aVWAP_valley_515,aVWAP_valley_488,aVWAP_valley_476,aVWAP_valley_465,aVWAP_valley_450,aVWAP_valley_408,aVWAP_valley_377,aVWAP_valley_363,aVWAP_valley_345,aVWAP_valley_331,aVWAP_valley_309,aVWAP_valley_298,aVWAP_valley_288,aVWAP_valley_248,aVWAP_valley_236,aVWAP_valley_224,aVWAP_valley_199,aVWAP_valley_185,aVWAP_valley_155,aVWAP_valley_119,aVWAP_valley_94,aVWAP_valley_59,aVWAP_valley_47,aVWAP_valley_14,aVWAP_OB_bear_729,aVWAP_OB_bear_646,aVWAP_OB_bear_418,aVWAP_OB_bear_335,aVWAP_OB_bear_206,aVWAP_OB_bear_144,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-01 00:00:00+00:00,77.7,88.2,76.3,82.6,654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.24864585881316,,,,,,,87.24864585881316,#000000,,87.24864585881316,,29.201355332932668,-19.890480751914982,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-25217,-15966.232228132987,False,False,False,False,1929.671614118677,False,False,False,False
2022-03-02 00:00:00+00:00,78.75,89.95,78.575,89.95,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.17887613904826,,,,,,,87.17887613904826,#000000,,87.17887613904826,,30.575317718395148,-23.1354102668472,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-24917,-16317.242728990519,False,False,False,False,1865.7629233689252,False,False,False,False
2022-03-03 00:00:00+00:00,77.0,80.5,76.3945,78.75,665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.89263216699368,,,,,,,86.89263216699368,#000000,,86.89263216699368,,30.51241133928339,-23.049470650712127,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-25582,-16680.56654353991,False,False,False,False,1818.674181276026,False,False,False,False
2022-03-04 00:00:00+00:00,75.25,77.511,70.35,76.65,1343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.15337121778246,,,,,,,86.15337121778246,#000000,,86.15337121778246,,29.57536616940125,-23.049470650712127,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-26925,-17082.30903202854,False,False,False,False,1800.0202918142213,False,False,False,False
2022-03-07 00:00:00+00:00,71.4,73.766,71.4,72.8,806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.6755299157999,,,,,,,85.6755299157999,#000000,,85.6755299157999,,27.323848842770936,-23.049470650712127,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-27731,-17499.904756262717,False,False,False,False,1761.039103899938,False,False,False,False
2022-03-08 00:00:00+00:00,68.25,71.05,68.25,71.05,1670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.58367785265939,,,,,,,84.58367785265939,#000000,,84.58367785265939,,24.781734473183345,-21.654463341948176,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-29401,-17966.61437366418,False,False,False,False,1757.4689429626856,False,False,False,False
2022-03-09 00:00:00+00:00,70.35,73.8465,68.25,68.25,931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.09361157414486,,,,,,,84.09361157414486,#000000,,84.09361157414486,,25.52848700187949,-21.654463341948176,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-28470,-18378.51184920676,False,False,False,False,1725.0583961798352,False,False,False,False
2022-03-10 00:00:00+00:00,68.6,71.4,67.2,70.0,546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.78634200933762,,,,,,,83.78634200933762,#000000,,83.78634200933762,,25.331325588621194,-21.654463341948176,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-29016,-18795.66824727708,False,False,False,False,1678.8208120159202,False,False,False,False
2022-03-11 00:00:00+00:00,72.45,76.65,66.6995,68.6,2124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.93316666666666,82.91295879876962,,,,,,,77.42306273271814,#000000,,77.42306273271814,,29.136803733901893,-24.6049234182114,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-26892,-19113.171453266215,False,False,False,False,1696.2788193878448,False,False,False,False
2022-03-14 00:00:00+00:00,69.65,86.45,67.55,77.0,4826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.7502656115108,81.71363515789056,,,,,,,77.73195038470068,#000000,,77.73195038470068,,30.304292407250554,-23.557570873072617,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-31718,-19607.478455098913,False,False,False,False,1819.0129833334195,False,False,False,False
