date,Close,High,Low,Open,Volume,aVWAP_peak_828,aVWAP_peak_807,aVWAP_peak_781,aVWAP_peak_755,aVWAP_peak_728,aVWAP_peak_727,aVWAP_peak_715,aVWAP_peak_702,aVWAP_peak_640,aVWAP_peak_619,aVWAP_peak_565,aVWAP_peak_535,aVWAP_peak_518,aVWAP_peak_482,aVWAP_peak_454,aVWAP_peak_420,aVWAP_peak_403,aVWAP_peak_402,aVWAP_peak_388,aVWAP_peak_362,aVWAP_peak_346,aVWAP_peak_318,aVWAP_peak_298,aVWAP_peak_233,aVWAP_peak_218,aVWAP_peak_158,aVWAP_peak_144,aVWAP_peak_119,aVWAP_peak_107,aVWAP_peak_63,aVWAP_peak_59,aVWAP_valley_885,aVWAP_valley_866,aVWAP_valley_840,aVWAP_valley_817,aVWAP_valley_798,aVWAP_valley_745,aVWAP_valley_719,aVWAP_valley_706,aVWAP_valley_668,aVWAP_valley_649,aVWAP_valley_633,aVWAP_valley_632,aVWAP_valley_630,aVWAP_valley_571,aVWAP_valley_557,aVWAP_valley_512,aVWAP_valley_464,aVWAP_valley_442,aVWAP_valley_441,aVWAP_valley_413,aVWAP_valley_382,aVWAP_valley_351,aVWAP_valley_339,aVWAP_valley_301,aVWAP_valley_244,aVWAP_valley_213,aVWAP_valley_183,aVWAP_valley_157,aVWAP_valley_87,aVWAP_valley_61,aVWAP_valley_39,aVWAP_valley_27,aVWAP_OB_bull_649,aVWAP_OB_bear_781,aVWAP_OB_bear_318,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-18 00:00:00+00:00,4.87,5.09,4.805,5.05,98762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,19.06644022624068,-36.112599968932294,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-274052,-55232.214611012925,False,False,False,False,71738.59578833592,False,False,False,False
2022-01-19 00:00:00+00:00,4.85,4.8899,4.81,4.85,65932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,19.53589926757516,-35.90951914456299,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-339984,-66398.95129293398,False,False,False,False,71510.88614957765,False,False,False,False
2022-01-20 00:00:00+00:00,4.8,4.87,4.8,4.81,66003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,19.2971333253261,-35.90951914456299,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-405987,-79716.12967360324,False,False,False,False,71294.89061430011,False,False,False,False
2022-01-21 00:00:00+00:00,4.64,4.86,4.61,4.73,146289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,17.748287276538818,-35.90951914456299,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-552276,-98247.88929424626,False,False,False,False,74235.83608040599,False,False,False,False
2022-01-24 00:00:00+00:00,4.71,4.9,4.55,4.55,117169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,19.456527429951542,-35.90951914456299,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-435107,-111458.05049839347,False,False,False,False,75919.4895674489,False,False,False,False
2022-01-25 00:00:00+00:00,4.66,4.8,4.555,4.63,54335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,20.058845764126097,-35.34854692020974,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-489442,-126280.95047884862,False,False,False,False,75073.0389961764,False,False,False,False
2022-01-26 00:00:00+00:00,4.71,4.9,4.7,4.71,102457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,22.3459641319399,-33.02970428214357,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-386985,-136504.63869536438,False,False,False,False,76146.91981985576,False,False,False,False
2022-01-27 00:00:00+00:00,4.57,4.79,4.55,4.79,61747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,22.244856130091115,-32.96788308496885,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-448732,-148748.84894260502,False,False,False,False,75582.2170818222,False,False,False,False
2022-01-28 00:00:00+00:00,4.71,4.75,4.54,4.54,102111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,26.495856939875733,-28.813188754037178,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-346621,-156508.54114093425,False,False,False,False,76622.56150998603,False,False,False,False
2022-01-31 00:00:00+00:00,4.75,4.76,4.6,4.61,68764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,30.405352424449156,-25.14889056755073,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-277857,-161267.30423344663,False,False,False,False,76314.38262724149,False,False,False,False
2022-02-01 00:00:00+00:00,4.7,4.75,4.68,4.74,80666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,32.197634001763035,-23.521957162240078,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-358523,-169002.82171448795,False,False,False,False,76485.0342889183,False,False,False,False
2022-02-02 00:00:00+00:00,4.62,4.72,4.54,4.67,85370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,32.18686661614112,-23.48956941711042,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-443893,-179782.82870607666,False,False,False,False,76833.46431680385,False,False,False,False
2022-02-03 00:00:00+00:00,4.31,4.61,4.29,4.56,99219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,28.951184530697553,-23.48956941711042,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-543112,-194031.0315019168,False,False,False,False,77711.32846124291,False,False,False,False
2022-02-04 00:00:00+00:00,4.44,4.49,4.205,4.3,73702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,29.945553499730405,-23.48956941711042,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-469410,-204830.20673713574,False,False,False,False,77554.09989413535,False,False,False,False
2022-02-07 00:00:00+00:00,4.34,4.48,4.34,4.4,65720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,29.612706973958012,-23.48956941711042,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-535130,-217783.1398062677,False,False,False,False,77090.01754534572,False,False,False,False
2022-02-08 00:00:00+00:00,4.38,4.43,4.31,4.35,42504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,30.327108681516844,-23.48956941711042,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-492626,-228561.29118641405,False,False,False,False,75733.70313180274,False,False,False,False
2022-02-09 00:00:00+00:00,4.21,4.4,4.175,4.37,107019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,29.15221947962094,-23.48956941711042,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-599645,-243113.59349282918,False,False,False,False,76960.57751879087,False,False,False,False
2022-02-10 00:00:00+00:00,4.17,4.2823,4.145,4.19,61613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1991,,,,4.1991,#000000,,4.1991,,28.02226076373687,-23.48956941711042,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-661258,-259511.4133558555,False,False,False,False,76358.71173374025,False,False,False,False
2022-02-11 00:00:00+00:00,4.26,4.29,4.15,4.15,106688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.220800916017533,,,,4.220800916017533,#000000,,4.220800916017533,,29.43740589315898,-23.48956941711042,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-554570,-271082.33832229255,False,False,False,False,77548.09558731905,False,False,False,False
2022-02-14 00:00:00+00:00,4.29,4.35,4.25,4.28,38374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2348871495504214,,,,4.2348871495504214,#000000,,4.2348871495504214,,31.08367844829093,-23.48956941711042,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-516196,-280694.63878024183,False,False,False,False,76011.8565446791,False,False,False,False
2022-02-15 00:00:00+00:00,4.44,4.5064,4.32,4.32,61055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.277588063720913,,,,4.277588063720913,#000000,,4.277588063720913,,35.37897512299193,-19.552920465729713,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-455141,-287535.6725535657,False,False,False,False,75425.31315077012,False,False,False,False
2022-02-16 00:00:00+00:00,4.5,4.58,4.42,4.42,47563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.311139645662923,,,,4.311139645662923,#000000,,4.311139645662923,,39.37123884428286,-15.864116854472009,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-407578,-292243.21480636706,False,False,False,False,74332.67341936736,False,False,False,False
2022-02-17 00:00:00+00:00,4.33,4.5,4.32,4.44,44253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.320025260467367,,,,4.320025260467367,#000000,,4.320025260467367,,39.53076771047246,-15.783191700800302,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-451831,-298501.5593237644,False,False,False,False,73153.07838331375,False,False,False,False
2022-02-18 00:00:00+00:00,4.33,4.4,4.26,4.26,58070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.32141225982721,,,,4.32141225982721,#000000,,4.32141225982721,,39.6371202879322,-15.592677765953177,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-451831,-304514.4785659697,False,False,False,False,72561.58511337989,False,False,False,False
2022-02-22 00:00:00+00:00,4.24,4.34,4.24,4.27,54906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.315825596056904,,,,4.315825596056904,#000000,,4.315825596056904,,38.483635558474475,-15.592677765953177,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-506737,-312444.77352416696,False,False,False,False,71869.20922658069,False,False,False,False
2022-02-23 00:00:00+00:00,4.24,4.32,4.24,4.25,58311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.310425580738199,,,,4.310425580738199,#000000,,4.310425580738199,,37.71464573883599,-15.592677765953177,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-506737,-320064.07652321924,False,False,False,False,71337.51474710694,False,False,False,False
2022-02-24 00:00:00+00:00,4.33,4.35,4.24,4.25,63312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3100250314317226,,,,4.3100250314317226,#000000,,4.3100250314317226,,39.33667703492358,-15.52354817893449,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-443425,-324901.7597968185,False,False,False,False,71022.78867859294,False,False,False,False
2022-02-25 00:00:00+00:00,4.41,4.42,4.33,4.35,31402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3138723852351095,,,,4.3138723852351095,#000000,,4.3138723852351095,,42.12807468919618,-12.754024552043916,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-412023,-328318.27902047266,False,False,False,False,69469.0322598246,False,False,False,False
2022-02-28 00:00:00+00:00,4.25,4.41,4.25,4.39,104583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3123627832943,,,,4.3123627832943,#000000,,4.3123627832943,,41.37651210154039,-12.754024552043916,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-516606,-335702.11121574824,False,False,False,False,70846.05060257658,False,False,False,False
2022-03-01 00:00:00+00:00,4.25,4.31,4.235,4.25,82466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.265,4.3075561890123355,,,,4.286278094506168,#000000,,4.286278094506168,,40.87547037643653,-12.754024552043916,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-516606,-342796.38136415026,False,False,False,False,71301.73489267161,False,False,False,False
2022-03-02 00:00:00+00:00,4.26,4.3457,4.25,4.32,48910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.272532672126822,4.306288860785648,,,,4.2894107664562355,#000000,,4.2894107664562355,,40.78737067022623,-12.754024552043916,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-467696,-347694.4056243797,False,False,False,False,70423.62764197862,False,False,False,False
2022-03-03 00:00:00+00:00,4.25,4.29,4.25,4.29,62116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.269579443422295,4.303399988992612,,,,4.286489716207454,#000000,,4.286489716207454,,40.54835364135192,-12.754024552043916,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-529812,-354836.2720704825,False,False,False,False,70097.83832268535,False,False,False,False
2022-03-04 00:00:00+00:00,4.25,4.3271,4.25,4.25,75769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.271301744280333,4.301299909578268,,,,4.286300826929301,#000000,,4.286300826929301,,40.38900895543571,-12.754024552043916,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-529812,-361698.06532262044,False,False,False,False,70320.23681983494,False,False,False,False
2022-03-07 00:00:00+00:00,4.25,4.28,4.25,4.28,61456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.269201580102222,4.298907361696205,,,,4.284054470899214,#000000,,4.284054470899214,,40.28277916482491,-12.754024552043916,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-529812,-368290.768643302,False,False,False,False,69972.61968964535,False,False,False,False
2022-03-08 00:00:00+00:00,4.25,4.3292,4.24,4.25,84972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.269991651851906,4.296991059437254,,,,4.28349135564458,#000000,,4.28349135564458,,40.211959304417704,-12.754024552043916,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-529812,-374624.93457885884,False,False,False,False,70560.83068220828,False,False,False,False
2022-03-09 00:00:00+00:00,4.26,4.35,4.25,4.25,74227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.272518077452734,4.29636292844696,,,,4.284440502949847,#000000,,4.284440502949847,,40.5468112602274,-12.526782271931957,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-455585,-377799.8391051781,False,False,False,False,70704.60202800404,False,False,False,False
2022-03-10 00:00:00+00:00,4.3,4.32,4.25,4.25,80716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.274990898570941,4.295968090550001,,,,4.285479494560471,#000000,,4.285479494560471,,42.290988963326356,-10.652477554595002,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-374869,-377684.9042383084,False,False,False,False,71097.2058700431,False,False,False,False
2022-03-11 00:00:00+00:00,4.25,4.36,4.25,4.26,63348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.276157554549565,4.295536141073667,,,,4.285846847811616,#000000,,4.285846847811616,,41.982177795320304,-10.652477554595002,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-438217,-380058.7119152375,False,False,False,False,70793.3154437669,False,False,False,False
2022-03-14 00:00:00+00:00,4.26,4.35,4.25,4.33,61097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.277081301448137,4.29515591681302,,,,4.286118609130578,#000000,,4.286118609130578,,42.18235827077055,-10.45203586637323,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-377120,-379943.46831071837,False,False,False,False,70413.06777930545,False,False,False,False
2022-03-15 00:00:00+00:00,4.25,4.29,4.25,4.29,74794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.275745667910598,4.293569158998339,,,,4.284657413454468,#000000,,4.284657413454468,,41.99868203934721,-10.45203586637323,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.3078920718164499,-0.3078920718164499,False,False,False,False,-451914,-382765.84210245486,False,False,False,False,70584.8690428621,False,False,False,False
2022-03-16 00:00:00+00:00,4.26,4.3,4.25,4.26,86482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.275165420218064,4.292284362370518,,,,4.283724891294291,#000000,,4.283724891294291,,42.34292490473558,-9.962242039658612,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.8415492957746479,1.1408450704225355,False,False,False,False,-0.30482817006543356,-0.3063601209409417,False,False,False,False,-365432,-382086.0835886331,False,False,False,False,71208.28594314202,False,False,False,False
